match_date,season,home_team,away_team,home_score,away_score,goles_favor,xg_favor,xg_contra,tiros_totales,tiros_a_puerta,posesion_pct,pases_intentados,pases_completados,presiones,recuperaciones,intercepciones,faltas_cometidas,match_id,kick_off,competition,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_stage,stadium,referee,home_managers,away_managers,data_version,shot_fidelity_version,xy_fidelity_version
2017-04-15,2016/2017,Barcelona,Real Sociedad,3,2,3,2.54,0.76,15,9,52.71,545,463,240,40,10,17,267373,20:45:00.000,Spain - La Liga,available,scheduled,2023-07-24T21:47:36.081731,2021-06-13T16:17:31.694,32,Regular Season,Spotify Camp Nou,,Luis Enrique Martínez García,Eusebio Sacristán Mena,1.1.0,2,2.0
2017-04-29,2016/2017,Espanyol,Barcelona,0,3,3,1.67,0.41,16,10,65.21,671,560,80,57,3,20,267077,20:45:00.000,Spain - La Liga,available,scheduled,2022-11-30T18:20:38.178231,2021-06-13T16:17:31.694,35,Regular Season,RCDE Stadium,Alberto Undiano Mallenco,Enrique Sánchez Flores,Luis Enrique Martínez García,1.1.0,2,2.0
2017-05-06,2016/2017,Barcelona,Villarreal,4,1,4,2.54,0.76,20,8,66.08,746,669,120,47,4,11,266952,18:30:00.000,Spain - La Liga,available,scheduled,2023-07-24T21:44:41.005181,2021-06-13T16:17:31.694,36,Regular Season,Spotify Camp Nou,,Luis Enrique Martínez García,Francisco Escriba Segura,1.1.0,2,2.0
2017-02-26,2016/2017,Atlético Madrid,Barcelona,1,2,2,1.83,1.02,15,6,62.41,528,407,53,59,3,16,267464,16:15:00.000,Spain - La Liga,available,scheduled,2023-07-24T17:58:47.723079,2021-06-13T16:17:31.694,24,Regular Season,Estadio Vicente Calderón,Antonio Miguel Mateu Lahoz,Diego Pablo Simeone,Luis Enrique Martínez García,1.1.0,2,2.0
2017-03-04,2016/2017,Barcelona,Celta Vigo,5,0,5,2.63,0.49,19,9,63.33,670,572,106,51,3,10,266299,20:45:00.000,Spain - La Liga,available,scheduled,2022-11-30T17:46:36.271147,2021-06-13T16:17:31.694,26,Regular Season,Spotify Camp Nou,Jesús Gil Manzano,Luis Enrique Martínez García,Manuel Eduardo Berizzo,1.1.0,2,2.0
2016-11-27,2016/2017,Real Sociedad,Barcelona,1,1,1,0.57,1.77,10,2,48.92,476,358,270,42,9,15,266191,20:45:00.000,Spain - La Liga,available,scheduled,2022-11-19T16:42:06.063453,2021-06-13T16:17:31.694,13,Regular Season,Reale Arena,Jesús Gil Manzano,Eusebio Sacristán Mena,Luis Enrique Martínez García,1.1.0,2,2.0
2017-03-01,2016/2017,Barcelona,Sporting Gijón,6,1,6,1.79,1.26,22,10,74.43,748,663,126,46,3,13,265952,19:30:00.000,Spain - La Liga,available,scheduled,2022-11-30T17:41:12.856741,2021-06-13T16:17:31.694,25,Regular Season,Spotify Camp Nou,,Luis Enrique Martínez García,Joan Francesc Ferrer Sicilia,1.1.0,2,2.0
2016-10-15,2016/2017,Barcelona,RC Deportivo La Coruña,4,0,4,3.75,0.28,25,8,70.01,698,614,91,66,4,6,267492,16:15:00.000,Spain - La Liga,available,scheduled,2023-07-24T21:44:15.323363,2021-06-13T16:17:31.694,8,Regular Season,Spotify Camp Nou,,Luis Enrique Martínez García,Gaizka Garitano Aguirre,1.1.0,2,2.0
2017-02-19,2016/2017,Barcelona,Leganés,2,1,2,2.14,1.1,13,6,70.4,780,688,117,56,6,10,267596,20:45:00.000,Spain - La Liga,available,scheduled,2022-11-30T17:34:55.935989,2021-06-13T16:17:31.694,23,Regular Season,Spotify Camp Nou,Ignacio Iglesias Villanueva,Luis Enrique Martínez García,Asier Garitano Aguirrezábal,1.1.0,2,2.0
2016-10-29,2016/2017,Barcelona,Granada,1,0,1,1.66,0.01,15,5,71.03,733,651,158,38,7,8,267058,20:45:00.000,Spain - La Liga,available,scheduled,2022-11-19T16:31:49.005726,2021-06-13T16:17:31.694,10,Regular Season,Spotify Camp Nou,,Luis Enrique Martínez García,Luis Lucas Alcaraz González,1.1.0,2,2.0
2018-04-14,2017/2018,Barcelona,Valencia,2,1,2,1.63,2.22,12,7,62.13,722,637,122,41,6,9,9880,16:15:00.000,Spain - La Liga,available,scheduled,2023-02-08T17:23:53.901920,2021-06-13T16:17:31.694,32,Regular Season,Spotify Camp Nou,Carlos del Cerro Grande,Ernesto Valverde Tejedor,Marcelino García Toral,1.1.0,2,2.0
2018-04-29,2017/2018,RC Deportivo La Coruña,Barcelona,2,4,4,3.2,2.24,21,9,62.01,736,651,96,44,11,9,9912,20:45:00.000,Spain - La Liga,available,scheduled,2022-12-05T14:42:44.641092,2021-06-13T16:17:31.694,35,Regular Season,Estadio Abanca-Riazor,Ricardo De Burgos Bengoetxea,Clarence Seedorf,Ernesto Valverde Tejedor,1.1.0,2,2.0
2018-05-06,2017/2018,Barcelona,Real Madrid,2,2,2,1.01,1.77,11,4,50.04,581,503,90,40,5,9,9924,20:45:00.000,Spain - La Liga,available,scheduled,2022-12-01T03:25:12.063586,2021-06-13T16:17:31.694,36,Regular Season,Spotify Camp Nou,Alejandro José Hernández Hernández,Ernesto Valverde Tejedor,Zinédine Zidane,1.1.0,2,2.0
2018-03-18,2017/2018,Barcelona,Athletic Club,2,0,2,1.53,0.63,17,9,58.51,629,536,101,66,18,8,9855,16:15:00.000,Spain - La Liga,available,scheduled,2022-12-01T02:33:31.178193,2021-06-13T16:17:31.694,29,Regular Season,Spotify Camp Nou,Santiago Jaime Latre,Ernesto Valverde Tejedor,José Ángel Ziganda Lacunza,1.1.0,2,2.0
2018-03-01,2017/2018,Las Palmas,Barcelona,1,1,1,1.05,1.24,10,4,63.71,590,505,110,42,10,14,9827,21:00:00.000,Spain - La Liga,available,scheduled,2022-08-04T17:18:06.540844,2021-06-13T16:17:31.694,26,Regular Season,Estadio de Gran Canaria,Antonio Miguel Mateu Lahoz,Francisco Jémez Martín,Ernesto Valverde Tejedor,1.1.0,2,2.0
2018-02-17,2017/2018,Eibar,Barcelona,0,2,2,2.81,0.68,10,6,53.3,581,476,152,47,23,10,9799,16:15:00.000,Spain - La Liga,available,scheduled,2022-12-01T01:41:38.350571,2021-06-13T16:17:31.694,24,Regular Season,Estadio Municipal de Ipurúa,Alejandro José Hernández Hernández,José Luis Mendilibar Etxebarria,Ernesto Valverde Tejedor,1.1.0,2,2.0
2017-10-01,2017/2018,Barcelona,Las Palmas,3,0,3,3.1,0.57,22,10,47.78,538,464,160,49,18,13,9636,16:15:00.000,Spain - La Liga,available,scheduled,2022-02-04T22:31:59.619211,2021-06-13T16:17:31.694,7,Regular Season,Spotify Camp Nou,José Luis Munuera Montero,Ernesto Valverde Tejedor,Francisco Martín Ayestarán Barandiarán,1.1.0,2,2.0
2017-09-19,2017/2018,Barcelona,Eibar,6,1,6,2.0,1.03,11,10,60.11,639,552,137,35,18,5,9609,22:00:00.000,Spain - La Liga,available,scheduled,2022-02-04T14:40:31.817331,2021-06-13T16:17:31.694,5,Regular Season,Spotify Camp Nou,Alejandro José Hernández Hernández,Ernesto Valverde Tejedor,José Luis Mendilibar Etxebarria,1.1.0,2,2.0
2017-08-20,2017/2018,Barcelona,Real Betis,2,0,1,1.16,0.19,15,2,60.35,685,600,159,48,15,17,9575,20:15:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1,Regular Season,Spotify Camp Nou,Daniel Jesús Trujillo Suárez,Ernesto Valverde Tejedor,Enrique Setién Solar,1.1.0,2,
2018-05-09,2017/2018,Barcelona,Villarreal,5,1,5,2.91,1.25,13,6,56.44,666,587,157,43,7,8,9928,20:00:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,34,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Javier Calleja Revilla,1.1.0,2,
2017-12-23,2017/2018,Real Madrid,Barcelona,0,3,3,3.34,0.91,18,11,54.67,597,525,224,35,16,12,9736,13:00:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,17,Regular Season,Estadio Santiago Bernabéu,,Zinédine Zidane,Ernesto Valverde Tejedor,1.1.0,2,
2018-01-07,2017/2018,Barcelona,Levante UD,3,0,3,2.37,0.68,16,8,70.47,723,658,150,38,18,11,9742,16:15:00.000,Spain - La Liga,available,scheduled,2022-06-18T19:26:24.300460,2021-06-13T16:17:31.694,18,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Juan Ramón López Muñiz,1.1.0,2,2.0
2018-01-21,2017/2018,Real Betis,Barcelona,0,5,5,2.22,0.35,14,9,52.48,571,478,157,49,7,11,9765,20:45:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,20,Regular Season,Estadio Benito Villamarín,,"Eder Sarabia Armesto, Enrique Setién Solar",Ernesto Valverde Tejedor,1.1.0,2,
2017-10-28,2017/2018,Athletic Club,Barcelona,0,2,2,2.66,1.31,17,5,60.24,600,488,129,37,7,15,9661,20:45:00.000,Spain - La Liga,available,scheduled,2022-02-10T21:47:49.678101,2021-06-13T16:17:31.694,10,Regular Season,San Mamés Barria,Juan Martínez Munuera,José Ángel Ziganda Lacunza,Ernesto Valverde Tejedor,1.1.0,2,2.0
2017-09-09,2017/2018,Barcelona,Espanyol,5,0,5,3.09,0.47,20,9,75.17,766,681,149,39,5,11,9592,20:45:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,3,Regular Season,Spotify Camp Nou,Jesús Gil Manzano,Ernesto Valverde Tejedor,Enrique Sánchez Flores,1.1.0,2,
2018-04-07,2017/2018,Barcelona,Leganés,3,1,3,2.24,0.66,12,6,68.48,743,647,108,53,10,19,9870,20:45:00.000,Spain - La Liga,available,scheduled,2023-02-28T07:25:15.903248,2021-06-13T16:17:31.694,31,Regular Season,Spotify Camp Nou,Ricardo De Burgos Bengoetxea,Ernesto Valverde Tejedor,Asier Garitano Aguirrezábal,1.1.0,2,2.0
2018-02-04,2017/2018,Espanyol,Barcelona,1,1,1,0.83,0.57,13,3,72.0,653,540,115,48,12,12,9783,16:15:00.000,Spain - La Liga,available,scheduled,2022-12-01T01:27:40.607637,2021-06-13T16:17:31.694,22,Regular Season,RCDE Stadium,Jesús Gil Manzano,Enrique Sánchez Flores,Ernesto Valverde Tejedor,1.1.0,2,2.0
2017-12-02,2017/2018,Barcelona,Celta Vigo,2,2,2,3.3,1.67,22,7,64.58,775,671,128,66,16,11,9700,13:00:00.000,Spain - La Liga,available,scheduled,2022-12-01T00:56:01.522299,2021-06-13T16:17:31.694,14,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Juan Carlos Unzué Labiano,1.1.0,2,2.0
2018-03-31,2017/2018,Sevilla,Barcelona,2,2,2,2.05,2.61,20,9,59.34,648,558,139,43,19,7,9860,20:45:00.000,Spain - La Liga,available,scheduled,2022-12-01T02:37:52.910806,2021-06-13T16:17:31.694,30,Regular Season,Estadio Ramón Sánchez Pizjuán,José Luis González González,Vincenzo Montella,Ernesto Valverde Tejedor,1.1.0,2,2.0
2017-11-26,2017/2018,Valencia,Barcelona,1,1,1,0.91,1.1,12,8,69.15,798,684,125,55,16,14,9695,20:45:00.000,Spain - La Liga,available,scheduled,2022-02-10T22:24:55.514083,2021-06-13T16:17:31.694,13,Regular Season,Estadio de Mestalla,Ignacio Iglesias Villanueva,"Juan Rubén Uría Corral, Marcelino García Toral",Ernesto Valverde Tejedor,1.1.0,2,2.0
2018-02-11,2017/2018,Barcelona,Getafe,0,0,0,0.95,0.39,13,6,78.24,827,711,69,46,15,7,9794,16:15:00.000,Spain - La Liga,available,scheduled,2022-12-01T01:37:21.292561,2021-06-13T16:17:31.694,23,Regular Season,Spotify Camp Nou,David Fernández Borbalan,Ernesto Valverde Tejedor,José Bordalás Jiménez,1.1.0,2,2.0
2017-12-10,2017/2018,Villarreal,Barcelona,0,2,2,3.22,0.57,16,6,67.93,809,719,215,41,15,13,9717,20:45:00.000,Spain - La Liga,available,scheduled,2022-03-30T23:12:28.894213,2021-06-13T16:17:31.694,15,Regular Season,Estadio de la Cerámica,,Javier Calleja Revilla,Ernesto Valverde Tejedor,1.1.0,2,2.0
2017-11-04,2017/2018,Barcelona,Sevilla,2,1,2,1.87,0.48,18,5,51.94,615,522,111,61,17,11,9673,20:45:00.000,Spain - La Liga,available,scheduled,2022-05-08T17:33:48.241122,2021-06-13T16:17:31.694,11,Regular Season,Spotify Camp Nou,José Luis González González,Ernesto Valverde Tejedor,Manuel Eduardo Berizzo,1.1.0,2,2.0
2017-10-21,2017/2018,Barcelona,Málaga,2,0,2,1.82,0.72,12,4,64.09,746,665,179,30,19,10,9650,20:45:00.000,Spain - La Liga,available,scheduled,2022-02-10T20:56:01.885373,2021-06-13T16:17:31.694,9,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,José Miguel González Martín del Campo,1.1.0,2,2.0
2017-09-23,2017/2018,Girona,Barcelona,0,3,1,0.98,1.09,10,5,60.39,593,496,139,36,19,7,9620,20:45:00.000,Spain - La Liga,available,scheduled,2022-03-30T20:28:12.616241,2021-06-13T16:17:31.694,6,Regular Season,Estadi Municipal de Montilivi,José María Sánchez Martínez,Pablo Javier Machín Díez,Ernesto Valverde Tejedor,1.1.0,2,2.0
2018-03-04,2017/2018,Barcelona,Atlético Madrid,1,0,1,1.09,0.19,17,5,57.45,640,539,124,55,14,16,9837,16:15:00.000,Spain - La Liga,available,scheduled,2022-12-01T02:14:30.480502,2021-06-13T16:17:31.694,27,Regular Season,Spotify Camp Nou,Jesús Gil Manzano,Ernesto Valverde Tejedor,Diego Pablo Simeone,1.1.0,2,2.0
2018-02-24,2017/2018,Barcelona,Girona,6,1,6,2.64,0.77,21,13,62.52,634,551,140,47,11,14,9811,20:45:00.000,Spain - La Liga,available,scheduled,2022-12-01T01:52:10.346111,2021-06-13T16:17:31.694,25,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Pablo Javier Machín Díez,1.1.0,2,2.0
2017-10-14,2017/2018,Atlético Madrid,Barcelona,1,1,1,1.31,0.4,15,7,68.05,773,673,93,52,17,18,9642,20:45:00.000,Spain - La Liga,available,scheduled,2022-02-04T22:48:33.627118,2021-06-13T16:17:31.694,8,Regular Season,	Estádio Cívitas Metropolitano,Antonio Miguel Mateu Lahoz,Diego Pablo Simeone,Ernesto Valverde Tejedor,1.1.0,2,2.0
2018-01-28,2017/2018,Barcelona,Deportivo Alavés,2,1,2,2.24,0.78,18,12,75.94,767,662,58,57,13,6,9774,20:45:00.000,Spain - La Liga,available,scheduled,2022-12-01T01:18:40.194063,2021-06-13T16:17:31.694,21,Regular Season,Spotify Camp Nou,Ignacio Iglesias Villanueva,Ernesto Valverde Tejedor,Abelardo Fernández Antuña,1.1.0,2,2.0
2017-09-16,2017/2018,Getafe,Barcelona,1,2,2,0.56,0.65,7,5,69.65,709,627,101,46,18,15,9602,16:15:00.000,Spain - La Liga,available,scheduled,2022-02-04T13:57:30.602817,2021-06-13T16:17:31.694,4,Regular Season,Coliseum Alfonso Pérez,David Fernández Borbalan,José Bordalás Jiménez,Ernesto Valverde Tejedor,1.1.0,2,2.0
2018-05-20,2017/2018,Barcelona,Real Sociedad,1,0,1,1.27,0.69,12,4,61.49,642,571,91,51,5,14,9948,20:45:00.000,Spain - La Liga,available,scheduled,2022-12-05T14:51:46.221392,2021-06-13T16:17:31.694,38,Regular Season,Spotify Camp Nou,José Luis Munuera Montero,Ernesto Valverde Tejedor,Imanol Alguacil Barrenetxea,1.1.0,2,2.0
2017-11-18,2017/2018,Leganés,Barcelona,0,3,3,1.76,1.28,11,6,67.18,653,555,120,50,12,13,9682,16:15:00.000,Spain - La Liga,available,scheduled,2022-08-13T21:30:13.962297,2021-06-13T16:17:31.694,12,Regular Season,Estadio Municipal de Butarque,Alberto Undiano Mallenco,Asier Garitano Aguirrezábal,Ernesto Valverde Tejedor,1.1.0,2,2.0
2017-08-26,2017/2018,Deportivo Alavés,Barcelona,0,2,2,2.21,0.66,23,12,72.96,785,701,107,39,5,10,9581,18:15:00.000,Spain - La Liga,available,scheduled,2022-02-04T12:35:34.095010,2021-06-13T16:17:31.694,2,Regular Season,Estadio de Mendizorroza,Carlos del Cerro Grande,Luis Francisco Zubeldía,Ernesto Valverde Tejedor,1.1.0,2,2.0
2017-12-17,2017/2018,Barcelona,RC Deportivo La Coruña,4,0,4,6.15,0.31,23,11,60.37,687,607,114,57,17,15,9726,20:45:00.000,Spain - La Liga,available,scheduled,2022-05-08T19:11:07.806019,2021-06-13T16:17:31.694,16,Regular Season,Spotify Camp Nou,Antonio Miguel Mateu Lahoz,Ernesto Valverde Tejedor,Cristóbal Parralo Aguilera,1.1.0,2,2.0
2018-01-14,2017/2018,Real Sociedad,Barcelona,2,4,4,1.16,0.86,11,5,49.95,500,424,233,34,6,16,9754,20:45:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,19,Regular Season,Reale Arena,José Luis González González,Eusebio Sacristán Mena,Ernesto Valverde Tejedor,1.1.0,2,
2018-04-17,2017/2018,Celta Vigo,Barcelona,2,2,2,2.13,2.41,14,6,52.09,537,429,204,44,10,9,9889,21:00:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,33,Regular Season,Abanca-Balaídos,David Fernández Borbalan,Juan Carlos Unzué Labiano,Ernesto Valverde Tejedor,1.1.0,2,
2018-09-15,2018/2019,Real Sociedad,Barcelona,1,2,2,1.4,0.91,12,6,68.21,783,681,112,70,10,8,15978,16:15:00.000,Spain - La Liga,available,scheduled,2022-12-05T14:46:11.299820,2021-06-13T16:17:31.694,4,Regular Season,Reale Arena,Carlos del Cerro Grande,Asier Garitano Aguirrezábal,Ernesto Valverde Tejedor,1.1.0,2,2.0
2018-09-26,2018/2019,Leganés,Barcelona,2,1,1,0.55,1.07,9,5,76.2,855,758,105,38,5,10,15998,20:00:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,6,Regular Season,Estadio Municipal de Butarque,Alberto Undiano Mallenco,Mauricio Pellegrino,Ernesto Valverde Tejedor,1.1.0,2,
2018-10-20,2018/2019,Barcelona,Sevilla,4,2,4,2.4,1.69,23,9,53.28,520,448,151,29,9,11,16029,20:45:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,9,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Pablo Javier Machín Díez,1.1.0,2,
2018-11-24,2018/2019,Atlético Madrid,Barcelona,1,1,1,0.3,0.14,7,2,68.17,758,680,184,42,7,13,16073,20:45:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,13,Regular Season,	Estádio Cívitas Metropolitano,Jesús Gil Manzano,Diego Pablo Simeone,Ernesto Valverde Tejedor,1.1.0,2,
2018-12-08,2018/2019,Espanyol,Barcelona,0,4,4,2.31,1.22,17,9,55.09,617,535,143,41,6,12,16086,20:45:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,15,Regular Season,RCDE Stadium,,Joan Francesc Ferrer Sicilia,Ernesto Valverde Tejedor,1.1.0,2,
2019-02-23,2018/2019,Sevilla,Barcelona,2,4,4,1.6,1.12,17,7,60.02,602,508,154,48,9,16,16190,16:15:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,25,Regular Season,Estadio Ramón Sánchez Pizjuán,Antonio Miguel Mateu Lahoz,Pablo Javier Machín Díez,Ernesto Valverde Tejedor,1.1.0,2,
2018-12-22,2018/2019,Barcelona,Celta Vigo,2,0,2,1.13,0.9,9,4,52.14,584,504,148,43,14,18,16109,18:30:00.000,Spain - La Liga,available,scheduled,2022-12-13T02:37:05.311336,2021-06-13T16:17:31.694,17,Regular Season,Spotify Camp Nou,Eduardo Prieto Iglesias,Ernesto Valverde Tejedor,José Miguel Azevedo Cardoso,1.1.0,2,2.0
2019-01-06,2018/2019,Getafe,Barcelona,1,2,2,1.75,1.59,13,8,75.82,765,693,105,37,2,12,16120,20:45:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,18,Regular Season,Coliseum Alfonso Pérez,,José Bordalás Jiménez,Ernesto Valverde Tejedor,1.1.0,2,
2019-02-16,2018/2019,Barcelona,Real Valladolid,1,0,1,3.66,0.44,20,8,60.52,742,662,207,58,12,18,16182,20:45:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,24,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Sergio González Soriano,1.1.0,2,
2019-03-17,2018/2019,Real Betis,Barcelona,1,4,4,2.05,1.01,16,9,43.99,487,424,287,28,11,11,16215,20:45:00.000,Spain - La Liga,available,scheduled,2023-05-11T08:22:01.941875,2021-06-13T16:17:31.694,28,Regular Season,Estadio Benito Villamarín,,Enrique Setién Solar,Ernesto Valverde Tejedor,1.1.0,2,
2019-02-10,2018/2019,Athletic Club,Barcelona,0,0,0,0.49,1.36,10,2,65.85,727,635,107,41,4,10,16173,20:45:00.000,Spain - La Liga,available,scheduled,2022-12-23T21:14:41.328965,2021-06-13T16:17:31.694,23,Regular Season,San Mamés Barria,Carlos del Cerro Grande,Gaizka Garitano Aguirre,Ernesto Valverde Tejedor,1.1.0,2,2.0
2019-04-20,2018/2019,Barcelona,Real Sociedad,2,1,2,1.25,0.88,11,4,50.53,567,468,211,39,14,14,16265,20:45:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,33,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Imanol Alguacil Barrenetxea,1.1.0,2,
2018-08-18,2018/2019,Barcelona,Deportivo Alavés,3,0,3,2.66,0.29,25,9,78.85,917,820,70,54,6,7,15946,22:15:00.000,Spain - La Liga,available,scheduled,2022-12-05T14:32:32.223676,2021-06-13T16:17:31.694,1,Regular Season,Spotify Camp Nou,José María Sánchez Martínez,Ernesto Valverde Tejedor,Abelardo Fernández Antuña,1.1.0,2,2.0
2019-02-02,2018/2019,Barcelona,Valencia,2,2,2,1.69,2.44,20,8,67.53,807,721,196,50,7,9,16157,18:30:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,22,Regular Season,Spotify Camp Nou,Alberto Undiano Mallenco,Ernesto Valverde Tejedor,Marcelino García Toral,1.1.0,2,
2019-01-20,2018/2019,Barcelona,Leganés,3,1,3,1.75,0.67,15,7,72.51,831,723,97,36,7,14,16136,20:45:00.000,Spain - La Liga,available,scheduled,2022-12-13T02:40:13.071475,2021-06-13T16:17:31.694,20,Regular Season,Spotify Camp Nou,Ricardo De Burgos Bengoetxea,Ernesto Valverde Tejedor,Mauricio Pellegrino,1.1.0,2,2.0
2019-04-06,2018/2019,Barcelona,Atlético Madrid,2,0,2,1.92,0.52,20,11,63.55,760,686,240,48,7,16,16248,20:45:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,31,Regular Season,Spotify Camp Nou,Jesús Gil Manzano,Ernesto Valverde Tejedor,Diego Pablo Simeone,1.1.0,2,
2018-11-11,2018/2019,Barcelona,Real Betis,3,4,3,4.17,2.02,20,5,54.52,537,452,161,38,12,14,16056,16:15:00.000,Spain - La Liga,available,scheduled,2022-12-05T15:56:52.134800,2021-06-13T16:17:31.694,12,Regular Season,Spotify Camp Nou,Antonio Miguel Mateu Lahoz,Ernesto Valverde Tejedor,Enrique Setién Solar,1.1.0,2,2.0
2019-04-27,2018/2019,Barcelona,Levante UD,1,0,1,1.75,0.73,23,12,62.14,650,561,152,44,7,19,16289,20:45:00.000,Spain - La Liga,available,scheduled,2021-04-12T07:10:50.239941,2021-06-13T16:17:31.694,35,Regular Season,Spotify Camp Nou,Ricardo De Burgos Bengoetxea,Ernesto Valverde Tejedor,Francisco José López Fernández,1.1.0,2,
2018-12-02,2018/2019,Barcelona,Villarreal,2,0,2,1.08,0.9,15,7,62.42,721,645,119,41,11,10,16079,18:30:00.000,Spain - La Liga,available,scheduled,2022-12-14T01:23:34.890423,2021-06-13T16:17:31.694,14,Regular Season,Spotify Camp Nou,José Luis Munuera Montero,Ernesto Valverde Tejedor,Javier Calleja Revilla,1.1.0,2,2.0
2019-01-27,2018/2019,Girona,Barcelona,0,2,2,1.91,1.21,15,6,64.35,675,583,102,39,13,14,16149,16:15:00.000,Spain - La Liga,available,scheduled,2023-02-28T15:06:32.588321,2021-06-13T16:17:31.694,21,Regular Season,Estadi Municipal de Montilivi,Pablo González Fuertes,Eusebio Sacristán Mena,Ernesto Valverde Tejedor,1.1.0,2,2.0
2019-04-23,2018/2019,Deportivo Alavés,Barcelona,0,2,2,2.27,0.41,16,6,75.79,811,719,91,51,4,9,16275,21:30:00.000,Spain - La Liga,available,scheduled,2023-07-24T17:52:58.349594,2021-06-13T16:17:31.694,34,Regular Season,Estadio de Mendizorroza,,Abelardo Fernández Antuña,Ernesto Valverde Tejedor,1.1.0,2,
2018-09-02,2018/2019,Barcelona,Huesca,8,2,7,4.51,1.26,30,16,67.6,701,636,80,38,7,7,15973,18:30:00.000,Spain - La Liga,available,scheduled,2023-02-22T05:46:57.699229,2021-06-13T16:17:31.694,3,Regular Season,Spotify Camp Nou,Mario Melero López,Ernesto Valverde Tejedor,Leonardo Neoren Franco,1.1.0,2,2.0
2019-05-19,2018/2019,Eibar,Barcelona,2,2,2,0.76,1.48,8,3,60.24,656,567,133,38,10,6,16317,16:15:00.000,Spain - La Liga,available,scheduled,2023-07-24T17:52:24.271833,2021-06-13T16:17:31.694,38,Regular Season,Estadio Municipal de Ipurúa,,José Luis Mendilibar Etxebarria,Ernesto Valverde Tejedor,1.1.0,2,
2019-01-13,2018/2019,Barcelona,Eibar,3,0,3,1.17,0.97,7,6,58.29,654,551,105,39,15,9,16131,18:30:00.000,Spain - La Liga,available,scheduled,2022-12-13T02:39:09.619019,2021-06-13T16:17:31.694,19,Regular Season,Spotify Camp Nou,Jesús Gil Manzano,Ernesto Valverde Tejedor,José Luis Mendilibar Etxebarria,1.1.0,2,2.0
2019-03-09,2018/2019,Barcelona,Rayo Vallecano,3,1,3,2.62,0.36,12,6,68.28,732,657,229,44,4,13,16205,18:30:00.000,Spain - La Liga,available,scheduled,2021-04-11T22:02:53.541997,2021-06-13T16:17:31.694,27,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Miguel Ángel Sánchez Muñoz,1.1.0,2,
2018-12-16,2018/2019,Levante UD,Barcelona,0,5,5,2.98,1.16,16,9,56.62,556,492,133,32,13,10,16095,20:45:00.000,Spain - La Liga,available,scheduled,2022-12-11T08:51:13.107818,2021-06-13T16:17:31.694,16,Regular Season,Estadio Ciudad de Valencia,José Luis González González,Francisco José López Fernández,Ernesto Valverde Tejedor,1.1.0,2,2.0
2019-05-12,2018/2019,Barcelona,Getafe,2,0,1,2.04,1.0,13,8,77.68,929,829,97,50,12,10,16306,18:30:00.000,Spain - La Liga,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,37,Regular Season,Spotify Camp Nou,José Luis González González,Ernesto Valverde Tejedor,"José Ignacio Fernández García, José Bordalás Jiménez",1.1.0,2,
2018-09-29,2018/2019,Barcelona,Athletic Club,1,1,1,2.75,0.49,20,7,70.11,692,587,113,56,18,9,16010,16:15:00.000,Spain - La Liga,available,scheduled,2022-12-01T12:03:49.759103,2021-06-13T16:17:31.694,7,Regular Season,Spotify Camp Nou,,Ernesto Valverde Tejedor,Manuel Eduardo Berizzo,1.1.0,2,2.0
