bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.427972,,,,,,,,,,,,,e2ecac6d-b9af-482f-8837-20c44e3caae7,114,,"[4.2, 60.5]",9827,2,,,,,-1.5980005,,Left Foot,,,,"[3.8, 45.8]",Ground Pass,,14.705441,,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,9,Barcelona,217,"['834468f3-194d-430f-bc13-e8d7d15f13da', 'c9e342d9-d6cf-4385-810d-f6d4d93e9bfa']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.677,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,2.175086,,,,,,,,,,,,,1293c7c3-d4d4-405c-a755-2c6dedcd4959,118,,"[4.5, 37.3]",9827,2,,,,,-0.82712346,,Left Foot,,,,"[28.6, 11.1]",High Pass,,35.598454,,Incomplete,,Lucas Digne,6849.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,9,Barcelona,217,"['10a3e932-ae91-4736-905e-113d26e9a354', '8e2941a2-843d-4e9a-acd7-98fdeaaff19c', 'cac6999a-d328-464c-983a-b6f6e94b8684']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.161,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,3.604402,,,,,,,,,,,,,1fa2542c-a098-4201-9f97-4ca76aba383a,121,,"[27.4, 11.5]",9827,2,,,,,0.93934286,,Left Foot,,,,"[66.6, 65.1]",High Pass,,66.404816,,,,Aleix Vidal Parreu,6400.0,,True,,,Free Kick,1,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,10,Barcelona,217,['5efd466d-8c4b-4c6f-abb4-dd8b96270706'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.726,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.705518,,,,,,,,,,,,,1155a58c-539c-4092-a588-33f650d18943,125,,"[53.3, 0.1]",9827,3,,,,,0.7276113,,,,,,"[66.1, 11.5]",High Pass,,17.140594,,Incomplete,,Jonathan Calleri,6930.0,,,,,Throw-in,1,From Throw In,Dani Castellano Betancor,6932.0,Left Back,11,Las Palmas,208,"['2a50ac92-b254-4467-ba78-0f1c63629c9b', 'af3beb57-e2a9-41c9-991f-9e768c0f2fe3']",12,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:12.309,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.582771,,,,,,,,,,,,,b6c3092b-1d75-4c3d-953b-5ce238e10307,131,,"[62.6, 21.0]",9827,3,,,,,-2.789135,,Right Foot,,,,"[53.9, 17.8]",Ground Pass,,9.269844,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,1,From Throw In,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,11,Las Palmas,208,"['27e08525-8c68-4232-83ce-b5c3449345bb', '83d69bc4-9294-4b97-8189-914a22834a76']",16,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:16.559,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,1.993415,,,,,,,,,,,,,8e72fc68-5654-4c4a-82d3-95998279452b,135,,"[53.5, 21.6]",9827,3,,,,,2.7601645,,Left Foot,,,,"[34.8, 29.1]",Ground Pass,,20.147953,,,,Leandro Chichizola,6931.0,,,,,,1,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,11,Las Palmas,208,"['a1ded72e-70b9-4540-8030-e7853742a9cd', 'bb5b7212-d12b-4841-ae7a-1a6e9c2c5246']",18,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:18.105,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,2.942837,,,,,,,,,,,,,a0c5fbb9-911b-485d-8408-1d99094e6d8d,138,,"[28.3, 30.9]",9827,3,,,,,1.3640187,,Right Foot,,,,"[38.6, 80.0]",Ground Pass,,50.168716,,Out,,Matías Aguirregaray Guruceaga,6921.0,,True,,,,1,From Throw In,Leandro Chichizola,6931.0,Goalkeeper,11,Las Palmas,208,['caadf296-170a-4006-a01f-d7157dee666f'],20,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:20.433,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.08686,,,,,,,,,,,,,a403352f-f6a1-431a-b0d5-819ff08ff054,140,,"[81.9, 0.1]",9827,3,,True,,,2.8682082,,,,,,"[52.3, 8.4]",Low Pass,,30.741665,,,,Thomas Vermaelen,6332.0,,,,,Throw-in,1,From Throw In,Lucas Digne,6849.0,Left Back,12,Barcelona,217,['4c5ff796-dd1b-4e4f-b918-bb81cb914ab5'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.457,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.915479,,,,,,,,,,,,,48c3a964-32a1-4f0f-ab10-4c1e59227317,142,,"[46.6, 11.2]",9827,3,,,,,2.5809596,,Left Foot,,,,"[15.7, 30.6]",Ground Pass,,36.485203,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,12,Barcelona,217,['fc6a143c-62af-43a1-bfcc-d6c7a4885385'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.889,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,3.489815,,,,,,,,,,,,,ca38e4c6-3af5-40a2-8f74-5b5ec085dbdb,145,,"[22.2, 32.1]",9827,3,,,,,0.095742956,,Right Foot,,,,"[87.8, 38.4]",High Pass,,65.90182,,Incomplete,,Aleix Vidal Parreu,6400.0,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,12,Barcelona,217,"['0dfa4b61-4a04-4ebd-8062-c269723f1d31', '9bb37db9-122e-4410-9d67-6173b03dd364']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.066,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.987371,,,,,,,,,,,,,e8398f60-a569-4779-8310-eeec2da4061e,151,,"[38.3, 3.4]",9827,3,,,,,0.31309277,,Left Foot,,,,"[66.1, 12.4]",High Pass,,29.220541,,Incomplete,,Jonathan Calleri,6930.0,,,,,,1,From Throw In,Dani Castellano Betancor,6932.0,Left Back,12,Barcelona,217,"['27e2db35-0ad1-463e-aab9-9c85312700a5', '40e83d3b-d64c-4a28-a536-4f4976d42ee7', 'a2fbc610-7f49-4ec6-a175-cd1ee95e1d87']",49,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:49.856,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,1.844237,,,,,,,,,,,,,291d3704-474e-4f83-8c32-5d506e8e3e64,155,,"[42.4, 59.5]",9827,3,,,,,-2.4151735,,Left Foot,,,,"[14.6, 34.8]",Low Pass,,37.187767,,,,Marc-André ter Stegen,20055.0,,,,,Recovery,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,12,Barcelona,217,['061aa57f-19b8-4d3b-b0bd-fed149888281'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.953,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.488166,,,,,,,,,,,,,1d9bfd28-f56f-41ec-b14f-2a36d4435161,159,,"[15.3, 41.9]",9827,4,,,,,0.066568166,,Right Foot,,,,"[64.8, 45.2]",High Pass,,49.60988,,Incomplete,,Aleix Vidal Parreu,6400.0,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,12,Barcelona,217,"['14da4cd5-5440-42d3-9f20-cf55720e168f', '95cab6ad-9c38-44c7-97bd-ab2c8151946f']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.713,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.27819,,,,,,,,,,,,,95cab6ad-9c38-44c7-97bd-ab2c8151946f,161,,"[55.3, 34.9]",9827,4,,,,,0.6055447,,Right Foot,,,,"[77.4, 50.2]",High Pass,,26.87936,,Incomplete,,,,,,,,Recovery,1,From Throw In,Joaquín Navarro Jiménez,6923.0,Left Center Back,12,Barcelona,217,"['1d9bfd28-f56f-41ec-b14f-2a36d4435161', 'a5c5eef5-8c55-4361-bdfd-77045fcef461']",7,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:07.201,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.060328,,,,,,,,,,,,,a5c5eef5-8c55-4361-bdfd-77045fcef461,162,,"[42.7, 29.9]",9827,4,,,,,0.5425028,,Head,,,,"[56.8, 38.4]",High Pass,,16.4639,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,12,Barcelona,217,"['8693ae4b-9fb4-42b1-9583-c3d204a37c8c', '95cab6ad-9c38-44c7-97bd-ab2c8151946f']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.479,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.235093,,,,,,,,,,,,,4b6500f8-be90-4f8c-a424-2cf17d0f9e10,164,,"[56.6, 38.2]",9827,4,,,,,-1.6039945,,Right Foot,,,,"[55.7, 11.1]",Low Pass,,27.11494,,,,Lucas Digne,6849.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,12,Barcelona,217,['ac5bca2f-239c-47d4-8e4a-eafb2f4cb9e7'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.540,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.241126,,,,,,,,,,,,,a9ff4ad7-c632-4d49-ae09-0e9374975ff7,167,,"[56.6, 9.2]",9827,4,,,,,-0.27829966,,Left Foot,,,,"[74.1, 4.2]",Ground Pass,,18.200275,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,12,Barcelona,217,['8e876738-5990-403e-afe4-0ceb6e8177c8'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.890,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.989573,,,,,,,,,,,,,c13902a0-a21e-46b7-8cba-0ebadeb2e176,170,,"[76.7, 8.4]",9827,4,,,,,1.9718907,,Right Foot,,,,"[68.6, 27.5]",Ground Pass,,20.746567,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,12,Barcelona,217,['462b4568-76d8-41ef-9527-476e108ad5a3'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.497,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.764433,,,,,,,,,,,,,0ae14bf0-8f2c-4346-a854-07b952b28e42,173,,"[68.6, 27.5]",9827,4,,,,,1.3905094,,Right Foot,,,,"[72.3, 47.8]",Ground Pass,,20.634438,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,12,Barcelona,217,['c58cd549-67fe-4ff8-9817-c418fdafb17e'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.292,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.868758,,,,,,,,,,,,,9b5fad30-9a31-4499-a42c-efd8724457f4,178,,"[82.1, 40.1]",9827,4,,,,,-0.8627943,,Left Foot,,,,"[93.4, 26.9]",Ground Pass,,17.376133,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,12,Barcelona,217,"['599ea1a9-3969-43f5-b410-42d768381e04', '9093d541-2737-498a-927d-cb388baef4f9']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.124,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.688787,,,,,,,,,,,,,1a796c52-b231-476e-b319-4e0e973db5d6,182,,"[31.7, 48.6]",9827,4,,,,,0.69473827,,Right Foot,,,,"[40.1, 55.6]",Ground Pass,,10.93435,,Incomplete,,Alen Halilović,6926.0,,,,,,1,From Throw In,Matías Aguirregaray Guruceaga,6921.0,Right Back,12,Barcelona,217,"['2de3e4f4-1fd2-41fa-96ff-4721ab2403b2', 'c51ed574-5669-4a3e-b7a1-fc3f7221e0fe']",28,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:28.901,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.336727,,,,,,,,,,,,,62d050d2-bf81-489f-b6fa-5745f103f40f,186,,"[73.5, 26.8]",9827,4,,,,,3.105339,,Left Foot,,,,"[54.2, 27.5]",Ground Pass,,19.31269,,,,Thomas Vermaelen,6332.0,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,12,Barcelona,217,['cd2511fe-f328-4690-88bd-4976d2b85455'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.723,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.030472,,,,,,,,,,,,,4af88fc7-7152-4865-bfc8-ecc67ec3798e,189,,"[54.2, 27.5]",9827,4,,,,,1.2560387,,Left Foot,,,,"[58.4, 40.4]",Ground Pass,,13.566503,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,12,Barcelona,217,['00356b9a-58e5-41a8-95aa-de9f7a162e76'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.029,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.906977,,,,,,,,,,,,,06173de1-2775-42ed-9d9b-33d6eb6b6c78,192,,"[58.4, 40.4]",9827,4,,,,,-1.4418856,,Right Foot,,,,"[59.8, 29.6]",Ground Pass,,10.890363,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,12,Barcelona,217,['a7b4663d-147e-46dc-b592-1726678c77e3'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.042,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.655384,,,,,,,,,,,,,a4bbc15a-75f1-4eca-9c4c-65fc07a64a59,195,,"[59.8, 29.6]",9827,4,,,,,-0.7354398,,Left Foot,,,,"[68.2, 22.0]",Ground Pass,,11.327842,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,12,Barcelona,217,['643af6fd-be05-4aef-9f7d-6c58f704b363'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.531,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,3.223339,,,,,,,,,,,,,9bff6b3d-02a9-40c6-8f23-da6ec77fd824,201,,"[70.2, 25.6]",9827,5,,,,,-0.40671897,,Right Foot,,,,"[116.4, 5.7]",High Pass,,50.303577,,,,Lucas Digne,6849.0,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,13,Barcelona,217,['7ca35dbc-ce56-40e9-b502-7fa7c0b5f201'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.048,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.982443,,,,,,,,,,,,,3e5a2bca-e6a5-411b-95d2-ec0bdc4809d9,206,,"[6.0, 36.0]",9827,5,,,,,-1.3922138,,Right Foot,,,,"[11.0, 8.3]",Ground Pass,,28.147646,,,,Joaquín Navarro Jiménez,6923.0,,,,,Goal Kick,1,From Goal Kick,Leandro Chichizola,6931.0,Goalkeeper,14,Las Palmas,208,['d5254093-673f-4dae-b1b2-6c937961a356'],28,,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:28.764,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.302543,,,,,,,,,,,,,bc1f5943-5019-4348-99ee-958bf6c8b916,210,,"[18.8, 6.5]",9827,5,,,,,0.23255694,,Left Foot,,,,"[45.4, 12.8]",Low Pass,,27.335875,,Incomplete,,,,,,,,,1,From Goal Kick,Joaquín Navarro Jiménez,6923.0,Left Center Back,14,Las Palmas,208,"['62ce6541-2a3e-47b5-9394-357991635867', 'cd2fcba5-93fe-4a7d-a541-8f94cf120c77']",33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:33.087,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,1.799882,,,,,,,,,,,,,aafdd26a-f2ac-4a46-8efb-86393a1726b0,213,,"[49.4, 12.9]",9827,5,,,,True,-3.0525432,,,,,,"[38.2, 11.9]",Low Pass,,11.2445545,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,Recovery,1,From Goal Kick,Jairo Samperio Bustara,6925.0,Left Wing,14,Las Palmas,208,"['0e0844e1-1b79-4f87-8913-ae0bdccda82a', 'b2085df5-98be-4fa9-9d4c-29b7558821b7']",34,,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:34.951,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,0.9458,,,,,,,,,,,,,88e7358c-554b-44d0-81b1-3c3cbaee0e95,217,,"[34.4, 10.8]",9827,5,,,,,1.7788525,,Right Foot,,,,"[32.5, 19.8]",Ground Pass,,9.198369,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,1,From Goal Kick,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,14,Las Palmas,208,"['77cbc0a9-932c-43f3-a8e2-dcc9211b260f', 'f4798768-4ddb-42f1-a4f8-db002a3170db']",37,,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:37.286,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,0.729515,,,,,,,,,,,,,db11b0a0-3df1-4722-8a39-f77b27eabfd4,219,,"[32.5, 19.8]",9827,5,,,,,-1.0951011,,Left Foot,,,,"[35.9, 13.2]",Ground Pass,,7.4242845,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,From Goal Kick,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,14,Las Palmas,208,['0ad6e5d4-5ea1-4b27-b84d-1ec6a0821b02'],38,,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:38.232,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.074674,,,,,,,,,,,,,fd4c3137-0582-409c-8fb9-4de49cab43ab,222,,"[35.9, 12.8]",9827,5,,,,,1.0228419,,Right Foot,,,,"[44.2, 26.4]",Ground Pass,,15.932671,,Incomplete,,Oghenekaro Etebo,5466.0,,,,,,1,From Goal Kick,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,14,Las Palmas,208,"['40073980-3c73-48cb-a85e-da1e4698538d', 'f5a7de03-824a-4f20-92a6-aae457ec2761']",39,,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:39.779,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.728343,,,,,,,,,,,,,31cd5f4a-ab9d-4f8f-835d-e351fb67ef93,226,,"[61.4, 53.3]",9827,5,,,,,-0.19739556,,Left Foot,,,,"[69.9, 51.6]",Ground Pass,,8.668333,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,15,Barcelona,217,"['25f0c046-5860-43b1-96a1-e2f6c7a299bc', '379363c9-0321-429c-b2aa-8e56be623376']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:42.337,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,1.530932,,,,,,,,,,,,,3005e6ff-29df-4a9c-a242-83702a8c2bb6,230,,"[66.5, 51.2]",9827,5,,,,,2.894922,,Right Foot,,,,"[52.6, 54.7]",Ground Pass,,14.333876,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,15,Barcelona,217,['5d183d6d-8774-45df-bb69-eca743624695'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:44.710,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.154018,,,,,,,,,,,,,78dd2199-19cf-4c24-8337-e40266f51070,234,,"[46.2, 48.8]",9827,5,,,,,0.98279375,,Right Foot,,,,"[50.4, 55.1]",Ground Pass,,7.5716577,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,15,Barcelona,217,['77db40a4-3e94-4e22-9b25-2185c06e60bd'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.430,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.314861,,,,,,,,,,,,,3f6a63a4-62fe-4f58-9021-1d7e13f3e125,240,,"[54.7, 52.9]",9827,5,,,,,0.8712791,,Right Foot,,,,"[61.6, 61.1]",Ground Pass,,10.716809,,,,Aleix Vidal Parreu,6400.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,15,Barcelona,217,['cbf0d37a-327c-451a-b205-056ebef47acd'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:55.203,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.53627,,,,,,,,,,,,,f432bb87-987f-44e5-a3e7-d22647a2cc2b,244,,"[67.5, 62.3]",9827,5,,,,,-0.9034902,,Right Foot,,,,"[72.7, 55.7]",Ground Pass,,8.402381,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Midfield,15,Barcelona,217,"['22e9e5e6-5727-4b2b-b433-1f3c15329038', 'fec2d339-6d32-4a9f-899b-e15e13148ce0']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:57.957,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,1.715265,,,,,,,,,,,,,761f936e-0c5e-4c50-a4ea-a4dd2ac2eae6,249,,"[97.4, 55.1]",9827,6,,,,,0.60145473,,Left Foot,,,,"[107.6, 62.1]",Ground Pass,,12.370934,,,,Aleix Vidal Parreu,6400.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,15,Barcelona,217,"['1871d0fc-5bbb-4f0c-94ad-f5b705da2e90', '631fad70-4504-41f5-b655-1f16ef6e9ef2']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:02.716,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,0.459254,,,,,,,,,,,,,8145b317-66d7-4fb0-978f-75ced3e85c3e,251,,"[107.6, 62.1]",9827,6,,,,,-1.1682969,,Right Foot,,,,"[111.9, 52.0]",Ground Pass,,10.977249,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Midfield,15,Barcelona,217,['33c1a4d9-770f-4aca-982d-350af143a2e2'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:04.431,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.498278,,,,,,,,,,,,,e8acc034-d2de-4585-b319-1132799d9a4c,256,,"[6.0, 36.0]",9827,6,,True,,,1.549966,,Left Foot,,,,"[6.6, 64.8]",Ground Pass,,28.80625,,,,Alejandro Gálvez Jimena,6924.0,,,,,Goal Kick,1,From Goal Kick,Leandro Chichizola,6931.0,Goalkeeper,16,Las Palmas,208,['e70983f5-b97e-4c74-8405-ea23d62d73c7'],28,,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:28.768,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.840597,,,,,,,,,,,,,905c32d6-7fe2-43db-a3dc-d466bf29c24a,258,,"[6.3, 64.7]",9827,6,,,,,0.9304399,,Right Foot,,,,"[13.9, 74.9]",Ground Pass,,12.720063,,,,Matías Aguirregaray Guruceaga,6921.0,,,,,,1,From Goal Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,16,Las Palmas,208,['67fa116b-952d-4706-aa5b-a60c3c617001'],31,,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:31.673,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.325137,,,,,,,,,,,,,d2ad34bd-ddd9-45fe-a9e1-d0fcd211c24c,261,,"[13.9, 74.9]",9827,6,,,,,-1.7237587,,Right Foot,,,,"[10.2, 50.9]",Ground Pass,,24.283533,,,,Leandro Chichizola,6931.0,,,,,,1,From Goal Kick,Matías Aguirregaray Guruceaga,6921.0,Right Back,16,Las Palmas,208,['13d35000-10cd-45bf-989a-ed5cda532cf8'],33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:33.862,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.935824,,,,,,,,,,,,,ee9fca68-603d-40c9-a942-e0ca1175ede6,264,,"[8.8, 50.2]",9827,6,,,,,-0.6282879,,Right Foot,,,,"[20.5, 41.7]",Ground Pass,,14.461674,,,,Oghenekaro Etebo,5466.0,,,,,,1,From Goal Kick,Leandro Chichizola,6931.0,Goalkeeper,16,Las Palmas,208,['3b1a947a-1eb1-4501-a370-696dff4dc8f0'],36,,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:36.597,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.532515,,,,,,,,,,,,,38d47f35-cabf-4c96-b284-f9ce492d3700,267,,"[21.3, 40.3]",9827,6,,,,,-1.2481889,,Right Foot,,,,"[33.0, 5.3]",Ground Pass,,36.903793,,Incomplete,,Jairo Samperio Bustara,6925.0,,,,,,1,From Goal Kick,Oghenekaro Etebo,5466.0,Right Defensive Midfield,16,Las Palmas,208,"['64ad2d70-0046-4921-aa22-f02b1d654f73', '71f28a89-e104-40ef-8f9e-e35522e61c86']",39,,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:39.289,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.139633,,,,,,,,,,,,,8a8692d9-4deb-4933-900d-d28b19933211,275,,"[3.1, 1.1]",9827,6,,,,,-0.058755822,,Right Foot,,,,"[20.1, 0.1]",Ground Pass,,17.029387,,Out,,,,,,,,,1,From Goal Kick,Joaquín Navarro Jiménez,6923.0,Left Center Back,16,Las Palmas,208,['d3081d35-f45a-413b-be32-a400f4217e35'],48,,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:48.336,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,0.923158,,,,,,,,,,,,,9131fa3a-513a-494a-8c5d-a0341502cd87,276,,"[99.9, 80.0]",9827,6,,,,,-1.4475306,,,,,,"[101.3, 68.7]",Low Pass,,11.386395,,,,Luis Alberto Suárez Díaz,5246.0,,,,,Throw-in,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,17,Barcelona,217,['3299bbae-98a3-410a-ba92-ee690905001b'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:55.377,Pass,,2017/2018
