bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.3215,,,,,,,,,,,,,,56227d8e-0ac4-4275-ad21-e327ba10be68,116,,,"[54.5, 35.9]",68361,2,,,,-2.7623832,,Right Foot,,,"[41.2, 30.6]",,Ground Pass,,14.317122,,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,13,Barcelona,217,['78b5ce24-f302-4f3f-8972-22e49833b3c9'],49,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.525,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.233362,,,,,,,,,,,,,,3a780bf8-71ca-4ca9-baf3-168a13c0316f,120,,,"[39.1, 30.0]",68361,2,,,,1.665748,,Right Foot,,,"[37.3, 48.9]",,Ground Pass,,18.985521,,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,13,Barcelona,217,"['3befd5a8-b724-4c79-a089-f58cb41b5d38', '6ce065bd-14e8-497b-a659-b6fde9779243']",50,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.926,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.2599,,,,,,,,,,,,,,9261592c-3d81-47b2-ab33-fc10f64a6f1e,124,,,"[36.8, 48.7]",68361,2,,,,-1.0516502,,Right Foot,,,"[48.8, 27.7]",,Ground Pass,,24.186773,,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,13,Barcelona,217,['f9b029ee-a962-4d83-91fd-bb13a5f5788c'],53,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.075,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.580883,,,,,,,,,,,,,,b8afd12b-6881-4dbf-8199-5bbc3c29d6f4,128,,,"[47.8, 28.3]",68361,2,,,,-2.4920433,,Right Foot,,,"[32.0, 16.3]",,Ground Pass,,19.840363,,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,13,Barcelona,217,"['33a0e011-403d-41f1-9fd9-5354cc23a099', '495a4b68-9ad8-4e0a-9b7f-6a1489ccac40']",54,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.375,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.3961,,,,,,,,,,,,,,379d0d61-7be8-43fc-a98b-f285ca0188b2,131,,,"[33.7, 13.8]",68361,2,,,,-0.25024733,,Right Foot,,,"[56.0, 8.1]",,Ground Pass,,23.01695,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,13,Barcelona,217,['05d300cc-1408-41bb-a595-03ce05a02f61'],55,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.996,Pass,,2007/2008
,,,,,,,,,,,,,,,,5.5904,,,,,,,,,,,,,,38822f14-38e0-42c4-a8f9-be02568fb020,134,,,"[60.0, 6.3]",68361,2,,,,0.23213615,,Left Foot,,,"[113.3, 18.9]",,Ground Pass,,54.769062,,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,13,Barcelona,217,"['7f361d4f-46c1-4c99-97c5-80c18b7dd5b1', '9f67bde2-4592-4887-81fb-36189101d345']",58,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.561,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.114017,,,,,,,,,,,,,,1186d4e2-2fb1-4662-9a8b-d0da9bf2f8a8,138,,,"[6.6, 54.2]",68361,3,,,,-1.1580031,,Left Foot,,,"[18.6, 26.8]",,Ground Pass,,29.912539,,,,,Iván Gabriel Heinze,26176.0,,,,,,1,Regular Play,Iker Casillas Fernández,11179.0,Goalkeeper,14,Real Madrid,220,['1d997be9-b771-4bbe-a0a9-15c47c4880ff'],6,,,,,,,,,,,,,,,,Real Madrid,220,00:03:06.264,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.010901,,,,,,,,,,,,,,20b070f3-11b1-48e1-8ef5-ce1af694364f,141,,,"[45.1, 13.8]",68361,3,,,,0.1043033,,Left Foot,,,"[81.4, 17.6]",,High Pass,,36.498356,,,,,Raúl González Blanco,15607.0,,,,,,1,Regular Play,Iván Gabriel Heinze,26176.0,Left Center Back,14,Real Madrid,220,['c5ca617c-e03b-458d-97d1-374374ed9a8d'],16,,,,,,,,,,,,,,,,Real Madrid,220,00:03:16.233,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.94353,,,,,,,,,,,,,,7ec5cba6-f989-4c72-ab59-e5f60faea3fb,144,,,"[82.1, 22.4]",68361,3,,,,0.4257869,,Left Foot,,,"[109.0, 34.6]",,Ground Pass,,29.537264,,,Incomplete,,Arjen Robben,8218.0,,,Through Ball,True,,1,Regular Play,Raúl González Blanco,15607.0,Center Forward,14,Real Madrid,220,"['e76c530a-392d-4af7-b096-eaaa14a4400b', 'f94ae87c-408b-4380-b07f-8dd36e864b31']",19,,,,,,,,,,,,,,,,Real Madrid,220,00:03:19.478,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.2758,,,,,,,,,,,,,,88854228-12fb-420a-8af0-27ca8a5d63db,148,,,"[15.0, 43.0]",68361,3,,,,-1.0788058,,Keeper Arm,,,"[23.2, 27.7]",,Ground Pass,,17.35886,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,14,Real Madrid,220,['b367c05f-2339-4010-b99b-920c90055232'],23,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.194,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.947123,,,,,,,,,,,,,,1e4821a6-5aac-4bf5-af86-80b3e010185f,151,,,"[50.5, 13.8]",68361,3,,,,0.15344162,,Left Foot,,,"[107.4, 22.6]",,Ground Pass,,57.57647,,,Incomplete,,Thierry Henry,15516.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,14,Real Madrid,220,"['b72909e6-b63b-46af-9400-0e90fc758ef1', 'b7355e77-94c9-4d91-9cb1-27fca8e6d66e']",30,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.075,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.385392,,,,,,,,,,,,,,09fe502b-d8a5-4d8d-a62e-8c4ce2f20cfa,154,,,"[14.0, 54.8]",68361,3,True,,,0.5257685,,Keeper Arm,,,"[30.2, 64.2]",,Ground Pass,,18.729656,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,1,Regular Play,Iker Casillas Fernández,11179.0,Goalkeeper,14,Real Madrid,220,['a3d117da-157b-4b9d-99ec-87b0c071a044'],37,,,,,,,,,,,,,,,,Real Madrid,220,00:03:37.096,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.970708,,,,,,,,,,,,,,b6643f9c-baa9-41e5-b333-8de25d17aa30,156,,,"[28.7, 59.6]",68361,3,,,,-0.23949927,,Right Foot,,,"[37.3, 57.5]",,Ground Pass,,8.852683,,,,,Fernando Rubén Gago,26036.0,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,14,Real Madrid,220,['fddbbe14-cc88-4a07-9faa-b537a36d9509'],39,,,,,,,,,,,,,,,,Real Madrid,220,00:03:39.565,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.040968,,,,,,,,,,,,,,7f015584-02de-4278-8362-78e76c2a826e,159,,,"[44.0, 54.6]",68361,3,,,,-0.23374318,,Right Foot,,,"[56.6, 51.6]",,Ground Pass,,12.95222,,,,,Arjen Robben,8218.0,,,,,,1,Regular Play,Fernando Rubén Gago,26036.0,Left Center Midfield,14,Real Madrid,220,['4c02267a-d683-4aab-a069-24004affc152'],42,,,,,,,,,,,,,,,,Real Madrid,220,00:03:42.029,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.444633,,,,,,,,,,,,,,7264303c-c028-4ae7-a0d9-61c9e4dff71d,163,,,"[54.5, 41.1]",68361,3,,,,-0.48689923,,Left Foot,,,"[95.3, 19.5]",,Ground Pass,,46.16492,,,Pass Offside,,Raúl González Blanco,15607.0,,,,,,1,Regular Play,Arjen Robben,8218.0,Left Wing,14,Real Madrid,220,"['2a6e4b82-2436-4111-ac68-93e48c68da83', 'd61392cc-c3fa-47fe-a5c4-e75ff62f6370']",44,,,,,,,,,,,,,,,,Real Madrid,220,00:03:44.261,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.521,,,,,,,,,,,,,,8bf44983-02af-4af9-99e6-c898f0ba0c21,165,,,"[25.9, 57.9]",68361,4,True,,,0.1798535,,Right Foot,,,"[64.4, 64.9]",,Ground Pass,,39.13119,,,,,Xavier Hernández Creus,20131.0,,,,,Free Kick,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,15,Barcelona,217,['5c89ef28-2a67-4a84-95bd-0d4a6210d9b9'],0,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.675,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.5959,,,,,,,,,,,,,,a28563ac-e71f-4b8c-be86-84ff30f35992,167,,,"[58.1, 67.8]",68361,4,,,,-0.5657015,,Right Foot,,,"[64.4, 63.8]",,Ground Pass,,7.462573,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,15,Barcelona,217,['8c26c45e-5697-4884-aa92-2b31435739bd'],2,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.276,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.872508,,,,,,,,,,,,,,7661c2d0-455e-421e-8539-821c90d9888b,173,,,"[56.6, 11.7]",68361,4,,,,0.347767,,Left Foot,,,"[64.6, 14.6]",,Ground Pass,,8.509406,,,,,Fernando Rubén Gago,26036.0,,,,,Recovery,1,Regular Play,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,16,Real Madrid,220,['ef9fec14-19bf-42ab-96d8-c9536fd3a519'],4,,,,,,,,,,,,,,,,Real Madrid,220,00:04:04.470,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.097335,,,,,,,,,,,,,,72ad74b1-7d3f-4f16-a1c6-05c4f82ca6bd,177,,,"[85.8, 13.2]",68361,4,,,,1.4361324,,Left Foot,,,"[87.9, 28.7]",,Ground Pass,,15.641611,,,,,Raúl González Blanco,15607.0,,,,,,1,Regular Play,Fernando Rubén Gago,26036.0,Left Center Midfield,16,Real Madrid,220,['fa1e9ee8-9007-4488-9882-2bdf7a7a4ed6'],8,,,,,,,,,,,,,,,,Real Madrid,220,00:04:08.825,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.5865,,,,,,,,,,,,,,dc8783a5-ec20-473b-a937-5707616b2c08,180,,,"[87.9, 28.7]",68361,4,,,,-0.31579825,,Left Foot,,,"[98.0, 25.4]",,Ground Pass,,10.625442,,,,,Arjen Robben,8218.0,,,,,,1,Regular Play,Raúl González Blanco,15607.0,Center Forward,16,Real Madrid,220,['34f7d651-7013-4856-bc02-eab9284274b6'],10,,,,,,,,,,,,,,,,Real Madrid,220,00:04:10.937,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.144,,,,,,,,,,,,,,ccf418b4-e0a3-4bcb-a120-7dda6d5cea8e,186,,,"[11.4, 47.4]",68361,4,,,,-1.1022627,,Right Foot,,,"[23.8, 22.9]",,Ground Pass,,27.459242,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,17,Barcelona,217,['74de90fa-1f95-4a44-8a66-bc53cd238cbe'],17,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.375,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.430362,,,,,,,,,,,,,,8b26de4e-1243-4a5c-8961-cd77d7f43bfc,189,,,"[27.4, 18.9]",68361,4,,,,-0.2583436,,Right Foot,,,"[46.7, 13.8]",,Ground Pass,,19.962465,,,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,17,Barcelona,217,['cd2ac40b-a807-4de1-a17d-da6aae53582a'],20,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.459,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.7915,,,,,,,,,,,,,,f8ac0508-f94c-4299-9c92-30dff8bd7d38,193,,,"[57.0, 8.8]",68361,4,,,,0.3660565,,Right Foot,,,"[69.0, 13.4]",,Ground Pass,,12.8514595,,,,,Bojan Krkíc Pérez,4913.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,17,Barcelona,217,"['02a12fa8-7527-4751-b186-af19bb554657', '11fd132b-5960-443c-89ed-5759cae88570']",25,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.294,Pass,True,2007/2008
,,,,,,,,,,,,,,,,0.8015,,,,,,,,,,,,,,8a220ac2-4fb7-4c7d-82a6-0f1c51bd4769,196,,,"[56.4, 9.2]",68361,4,,,,2.6682365,,Right Foot,,,"[48.2, 13.4]",,Ground Pass,,9.213035,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,17,Barcelona,217,['2df24534-c0fe-414a-bb18-81581c7a9400'],27,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.946,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.8547,,,,,,,,,,,,,,edf1a06e-04a2-4f36-ac3d-b9be4ec7d221,199,,,"[48.4, 13.2]",68361,4,,,,0.07393904,,Left Foot,,,"[64.6, 14.4]",,Ground Pass,,16.244383,,,,,Eiður Smári Guðjohnsen,11270.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,17,Barcelona,217,['aa02b9af-0be8-43c5-a121-c15e0d661a31'],30,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.023,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.9146,,,,,,,,,,,,,,6c51d76f-0315-42d5-a523-326125843844,203,,,"[65.2, 14.2]",68361,4,,,,-3.088662,,Right Foot,,,"[50.1, 13.4]",,Ground Pass,,15.121178,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,17,Barcelona,217,"['c255e9df-ab85-424a-87be-69d467de2ff0', 'f2b6f328-89ec-4153-8b56-c5fae99c19fb']",30,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.958,Pass,True,2007/2008
,,,,,,,,,,,,,,,,0.9767,,,,,,,,,,,,,,d307c601-f07e-4781-bf87-9e1b6a55b26c,206,,,"[48.2, 12.8]",68361,4,,,,-0.26984915,,Left Foot,,,"[57.6, 10.2]",,Ground Pass,,9.752948,,,,,Eiður Smári Guðjohnsen,11270.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,17,Barcelona,217,"['c255e9df-ab85-424a-87be-69d467de2ff0', 'dd39e0b0-f35e-414c-9861-6665e974e60d']",32,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.707,Pass,True,2007/2008
,,,,,,,,,,,,,,,,0.9562,,,,,,,,,,,,,,3687db94-8b17-42ca-9d9d-c2f63b9408f2,210,,,"[59.7, 3.9]",68361,4,,,,0.2947301,,Right Foot,,,"[70.9, 7.3]",,Ground Pass,,11.7046995,,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,17,Barcelona,217,"['642eb28a-5475-434f-8c1f-79c3d078c741', 'd23a7440-f20e-40c1-8571-7f680026447f']",37,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.328,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.4486,,,,,,,,,,,,,,798f344b-23ed-46f9-868a-ceeef0e3b247,214,,,"[69.0, 66.1]",68361,4,,,,-2.6686862,,Right Foot,,,"[43.2, 52.9]",,Ground Pass,,28.980682,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Right Back,18,Real Madrid,220,['c4bf5ba1-7a55-416a-bfa6-b82c2122e8d8'],42,,,,,,,,,,,,,,,,Real Madrid,220,00:04:42.993,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.785338,,,,,,,,,,,,,,12ab2e42-1893-452d-9ad5-0ab218abe7db,218,,,"[45.7, 49.7]",68361,4,,,,-1.7704802,,Right Foot,,,"[42.3, 32.9]",,Ground Pass,,17.140594,,,,,Iván Gabriel Heinze,26176.0,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,18,Real Madrid,220,"['78fa7d6d-1614-4256-a34e-cf126d13022a', '8fa79e80-4c2e-443c-ae91-c205d0100fc4']",44,,,,,,,,,,,,,,,,Real Madrid,220,00:04:44.482,Pass,True,2007/2008
,,,,,,,,,,,,,,,,0.98968,,,,,,,,,,,,,,7d4aaa31-fca0-444f-8a0a-9a26a45f54c7,221,,,"[42.8, 27.5]",68361,4,,,,-0.24971049,,Left Foot,,,"[57.7, 23.7]",,Ground Pass,,15.376931,,,,,Wesley Sneijder,4409.0,,,,,,1,Regular Play,Iván Gabriel Heinze,26176.0,Left Center Back,18,Real Madrid,220,['60ed7c37-5a39-4b9f-a87a-303e7990b4c0'],47,,,,,,,,,,,,,,,,Real Madrid,220,00:04:47.482,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.2626,,,,,,,,,,,,,,2e5bf295-8d1a-42d0-89a8-8083e362f544,225,,,"[55.0, 22.2]",68361,4,,,,-2.7882736,,Right Foot,,,"[40.9, 17.0]",,Ground Pass,,15.028307,,,,,Iván Gabriel Heinze,26176.0,,,,,,1,Regular Play,Wesley Sneijder,4409.0,Right Wing,18,Real Madrid,220,"['6465ad18-107c-4346-a22d-2775ab7b82d6', '9e755a9a-93c0-4835-b207-9d2ccc8e2c85']",49,,,,,,,,,,,,,,,,Real Madrid,220,00:04:49.200,Pass,True,2007/2008
,,,,,,,,,,,,,,,,2.0994,,,,,,,,,,,,,,9c7bcd65-e5bd-45c6-984d-ebd8c360cb69,228,,,"[42.1, 8.8]",68361,4,,,,1.7185218,,Left Foot,,,"[37.1, 42.4]",,High Pass,,33.969986,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,1,Regular Play,Iván Gabriel Heinze,26176.0,Left Center Back,18,Real Madrid,220,['d5f26efb-096e-43d6-a0b7-22ab3d2f98f2'],52,,,,,,,,,,,,,,,,Real Madrid,220,00:04:52.460,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.086113,,,,,,,,,,,,,,6808f64e-c05a-4f19-8c68-7852bb4a9060,231,,,"[34.8, 45.3]",68361,4,,,,0.4571752,,Right Foot,,,"[47.2, 51.4]",,Ground Pass,,13.81919,,,,,Fernando Rubén Gago,26036.0,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,18,Real Madrid,220,['4c6bce9c-92c0-4042-9ee1-bf22314b615a'],55,,,,,,,,,,,,,,,,Real Madrid,220,00:04:55.773,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.157068,,,,,,,,,,,,,,d43d6f85-4cbc-4455-b326-6658542bf862,234,,,"[53.1, 51.2]",68361,4,,,,-1.5122858,,Right Foot,,,"[54.5, 27.3]",,Ground Pass,,23.94097,,,,,Wesley Sneijder,4409.0,,,,,,1,Regular Play,Fernando Rubén Gago,26036.0,Left Center Midfield,18,Real Madrid,220,['0f810dab-6ac7-4a18-ab61-7b13b59a6949'],59,,,,,,,,,,,,,,,,Real Madrid,220,00:04:59.091,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.032357,,,,,,,,,,,,,,98999a3d-d07b-41e9-97bd-3f85b63b54d6,237,,,"[50.3, 30.0]",68361,5,,,,1.3386925,,Right Foot,,,"[58.1, 63.0]",,Ground Pass,,33.90929,,,Incomplete,,Mahamadou Diarra,26021.0,,,,,,1,Regular Play,Wesley Sneijder,4409.0,Right Wing,18,Real Madrid,220,"['35b78fb0-e3b8-4661-b85e-b5179bde7a17', '8c52e41a-3de9-490c-bb16-c1499c312dad']",1,,,,,,,,,,,,,,,,Real Madrid,220,00:05:01.851,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.903798,,,,,,,,,,,,,,8c52e41a-3de9-490c-bb16-c1499c312dad,239,,,"[62.9, 18.0]",68361,5,,,,1.4135683,,Right Foot,,,"[64.2, 26.2]",,Ground Pass,,8.302409,,,,,Eiður Smári Guðjohnsen,11270.0,,,,,Recovery,1,Regular Play,Thierry Henry,15516.0,Left Wing,19,Barcelona,217,"['16ae2441-70b6-434b-84b1-c9dc8110621d', '98999a3d-d07b-41e9-97bd-3f85b63b54d6']",4,,,,,,,,,,,,,,,,Barcelona,217,00:05:04.883,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.82737,,,,,,,,,,,,,,bc00035f-5f85-42be-8dda-b28a7f6dc954,242,,,"[64.4, 25.8]",68361,5,,,,-1.6860725,,Right Foot,,,"[63.3, 16.3]",,Ground Pass,,9.563472,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,19,Barcelona,217,['c47f0df8-a100-46d5-9fbd-531b2b2a8789'],5,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.827,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.2809,,,,,,,,,,,,,,469cde4c-7d26-4ecb-87af-55099a020805,245,,,"[86.6, 17.8]",68361,5,,,,1.7189564,,Left Foot,,,"[85.6, 24.5]",,Ground Pass,,6.7742157,,,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,19,Barcelona,217,['c215aa9e-4997-4f16-8376-c14edd6ef45f'],10,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.584,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.0414,,,,,,,,,,,,,,10e26cd9-7218-41bf-a35d-aa6b02ff05ae,248,,,"[86.6, 26.4]",68361,5,,,,0.27043614,,Right Foot,,,"[96.7, 29.2]",,Ground Pass,,10.480935,,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,19,Barcelona,217,"['02ad4459-9c4c-425b-9fd1-5564bdcf5c2e', '82681254-df10-49ab-a556-c1b1372e2219']",13,,,,,,,,,,,,,,,,Barcelona,217,00:05:13.167,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.0029,,,,,,,,,,,,,,63a43be4-1799-455b-bf7e-cf7e3eeee93f,252,,,"[26.8, 52.3]",68361,5,,,,-1.2220253,,Right Foot,,,"[32.0, 38.0]",,Ground Pass,,15.21611,,,,,Mahamadou Diarra,26021.0,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,20,Real Madrid,220,['3a3b752d-cacd-43e1-a3bb-1163640525e6'],15,,,,,,,,,,,,,,,,Real Madrid,220,00:05:15.408,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.5714,,,,,,,,,,,,,,eaa87446-e669-42b8-9289-9404edda42ef,256,,,"[35.0, 38.0]",68361,5,,,,1.665748,,Right Foot,,,"[34.4, 44.3]",,Ground Pass,,6.328507,,,,,Wesley Sneijder,4409.0,,,,,,1,Regular Play,Mahamadou Diarra,26021.0,Right Center Midfield,20,Real Madrid,220,"['1d427b43-4018-40be-b7aa-934702090ce6', 'b3f63cfe-5368-4003-a8a9-c12f6070073d']",17,,,,,,,,,,,,,,,,Real Madrid,220,00:05:17.024,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.01952,,,,,,,,,,,,,,a388a3bd-be9a-44b5-8635-858f2d4b7da0,259,,,"[35.4, 44.3]",68361,5,,,,-2.6041493,,Left Foot,,,"[25.5, 38.4]",,Ground Pass,,11.524756,,,,,Iván Gabriel Heinze,26176.0,,,,,,1,Regular Play,Wesley Sneijder,4409.0,Right Wing,20,Real Madrid,220,['b2330a5c-d1ec-43f1-b95c-b6bccf4fb984'],17,,,,,,,,,,,,,,,,Real Madrid,220,00:05:17.991,Pass,,2007/2008
,,,,,,,,,,,,,,,,4.371,,,,,,,,,,,,,,a60fcea9-4d27-40c9-81c2-1a746c35df3c,262,,,"[27.0, 25.8]",68361,5,,,,-0.025888173,,Left Foot,,,"[108.1, 23.7]",,High Pass,,81.12718,,,Incomplete,,Arjen Robben,8218.0,,,,,,1,Regular Play,Iván Gabriel Heinze,26176.0,Left Center Back,20,Real Madrid,220,"['ca690bb8-a6e4-4180-b8b5-f51e2fd6305d', 'db961034-76a6-46c1-a8b5-de54ccb95654']",20,,,,,,,,,,,,,,,,Real Madrid,220,00:05:20.992,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.5196,,,,,,,,,,,,,,ccdabcf6-6320-427a-b690-852b99dea46f,266,,,"[12.9, 50.2]",68361,5,,,,0.60333633,,Keeper Arm,,,"[41.2, 69.7]",,Ground Pass,,34.367718,,,,,Gianluca Zambrotta,15774.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,21,Barcelona,217,['7e62f7ee-624f-4487-9242-5ee391e61e56'],27,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.242,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.2051,,,,,,,,,,,,,,1fae7574-3493-472b-a2fc-1c66228f63e3,269,,,"[47.1, 70.3]",68361,5,,,,-1.3567356,,Right Foot,,,"[50.1, 56.5]",,Ground Pass,,14.122323,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,21,Barcelona,217,['04977bcb-e92e-414f-849a-89eb5c493a0f'],29,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.842,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.6948,,,,,,,,,,,,,,f12884e1-08de-4748-adac-74b00c053c54,272,,,"[49.7, 57.7]",68361,5,,,,0.22164956,,Right Foot,,,"[63.9, 60.9]",,Ground Pass,,14.556098,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,21,Barcelona,217,['916442e5-e8d3-4436-b282-bc3d02d6bd6c'],32,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.567,Pass,,2007/2008
