ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.12497,,,,,,,,,,,,b6f31eff-57df-4207-8d7d-bbdcc336b773,121,,"[18.6, 12.4]",3773457,1,,,,,-0.2870296,,Left Foot,,,,"[35.2, 7.5]",,Ground Pass,,17.30809,,,Manuel Agudo Durán,6724.0,,,,,,1,Regular Play,Aarón Martín Caricol,6757.0,Left Back,5,Celta Vigo,209,['b5dab537-43c3-4e39-9e77-4f6601219cc4'],59,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:59.548,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.333755,,,,,,,,,,,,fe11d11c-8b49-4d81-b53a-c269bdc7f838,124,,"[35.2, 7.5]",3773457,2,,,,,0.8960554,,Right Foot,,,,"[45.2, 20.0]",,Ground Pass,,16.00781,,,Denis Suárez Fernández,6609.0,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Midfield,5,Celta Vigo,209,['039740ff-1ccd-4544-8413-b098d1bcf82c'],1,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:01.220,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.619457,,,,,,,,,,,,c2edbdd7-ac32-487b-a56a-ad34dce536a3,130,,"[46.9, 50.1]",3773457,2,,,,,-1.3734008,,Left Foot,,,,"[53.2, 18.6]",,Ground Pass,,32.12382,,,Jordi Alba Ramos,5211.0,,,,,Recovery,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,6,Barcelona,217,['f0bb5046-7c58-49b4-b0cd-342a7e0c6f08'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.147,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.257821,,,,,,,,,,,,47e62691-b83c-4abe-ba4d-e881622ed4f0,133,,"[53.2, 18.6]",3773457,2,,,,,2.1439695,,Left Foot,,,,"[39.0, 40.6]",,Ground Pass,,26.184729,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,6,Barcelona,217,['fd793f41-841d-4dc3-b658-c262bbba36db'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.197,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.630891,,,,,,,,,,,,a1506c79-7174-4534-879c-fe45e1fc88d6,136,,"[39.0, 40.6]",3773457,2,,,,,1.5871882,,Left Foot,,,,"[38.8, 52.8]",,Ground Pass,,12.201639,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,6,Barcelona,217,['cfbca719-296f-4acd-a6be-1391a79ba73a'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.916,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.339238,,,,,,,,,,,,f7c6e82d-5d47-47d1-9bee-50399c5c712a,139,,"[48.0, 57.4]",3773457,2,,,,,0.7435065,,Right Foot,,,,"[65.4, 73.4]",,Ground Pass,,23.638105,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,6,Barcelona,217,['eba031e7-cc0e-4671-a62d-95e42abdb831'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.747,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.85896,,,,,,,,,,,,5f8ad893-1f80-42a6-812e-5b41614a4510,143,,"[63.7, 72.9]",3773457,2,,,,,-1.9936502,,Left Foot,,,,"[58.3, 60.9]",,Ground Pass,,13.159027,,,Moriba Kourouma Kourouma,39073.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing Back,6,Barcelona,217,"['9ee0d91f-fa04-4d33-aacf-6cbf77e75d9a', 'be44e824-23cf-49af-a850-d974039034e7']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.617,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,0.93217,,,,,,,,,,,,aaedd185-9a7e-4f04-a826-f3220556c1e4,147,,"[56.4, 63.4]",3773457,2,,,,,2.2694561,,Right Foot,,,,"[48.0, 73.4]",,Ground Pass,,13.059862,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,Regular Play,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,6,Barcelona,217,"['63efa615-88ec-47bc-ad62-7ab5425d9f79', '6873b160-958f-44cb-8929-c15c57d1d52e']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.229,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.502189,,,,,,,,,,,,ec2ce074-369d-415f-9300-ac6b199abcf0,150,,"[42.8, 66.3]",3773457,2,,,,,-2.662679,,Right Foot,,,,"[22.0, 55.5]",,Ground Pass,,23.436724,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,6,Barcelona,217,['591e5aef-8590-4747-8a63-b644a377a6fe'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.817,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.532491,,,,,,,,,,,,57ba6cd5-9919-4490-857e-7bb1c344b523,154,,"[20.9, 54.1]",3773457,2,,,,,-1.889936,,Right Foot,,,,"[13.3, 31.1]",,Ground Pass,,24.22313,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,6,Barcelona,217,"['52009174-3a06-4523-98ae-cb6a33945aaa', '5437947c-8ab4-4198-930a-6ea4d96230aa']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.882,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.704084,,,,,,,,,,,,df089758-a83f-42d2-8b0b-7ac1a1905b7e,157,,"[13.3, 31.1]",3773457,2,,,,,-0.83960855,,Right Foot,,,,"[25.5, 17.5]",,Ground Pass,,18.270195,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,6,Barcelona,217,['a57a526d-26f6-4919-9499-f8d79ab74225'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.973,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.702078,,,,,,,,,,,,b133dfba-fb0d-4fe4-814c-77967e29fff8,160,,"[25.5, 17.5]",3773457,2,,,,,2.4329665,,Left Foot,,,,"[12.2, 28.9]",,Ground Pass,,17.517134,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,6,Barcelona,217,['895b808c-e383-4806-9dee-6a0b746309da'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.266,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.295408,,,,,,,,,,,,044a06f0-8870-44cd-aceb-c54ac4c5b8eb,163,,"[12.5, 33.8]",3773457,2,,,,,1.1027628,,Left Foot,,,,"[21.7, 52.0]",,Ground Pass,,20.393137,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,6,Barcelona,217,['a32ebbfe-c5ec-4223-b661-8ab426318560'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.836,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.509553,,,,,,,,,,,,e6d5020d-2019-46f5-9f60-58e620e1ef15,166,,"[35.5, 53.0]",3773457,2,,,,,-1.1720135,,Right Foot,,,,"[57.2, 1.5]",,High Pass,,55.88506,,,Jordi Alba Ramos,5211.0,,True,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,6,Barcelona,217,['5c7347e1-7444-41d5-9078-50e71bb18882'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.894,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.511809,,,,,,,,,,,,3d86a5f2-df87-46b7-83b6-9322a517b6fc,168,,"[57.2, 1.5]",3773457,2,,,,,1.698104,,Left Foot,,,,"[55.6, 14.0]",,Low Pass,,12.601984,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,6,Barcelona,217,['2e6b88e6-37f7-44c2-9e99-62c302fa72f8'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.404,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.79655,,,,,,,,,,,,c059b36f-7c4f-4b35-8c85-441aa2a1f55a,171,,"[55.6, 14.2]",3773457,2,,,,,-1.5007358,,Left Foot,,,,"[56.4, 2.8]",,Ground Pass,,11.428036,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,6,Barcelona,217,['8115ca71-bd98-4cde-8b79-e52a8dc49121'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.289,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.264586,,,,,,,,,,,,5f10fb4e-0257-415c-aaa2-d8b8d7406086,173,,"[56.4, 2.8]",3773457,2,,,,,1.6074771,,Left Foot,,,,"[55.6, 24.6]",,Ground Pass,,21.814674,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,6,Barcelona,217,['9690d0f7-3e2d-4450-9997-6b96d7959096'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.086,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.86824,,,,,,,,,,,,f3d004a1-3e62-4333-aecc-db460ec854ea,176,,"[55.6, 24.6]",3773457,2,,,,,1.3884296,,Right Foot,,,,"[62.7, 63.1]",,Ground Pass,,39.1492,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['5547230e-3603-46c5-ab60-6191d407cb5d'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.717,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.874187,,,,,,,,,,,,8f147852-3ee3-4e02-8687-3fcccf5ee697,179,,"[68.1, 57.1]",3773457,2,,,,,-1.1364613,,Left Foot,,,,"[92.5, 4.5]",,High Pass,,57.98379,,,Jordi Alba Ramos,5211.0,,True,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,6,Barcelona,217,['09821bc6-3ec5-4416-a010-13d6579ad762'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.796,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.179832,,,,,,,,,,,,347225b7-bf7d-4b76-b0e3-afe6adc77291,182,,"[92.0, 6.6]",3773457,3,,,,,1.9275234,,Left Foot,,,,"[86.0, 22.7]",,Ground Pass,,17.181677,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,6,Barcelona,217,['b53cfa8d-f9c2-4465-a33e-d30b49c8f820'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.225,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.088597,,,,,,,,,,,,8d619bd8-f9ce-4f1d-9c43-779db4d194cf,189,,"[89.0, 22.1]",3773457,3,,,,,1.3095778,,Right Foot,,,,"[91.7, 32.2]",,Ground Pass,,10.454664,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['b3287c89-e713-4002-afea-c6f5a6746efd'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.865,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.349633,,,,,,,,,,,,85f9abc7-9ec5-4ef0-8847-b77efd77998f,193,,"[93.0, 26.2]",3773457,3,,,,,-0.6979028,,Left Foot,,,,"[108.5, 13.2]",,Ground Pass,,20.229929,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,6,Barcelona,217,"['a0810d10-2a49-4425-aec5-c2e1411ff9e1', 'eaf36c66-b675-4bc9-af8e-f2517bd74170']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.371,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,0.622893,,,,,,,,,,,,1aaf8e79-11ff-43ea-912b-3155c5c557f5,196,,"[109.6, 16.7]",3773457,3,,,,,1.5379134,,Left Foot,True,,,"[110.1, 31.9]",,Ground Pass,,15.208221,,Incomplete,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,6,Barcelona,217,"['1f1f27d4-cce4-4593-9fb9-3997135e13a7', '7f1429c9-917b-4e85-b441-cc056b478514']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.502,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.818329,,,,,,,,,,,,7098fd28-cc05-4fb6-890b-0fc4ed5a9dad,202,,"[93.6, 21.3]",3773457,3,,,,,-0.96564275,,Right Foot,,,,"[102.8, 8.0]",,Ground Pass,,16.171888,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,6,Barcelona,217,['9b46fcca-a408-4e0b-ab80-4219194a6bb3'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.521,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.633521,,,,,,,,,,,,ff8f5aa7-f4ea-47f9-b1d8-967520a1753b,204,,"[102.8, 8.0]",3773457,3,,,,,0.39354476,,Left Foot,,,,"[119.9, 15.1]",,Ground Pass,,18.5154,,Out,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,6,Barcelona,217,['ebc1f601-1ab0-41d5-b644-91b1fc56bfef'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.339,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.504787,,,,,,,,,,,,8b8862e5-a420-46b7-aace-5977483fecba,206,,"[7.0, 44.1]",3773457,3,,True,,,-1.3264555,,Right Foot,,,,"[16.2, 7.2]",,Ground Pass,,38.029594,,,Aarón Martín Caricol,6757.0,,,,,Goal Kick,1,From Goal Kick,Iván Villar Martínez,40890.0,Goalkeeper,7,Celta Vigo,209,['c99af1ca-9fcb-4189-b912-8ae0ce7d4f30'],42,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:42.298,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.266727,,,,,,,,,,,,6ac725db-057a-463b-8b28-e058a8cdd9fa,208,,"[20.8, 7.0]",3773457,3,,,,,0.009689619,,Left Foot,,,,"[72.4, 7.5]",,High Pass,,51.60242,,,Manuel Agudo Durán,6724.0,,,,,,1,From Goal Kick,Aarón Martín Caricol,6757.0,Left Back,7,Celta Vigo,209,['130f4bd9-b54b-47aa-9a3b-c3ecaa819c7e'],46,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:46.010,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.421993,,,,,,,,,,,,f33274c8-57b7-43e8-8c3d-418b152d6118,212,,"[67.5, 5.9]",3773457,3,,,,,0.571969,,Right Foot,,,,"[83.5, 16.2]",,Ground Pass,,19.028662,,Incomplete,Denis Suárez Fernández,6609.0,,,,,,1,From Goal Kick,Manuel Agudo Durán,6724.0,Left Midfield,7,Celta Vigo,209,"['0297c2e0-92ad-46e9-99c0-731908c0fb93', '3173e4ab-f4c0-4522-8c1f-b1136b37ef80', 'b0b5371a-d831-4fdb-97ba-1d7bb2f862c2']",52,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:52.063,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,0.987899,,,,,,,,,,,,3173e4ab-f4c0-4522-8c1f-b1136b37ef80,215,,"[36.6, 63.9]",3773457,3,,,,,-2.3743744,,Right Foot,,,,"[28.2, 55.8]",,Ground Pass,,11.66919,,,Gerard Piqué Bernabéu,5213.0,,,,,Interception,1,Regular Play,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,8,Barcelona,217,"['249e5d50-5bba-4976-9632-b01d913abc38', 'f33274c8-57b7-43e8-8c3d-418b152d6118']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.485,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.853217,,,,,,,,,,,,1ac7ab42-c691-4434-afae-6cfff71243ce,217,,"[28.2, 55.8]",3773457,3,,,,,1.5304955,,Right Foot,,,,"[28.7, 68.2]",,Ground Pass,,12.410076,,,Moriba Kourouma Kourouma,39073.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,8,Barcelona,217,['d560ef64-7365-4aa7-8faa-df09e591ca1a'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.473,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.397488,,,,,,,,,,,,232c69c0-a9d1-48ae-a047-ca66580921b9,220,,"[28.7, 68.2]",3773457,3,,,,,1.6582917,,Left Foot,,,,"[28.2, 73.9]",,Ground Pass,,5.7218876,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,Regular Play,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,8,Barcelona,217,['d8f5bc44-ff1a-4fbf-b04a-3bb09f48bce5'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.362,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.412561,,,,,,,,,,,,de1aa942-59d0-4178-908b-8157984c50b5,222,,"[28.2, 73.9]",3773457,3,,,,,-2.1515527,,Right Foot,,,,"[5.1, 38.7]",,Low Pass,,42.10285,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,8,Barcelona,217,['4de45ab1-0c0b-44af-9e78-4040c43270fb'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.759,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.559145,,,,,,,,,,,,84569280-f4e0-4fe5-9c8d-849cb02c2f76,225,,"[7.6, 32.2]",3773457,4,,,,,-1.050942,,Right Foot,,,,"[16.3, 17.0]",,Ground Pass,,17.513708,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,8,Barcelona,217,['8adda56c-4156-436b-8f5c-1f0c784a892f'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.592,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.036292,,,,,,,,,,,,2ad07946-0ba7-40cb-b8e5-6a35758e82fe,229,,"[41.8, 22.4]",3773457,4,,,,,1.8962233,,Left Foot,,,,"[36.3, 38.7]",,Ground Pass,,17.202908,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,8,Barcelona,217,"['514663e9-73c1-42b8-8aad-0c5581e00c64', 'ee2b67cc-66af-428a-8611-003fb8e994dd']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.881,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.289151,,,,,,,,,,,,9979872b-e0a3-411c-a193-626ced8702fa,231,,"[36.3, 38.7]",3773457,4,,,,,2.1206496,,Right Foot,,,,"[28.7, 51.1]",,Ground Pass,,14.543727,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['3d76655e-52d0-4526-a505-86c3f200ebc0'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.917,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.05774,,,,,,,,,,,,d2164d9d-cdf4-49c5-bde0-1b2f7623be23,234,,"[33.1, 53.3]",3773457,4,,,,,0.12043345,,Right Foot,,,,"[48.8, 55.2]",,Ground Pass,,15.81455,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,8,Barcelona,217,['c56ab3ff-9c09-4821-9b0e-8e52883161b1'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.289,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.952503,,,,,,,,,,,,ea61e3b8-8a68-4f85-8c6d-8023164c4299,236,,"[49.1, 55.2]",3773457,4,,,,,-1.0303768,,Left Foot,,,,"[54.8, 45.7]",,Ground Pass,,11.078809,,Incomplete,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,8,Barcelona,217,"['3fee54a1-b286-46d0-a712-6ac8b4aa3d11', '69857601-16b4-46ee-bf28-eedd2850f7c8']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.347,Pass,,2020/2021
,,,,,,,,,,,True,,,,,,1.686528,,,,,,,,,,,,69857601-16b4-46ee-bf28-eedd2850f7c8,238,,"[65.3, 34.4]",3773457,4,,,,,-1.1879778,,Right Foot,,,,"[71.3, 19.5]",,Ground Pass,,16.062689,,,Denis Suárez Fernández,6609.0,,,,,Interception,1,Regular Play,Francisco José Beltrán Peinado,11389.0,Right Center Midfield,9,Celta Vigo,209,"['89061c82-2843-4160-b5bf-d8bb62f6d67e', 'ea61e3b8-8a68-4f85-8c6d-8023164c4299']",14,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:14.299,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.841907,,,,,,,,,,,,a3cafcce-6151-4945-a4b9-1f777b5e7583,242,,"[71.3, 20.3]",3773457,4,,,,,-1.8525681,,Right Foot,,,,"[69.1, 12.7]",,Ground Pass,,7.9120164,,,Manuel Agudo Durán,6724.0,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,9,Celta Vigo,209,"['89781d3a-2cae-4e9b-a415-85259b1239d4', '9246ba6c-ae6a-453b-9f1b-8b061c9c3497']",16,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:16.034,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.663407,,,,,,,,,,,,86bb27b1-3641-4696-a0c9-b80532ba4baf,245,,"[69.1, 12.7]",3773457,4,,,,,2.5501018,,Right Foot,,,,"[49.3, 26.0]",,Ground Pass,,23.852253,,,Carlos Domínguez Cáceres,75546.0,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Midfield,9,Celta Vigo,209,['d16c135e-b01f-433e-9883-8d5a510dc87c'],17,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:17.397,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.85532,,,,,,,,,,,,501ad8c0-0616-45bd-aa89-ecfcb4e16dd3,248,,"[49.3, 26.0]",3773457,4,,,,,0.7853982,,Left Foot,,,,"[56.1, 32.8]",,Ground Pass,,9.6166525,,,Francisco José Beltrán Peinado,11389.0,,,,,,1,Regular Play,Carlos Domínguez Cáceres,75546.0,Left Center Back,9,Celta Vigo,209,['d890fe23-5dde-4c50-a3a1-2d36903635da'],20,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:20.223,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.149374,,,,,,,,,,,,f1d8f096-2532-45a9-825a-89740cc0ceb9,251,,"[56.6, 42.5]",3773457,4,,,,,-1.8672358,,Right Foot,,,,"[49.3, 18.6]",,Ground Pass,,24.989998,,,Carlos Domínguez Cáceres,75546.0,,,,,,1,Regular Play,Francisco José Beltrán Peinado,11389.0,Right Center Midfield,9,Celta Vigo,209,['a4e40f65-cd2a-4390-94b9-ebb17127573d'],23,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:23.819,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.106565,,,,,,,,,,,,f6d8c055-4daf-489c-aeed-2319aaf960bd,254,,"[49.3, 18.6]",3773457,4,,,,,-0.9272952,,Right Foot,,,,"[57.4, 7.8]",,Ground Pass,,13.5,,,Aarón Martín Caricol,6757.0,,,,,,1,Regular Play,Carlos Domínguez Cáceres,75546.0,Left Center Back,9,Celta Vigo,209,['311a2452-8993-488e-9c79-fd22c9ac6d49'],26,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:26.007,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.728264,,,,,,,,,,,,755cb201-aa41-44ca-bd8d-4d56b44916a9,257,,"[57.4, 7.8]",3773457,4,,,,,2.4719536,,Left Foot,,,,"[38.2, 23.0]",,Ground Pass,,24.488365,,,Carlos Domínguez Cáceres,75546.0,,,,,,1,Regular Play,Aarón Martín Caricol,6757.0,Left Back,9,Celta Vigo,209,['9612eb66-3b08-46c0-b81f-e64fbe5a0674'],27,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:27.900,Pass,,2020/2021
,,,,,,,,,,,,,,,,,3.313159,,,,,,,,,,,,cf2be8e3-91f8-42fe-9cdc-21f70c1c619b,260,,"[36.0, 23.0]",3773457,4,,,,,2.3800511,,Left Foot,,,,"[12.4, 45.5]",,Ground Pass,,32.6069,,,Iván Villar Martínez,40890.0,,,,,,1,Regular Play,Carlos Domínguez Cáceres,75546.0,Left Center Back,9,Celta Vigo,209,"['127c3e10-276f-47f8-b382-30cbcad5a310', 'e40be88e-9474-4176-8ad5-3747d4170980']",29,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:29.628,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,3.488966,,,,,,,,,,,,73e9d3b6-5091-4288-b14f-b44eabf5454b,264,,"[12.7, 44.7]",3773457,4,,,,,-0.6032646,,Right Foot,,,,"[56.1, 14.8]",,High Pass,,52.702656,,,Santiago Mina Lorenzo,6594.0,,,,,,1,Regular Play,Iván Villar Martínez,40890.0,Goalkeeper,9,Celta Vigo,209,"['c5d5e724-1287-4bbb-b42d-65969267d57c', 'd8a4240d-c8ae-4b06-882d-12756f08d315']",39,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:39.839,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.053615,,,,,,,,,,,,6ea416c7-6e73-4c75-8413-f485078554c1,268,,"[53.9, 8.1]",3773457,4,,,,,0.0,,Right Foot,,,,"[62.9, 8.1]",,High Pass,,9.0,,,Aarón Martín Caricol,6757.0,,,,,,1,Regular Play,Santiago Mina Lorenzo,6594.0,Left Center Forward,9,Celta Vigo,209,"['0f353562-b162-4bc1-9227-7e509628a33f', '20a99bcd-6733-4c5c-9e19-b101572fc314']",46,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:46.153,Pass,True,2020/2021
