50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,"[102.2, 65.6]",,,,,,,,,,,,,3.145005,,,,,,,,,,,,,10973782-6749-4123-9868-9886b94d7f44,962,,"[101.3, 76.4]",69238,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,41,Barcelona,217,"['200a519c-de2a-44e8-ac3c-cf07072d4f4b', 'd0a96d55-0954-423f-b3e4-dc3627a55a83', 'd735f8c4-b4fd-4ac9-9996-97f67c72404f']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:29.593,Carry,True,2009/2010
,,,,,,"[84.1, 57.4]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,3cbe1410-38e1-4271-b373-cd1388604bfd,972,,"[80.7, 58.8]",69238,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Jesús Gutiérrez Robles,25883.0,Right Center Back,42,Málaga,223,"['771838bd-6e1e-430b-81a5-44c1b1594f2b', 'a0fc8234-15cd-471a-b810-f875583a8dfb']",49,,,,,,,,,,,,,,,,,,Málaga,223,00:21:49.682,Carry,,2009/2010
,,,,,,"[89.1, 12.6]",,,,,,,,,,,,,1.872232,,,,,,,,,,,,,097998fc-3889-460d-8368-ffe21d2f5e13,975,,"[90.2, 17.9]",69238,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,42,Málaga,223,"['2c65cfad-df6f-4da9-a71d-76300f37b5fd', '6620636f-5375-46f8-abaa-0d4130365a12', 'e42d7a1b-8bc4-4db6-9281-24431bed7a2e']",52,,,,,,,,,,,,,,,,,,Málaga,223,00:21:52.005,Carry,True,2009/2010
,,,,,,"[92.1, 21.3]",,,,,,,,,,,,,3.855532,,,,,,,,,,,,,f9d2bc28-eec4-4d72-9076-2344296fb1b0,981,,"[101.4, 22.2]",69238,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Baha,26670.0,Center Attacking Midfield,42,Málaga,223,"['1475f847-3c65-42e0-8c50-9fd7521ad9a2', '580c8252-afe8-4caf-a296-a536a7c1ff72', '5a0a98f2-9714-4e4e-a822-3ce7bd445825']",57,,,,,,,,,,,,,,,,,,Málaga,223,00:21:57.745,Carry,True,2009/2010
,,,,,,"[80.9, 56.3]",,,,,,,,,,,,,3.553178,,,,,,,,,,,,,418b50da-df1b-43cf-b80e-c714ad9a4d88,986,,"[81.1, 52.9]",69238,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Gaspar Haro,26233.0,Right Back,42,Málaga,223,"['10b344a4-abf4-4d1a-bd81-40c94a406b90', '2b715435-544b-48e3-9904-a961f809114f', 'd06b0395-2def-4bf8-9db3-408bf789cfea']",2,,,,,,,,,,,,,,,,,,Málaga,223,00:22:02.200,Carry,True,2009/2010
,,,,,,"[40.1, 27.4]",,,,,,,,,,,,,1.615934,,,,,,,,,,,,,6d3ba067-1250-435a-a8e9-c9acee65c02b,993,,"[38.0, 29.3]",69238,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,43,Barcelona,217,"['0d2b38c3-b080-43ee-bd76-bfb2fbc6e818', '9459a994-3f59-4bf1-9d4a-5956e90ae4cd', 'e972ba6b-5e2f-46a7-ba30-a83c4ff4540b']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:09.449,Carry,True,2009/2010
,,,,,,"[42.6, 54.7]",,,,,,,,,,,,,0.928303,,,,,,,,,,,,,7af80922-02c7-4456-88e5-4e45660d7495,998,,"[42.6, 54.7]",69238,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,44,Barcelona,217,"['11534134-af4a-4edd-b37b-5b1e77f244ec', 'bc3413fb-86a5-4a1b-b3ed-efced94e26d5']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:15.098,Carry,,2009/2010
,,,,,,"[68.7, 74.7]",,,,,,,,,,,,,2.525031,,,,,,,,,,,,,70b942bb-7cfd-477e-8748-29976fe2979c,1008,,"[79.5, 76.8]",69238,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,45,Barcelona,217,"['09f1a29b-4ad4-4252-ad87-c14d5ba32eae', '560f5e14-1173-4e23-b4cb-e13485135f09', 'faef18fd-18fe-469e-b52b-97f679ca4921']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:33.603,Carry,True,2009/2010
,,,,,,"[44.1, 60.0]",,,,,,,,,,,,,1.600863,,,,,,,,,,,,,59b299e7-faf2-45b7-9f77-cee17fa33725,1012,,"[48.5, 63.4]",69238,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,"['43dd5f60-02a1-46ea-8614-cbae8537eb1f', 'bc608eaa-7604-4f53-9e0d-f317e119b313']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:37.925,Carry,,2009/2010
,,,,,,"[47.1, 23.8]",,,,,,,,,,,,,0.356816,,,,,,,,,,,,,2b953a29-bfae-4d44-a555-b3b5fe7879c0,1016,,"[49.4, 26.3]",69238,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,45,Barcelona,217,"['35e47d67-e53b-4ecc-89bc-702a7f72f6dd', '63d92bb6-6a0d-4aa7-af65-740aa58226c0', '73549b37-dbd0-427d-948d-8b88fcfc3df0']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:41.590,Carry,True,2009/2010
,,,,,,"[64.9, 23.0]",,,,,,,,,,,,,2.181604,,,,,,,,,,,,,c02cbb5c-e12d-499f-b393-1a3ce61d7822,1019,,"[60.2, 24.2]",69238,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,45,Barcelona,217,"['4e0ff2b2-4b35-4318-88bd-c61cff5a0d4c', '7e1d135f-e925-477b-8540-76124136ed27', '90463a8d-3923-4a7c-a311-5bca4602c1d6']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:42.675,Carry,True,2009/2010
,,,,,,"[114.7, 24.2]",,,,,,,,,,,,,2.417837,,,,,,,,,,,,,641e2d84-4d36-48e7-9815-24015f02ad93,1023,,"[104.3, 8.8]",69238,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,45,Barcelona,217,"['0d3d059b-8872-4639-a18a-3c2975fd30ac', '72a27f86-56b6-4b7d-acad-13c10a25ce74']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:47.655,Carry,,2009/2010
,,,,,,"[92.0, 13.6]",,,,,,,,,,,,,1.877237,,,,,,,,,,,,,56a0275b-76a5-4a44-9402-ea71176f96e5,1028,,"[89.9, 6.6]",69238,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,45,Barcelona,217,"['73d78e17-4996-4656-bc71-ca4d73862298', 'de2d859c-05ad-4388-905e-931af9e798e7']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:55.033,Carry,,2009/2010
,,,,,,"[39.9, 35.2]",,,,,,,,,,,,,0.556906,,,,,,,,,,,,,43ad669c-e723-49dc-853d-68ae89091678,1040,,"[39.9, 35.2]",69238,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Xavier Hernández Creus,20131.0,Right Center Midfield,47,Barcelona,217,"['58237f21-ab76-48c2-8a35-9811883208c1', '6272f507-bc65-4134-ae5c-61b9cb65bcad', 'af0236eb-5e48-42be-9b2b-1907e37e08c1']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:30.642,Carry,True,2009/2010
,,,,,,"[53.6, 32.9]",,,,,,,,,,,,,2.693517,,,,,,,,,,,,,faa0159b-71ce-48f6-9762-20a3e0569ed9,1043,,"[39.9, 35.2]",69238,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Xavier Hernández Creus,20131.0,Right Center Midfield,47,Barcelona,217,"['4f84125e-311b-4c84-a339-b803b9f3b837', '58237f21-ab76-48c2-8a35-9811883208c1', '6272f507-bc65-4134-ae5c-61b9cb65bcad', 'd25880db-27a4-4e65-a5b7-66a1928eab7b']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:31.199,Carry,True,2009/2010
,,,,,,"[54.1, 32.3]",,,,,,,,,,,,,1.915386,,,,,,,,,,,,,c91c993a-5825-433c-a2c3-1891e2b4fd22,1046,,"[53.6, 32.9]",69238,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Xavier Hernández Creus,20131.0,Right Center Midfield,47,Barcelona,217,"['0bd24368-55da-4afe-899e-fd76b6053876', '4f84125e-311b-4c84-a339-b803b9f3b837', '8d38261f-89c1-4d41-a687-08db7b3bd5ef', 'd25880db-27a4-4e65-a5b7-66a1928eab7b']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:33.892,Carry,True,2009/2010
,,,,,,"[54.1, 31.0]",,,,,,,,,,,,,0.067448,,,,,,,,,,,,,84c4b322-855a-44b1-b849-b59dc62c447e,1050,,"[54.1, 32.3]",69238,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Xavier Hernández Creus,20131.0,Right Center Midfield,47,Barcelona,217,"['0bd24368-55da-4afe-899e-fd76b6053876', 'b41745bc-2b07-476b-8b41-effefdd940bb', 'f30bb43e-ba92-45bb-9428-c5c2ed7c4489']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:35.808,Carry,True,2009/2010
,,,,,,"[82.4, 35.7]",,,,,,,,,,,,,2.959068,,,,,,,,,,,,,9e25e8d8-145e-4c7c-bca1-80420bfcfd0f,1053,,"[67.4, 39.1]",69238,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,47,Barcelona,217,"['38bb78ab-c49a-4f19-b408-1a54d7b090af', 'ae6a7122-e82a-448e-bb55-f561d406e612', 'fb797038-2960-4b8e-beff-13fcff877c7a']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:36.951,Carry,True,2009/2010
,,,,,,"[54.7, 28.1]",,,,,,,,,,,,,0.95785,,,,,,,,,,,,,3718f08f-9e90-4196-8479-d9fe68803650,1065,,"[54.0, 26.4]",69238,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,50,Barcelona,217,"['917e96bb-74bf-461b-bf1e-4e6ec36abf3f', 'b84cf536-4c10-41eb-9d46-da923835a940', 'f4239973-14f0-4c56-9d64-977aa9b33cff']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:50.963,Carry,True,2009/2010
,,,,,,"[56.6, 39.5]",,,,,,,,,,,,,0.694519,,,,,,,,,,,,,2c1bb5bb-cb1e-43f9-88ed-9ddc6807a104,1069,,"[55.8, 39.7]",69238,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,50,Barcelona,217,"['5580126d-ba18-4ccd-95e2-f5e7f4b4c260', 'a7f105be-2369-4d00-a7d9-0aeb374928a0', 'b3db5e16-c97f-4380-9815-3a5b177e2a7e']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:53.478,Carry,True,2009/2010
,,,,,,"[64.9, 38.9]",,,,,,,,,,,,,1.290992,,,,,,,,,,,,,6069810d-7e08-4bd9-b00e-a42a969741e4,1073,,"[56.6, 39.5]",69238,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,50,Barcelona,217,"['6c5eb314-f24a-48ca-8776-e2e626eb8aa4', '70e25fd8-bba4-4a0a-9f80-e2c0d123f5af', 'a7f105be-2369-4d00-a7d9-0aeb374928a0', 'b272f1f9-cba5-4f06-9666-e06a00483396']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:54.172,Carry,True,2009/2010
,,,,,,"[75.5, 48.4]",,,,,,,,,,,,,1.43192,,,,,,,,,,,,,e3425a5c-825a-4129-b248-5593d99e949d,1077,,"[66.8, 42.3]",69238,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,50,Barcelona,217,"['46b8e939-68e7-4530-ad75-f157430eebbe', 'c3f67914-23a7-4214-9346-bfe59a5c90d9', 'e0f4a9ff-37ba-4ba2-860b-b54a150cd1f9']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.314,Carry,True,2009/2010
,,,,,,"[110.9, 66.6]",,,,,,,,,,,,,3.260094,,,,,,,,,,,,,677a7b56-680e-4d40-9c80-697624670fb8,1081,,"[100.7, 73.4]",69238,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,50,Barcelona,217,"['3af18f0f-34a9-481f-859d-2639d150d188', '560b5c7a-862c-43d5-ac3a-8c4f5fe7becd', 'e1ab79de-f1e9-428e-8c35-a09b26500fd1']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:59.722,Carry,True,2009/2010
,,,,,,"[99.8, 34.0]",,,,,,,,,,,,,0.995473,,,,,,,,,,,,,e5151945-4ac1-460b-9af3-7717a38c0ff0,1090,,"[101.3, 36.7]",69238,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,50,Barcelona,217,"['5fe5da7e-9b5c-4977-b747-88977e525b5c', 'ed6f3e9c-9f54-4d55-918b-19e59f1abf3f']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:07.945,Carry,,2009/2010
,,,,,,"[86.7, 22.8]",,,,,,,,,,,,,0.632615,,,,,,,,,,,,,ddf4aa59-49f3-43ee-b357-4b6fcad41c68,1095,,"[86.7, 22.8]",69238,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,50,Barcelona,217,"['98c4cc88-b56c-4814-88f4-06e7b68dd203', 'a1d21dac-9cd5-42da-b8fd-63cc08aa4647']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:10.120,Carry,,2009/2010
,,,,,,"[80.3, 38.7]",,,,,,,,,,,,,1.379076,,,,,,,,,,,,,17e1be8c-717e-4a0c-a1cb-0f602f06a432,1098,,"[80.3, 38.7]",69238,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,50,Barcelona,217,"['2bfe09e5-a6ce-408d-ac94-6494bbb9c1e9', '3f67ff75-b65a-4e98-9181-3e9f73a94fc8']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:11.747,Carry,,2009/2010
,,,,,,"[79.9, 53.3]",,,,,,,,,,,,,1.634014,,,,,,,,,,,,,b1e09505-9d79-4bd2-a7c4-b077aef7157e,1101,,"[79.3, 55.4]",69238,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,50,Barcelona,217,"['517a8aad-e48e-44de-9a0e-53d6b5f1db61', '6246f04d-583c-4fba-aa3e-9e055e0146a7', 'ad8b39c5-cf91-467f-af75-5cf8edb4b8db']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:14.180,Carry,True,2009/2010
,,,,,,"[43.2, 14.5]",,,,,,,,,,,,,2.310777,,,,,,,,,,,,,d2747180-9169-4fe0-aed1-f81ab355b890,1112,,"[50.2, 21.5]",69238,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,52,Barcelona,217,"['093c1f85-2bd9-457c-b531-d22d8afc49e8', '799d008d-1782-43d8-ba65-f71bae843b16', 'f45ca6b4-e960-4b47-ac5f-9ff4edcfb669']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:47.432,Carry,True,2009/2010
,,,,,,"[50.0, 2.4]",,,,,,,,,,,,,2.498455,,,,,,,,,,,,,c1758ffe-9ac7-4383-9f67-ae7f415c71fc,1118,,"[55.3, 6.6]",69238,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,52,Barcelona,217,"['17dba866-0f84-4ef4-b15c-32673a1fe483', '4e45bbff-699f-4a94-8a19-759716eb1512', '8d57011b-18ab-48d6-8b8e-cf24bec10ba3']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:51.931,Carry,True,2009/2010
,,,,,,"[50.9, 61.1]",,,,,,,,,,,,,2.28328,,,,,,,,,,,,,d439d69c-b709-49a0-91f3-155894eed5b0,1125,,"[48.8, 59.6]",69238,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,53,Barcelona,217,"['24e9ac97-7998-41dd-9647-bb0a856c583f', 'cedaffe8-b12f-4df5-a105-40ca90a17465']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:11.245,Carry,,2009/2010
,,,,,,"[49.6, 74.2]",,,,,,,,,,,,,1.383121,,,,,,,,,,,,,25bbf4fd-4690-4d0c-aaed-60633adc0fe1,1128,,"[54.5, 75.9]",69238,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,53,Barcelona,217,"['8587c8f4-6cbd-403e-861e-ad2ee88c18d9', 'c1c54b70-e0c9-447d-bd29-f33f40ef48ea']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:14.610,Carry,,2009/2010
,,,,,,"[36.7, 54.5]",,,,,,,,,,,,,5.395101,,,,,,,,,,,,,66cc594c-cb14-4c0b-82c2-a4ba9ab1c553,1131,,"[35.8, 55.8]",69238,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,53,Barcelona,217,"['083e8e27-62c3-4192-bdd6-a2b5d08e051a', '241b07f9-f145-4d18-9767-c9430f13d830']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:17.274,Carry,,2009/2010
,,,,,,"[58.9, 62.8]",,,,,,,,,,,,,2.123016,,,,,,,,,,,,,bdd10265-3334-4b33-a326-da2132bedea8,1134,,"[53.2, 59.2]",69238,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Center Midfield,53,Barcelona,217,"['2dc06982-865d-4ff0-9abd-c4487862a0f6', 'c39ac538-5501-4463-8fcd-f639a18954f2']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:23.456,Carry,,2009/2010
,,,,,,"[79.5, 65.6]",,,,,,,,,,,,,1.266346,,,,,,,,,,,,,dba27d31-53fb-4198-a354-5203acfdbeff,1137,,"[75.2, 66.2]",69238,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,53,Barcelona,217,"['81b7d5e3-c4a8-448e-9267-daf7d6b63aa9', '9dae5a65-c3cc-4bcb-b834-8b0dca89aa83']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:26.649,Carry,,2009/2010
,,,,,,"[111.5, 68.3]",,,,,,,,,,,,,0.040043,,,,,,,,,,,,,eb34dd6c-d150-4609-8e5a-8abb7037f764,1141,,"[110.8, 69.4]",69238,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,53,Barcelona,217,"['645d596e-ca42-47d4-8dfd-3b248f6b92b7', 'aa0449d8-5e2a-4556-bbbd-6d5e3198d3b8']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:30.943,Carry,,2009/2010
,,,,,,"[117.4, 55.2]",,,,,,,,,,,,,0.992844,,,,,,,,,,,,,8803ef64-6627-4f4e-9d26-6b6e8c981ad4,1147,,"[116.2, 54.5]",69238,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Zlatan Ibrahimović,3672.0,Center Forward,53,Barcelona,217,"['5aac3f80-9f60-4562-86b0-2e1bade6809d', '74bb798f-9368-4456-b66d-bea5afdbfb33', 'a2ef6797-a991-4c3b-bfd9-52bc65de2b13']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:33.270,Carry,True,2009/2010
,,,,,,"[96.6, 66.2]",,,,,,,,,,,,,1.420245,,,,,,,,,,,,,815f6a7c-48df-4469-a83a-d5beba45c758,1154,,"[96.6, 68.7]",69238,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,54,Barcelona,217,"['4cc4767c-a65c-4060-9a2a-c0eee272689c', '77469ecc-a07e-4d2b-a5fa-c52dc5ee6751']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:42.659,Carry,,2009/2010
,,,,,,"[90.7, 55.4]",,,,,,,,,,,,,1.090918,,,,,,,,,,,,,fbe29c21-6d4c-4ded-9770-19dae6762689,1158,,"[89.7, 54.5]",69238,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,54,Barcelona,217,"['10db18fd-2d04-44e3-9030-b1554fa38a8d', '11d47c1c-e350-4646-b3b6-6e637c62d1d6', '7e8ea983-34a3-4ce4-a733-5e02f77d4e7d']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:45.128,Carry,True,2009/2010
,,,,,,"[107.7, 77.8]",,,,,,,,,,,,,0.931357,,,,,,,,,,,,,11dfd357-a15d-40a9-a63d-f8ea201728c5,1161,,"[105.3, 77.2]",69238,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,54,Barcelona,217,"['b412ea59-604f-45f6-9cb6-b44bae841ac0', 'fe67acbc-a43c-400c-bfd0-17def4edc3df']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:47.674,Carry,,2009/2010
,,,,,,"[89.2, 14.1]",,,,,,,,,,,,,0.944383,,,,,,,,,,,,,44e82edf-ed27-4df5-8a46-fc4ad12356c9,1166,,"[89.0, 16.0]",69238,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,54,Barcelona,217,"['70fdd599-f5d0-4710-a59a-af85120bddc0', 'eaf30862-2638-422c-a668-802112606969']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:53.269,Carry,,2009/2010
,,,,,,"[118.9, 20.2]",,,,,,,,,,,,,4.49348,,,,,,,,,,,,,0ac43255-edd4-4ebc-9666-3d95aa6ce1fa,1169,,"[105.6, 7.1]",69238,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,54,Barcelona,217,"['286650ba-d144-47a6-984d-620c8c82b313', '73ed6baa-d382-43f3-934f-9690b6ca56f5', 'fec59764-5c83-49c4-8855-3f65340d9c15']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:55.129,Carry,True,2009/2010
,,,,,,"[9.2, 44.2]",,,,,,,,,,,,,5.847164,,,,,,,,,,,,,b6561741-c911-46aa-bcb2-e7613aa17fa5,1174,,"[3.9, 42.3]",69238,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,54,Barcelona,217,"['356efe2a-9eaa-4884-a303-69b957f82e73', '5cc6f9a7-59f2-4e5d-a6a9-7c9b3e6cc237']",0,,,,,,,,,,,,,,,,,,Málaga,223,00:27:00.666,Carry,,2009/2010
,,,,,,"[64.8, 14.1]",,,,,,,,,,,,,2.175601,,,,,,,,,,,,,2cb0006a-2980-4a67-87c1-eca27b82261e,1177,,"[76.9, 13.5]",69238,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nabil Baha,26670.0,Center Attacking Midfield,54,Barcelona,217,"['55388c83-0ce9-49dc-919f-87cde4aad88f', '85d9490b-5d02-48d4-a771-79586e609976', 'e7a7fa93-816c-4685-97ac-5f30a83acb2d']",9,,,,,,,,,,,,,,,,,,Málaga,223,00:27:09.983,Carry,True,2009/2010
,,,,,,"[35.0, 66.4]",,,,,,,,,,,,,0.985999,,,,,,,,,,,,,8b4d3eeb-f20a-4cfe-b658-d1b6a4472b3c,1184,,"[29.0, 66.0]",69238,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,54,Barcelona,217,"['30a5b3ea-26e8-437a-943e-2782223e4348', 'e69039bc-51e4-45fb-aacb-81b2cd5ad835']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:16.014,Carry,,2009/2010
,,,,,,"[35.0, 54.1]",,,,,,,,,,,,,1.875328,,,,,,,,,,,,,608961fc-dfee-40d5-a66c-55fe1a040fdd,1187,,"[35.0, 54.1]",69238,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,54,Barcelona,217,"['2650ddd0-cf56-438a-b06e-498caee15aba', '5d7106ac-de25-481d-8b68-84aa1ce85c9e']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:17.795,Carry,,2009/2010
,,,,,,"[47.1, 43.9]",,,,,,,,,,,,,3.638168,,,,,,,,,,,,,745d0ca9-def6-49f0-acc2-7d3b58f0597c,1190,,"[45.4, 49.2]",69238,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,54,Barcelona,217,"['66995a3f-4884-4667-8079-cd8465d61d10', '8e9a6621-64b8-4670-a64f-58551af9ad81']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:20.692,Carry,,2009/2010
