ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.319583,,,,,,,,,,,68026e9c-2040-4cc2-93da-d2e61c007dc6,114,,"[86.1, 42.0]",69153,2,,,,,0.3186059,,Head,,"[105.2, 48.3]",,High Pass,,20.112185,,Pass Offside,,Mikel Aguirregomezkorta Larrea,26415.0,,,,,,1,From Free Kick,David Sánchez Rodríguez,26413.0,Right Center Midfield,7,Albacete,608,['fc1a1b50-7641-45f9-a110-815e4d39b975'],56,,,,,,,,,,,,,,,,,,Albacete,608,00:02:56.224,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.7964,,,,,,,,,,,ef117325-46fc-4ff0-8153-34ab13ea6438,116,,"[15.8, 32.7]",69153,3,,,,,0.635453,,Right Foot,,"[23.8, 38.6]",,Ground Pass,,9.940322,,,,Oleguer Presas Renom,25873.0,,,,,Free Kick,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,8,Barcelona,217,['64bd5a4f-7e63-41cc-a282-3c800f4b7f73'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.098,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.361902,,,,,,,,,,,22813f08-25c0-47f9-85e2-03b8545539b6,119,,"[25.5, 35.7]",69153,3,,,,,-1.3977203,,Right Foot,,"[28.0, 21.4]",,Ground Pass,,14.516887,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Left Center Back,8,Barcelona,217,['b9384b21-b360-46e9-92fd-19f33eb8ca9c'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.019,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.8808,,,,,,,,,,,99483e2c-d276-467c-8666-c5595bd01e0b,123,,"[33.7, 21.8]",69153,3,,,,,-0.01738955,,Right Foot,,"[45.2, 21.6]",,Ground Pass,,11.501739,,,,Anderson Luís de Souza,19757.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,8,Barcelona,217,"['92f2a6b0-fa4e-43eb-a61c-d8fd7a1685a2', 'b382575c-57b4-4afa-a0d7-14f22d360bea']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.807,Pass,True,2004/2005
,,,,,,,,,,,,,,,,1.798897,,,,,,,,,,,452bb940-2637-4073-870b-bc0a47b9382a,127,,"[36.4, 16.8]",69153,3,,,,,2.5056882,,Right Foot,,"[13.1, 34.0]",,Ground Pass,,28.960836,,,,Víctor Valdés Arribas,20176.0,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Right Center Midfield,8,Barcelona,217,"['48ff1279-c467-43ef-980e-288cec3838bf', '9f79b454-aee1-414b-8824-30f2435fb384']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.261,Pass,True,2004/2005
,,,,,,,,,,,,,,,,1.610528,,,,,,,,,,,e06f977f-5ca2-41cb-b3c9-daa27d06071b,130,,"[13.1, 34.2]",69153,3,,,,,1.0879817,,Right Foot,,"[26.1, 59.0]",,Ground Pass,,28.000713,,,,Oleguer Presas Renom,25873.0,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,8,Barcelona,217,['e082fe74-7d01-49c6-a059-59133ba903f3'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.178,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.1763,,,,,,,,,,,499885e8-3dd2-4511-9fa1-dccc3ddf7a7d,134,,"[36.8, 63.4]",69153,3,,,,,-1.1036152,,Right Foot,,"[42.5, 52.1]",,Ground Pass,,12.656223,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Left Center Back,8,Barcelona,217,"['768924d7-3fd4-4ed4-9602-0b82f513be27', 'bef8c96c-7083-4072-bd10-190a061f3b99']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.475,Pass,True,2004/2005
,,,,,,,,,,,,,,,,1.025959,,,,,,,,,,,c9f0cacb-fdc0-4be8-805c-1287053b5707,136,,"[42.5, 52.1]",69153,3,,,,,2.4123154,,Right Foot,,"[33.1, 60.5]",,Ground Pass,,12.606348,,,,Oleguer Presas Renom,25873.0,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,8,Barcelona,217,['3ca1203e-cc63-4acd-af61-fcddc576e7fd'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.651,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.607123,,,,,,,,,,,687027bb-0680-4d2b-b01c-123a0ea534ea,139,,"[33.1, 60.7]",69153,3,,,,,-1.8874965,,Right Foot,,"[25.3, 36.9]",,Ground Pass,,25.045559,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Left Center Back,8,Barcelona,217,['1c146987-3d9f-4fee-9579-3424eecbceb8'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.039,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.929526,,,,,,,,,,,ed3324a9-f6dd-4575-9705-8fa3d51db2f0,142,,"[30.1, 36.3]",69153,3,,,,,-0.6833443,,Right Foot,,"[48.4, 21.4]",,Ground Pass,,23.598728,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,8,Barcelona,217,['3ffde267-24fa-4c88-99c6-b2c5550b202d'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.169,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.482484,,,,,,,,,,,8eb39ebd-99c0-40d5-95ca-c8e2cf617fb6,145,,"[69.6, 19.1]",69153,3,,,,,0.049140733,,Right Foot,,"[81.8, 19.7]",,Ground Pass,,12.2147455,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,['8ab18d76-0ce9-4331-a642-a4122ca9219e'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.337,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.7974,,,,,,,,,,,94bdbaf8-6e49-423a-b6d2-6a7a020bdf3a,149,,"[80.3, 22.2]",69153,3,,,,,2.1943572,,Right Foot,,"[72.1, 33.6]",,Ground Pass,,14.042791,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,8,Barcelona,217,"['0c887e3e-87ec-4578-9ec5-d6ed2a921c51', 'eaebf8c7-9392-4eca-b801-6d1342f0830a']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.907,Pass,True,2004/2005
,,,,,,,,,,,,,,,,1.1292,,,,,,,,,,,78086090-4854-4f0a-8cb6-06d3227ec177,151,,"[71.5, 33.2]",69153,3,,,,,-1.7404213,,Right Foot,,"[68.4, 15.1]",,Ground Pass,,18.36355,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,8,Barcelona,217,['591490b5-8e08-4d64-b319-1b49345dc9ce'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.705,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.702665,,,,,,,,,,,b6309dcd-21d5-4352-8ffa-0bc75aac1de1,154,,"[68.4, 15.1]",69153,3,,,,,0.9085047,,Right Foot,,"[90.0, 42.8]",,High Pass,,35.1262,,,,Samuel Eto''o Fils,19298.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,['26337e5b-76c4-4d47-8256-109661d61f06'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.686,Pass,,2004/2005
,,,,,,,,,,,,,,,,5.2768,,,,,,,,,,,249a2078-cf3b-442b-a332-2877acc824e9,157,,"[90.2, 40.7]",69153,3,,,,,1.0842444,,Right Foot,,"[111.2, 80.4]",,Ground Pass,,44.912025,,Out,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,8,Barcelona,217,['dd6ebe54-aca9-4aba-89f9-598ca0745c0e'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.120,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.842327,,,,,,,,,,,7d89c540-9755-4fd8-9b13-baf25a9ea5a8,160,,"[6.0, 36.0]",69153,4,,,,,-0.6800495,,Right Foot,,"[24.3, 21.2]",,Ground Pass,,23.535717,,,,Francisco Peña Romero,25900.0,,,,,Goal Kick,1,From Goal Kick,Ronald Louis Gaspercic,26410.0,Goalkeeper,9,Albacete,608,['266c4954-19a2-45b6-ad84-6267acbdaae2'],6,,,,,,,,,,,,,,,,,,Albacete,608,00:04:06.883,Pass,,2004/2005
,,,,,,,,,,,,,,,,3.32422,,,,,,,,,,,aecb3e46-8fdc-4f8f-98cb-7f44227894a0,163,,"[24.3, 21.2]",69153,4,,,,,-0.050750036,,Left Foot,,"[87.3, 18.0]",,High Pass,,63.08122,,Incomplete,,Mikel Aguirregomezkorta Larrea,26415.0,,,,,,1,From Goal Kick,Francisco Peña Romero,25900.0,Left Back,9,Albacete,608,"['2ee5fa6a-945f-4257-b2e2-50cd046b5544', '5bab8e5d-1578-438b-a4d5-15166e24cdd7']",11,,,,,,,,,,,,,,,,,,Albacete,608,00:04:11.121,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.636216,,,,,,,,,,,63d1b213-5cb3-46fd-a860-e07e476560c5,168,,"[39.1, 67.0]",69153,4,,,,,0.72547,,Right Foot,,"[49.7, 76.4]",,Ground Pass,,14.167568,,,,Damià Abella Pérez,25896.0,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Left Center Back,10,Barcelona,217,"['c43abb38-fddb-47a2-8088-fca44d678aaa', 'e9e19696-82d2-4c7d-8b49-0dc089cf5773']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.880,Pass,True,2004/2005
,,,,,,,,,,,,,,,,2.3304,,,,,,,,,,,85da481e-f951-457f-971e-797f59e835d3,174,,"[66.3, 80.0]",69153,4,,,,,-0.4395236,,,,"[81.4, 72.9]",,Low Pass,,16.685923,,,,Andrés Iniesta Luján,5216.0,,,,,Throw-in,1,From Throw In,Damià Abella Pérez,25896.0,Right Back,11,Barcelona,217,['089b5128-c4c8-41d1-b1b7-261538ed3ba2'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.711,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.8549,,,,,,,,,,,2ac26163-85a3-4524-ab31-d162842a883b,178,,"[82.0, 74.1]",69153,4,,,,,2.1279206,,Right Foot,,"[78.2, 80.2]",,Ground Pass,,7.1867933,,,,Anderson Luís de Souza,19757.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Wing,11,Barcelona,217,"['2a8c5550-a97f-4bfe-92b4-274ded2ebea5', '6ba389d4-44b4-4e62-b6f3-665ef746ce78']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.734,Pass,True,2004/2005
,,,,,,,,,,,,,,,,1.6802,,,,,,,,,,,0ab61e46-3eaf-4201-9968-2bd3f061371d,182,,"[78.2, 77.7]",69153,4,,,,,-3.1069744,,Right Foot,,"[55.1, 76.9]",,Ground Pass,,23.113848,,,,Damià Abella Pérez,25896.0,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Right Center Midfield,11,Barcelona,217,['adba6807-61de-42d3-8c32-cde51f5ef859'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.950,Pass,,2004/2005
,,,,,,,,,,,,,,,,3.9952,,,,,,,,,,,72c2b288-cfce-425c-b24e-18f3d2cddb95,185,,"[54.7, 77.1]",69153,4,,,,,0.015188705,,Right Foot,,"[94.2, 77.7]",,High Pass,,39.50456,,Incomplete,,,,,,,,,1,From Throw In,Damià Abella Pérez,25896.0,Right Back,11,Barcelona,217,['cdb7781f-2428-4151-b4f9-96e6aa15046f'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.711,Pass,,2004/2005
,,,,,,,,,,,,,,,,2.371396,,,,,,,,,,,cdb7781f-2428-4151-b4f9-96e6aa15046f,186,,"[26.8, 3.3]",69153,4,,,,,-0.1095078,,Head,,"[45.9, 1.2]",,High Pass,,19.215097,,Out,,,,,,,,Recovery,1,From Throw In,Francisco Peña Romero,25900.0,Left Back,11,Barcelona,217,['72c2b288-cfce-425c-b24e-18f3d2cddb95'],40,,,,,,,,,,,,,,,,,,Albacete,608,00:04:40.706,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.8642,,,,,,,,,,,f6b31042-21c7-42b7-8e33-0833697be4de,187,,"[75.3, 80.0]",69153,4,,,,,-2.346486,,,,"[70.2, 74.8]",,Low Pass,,7.283543,,,,Andrés Iniesta Luján,5216.0,,,,,Throw-in,1,From Throw In,Damià Abella Pérez,25896.0,Right Back,12,Barcelona,217,['2fae0804-7de9-46c0-8932-c9a6e55ca43e'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.092,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.9816,,,,,,,,,,,25267960-de4c-45f5-b624-6b0c9698f6fd,196,,"[43.1, 61.5]",69153,4,,,,,-1.127348,,Right Foot,,"[46.9, 53.5]",,Ground Pass,,8.856636,,,,Anderson Luís de Souza,19757.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,12,Barcelona,217,['5616da37-b436-4530-91d2-da14590c3530'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.497,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.164858,,,,,,,,,,,abdaad37-3779-4d77-86e8-eb6dff20c62e,199,,"[47.6, 53.5]",69153,5,,,,,1.9800422,,Right Foot,,"[40.4, 70.1]",,Ground Pass,,18.094198,,,,Damià Abella Pérez,25896.0,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Right Center Midfield,12,Barcelona,217,['be39ffa8-4280-4c57-8c05-f645493a5e46'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.459,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.0108,,,,,,,,,,,f612ba37-16d6-4714-84a1-626ebffd0d91,202,,"[40.4, 70.3]",69153,5,,,,,0.28605145,,Right Foot,,"[64.2, 77.3]",,Ground Pass,,24.808064,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Damià Abella Pérez,25896.0,Right Back,12,Barcelona,217,['6edf64f2-d248-4f72-9046-983c0fa21e49'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.885,Pass,,2004/2005
,,,,,,,,,,,,,,,,2.197202,,,,,,,,,,,bf82578d-c172-4f3a-ae63-fd2bbc47c7ce,204,,"[63.3, 78.1]",69153,5,,,,,3.1314406,,Left Foot,,"[43.6, 78.3]",,Ground Pass,,19.701015,,,,Damià Abella Pérez,25896.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Wing,12,Barcelona,217,['4852d1cd-4e1f-430a-99bc-262771ecfe93'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:04.896,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.9028,,,,,,,,,,,6cc4cd2e-00d9-4b76-9b78-495e43f4cf08,207,,"[44.0, 78.3]",69153,5,,,,,-2.2587128,,Right Foot,,"[29.7, 60.9]",,Ground Pass,,22.522211,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Damià Abella Pérez,25896.0,Right Back,12,Barcelona,217,['7bdbb76c-cfa8-463a-bc06-5ecc7729bbf9'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.417,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.733633,,,,,,,,,,,eba10bd8-8e86-4db5-9f59-679e40a72a7d,210,,"[29.7, 60.9]",69153,5,,,,,-1.6334449,,Right Foot,,"[28.0, 33.8]",,Ground Pass,,27.153269,,,,Oleguer Presas Renom,25873.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,12,Barcelona,217,['3d9eb6af-839b-4ae9-a096-8c91aed8ffa6'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:11.325,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.2653,,,,,,,,,,,c7a3a63f-2750-456b-b06a-deb7be4b2fd4,213,,"[28.0, 33.8]",69153,5,,,,,-0.5532943,,Left Foot,,"[48.4, 21.2]",,Ground Pass,,23.97749,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Oleguer Presas Renom,25873.0,Left Center Back,12,Barcelona,217,['58402d9f-400c-4235-a132-7297dca925d3'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:14.686,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.9042,,,,,,,,,,,dd3fe703-ff0b-460f-ae56-b1f0551e8e0c,220,,"[42.1, 19.5]",69153,5,,,,,0.87116015,,Right Foot,,"[52.2, 31.5]",,Ground Pass,,15.684706,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,12,Barcelona,217,['abf80277-7d87-40ad-a868-7cd0700656d8'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.090,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.13,,,,,,,,,,,09219f06-23cc-4e6f-95a9-5924981146dd,222,,"[52.2, 31.5]",69153,5,,,,,-1.9453433,,Right Foot,,"[46.5, 17.0]",,Ground Pass,,15.580115,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,12,Barcelona,217,['bd1f0dc4-e7ff-470d-8c7b-74b1d128d560'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.995,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.7328,,,,,,,,,,,2bd6eab2-cf17-4e66-a540-b461e3d5815a,225,,"[45.9, 16.3]",69153,5,,,,,2.212646,,Left Foot,,"[31.4, 35.7]",,Ground Pass,,24.220034,,,,Oleguer Presas Renom,25873.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,12,Barcelona,217,['5ff12ebb-4b54-467e-af1b-1890240b4465'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:25.956,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.5336,,,,,,,,,,,002ca2fe-53e0-45a4-afe3-2055caa6587c,228,,"[32.8, 35.7]",69153,5,,,,,-0.86124027,,Right Foot,,"[48.0, 18.0]",,Ground Pass,,23.330881,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Oleguer Presas Renom,25873.0,Left Center Back,12,Barcelona,217,['9a77ac82-ac9f-4235-a833-a73da9743e42'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.786,Pass,,2004/2005
,,,,,,,,,,,,,,,,2.6297,,,,,,,,,,,c05c08ac-ed38-44ac-a9d2-97c3f2234703,231,,"[54.5, 16.5]",69153,5,,,,,1.3808801,,Right Foot,,"[64.4, 68.0]",,High Pass,,52.44292,,,,Anderson Luís de Souza,19757.0,,True,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,12,Barcelona,217,['5925932d-0f65-45c1-baf1-693864c4260f'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.320,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.291728,,,,,,,,,,,fe037d61-6b6e-4d63-a655-9e720f4152ab,233,,"[64.2, 68.5]",69153,5,,,,,-1.5250268,,Head,,"[64.8, 55.4]",,Low Pass,,13.113733,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Right Center Midfield,12,Barcelona,217,['e18349de-3eb9-47f7-83b5-facdfdee9ae1'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:36.309,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.1073,,,,,,,,,,,de995713-9458-44ec-ae9e-4bc705ac1a4e,236,,"[64.8, 54.4]",69153,5,,,,,-0.8260262,,Right Foot,,"[76.6, 41.6]",,Ground Pass,,17.409193,,Incomplete,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,12,Barcelona,217,['d534c283-054c-4951-841d-8878c5aceffd'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:37.841,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.230489,,,,,,,,,,,c597007e-eaf0-4ac1-819a-5aaed1724ed7,238,,"[55.0, 31.7]",69153,5,,,,,3.1044004,,Left Foot,,"[33.5, 32.5]",,Ground Pass,,21.51488,,,,Gustavo Lionel Siviero,26414.0,,,,,Recovery,1,From Throw In,Mikel Aguirregomezkorta Larrea,26415.0,Center Forward,12,Barcelona,217,['a1f7f323-448c-495c-a449-2c834db2dcb2'],40,,,,,,,,,,,,,,,,,,Albacete,608,00:05:40.267,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.270251,,,,,,,,,,,c44091cf-7127-4f72-bc82-3cfb8e28d3d4,242,,"[37.5, 32.1]",69153,5,,,,,-0.7223749,,Left Foot,,"[59.4, 12.8]",,Ground Pass,,29.190752,,Incomplete,,Mark Dennis González Hoffmann,25908.0,,,,,,1,From Throw In,Gustavo Lionel Siviero,26414.0,Left Center Back,12,Barcelona,217,"['6d73b6f8-ad32-43ef-868e-4224b37bb8f7', 'e9aa2d54-54de-412b-b2ab-289eef627714']",43,,,,,,,,,,,,,,,,,,Albacete,608,00:05:43.975,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.1741,,,,,,,,,,,6d73b6f8-ad32-43ef-868e-4224b37bb8f7,244,,"[61.6, 68.2]",69153,5,,,,,0.35144478,,Right Foot,,"[76.6, 73.7]",,Ground Pass,,15.976545,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,From Throw In,Damià Abella Pérez,25896.0,Right Back,12,Barcelona,217,"['c44091cf-7127-4f72-bc82-3cfb8e28d3d4', 'f85f3ce4-e183-4ef7-9b9f-91c1922046e4']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:45.245,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.356907,,,,,,,,,,,917411d4-4386-4b6c-ae1d-005580253b65,247,,"[76.6, 73.7]",69153,5,,,,,-0.8154321,,Right Foot,,"[87.9, 61.7]",,Low Pass,,16.48302,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Wing,12,Barcelona,217,"['5d8a2da0-041e-4855-97f3-23e63122e708', 'd25c046a-a8ea-4dba-9525-3e11b1df1b7d']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.340,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.77666,,,,,,,,,,,1bf3dcfd-b963-4ee9-b160-e34f02eed052,251,,"[34.2, 19.3]",69153,5,,,,,1.1164943,,Left Foot,,"[38.4, 27.9]",,Ground Pass,,9.570789,,,,David Sánchez Rodríguez,26413.0,,,,,,1,Regular Play,Gustavo Lionel Siviero,26414.0,Left Center Back,13,Albacete,608,['435734bf-58d7-413c-a200-c380b5afae45'],50,,,,,,,,,,,,,,,,,,Albacete,608,00:05:50.203,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.380603,,,,,,,,,,,3279b2d8-0f20-4af6-9ad4-0c55dfd4c291,255,,"[39.8, 27.9]",69153,5,,,,,-1.6709888,,Left Foot,,"[37.9, 9.0]",,Ground Pass,,18.995262,,,,Francisco Peña Romero,25900.0,,,,,,1,Regular Play,David Sánchez Rodríguez,26413.0,Right Center Midfield,13,Albacete,608,['529057b1-5eec-4b7c-ba96-18d1830f4712'],52,,,,,,,,,,,,,,,,,,Albacete,608,00:05:52.383,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.986616,,,,,,,,,,,a3611f1e-abb9-44e2-8a36-86635df06437,258,,"[38.1, 8.3]",69153,5,,,,,-0.38328415,,Left Foot,,"[50.5, 3.3]",,Ground Pass,,13.370116,,,,Mark Dennis González Hoffmann,25908.0,,,,,,1,Regular Play,Francisco Peña Romero,25900.0,Left Back,13,Albacete,608,['263380b0-795a-40b2-851e-c4723b989201'],55,,,,,,,,,,,,,,,,,,Albacete,608,00:05:55.112,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.9223,,,,,,,,,,,29738ded-0f3f-4936-ac4b-3235e51bbc74,266,,"[70.9, 62.2]",69153,6,,,,,2.925951,,Right Foot,,"[49.9, 66.8]",,Ground Pass,,21.497908,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,14,Barcelona,217,['6aadb22e-b033-472a-b020-eb5ffc864079'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:01.750,Pass,,2004/2005
,,,,,,,,,,,,,,,,0.8959,,,,,,,,,,,7d051176-886b-4ab6-b19a-25d49209e2de,269,,"[45.4, 66.8]",69153,6,,,,,-2.2609422,,Left Foot,,"[38.3, 58.2]",,Ground Pass,,11.15213,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Wing,14,Barcelona,217,['27823683-fcee-4690-867c-0137c35be242'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:04.520,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.1949,,,,,,,,,,,9aac9d57-907d-4fd3-8bc5-b052e076cb6b,272,,"[38.3, 58.2]",69153,6,,,,,0.59933996,,Left Foot,,"[48.4, 65.1]",,Ground Pass,,12.231925,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,14,Barcelona,217,['9a86ca42-aa46-4a6a-ad12-18fe72d7bc75'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:06.878,Pass,,2004/2005
,,,,,,,,,,,,,,,,1.3692,,,,,,,,,,,4e5c6057-c5b6-4c83-a6cb-20e2ffc673b1,275,,"[43.3, 63.6]",69153,6,,,,,0.8943984,,Right Foot,,"[55.1, 78.3]",,Ground Pass,,18.850199,,,,Damià Abella Pérez,25896.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Wing,14,Barcelona,217,['b5824fe8-f3cf-4b40-8309-392cd97d52c1'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:09.135,Pass,,2004/2005
