50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.4588,,,,,,,,,,,,,,a7a7080a-593b-46d6-be63-4501f7e35f3a,100,,"[78.1, 26.0]",68364,1,,,,1.1106948,,Left Foot,,,,"[83.7, 37.3]",,Ground Pass,,12.611503,,,,Rubén Gracia Calmache,25921.0,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Right Center Midfield,6,Villarreal,222,['0716d83a-6993-46dd-9d83-fd8fc4e9432f'],56,,,,,,,,,,,,,,,,,Villarreal,222,00:01:56.557,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.989249,,,,,,,,,,,,,,e073f05c-b4fd-4100-bb06-bce5ffe74731,104,,"[81.2, 39.0]",68364,1,,,,-1.2873751,,Right Foot,,,,"[84.2, 28.7]",,Ground Pass,,10.728001,,,,Bruno Soriano Llido,22819.0,,,,,,,1,Regular Play,Rubén Gracia Calmache,25921.0,Right Midfield,6,Villarreal,222,['6ff1ec26-b88b-45ed-8566-6af574944482'],58,,,,,,,,,,,,,,,,,Villarreal,222,00:01:58.679,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.71549,,,,,,,,,,,,,,86a6e699-f03e-4c39-bdbf-8104615bc81a,107,,"[84.2, 27.7]",68364,2,,,,-1.1646982,,Left Foot,,,,"[92.8, 7.7]",,Ground Pass,,21.770622,,,,Santiago Cazorla González,11386.0,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Right Center Midfield,6,Villarreal,222,['e8dea086-fc49-45cf-aa03-c8c6398d79eb'],0,,,,,,,,,,,,,,,,,Villarreal,222,00:02:00.278,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.4223,,,,,,,,,,,,,,815e1fb6-1fd6-40a5-a1be-b50d41750b9b,111,,"[100.3, 20.5]",68364,2,,,,1.4025896,,Right Foot,,,,"[101.2, 25.8]",,Ground Pass,,5.375872,,,,Guillermo Luis Franco Farquarson,26198.0,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Midfield,6,Villarreal,222,"['3dcada8c-cfe0-4a90-b4bd-d3f25b4a02f3', 'eb843ef9-0428-4e1d-be0d-ced7fdadfa52']",4,,,,,,,,,,,,,,,,,Villarreal,222,00:02:04.678,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.3131,,,,,,,,,,,,,,b89635d8-4a0f-412a-853d-26ba9586e7c4,114,,"[100.1, 25.6]",68364,2,,,,-0.18998829,fb785612-71d3-44df-aae4-da6e005756de,Left Foot,,,,"[107.9, 24.1]",True,Ground Pass,,7.942921,,,,Santiago Cazorla González,11386.0,,,,,,,1,Regular Play,Guillermo Luis Franco Farquarson,26198.0,Center Forward,6,Villarreal,222,['b0003fd4-0c7f-448a-8f1f-dbab9ba7a058'],5,,,,,,,,,,,,,,,,,Villarreal,222,00:02:05.140,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.402553,,,,,,,,,,,,,,a9624791-1972-456c-95e8-03e42c784637,119,,"[61.0, 41.0]",68364,3,True,,,-1.3258177,,Right Foot,,,,"[61.6, 38.6]",,Ground Pass,,2.4738634,,,,Thierry Henry,15516.0,,,,,,Kick Off,1,From Kick Off,Anderson Luís de Souza,19757.0,Left Center Midfield,7,Barcelona,217,['b3424d29-0be6-4a20-ae70-d844d48afbb0'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.868,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.2798,,,,,,,,,,,,,,c9b52bb9-c592-446d-95d7-85707879c47e,121,,"[62.5, 38.2]",68364,3,True,,,-1.639142,,Right Foot,,,,"[60.2, 4.6]",,Ground Pass,,33.678627,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Kick Off,Thierry Henry,15516.0,Left Wing,7,Barcelona,217,['76e12b24-5ce9-413e-974c-93c7c92ee94b'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.889,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.7332,,,,,,,,,,,,,,b9203927-92df-4ea5-945d-9c0cc179b159,123,,"[60.2, 4.6]",68364,3,True,,,2.7189202,,Left Foot,,,,"[37.3, 14.9]",,Low Pass,,25.109758,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,7,Barcelona,217,['094fba43-127a-48ee-8923-c20bf7085f29'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.827,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.5988,,,,,,,,,,,,,,6b332bfd-9ddc-4001-ad1a-13ea8b3eb783,125,,"[37.3, 14.9]",68364,3,,,,1.6707407,,Left Foot,,,,"[33.7, 50.8]",,Ground Pass,,36.08005,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Kick Off,Gabriel Alejandro Milito,25919.0,Left Center Back,7,Barcelona,217,['cb581cb1-f604-4e09-811f-97a084d99a07'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.235,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.8837,,,,,,,,,,,,,,ef85586a-2577-485b-ae31-a7c9c496d90a,128,,"[34.7, 50.6]",68364,3,,,,-1.393783,,Right Foot,,,,"[40.8, 16.5]",,Ground Pass,,34.641304,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Right Center Back,7,Barcelona,217,['86bfbe03-c601-480a-bec9-84161f3cfd18'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.035,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.7819,,,,,,,,,,,,,,955c7e92-432b-4467-980f-e052e8014332,131,,"[48.4, 15.9]",68364,3,,,,-0.3583721,,Right Foot,,,,"[75.9, 5.6]",,Ground Pass,,29.365625,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Kick Off,Gabriel Alejandro Milito,25919.0,Left Center Back,7,Barcelona,217,['2e7ef3ee-2e65-4430-a0c4-1133edd39c8b'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.285,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.5015,,,,,,,,,,,,,,da5ca1a0-4f98-4157-bda3-fdb06eac3eeb,138,,"[77.4, 11.7]",68364,3,,,,1.6399028,,Right Foot,,,,"[73.6, 66.6]",,High Pass,,55.031353,,,,Oleguer Presas Renom,25873.0,,,True,,,Free Kick,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,8,Barcelona,217,['772ab7c7-d0c5-4ba2-9bb0-52c6cc1c55be'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.808,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.0933,,,,,,,,,,,,,,d572873e-3607-4b41-b5d5-4dbb58b14b44,141,,"[73.6, 66.6]",68364,3,,,,0.91471726,,Left Foot,,,,"[83.3, 79.2]",,Ground Pass,,15.9012575,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Right Back,8,Barcelona,217,['b456591d-0e49-4e34-a0c3-ad8670f8603f'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.377,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.8654,,,,,,,,,,,,,,1dd1ec90-bdaa-458f-9d27-b200b4c8f83c,144,,"[82.6, 78.8]",68364,3,,,,-1.6880898,,Left Foot,,,,"[78.9, 47.4]",,Ground Pass,,31.617243,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,"['16f48de5-0906-451e-a8fb-38ce630c4d4e', '915a6f04-ef57-4980-bcb4-dc3fe0e5cd7f']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.050,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.246,,,,,,,,,,,,,,69c95423-f1a3-4bdf-b493-cfe9857824b8,150,,"[46.1, 32.3]",68364,3,,,,2.9330301,,Right Foot,,,,"[8.3, 40.3]",,Low Pass,,38.637287,,,,Mario Sebastián Viera Galain,25936.0,,,,,,,1,From Free Kick,Robert Pirès,19312.0,Center Attacking Midfield,8,Barcelona,217,['80587f1f-f6fb-4610-a19d-66229a84afaa'],49,,,,,,,,,,,,,,,,,Villarreal,222,00:03:49.172,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.370669,,,,,,,,,,,,,,2887efa8-febe-4b70-87ec-10df42399a84,154,,"[9.6, 43.6]",68364,3,,,,0.38460472,,Right Foot,,,,"[72.6, 69.1]",,High Pass,,67.965065,,Incomplete,,Rubén Gracia Calmache,25921.0,,,,,,,1,From Free Kick,Mario Sebastián Viera Galain,25936.0,Goalkeeper,8,Barcelona,217,"['0975249c-bec3-489f-89a2-c76d62417eb4', '72fd5136-35d1-4b2e-8800-5ed315eea4d6', '80a0db62-d717-4faf-a271-b2d164a94966']",54,,,,,,,,,,,,,,,,,Villarreal,222,00:03:54.226,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.2523,,,,,,,,,,,,,,0975249c-bec3-489f-89a2-c76d62417eb4,156,,"[48.4, 11.9]",68364,3,,,,-0.2179987,,Head,,,,"[64.2, 8.4]",,Low Pass,,16.183016,,,,Bojan Krkíc Pérez,4913.0,,,,,,Recovery,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,8,Barcelona,217,"['2887efa8-febe-4b70-87ec-10df42399a84', 'e2c58bf6-0341-42ff-ba02-76d6851381f2']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.597,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.905302,,,,,,,,,,,,,,af892f4d-8794-475d-87ef-448fdc4b8be9,162,,"[77.8, 1.0]",68364,4,,,,1.1253759,,,,,,"[85.2, 16.5]",,Low Pass,,17.175856,,,,Bojan Krkíc Pérez,4913.0,,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,9,Barcelona,217,['a533926c-c31a-4ecb-b2d7-2de192f675d8'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.801,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.1146,,,,,,,,,,,,,,9bcc042c-04e9-42c8-98b8-37efa7cf7f76,166,,"[82.6, 13.6]",68364,4,,,,2.095592,,Left Foot,,,,"[78.2, 21.2]",,Ground Pass,,8.781799,,Incomplete,,Anderson Luís de Souza,19757.0,,,,,,,1,From Throw In,Bojan Krkíc Pérez,4913.0,Center Forward,9,Barcelona,217,"['ec780d55-b0dc-4341-a9e9-c201cfde6d30', 'f120e6d2-013e-454b-83c3-ee52eed44577']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:04:07.581,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.1798,,,,,,,,,,,,,,f120e6d2-013e-454b-83c3-ee52eed44577,168,,"[42.8, 59.8]",68364,4,,,,0.35016668,,Left Foot,,,,"[54.3, 64.0]",,Ground Pass,,12.242957,,,,Robert Pirès,19312.0,,,,,,Interception,1,From Throw In,Bruno Soriano Llido,22819.0,Right Center Midfield,9,Barcelona,217,"['9bcc042c-04e9-42c8-98b8-37efa7cf7f76', 'f03d62e7-aaf0-48ac-afd3-81220615f25e']",8,,,,,,,,,,,,,,,,,Villarreal,222,00:04:08.696,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.003001,,,,,,,,,,,,,,027c87c0-7d69-4698-a50e-ed0555fd605d,175,,"[52.0, 15.7]",68364,4,,,,1.0692316,,Left Foot,,,,"[86.6, 78.8]",,High Pass,,71.96367,,,,Lionel Andrés Messi Cuccittini,5503.0,,,True,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,9,Barcelona,217,['dd76a6fb-eb91-4933-a274-2a7df964b43d'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.532,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.8878,,,,,,,,,,,,,,eecc5962-c8da-4d7d-a2a4-303b9ac3c2c6,182,,"[88.3, 53.1]",68364,4,,,,-0.1729534,,Left Foot,,,,"[104.9, 50.2]",,Ground Pass,,16.85141,,Incomplete,,Thierry Henry,15516.0,,,,Through Ball,True,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,"['0918ce28-9e48-4d0f-8ff5-0cb065c7b8d2', 'be1471a1-b720-4f78-95f1-1f5d041a856b']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.890,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.0622,,,,,,,,,,,,,,be1471a1-b720-4f78-95f1-1f5d041a856b,184,,"[16.1, 30.8]",68364,4,,,,-0.5064349,,Left Foot,,,,"[28.9, 23.7]",,Ground Pass,,14.637281,,,,Santiago Cazorla González,11386.0,,,,,,Recovery,1,From Throw In,Pascal Cygan,26194.0,Left Center Back,9,Barcelona,217,"['0e3cab9f-0e3a-4074-ac4e-8b87365216b5', 'eecc5962-c8da-4d7d-a2a4-303b9ac3c2c6']",22,,,,,,,,,,,,,,,,,Villarreal,222,00:04:22.778,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,544df70f-3356-42fb-91c8-aabfd680bec9,188,,"[27.8, 22.8]",68364,4,,,,2.5758913,,Left Foot,,,,"[21.5, 26.8]",,Ground Pass,,7.462573,,Incomplete,,Joan Capdevila Méndez,20134.0,,,,,,,1,From Throw In,Santiago Cazorla González,11386.0,Left Midfield,9,Barcelona,217,"['69be7004-efbb-421f-962f-db6038d0eb75', '8ef58c8a-a019-4e7d-918f-c9da97d02f44', '9aebf4ef-11cb-4a3b-b9cd-93e50817e937']",23,,,,,,,,,,,,,,,,,Villarreal,222,00:04:23.888,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.0593,,,,,,,,,,,,,,2c9b03c6-3c1c-4c13-a2ca-8d19d95a2803,191,,"[21.1, 23.9]",68364,4,,,,-2.3127437,,Left Foot,,,,"[17.8, 20.3]",,Ground Pass,,4.883646,,Incomplete,,Pascal Cygan,26194.0,,,,,,Recovery,1,From Throw In,Joan Capdevila Méndez,20134.0,Left Back,9,Barcelona,217,"['2e4df6e1-41e3-46bc-b518-434549d13a2f', '35939194-fc80-4fb5-aeb8-f91e52c02f46']",25,,,,,,,,,,,,,,,,,Villarreal,222,00:04:25.772,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.073132,,,,,,,,,,,,,,679a9b62-e7fc-4005-a108-8a5cac9e8d29,199,,"[15.9, 20.9]",68364,4,,,,-1.4866581,,Left Foot,,,,"[17.3, 4.3]",,Low Pass,,16.658932,,,,Santiago Cazorla González,11386.0,,,,,,,1,From Throw In,Pascal Cygan,26194.0,Left Center Back,9,Barcelona,217,['88c04589-c92c-4917-a3a0-fa1f03a91daf'],28,,,,,,,,,,,,,,,,,Villarreal,222,00:04:28.915,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.0813,,,,,,,,,,,,,,ab102860-9bdf-42fd-acfa-7971bff2429c,203,,"[16.5, 2.0]",68364,4,,,,0.06129496,,Left Foot,,,,"[44.2, 3.7]",,Ground Pass,,27.752117,,Incomplete,,Guillermo Luis Franco Farquarson,26198.0,,,,,,,1,From Throw In,Santiago Cazorla González,11386.0,Left Midfield,9,Barcelona,217,"['c8d9dc29-ebaf-489e-94c1-9dc43ad18522', 'f1f25aee-aa5c-4791-bde3-6057fff83cfd']",31,,,,,,,,,,,,,,,,,Villarreal,222,00:04:31.812,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.0467,,,,,,,,,,,,,,f1f25aee-aa5c-4791-bde3-6057fff83cfd,205,,"[76.8, 77.3]",68364,4,,,,-1.223328,,Right Foot,,,,"[83.5, 58.8]",,Ground Pass,,19.675873,,,,Xavier Hernández Creus,20131.0,,,,,,Recovery,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,9,Barcelona,217,"['9a7d96b4-df68-46a2-83c4-67ffdd29d042', 'ab102860-9bdf-42fd-acfa-7971bff2429c']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.894,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.0593,,,,,,,,,,,,,,8a4538c0-dd7f-4842-8699-0305b62e6480,208,,"[75.9, 54.4]",68364,4,,,,-2.36175,,Right Foot,,,,"[57.8, 36.5]",,Ground Pass,,25.456238,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,9,Barcelona,217,['c619e77e-eefd-4f29-98e4-c2cd2821a569'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.175,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.4939,,,,,,,,,,,,,,1e1a3b27-d1e8-471e-8081-df4abc087c80,211,,"[57.8, 36.5]",68364,4,,,,-1.3242177,,Left Foot,,,,"[65.2, 7.1]",,Ground Pass,,30.316992,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,9,Barcelona,217,['45ecc28c-2be5-4ce9-aa60-ab5131752c7b'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.103,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.224,,,,,,,,,,,,,,2fd65ff5-e52c-47a7-937f-33697108dad0,214,,"[71.5, 10.7]",68364,4,,,,2.83354,,Left Foot,,,,"[53.9, 16.3]",,Ground Pass,,18.469435,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,9,Barcelona,217,['9b3e018a-2746-4568-95eb-2feeccede2f9'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:04:46.270,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.0049,,,,,,,,,,,,,,30b68db0-bf02-48f5-bb32-17b3809ea99c,217,,"[63.1, 23.3]",68364,4,,,,1.9674616,,Left Foot,,,,"[52.0, 49.8]",,Ground Pass,,28.73082,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,9,Barcelona,217,['0b44c98b-b3c7-4d38-9c9c-9726ab10f920'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.914,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.4977,,,,,,,,,,,,,,2c9bf426-221f-41a0-a850-299b07a556a5,220,,"[52.8, 49.8]",68364,4,,,,-1.5399181,,Right Foot,,,,"[53.6, 23.9]",,Ground Pass,,25.912352,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,9,Barcelona,217,['6e1307dc-72b5-4e58-aa1e-3ea0bb1bbb33'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.001,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.8408,,,,,,,,,,,,,,13fd8c04-72b1-4676-8fb0-0992d2327939,223,,"[64.4, 22.6]",68364,4,,,,-1.1966248,,Right Foot,,,,"[71.9, 3.5]",,Ground Pass,,20.519747,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,9,Barcelona,217,['37ef97af-11af-499e-a016-5524e4af1f6a'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.218,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.4121,,,,,,,,,,,,,,faedb212-5404-4fe8-ad9d-4b397b69aa2c,226,,"[69.0, 3.7]",68364,5,,,,0.5031008,,Left Foot,,,,"[83.9, 11.9]",,Ground Pass,,17.00735,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,9,Barcelona,217,"['2f16ea06-4174-4b7f-9456-8e5046e7383a', 'b4ead1c6-d49c-4aad-b208-203da3af7c76']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.281,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.4531,,,,,,,,,,,,,,8846d0ab-504c-4b72-869b-cf51d9a27b00,237,,"[112.3, 4.6]",68364,5,,,,2.6578135,,Left Foot,,,,"[106.4, 7.7]",,Ground Pass,,6.664833,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,9,Barcelona,217,"['2a82e6f9-ff27-40e7-9913-ff55f0cb3332', '85ad8792-1245-48f4-89ae-3f44c7a08eae']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.613,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.4792,,,,,,,,,,,,,,6473b745-7596-4b71-aeef-d2a7fd7c7d93,248,,"[67.8, 73.9]",68364,5,,,,-0.31016806,,Right Foot,,,,"[75.6, 71.4]",,Ground Pass,,8.190848,,Incomplete,,Guillermo Luis Franco Farquarson,26198.0,,,,,,,1,From Throw In,Robert Pirès,19312.0,Center Attacking Midfield,9,Barcelona,217,"['51e1dc6a-30d0-413f-9459-2962f45c91f4', '90cffce8-79e5-4bd6-8861-eb2a5a57d430']",16,,,,,,,,,,,,,,,,,Villarreal,222,00:05:16.549,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.0237,,,,,,,,,,,,,,76571b9d-5f9b-4023-9ec4-9d0b0fb5bd6f,255,,"[48.6, 10.0]",68364,5,,,,1.9022553,,Left Foot,,,,"[43.3, 25.4]",,Ground Pass,,16.286497,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,9,Barcelona,217,['9e8c7320-66b1-461d-aa4c-2647e7d889fd'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.792,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.7187,,,,,,,,,,,,,,59d24f0d-d04f-42ad-88e8-84c16f9de037,258,,"[52.8, 43.9]",68364,5,,,,1.1265011,,Right Foot,,,,"[67.7, 75.2]",,Ground Pass,,34.665546,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,9,Barcelona,217,['d4a62e4e-5640-49d6-a30d-849b6c0eb068'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.917,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.1921,,,,,,,,,,,,,,62c71ec0-a394-44cf-ab49-fbc18af5552c,261,,"[75.5, 62.6]",68364,5,,,,-1.3651136,,Left Foot,,,,"[78.4, 48.7]",,Ground Pass,,14.199296,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['f6e43ca5-9be8-4042-9c2e-3eb8053777d9'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.828,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.9694,,,,,,,,,,,,,,531eeeb9-f403-4aad-a4f8-8c6b33be392a,265,,"[74.5, 41.6]",68364,5,,,,1.7410083,,Right Foot,,,,"[72.3, 54.4]",,Ground Pass,,12.987686,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,9,Barcelona,217,"['635e972a-ed39-4b65-ad6c-d94560cce917', 'b423000e-de8e-4df1-83f5-eb58be49dd9a']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.249,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.9669,,,,,,,,,,,,,,b2d1d59d-75a0-4b74-ac84-f54afb92b9c1,268,,"[72.3, 54.0]",68364,5,,,,0.78771836,,Right Foot,,,,"[93.8, 75.6]",,Ground Pass,,30.476385,,,,Oleguer Presas Renom,25873.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,9,Barcelona,217,['ea8f1ff1-e48b-42ee-9abe-4f8b85d4ad3c'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:05:34.325,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.033058,,,,,,,,,,,,,,0ed89e83-486f-418a-b2a8-8be0e5d9c1cb,271,,"[93.8, 75.6]",68364,5,,,,-1.1879778,,Right Foot,True,,,"[105.8, 45.8]",,Low Pass,,32.125378,,Incomplete,,Thierry Henry,15516.0,,,,,,,1,From Throw In,Oleguer Presas Renom,25873.0,Right Back,9,Barcelona,217,"['8c1fc0a8-ab34-45f9-8500-c228de08304c', 'dd096d9e-f8db-4139-910f-9a940ee864c5']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:05:37.221,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.7935,,,,,,,,,,,,,,5f5a5536-c3df-413b-8537-3d091fc161c4,277,,"[75.9, 68.2]",68364,5,,,,-2.0292804,,Right Foot,,,,"[64.4, 44.9]",,Ground Pass,,25.983456,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,9,Barcelona,217,['b9b5fca0-dbbe-4e15-b4ef-a0c0e613e549'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:05:46.707,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.2428,,,,,,,,,,,,,,7345bde3-cefb-4786-93bc-8cc4708b5628,280,,"[64.2, 40.9]",68364,5,,,,-1.3048882,,Left Foot,,,,"[70.9, 16.3]",,Ground Pass,,25.496078,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,9,Barcelona,217,['a50fbe1b-acd3-4368-8268-76a6b310a745'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:05:49.553,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.1271,,,,,,,,,,,,,,887599a5-2a97-454e-9b74-29c76f6663c7,283,,"[75.1, 18.4]",68364,5,,,,2.1178734,,Left Foot,,,,"[68.4, 29.4]",,Ground Pass,,12.879829,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,9,Barcelona,217,['a0a91520-d996-4e01-9c21-097ac6ec95fe'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:05:54.026,Pass,,2007/2008
