bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc132e-48ac-45d8-aa98-0d3586035114,1173,,"[76.6, 16.8]",266240,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,66,Real Sociedad,210,['29d76081-fad1-4f30-a707-c0db2e8bc3e2'],30,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:30.757,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b283f897-018b-403a-a9f1-6a1031407257,1177,,"[61.5, 6.5]",266240,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Esteban Félix Granero Molina,6770.0,Left Defensive Midfield,66,Real Sociedad,210,['8b8dff26-86fb-48a4-89e8-1bc64b05e8be'],34,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:34.831,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae6a3037-8822-4823-be22-3ebc3228f00f,1184,,"[97.4, 60.4]",266240,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Right Wing,67,Barcelona,217,['4810e52e-4feb-47d4-8de2-ecffaa2b1abe'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:29:40.703,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,af698a07-57b1-4848-9637-1cfe8de7d414,1191,,"[99.0, 21.6]",266240,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,67,Barcelona,217,['8d4caa06-b187-4e4a-8b4e-da1fc1bdb42e'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:29:45.490,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff551486-a996-495d-a8db-9be9e7b6330e,1194,,"[82.5, 39.4]",266240,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,67,Barcelona,217,['672b039c-6631-48ba-bbbb-b072dac3a020'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:29:48.898,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317a9ee9-d938-42cd-a938-b076fe574a87,1197,,"[79.2, 47.5]",266240,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,67,Barcelona,217,['6a6eec74-952c-4e3a-b54d-d2d157ec83d9'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:29:50.176,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a5d1d72-dcf9-40c8-b142-35a4ea60197d,1200,,"[91.7, 64.1]",266240,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,67,Barcelona,217,['dc77445a-6a30-47e0-a874-c94c6efad86f'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:29:53.274,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94ca7067-ee4f-412e-9882-676d6ee8a2b6,1203,,"[108.0, 44.7]",266240,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,67,Barcelona,217,['74c0ca5a-db93-4f78-884c-df06c0836e65'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:29:55.870,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b480d558-af63-4069-9881-0500aa8158e5,1211,,"[45.0, 56.3]",266240,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,67,Barcelona,217,['d5c35f9c-19aa-4d5b-83c0-949b89d2ac23'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:30:09.821,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191aebfc-a40c-450e-84c5-715c438946e9,1214,,"[74.7, 77.9]",266240,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,67,Barcelona,217,['b930cafc-4f9a-4435-8404-0da2217c8e71'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:30:16.025,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11240113-c30f-4f79-8ef7-61b9c24efdcc,1217,,"[65.6, 72.9]",266240,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,67,Barcelona,217,['016514a8-aa74-43a4-b718-af2e6060f16c'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:30:18.095,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e9ec7dd-5962-4eed-8791-ef769a426518,1221,,"[62.8, 34.1]",266240,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,67,Barcelona,217,"['3b480315-c27c-4eeb-9569-35b174269c13', '882c3217-3e8d-4e43-be75-5157dc4f46ae']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:30:23.458,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bcb9c8c-8ca0-4a17-a774-93bcabdc07b4,1231,,"[40.4, 49.0]",266240,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,67,Barcelona,217,['dbed06af-000a-4d0d-a312-9f4c2a6f6155'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:30:34.317,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6435768d-a04b-4e85-a511-4cb963965855,1234,,"[49.4, 20.7]",266240,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,67,Barcelona,217,['9194a466-0c5a-4456-b571-c887a1bbca19'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:30:36.544,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c567b55-f341-4b68-86c6-697b8da2de71,1237,,"[87.4, 2.7]",266240,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,67,Barcelona,217,['7240b1c5-2391-48b2-ae60-4bf01e956c64'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:30:42.039,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48adda75-885a-4066-9d2d-91c75316564b,1240,,"[78.0, 4.2]",266240,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,67,Barcelona,217,['dc031e6f-5b90-42b2-9bf7-8d119a65cbf0'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:30:42.958,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e847aa39-07be-48a7-8013-8c43b7f87541,1243,,"[75.1, 14.5]",266240,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,67,Barcelona,217,['db7bd39b-451f-45c0-b8ee-41af96db3ca3'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:30:47.482,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90d4c1fd-c0b2-4b5f-8c93-60aaff58f056,1246,,"[85.4, 27.0]",266240,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,67,Barcelona,217,['d682163f-1df8-4357-b217-ae848217ee7b'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:30:49.285,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cab41406-73d5-4412-849c-7a52d9b648a9,1249,,"[114.2, 20.7]",266240,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,67,Barcelona,217,['eb11dc0c-7ce9-4176-b701-c463352c26ac'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:30:53.158,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d212924a-32ac-4f3d-9291-e7a08a6107c8,1252,,"[112.1, 41.3]",266240,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,67,Barcelona,217,['85edb130-3d45-4c36-b577-e2491e5c5e51'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:30:54.747,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de802bdb-8d40-4a37-87ee-3f0e1c053916,1259,,"[78.6, 66.3]",266240,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,67,Barcelona,217,['53c3bc77-69c9-42fc-a6a5-030cd4fa52e4'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:31:03.014,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220f202b-0334-4a9b-8d7a-19ce6bcf86d9,1262,,"[64.1, 58.0]",266240,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,67,Barcelona,217,['52b33517-f279-46bb-b68e-d6c80596bf6b'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:31:06.587,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24713bf4-af44-48c3-9c31-e4bba10eb663,1266,,"[83.7, 43.3]",266240,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,67,Barcelona,217,"['73fda9a2-f887-49af-9b58-2aee4fc908db', 'b4c8bc45-6c22-489e-a5f6-e5e17073f9f7']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:31:08.418,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c4b1b71-a117-4fc0-a7bd-6d4a6b9d7bec,1269,,"[79.5, 57.4]",266240,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,67,Barcelona,217,['0151b069-c42a-4715-8c66-527290d82e4d'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:31:09.528,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64a2b995-0279-4af0-a99e-265efcf04b65,1272,,"[90.2, 57.6]",266240,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Right Wing,67,Barcelona,217,['6e51b8e9-3b50-482a-91f5-dbd0c9da68ab'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:31:11.346,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b6e90fc-e396-4e13-9655-92fbb05e30e2,1275,,"[85.8, 78.0]",266240,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,67,Barcelona,217,['3ac00de7-584e-4cad-b6ee-83c4b84f73aa'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:31:13.077,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29feb99b-05bb-4dc3-b3f8-6cc48c1f0d45,1278,,"[68.2, 46.1]",266240,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,67,Barcelona,217,['bd3ad302-c904-4781-8669-8affda94c979'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:31:16.581,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa8a3812-0781-40e2-ae7c-dc5ffe6b39e7,1281,,"[77.8, 18.5]",266240,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,67,Barcelona,217,['23b2ed3f-2fa0-4dee-867a-a0198715b5a2'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:31:19.236,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae19b507-3504-4b9a-a3fe-b72ca9951642,1284,,"[89.2, 15.2]",266240,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,67,Barcelona,217,['ba3fe39b-7c24-4935-8311-54ac31302fda'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:31:20.723,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482caa80-17c1-492d-8646-f4d2f561dec5,1287,,"[85.0, 7.8]",266240,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,67,Barcelona,217,['ea2fc960-3038-470e-bd88-0ed7857257bc'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:31:22.145,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b608ec95-c29a-4a85-9062-932f7e54c348,1290,,"[99.0, 3.5]",266240,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,67,Barcelona,217,['89eea3f7-cd54-4976-b129-65942f1f306e'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:31:23.028,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,307c2e9e-cac9-4b6c-860c-46c1ccd67383,1294,,"[94.5, 21.6]",266240,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,67,Barcelona,217,['b809f314-e1c3-48b9-85ad-44e31b2436b3'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:31:26.550,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22647d75-c9c5-4c91-a42f-dedf9bb3eb1f,1299,,"[77.0, 49.2]",266240,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,67,Barcelona,217,['585eb3d3-8e05-4421-8c48-c408aaa3c47d'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:31:30.414,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e886afeb-03a4-4d5c-bb6e-812cc7836adb,1304,,"[75.1, 48.4]",266240,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,68,Real Sociedad,210,['66c0b0ce-ef5f-415c-bfd5-37271e706828'],5,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:05.677,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52849e2c-c277-46ec-ad42-a1e73e1b0fef,1307,,"[85.2, 44.7]",266240,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Alberto Vela Garrido,5560.0,Center Forward,68,Real Sociedad,210,"['978f66bb-91f8-4d6a-9adf-1df641edddaf', 'a2fe4cea-d821-464e-b32e-a6ec181a216e']",6,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:06.513,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3259afe0-adaf-42a0-81a2-c4de524432fd,1311,,"[81.2, 33.7]",266240,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xabier Prieto Argarate,6690.0,Right Wing,68,Real Sociedad,210,['dfdf83cd-af35-4346-a60c-aa08c5c97e55'],9,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:09.208,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a389ff6-5fa5-4a2d-9e69-fc4a8e9cacfd,1314,,"[97.8, 8.2]",266240,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alberto De La Bella Madureño,6674.0,Left Back,68,Real Sociedad,210,['1da1d11c-4bbf-4e5c-b07d-89668b981e14'],12,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:12.705,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b371b2a8-7e53-4e87-be85-e2e2ee3be7da,1317,,"[105.2, 10.9]",266240,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,69,Real Sociedad,210,['8ab86cc2-89df-4a70-a42c-80efe965020f'],29,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:29.247,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdb462c6-d44e-449c-ad92-e09680423c81,1322,,"[116.6, 10.0]",266240,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,69,Real Sociedad,210,"['5a0a7360-bcf0-4af5-bd83-182f75433c28', '9d32c203-e9bd-419e-9509-9d30b4b59bde']",33,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:33.907,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca63a123-48fd-4b78-84e1-910477230dd8,1325,,"[105.8, 64.0]",266240,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Martínez Díez,8724.0,Right Back,69,Real Sociedad,210,['03db8d47-abf8-40a1-ba5a-f8aa8bd475c2'],36,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:36.897,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74210028-a780-41a1-83a1-bbd0fa85dbfe,1330,,"[41.9, 58.2]",266240,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,70,Barcelona,217,['38f51bd3-d0fa-474f-a478-fe014bdf9e4c'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:32:59.188,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711dd17c-35fa-4f90-9435-7f1390d2846e,1332,,"[39.1, 21.4]",266240,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jérémy Mathieu,10609.0,Left Center Back,70,Barcelona,217,['b10914e5-2f31-41f5-bce7-fbba44710d53'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:33:02.743,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870031e7-677b-4949-9570-2fd5e78524ec,1335,,"[48.3, 49.0]",266240,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,70,Barcelona,217,['a8beec0a-a8d9-4d92-b2a2-5da3534d11e0'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:33:10.888,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2d7f71d-aa31-4630-8d90-f847b268e382,1338,,"[71.1, 58.4]",266240,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,70,Barcelona,217,['10be71b4-a135-41f5-98a7-ab6a87af2432'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:33:15.874,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845a1191-27d2-4be2-96aa-cbddf74129fb,1341,,"[61.9, 44.9]",266240,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,70,Barcelona,217,['46042062-83d1-4ad0-a0be-7f31a4d40872'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:33:18.592,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d460fff8-bf6c-4d05-92b2-4130037b2427,1345,,"[83.7, 21.4]",266240,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,70,Barcelona,217,['48439f4d-7fcf-434b-9f64-d33f2f181fe4'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:33:24.707,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6906d7e-ee22-423c-9d6b-0fba6abc2b42,1348,,"[76.0, 14.5]",266240,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,70,Barcelona,217,['e78a5207-b586-4efe-b94d-d25004396b5f'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:33:25.777,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce12c558-96d4-40fd-bff8-8289d94b4dec,1351,,"[92.0, 4.7]",266240,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,70,Barcelona,217,['0f4d470b-0f68-448c-8488-4c7530bd889a'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:33:27.911,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8688b05-32dd-4aea-a456-f7a866f10b33,1354,,"[93.5, 8.0]",266240,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,70,Barcelona,217,['3ccdedc1-b6b0-410c-a527-155fa1998cf1'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:33:32.590,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a871f2e6-29e4-4465-b4db-027a3583b0b8,1358,,"[103.9, 23.7]",266240,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,70,Barcelona,217,"['71a69fa7-0679-49d5-8d2a-b00fd4686a9e', 'ab32cf69-918b-4ecd-b3d4-840733df06a6']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:33:35.518,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95cbe214-955d-4964-89a1-cc978fada5c4,1361,,"[95.1, 27.7]",266240,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,70,Barcelona,217,"['71a69fa7-0679-49d5-8d2a-b00fd4686a9e', '83cd3332-562e-494d-b306-24f5fb8e88b0']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:33:36.673,Ball Receipt*,True,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,62507856-c7ea-46d0-a42c-6ccb196fa7e0,1364,,"[107.6, 25.5]",266240,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,70,Barcelona,217,['9b871b6a-8deb-4b44-8e5a-28a7dd8cd76b'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:33:37.569,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a44dead8-0dee-47e2-94de-63de8c211503,1375,,"[77.0, 5.2]",266240,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gonzalo Castro Irizábal,6740.0,Left Wing,70,Barcelona,217,"['08950ae1-fd18-4fd0-b936-f425dadbd915', '8f6a7438-4b95-401d-a6c3-2d0727a32d40']",47,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:47.018,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1ce6f1d-50c3-4ce1-8f1d-dba0f57b5be3,1383,,"[22.1, 16.3]",266240,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jérémy Mathieu,10609.0,Left Center Back,72,Barcelona,217,['48d181c3-87ad-425f-a0cb-5b508890fa31'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:34:49.527,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998cf69c-12bc-48ef-ab53-64607cceb9b4,1386,,"[43.7, 4.2]",266240,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luis Alberto Suárez Díaz,5246.0,Center Forward,72,Barcelona,217,['ed9de591-2945-4940-8c44-2a496f35f484'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:34:52.081,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc08572a-a9b8-45c4-bd8a-1c0ef03b62b6,1389,,"[49.4, 15.7]",266240,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,72,Barcelona,217,['85c03457-613e-4bf0-ab79-c1edc1d97a37'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:34:54.694,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6daf9c7-6903-4b47-b348-57aace46558c,1393,,"[51.8, 36.1]",266240,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Barcelona,217,"['bfb66953-37cf-45ca-92f2-31d1755be08f', 'c5b96917-c9d1-47df-b5c4-2250d37c7fce']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:34:58.039,Ball Receipt*,True,2014/2015
