50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,3.136102,,,,,,,,,,,,,,c8d6ac52-f2fa-4950-b0d8-474b6b2642e1,121,,"[54.7, 44.1]",266236,2,,,,,-1.6992835,,Right Foot,,,,"[49.7, 5.4]",,Low Pass,,39.02166,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,"['014fb0c0-da37-411c-87d6-763340708bdd', 'bc89ab77-dfaa-4772-86a8-e5ffe949f9ac']",7,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.803,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,1.3939,,,,,,,,,,,,,,34cd21a1-a74e-4d6c-a135-7698d05cb45a,125,,"[49.5, 6.0]",266236,2,,,,,0.013985102,,Left Foot,,,,"[63.8, 6.2]",,Ground Pass,,14.301398,,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,"['27a1c6aa-a4c2-4350-b52a-3bbf26355a45', 'b8bcadbc-8945-4928-bd74-05c8d7093313']",10,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.975,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,0.9328,,,,,,,,,,,,,,04c6fb56-79c1-4b20-b13d-d6a78610e5b0,133,,"[63.5, 73.4]",266236,2,,,,,-0.4918092,,Right Foot,,,,"[77.5, 65.9]",,Low Pass,,15.8823805,,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Right Wing,6,Barcelona,217,"['91df1c26-e03e-4f60-a8ae-050068a9ff1a', 'c0b2c128-1442-4b37-9783-24c7a4ceac6e']",16,,,,,,,,,,,,,,,,Athletic Club,215,00:02:16.047,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.7606,,,,,,,,,,,,,,c8b663ef-555a-4011-89fd-0ec60a64265b,136,,"[53.4, 72.4]",266236,2,,,,,-0.7602584,,Right Foot,,,,"[79.9, 47.2]",,High Pass,,36.568977,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Gorka Elustondo Urkola,12191.0,Right Center Back,6,Barcelona,217,['e1da8d24-4997-44b7-b33f-032d17d254cd'],20,,,,,,,,,,,,,,,,Athletic Club,215,00:02:20.370,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,3.0757,,,,,,,,,,,,,,e1da8d24-4997-44b7-b33f-032d17d254cd,137,,"[40.2, 32.9]",266236,2,,,,,2.7260225,,Head,,,,"[8.7, 46.8]",,High Pass,,34.43051,,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,Recovery,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,6,Barcelona,217,"['c8b663ef-555a-4011-89fd-0ec60a64265b', 'daebee47-5925-4ccf-9fc1-c7b3ecc54784']",23,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.131,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.1656,,,,,,,,,,,,,,f4638885-3b6b-4133-a5dd-8607b713fc8f,140,,"[8.5, 46.6]",266236,2,,,,,0.41894898,,Right Foot,,,,"[21.3, 52.3]",,Ground Pass,,14.011781,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,6,Barcelona,217,['f2e77d94-719b-4e6c-bc31-7656311e6f6e'],28,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.613,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.739354,,,,,,,,,,,,,,474eb94f-e4ca-4cd7-bb96-0d7276a8ec4a,143,,"[25.3, 49.1]",266236,2,,,,,-1.5932645,,Right Foot,,,,"[24.7, 22.4]",,Ground Pass,,26.706741,,,,,Thomas Vermaelen,6332.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,6,Barcelona,217,['3525cbd4-2829-470d-b90d-cff2b00a0802'],31,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.352,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.1723,,,,,,,,,,,,,,3851f8f8-2793-47ca-9ad7-414d0b1f9f78,146,,"[32.0, 14.9]",266236,2,,,,,-0.9661977,,Left Foot,,,,"[39.6, 3.9]",,Ground Pass,,13.370116,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,6,Barcelona,217,['f5d6bcb9-3241-4300-9d4b-a6687e009962'],35,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.022,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.003,,,,,,,,,,,,,,88e8f7e3-a877-4299-90ff-217c9cc2e580,150,,"[40.9, 3.9]",266236,2,,,,,0.89179105,,Left Foot,,,,"[50.1, 15.3]",,Ground Pass,,14.649232,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,"['046ed5c5-7e7d-47bf-809f-6b2f8194552d', '981bf696-06f6-4328-ab46-8958e759108f']",37,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.711,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,2.3563,,,,,,,,,,,,,,d886cd39-1d8e-43ef-80f5-c14736b3cd42,152,,"[50.1, 15.3]",266236,2,,,,,2.3207188,,Right Foot,,,,"[27.0, 40.1]",,Ground Pass,,33.89174,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,6,Barcelona,217,['adc4ad26-0296-4439-83c5-35ad5859aa2f'],38,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.714,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.2636,,,,,,,,,,,,,,e6c20551-2f3a-4265-a1db-453920ee14f7,156,,"[44.2, 54.2]",266236,2,,,,,-0.18228559,,Right Foot,,,,"[65.9, 50.2]",,Low Pass,,22.065584,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,6,Barcelona,217,"['2ec51603-30b1-4c36-aafe-635b799e1e3a', 'e4e1a85c-dca7-4075-bc84-208cf3fb030f']",45,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.267,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,1.664,,,,,,,,,,,,,,c2136c43-9392-4eab-9c4f-54d6e862f85f,159,,"[65.3, 52.1]",266236,2,,,,,1.56286,,Right Foot,,,,"[65.5, 77.3]",,Ground Pass,,25.200794,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,6,Barcelona,217,['0b73319b-043f-4fbd-bf0a-5094875a6c3c'],46,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.570,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.3922,,,,,,,,,,,,,,8226c5a3-3d58-4dac-b656-53a4c16c776b,164,,"[64.4, 77.5]",266236,2,,,,,-2.6043937,,Left Foot,,,,"[46.1, 66.6]",,Ground Pass,,21.300234,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,"['2a087733-625c-4c76-b1d2-8456dad4518a', '3f336519-a5ac-4866-9cd2-43903c9dd95e', '55e5b3e6-bde6-4028-981e-d1d0df88c42f']",49,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.394,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,3.0477,,,,,,,,,,,,,,54c093e8-cc55-41f0-86fe-cacbfe3a3a33,168,,"[45.5, 65.9]",266236,2,,,,,-2.3529687,,Right Foot,,,,"[14.6, 34.8]",,Ground Pass,,43.840847,,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,"['3d661c66-093c-4c69-b01c-b736229dfd4a', '8ad960af-0d72-4bc0-aa35-9b475773d20d']",51,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.828,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,1.2177,,,,,,,,,,,,,,7da2b22a-de97-4235-8c6b-cfc35a959f31,171,,"[14.6, 35.2]",266236,2,,,,,-0.80795074,,Right Foot,,,,"[27.6, 21.6]",,Low Pass,,18.813826,,,,,Thomas Vermaelen,6332.0,,,,,,1,From Throw In,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,6,Barcelona,217,['5d14b0b6-f887-4e40-8930-f18cfe43b038'],54,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.916,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.7083,,,,,,,,,,,,,,efca0778-d1c9-449d-9a86-9bbff4420417,175,,"[27.0, 22.4]",266236,2,,,,,1.6201857,,Left Foot,,,,"[25.7, 48.7]",,Ground Pass,,26.33211,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,6,Barcelona,217,"['237ac2bd-9444-4403-905a-9fdfea4a5336', '5337c195-2248-4696-88d2-da0975e5ae51']",57,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.034,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,3.2747,,,,,,,,,,,,,,864e3c10-892a-4b3b-8ee2-ac4166b1e776,178,,"[37.3, 53.9]",266236,3,,,,,-0.9599202,,Right Foot,,,,"[68.6, 9.2]",,High Pass,,54.56904,,,,,Rafael Alcântara do Nascimento,6998.0,,True,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,6,Barcelona,217,['74e738c9-3cb1-4c49-834b-606fff0facea'],2,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.127,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.9686,,,,,,,,,,,,,,5cf49de0-0e6d-45fb-b387-e608acdd3ed5,181,,"[68.0, 7.9]",266236,3,,,,,1.9908209,,Right Foot,,,,"[63.4, 18.2]",,Low Pass,,11.280514,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Left Wing,6,Barcelona,217,['1d13701a-c912-48e9-84c5-325c61718183'],5,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.441,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.079,,,,,,,,,,,,,,fadeafca-779b-4b50-bbcd-5adddbd40816,183,,"[63.4, 18.2]",266236,3,,,,,-2.6197584,,Right Foot,,,,"[55.4, 13.6]",,Low Pass,,9.228217,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,6,Barcelona,217,['d2193f1e-f8ce-4dd8-849b-f30f01bf47a6'],6,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.410,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.1349,,,,,,,,,,,,,,4d43878d-dac8-4e71-9982-d241eddffdc5,185,,"[55.4, 13.4]",266236,3,,,,,1.3664805,,Head,,,,"[57.7, 24.5]",,Low Pass,,11.335784,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['05bd02a0-09dc-4697-8102-fe300bfd9db9'],8,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.525,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.319712,,,,,,,,,,,,,,7a94df77-64a3-4529-af66-4bfad8c32ee2,190,,"[63.2, 22.0]",266236,3,,,,,-1.5978168,,Right Foot,,,,"[62.9, 10.9]",,Ground Pass,,11.1040535,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,"['9c30f4fa-c9c8-4c66-a31d-2bf963e71c2f', 'ec049f9d-9ecd-473d-b690-38215cff1c40']",10,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.944,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,2.3964,,,,,,,,,,,,,,1e1831c7-3650-4a8e-bfc3-f386ed239cf0,194,,"[62.9, 11.9]",266236,3,,,,,0.84898275,,Right Foot,,,,"[87.9, 40.3]",,High Pass,,37.83596,,,Incomplete,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,"['2cd0089e-cf96-4cfe-8b10-3304ccc86544', 'c51e4f74-7715-481d-aad0-668f08a05f38', 'ec96990e-b59f-4aeb-bb74-613c2d2711ed']",14,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.850,Pass,True,2015/2016
,,,,,,,,,,,,True,,,,,,1.897838,,,,,,,,,,,,,,2cd0089e-cf96-4cfe-8b10-3304ccc86544,196,,"[32.2, 39.8]",266236,3,,,,,-0.118932895,,Head,,,,"[48.1, 37.9]",,Low Pass,,16.013119,,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,Interception,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,7,Athletic Club,215,"['1e1831c7-3650-4a8e-bfc3-f386ed239cf0', 'c19ae64b-7a44-49b1-a1c1-fa282beedd6a']",17,,,,,,,,,,,,,,,,Athletic Club,215,00:03:17.246,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.021552,,,,,,,,,,,,,,967619b4-3cec-4855-80c3-1a36d63710a4,200,,"[47.7, 37.1]",266236,3,,,,,-1.0976703,,Right Foot,,,,"[56.3, 20.3]",,Low Pass,,18.873262,,,,,Sabin Merino Zuloaga,6666.0,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,7,Athletic Club,215,['5962a362-bcc2-4a5a-bc6c-10327773bc7b'],19,,,,,,,,,,,,,,,,Athletic Club,215,00:03:19.443,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.7213,,,,,,,,,,,,,,5a96c43e-f318-465d-b0e4-ea7c387cbc5c,207,,"[82.0, 25.9]",266236,3,,,,,-2.36743,,Left Foot,,,,"[77.5, 21.5]",,Ground Pass,,6.293648,,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,Regular Play,Sabin Merino Zuloaga,6666.0,Left Wing,7,Athletic Club,215,['9f3231c1-5630-4b62-901b-ffd9cbec9e0b'],25,,,,,,,,,,,,,,,,Athletic Club,215,00:03:25.984,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.9537,,,,,,,,,,,,,,f77d97dd-ae0d-4cf9-b9b6-4c059dff0c67,210,,"[72.1, 20.5]",266236,3,,,,,1.5871882,,Right Foot,,,,"[71.9, 32.7]",,Ground Pass,,12.201639,,,,,Mikel Rico Moreno,6656.0,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,7,Athletic Club,215,['d218a79a-f2be-4c52-b8fd-847b93a756f7'],28,,,,,,,,,,,,,,,,Athletic Club,215,00:03:28.439,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.2254,,,,,,,,,,,,,,093716f2-351e-4d3d-8382-c87a9f66b929,213,,"[70.4, 32.3]",266236,3,,,,,0.14189705,,Right Foot,,,,"[74.6, 32.9]",,Ground Pass,,4.2426405,,,Incomplete,,Javier Eraso Goñi,6606.0,,,,,,1,Regular Play,Mikel Rico Moreno,6656.0,Right Center Midfield,7,Athletic Club,215,"['041ff846-8b39-4b3e-8d61-5c42f1ba7813', '225d53d7-42a6-4952-a72a-b99df018a332']",29,,,,,,,,,,,,,,,,Athletic Club,215,00:03:29.764,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.9678,,,,,,,,,,,,,,5a623358-e41c-42ea-87da-cbfa4a2f6fe8,219,,"[44.9, 34.4]",266236,3,,,,,2.1711223,,Left Foot,,,,"[36.0, 47.4]",,Ground Pass,,15.754682,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Wing,8,Barcelona,217,"['44e964f5-03d3-4fe6-891d-4405c3f3fb10', 'fdbb1fa1-5111-4440-9ef2-87934220a14d']",33,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.827,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,2.4124,,,,,,,,,,,,,,97ff2260-d288-47e3-b043-c9b1834ccd09,222,,"[36.5, 45.3]",266236,3,,,,,-1.4056476,,Right Foot,,,,"[42.8, 7.5]",,High Pass,,38.321404,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,8,Barcelona,217,['37e311f8-0f60-4fd0-b90c-a7546f670194'],39,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.684,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.21439,,,,,,,,,,,,,,4ea592ec-4acb-43ce-9b6b-6b6726bfa74b,225,,"[41.3, 5.0]",266236,3,,,,,0.24497867,,Left Foot,,,,"[45.3, 6.0]",,Ground Pass,,4.1231055,,,Incomplete,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,"['75cbef7c-0489-4ef2-8cbb-2b3ae4c2052c', 'd9c64745-5bd9-483d-94ad-c90148b57da6']",42,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.801,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.1336,,,,,,,,,,,,,,78ad5665-d0e0-46b5-a2f8-6e5a6d3fb0d5,230,,"[73.3, 76.2]",266236,3,,,,,-0.77894664,,Right Foot,,,,"[96.7, 53.1]",,Ground Pass,,32.88115,True,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,8,Barcelona,217,"['2b561374-27cb-46e2-b729-2f754cbaabca', 'bfa5f3fa-750f-46f1-be06-01c19d2975c3']",47,,,,,,,,,,,,,,,,Athletic Club,215,00:03:47.019,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.4856,,,,,,,,,,,,,,2b561374-27cb-46e2-b729-2f754cbaabca,232,,"[23.4, 27.0]",266236,3,,,,,2.714965,,Right Foot,,,,"[5.8, 35.0]",,Ground Pass,,19.332874,,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,Recovery,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,8,Barcelona,217,"['4d660b90-1dcb-415d-be36-0dd862820680', '78ad5665-d0e0-46b5-a2f8-6e5a6d3fb0d5']",49,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.153,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.6242,,,,,,,,,,,,,,9bcbe45e-08d0-45c1-9362-128bb0814cd1,235,,"[8.9, 34.2]",266236,3,,,,,0.4973427,,Right Foot,,,,"[19.4, 39.9]",,Ground Pass,,11.947385,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,8,Barcelona,217,['62ee49e9-ccd6-4c1c-809d-a605ca60ef2a'],52,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.871,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.7402,,,,,,,,,,,,,,ad7675d8-a1f9-4936-98e6-800265cae6a5,238,,"[24.3, 41.5]",266236,3,,,,,-1.7463114,,Right Foot,,,,"[20.7, 21.2]",,Ground Pass,,20.616741,,,,,Thomas Vermaelen,6332.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,8,Barcelona,217,['7cf165ec-3c3b-4e39-b309-9b31de689974'],55,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.769,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.5564,,,,,,,,,,,,,,da1dc7bf-7e59-4233-815d-b92e6070453c,241,,"[31.8, 14.9]",266236,4,,,,,1.7728922,,Left Foot,,,,"[25.1, 47.6]",,Ground Pass,,33.379333,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,8,Barcelona,217,['6e102db6-082f-4364-81a0-fd136397d493'],1,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.011,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.1353,,,,,,,,,,,,,,f7e6f32c-1d3a-465d-9414-e00c740aa86c,244,,"[27.4, 49.1]",266236,4,,,,,0.29807556,,Right Foot,,,,"[44.0, 54.2]",,Ground Pass,,17.36577,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,8,Barcelona,217,['09de4394-8d0e-42dc-9648-146a68703c9f'],4,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.622,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.5038,,,,,,,,,,,,,,49105875-37b8-4ea1-88ce-3d84b058e29c,246,,"[44.0, 54.2]",266236,4,,,,,3.1274092,,Right Foot,,,,"[29.9, 54.4]",,Ground Pass,,14.1014185,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,['1a5ea4cf-7108-4169-b1a9-8e087294c7ec'],5,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.758,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.2168,,,,,,,,,,,,,,229aeee2-86ab-4cc0-952c-113a7d9a52ef,248,,"[29.9, 54.4]",266236,4,,,,,-1.6408037,,Right Foot,,,,"[27.6, 21.6]",,Ground Pass,,32.880543,,,,,Thomas Vermaelen,6332.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,8,Barcelona,217,['b66972e3-dc68-4b36-88cc-1c056e6e9b3f'],7,,,,,,,,,,,,,,,,Barcelona,217,00:04:07.261,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.8798,,,,,,,,,,,,,,9373c2db-b64a-40bc-ae98-5708801a566e,251,,"[35.4, 20.3]",266236,4,,,,,-0.62910753,,Left Foot,,,,"[54.5, 6.4]",,Ground Pass,,23.622446,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,8,Barcelona,217,['27d0b743-6465-4b12-9451-63204a5b3308'],10,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.900,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.0734,,,,,,,,,,,,,,804aa7ce-8f53-4bef-957d-4f896f39fb0d,255,,"[51.2, 10.0]",266236,4,,,,,-0.72586596,,Left Foot,,,,"[59.2, 2.9]",,Ground Pass,,10.696261,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,"['59fb9a4c-359f-456a-8d84-29025e6cd5e1', 'fc7116f1-697f-4a48-aa9e-ad910bf7e162']",14,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.605,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,1.776198,,,,,,,,,,,,,,fff99721-f232-462e-bf76-aa790c7c8007,259,,"[57.5, 3.9]",266236,4,,,,,2.6289437,,Right Foot,,,,"[39.2, 14.2]",,Ground Pass,,20.999523,,,,,Thomas Vermaelen,6332.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,8,Barcelona,217,"['2fa77d57-94f4-4e07-a52b-2c3b65851402', '60058738-d76d-4a84-9cd2-cb455f78714e']",16,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.375,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,1.63586,,,,,,,,,,,,,,1f88aa4b-ff4e-44d7-896d-19413778b970,262,,"[43.6, 18.4]",266236,4,,,,,2.1270876,,Left Foot,,,,"[33.9, 34.0]",,Ground Pass,,18.369812,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,8,Barcelona,217,['00b3e966-fa13-4ad4-802f-cbb0a510eb52'],22,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.413,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.8532,,,,,,,,,,,,,,4eb518fa-d7a1-4e62-8858-1049a3f8ad41,265,,"[36.5, 41.5]",266236,4,,,,,0.660626,,Right Foot,,,,"[53.1, 54.4]",,Ground Pass,,21.023083,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,8,Barcelona,217,['ff11542c-7c6b-425a-ad3e-486b4262fbc5'],26,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.168,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.2723,,,,,,,,,,,,,,51c184ec-07d9-4c68-bf0e-f9ed774703bc,269,,"[51.0, 54.2]",266236,4,,,,,1.741836,,Right Foot,,,,"[47.2, 76.2]",,Ground Pass,,22.32577,,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,"['7d439ca3-0602-43c7-9501-349caaa38e4d', 'b1c8431a-f710-4399-8e06-e1dba738fa42']",28,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.339,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,1.2508,,,,,,,,,,,,,,da010e26-0c30-4ae6-b2a3-d6e894d30ee0,273,,"[47.2, 76.0]",266236,4,,,,,-1.4045595,,Right Foot,,,,"[49.7, 61.1]",,Ground Pass,,15.108275,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,"['bd4f91f8-7f90-40bd-81bc-da5c0c26b93f', 'ebee3f8c-69e4-4aa7-bb9f-ba3cb698de04']",30,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.771,Pass,True,2015/2016
