50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.837385,,,,,,,,,,,,343e7e4b-9b90-4554-b987-b21c4c8c6223,85,,"[54.4, 60.0]",303596,1,,,,,-0.7978975,,Right Foot,,,"[62.3, 51.9]",Ground Pass,,11.314592,,,,Frenkie de Jong,8118.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['070ceeea-2a01-4813-938f-cdf39c8cfeaa'],54,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.199,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.224906,,,,,,,,,,,,123ca34d-5f73-4c65-b728-0e62c05cbbe0,88,,"[62.7, 52.1]",303596,1,,,,,1.1452829,,Right Foot,,,"[71.9, 72.4]",Ground Pass,,22.287441,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Center Midfield,6,Barcelona,217,['7afa8863-50b5-42f4-9444-d85b0795b0a5'],57,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.429,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.401085,,,,,,,,,,,,40666030-93e0-4f75-91ae-7d22af5d8e79,93,,"[77.1, 70.7]",303596,2,,,,,-2.7179236,,Right Foot,,,"[56.7, 61.5]",Ground Pass,,22.378561,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,6,Barcelona,217,"['6f71f79b-6d93-40ce-a5c4-1a8a28733c8f', 'b2b0fa2f-a318-4f7f-a3e0-be0d97c8180f']",4,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.217,Pass,True,2019/2020
,,,,,,,,,,,,,,,,1.252734,,,,,,,,,,,,b4a4862d-c43e-44be-ae99-7bb76c239e17,96,,"[56.5, 55.1]",303596,2,,,,,-1.5503074,,Right Foot,,,"[57.0, 30.7]",Ground Pass,,24.405123,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['be4020a9-9ebd-4d5c-96c9-130f48dd28b1'],6,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.856,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.592204,,,,,,,,,,,,143e1bc7-a6d1-4210-ad25-178c5f11f8ab,100,,"[57.2, 25.6]",303596,2,,,,,-0.8051,,Left Foot,,,"[77.1, 4.9]",Ground Pass,,28.714108,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,6,Barcelona,217,"['42995109-3592-4a88-a8e5-1713ad0be4a5', 'be81a0aa-fec6-419d-889b-ad20cf45951c']",9,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.171,Pass,True,2019/2020
,,,,,,,,,,,,,,,,0.983959,,,,,,,,,,,,32964cf3-39df-4f40-a6e4-adefa6dfd19e,103,,"[77.5, 5.1]",303596,2,,,,,1.6412677,,Left Foot,,,"[76.9, 13.6]",Ground Pass,,8.521151,,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['2851a2c3-ca68-4630-8794-2a51da3dbb32'],11,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.766,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.80407,,,,,,,,,,,,2dee352f-3630-4c9f-9724-60ee9e144645,105,,"[77.7, 14.3]",303596,2,,,,,-1.6530843,,Left Foot,,,"[76.9, 4.6]",Ground Pass,,9.732934,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Wing,6,Barcelona,217,['f028af2f-f811-487f-a7a4-76e6654a91f6'],12,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.750,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.078156,,,,,,,,,,,,e51f0084-5e86-4cf1-8549-9fee20e8034f,107,,"[76.6, 4.6]",303596,2,,,,,2.3733356,,Right Foot,,,"[67.7, 13.2]",Ground Pass,,12.376186,,,,Frenkie de Jong,8118.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['cf1695da-e6b0-4eeb-8402-499225256ed3'],13,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.554,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.965957,,,,,,,,,,,,e267be7a-ab3d-4fb6-818f-e49335249906,110,,"[63.4, 18.5]",303596,2,,,,,2.0815911,,Right Foot,,,"[46.7, 48.3]",Ground Pass,,34.16036,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Center Midfield,6,Barcelona,217,['94351e6b-93f4-4680-a023-0c8a12148ebf'],17,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.813,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.753399,,,,,,,,,,,,c294dfa9-1b0d-47f6-81c5-24e881340dba,113,,"[48.0, 48.9]",303596,2,,,,,-1.4494443,,Right Foot,,,"[51.0, 24.3]",Ground Pass,,24.782251,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['635b9df8-dbbd-44a3-b1ce-531be2b8ef96'],21,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.095,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.820164,,,,,,,,,,,,46144a4d-02d0-4b57-8d66-e96018bf7800,116,,"[69.6, 21.3]",303596,2,,,,,-0.8564856,,Left Foot,,,"[84.6, 4.0]",Ground Pass,,22.897379,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,6,Barcelona,217,['09e8af7a-9d01-465a-8e67-13e759e4c1f4'],26,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.416,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.616739,,,,,,,,,,,,1c8a3699-1d77-47bc-897c-e84e301ceb92,119,,"[84.6, 13.0]",303596,2,,,,,-0.5383745,,Left Foot,,,"[91.8, 8.7]",Ground Pass,,8.386298,,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['188bc6d4-8ff4-41ed-b394-e77abf4ddebd'],31,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.059,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.993023,,,,,,,,,,,,38dd4125-69c7-4786-af92-0b7a1dfbaa2e,121,,"[91.8, 7.2]",303596,2,,,,,2.8537612,,Right Foot,,,"[76.6, 11.7]",Ground Pass,,15.852129,,,,Frenkie de Jong,8118.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Wing,6,Barcelona,217,['8d6725c7-28ac-45d2-aed9-0fbf5dfacccc'],31,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.675,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.021395,,,,,,,,,,,,90367aa6-62dd-436a-951f-7cf2c25e2d77,124,,"[76.6, 13.4]",303596,2,,,,,-1.4056476,,Right Foot,,,"[78.1, 4.4]",Ground Pass,,9.124144,,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Center Midfield,6,Barcelona,217,['5d9e0d9e-d0c7-4e28-8ce6-91565b1c4a6f'],36,,,,,,,,,,,,,,,,Barcelona,217,00:02:36.160,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.61945,,,,,,,,,,,,7bb43d92-afef-49f0-b65f-910ac2932e24,127,,"[78.1, 5.1]",303596,2,,,,,2.7808309,,Left Foot,,,"[56.1, 13.4]",Ground Pass,,23.513613,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Wing,6,Barcelona,217,['d2f68189-a658-4bca-8798-613b55a94136'],37,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.728,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.436595,,,,,,,,,,,,36ccc349-4838-4a2a-9366-f8fbe74b77ae,130,,"[50.1, 21.1]",303596,2,,,,,1.7793959,,Left Foot,,,"[44.3, 48.5]",Ground Pass,,28.007141,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,6,Barcelona,217,['661647b1-b378-48eb-a843-04715ef3a006'],40,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.982,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.373461,,,,,,,,,,,,679b190f-6f18-4691-921a-4c037a330daf,133,,"[43.9, 51.1]",303596,2,,,,,1.1421748,,Right Foot,,,"[50.8, 66.2]",Ground Pass,,16.601807,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['0cac9182-f086-4277-b2eb-5c0e639cab31'],43,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.402,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.69622,,,,,,,,,,,,5fcfec7b-8674-4d7c-92f1-0c60a5d7c514,136,,"[55.0, 64.3]",303596,2,,,,,-1.8986391,,Right Foot,,,"[43.3, 29.9]",Low Pass,,36.335243,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,6,Barcelona,217,['a442992a-b5d8-4cd3-b7d8-c6f00810eacf'],47,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.087,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.077836,,,,,,,,,,,,822908b9-b9dc-4c6c-a43d-e9d4a3812bec,139,,"[49.3, 26.5]",303596,2,,,,,0.3658396,,Left Foot,,,"[69.4, 34.2]",Ground Pass,,21.524405,,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,6,Barcelona,217,['70ded432-739a-409e-a03d-1a30aa1939b9'],51,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.961,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.902062,,,,,,,,,,,,3a5101d2-4da5-4ac8-833f-68f5c6ebc55d,143,,"[69.6, 59.0]",303596,2,,,,,1.1238536,,Left Foot,,,"[77.7, 75.9]",Ground Pass,,18.740864,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Wing,6,Barcelona,217,['41670afb-b30d-47eb-a259-07520ec972ca'],56,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.429,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.565464,,,,,,,,,,,,4ab8553d-05c7-4ad8-8052-aa552a8fcb5f,146,,"[91.0, 69.7]",303596,3,,,,,-0.48447794,,Left Foot,,,"[96.7, 66.7]",High Pass,,6.441273,,Incomplete,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,"['4416aed3-c011-4779-9ce5-7aa7213accd0', 'f5852b64-e5dc-435e-b65d-e5f9f29ce7af']",0,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.767,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.50727,,,,,,,,,,,,f5852b64-e5dc-435e-b65d-e5f9f29ce7af,148,,"[23.4, 13.4]",303596,3,,,,,0.24958692,,Head,,,"[33.6, 16.0]",High Pass,,10.526158,,Incomplete,,Francisco Román Alarcón Suárez,4926.0,,,,,Recovery,1,From Throw In,Ferland Mendy,3804.0,Left Back,6,Barcelona,217,"['4ab8553d-05c7-4ad8-8052-aa552a8fcb5f', '758b2f19-9858-4c9d-aee1-d9631bf66e80', '9a7a121a-dc7c-4f94-b738-252bad1387e6']",1,,,,,,,,,,,,,,,,Real Madrid,220,00:03:01.332,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.763492,,,,,,,,,,,,8e2c1f94-dc16-49e7-861e-105e787170c5,156,,"[75.4, 54.1]",303596,3,,,,,-2.9584818,,Head,,,"[56.5, 50.6]",High Pass,,19.221342,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,"['03d618c6-6ad1-4d69-8b04-77c6b62cc604', '0dc28526-c426-4d6d-a549-304b6ad87fba']",5,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.341,Pass,True,2019/2020
,,,,,,,,,,,,,,,,1.642918,,,,,,,,,,,,5168f818-a8a5-44b6-be08-10e48613836e,159,,"[56.7, 46.1]",303596,3,,,,,-1.7405746,,Right Foot,,,"[53.7, 28.6]",Ground Pass,,17.755281,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['9f119a0f-d17a-461c-a5b4-cd8d9ec6d6c0'],8,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.211,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.422425,,,,,,,,,,,,38f3c91d-9f70-4d48-b93c-b846fcd7f11b,162,,"[55.0, 25.8]",303596,3,,,,,-0.88561994,,Left Foot,,,"[71.1, 6.1]",Ground Pass,,25.442091,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,6,Barcelona,217,['fc25c1f3-c80e-46b7-b392-f09a0432fbc2'],10,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.932,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.675426,,,,,,,,,,,,6404638d-2679-464d-ab02-de85abf1e67f,165,,"[72.8, 6.4]",303596,3,,,,,1.9089389,,Left Foot,,,"[69.6, 15.5]",Ground Pass,,9.646243,,,,Frenkie de Jong,8118.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['63b23e39-7565-4eb7-8ec0-893e586bb8f3'],13,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.522,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.546451,,,,,,,,,,,,35176379-ca4f-41bc-814a-503c2a45fafe,168,,"[69.6, 15.5]",303596,3,,,,,0.43662715,,Right Foot,,,"[77.1, 19.0]",Ground Pass,,8.276473,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Center Midfield,6,Barcelona,217,['bf43cb5c-05a4-46f7-aa0e-fb26b4aa549d'],16,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.559,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.755334,,,,,,,,,,,,5785fc49-dfc5-465b-aed2-87c36409e7e0,171,,"[77.1, 19.0]",303596,3,,,,,-2.8156228,,Right Foot,,,"[70.0, 16.6]",Ground Pass,,7.4946647,,,,Frenkie de Jong,8118.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,6,Barcelona,217,['67f690ed-9beb-43e7-a4d7-ea108efd948c'],17,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.145,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.015859,,,,,,,,,,,,cbce0ea6-e36d-4186-8b1c-cf42854950d4,174,,"[69.4, 16.8]",303596,3,,,,,2.8425655,,Right Foot,,,"[56.1, 20.9]",Ground Pass,,13.917615,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Center Midfield,6,Barcelona,217,['7b6db01a-4f5e-4391-9572-e14eac6d78b2'],18,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.631,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.151345,,,,,,,,,,,,cd01749c-c784-427f-9981-8f80b1fb23bb,176,,"[56.1, 20.9]",303596,3,,,,,-2.1375256,,Right Foot,,,"[51.2, 13.2]",Ground Pass,,9.1268835,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,6,Barcelona,217,['71e96dd7-741c-4176-a61a-ad29e2ee7465'],19,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.647,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.7566,,,,,,,,,,,,89370880-7751-4c9c-9dcd-f089f2cec500,179,,"[48.8, 14.5]",303596,3,,,,,0.8228806,,Left Foot,,,"[56.5, 22.8]",Ground Pass,,11.321661,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,6,Barcelona,217,['bb036e66-18dc-44e3-95b4-1ecbd192f73c'],21,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.857,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.78385,,,,,,,,,,,,6a118468-978c-4e3d-9e8b-e76022fb77c7,182,,"[56.7, 22.8]",303596,3,,,,,-2.418184,,Left Foot,,,"[49.0, 16.0]",Ground Pass,,10.272779,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,6,Barcelona,217,['1ea79726-38e0-4483-b0a8-9dc8ca148f7d'],22,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.720,Pass,,2019/2020
,,,,,,,,,,,,,,,,2.337214,,,,,,,,,,,,3ad09be7-9447-4775-a949-644b1e2850ed,185,,"[49.0, 18.1]",303596,3,,,,,1.9490904,,Left Foot,,,"[36.6, 49.3]",Ground Pass,,33.5738,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,6,Barcelona,217,['791bf565-b18a-48ac-88cc-05c2c1c0b3d0'],24,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.145,Pass,,2019/2020
,,,,,,,,,,,,,,,,3.100752,,,,,,,,,,,,0a6d8a0f-8560-48c0-ada3-a99b957a3c8f,188,,"[33.6, 46.8]",303596,3,,,,,-2.5561442,,Right Foot,,,"[15.5, 34.8]",Ground Pass,,21.716583,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['a6b9488b-6127-43bd-b298-c3cd3bb0dfa9'],28,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.458,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.049241,,,,,,,,,,,,f2dcd5bf-d8a3-4146-a082-5cfe15225ec0,191,,"[14.8, 35.0]",303596,3,,,,,1.5051972,,Right Foot,,,"[15.7, 48.7]",Ground Pass,,13.72953,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,6,Barcelona,217,['23ab802e-a354-4831-874d-a24dc6eeffd4'],32,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.802,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.890683,,,,,,,,,,,,b6e59333-fc34-460e-9383-d9a874a0ed63,194,,"[14.0, 49.6]",303596,3,,,,,-1.7900138,,Right Foot,,,"[9.7, 30.3]",Ground Pass,,19.773214,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['1554b2a2-974f-4dbe-897d-1f5ed47c65ba'],35,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.507,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.428672,,,,,,,,,,,,d98e4b01-e208-4eae-986b-972e0f15e300,197,,"[14.8, 35.0]",303596,3,,,,,-0.0114608165,,Right Foot,,,"[49.7, 34.6]",Ground Pass,,34.90229,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,6,Barcelona,217,['b8bdf907-50e1-42a1-8180-f64ba8755557'],43,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.688,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.341872,,,,,,,,,,,,2eb33a1e-17b8-4066-a1a3-ba02b09f3438,200,,"[47.5, 41.2]",303596,3,,,,,1.6869379,,Right Foot,,,"[45.4, 59.2]",Ground Pass,,18.122086,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,6,Barcelona,217,['360dcaa0-2fae-4043-af65-224625736a53'],47,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.398,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.182774,,,,,,,,,,,,89c78084-7651-4cab-95f6-ff17e9a256e9,203,,"[45.4, 59.4]",303596,3,,,,,-0.3378782,,Right Foot,,,"[56.5, 55.5]",Ground Pass,,11.7652025,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,6,Barcelona,217,['92ab717c-1abd-4138-9541-551ed0395f7b'],48,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.918,Pass,,2019/2020
,,,,,,,,,,,,,,,,2.824354,,,,,,,,,,,,0a5761ac-82d4-4d00-80da-e1749db57df9,209,,"[51.8, 49.8]",303596,3,,,,,-0.5617471,,Left Foot,,,"[97.4, 21.1]",High Pass,,53.87996,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['6c5bbd66-0148-4c9f-b4c6-1dcf2bec69f2'],53,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.757,Pass,,2019/2020
,,,,,,,,,,,,,,,,4.678006,,,,,,,,,,,,d382a06b-567f-4d59-958d-5bd66bc46504,212,,"[98.2, 22.0]",303596,3,,,,,1.4521847,,Left Foot,,,"[105.1, 79.9]",Low Pass,,58.30969,,Out,,Luis Alberto Suárez Díaz,5246.0,,True,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['6030e0e1-a508-406b-9afb-12c012dfadfe'],56,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.752,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.369521,,,,,,,,,,,,cfe990a7-1353-4361-9d5b-33a5539a4c65,214,,"[14.8, 0.1]",303596,4,,True,,,0.61159706,,,,,"[22.5, 5.5]",Low Pass,,9.404786,,,,Toni Kroos,5574.0,,,,,Throw-in,1,From Throw In,Ferland Mendy,3804.0,Left Back,7,Real Madrid,220,['716b85d4-4d5a-408a-8193-816e07f37d7c'],7,,,,,,,,,,,,,,,,Real Madrid,220,00:04:07.937,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.824865,,,,,,,,,,,,a5bd6354-492d-45a5-a52e-233ac0f2f45a,216,,"[22.7, 5.5]",303596,4,,True,,,-2.893479,,Right Foot,,,"[15.2, 3.6]",Ground Pass,,7.7369246,,,,Ferland Mendy,3804.0,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Center Midfield,7,Real Madrid,220,['16dd49e7-d227-4c92-9b69-5da8fc902640'],8,,,,,,,,,,,,,,,,Real Madrid,220,00:04:08.513,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.66556,,,,,,,,,,,,330d38dd-c44b-4bd4-a25c-558d7da258ee,219,,"[14.6, 3.8]",303596,4,,,,,1.6283598,,Left Foot,,,"[12.9, 33.3]",Ground Pass,,29.548943,,,,Raphaël Varane,5485.0,,,,,,1,From Throw In,Ferland Mendy,3804.0,Left Back,7,Real Madrid,220,"['9220fba7-3734-4608-b2c5-8505b36ffaef', 'bd850219-ec5e-4c8c-ab0f-2f9faadcaaa5']",10,,,,,,,,,,,,,,,,Real Madrid,220,00:04:10.019,Pass,True,2019/2020
,,,,,,,,,,,,,,,,1.556804,,,,,,,,,,,,ec94d0cb-9e71-4fde-a4f1-fcc3df3140e3,222,,"[12.4, 36.5]",303596,4,,,,,1.4743226,,Right Foot,,,"[14.8, 61.3]",Ground Pass,,24.91586,,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Throw In,Raphaël Varane,5485.0,Right Center Back,7,Real Madrid,220,['93cdf030-5145-428b-9d9b-384b515bb722'],13,,,,,,,,,,,,,,,,Real Madrid,220,00:04:13.116,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.141181,,,,,,,,,,,,24cc913a-4333-4ccd-9a87-78dcf8d9a6cb,226,,"[15.9, 63.5]",303596,4,,,,,0.5974586,,Right Foot,,,"[35.3, 76.7]",Ground Pass,,23.464867,,,,Gareth Frank Bale,6399.0,,,,,,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,7,Real Madrid,220,"['29c900e1-399a-455c-8477-e4dd44dd51a9', '4d9b6a39-8410-43bf-92e2-693cd22e91ce']",15,,,,,,,,,,,,,,,,Real Madrid,220,00:04:15.775,Pass,True,2019/2020
,,,,,,,,,,,,,,,,4.806045,,,,,,,,,,,,55e98483-5b37-4e50-a304-030eff959e5d,229,,"[35.3, 71.0]",303596,4,,,,,-0.61295635,,Left Foot,,,"[104.4, 22.4]",High Pass,,84.47941,,Incomplete,,Karim Benzema,19677.0,,True,,,,1,From Throw In,Gareth Frank Bale,6399.0,Right Center Forward,7,Real Madrid,220,"['d9659727-c262-4e9d-a10f-631b1730038f', 'd9b11331-e7a6-49d4-81ae-bf378d203284']",19,,,,,,,,,,,,,,,,Real Madrid,220,00:04:19.484,Pass,,2019/2020
,,,,,,,,,,,,,,,,2.663678,,,,,,,,,,,,891a4d9e-003d-432a-b98f-b704d2a94f60,233,,"[14.4, 58.1]",303596,4,,,,,0.4494785,,Keeper Arm,,,"[34.3, 67.7]",Low Pass,,22.09457,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,8,Barcelona,217,['1ecd9672-7fa9-4d58-8fd9-086f6f2bc959'],25,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.284,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.727182,,,,,,,,,,,,5a02a92f-4b0d-434b-b8b1-e124e1298709,236,,"[39.8, 69.7]",303596,4,,,,,-1.6291243,,Right Foot,,,"[39.0, 56.0]",Ground Pass,,13.723338,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Keeper,Nélson Cabral Semedo,6374.0,Right Back,8,Barcelona,217,['3478da01-75b4-49b0-83fe-1d18e8c81960'],29,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.196,Pass,,2019/2020
