bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.7145,,,,,,,,,,,3e64d92f-a425-4f33-bb84-b7e44d4e89a0,2440,,"[77.5, 38.9]",3773565,58,,,,0.0809041,,Other,,,"[84.9, 39.5]",,Low Pass,,7.4242845,,,Pedro González López,30486.0,,,,,,Recovery,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,94,Barcelona,217,"['69ac4daf-87d2-40d5-8a46-a18814ff94eb', 'ce3551f4-ad15-490c-9aa7-d656c8600707']",41,,,,,,,,,,,,,,,,Barcelona,217,00:13:41.425,Pass,,2020/2021
,,,,,,,,,,,,,,,1.362618,,,,,,,,,,,b00fcf14-726a-410b-a449-f5a4ddb57f64,2442,,"[84.9, 39.5]",3773565,58,,,,2.4191742,,Right Foot,,,"[79.0, 44.7]",,High Pass,,7.864477,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,94,Barcelona,217,['7c9ec27b-cc0f-4b51-b54a-9124f7fee84e'],42,,,,,,,,,,,,,,,,Barcelona,217,00:13:42.139,Pass,,2020/2021
,,,,,,,,,,,,,,,0.555491,,,,,,,,,,,1508c672-cca9-4b5e-bd5c-a7bf9a59b440,2444,,"[79.0, 44.7]",3773565,58,,,,-2.3561945,,Right Foot,,,"[76.5, 42.2]",,Low Pass,,3.535534,,,Pedro González López,30486.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,94,Barcelona,217,['d8ed25aa-de07-4193-acfa-0d0d53dc24b1'],43,,,,,,,,,,,,,,,,Barcelona,217,00:13:43.502,Pass,,2020/2021
,,,,,,,,,,,,,,,1.024582,,,,,,,,,,,62c301f9-e807-42d6-b759-435555e0808c,2455,,"[45.8, 37.9]",3773565,58,,,,1.1727821,,Right Foot,,,"[49.5, 46.7]",,Ground Pass,,9.546204,,,Yangel Clemente Herrera Ravelo,16249.0,,,,,,,2,Regular Play,Yan Brice Eteki,24052.0,Left Center Midfield,95,Granada,1049,"['44cfbb09-f122-4eae-8b37-270a0824a935', 'dea4c1e6-3d94-48be-867b-9844a5959549']",46,,,,,,,,,,,,,,,,Granada,1049,00:13:46.944,Pass,True,2020/2021
,,,,,,,,,,,,,,,3.965228,,,,,,,,,,,0f276e37-1742-4df3-8b97-815ea5c165ce,2458,,"[51.7, 48.1]",3773565,58,,,,0.5781604,,Right Foot,,,"[98.9, 78.9]",,Low Pass,,56.36027,,,José Antonio Rodríguez Díaz,24126.0,,,,,,,2,Regular Play,Yangel Clemente Herrera Ravelo,16249.0,Right Center Midfield,95,Granada,1049,['d6dd4d38-f6d5-43a1-af63-9cd8e3795ed6'],48,,,,,,,,,,,,,,,,Granada,1049,00:13:48.602,Pass,,2020/2021
,,,,,,,,,,,,,,,0.063767,,,,,,,,,,,4e40cb23-b7ff-46f2-ba24-ad5cd6b4b917,2462,,"[113.5, 76.4]",3773565,59,,,,2.9849908,,Left Foot,,,"[111.6, 76.7]",,Ground Pass,,1.9235384,,Incomplete,Yan Brice Eteki,24052.0,,,,,,,2,Regular Play,José Antonio Rodríguez Díaz,24126.0,Right Wing,95,Granada,1049,"['09e805a0-c9b9-4925-afb6-74e5a24e854f', 'cab32779-1e8e-431f-bedf-f78cd04be8e0']",1,,,,,,,,,,,,,,,,Granada,1049,00:14:01.256,Pass,,2020/2021
,,,,,,,,,,,,,,,2.4821,,,,,,,,,,,4aeda750-6bba-4825-a95e-bc58cc99e1ab,2465,,"[108.8, 80.0]",3773565,59,,,,-2.9627135,,,,,"[81.7, 75.1]",,Low Pass,,27.539427,,,Luis Milla Manzanares,24272.0,,,,,,Throw-in,2,From Throw In,Jesús Vallejo Lázaro,6893.0,Right Back,96,Granada,1049,['94d4d7b7-8e69-49e2-800b-2f20dfdaa879'],18,,,,,,,,,,,,,,,,Granada,1049,00:14:18.418,Pass,,2020/2021
,,,,,,,,,,,,,,,2.024201,,,,,,,,,,,de078931-c212-4bdb-8803-5b1fa00d9444,2468,,"[84.0, 71.7]",3773565,59,,,,-0.9652517,6c130303-7832-431e-90f7-ab10ceb0e3b0,Right Foot,,,"[111.0, 32.7]",,High Pass,,47.434166,,,Darwin Daniel Machís Marcano,11501.0,True,,,,,,2,From Throw In,Luis Milla Manzanares,24272.0,Center Attacking Midfield,96,Granada,1049,['7f06206f-f4de-44c0-8ecd-73191f145f04'],23,,,,,,,,,,,,,,,,Granada,1049,00:14:23.031,Pass,,2020/2021
,,,,,,,,,,,,,,,2.458351,,,,,,,,,,,08e92a8e-26d1-4c09-88b3-517790241945,2472,,"[7.0, 44.1]",3773565,59,True,,,0.6944892,,Right Foot,,,"[46.5, 77.0]",,High Pass,,51.40681,,,Frenkie de Jong,8118.0,,,,,,Goal Kick,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,97,Barcelona,217,['38138638-e0cc-495d-a154-82efec1f6100'],44,,,,,,,,,,,,,,,,Barcelona,217,00:14:44.217,Pass,,2020/2021
,,,,,,,,,,,,,,,0.908763,,,,,,,,,,,9ca57d1c-9088-495e-b42a-2db516792408,2475,,"[48.8, 77.3]",3773565,59,,,,-1.4965528,,Right Foot,,,"[49.7, 65.2]",,Ground Pass,,12.133425,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Goal Kick,Frenkie de Jong,8118.0,Right Center Midfield,97,Barcelona,217,"['37294afd-da7a-4fc6-a6fd-3cc49f81fca4', '9d26f13b-ae82-4008-b997-319ca8e02e39']",49,,,,,,,,,,,,,,,,Barcelona,217,00:14:49.348,Pass,True,2020/2021
,,,,,,,,,,,,,,,0.818984,,,,,,,,,,,8721d422-8598-492d-a349-96e58cc394bb,2479,,"[49.7, 65.6]",3773565,59,,,,1.2874883,,Right Foot,,,"[52.0, 73.5]",,Ground Pass,,8.228001,,,Ousmane Dembélé,5477.0,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,97,Barcelona,217,['ca19b814-9979-4cc5-aafc-710076ac3d29'],50,,,,,,,,,,,,,,,,Barcelona,217,00:14:50.297,Pass,,2020/2021
,,,,,,,,,,,,,,,1.814988,,,,,,,,,,,6b5955f9-18ad-4f2c-ac2f-618ea0a9a85a,2481,,"[52.0, 73.5]",3773565,59,,,,2.8918822,,Right Foot,,,"[37.1, 77.3]",,Ground Pass,,15.376931,,,Sergino Dest,21881.0,,,,,,,2,From Goal Kick,Ousmane Dembélé,5477.0,Right Wing,97,Barcelona,217,['c43f9198-6639-4977-ba5b-4b974edcc3ed'],51,,,,,,,,,,,,,,,,Barcelona,217,00:14:51.116,Pass,,2020/2021
,,,,,,,,,,,,,,,1.423695,,,,,,,,,,,bf8c2a30-6a72-4f65-a918-9c91c0400367,2484,,"[37.1, 77.3]",3773565,59,,,,-2.2212849,,Right Foot,,,"[21.5, 56.8]",,Ground Pass,,25.76063,,,Óscar Mingueza García,43728.0,,,,,,,2,From Goal Kick,Sergino Dest,21881.0,Right Back,97,Barcelona,217,['e3f47133-b21d-4657-a601-e5799942ccc7'],54,,,,,,,,,,,,,,,,Barcelona,217,00:14:54.401,Pass,,2020/2021
,,,,,,,,,,,,,,,2.071841,,,,,,,,,,,5e31b617-c3e6-4e47-ac7b-e640c9da44dd,2487,,"[21.5, 56.8]",3773565,59,,,,-0.996849,,Right Foot,,,"[36.5, 33.6]",,Ground Pass,,27.626799,,,Samuel Yves Umtiti,5492.0,,,,,,,2,From Goal Kick,Óscar Mingueza García,43728.0,Right Center Back,97,Barcelona,217,['18a2c680-fc76-4535-92fe-a955a062f088'],56,,,,,,,,,,,,,,,,Barcelona,217,00:14:56.749,Pass,,2020/2021
,,,,,,,,,,,,,,,0.853694,,,,,,,,,,,141933f4-b80f-4738-837e-b49e3a86f866,2490,,"[51.7, 25.3]",3773565,60,,,,0.5662669,,Left Foot,,,"[65.7, 34.2]",,Ground Pass,,16.589455,,,Antoine Griezmann,5487.0,,,,,,,2,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,97,Barcelona,217,['1c20e21e-1b6a-4c0a-86a6-53eef206645b'],2,,,,,,,,,,,,,,,,Barcelona,217,00:15:02.469,Pass,,2020/2021
,,,,,,,,,,,,,,,0.94002,,,,,,,,,,,7537c0c6-47ea-477e-acaf-78b748c24c2e,2493,,"[55.1, 35.6]",3773565,60,,,,-2.0687816,,Left Foot,,,"[49.5, 25.3]",,Ground Pass,,11.723907,,,Samuel Yves Umtiti,5492.0,,,,,,,2,From Goal Kick,Antoine Griezmann,5487.0,Left Wing,97,Barcelona,217,['e4a99ab2-e3b5-4d1c-b4f4-3c9413e9ab36'],4,,,,,,,,,,,,,,,,Barcelona,217,00:15:04.201,Pass,,2020/2021
,,,,,,,,,,,,,,,1.328487,,,,,,,,,,,4d9bea13-91a8-48cf-8339-9be015c9ec99,2496,,"[49.5, 25.3]",3773565,60,,,,2.0437028,,Left Foot,,,"[40.7, 42.5]",,Ground Pass,,19.320456,,,Óscar Mingueza García,43728.0,,,,,,,2,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,97,Barcelona,217,['54def83c-0c06-4908-8209-c1b57a85c050'],6,,,,,,,,,,,,,,,,Barcelona,217,00:15:06.269,Pass,,2020/2021
,,,,,,,,,,,,,,,1.52699,,,,,,,,,,,e4d1e453-f52b-4f63-a8d4-5ee0d2e58e68,2499,,"[40.7, 42.5]",3773565,60,,,,1.5923758,,Left Foot,,,"[40.4, 56.4]",,Ground Pass,,13.903237,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Goal Kick,Óscar Mingueza García,43728.0,Right Center Back,97,Barcelona,217,['9f14b98f-b3ac-4532-a4ad-398505b813a0'],8,,,,,,,,,,,,,,,,Barcelona,217,00:15:08.577,Pass,,2020/2021
,,,,,,,,,,,,,,,1.125524,,,,,,,,,,,708bcc2f-1055-45ff-be5b-8a1c3a9a028b,2502,,"[40.4, 56.4]",3773565,60,,,,-0.58435965,,Right Foot,,,"[53.1, 48.0]",,Ground Pass,,15.226622,,,Frenkie de Jong,8118.0,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,97,Barcelona,217,['a8d44834-ee8c-4e48-9b1b-d8ad8024e903'],11,,,,,,,,,,,,,,,,Barcelona,217,00:15:11.491,Pass,,2020/2021
,,,,,,,,,,,,,,,0.749152,,,,,,,,,,,308afaa3-f81f-432a-969d-6a774deb71b1,2506,,"[52.1, 47.4]",3773565,60,,,,0.61573046,,Right Foot,,,"[66.8, 57.8]",,Ground Pass,,18.006943,,,Ousmane Dembélé,5477.0,,,,,,,2,From Goal Kick,Frenkie de Jong,8118.0,Right Center Midfield,97,Barcelona,217,"['0389bd98-f581-40b2-9d35-97229b52fc90', 'c69efef8-8590-459c-be73-c2d203d8aa80']",13,,,,,,,,,,,,,,,,Barcelona,217,00:15:13.102,Pass,True,2020/2021
,,,,,,,,,,,,,,,0.885964,,,,,,,,,,,d958672a-302c-443b-9c62-2e902e2bc485,2509,,"[70.6, 58.1]",3773565,60,,,,0.56931317,,Left Foot,,,"[75.6, 61.3]",,Ground Pass,,5.936329,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Goal Kick,Ousmane Dembélé,5477.0,Right Wing,97,Barcelona,217,['52b7653a-7899-45b5-98c9-db56d548a229'],14,,,,,,,,,,,,,,,,Barcelona,217,00:15:14.776,Pass,,2020/2021
,,,,,,,,,,,,,,,0.614228,,,,,,,,,,,4232bbc7-43c1-4e65-82a7-26a7b5287aa9,2512,,"[75.2, 61.3]",3773565,60,,,,-1.1722739,,Left Foot,,,"[76.8, 57.5]",,Ground Pass,,4.1231055,,Incomplete,Ousmane Dembélé,5477.0,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,97,Barcelona,217,"['0bb20f1c-4342-425f-8ede-f11f123c5cfb', '5b67a26b-2c97-4048-bed9-1ffbb60e1119', 'afa7c7df-67c8-4f6e-8e2d-a9214d03955f']",15,,,,,,,,,,,,,,,,Barcelona,217,00:15:15.662,Pass,True,2020/2021
,,,,,,,,,,,,,,,1.116408,,,,,,,,,,,2bcc555a-a621-42f6-b14d-6d12735b7b64,2516,,"[32.1, 19.2]",3773565,60,,,,2.7849724,,Right Foot,,,"[21.9, 23.0]",,Ground Pass,,10.884851,,,Germán Sánchez Barahona,24134.0,,,,,,,2,Regular Play,Luis Milla Manzanares,24272.0,Center Attacking Midfield,98,Granada,1049,['95edbdbe-8268-4ef6-bedb-a6553c1f7f4d'],17,,,,,,,,,,,,,,,,Granada,1049,00:15:17.780,Pass,,2020/2021
,,,,,,,,,,,,,,,1.132164,,,,,,,,,,,9aeaaa27-174c-409c-b690-f6829eecfe7d,2519,,"[21.7, 23.0]",3773565,60,,,,0.098168276,,Right Foot,,,"[34.9, 24.3]",,Ground Pass,,13.263861,,,Dimitri Foulquier,4546.0,,,,,,,2,Regular Play,Germán Sánchez Barahona,24134.0,Left Center Back,98,Granada,1049,['d71b74a7-171f-4849-b2c8-dfc6aa69e18b'],19,,,,,,,,,,,,,,,,Granada,1049,00:15:19.047,Pass,,2020/2021
,,,,,,,,,,,,,,,1.263012,,,,,,,,,,,c979a62b-d597-45b7-9f30-111aedaa4049,2525,,"[29.0, 27.6]",3773565,60,,,,-3.0371356,,Right Foot,,,"[16.6, 26.3]",,Ground Pass,,12.467959,,,Germán Sánchez Barahona,24134.0,,,,,,Recovery,2,Regular Play,Domingos Sousa Coutinho Meneses Duarte,23807.0,Right Center Back,98,Granada,1049,['ab81c1e0-ca42-4ef4-8eb8-2b727efb3c65'],21,,,,,,,,,,,,,,,,Granada,1049,00:15:21.446,Pass,,2020/2021
,,,,,,,,,,,,,,,3.90754,,,,,,,,,,,fd306cdc-91b0-4cd2-92e4-06e074a5207f,2527,,"[16.6, 26.3]",3773565,60,,,,0.6062182,,Right Foot,,,"[62.9, 58.4]",,High Pass,,56.339153,,Incomplete,José Antonio Rodríguez Díaz,24126.0,,,,,,,2,Regular Play,Germán Sánchez Barahona,24134.0,Left Center Back,98,Granada,1049,"['558882de-864b-49d4-8ee0-c2e08f04f401', 'd106d3ef-fde8-471d-bab5-059ba54d757b']",22,,,,,,,,,,,,,,,,Granada,1049,00:15:22.709,Pass,,2020/2021
,,,,,,,,,,,,,,,1.3481,,,,,,,,,,,d106d3ef-fde8-471d-bab5-059ba54d757b,2529,,"[57.2, 21.7]",3773565,60,,,True,0.75092906,,,,,"[72.2, 35.7]",,Low Pass,,20.518284,,Incomplete,Pedro González López,30486.0,,,,,,Recovery,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,98,Granada,1049,"['160910bf-5d50-488a-a52a-04c1c4d24587', '5a28d1ec-ff1c-4ffc-8561-da41a56d9953', 'cf3e9a26-c55d-4a4a-b816-963254613356', 'fd306cdc-91b0-4cd2-92e4-06e074a5207f']",26,,,,,,,,,,,,,,,,Barcelona,217,00:15:26.617,Pass,True,2020/2021
,,,,,,,,,,,,,,,1.949496,,,,,,,,,,,cf3e9a26-c55d-4a4a-b816-963254613356,2532,,"[47.9, 44.4]",3773565,60,,,,-1.8575417,,Left Foot,,,"[45.6, 36.6]",,Low Pass,,8.132035,,,Germán Sánchez Barahona,24134.0,,,,,,Recovery,2,Regular Play,Yan Brice Eteki,24052.0,Left Center Midfield,98,Granada,1049,"['d106d3ef-fde8-471d-bab5-059ba54d757b', 'fb578768-22ef-448a-a9b5-faa1cdccfd87']",27,,,,,,,,,,,,,,,,Granada,1049,00:15:27.965,Pass,,2020/2021
,,,,,,,,,,,,,,,1.20567,,,,,,,,,,,0ade041f-6d01-47c3-91c9-c688f45ba757,2535,,"[45.5, 36.6]",3773565,60,,,,0.52807444,,Right Foot,,,"[47.9, 38.0]",,Ground Pass,,2.7784889,,,Yan Brice Eteki,24052.0,,,,,,,2,Regular Play,Germán Sánchez Barahona,24134.0,Left Center Back,98,Granada,1049,['4c6aecdf-d7d2-4863-8fcf-d1f063626775'],30,,,,,,,,,,,,,,,,Granada,1049,00:15:30.810,Pass,,2020/2021
,,,,,,,,,,,,,,,1.172744,,,,,,,,,,,1e40224a-3de2-469d-a5b9-e00b35d5f27b,2538,,"[51.7, 37.6]",3773565,60,,,,1.2300005,,Right Foot,,,"[62.8, 68.9]",,Ground Pass,,33.209938,,,Jesús Vallejo Lázaro,6893.0,,,,,,,2,Regular Play,Yan Brice Eteki,24052.0,Left Center Midfield,98,Granada,1049,['1697977c-44a5-4f6f-b947-8a603d479407'],33,,,,,,,,,,,,,,,,Granada,1049,00:15:33.237,Pass,,2020/2021
,,,,,,,,,,,,,,,0.541673,,,,,,,,,,,b4549b3d-84c7-4bde-aef5-d8b5e0cb22b3,2541,,"[36.1, 0.1]",3773565,60,True,,,1.5707964,,,,,"[36.1, 9.7]",,Low Pass,,9.6,,,Antoine Griezmann,5487.0,,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,99,Barcelona,217,['825fbf8b-c58e-42aa-97aa-7404114c72de'],48,,,,,,,,,,,,,,,,Barcelona,217,00:15:48.202,Pass,,2020/2021
,,,,,,,,,,,,,,,0.640711,,,,,,,,,,,c730a0b2-d30d-474e-b8e2-6c67b91d1f03,2543,,"[36.1, 9.7]",3773565,60,,,,-1.6124389,,Left Foot,,,"[35.8, 2.5]",,Low Pass,,7.2062473,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Left Wing,99,Barcelona,217,['aed654f8-777b-4525-b3fe-33fe756d7fc4'],48,,,,,,,,,,,,,,,,Barcelona,217,00:15:48.743,Pass,,2020/2021
,,,,,,,,,,,,,,,0.621978,,,,,,,,,,,2695868b-a5b1-4046-92fc-a19d8b132d3c,2546,,"[35.8, 2.5]",3773565,60,,,,1.6456562,,Left Foot,,,"[35.2, 10.5]",,Ground Pass,,8.022469,,,Antoine Griezmann,5487.0,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,99,Barcelona,217,['a56736c3-912f-4b0b-9b22-b324b429f4eb'],49,,,,,,,,,,,,,,,,Barcelona,217,00:15:49.814,Pass,,2020/2021
,,,,,,,,,,,,,,,2.096408,,,,,,,,,,,e626a6b7-d666-47dc-ae87-5aa6a712c31d,2549,,"[39.7, 13.7]",3773565,60,,,,1.778972,,Left Foot,,,"[30.3, 58.2]",,High Pass,,45.481976,,,Sergino Dest,21881.0,,,True,,,,2,From Throw In,Antoine Griezmann,5487.0,Left Wing,99,Barcelona,217,['719fd9fa-5e1e-4562-8a25-f12c421cd99f'],52,,,,,,,,,,,,,,,,Barcelona,217,00:15:52.451,Pass,,2020/2021
,,,,,,,,,,,,,,,1.748557,,,,,,,,,,,24cce8cc-9dad-41b4-a37a-505ce2ebff4c,2552,,"[35.0, 59.5]",3773565,60,,,,0.74238676,,Right Foot,,,"[55.6, 78.4]",,Ground Pass,,27.956573,,,Ousmane Dembélé,5477.0,,,,,,,2,From Throw In,Sergino Dest,21881.0,Right Back,99,Barcelona,217,['adc28a83-2037-4658-a44f-8cf9343e31b5'],56,,,,,,,,,,,,,,,,Barcelona,217,00:15:56.308,Pass,,2020/2021
,,,,,,,,,,,,,,,1.142044,,,,,,,,,,,43e82a8d-d2d9-400f-bd08-3c436b500cb0,2555,,"[63.2, 77.8]",3773565,61,,,,-1.8836975,,Right Foot,,,"[56.6, 57.4]",,Ground Pass,,21.441082,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Right Wing,99,Barcelona,217,['fefb39fe-ee04-41a4-b5c0-b2f11b4f7d6f'],2,,,,,,,,,,,,,,,,Barcelona,217,00:16:02.987,Pass,,2020/2021
,,,,,,,,,,,,,,,1.011474,,,,,,,,,,,5c74c832-632c-4a8c-b8ec-db9c69680400,2558,,"[56.6, 57.4]",3773565,61,,,,-0.7378151,,Right Foot,,,"[67.6, 47.4]",,Ground Pass,,14.866069,,,Frenkie de Jong,8118.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,['aba7ec18-b900-4d4b-a718-8141a632d5ae'],4,,,,,,,,,,,,,,,,Barcelona,217,00:16:04.901,Pass,,2020/2021
,,,,,,,,,,,,,,,0.687791,,,,,,,,,,,09913b89-c9c3-40a7-bad6-4e96676c6c26,2561,,"[70.2, 51.9]",3773565,61,,,,1.5707964,,Right Foot,,,"[70.2, 57.4]",,Ground Pass,,5.5,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,99,Barcelona,217,['9174b319-cf78-484a-8b36-8ccd9a717dfa'],9,,,,,,,,,,,,,,,,Barcelona,217,00:16:09.272,Pass,,2020/2021
,,,,,,,,,,,,,,,1.295511,,,,,,,,,,,3de2d1a7-d7de-40f8-a01e-e1758fcca48a,2563,,"[70.2, 57.4]",3773565,61,,,,3.078613,,Right Foot,,,"[59.1, 58.1]",,Ground Pass,,11.12205,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,99,Barcelona,217,['cba57a9f-d932-453b-bed9-a81d709a52bb'],9,,,,,,,,,,,,,,,,Barcelona,217,00:16:09.960,Pass,,2020/2021
,,,,,,,,,,,,,,,0.996191,,,,,,,,,,,fd19cd5d-1c46-47ec-852c-fc030785f461,2565,,"[59.1, 58.1]",3773565,61,,,,-0.94494987,,Right Foot,,,"[66.4, 48.0]",,Ground Pass,,12.461942,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,['79c82773-7da0-42dc-8d0e-0900005541d4'],11,,,,,,,,,,,,,,,,Barcelona,217,00:16:11.255,Pass,,2020/2021
,,,,,,,,,,,,,,,1.197516,,,,,,,,,,,6a64e5e1-c015-42e6-9509-e49ad1757285,2568,,"[66.4, 48.3]",3773565,61,,,,-3.0276308,,Left Foot,,,"[49.8, 46.4]",,Low Pass,,16.708382,,,Óscar Mingueza García,43728.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,99,Barcelona,217,"['02d22579-a79d-4ddb-802a-accfb46144e5', '07e2b1cd-fa55-41dd-ba66-af80cea41da5']",12,,,,,,,,,,,,,,,,Barcelona,217,00:16:12.251,Pass,True,2020/2021
,,,,,,,,,,,,,,,1.074755,,,,,,,,,,,79d90eb0-c64c-422c-a27a-5a871d12d082,2571,,"[49.8, 46.4]",3773565,61,,,,1.5270287,,Right Foot,,,"[50.4, 60.1]",,Ground Pass,,13.713133,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,99,Barcelona,217,['f65b454e-f255-44ea-8a4d-74c3a13b3639'],16,,,,,,,,,,,,,,,,Barcelona,217,00:16:16.070,Pass,,2020/2021
,,,,,,,,,,,,,,,1.054532,,,,,,,,,,,b9508b1f-7063-48b5-b64e-514b1994d65c,2574,,"[50.4, 60.1]",3773565,61,,,,-1.2236402,,Right Foot,,,"[57.6, 40.2]",,Ground Pass,,21.162466,,,Pedro González López,30486.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,['125af053-7e37-42a6-9adc-2ad319012a2c'],18,,,,,,,,,,,,,,,,Barcelona,217,00:16:18.370,Pass,,2020/2021
,,,,,,,,,,,,,,,1.166301,,,,,,,,,,,f83c5d64-ed66-4940-bcf2-e5ad887ddb02,2577,,"[57.6, 40.2]",3773565,61,,,,-3.078042,,Right Foot,,,"[46.6, 39.5]",,Ground Pass,,11.02225,,,Óscar Mingueza García,43728.0,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,99,Barcelona,217,['9ab23b53-7d18-4e15-8305-bc0be4c41917'],19,,,,,,,,,,,,,,,,Barcelona,217,00:16:19.465,Pass,,2020/2021
,,,,,,,,,,,,,,,0.792469,,,,,,,,,,,db2a0b3c-58b0-432f-9b3d-b1edd0c7bb18,2580,,"[51.7, 39.1]",3773565,61,,,,0.8978253,,Right Foot,,,"[57.2, 46.0]",,Ground Pass,,8.823832,,,Pedro González López,30486.0,,,,,,,2,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,99,Barcelona,217,['edbc0a02-428e-4b68-aae2-46e85516b465'],22,,,,,,,,,,,,,,,,Barcelona,217,00:16:22.426,Pass,,2020/2021
,,,,,,,,,,,,,,,1.665689,,,,,,,,,,,4fba7366-2be7-4a8e-af27-1bc850c65f69,2582,,"[57.2, 46.0]",3773565,61,,,,2.0201592,,Right Foot,,,"[50.4, 60.1]",,Ground Pass,,15.654073,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,99,Barcelona,217,['8c3c0ed2-5556-40de-89c3-2ebb17ffa5d4'],23,,,,,,,,,,,,,,,,Barcelona,217,00:16:23.218,Pass,,2020/2021
,,,,,,,,,,,,,,,1.16151,,,,,,,,,,,cf1c509c-f86d-4bf7-a0bf-6d2716589d35,2585,,"[50.4, 60.1]",3773565,61,,,,1.213804,,Right Foot,,,"[57.3, 78.6]",,Ground Pass,,19.744873,,,Ousmane Dembélé,5477.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,['10540e25-9409-4b0c-b0f9-2a1f7e042166'],25,,,,,,,,,,,,,,,,Barcelona,217,00:16:25.919,Pass,,2020/2021
,,,,,,,,,,,,,,,0.958153,,,,,,,,,,,923f286a-8a7d-4711-8519-258a07e03ff0,2588,,"[57.3, 78.6]",3773565,61,,,,-0.8276266,,Right Foot,,,"[64.1, 71.2]",,Ground Pass,,10.049875,,,Frenkie de Jong,8118.0,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Right Wing,99,Barcelona,217,['90008aa1-66b2-4386-b00f-ed4a591720b8'],28,,,,,,,,,,,,,,,,Barcelona,217,00:16:28.185,Pass,,2020/2021
,,,,,,,,,,,,,,,1.046166,,,,,,,,,,,74b9c448-db94-45ee-92a9-5fac8c8a85dc,2591,,"[56.0, 68.9]",3773565,61,,,,-1.6319445,,Right Foot,,,"[55.1, 54.2]",,Ground Pass,,14.727526,,,Pedro González López,30486.0,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,99,Barcelona,217,['6cd24d15-4b44-4d56-9730-aa00ed9f66b9'],30,,,,,,,,,,,,,,,,Barcelona,217,00:16:30.813,Pass,,2020/2021
