ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,2.975404,,,,,,,,,,,,,,a84fe2dd-3a67-4d3b-92e6-d3ea4cc4a9b1,4054,,"[54.7, 63.6]",69340,91,,,,,0.46830598,,Head,,,,"[80.4, 76.6]",,High Pass,,28.800869,,,Ruud van Nistelrooy,19729.0,,,,,Recovery,2,From Throw In,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,178,Barcelona,217,"['42861ad8-4834-4ccb-853e-3f22f8241951', 'c1112a56-6e7a-4a22-86f9-69a52f98dd19']",43,,,,,,,,,,,,,,,,,,Málaga,223,00:46:43.817,Pass,,2011/2012
,,,,,,,,,,,,,,1.409415,,,,,,,,,,,,,,483a0d50-b3b8-4097-80f3-3247a3821bf4,4059,,"[42.7, 1.0]",69340,91,,,,,2.5202692,,,,,,"[33.9, 7.3]",,High Pass,,10.822661,,,Javier Alejandro Mascherano,5506.0,,,,,Throw-in,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,179,Barcelona,217,['513195fa-68f5-481e-8672-295d476a0aa8'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:49.875,Pass,,2011/2012
,,,,,,,,,,,,,,2.045853,,,,,,,,,,,,,,c375411d-e3b3-45ea-85e0-105a10e0c6d4,4062,,"[37.3, 17.8]",69340,91,,,,,1.4296948,,Right Foot,,,,"[44.8, 70.6]",,Ground Pass,,53.33001,,,Daniel Alves da Silva,4324.0,,True,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,179,Barcelona,217,['d246a0e7-8fdb-4840-834e-b4b0426d0980'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:56.557,Pass,,2011/2012
,,,,,,,,,,,,,,1.6585,,,,,,,,,,,,,,3a961f71-05f6-4004-82e4-fbfb743ece4a,4065,,"[56.6, 70.6]",69340,92,,,,,-0.43347844,,Right Foot,,,,"[86.2, 56.9]",,High Pass,,32.616714,Incomplete,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,179,Barcelona,217,"['34bd4085-4521-46c2-8609-6dce5a669d16', 'd022107a-38a2-41e5-bfee-60dfd69149c1']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:00.332,Pass,,2011/2012
,,,,,,,,,,,,,,2.830531,,,,,,,,,,,,,,4072cb07-a9d2-4287-863a-5facc3d1e1df,4068,,"[86.6, 80.0]",69340,92,,True,,,-2.003204,,,,,,"[77.0, 59.2]",,High Pass,,22.908514,,,Seydou Kéita,20169.0,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,180,Barcelona,217,['4fc7d9fa-ce1c-43dc-879e-35218b5d8cfa'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:10.082,Pass,,2011/2012
,,,,,,,,,,,,,,2.4148,,,,,,,,,,,,,,950c537e-e284-4d00-a506-5b6076457262,4070,,"[85.4, 50.2]",69340,92,,,,,-0.114876606,,Left Foot,,,,"[111.4, 47.2]",,High Pass,,26.172504,Incomplete,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Center Defensive Midfield,180,Barcelona,217,['de465463-58d6-4dd9-ab8a-ea88d4d8840a'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:18.047,Pass,,2011/2012
,,,,,,,,,,,,,,3.996628,,,,,,,,,,,,,,f3aff60c-447b-4f59-b513-465079618a94,4073,,"[18.0, 27.3]",69340,92,,,,,-0.20213206,,Drop Kick,,,,"[82.9, 14.0]",,High Pass,,66.24877,,,Sebastián Bruno Fernández Miglierina,26806.0,,,,,,2,From Throw In,Idriss Carlos Kameni,26103.0,Goalkeeper,180,Barcelona,217,['e62253dc-7cd5-4b19-9c37-f23126613e13'],23,,,,,,,,,,,,,,,,,,Málaga,223,00:47:23.053,Pass,,2011/2012
,,,,,,,,,,,,,,2.8009,,,,,,,,,,,,,,dd476dc3-5ca1-4471-8203-10102996de92,4079,,"[20.0, 72.0]",69340,92,,,,,-0.021540653,,Right Foot,,,,"[75.7, 70.8]",,High Pass,,55.712925,Incomplete,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,180,Barcelona,217,"['41cb888a-1c85-44cc-bb78-69a024cdf485', '91233452-6247-4cdf-892b-be7aac4d2e9b']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:31.950,Pass,,2011/2012
,,,,,,,,,,,,,,1.88566,,,,,,,,,,,,,,1ac4f5fb-46e4-48f2-adbd-27351b1d865e,4084,,"[72.6, 80.0]",69340,93,,,,,-1.7285651,,,,,,"[69.8, 62.4]",,High Pass,,17.821335,,,Seydou Kéita,20169.0,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,181,Barcelona,217,['ca6dff01-53a6-4a51-aebe-5fac0dc43391'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:34.586,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458f05a-c119-4d21-9b7f-8e6a8e9ef3b6,6,,"[60.9, 38.4]",69340,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Diego Mario Buonanotte Rende,26809.0,Right Center Midfield,2,Málaga,223,['5d3dfdb0-580a-46e7-9b75-6310179085f6'],1,,,,,,,,,,,,,,,,,,Málaga,223,00:00:01.661,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,668833e0-4aff-4e51-938c-2310122764bd,9,,"[50.3, 41.5]",69340,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Santiago Cazorla González,11386.0,Left Center Midfield,2,Málaga,223,['37548415-4223-45eb-a0c7-00f6380f5bed'],2,,,,,,,,,,,,,,,,,,Málaga,223,00:00:02.689,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f3fb75b-3a83-4b4b-9133-f972751b8ff8,12,,"[44.7, 74.5]",69340,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jesús Gámez Duarte,4788.0,Right Back,2,Málaga,223,['4ef51c16-e3dc-4b88-8f2c-6f4a99deff7a'],6,,,,,,,,,,,,,,,,,,Málaga,223,00:00:06.633,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e905dbe3-fa2f-4987-a4be-2e535a5405f7,15,,"[68.8, 78.1]",69340,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francisco Portillo Soler,6873.0,Right Midfield,2,Málaga,223,['54ae987a-3ec4-449e-8beb-c26aa46dd2cb'],10,,,,,,,,,,,,,,,,,,Málaga,223,00:00:10.075,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,74d69cad-07ab-45cf-81ec-c5d7a15fea94,17,,"[70.4, 3.4]",69340,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,3,Barcelona,217,['dcc1505f-ff7e-4f2f-9680-5bbfae3d9040'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.221,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce333992-750e-4528-bfac-352fa2ef2035,22,,"[12.6, 48.1]",69340,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Idriss Carlos Kameni,26103.0,Goalkeeper,3,Barcelona,217,['fa2c1fe4-94db-47b7-99b4-18b3c153880b'],24,,,,,,,,,,,,,,,,,,Málaga,223,00:00:24.843,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d924a819-81fe-4bd8-8fca-ed2bb4bc1fcf,25,,"[67.1, 42.7]",69340,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,3,Barcelona,217,['7865b8ad-38de-4936-982c-c06523b231a0'],28,,,,,,,,,,,,,,,,,,Málaga,223,00:00:28.608,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bf3bc34-afdf-453d-bea3-8144b2700abe,27,,"[52.2, 4.8]",69340,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,4,Barcelona,217,['1357343e-e304-4523-9dff-fc519cc62c39'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.518,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,96fba80c-7398-40a0-a0d2-c704a4f5361d,29,,"[33.1, 22.7]",69340,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,4,Barcelona,217,['6dacf61e-be45-4cc0-9cc4-eed54fbf0412'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.695,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,416c7aab-1c7e-4bf0-86f1-afe2bff2f471,32,,"[28.5, 42.3]",69340,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,4,Barcelona,217,['762af65e-5b6e-4a9f-beda-23d54061e9f7'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.110,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,72cc33a3-44f6-4471-a4c5-ae5c42984e9a,35,,"[45.6, 70.3]",69340,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,['4920ee17-342a-4dc7-87ac-1707d9a0ea00'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.049,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d66aee9e-97c4-441d-872a-89f90bc5cd0e,38,,"[55.0, 59.7]",69340,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,4,Barcelona,217,['e6c3a888-ca20-49ae-8cad-9b252ccf03f0'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.914,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e50f3327-366d-4fcb-ab15-e5af81ce0f6e,40,,"[40.0, 69.7]",69340,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,['dfddf236-122d-404d-84aa-082e3b87fb2e'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.181,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91cb156b-12d2-44a5-afae-10b6a933f812,42,,"[36.0, 46.6]",69340,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,4,Barcelona,217,['9c4faacb-c6e8-459c-8a9f-dd3f5410d3ff'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.340,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad10d0a7-f6c9-41b3-99d6-f89c73fef93b,46,,"[63.6, 2.2]",69340,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,4,Barcelona,217,"['62311350-e240-418f-8f67-8dfcb69a2965', '8c5e1299-7256-4429-abe4-2acc2554f444']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:56.872,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b21ff0e-4dc3-4e5c-ad79-94a200c7420d,49,,"[37.6, 38.4]",69340,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,4,Barcelona,217,['cb64db75-faee-4bf0-bf1a-58f674187a5b'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:00.993,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0be268fd-85be-4b3b-9198-0d260561344a,52,,"[17.8, 50.3]",69340,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Manuel Pinto Colorado,26005.0,Goalkeeper,4,Barcelona,217,['916341c7-6a25-4527-96c9-4cc0b95dbeaf'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.699,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eb11c35-ee21-4176-b9fd-d65e03dfd908,55,,"[26.6, 19.4]",69340,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,4,Barcelona,217,['1a776a32-e72b-4902-9f10-24a145e93343'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.189,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fcebb34-4594-428c-ab7f-991aaddf8b6d,58,,"[30.8, 29.3]",69340,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Center Defensive Midfield,4,Barcelona,217,['d9e7d3bd-e482-4940-a2b0-1ee7282a1b14'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:17.666,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442fe29-147d-43b0-a3cc-c21c0af41fab,61,,"[51.6, 60.9]",69340,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,4,Barcelona,217,['d6cf3d53-d99a-4f32-aa11-501f2c85b3d5'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.008,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,42771fd7-e073-42f8-ae7f-7cb14e3ee6ab,66,,"[105.1, 64.0]",69340,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,"['022a1dfd-ac73-4b61-9064-fde89a293778', '208ce542-b7db-4464-8783-b8b7aa1ea400']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.218,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa7edeae-3b9a-48b6-916b-b1a126a536ef,70,,"[89.5, 33.3]",69340,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,José Salomón Rondón Giménez,4041.0,Center Forward,6,Málaga,223,['32eb48a5-8c2d-40c4-8472-9d5234f3c736'],49,,,,,,,,,,,,,,,,,,Málaga,223,00:01:49.379,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,39700201-8e5e-4cfa-b2bd-8bf4095cb3d5,74,,"[107.5, 11.6]",69340,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Midfield,7,Málaga,223,['f534b175-4e03-4525-b285-a3bf288891f4'],57,,,,,,,,,,,,,,,,,,Málaga,223,00:01:57.029,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ac54113-235a-4f50-a7fc-b18cb779f460,81,,"[28.8, 39.0]",69340,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['3714cc0c-8d51-4429-8772-5b932aa63521'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.994,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,06fe982d-056c-4b6f-bfd9-271ea86ea310,85,,"[117.2, 72.5]",69340,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,9,Barcelona,217,"['193365be-21ca-46f8-a0e9-e776dba50e4f', '8342cb8e-7824-4132-87c2-b546f65d9496']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.123,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,809c00fd-21c1-4534-abfd-1f7e4d373e8e,90,,"[89.7, 57.7]",69340,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['e7d985c4-04a7-4578-9029-7cff68a83a33'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.794,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd7659d8-03e8-4ad1-ba89-d666bc2f7278,93,,"[99.3, 75.7]",69340,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Barcelona,217,['829bed3f-8ead-4c83-bfba-f8fade60bca1'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.594,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da40d07d-7bcb-4f5d-b531-b1714eced24d,100,,"[20.7, 57.7]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Gámez Duarte,4788.0,Right Back,11,Málaga,223,['385e3854-b256-4213-9b8f-3959d21bf43e'],3,,,,,,,,,,,,,,,,,,Málaga,223,00:03:03.624,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7a8cc85-d452-4368-b2dc-3f13d703e126,104,,"[37.9, 66.2]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Sánchez Ortega,6904.0,Right Center Back,12,Málaga,223,['63da309a-0894-4ae4-872b-ac2661c7332b'],13,,,,,,,,,,,,,,,,,,Málaga,223,00:03:13.724,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,45d6f11c-a15f-4665-92dc-53e2ce6fd8fd,106,,"[58.3, 32.9]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sérgio Paulo Barbosa Valente,25859.0,Left Midfield,12,Málaga,223,['f1f60441-5a3b-4801-b6d2-573ac5c91e89'],17,,,,,,,,,,,,,,,,,,Málaga,223,00:03:17.778,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,764c3510-20a6-42a5-84c3-c3055c168fdc,108,,"[46.1, 29.6]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Left Center Midfield,12,Málaga,223,['8d14256d-aee7-4c33-98ff-ed817e71c59b'],19,,,,,,,,,,,,,,,,,,Málaga,223,00:03:19.943,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7d95d87-7758-4d60-a8a4-e42d8de1202a,111,,"[69.4, 7.3]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eliseu Pereira dos Santos,10798.0,Left Back,12,Málaga,223,['cc15250e-d81f-4c30-96d8-f793dcda52e3'],21,,,,,,,,,,,,,,,,,,Málaga,223,00:03:21.383,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,af359d67-c9f7-482d-b256-21d72ecb3ffe,114,,"[99.8, 44.6]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Salomón Rondón Giménez,4041.0,Center Forward,12,Málaga,223,['334141f9-d065-41ad-a49e-c5eaf2d56a6d'],25,,,,,,,,,,,,,,,,,,Málaga,223,00:03:25.522,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8429f15a-5aa7-41d8-beb1-9cdfb2d78444,116,,"[36.6, 59.1]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,12,Málaga,223,['242ce604-6ceb-4d46-b96d-96ab80371133'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.383,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bb97ddb-a624-464d-a032-08393fb1e28e,118,,"[41.3, 45.2]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Center Defensive Midfield,12,Málaga,223,['a4240033-01d4-42f2-aefb-b42ba22390a3'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.823,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,34b75593-f11d-48d7-8949-b6c67c9859c3,120,,"[76.0, 9.3]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sérgio Paulo Barbosa Valente,25859.0,Left Midfield,12,Málaga,223,['f7fdcd76-422c-44f4-9009-e3e09a467818'],30,,,,,,,,,,,,,,,,,,Málaga,223,00:03:30.059,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c97ad17-93e9-4214-ac06-6caa5daa245f,123,,"[69.9, 21.9]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Left Center Midfield,12,Málaga,223,['f81cf0c4-9a83-4db7-acbc-527a64cb2126'],32,,,,,,,,,,,,,,,,,,Málaga,223,00:03:32.150,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,89d66fc7-2a79-4a26-a84c-78cb7be9f1f8,127,,"[64.5, 46.6]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,12,Málaga,223,['1ef4898a-9135-46f0-9593-d96a4f4d630b'],35,,,,,,,,,,,,,,,,,,Málaga,223,00:03:35.275,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d1a902d-7ad9-4edf-bfae-2e00eb6c906d,130,,"[67.4, 69.0]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Sánchez Ortega,6904.0,Right Center Back,12,Málaga,223,['5453aa6f-5cb4-4eea-9eb3-921b45177412'],38,,,,,,,,,,,,,,,,,,Málaga,223,00:03:38.098,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b0cd163-524f-44bf-9e7e-20fe065b3775,133,,"[59.8, 55.8]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,12,Málaga,223,['b6b2512f-3ea9-4fe1-a41c-23226d8e4055'],39,,,,,,,,,,,,,,,,,,Málaga,223,00:03:39.443,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,50a1f5a6-c088-419d-a60a-e70aefce61c1,137,,"[76.6, 49.4]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Mario Buonanotte Rende,26809.0,Right Center Midfield,12,Málaga,223,"['9426cf70-59c6-40b3-ad0a-f3ee5d9010b0', 'ecbaad15-2d88-406e-8f3f-4296c828308e']",41,,,,,,,,,,,,,,,,,,Málaga,223,00:03:41.551,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40838f97-fc27-4b8c-89b5-31b39188f8f0,144,,"[63.3, 49.8]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,13,Barcelona,217,"['3b067d3c-03b3-48a0-8df0-ad0f0d885e18', '9a04cc55-c434-46a5-bc92-f2b6b8f335f3']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.916,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e544262-a7e4-450a-af63-b63261aa893d,147,,"[63.9, 61.4]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,13,Barcelona,217,['1c94340a-4390-4793-a9d0-c3a110895a08'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.757,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e65bc4a-5f15-4efe-bc6b-ff112acb1798,150,,"[56.1, 67.7]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,13,Barcelona,217,['61f10bb3-baaa-45ca-8922-5eeef4c1ad8d'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.916,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b260ff49-c8cc-4ed5-8c76-72bafcf51c7e,153,,"[63.0, 55.1]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,13,Barcelona,217,['e2209192-43fe-45fd-8f9c-7a9a46e6ec03'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.689,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eddbe0c-9d9a-47bf-a2d6-aab62c4033ae,156,,"[54.7, 62.9]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,13,Barcelona,217,['303c069a-f492-471b-8fcf-3eb9db022781'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.591,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d8df30b-acec-468c-8346-79e61f856d6c,159,,"[65.8, 59.6]",69340,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,13,Barcelona,217,['5c4c37ba-882a-438d-8e7e-1500fc400e3b'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.233,Ball Receipt*,,2011/2012
