50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.986768,,,,,,,,,,,,,,,731002d7-ef69-4ac8-888f-db345a3b97a4,147,,"[90.6, 27.9]",68354,3,,,,,-1.2884685,,Right Foot,,,,"[94.4, 14.8]",,Ground Pass,,13.640015,,,,Óscar Serrano Rodriguez,26137.0,,,,,,1,From Counter,Juan José Expósito Ruíz,26066.0,Center Forward,6,Racing Santander,1217,['2c420424-dc9f-4774-8d39-e0661f918138'],38,,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:38.905,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.8959,,,,,,,,,,,,,,,cc61a780-97e0-429b-9821-644d5032c135,150,,"[96.5, 14.7]",68354,3,,,,,1.41467,,Left Foot,,,,"[98.2, 25.5]",,Low Pass,,10.932978,,Incomplete,,Juan José Expósito Ruíz,26066.0,,,,,,1,From Counter,Óscar Serrano Rodriguez,26137.0,Left Midfield,6,Racing Santander,1217,"['641933bb-7802-4767-b680-19ee6f60da45', 'fd0c49d6-c229-4a30-945d-ce563e316c67']",39,,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:39.940,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.206366,,,,,,,,,,,,,,,fd0c49d6-c229-4a30-945d-ce563e316c67,152,,"[22.8, 55.5]",68354,3,,,,,0.42758077,,Right Foot,,,,"[30.7, 59.1]",,Low Pass,,8.68159,,,,Xavier Hernández Creus,20131.0,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,7,Barcelona,217,"['8cc38743-7d3a-432f-9154-44db7a3b6070', 'cc61a780-97e0-429b-9821-644d5032c135']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.836,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.729404,,,,,,,,,,,,,,,b522f6c9-ea5b-41bd-8b9a-c107846e651b,163,,"[37.2, 68.6]",68354,3,,,,,-2.4829247,,Right Foot,,,,"[22.6, 57.3]",,Ground Pass,,18.462124,,,,Carles Puyol i Saforcada,20125.0,,,,,Free Kick,1,From Free Kick,Juliano Haus Belletti,25863.0,Right Back,8,Barcelona,217,['b74aafeb-ec17-46dd-8167-088b71d092ea'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.631,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.046942,,,,,,,,,,,,,,,a1a797e5-475e-492c-b05e-9f9ea6cf3874,166,,"[26.0, 54.4]",68354,4,,,,,-1.3669794,,Right Foot,,,,"[32.8, 21.5]",,Ground Pass,,33.595387,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,8,Barcelona,217,['4bd61665-76e3-4053-8fc2-337230db2726'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.745,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.722656,,,,,,,,,,,,,,,7e02ef72-230f-4f87-8282-a26479b0f06c,170,,"[51.9, 21.5]",68354,4,,,,,1.6450696,,Right Foot,,,,"[47.8, 76.6]",,High Pass,,55.25233,,,,Juliano Haus Belletti,25863.0,,True,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,8,Barcelona,217,"['3f38a6b5-dc4a-4cf3-a825-e555200f1335', '69e92050-219f-4fe0-a19a-cb68307eb977']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.018,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.455362,,,,,,,,,,,,,,,5d7201e1-2296-4e55-bfe6-16f4e1ce8b14,173,,"[48.2, 74.7]",68354,4,,,,,-0.56701934,,Left Foot,,,,"[70.5, 60.5]",,Ground Pass,,26.437284,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,1,From Free Kick,Juliano Haus Belletti,25863.0,Right Back,8,Barcelona,217,['3448e018-b1f8-4829-830e-a4b599da95cc'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.169,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.451577,,,,,,,,,,,,,,,ea3dbbe7-f1cd-4a0c-b207-67038877f7a5,177,,"[80.0, 63.7]",68354,4,,,,,1.9906763,,Right Foot,,,,"[75.0, 74.9]",,Ground Pass,,12.265398,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,8,Barcelona,217,"['c14470ae-36b6-4037-a940-94771875b670', 'e7dce0bc-41f3-4e8c-aa11-fb2c2fef3956']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.132,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.178832,,,,,,,,,,,,,,,e97c5c66-9880-4058-a9ec-7531b571537f,184,,"[43.1, 14.5]",68354,4,,,,,-0.42238665,,Right Foot,,,,"[52.0, 10.5]",,Ground Pass,,9.757561,,,,Óscar Serrano Rodriguez,26137.0,,,,,,1,Regular Play,Víctor Javier Añino Bermúdez,26071.0,Center Defensive Midfield,9,Racing Santander,1217,['65c703a2-e2e8-435d-b2c4-6acaf44f237b'],23,,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:23.145,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.390372,,,,,,,,,,,,,,,f73ac05d-66ae-46e7-a682-7cba33611a76,187,,"[53.0, 11.6]",68354,4,,,,,1.6897292,,Left Foot,,,,"[51.1, 27.5]",,Ground Pass,,16.013119,,,,Stephane Dalmat,26149.0,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Midfield,9,Racing Santander,1217,['bffa390b-d0ba-46bd-8e07-b3cf60e04395'],25,,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:25.080,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.1989,,,,,,,,,,,,,,,bf161283-b950-4b98-adea-1f7450bcd81d,200,,"[77.8, 18.8]",68354,4,,,,,0.76101273,,Left Foot,,,,"[100.9, 40.8]",,Low Pass,,31.9,,Incomplete,,Juan José Expósito Ruíz,26066.0,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Midfield,9,Racing Santander,1217,"['0620e0b9-a8bc-47e6-aa58-95b99a2ee0e8', '2e23b07f-e44a-4edb-ad73-0039ee94a8aa']",34,,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:34.131,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.2281,,,,,,,,,,,,,,,0620e0b9-a8bc-47e6-aa58-95b99a2ee0e8,202,,"[20.1, 40.2]",68354,4,,,,,1.0412067,,Right Foot,,,,"[24.9, 48.4]",,Low Pass,,9.501579,,,,Carles Puyol i Saforcada,20125.0,,,,,Recovery,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,9,Racing Santander,1217,"['b72becfe-874f-4e3c-a6b7-0b434a9958af', 'bf161283-b950-4b98-adea-1f7450bcd81d']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.330,Pass,,2005/2006
,,,,,,,,,,,,,,,,3.1678,,,,,,,,,,,,,,,0ec9b661-082d-49f4-9dd7-8c3e84c7e83e,205,,"[25.8, 46.1]",68354,4,,,,,-0.79643524,,Left Foot,,,,"[48.2, 23.2]",,High Pass,,32.03389,,Incomplete,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,9,Racing Santander,1217,['1fc12833-1a1d-4f09-b723-0d495c248739'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.638,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.3993,,,,,,,,,,,,,,,1fc12833-1a1d-4f09-b723-0d495c248739,206,,"[72.8, 57.8]",68354,4,,,,,-1.0025095,,Head,,,,"[78.1, 49.5]",,High Pass,,9.847842,,,,Víctor Javier Añino Bermúdez,26071.0,,,,,Recovery,1,Regular Play,Pablo Pinillos Caro,25889.0,Right Back,9,Racing Santander,1217,"['0ec9b661-082d-49f4-9dd7-8c3e84c7e83e', '6ad0ce9f-1cf5-4a60-a960-5116e2b39aad']",39,,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:39.806,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.6675,,,,,,,,,,,,,,,7ee62d11-5b91-427b-a139-56f8332de456,209,,"[78.1, 49.5]",68354,4,,,,True,-1.4252805,,,,,,"[79.8, 37.9]",,High Pass,,11.723907,,,,Stephane Dalmat,26149.0,,,,,,1,Regular Play,Víctor Javier Añino Bermúdez,26071.0,Center Defensive Midfield,9,Racing Santander,1217,"['36b301be-1546-4a6e-a126-c320e6be9c6c', 'ba0298e6-78ed-48c4-a692-5dce86404216']",42,,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:42.260,Pass,True,2005/2006
,,,,,,,,,,,,,,,,0.568167,,,,,,,,,,,,,,,8db7a5a7-1ae3-4f56-8fa5-612b925b1c3e,212,,"[77.6, 38.5]",68354,4,,,,,-0.3328202,,Head,,,,"[85.7, 35.7]",,Low Pass,,8.570297,,,,Juan José Expósito Ruíz,26066.0,,,,,,1,Regular Play,Stephane Dalmat,26149.0,Right Center Midfield,9,Racing Santander,1217,['bb2b0bfa-c555-498d-b52b-6f2ce231200f'],45,,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:45.167,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.6209,,,,,,,,,,,,,,,457c00cd-b61d-43b5-8206-153cf55dd2bf,215,,"[85.7, 35.7]",68354,4,,,,,-1.5088601,,Right Foot,,,,"[86.5, 22.8]",,High Pass,,12.924783,,,,Óscar Serrano Rodriguez,26137.0,,,,,,1,Regular Play,Juan José Expósito Ruíz,26066.0,Center Forward,9,Racing Santander,1217,['068f549c-3d64-4abc-86e8-2a05c4c61711'],45,,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:45.896,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.063,,,,,,,,,,,,,,,9a7c3fb7-43be-4af0-a761-92b55ae41820,218,,"[86.8, 23.7]",68354,4,,,,True,1.4758446,,,,,,"[87.6, 32.1]",,Low Pass,,8.438009,,,,Juan José Expósito Ruíz,26066.0,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Midfield,9,Racing Santander,1217,"['97a13205-2faa-4a03-82b0-4b96a9b2c2ae', 'b365cf3e-a586-4508-9631-97070dae4997']",47,,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:47.529,Pass,True,2005/2006
,,,,,,,,,,,,,,,,0.894926,,,,,,,,,,,,,,,240b7397-7177-4bae-af5f-9577e53860ec,222,,"[87.0, 32.1]",68354,4,,,,,3.0722594,,Right Foot,,,,"[79.8, 32.6]",,Ground Pass,,7.21734,,,,Stephane Dalmat,26149.0,,,,,,1,Regular Play,Juan José Expósito Ruíz,26066.0,Center Forward,9,Racing Santander,1217,['0c82edce-65dd-44c4-8720-6b0d38fae9e8'],50,,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:50.798,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.814967,,,,,,,,,,,,,,,936df690-74c4-4d45-953e-1d2bae2e82d7,231,,"[36.4, 53.8]",68354,4,,,,,0.3240389,,Right Foot,,,,"[49.5, 58.2]",,Ground Pass,,13.81919,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,From Counter,Anderson Luís de Souza,19757.0,Left Center Midfield,10,Barcelona,217,['a956ee82-c2bf-439b-8cb2-d48ba608761c'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.749,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.824432,,,,,,,,,,,,,,,f5cf12b8-c604-48f5-8e15-3577bcd1106c,237,,"[57.6, 56.7]",68354,5,,,,,-1.3265078,,Right Foot,,,,"[66.1, 22.6]",,Ground Pass,,35.14342,,,,Rafael Márquez Álvarez,5558.0,,,,,Free Kick,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,11,Barcelona,217,['56798029-c4c4-4fcb-a0a3-164153a9f170'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.970,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.451081,,,,,,,,,,,,,,,44871f03-8e52-4f2b-ba1a-f1e5e6b46945,240,,"[70.5, 23.9]",68354,5,,,,,-0.05829962,,Right Foot,,,,"[96.2, 22.4]",,Ground Pass,,25.743736,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,11,Barcelona,217,"['fd400376-8d43-4d93-8ffb-a8f543ea51af', 'fdad1639-b1a6-4df0-a396-1b2d40157c4c']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:05:22.216,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.05494,,,,,,,,,,,,,,,f9404300-5d59-4609-9078-a63d48bff688,244,,"[30.8, 55.9]",68354,5,,,,,-0.6494299,,Right Foot,,,,"[71.1, 25.3]",,High Pass,,50.60089,,,,Juan José Expósito Ruíz,26066.0,,,,,,1,Regular Play,José Moratón Taeño,26148.0,Right Center Back,12,Racing Santander,1217,['835c21ef-886a-46d8-921e-9be6deca55c1'],26,,,,,,,,,,,,,,,,,Racing Santander,1217,00:05:26.481,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.07536,,,,,,,,,,,,,,,d81a2f04-69c7-4507-873b-45b3f7516fc0,248,,"[69.4, 30.9]",68354,5,,,,,1.4032427,,Right Foot,,,,"[75.1, 64.6]",,Ground Pass,,34.17865,,,,Pablo Pinillos Caro,25889.0,,,,,,1,Regular Play,Juan José Expósito Ruíz,26066.0,Center Forward,12,Racing Santander,1217,['e4cdcc67-95ac-4818-b913-fcf240cf571e'],31,,,,,,,,,,,,,,,,,Racing Santander,1217,00:05:31.169,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.281672,,,,,,,,,,,,,,,65c2424d-3d7d-414c-bcb1-af009d8339c6,251,,"[80.0, 62.9]",68354,5,,,,,-0.35507154,,Right Foot,,,,"[97.8, 56.3]",,Ground Pass,,18.984203,,,,Felipe Melo de Carvalho,25430.0,,,,,,1,Regular Play,Pablo Pinillos Caro,25889.0,Right Back,12,Racing Santander,1217,['7ea84dc6-85d0-4bcc-9a45-36d2bde9a65f'],34,,,,,,,,,,,,,,,,,Racing Santander,1217,00:05:34.380,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.7877,,,,,,,,,,,,,,,bc43cbf3-145e-4a53-9644-d3dc431df8b2,258,,"[10.3, 31.1]",68354,5,,,,,0.69694453,,Right Foot,,,,"[45.9, 60.9]",,High Pass,,46.426285,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,13,Barcelona,217,"['0a353c30-97a9-4e6f-9f84-e6a63bb9b023', '816a2c2a-73d6-49e1-84d4-630acfd3b3ca']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:05:39.224,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.266002,,,,,,,,,,,,,,,568d95b6-ea34-4b9f-8921-445fbd328078,270,,"[43.8, 40.8]",68354,5,,,,,-1.0054599,,Left Foot,,,,"[49.7, 31.5]",,Ground Pass,,11.013628,,,,Anderson Luís de Souza,19757.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,13,Barcelona,217,"['2bd1be76-3696-4ddb-9675-05be747e466b', '453fca5b-4469-463b-9ca9-2d5523469ea2']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:05:46.015,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.652301,,,,,,,,,,,,,,,f3e05d38-8700-47af-8403-f1faa8a1e5b1,273,,"[65.8, 28.1]",68354,5,,,,,-0.67549795,,Right Foot,,,,"[81.9, 15.2]",,Ground Pass,,20.63056,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,13,Barcelona,217,['da4acc56-42cb-4472-9c3a-3a0d7f0e4d7f'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.753,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.310509,,,,,,,,,,,,,,,56619aa9-5f77-4d41-ac35-cdee83183d23,277,,"[89.4, 20.1]",68354,5,,,,,0.4636476,,Right Foot,,,,"[104.6, 27.7]",,Ground Pass,,16.994116,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,13,Barcelona,217,"['7548e947-ae48-4889-89bd-e670a6f8fab6', 'b2543479-bd3b-4b30-a3ee-59375d4941d5']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.956,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.1828,,,,,,,,,,,,,,,6d1db4a7-228c-4ae7-97c5-5950cbe1affe,284,,"[116.5, 13.1]",68354,5,,,,,1.9724796,,Left Foot,True,,,"[106.9, 35.7]",,High Pass,,24.55443,,Incomplete,,Anderson Luís de Souza,19757.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,13,Barcelona,217,"['2ce866b7-5ab7-48b4-b754-3be015cee573', '5502613f-5b46-4949-9bc3-bef76731a0ef']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:05:58.202,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.510696,,,,,,,,,,,,,,,9d229cbd-e8fa-4ee5-9903-0f77c5af65e2,290,,"[45.0, 49.5]",68354,6,,,,,-0.36717382,,Left Foot,,,,"[55.4, 45.5]",,Ground Pass,,11.142711,,,,Antonio Tomás González,26064.0,,,,,,1,Regular Play,Stephane Dalmat,26149.0,Right Center Midfield,13,Barcelona,217,['b4a7d707-48a1-4e60-b77f-c666bdad3519'],4,,,,,,,,,,,,,,,,,Racing Santander,1217,00:06:04.651,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.505435,,,,,,,,,,,,,,,e8b2b627-6c49-4f6a-b3b2-f6cf7d622e16,298,,"[67.7, 39.8]",68354,6,,,,,-1.5707964,,Right Foot,,,,"[67.7, 34.0]",,Ground Pass,,5.8,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,13,Barcelona,217,"['8ebeb3de-cf8c-4c1d-9e0e-8a29668edd4f', 'd96c7f67-16e2-4359-8079-3875ce031012']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:06:08.105,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.037169,,,,,,,,,,,,,,,6eef9139-e8f7-4113-94be-f222593e5e39,301,,"[73.3, 29.8]",68354,6,,,,,-1.2154763,,Right Foot,,,,"[79.2, 13.9]",,Ground Pass,,16.959364,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,13,Barcelona,217,['10182a75-daa8-4449-8be5-f07ee2241bac'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:06:10.894,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.9961,,,,,,,,,,,,,,,14225707-7cad-4c7c-a1d9-9f866ab3547e,304,,"[85.3, 19.0]",68354,6,,,,,0.6857295,,Right Foot,,,,"[98.5, 29.8]",,Ground Pass,,17.055204,,Incomplete,,Anderson Luís de Souza,19757.0,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,13,Barcelona,217,"['c42f0829-4402-45c2-995d-7ff803dcc8f2', 'f120ca6c-da9a-4bcf-9f39-99926c8b103e']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:06:14.180,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.339509,,,,,,,,,,,,,,,d2611661-4ab9-4306-8946-c1591fdbc251,309,,"[7.0, 41.9]",68354,6,,,,,-0.7162565,,Keeper Arm,,,,"[26.3, 25.1]",,Ground Pass,,25.587692,,,,Ayoze Díaz Díaz,26147.0,,,,,,1,Regular Play,Dudú Aouate,26146.0,Goalkeeper,14,Racing Santander,1217,['cb62b62b-1b22-4029-8838-30bca8499490'],19,,,,,,,,,,,,,,,,,Racing Santander,1217,00:06:19.376,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.406397,,,,,,,,,,,,,,,c5886f7d-59c6-4a39-b5cd-2b041622c001,312,,"[33.5, 21.9]",68354,6,,,,,-0.11150468,,Left Foot,,,,"[59.4, 19.0]",,Ground Pass,,26.06185,,,,Juan José Expósito Ruíz,26066.0,,,,,,1,Regular Play,Ayoze Díaz Díaz,26147.0,Left Back,14,Racing Santander,1217,['394cb41c-17ee-4ca9-a1a2-a1a3ffdbe1ee'],23,,,,,,,,,,,,,,,,,Racing Santander,1217,00:06:23.279,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.688794,,,,,,,,,,,,,,,95f2e15d-d9da-46ee-9f28-c7c8b02a2377,316,,"[59.4, 18.4]",68354,6,,,,,1.9325255,,Right Foot,,,,"[56.6, 25.8]",,Ground Pass,,7.9120164,,,,Stephane Dalmat,26149.0,,,,,,1,Regular Play,Juan José Expósito Ruíz,26066.0,Center Forward,14,Racing Santander,1217,"['28977f81-7f4b-48b6-869a-755b1521c2a5', '66e8b087-4e03-45c8-b558-62e578860d16']",25,,,,,,,,,,,,,,,,,Racing Santander,1217,00:06:25.657,Pass,True,2005/2006
,,,,,,,,,,,,,,,,3.0888,,,,,,,,,,,,,,,d024cbaf-0f94-4715-b749-e18e2085b051,319,,"[57.7, 24.7]",68354,6,,,,,0.024019403,,Left Foot,,,,"[91.0, 25.5]",,Ground Pass,,33.30961,,Incomplete,,Óscar Serrano Rodriguez,26137.0,,,,,,1,Regular Play,Stephane Dalmat,26149.0,Right Center Midfield,14,Racing Santander,1217,"['0b0d458e-5b33-4415-bc74-1ee4354ce031', '7d1bb36b-b3c7-472a-b37e-4aa0f765fb68']",26,,,,,,,,,,,,,,,,,Racing Santander,1217,00:06:26.384,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.887236,,,,,,,,,,,,,,,7d1bb36b-b3c7-472a-b37e-4aa0f765fb68,322,,"[30.0, 55.5]",68354,6,,,,,-1.5258267,,Left Foot,,,,"[30.9, 35.5]",,Ground Pass,,20.020239,,,,Rafael Márquez Álvarez,5558.0,,,,,Recovery,1,Regular Play,Juliano Haus Belletti,25863.0,Right Back,15,Barcelona,217,"['42988f42-8e34-4c0a-b0cb-f2f4c5726acc', '8edce2f0-d9c0-459c-a87c-aacbd47d6e4d', 'd024cbaf-0f94-4715-b749-e18e2085b051']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:06:29.473,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.496869,,,,,,,,,,,,,,,2df8d240-d0a9-4e08-a1ea-5e000c35b79f,325,,"[34.7, 37.6]",68354,6,,,,,-0.03369511,,Right Foot,,,,"[52.5, 37.0]",,Ground Pass,,17.81011,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,15,Barcelona,217,['b8dd13fb-6399-4a78-bd76-ab7474483ec7'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:06:32.859,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.543605,,,,,,,,,,,,,,,97840f9b-10c3-4bf4-9fe6-821d24576b58,328,,"[53.8, 35.5]",68354,6,,,,,-2.5698159,,Right Foot,,,,"[42.3, 28.1]",,Ground Pass,,13.67516,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,15,Barcelona,217,['5d675eb7-b8ae-4e77-ae79-b14c45d4fa36'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:06:34.476,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.028806,,,,,,,,,,,,,,,2f4c3d02-8d68-4a3a-8bd0-f5141eee8edd,331,,"[44.0, 30.2]",68354,6,,,,,1.1159785,,Right Foot,,,,"[52.9, 48.4]",,Ground Pass,,20.259565,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,15,Barcelona,217,['ce276cd2-099f-4b3d-b7da-8df36d90ade7'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.723,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.937918,,,,,,,,,,,,,,,5fdac529-afda-45f4-90ad-d1d8d9aa628a,334,,"[54.0, 49.7]",68354,6,,,,,-0.33776084,,Right Foot,,,,"[74.5, 42.5]",,Ground Pass,,21.727633,,,,Samuel Eto''o Fils,19298.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,15,Barcelona,217,['08d59104-a5f2-4d58-8d7a-2e054c3dfbd5'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:06:41.430,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.705062,,,,,,,,,,,,,,,39b0b93e-3e70-45bf-be9a-f91fc84d186e,337,,"[73.5, 43.2]",68354,6,,,,,1.6539376,,Right Foot,,,,"[72.8, 51.6]",,Ground Pass,,8.429116,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,15,Barcelona,217,['18ba2ffd-a202-40a3-af13-8c658cbf6634'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:06:42.568,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.020485,,,,,,,,,,,,,,,c5baccb4-582c-4766-9bc7-547223dd4f80,347,,"[83.0, 49.3]",68354,6,,,,,-1.3545027,,Right Foot,,,,"[87.9, 27.0]",,Ground Pass,,22.831995,,,,Ronaldo de Assis Moreira,25879.0,,,,,Free Kick,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,16,Barcelona,217,['0e4ee488-998c-467a-bc2d-d7ae61eec0dc'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:06:56.845,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.572539,,,,,,,,,,,,,,,e3b72fa9-1414-498b-a298-18fc83c9da6d,350,,"[87.9, 28.7]",68354,6,,,,,-0.9935204,,Right Foot,,,,"[100.6, 9.2]",,Ground Pass,,23.271011,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,16,Barcelona,217,['0d3b0f41-fef5-45df-b6c0-c124b2aea8eb'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:06:59.458,Pass,,2005/2006
