ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.034,,,,,,,,,,,,,2b7c9cd1-d5c9-47ae-9536-29f4f4b97304,137,,"[69.6, 56.2]",69300,2,,,,,-1.4624144,,Right Foot,,,,"[71.7, 36.9]",Ground Pass,,19.413912,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['672d9a8f-3308-4c15-b64c-c026944439a1'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.202,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.024492,,,,,,,,,,,,,30d87c6b-7099-4ef9-a820-cbcb93653efa,140,,"[75.7, 30.4]",69300,2,,,,,-1.1343734,,Right Foot,,,,"[88.2, 3.6]",Ground Pass,,29.571777,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,7,Barcelona,217,['0015f96f-b6c6-4cd2-9443-cd4ef8678f25'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.380,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.2513,,,,,,,,,,,,,6689dac8-6141-4597-952e-fb9b0892a41f,143,,"[84.3, 4.6]",69300,2,,,,,1.7641186,,Left Foot,,,,"[80.6, 23.5]",Ground Pass,,19.258764,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,7,Barcelona,217,['f4be38e8-2f2c-497a-a7a7-d83a563d9829'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.946,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.9736,,,,,,,,,,,,,b3caeb43-e6f0-4586-8949-13adddeaec1b,147,,"[86.3, 8.2]",69300,2,,,,,-0.962107,,Left Foot,,,,"[90.9, 1.6]",Ground Pass,,8.044874,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,['1e3629a7-e9f8-4902-a41e-098d55065d43'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.450,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.6256,,,,,,,,,,,,,eaf283e6-e51f-48d9-95d4-30b6d021171c,150,,"[90.2, 1.7]",69300,2,,,,,2.8023,,Left Foot,,,,"[80.0, 5.3]",Ground Pass,,10.816654,,,,Seydou Kéita,20169.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,7,Barcelona,217,['c20a04e3-95a9-4e68-9243-6c33990f4736'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.464,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.1478,,,,,,,,,,,,,ff1a5bc7-d025-48ca-a2d2-0457868167e9,153,,"[78.4, 11.7]",69300,2,,,,,2.1692152,,Left Foot,,,,"[70.9, 22.7]",Ground Pass,,13.313527,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,7,Barcelona,217,['91069be2-a66b-439a-8098-e8fc4e7737e8'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.427,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.2795,,,,,,,,,,,,,14a21a50-62c0-4e92-9831-5b46844c1325,156,,"[68.6, 23.9]",69300,2,,,,,1.3258177,,Right Foot,,,,"[79.8, 68.7]",High Pass,,46.178783,,,,Daniel Alves da Silva,4324.0,,True,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,7,Barcelona,217,['2d6fcf63-d959-484e-91f0-225b60a4cf0b'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.642,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.5541,,,,,,,,,,,,,96c47f7e-ebdb-478b-a8b8-70d554bbcbc5,159,,"[88.2, 65.3]",69300,2,,,,,-1.6461252,,Right Foot,,,,"[87.8, 60.0]",Ground Pass,,5.315073,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,['d2c6cc70-9b79-4201-8642-6e1289f9c134'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.518,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.4922,,,,,,,,,,,,,f51303f7-4b94-47ac-b2a3-a430f1f81de4,163,,"[83.2, 62.2]",69300,2,,,,,0.8716037,,Right Foot,,,,"[86.9, 66.6]",Ground Pass,,5.748913,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,7,Barcelona,217,"['50486a05-9435-48ac-a24b-d16d3081eb43', '9226d502-ad4a-4a7b-9640-ba3685e47687']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.176,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,0.8868,,,,,,,,,,,,,ba7ca926-4ee1-4d09-ae8b-afa1226fbf2a,166,,"[85.8, 68.7]",69300,2,,,,,-2.6658974,,Right Foot,,,,"[79.2, 65.3]",Ground Pass,,7.4242845,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,['79d9033a-884b-4b10-8a96-034ecc7237a4'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.118,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.4329,,,,,,,,,,,,,ace56dbf-f44a-4599-946a-2785ce5eab88,180,,"[39.9, 25.5]",69300,2,,,,,1.129533,,Left Foot,,,,"[52.7, 52.6]",Ground Pass,,29.97082,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,7,Barcelona,217,['36c3acb8-634c-4e16-9e76-dc63a1d1fee8'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.990,Pass,,2010/2011
,,,,,,,,,,,,,,,,,4.8371,,,,,,,,,,,,,f8064e8f-fde4-4f8f-934f-76dfba706579,184,,"[56.1, 53.2]",69300,2,,,,,-0.43087247,,Right Foot,,,,"[118.1, 24.7]",High Pass,,68.23672,,Incomplete,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,7,Barcelona,217,"['106cae96-760a-4879-9337-1f4ead7e5f7d', 'cba4380c-fc3a-40c8-9ef7-fd4a99759e2a']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.459,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,3.9311,,,,,,,,,,,,,427fd45e-ba72-42a1-87ee-8cfc7817a3c2,187,,"[16.8, 42.0]",69300,3,,,,,0.05608679,,Right Foot,,,,"[82.7, 45.7]",High Pass,,66.003784,,Incomplete,,,,,,,,,1,Regular Play,Antonio Baltasar Doblas Santana,26484.0,Goalkeeper,8,Real Zaragoza,395,['92d8492d-e486-4f1c-aaa5-19b26472aee0'],14,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:14.955,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.38976,,,,,,,,,,,,,92d8492d-e486-4f1c-aaa5-19b26472aee0,188,,"[37.4, 34.4]",69300,3,,,,True,0.14859712,,,,,,"[54.1, 36.9]",Low Pass,,16.88609,,Incomplete,,,,,,,,Recovery,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,8,Real Zaragoza,395,"['261cb1fe-cd9a-4eba-aefc-b4daafc00800', '427fd45e-ba72-42a1-87ee-8cfc7817a3c2', '692bebcc-9af6-4379-a7de-75b87a5df276']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.886,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,2.0026,,,,,,,,,,,,,e796ec49-42f4-48bd-b2ea-cd31989cafa7,193,,"[66.8, 40.8]",69300,3,,,,,-2.610164,,Right Foot,,,,"[52.0, 32.1]",Ground Pass,,17.167702,,,,Paulo César Da Silva Barrios,26761.0,,,,,,1,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,8,Real Zaragoza,395,"['051ae7cb-ad44-4c63-90aa-3795ca874958', 'd35af8a2-9387-45d2-9cf0-93afd6b5aa12']",21,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:21.052,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.4862,,,,,,,,,,,,,66d7a122-5da1-4792-be70-41e100999ed9,197,,"[53.8, 31.5]",69300,3,,,,,-1.1620021,,Right Foot,,,,"[64.5, 6.8]",Low Pass,,26.918024,,,,Ivan Obradović,23651.0,,,,,,1,Regular Play,Paulo César Da Silva Barrios,26761.0,Left Center Back,8,Real Zaragoza,395,"['0a1768b3-26b2-4745-9c11-7317823f3f40', '7713d59f-474b-4335-93fc-82d004dba1ab']",23,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:23.594,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,2.4829,,,,,,,,,,,,,4154aa1a-f230-4835-b9bf-d778f214e801,204,,"[28.2, 69.3]",69300,3,,,,,-2.2398393,,Right Foot,,,,"[7.8, 43.5]",Ground Pass,,32.890728,,,,Víctor Valdés Arribas,20176.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,9,Barcelona,217,['028af8b8-13a9-41b5-aeee-9553c365b0ea'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.730,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.527684,,,,,,,,,,,,,8bc0268e-32ef-425c-909d-837067bdb115,207,,"[7.8, 43.5]",69300,3,,,,,-1.13652,,Right Foot,,,,"[25.1, 6.2]",Low Pass,,41.116665,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,9,Barcelona,217,"['090ba106-7a27-4ad1-a59d-f23ce5d8c0f7', '1c32ee6b-057a-4f9c-b7f4-dd132adc95af']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.213,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.1604,,,,,,,,,,,,,e8f26a4f-4dc9-48b6-88ba-48b7203f9b22,210,,"[31.7, 8.0]",69300,3,,,,,0.8304128,,Left Foot,,,,"[42.3, 19.6]",Ground Pass,,15.713688,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,9,Barcelona,217,['3565b110-a488-4bba-bfc8-7de9855cbbfc'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.665,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.1132,,,,,,,,,,,,,c78fa1c8-4c9e-415d-9d41-1daabd4b5307,213,,"[57.2, 20.1]",69300,3,,,,,1.6369647,,Left Foot,,,,"[56.1, 36.7]",Ground Pass,,16.636406,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,9,Barcelona,217,['aa79d9c8-7f25-4791-b225-07c241ba1d5e'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.709,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.8103,,,,,,,,,,,,,25334bd2-fad3-4813-b13c-786c58305dce,217,,"[61.2, 35.5]",69300,3,,,,,0.6100741,,Right Foot,,,,"[71.5, 42.7]",Ground Pass,,12.56702,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,9,Barcelona,217,['bf4b692c-b69a-455b-8f9d-9c5eb9a505bc'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.878,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.162,,,,,,,,,,,,,f7180106-15af-4c7e-b5b0-ea4dfa06e40b,220,,"[67.8, 41.5]",69300,3,,,,,1.7866771,,Right Foot,,,,"[65.3, 52.9]",Ground Pass,,11.670904,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['f1969e1b-5f9b-4bf1-a209-8aa6f56da78a'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.243,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.7411,,,,,,,,,,,,,b333d30c-dcef-4c89-aa6e-e6e3a49e776c,223,,"[68.6, 57.4]",69300,3,,,,,0.483308,,Right Foot,,,,"[96.8, 72.2]",Ground Pass,,31.847763,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,9,Barcelona,217,['2da6d5a8-5de3-4c17-8276-a0cbaf6b6195'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.710,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.2818,,,,,,,,,,,,,2823d55f-bec1-47ce-8bd2-8595ebb97b11,226,,"[103.7, 70.0]",69300,3,,,,,-2.9536948,,Right Foot,,,,"[89.5, 67.3]",Ground Pass,,14.4544115,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['0c874088-e515-4e7f-a11e-9ed507eeb2ba'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.325,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.117413,,,,,,,,,,,,,47710ae6-f97b-450b-9737-40c7f9667c3e,229,,"[91.6, 66.5]",69300,3,,,,,-2.2124557,,Right Foot,,,,"[78.6, 49.1]",Ground Pass,,21.720037,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,9,Barcelona,217,['890e1400-e20e-4a14-8d6e-d3dc4ff36e21'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.235,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.9135,,,,,,,,,,,,,8be2debe-f0ca-4a9f-b0da-17a3af3c081d,232,,"[87.5, 46.4]",69300,3,,,,,-1.2277724,,Right Foot,,,,"[98.0, 17.0]",Ground Pass,,31.218744,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,9,Barcelona,217,['3c73995a-99a1-49af-b9f2-0f43d494e140'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.179,Pass,,2010/2011
,,,,,,,,,,,,,,,,,5.6985,,,,,,,,,,,,,83cb91cc-095e-4c04-a668-3e4a55b986fa,235,,"[99.1, 20.8]",69300,3,,,,,1.297254,,Left Foot,,,,"[114.7, 76.4]",High Pass,,57.747036,,Unknown,,,,,True,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,9,Barcelona,217,,58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.716,Pass,,2010/2011
,,,,,,,,,,,,,,,,,3.2864,,,,,,,,,,,,,47c0382b-1672-45a1-b475-f8a7346c5927,240,,"[5.1, 10.1]",69300,4,,,,,0.3687287,,Left Foot,,,,"[65.4, 33.4]",High Pass,,64.64503,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Maurizio Lanzaro,26715.0,Right Center Back,10,Real Zaragoza,395,['383cb79c-3496-47c4-80bc-ef699825586f'],29,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:04:29.919,Pass,,2010/2011
,,,,,,,,,,,,,,,,,3.5295,,,,,,,,,,,,,d16ad769-3c64-4d45-9e63-06e099ce8fd9,244,,"[55.0, 46.4]",69300,4,,,,,-1.9703755,,Head,,,,"[42.5, 16.8]",High Pass,,32.131138,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,Recovery,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,11,Barcelona,217,['88eea239-28e3-4c46-83ac-f060bad2ed03'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.326,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.1823,,,,,,,,,,,,,66509fc9-8d82-4bac-96a4-755fff73306c,248,,"[58.7, 16.5]",69300,4,,,,,2.4651365,,Left Foot,,,,"[51.6, 22.2]",Ground Pass,,9.104943,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,11,Barcelona,217,['3a7e92d7-dfbc-4291-91f2-6c08ef14f288'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.481,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.54831,,,,,,,,,,,,,bd036425-bb53-4e11-863b-7cd9260843bb,252,,"[54.8, 23.0]",69300,4,,,,,1.1600192,,Left Foot,,,,"[64.6, 45.5]",Ground Pass,,24.541597,,,,Seydou Kéita,20169.0,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,11,Barcelona,217,['2261fb8d-d6ce-42dc-93ae-0883c3fe6059'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.424,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.1168,,,,,,,,,,,,,350df4ad-3efc-42db-8d0c-d53c8d6da40b,255,,"[64.4, 47.4]",69300,4,,,,,1.0763892,,Left Foot,,,,"[71.3, 60.2]",Ground Pass,,14.541321,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,11,Barcelona,217,['cc752cde-70b1-4ee5-8a49-4642adfa078e'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:04:47.291,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.7103,,,,,,,,,,,,,238dded9-18c2-4bc8-acc4-fa97f5ad1566,258,,"[88.2, 60.8]",69300,4,,,,,0.8259165,,Left Foot,,,,"[95.3, 68.5]",Ground Pass,,10.473777,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Barcelona,217,['7e5f773d-1400-4d12-95bd-77260ded57a6'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.730,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.9551,,,,,,,,,,,,,3054a7be-fb5f-4627-b19c-480c5b401828,261,,"[93.4, 69.1]",69300,4,,,,,2.8874679,,Right Foot,,,,"[85.7, 71.1]",Ground Pass,,7.955501,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,11,Barcelona,217,['28f81a11-07dd-4cb8-8127-19aa4704cedc'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.674,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.7773,,,,,,,,,,,,,e2c84596-ed9b-45d0-9c27-91e923e0a97b,265,,"[83.8, 68.3]",69300,4,,,,,-0.12526657,,Right Foot,,,,"[97.3, 66.6]",Ground Pass,,13.606616,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,"['5eeb8887-177c-4f52-940d-7f9372e151f1', '9e49d571-eb55-4ede-a532-735256291361']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.776,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.2138,,,,,,,,,,,,,2f4b6d68-f609-4419-8b54-839d239edaa0,268,,"[97.3, 67.3]",69300,4,,,,,-2.3156762,,Left Foot,,,,"[90.2, 59.6]",Ground Pass,,10.473777,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Barcelona,217,['df1d76ae-1e9e-4c1a-93b4-990e8a8b0f88'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.593,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.3193,,,,,,,,,,,,,63d3adf5-6098-4c83-8a48-a5ad96959dbf,272,,"[90.8, 58.2]",69300,4,,,,,-2.211382,,Right Foot,,,,"[82.6, 47.2]",Ground Pass,,13.720058,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,"['08ad3198-4bcb-4741-901a-b72ee3ccf7cc', 'd5866c25-b3ce-480b-88bf-fdd2140edc56']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.431,Pass,,2010/2011
,,,,,,,,,,,True,,,,,,1.5625,,,,,,,,,,,,,08ad3198-4bcb-4741-901a-b72ee3ccf7cc,274,,"[37.5, 32.9]",69300,4,,,,,0.4154921,,Right Foot,,,,"[54.5, 40.4]",Low Pass,,18.580904,,,,Florent Sinama-Pongolle,26083.0,,,,,Interception,1,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,12,Real Zaragoza,395,"['63d3adf5-6098-4c83-8a48-a5ad96959dbf', '943905ca-376a-4a16-be71-b746a2931951']",58,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:04:58.750,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.448,,,,,,,,,,,,,fd257c05-88ea-4dba-ba69-2297bb01d8cf,277,,"[53.8, 39.2]",69300,5,,,,,-1.7575351,,Right Foot,,,,"[49.7, 17.5]",Ground Pass,,22.083931,,,,Nicolás Santiago Bertolo,26762.0,,,,,,1,Regular Play,Florent Sinama-Pongolle,26083.0,Left Center Forward,12,Real Zaragoza,395,['6a0ad3c7-f07e-4764-bf30-ad811389ec8d'],0,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:05:00.352,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.673165,,,,,,,,,,,,,94be7aff-a36a-4c13-abee-d720e46ef9a5,283,,"[32.5, 55.8]",69300,5,,,,,-2.7033632,,Right Foot,,,,"[8.6, 44.6]",Ground Pass,,26.394129,,,,Víctor Valdés Arribas,20176.0,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,13,Barcelona,217,['586d30fd-d98b-493f-87fe-6fc94796a333'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:05:06.376,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.8733,,,,,,,,,,,,,cbd9c424-c723-412d-bc14-a0742f4e7fe4,286,,"[7.6, 45.4]",69300,5,,,,,-0.91167146,,Right Foot,,,,"[27.2, 20.1]",Ground Pass,,32.003906,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,13,Barcelona,217,['34b99a5b-9616-41b4-a4f8-ee5418d8cfc7'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.243,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.3691,,,,,,,,,,,,,0512cada-f469-4c6b-9a49-0e6e9ed303c1,289,,"[34.6, 15.3]",69300,5,,,,,0.11183093,,Left Foot,,,,"[53.3, 17.4]",Ground Pass,,18.817545,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,13,Barcelona,217,['f0a4edf2-de1f-451a-bcc8-2eb20dd2516d'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:05:11.764,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.117,,,,,,,,,,,,,6fc5ee4a-9f46-4791-95e0-2ad36fafde7b,292,,"[56.5, 16.2]",69300,5,,,,,-0.8351309,,Right Foot,,,,"[67.0, 4.6]",Ground Pass,,15.646405,,,,Bojan Krkíc Pérez,4913.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,13,Barcelona,217,['77d7751a-acf2-4dfc-96dd-5c4f3224b4c2'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.072,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.8233,,,,,,,,,,,,,4ca3daeb-c30e-478c-aa45-d9e2177dc7e8,295,,"[63.3, 4.6]",69300,5,,,,,2.1815224,,Right Foot,,,,"[55.6, 15.6]",Ground Pass,,13.427211,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,13,Barcelona,217,['db68c5aa-a996-4c96-b81a-be611cbc8883'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.104,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.8865,,,,,,,,,,,,,effcb757-f295-4ca0-bc12-1ce0d3986a06,298,,"[56.2, 22.7]",69300,5,,,,,0.8906983,,Right Foot,,,,"[67.2, 36.3]",Ground Pass,,17.491713,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,13,Barcelona,217,['eee137c3-fafe-4248-8f38-cd8135a749be'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.374,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.97154,,,,,,,,,,,,,1bed5c66-f25f-4982-a033-da24634359dd,300,,"[67.2, 35.8]",69300,5,,,,,-2.9189317,,Left Foot,,,,"[61.9, 34.6]",Ground Pass,,5.434151,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,13,Barcelona,217,['1fb7c386-70e4-4d75-b12a-f78b37ab10c0'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:05:22.261,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.5691,,,,,,,,,,,,,d284ffb9-d3ba-4add-b000-8b0bb2f0472c,303,,"[62.7, 42.1]",69300,5,,,,,1.0371852,,Right Foot,,,,"[83.2, 76.8]",Ground Pass,,40.3031,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,13,Barcelona,217,['41885399-823d-48e9-ae06-c77b76286af8'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:05:25.385,Pass,,2010/2011
