50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,3.2747,,,,,,,,,,,,,549694f3-d3d0-4c10-91ba-963b2bca1cef,139,,,"[28.0, 40.1]",69299,2,,,,,0.5532536,,Left Foot,,,,"[80.3, 72.4]",,High Pass,,61.470154,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,Free Kick,1,From Free Kick,Iker Casillas Fernández,11179.0,,Goalkeeper,5,Real Madrid,220,['6f4b4f36-4ee9-42e2-91b8-8434a4076fc8'],42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:42.183,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.7682,,,,,,,,,,,,,da94cab8-5bf3-45cd-af0a-46efe2a9d4a6,142,,,"[80.8, 72.2]",69299,2,,,,True,-0.836899,,,,,,"[94.6, 56.9]",,High Pass,,20.604126,,Incomplete,,Karim Benzema,19677.0,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,,Right Wing,5,Real Madrid,220,"['4c657443-298f-4300-af3d-136a15356ac5', 'f365d877-d47d-4922-8200-b5bd40e1e7a7', 'f774b594-c56f-452d-8b59-155e20fd763c']",45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:45.457,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,,1.6708,,,,,,,,,,,,,dc0e2545-0867-454c-9bed-ac5e409746c6,146,,,"[34.2, 24.5]",69299,2,,,,,-0.6012997,,Head,,,,"[42.8, 18.6]",,High Pass,,10.429286,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,From Free Kick,Sergio Busquets i Burgos,5203.0,,Center Defensive Midfield,5,Real Madrid,220,"['249746bd-eec8-4603-bc53-b29d0af53ee2', 'b3822e7c-aae3-47dd-9541-445c009cb87f']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.156,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.059769,,,,,,,,,,,,,f17b8e84-d570-4c8d-84be-775086bfcafc,151,,,"[95.3, 70.1]",69299,2,,,,,0.90530217,,Left Foot,,,,"[102.6, 79.4]",,Ground Pass,,11.822859,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,From Free Kick,Mesut Özil,3496.0,,Center Attacking Midfield,5,Real Madrid,220,['0be5b41a-ba68-40f0-a437-2c235c2eaa93'],53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:53.005,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.251464,,,,,,,,,,,,,51ff11fb-dfd1-4fd8-a696-15d166d2cb98,154,,,"[115.9, 78.3]",69299,2,,,,,-1.5130095,,Right Foot,True,,,"[118.0, 42.0]",,High Pass,,36.360695,,Incomplete,,Karim Benzema,19677.0,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,,Right Wing,5,Real Madrid,220,"['3d6b52f3-efd1-496e-9c0a-9401b13c2c64', 'fb825a35-ee89-4dbc-869e-acd290d5b4a7']",56,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:56.849,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,5.896293,,,,,,,,,,,,,d2ecc0a7-14a8-46ec-9a8c-b591c163f64f,157,,,"[7.3, 40.9]",69299,3,,True,True,,-1.2836704,,Keeper Arm,,,,"[19.2, 0.6]",,Ground Pass,,42.020233,,Injury Clearance,,,,,True,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,,Goalkeeper,6,Barcelona,217,,8,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.207,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,2.2574,,,,,,,,,,,,,0f054161-adcc-435b-bcc9-05fef2730d78,159,,,"[96.5, 80.0]",69299,4,,True,,,-1.0249256,,,,,,"[111.2, 55.8]",,Low Pass,,28.314837,,Injury Clearance,,,,,,,,Throw-in,1,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,,Right Wing,7,Real Madrid,220,,17,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:17.136,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,2.255165,,,,,,,,,,,,,b4dcb75e-1578-49e3-8787-27fa088ffa07,161,,,"[10.8, 31.2]",69299,4,,,,,1.259192,,Right Foot,,,,"[19.4, 57.9]",,Ground Pass,,28.050846,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,,Left Center Back,8,Barcelona,217,['26d4eb14-8b62-4198-beb9-b3fc7651a2ee'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.014,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.467557,,,,,,,,,,,,,431557bb-da32-4c91-acc7-06af8dd68185,164,,,"[40.2, 71.6]",69299,4,,,,,-1.9735614,,Right Foot,,,,"[28.1, 43.2]",,Ground Pass,,30.870213,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,,Right Center Back,8,Barcelona,217,['529603ba-0bc2-45b5-9f21-30934a856b5d'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.610,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.312647,,,,,,,,,,,,,f36d70d4-743c-4bfd-9305-f58b3e0e44f0,167,,,"[31.4, 44.9]",69299,4,,,,,0.9151007,,Right Foot,,,,"[47.4, 65.7]",,Ground Pass,,26.241951,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,,Left Center Back,8,Barcelona,217,['c653aaae-99ce-430c-9eaa-ce161545c308'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.593,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.34528,,,,,,,,,,,,,ea197169-f68b-4472-b962-bc182d432c3f,171,,,"[51.6, 66.8]",69299,4,,,,,0.7648249,,Right Foot,,,,"[64.0, 78.7]",,Ground Pass,,17.186333,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,,Right Center Midfield,8,Barcelona,217,['3d484477-9d8d-45fe-bbc6-e332c5bd821c'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.124,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,0.101206,,,,,,,,,,,,,9d0ba024-c71f-426c-93d6-69001e17e029,174,,,"[61.3, 72.4]",69299,4,,,,,-2.300696,,Right Foot,,,,"[59.6, 70.5]",,Ground Pass,,2.5495098,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,,Right Back,8,Barcelona,217,"['7883a469-f7f6-4ab6-8de5-24aec19c0af2', 'f5566940-12ca-4a21-8f2a-abce8385faef']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.599,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,2.521355,,,,,,,,,,,,,b10f8d77-0cf9-4c49-9862-45f20d0b581b,182,,,"[68.6, 80.0]",69299,4,,,,,-0.1600541,,,,,,"[90.9, 76.4]",,High Pass,,22.588715,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,,Right Back,9,Barcelona,217,['fa95ea00-37cc-4e4e-a3eb-b3500dae42da'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.376,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.182514,,,,,,,,,,,,,064e9cb4-b156-4b7c-bcb1-028402b8091c,197,,,"[90.5, 67.0]",69299,4,,,,,0.21626125,,Right Foot,,,,"[103.7, 69.9]",,Ground Pass,,13.514807,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,,Right Back,9,Barcelona,217,"['0581aa33-0d00-46a1-9c0e-bdc2e421950a', '427d2f04-2622-4bb2-aa69-a9180dfb2bab']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.901,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.550892,,,,,,,,,,,,,81849e50-ebdd-4397-a573-60f4e14daae9,211,,,"[120.0, 80.0]",69299,5,,,,,-2.0097094,,Right Foot,,,,"[105.4, 48.9]",,Low Pass,,34.356514,,,True,Daniel Alves da Silva,4324.0,,,Outswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,,Right Center Midfield,10,Barcelona,217,['ac9a9c0c-4725-448c-951a-1f5d3b68494e'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.427,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,0.628425,,,,,,,,,,,,,4254eb6c-442e-441d-9c72-4ba61bc7a34f,215,,,"[116.3, 54.6]",69299,5,,,,,1.665748,ac6fe122-123e-4da1-8581-1545cc0cd45e,Left Foot,,,,"[115.9, 58.8]",,Ground Pass,,4.2190046,,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,Recovery,1,From Corner,Carles Puyol i Saforcada,20125.0,,Left Center Back,10,Barcelona,217,['e74449fd-b6f7-4762-bd53-420f9dd42957'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.454,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,2.060451,,,,,,,,,,,,,01b0f9ac-d115-4e8d-ad8b-f37ef62ec6c9,225,,,"[91.1, 24.9]",69299,5,,,,,1.1182439,,Right Foot,,,,"[105.2, 53.9]",,High Pass,,32.246086,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,David Villa Sánchez,12737.0,,Left Wing,10,Barcelona,217,"['27d60557-c826-46c9-b6cc-563c6621299e', '7e7af89f-d27e-4ed1-8bd3-d70a0d621d2a', 'a26f7898-2dfd-4b5f-a0fa-8d7d1a52bb88']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:36.462,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,,1.7576,,,,,,,,,,,,,4ee10315-e755-4ac7-9831-93560d2e51c6,228,,,"[30.1, 22.2]",69299,5,,,,,-0.084012315,,Head,,,,"[39.6, 21.4]",,High Pass,,9.533625,,Incomplete,,Karim Benzema,19677.0,,,,,Recovery,1,From Corner,Cristiano Ronaldo dos Santos Aveiro,5207.0,,Right Wing,10,Barcelona,217,"['40b7e847-8753-4a4c-840c-62834f60f229', 'ce4988d6-9b99-402f-94a7-ba092f8371c0']",40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:40.391,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.2789,,,,,,,,,,,,,ce4988d6-9b99-402f-94a7-ba092f8371c0,230,,,"[81.4, 59.6]",69299,5,,,,,0.76214653,,Right Foot,,,True,"[92.4, 70.1]",,High Pass,,15.206906,,,,Daniel Alves da Silva,4324.0,,,,,Recovery,1,From Corner,Xavier Hernández Creus,20131.0,,Right Center Midfield,10,Barcelona,217,"['4ee10315-e755-4ac7-9831-93560d2e51c6', '5c070f73-d6e8-4924-bffd-6b4857a4520e']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:42.149,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.485183,,,,,,,,,,,,,16bdd67e-393a-4b36-bf9b-c5ef2f1588c4,234,,,"[98.9, 71.4]",69299,5,,,,,-1.3768997,,Right Foot,True,,,"[104.3, 43.9]",,High Pass,,28.025167,,Incomplete,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,,Right Back,10,Barcelona,217,"['425daf06-ed12-45e5-9cc0-9e0557f1f0b0', '6d03ce1f-0153-4928-942e-0962551cea8b']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:46.033,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.1029,,,,,,,,,,,,,399ec88b-0d75-44d6-8c4e-e64219762b1b,242,,,"[120.0, 1.0]",69299,6,,,,,1.8149129,,Right Foot,,,,"[113.2, 28.3]",,High Pass,True,28.134144,,Incomplete,,Sergio Busquets i Burgos,5203.0,,,Inswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,,Right Center Midfield,11,Barcelona,217,"['db6bce92-b856-40bd-9e4c-dac0f318913b', 'eb3d97ba-917a-4706-bc09-052f77ecd6ba']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:11.611,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.611824,,,,,,,,,,,,,6c4a6015-d30e-4e47-9fc1-6289232e90b8,245,,,"[75.8, 38.4]",69299,6,,,,,1.3683118,bc0aedd7-1ccb-424e-b9b2-0bb2f686aa8a,Left Foot,,,,"[78.9, 53.5]",,Ground Pass,,15.4149275,,,,Daniel Alves da Silva,4324.0,True,,,,Recovery,1,From Corner,Eric-Sylvain Bilal Abidal,20177.0,,Left Back,11,Barcelona,217,['65184a3b-1284-4f6c-82eb-a24ec6d02b1e'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:15.624,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.2916,,,,,,,,,,,,,b2962f1d-a4b1-40e4-bf1a-462bfb7292c3,250,,,"[7.0, 45.0]",69299,6,,True,,,-0.17997389,,Right Foot,,,,"[80.1, 31.7]",,High Pass,,74.300064,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Iker Casillas Fernández,11179.0,,Goalkeeper,12,Real Madrid,220,['fd3d1bde-1246-489b-83c3-a6b8b0bda412'],45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:45.757,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,0.617035,,,,,,,,,,,,,1c762194-c91c-440c-927e-a091657f54e2,255,,,"[57.1, 80.0]",69299,6,,,,,-1.8925469,,,,,,"[54.5, 72.2]",,High Pass,,8.221922,,,,Xavier Hernández Creus,20131.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,,Right Back,14,Barcelona,217,['55a40537-fd58-46a5-afb7-71a56501a575'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:58.132,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,0.735334,,,,,,,,,,,,,e0507a19-58e4-415f-8725-3a255d3da80d,259,,,"[54.3, 71.8]",69299,6,,,,,1.6688416,,Right Foot,,,,"[53.7, 77.9]",,Low Pass,,6.129437,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,,Right Center Midfield,14,Barcelona,217,"['00d217c5-abb8-4ae9-9d0f-abd06c3e81c3', 'f64a7bf9-031d-4836-b101-d8263bd6c805']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:59.001,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,,1.662666,,,,,,,,,,,,,debfa0e3-5fe3-40c3-9c46-5e1e0af56353,262,,,"[51.2, 77.3]",69299,7,,,,,-2.5690382,,Right Foot,,,,"[34.6, 66.6]",,Ground Pass,,19.749683,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,,Right Back,14,Barcelona,217,['b99ea105-d28b-4844-a335-a67aa726513e'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:00.645,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,2.320941,,,,,,,,,,,,,f51482c8-31f6-4f29-87e6-1045e7c672d9,265,,,"[35.8, 63.8]",69299,7,,,,,-1.4133363,,Right Foot,,,,"[41.5, 27.9]",,Ground Pass,,36.34969,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,,Right Center Back,14,Barcelona,217,['6cb8544c-b70a-4d5c-a6e9-e0ee85112a14'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:03.049,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.355262,,,,,,,,,,,,,bf7f42b6-0927-4504-8b20-835583498307,268,,,"[41.5, 25.8]",69299,7,,,,,-1.1979762,,Right Foot,,,,"[50.3, 3.3]",,Ground Pass,,24.159678,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,,Left Center Back,14,Barcelona,217,['171a5150-6434-4d8e-9a26-0d8ac263b96b'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:05.857,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.218058,,,,,,,,,,,,,9383175e-b3e6-471d-bab6-346da7d05196,271,,,"[56.4, 4.1]",69299,7,,,,,-0.104876935,,Left Foot,,,,"[69.7, 2.7]",,Ground Pass,,13.373481,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,,Left Back,14,Barcelona,217,['2bcdf27d-846c-4aa0-8a40-fe06ccf31c96'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:10.030,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.321546,,,,,,,,,,,,,d57b95f6-0223-4d44-bd53-ee39a196345a,274,,,"[68.2, 2.7]",69299,7,,,,,-3.1009173,,Right Foot,,,,"[51.0, 2.0]",,Ground Pass,,17.21424,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,,Left Center Midfield,14,Barcelona,217,['c7217042-aaf1-4ce5-9dda-c689a5ec0af7'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:11.248,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.7588,,,,,,,,,,,,,5b4147c6-8ac0-4d5f-937f-c6d514b39552,277,,,"[45.9, 2.0]",69299,7,,,,,1.9811611,,Right Foot,,,,"[39.2, 17.4]",,Ground Pass,,16.794344,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,,Left Back,14,Barcelona,217,['8ad3ed28-cbbd-4921-bd6f-a9c33eb8bcf1'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:14.112,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,2.456443,,,,,,,,,,,,,73c4f811-3ba0-419d-ad33-4e200178b4e2,280,,,"[35.8, 26.0]",69299,7,,,,,1.284625,,Right Foot,,,,"[49.1, 71.2]",,Ground Pass,,47.116135,,,,Gerard Piqué Bernabéu,5213.0,,True,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,,Left Center Back,14,Barcelona,217,['43ac8264-2830-4a76-a0ba-82faa90c169c'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:17.281,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,0.950431,,,,,,,,,,,,,3c97d977-c36a-4a93-8040-86f64076e3ae,283,,,"[49.3, 71.4]",69299,7,,,,,-1.5243182,,Right Foot,,,,"[50.1, 54.2]",,Ground Pass,,17.218596,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,,Right Center Back,14,Barcelona,217,['1f9c9fe9-eda7-4d9a-b1c6-f1079be0867a'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:21.059,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.41793,,,,,,,,,,,,,6f5af9b6-3d79-4a29-afe3-59d3e3896649,286,,,"[50.1, 54.2]",69299,7,,,,,-1.4539837,,Right Foot,,,,"[52.4, 34.6]",,Ground Pass,,19.734488,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,,Right Center Midfield,14,Barcelona,217,['61b00a09-cb41-4546-b06b-bb8401a5bbb2'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:23.836,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.1768,,,,,,,,,,,,,741b065f-5ba9-47a3-b55b-fb9865802255,290,,,"[55.0, 32.7]",69299,7,,,,,-0.68299085,,Right Foot,,,,"[82.9, 10.0]",,Ground Pass,,35.96804,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,,Center Defensive Midfield,14,Barcelona,217,"['5b502759-e7d6-4f16-bfa5-99c67f28519b', 'a0bae122-63f5-403f-8ade-bc1db2c6ffd8']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:26.399,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,2.556402,,,,,,,,,,,,,b1d25526-424e-4099-a598-3c2da7d01e96,294,,,"[65.2, 70.1]",69299,7,,,,,0.23178294,,Right Foot,,,,"[97.4, 77.7]",,Ground Pass,,33.08474,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,,Right Back,15,Real Madrid,220,['6b2bf2c5-cbc3-48dd-8af9-5173735c1ccd'],29,,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:29.974,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,2.96215,,,,,,,,,,,,,f8a87002-b2bd-469a-834c-2093acf9d4d8,297,,,"[111.2, 70.3]",69299,7,,,,,-1.8065742,,Left Foot,True,,,"[99.5, 21.6]",,High Pass,,50.085728,,,,Ángel Fabián Di María Hernández,2995.0,,True,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,,Right Wing,15,Real Madrid,220,['e7938a37-cda5-4b68-95ad-a027081eaa96'],39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:39.122,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,0.5095,,,,,,,,,,,,,02207753-1246-4184-b611-918c5d10c714,301,,,"[102.4, 27.1]",69299,7,,,,,0.887087,,Right Foot,,,,"[106.8, 32.5]",,Low Pass,,6.96563,,Incomplete,,Karim Benzema,19677.0,,,Through Ball,True,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,,Left Wing,15,Real Madrid,220,"['201ae027-1c33-487a-a99c-196c8a4199a8', 'bf582a88-9cbd-4030-969f-b778aed05bad', 'e2232606-753e-4583-a9de-1451934e44cd']",44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:44.415,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,,0.768631,,,,,,,,,,,,,e2232606-753e-4583-a9de-1451934e44cd,303,,,"[14.2, 48.5]",69299,7,,,,,1.7640078,,Other,,,,"[13.3, 53.1]",,Low Pass,,4.6872168,,,,Daniel Alves da Silva,4324.0,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,,Center Defensive Midfield,16,Barcelona,217,"['02207753-1246-4184-b611-918c5d10c714', '37e88b3f-df3c-4564-95fc-91b968e4b7aa']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:44.925,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,0.1193,,,,,,,,,,,,,6decaa59-6b44-44c4-8c1c-366eacec690f,306,,,"[13.3, 53.1]",69299,7,,,,,-0.104876935,,Left Foot,,,,"[15.2, 52.9]",,Ground Pass,,1.9104973,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,,Right Back,16,Barcelona,217,"['0539bdc4-5039-4a4d-b623-fe93fc4522ea', '58418cdb-41d5-4042-981e-15f72a606ca4']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:46.128,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.626745,,,,,,,,,,,,,3d85f55d-0b5f-43d9-93f1-f233603e59a0,309,,,"[6.0, 44.0]",69299,8,,True,,,0.21866895,,Right Foot,,,,"[33.9, 50.2]",,Ground Pass,,28.580587,,,,Xavier Hernández Creus,20131.0,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,,Goalkeeper,17,Barcelona,217,['fa8dc164-dfb6-436f-b891-e215cd3db95c'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:01.487,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.261884,,,,,,,,,,,,,8afb6be4-2665-448a-bce7-5107dd000456,312,,,"[37.1, 49.3]",69299,8,,,,,1.0419148,,Right Foot,,,,"[46.1, 64.7]",,Ground Pass,,17.83704,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,,Right Center Midfield,17,Barcelona,217,"['7b3cb794-1e47-4293-a983-1972f4ad7541', '970cae41-98ae-4ef0-a507-3d32283ed139']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:05.332,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,,1.4987,,,,,,,,,,,,,c4f81399-ad4f-4da6-aae9-dbade7488d2a,314,,,"[56.2, 64.7]",69299,8,,True,,,-0.9218008,,Right Foot,,,,"[65.0, 53.1]",,Ground Pass,,14.56022,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,,Right Center Back,17,Barcelona,217,['f1645345-729d-4d59-839e-1021341d1053'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:08.221,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,1.888446,,,,,,,,,,,,,5e583636-2056-40d2-9348-eb8ab9bf84f3,317,,,"[64.2, 53.7]",69299,8,,,,,1.7469186,,Left Foot,,,,"[62.1, 65.5]",,Low Pass,,11.985408,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,,Center Forward,17,Barcelona,217,"['1ba60980-27f5-4c28-bfad-f6f91b9df213', '65dc85b2-c4f1-4db0-8cef-dc7ea7d6e65e']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:10.165,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,,1.022557,,,,,,,,,,,,,c415f1d8-27dc-43ab-b998-888f4f449e63,320,,,"[62.1, 64.9]",69299,8,,,,,-1.8592259,,Right Foot,,,,"[59.4, 55.8]",,Ground Pass,,9.492102,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,,Right Center Back,17,Barcelona,217,['1b5f0b68-a083-4909-9510-ae5b2b650e49'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:12.988,Pass,,2010/2011
