ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,4.88773,,,,,,,,,,,,,,,5bc41d4a-7a5a-43c8-ba65-7dca9ba8a3c8,94,,"[51.6, 77.1]",69141,1,,True,,,-0.25246662,,Right Foot,,,,"[120.6, 59.3]",,High Pass,,71.258965,Out,,,,,,,,,Free Kick,1,From Free Kick,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,6,Valencia,207,,19,,,,,,,,,,,,,,,,,,Valencia,207,00:01:19.603,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.0455,,,,,,,,,,,,,,,c13db985-be0d-422a-99bb-e8a47e84f0fc,95,,"[6.0, 36.0]",69141,1,,,,,-1.2309258,,Right Foot,,,,"[12.4, 17.9]",,Ground Pass,,19.198177,,,Carles Puyol i Saforcada,20125.0,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,7,Barcelona,217,['ad6836a1-5709-4270-9353-36bb2b48219b'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.860,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.408276,,,,,,,,,,,,,,,8419e397-9abe-4cde-b0fe-bc96d9db0072,98,,"[13.5, 15.2]",69141,1,,,,,0.36717382,,Right Foot,,,,"[31.7, 22.2]",,Ground Pass,,19.499744,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,7,Barcelona,217,['83eeac71-44ea-4730-8e2c-1c7bfe1beb1d'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.788,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.586648,,,,,,,,,,,,,,,af6f247a-b1b5-4786-9e02-d27ccfb17467,101,,"[39.1, 27.0]",69141,1,,,,,1.4375696,,Right Foot,,,,"[43.0, 56.1]",,Ground Pass,,29.360178,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,7,Barcelona,217,['624bbf22-9bc3-45b0-99ae-a890f4a1a309'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.242,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.805924,,,,,,,,,,,,,,,1fc59f3c-4f6a-4587-9313-4faf70c5bcdf,104,,"[56.1, 61.9]",69141,1,,,,,-0.41822433,,Right Foot,,,,"[104.7, 40.3]",,High Pass,,53.18383,Incomplete,,Anderson Luís de Souza,19757.0,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,7,Barcelona,217,"['0c19aaa5-e03a-48eb-986a-f0c3fa314305', 'df41b2f7-2d6c-4593-9574-318dbb6f2725']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.618,Pass,,2007/2008
,,,,,,,,,,,,,,,,,3.45571,,,,,,,,,,,,,,,59e30fde-285d-40e4-b41d-cae7b6118952,108,,"[17.7, 55.1]",69141,1,,,,,0.2113041,,Right Foot,,,,"[82.5, 69.0]",,High Pass,,66.274055,Incomplete,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,1,Regular Play,Timo Hildebrand,26219.0,Goalkeeper,8,Valencia,207,"['91a258e5-b553-4a21-99dd-516c5572cd01', 'dcf9c187-e2a6-4d54-9340-1f5da662b6b7']",53,,,,,,,,,,,,,,,,,,Valencia,207,00:01:53.145,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.193019,,,,,,,,,,,,,,,24843fd0-a42a-4862-a5bc-06425e1076f9,112,,"[72.8, 64.3]",69141,1,,,,,-2.4255276,,Left Foot,,,,"[65.1, 57.6]",,Low Pass,,10.206861,,,Rubén Baraja Vegas,20129.0,,,,,,Recovery,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,8,Valencia,207,['e499e869-0804-4c03-8118-980cbd168184'],57,,,,,,,,,,,,,,,,,,Valencia,207,00:01:57.919,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.8894,,,,,,,,,,,,,,,67214f20-8fc8-4efe-9859-424806808220,115,,"[63.2, 53.1]",69141,2,,,,,-1.804773,,Right Foot,,,,"[58.6, 33.8]",,Ground Pass,,19.840614,Incomplete,,Marco Antonio Simoes Caneira,26223.0,,,,,,,1,Regular Play,Rubén Baraja Vegas,20129.0,Right Center Midfield,8,Valencia,207,"['29125d97-5936-4c8d-ba9a-5ff8854069ef', '8ffcdb18-9cc6-4278-93ed-69ea9133890c']",0,,,,,,,,,,,,,,,,,,Valencia,207,00:02:00.192,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.296199,,,,,,,,,,,,,,,01e8df03-8ac4-4e6c-9944-c1273ca5ed9a,119,,"[61.6, 43.2]",69141,2,,,,,-0.5453618,,Left Foot,,,,"[70.5, 37.8]",,Ground Pass,,10.410091,,,Samuel Eto''o Fils,19298.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['edfd9e78-eabb-4570-8dcc-c679f518e903'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.587,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.891848,,,,,,,,,,,,,,,4c2dbad7-9097-4555-bf15-2bb0d6d31222,122,,"[100.4, 57.6]",69141,2,,,,,0.0,,Right Foot,,,,"[117.1, 57.6]",,Ground Pass,,16.7,,,Gianluca Zambrotta,15774.0,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,9,Barcelona,217,['9be7f15c-9d93-476a-827b-f089974c2f6f'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.005,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.302273,,,,,,,,,,,,,,,96a95503-16d1-495c-aeef-44a79b72dc44,125,,"[117.6, 55.5]",69141,2,,,,,-1.8568478,,Right Foot,True,,,"[115.6, 48.7]",,High Pass,,7.088018,Incomplete,,,,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,9,Barcelona,217,['27c26ba2-decf-4516-a046-94da16f636e9'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.928,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.8068,,,,,,,,,,,,,,,40537229-e6e7-4705-a027-62deec333314,128,,"[120.0, 80.0]",69141,2,,,,,-2.2769954,,Left Foot,,,,"[117.1, 76.6]",,Ground Pass,,4.4687805,,,Xavier Hernández Creus,20131.0,,,,,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,['47a3cb22-e1f9-465a-9b9a-c0bf0d93b122'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.070,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.3246,,,,,,,,,,,,,,,f2198b4b-92f0-48de-9c4d-2be941b9db8d,132,,"[116.2, 73.3]",69141,2,,,,,3.1116016,,Right Foot,,,,"[106.2, 73.6]",,Ground Pass,,10.004499,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['b222aea1-6ecc-41af-a652-4600f7a0ba0c'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.786,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.735285,,,,,,,,,,,,,,,9b79f525-4bf5-40cb-8171-5f9c78bc66d7,134,,"[106.2, 73.6]",69141,2,,,,,-2.0961633,9fd12232-602c-42d7-9bdc-26911a35170e,Left Foot,,,,"[94.2, 52.9]",,Ground Pass,,23.926764,,,Gianluca Zambrotta,15774.0,True,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,['e0b7bebf-6ba4-4f20-a089-39e1eb025c3a'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.110,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.267081,,,,,,,,,,,,,,,1f15b10d-0e9b-4c41-9785-20384126c486,142,,"[120.0, 1.0]",69141,2,,,,,1.7150655,,Right Foot,,,,"[114.0, 42.3]",,High Pass,True,41.73356,Incomplete,,,,,,True,Inswinging,,Corner,1,From Corner,Anderson Luís de Souza,19757.0,Left Center Midfield,11,Barcelona,217,['7c2c3c40-6858-434f-ae8b-1650a4236ce7'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.925,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.1391,,,,,,,,,,,,,,,77ad1211-f7a7-459f-b2ab-49c3247c214f,144,,"[80.0, 27.7]",69141,2,,,,,1.5533563,,Head,,,,"[80.3, 44.9]",,High Pass,,17.202616,Incomplete,,Rafael Márquez Álvarez,5558.0,,,,,,Recovery,1,From Corner,Eric-Sylvain Bilal Abidal,20177.0,Left Back,11,Barcelona,217,"['0fe00470-353b-4f0f-8d05-a7dffce672b2', '783b1c91-d6f9-4c2d-8be6-36ec6123809b']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.815,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.377774,,,,,,,,,,,,,,,783b1c91-d6f9-4c2d-8be6-36ec6123809b,146,,"[40.7, 36.1]",69141,2,,,,,0.5721029,,Left Foot,,,,"[53.9, 44.6]",,Ground Pass,,15.7,,,David Villa Sánchez,12737.0,,,,,,Recovery,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,12,Valencia,207,"['77ad1211-f7a7-459f-b2ab-49c3247c214f', '8d7aa660-8299-4bef-9312-5ff97b8e4c3d']",52,,,,,,,,,,,,,,,,,,Valencia,207,00:02:52.954,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.710581,,,,,,,,,,,,,,,6d54d1a6-9d61-4de4-9911-9417e8d1dc2f,153,,"[66.6, 30.4]",69141,2,,,,,-2.3302264,,Right Foot,,,,"[59.1, 22.5]",,Ground Pass,,10.893117,,,David Josué Jiménez Silva,3064.0,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,12,Valencia,207,['ea3c58ff-060c-4c74-93e5-310829789399'],57,,,,,,,,,,,,,,,,,,Valencia,207,00:02:57.523,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.51229,,,,,,,,,,,,,,,d384da9b-3113-47f4-8e43-bef2a0091577,156,,"[59.5, 22.7]",69141,2,,,,,0.7266424,,Left Foot,,,,"[64.9, 27.5]",,High Pass,,7.2249565,Incomplete,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,12,Valencia,207,"['9442ada0-821a-4b88-b6cf-652e7055e17d', 'ba1dd9f4-d197-47e8-ab22-fb6e190f99f4']",58,,,,,,,,,,,,,,,,,,Valencia,207,00:02:58.274,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.773747,,,,,,,,,,,,,,,a6e98ed9-3ca8-4201-9f08-5a0a4bcc72dd,164,,"[37.8, 11.6]",69141,3,,True,,,1.486864,,Left Foot,,,,"[42.2, 63.9]",,High Pass,,52.48476,,,Luís Miguel Brito Garcia Monteiro,20070.0,,,True,,,Free Kick,1,From Free Kick,Alexis Ruano Delgado,6614.0,Left Center Back,13,Valencia,207,['6c6658ce-d53b-4c71-911d-2a6b683c51bf'],18,,,,,,,,,,,,,,,,,,Valencia,207,00:03:18.719,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.188766,,,,,,,,,,,,,,,2a408009-5af6-42e2-8915-fce6b5ce2162,167,,"[55.6, 78.7]",69141,3,,,,,-0.66460186,,Right Foot,,,,"[65.3, 71.1]",,Ground Pass,,12.322743,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,1,From Free Kick,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,13,Valencia,207,"['8ca2a2c6-1685-4f19-9407-276d81192548', 'afadccea-97b9-4771-b8d6-21607acb2f40']",22,,,,,,,,,,,,,,,,,,Valencia,207,00:03:22.831,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,0.760291,,,,,,,,,,,,,,,0625724f-5f2f-4af1-9e8a-82c15db371fd,171,,"[78.5, 68.0]",69141,3,,,,,-1.3397057,,Right Foot,,,,"[82.5, 51.0]",,Ground Pass,,17.464249,,,David Villa Sánchez,12737.0,,,,,,,1,From Free Kick,Joaquín Sánchez Rodríguez,6651.0,Right Wing,13,Valencia,207,['a1c95a4c-3569-4025-b888-a56ac469ed40'],27,,,,,,,,,,,,,,,,,,Valencia,207,00:03:27.247,Pass,,2007/2008
,,,,,,,,,,,,,,,,,4.1163,,,,,,,,,,,,,,,77872594-0dec-41df-b63a-d312f90fc6f3,174,,"[83.7, 51.7]",69141,3,,,,,0.71666604,,Right Foot,,,,"[113.2, 77.4]",,Ground Pass,,39.124672,Incomplete,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Center Forward,13,Valencia,207,"['83a745ec-15f3-4a32-86f9-a6bce6449122', 'cbb4fd71-ae5b-4231-906d-a9bbae226506']",28,,,,,,,,,,,,,,,,,,Valencia,207,00:03:28.186,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.7505,,,,,,,,,,,,,,,cbb4fd71-ae5b-4231-906d-a9bbae226506,176,,"[7.8, 3.6]",69141,3,,,,,0.16827758,,Left Foot,,,,"[33.7, 8.0]",,Ground Pass,,26.271088,,,Thierry Henry,15516.0,,,,,,Recovery,1,From Counter,Eric-Sylvain Bilal Abidal,20177.0,Left Back,14,Barcelona,217,"['1a6e2256-8200-4e99-985a-77e400155283', '77872594-0dec-41df-b63a-d312f90fc6f3']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.302,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.129434,,,,,,,,,,,,,,,5155ad98-1f33-44ef-925f-f3c45e3e57fc,183,,"[44.0, 16.7]",69141,3,,,,,1.6373645,,Right Foot,,,,"[43.0, 31.7]",,Ground Pass,,15.033297,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,1,From Counter,Thierry Henry,15516.0,Left Wing,14,Barcelona,217,"['275eb6cc-0cb0-43d3-850b-8922d5de1e8a', '528fd612-da02-4e3d-8f9d-6ec76c3fd026']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.528,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.480069,,,,,,,,,,,,,,,f6e38aab-978b-4969-a2d3-9d1fff52bbf2,187,,"[75.1, 56.3]",69141,3,,,,,1.7670671,,Left Foot,,,,"[71.7, 73.4]",,Ground Pass,,17.434736,,,Luís Miguel Brito Garcia Monteiro,20070.0,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,15,Valencia,207,['c6a3e332-5525-4ba2-bc75-c60152bfd8a6'],39,,,,,,,,,,,,,,,,,,Valencia,207,00:03:39.766,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.660241,,,,,,,,,,,,,,,d08b2046-9f84-48d1-b640-13f7270f3554,191,,"[69.2, 65.0]",69141,3,,,,,-1.3892033,,Left Foot,,,,"[75.7, 29.6]",,Ground Pass,,35.991806,,,Juan Manuel Mata García,3294.0,,,,,,,1,Regular Play,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,15,Valencia,207,"['3d971efc-fb20-4403-b201-060d8b4b6e0f', '8609cdc8-5dc3-4de5-9418-ef995d743798']",41,,,,,,,,,,,,,,,,,,Valencia,207,00:03:41.848,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,1.297614,,,,,,,,,,,,,,,fbf90ea3-3b3a-4fd5-94b9-af3e7d0ec1c7,194,,"[75.7, 29.6]",69141,3,,,,,2.670699,,Left Foot,,,,"[53.7, 40.8]",,Ground Pass,,24.686838,,,Marco Antonio Simoes Caneira,26223.0,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Left Wing,15,Valencia,207,['87e6254c-1627-419a-9e4e-100dd478c481'],43,,,,,,,,,,,,,,,,,,Valencia,207,00:03:43.569,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.8017,,,,,,,,,,,,,,,4122824e-adf5-47d6-80d5-84a83a02ffb7,197,,"[53.7, 40.8]",69141,3,,,,,-0.035699114,,Right Foot,,,,"[64.9, 40.4]",,Ground Pass,,11.207141,,,Carlos Marchena López,20127.0,,,,,,,1,Regular Play,Marco Antonio Simoes Caneira,26223.0,Left Back,15,Valencia,207,['17eeafd7-412b-4a48-96bf-9a08563a4d5f'],44,,,,,,,,,,,,,,,,,,Valencia,207,00:03:44.906,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.314714,,,,,,,,,,,,,,,8cacd4a8-fea0-494a-9a31-f6dcc7d9d636,200,,"[64.9, 40.4]",69141,3,,,,,-2.0893087,,Right Foot,,,,"[55.2, 23.4]",,Ground Pass,,19.572685,,,Alexis Ruano Delgado,6614.0,,,,,,,1,Regular Play,Carlos Marchena López,20127.0,Left Center Midfield,15,Valencia,207,['d1b6e571-317c-4151-a68d-41cb59b19271'],45,,,,,,,,,,,,,,,,,,Valencia,207,00:03:45.748,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.254563,,,,,,,,,,,,,,,02551eba-950c-4c2a-a162-782023240cdb,203,,"[53.3, 21.9]",69141,3,,,,,0.72586596,,Right Foot,,,,"[61.3, 29.0]",,Ground Pass,,10.696261,,,Carlos Marchena López,20127.0,,,,,,,1,Regular Play,Alexis Ruano Delgado,6614.0,Left Center Back,15,Valencia,207,['ce5d0f80-d72a-46c0-8fe8-0ea4bf64a851'],48,,,,,,,,,,,,,,,,,,Valencia,207,00:03:48.605,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.314003,,,,,,,,,,,,,,,bd4f8347-611a-4b65-a2b7-7aa986224e0c,206,,"[61.3, 29.0]",69141,3,,,,,-2.5081668,,Right Foot,,,,"[54.9, 24.3]",,Ground Pass,,7.940403,Incomplete,,Alexis Ruano Delgado,6614.0,,,,,,,1,Regular Play,Carlos Marchena López,20127.0,Left Center Midfield,15,Valencia,207,"['6027c366-0f4c-4154-bb11-68bf83a1e0d6', 'aca9fd32-caac-4e0e-b9f9-580c83b85989']",48,,,,,,,,,,,,,,,,,,Valencia,207,00:03:48.900,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.887749,,,,,,,,,,,,,,,88577238-f45f-4f01-b869-8cac0234df5e,219,,"[61.0, 41.0]",69141,5,,,,,-1.610775,,Left Foot,,,,"[60.9, 38.5]",,Ground Pass,,2.5019991,,,David Villa Sánchez,12737.0,,,,,,Kick Off,1,From Kick Off,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,17,Valencia,207,['539eb0c1-4e03-4fe9-a4f8-e708519ac733'],40,,,,,,,,,,,,,,,,,,Valencia,207,00:05:40.367,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.444807,,,,,,,,,,,,,,,37710b95-78a1-4f76-af90-446bb4321087,222,,"[60.5, 40.0]",69141,5,,,,,1.5707964,,Right Foot,,,,"[60.5, 78.3]",,High Pass,,38.3,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,1,From Kick Off,David Villa Sánchez,12737.0,Center Forward,17,Valencia,207,['3b37374f-63cf-4034-9500-81231211f4fd'],42,,,,,,,,,,,,,,,,,,Valencia,207,00:05:42.311,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.848189,,,,,,,,,,,,,,,f7881893-a9ae-41e9-a7c4-3cac88e566f0,226,,"[60.0, 79.0]",69141,5,,,,,-2.7724638,,Right Foot,,,,"[46.3, 73.7]",,Ground Pass,,14.689452,,,Luís Miguel Brito Garcia Monteiro,20070.0,,,,,,,1,From Kick Off,Joaquín Sánchez Rodríguez,6651.0,Right Wing,17,Valencia,207,"['0356884a-18d3-4377-b0c1-b6216ef95afb', '8d9f8b0f-bc95-4b1b-8d97-95dcc7c5ba97']",44,,,,,,,,,,,,,,,,,,Valencia,207,00:05:44.714,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,0.448819,,,,,,,,,,,,,,,2fa827ca-970e-4892-a26a-78913cd5389b,230,,"[46.9, 75.2]",69141,5,,,,,-0.69165665,,Right Foot,,,,"[53.3, 69.9]",,Ground Pass,,8.309633,,,Rubén Baraja Vegas,20129.0,,,,,,,1,From Kick Off,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,17,Valencia,207,['405a8dbd-1eef-49c0-b726-ddc7afd23412'],47,,,,,,,,,,,,,,,,,,Valencia,207,00:05:47.280,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.760887,,,,,,,,,,,,,,,2a08808a-1d2e-4546-acbc-8bdc83ac804c,234,,"[52.2, 70.9]",69141,5,,,,,2.900746,,Right Foot,,,,"[40.8, 73.7]",,Ground Pass,,11.738825,,,Luís Miguel Brito Garcia Monteiro,20070.0,,,,,,,1,From Kick Off,Rubén Baraja Vegas,20129.0,Right Center Midfield,17,Valencia,207,['786ebb21-44f7-4a87-aa63-16530411ae98'],49,,,,,,,,,,,,,,,,,,Valencia,207,00:05:49.075,Pass,,2007/2008
,,,,,,,,,,,,,,,,,4.753521,,,,,,,,,,,,,,,cda9f54a-18c4-4ff1-853a-3ceb153cb455,237,,"[42.4, 75.1]",69141,5,,,,,-1.9410608,,Right Foot,,,,"[15.5, 5.8]",,High Pass,,74.337746,,,Marco Antonio Simoes Caneira,26223.0,,,True,,,,1,From Kick Off,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,17,Valencia,207,['98e81f11-31f7-4048-8621-c4762055ff10'],50,,,,,,,,,,,,,,,,,,Valencia,207,00:05:50.734,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.037553,,,,,,,,,,,,,,,a151e729-5525-4dc6-a843-68b3070e9de3,240,,"[15.9, 5.2]",69141,5,,,,,0.11564333,,Left Foot,,,,"[35.7, 7.5]",,Ground Pass,,19.933138,,,Juan Manuel Mata García,3294.0,,,,,,,1,From Kick Off,Marco Antonio Simoes Caneira,26223.0,Left Back,17,Valencia,207,['38f3d0e4-4420-4956-866f-32d68cc66a06'],56,,,,,,,,,,,,,,,,,,Valencia,207,00:05:56.655,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.2386,,,,,,,,,,,,,,,054a3a5e-0138-47cc-8cc6-04ccfadece1a,246,,"[34.8, 7.3]",69141,6,,,,,-0.053249106,,Right Foot,,,,"[74.2, 5.2]",,High Pass,,39.455925,Incomplete,,Juan Manuel Mata García,3294.0,,,,,,Free Kick,1,From Free Kick,Alexis Ruano Delgado,6614.0,Left Center Back,18,Valencia,207,"['05eadffc-6709-47c4-9783-e0e8904f90eb', '388ec473-14a9-4f32-a41b-b31aabb41e2c']",9,,,,,,,,,,,,,,,,,,Valencia,207,00:06:09.792,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.347819,,,,,,,,,,,,,,,3b45c209-ebf0-4e81-8b74-7d93e4782bf9,250,,"[75.9, 1.0]",69141,6,,True,,,2.8701594,,,,,,"[33.5, 12.8]",,High Pass,,44.011364,,,Raúl Albiol i Tortajada,7030.0,,,,,,Throw-in,1,From Throw In,Alexis Ruano Delgado,6614.0,Left Center Back,19,Valencia,207,['e1b0a218-7fe7-4977-8e01-2081f5f3ce96'],20,,,,,,,,,,,,,,,,,,Valencia,207,00:06:20.656,Pass,,2007/2008
,,,,,,,,,,,,,,,,,4.584126,,,,,,,,,,,,,,,d4ffccf9-6643-49c7-911b-6e5f0c760722,252,,"[35.0, 13.9]",69141,6,,True,,,2.4360244,,Head,,,,"[13.4, 32.3]",,Low Pass,,28.374636,,,Timo Hildebrand,26219.0,,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,19,Valencia,207,['c0c4ffb9-c06c-487d-8384-9088d4da1872'],23,,,,,,,,,,,,,,,,,,Valencia,207,00:06:23.504,Pass,,2007/2008
,,,,,,,,,,,,,,,,,3.085447,,,,,,,,,,,,,,,ed54fb56-7141-45b2-8f92-2e071dab0f37,254,,"[14.3, 45.1]",69141,6,,,,,-0.93409014,,Keeper Arm,,,,"[24.8, 30.9]",,Ground Pass,,17.660408,,,Alexis Ruano Delgado,6614.0,,,,,,,1,From Throw In,Timo Hildebrand,26219.0,Goalkeeper,19,Valencia,207,['e1592d43-ad51-4480-ad8b-4dce3c17de7c'],29,,,,,,,,,,,,,,,,,,Valencia,207,00:06:29.775,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.783058,,,,,,,,,,,,,,,8f0abf87-8dff-4e36-b644-3fdc1b2dbf44,257,,"[24.4, 32.5]",69141,6,,,,,1.4166504,,Right Foot,,,,"[28.3, 57.6]",,Ground Pass,,25.40118,,,Raúl Albiol i Tortajada,7030.0,,,,,,,1,From Throw In,Alexis Ruano Delgado,6614.0,Left Center Back,19,Valencia,207,['cc0cc212-8feb-4410-80a3-4a1620892b32'],33,,,,,,,,,,,,,,,,,,Valencia,207,00:06:33.580,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.306914,,,,,,,,,,,,,,,bf0c6e47-b8b6-464e-8776-02c1be62de19,260,,"[47.3, 69.4]",69141,6,,,,,0.096377224,,Right Foot,,,,"[80.4, 72.6]",,Ground Pass,,33.254322,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,19,Valencia,207,['253dedf7-ce48-4993-bdd3-d68c42584130'],38,,,,,,,,,,,,,,,,,,Valencia,207,00:06:38.184,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.1555,,,,,,,,,,,,,,,20d87858-0a64-4a19-8175-4d17179d540e,263,,"[90.1, 70.1]",69141,6,,,,,0.7033907,,Right Foot,,,,"[98.0, 76.8]",,Ground Pass,,10.358571,,,Luís Miguel Brito Garcia Monteiro,20070.0,,,,,,,1,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Right Wing,19,Valencia,207,['d24544df-9fcf-4181-8f48-70c8e7a0b6c0'],46,,,,,,,,,,,,,,,,,,Valencia,207,00:06:46.274,Pass,,2007/2008
