ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.1524,,,,,,,,,,,,,af069846-4395-4514-9a73-e9e77705fd4b,143,,"[110.4, 6.9]",266424,3,,,,,1.2998495,,Left Foot,,,,"[111.9, 12.3]",,High Pass,,5.6044626,,,Incomplete,,,,,,,,,1,From Corner,James David Rodríguez Rubio,5695.0,Right Wing,7,Real Madrid,220,['783314f3-0577-4695-9f70-9decf7f04abd'],5,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:05.114,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,f8ea954e-be62-49fe-9264-8b04d6d3d439,147,,"[98.7, 3.9]",266424,3,,,,,1.3045443,,Left Foot,,,,"[105.0, 27.0]",,Low Pass,,23.943684,,,Incomplete,,,,,,,,,1,From Corner,Marcelo Vieira da Silva Júnior,5552.0,Left Back,7,Real Madrid,220,['0316e5ce-4ed5-43c0-a8dc-d6e6ee4d2eb1'],8,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:08.832,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.868104,,,,,,,,,,,,,a00aa62e-9b04-4d7b-876a-7e7293809fad,151,,"[74.5, 35.9]",266424,3,,,,,0.8957789,,Right Foot,,,,"[109.8, 80.0]",,High Pass,,56.488052,,,Out,,Karim Benzema,19677.0,,True,,,,1,From Corner,Luka Modrić,5463.0,Right Defensive Midfield,7,Real Madrid,220,['2352ec08-de8f-4da9-8824-4d660503865c'],14,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:14.271,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.484644,,,,,,,,,,,,,d525c72a-57d0-4aeb-b84d-1517bb4a29e1,153,,"[12.4, 0.1]",266424,3,,,,,0.35537702,,,,,,"[22.1, 3.7]",,Low Pass,,10.346497,,,,,Neymar da Silva Santos Junior,4320.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['0af5f941-77df-40f1-81ee-0964cf525856'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.714,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.904733,,,,,,,,,,,,,7be90aff-5ebf-45ef-9ea2-ef21ae6352b3,156,,"[19.8, 3.9]",266424,3,,,,,3.1415927,,Right Foot,,,,"[9.7, 3.9]",,Low Pass,,10.1,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Barcelona,217,['1ce504b8-b3d2-46b2-84fb-e877a2c17517'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.777,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.493,,,,,,,,,,,,,b84172de-7142-4986-96c8-061954f3698f,160,,"[5.5, 5.4]",266424,3,,,,,0.42506605,,Right Foot,,,,"[39.3, 20.7]",,High Pass,,37.101616,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,"['4030ef74-ee59-4be3-8fef-8a3cfcf91bcc', 'b4ddd84e-8f11-45fb-a7c1-2d4f799839a4']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.780,Pass,True,2015/2016
,,,,,,,,,,,,,,,,2.7254,,,,,,,,,,,,,d4d3f063-8200-4aba-8414-1777e1a0963b,166,,"[41.4, 20.9]",266424,3,,,,,-0.52614135,,Right Foot,,,,"[73.6, 2.2]",,Ground Pass,,37.236137,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,8,Barcelona,217,['e022db2b-3014-4a46-ae73-049969522144'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.543,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,0d7195e6-de50-4aeb-96e4-11d5ccc7617f,172,,"[91.8, 28.3]",266424,3,,,,,0.61401904,,Right Foot,,,,"[116.2, 45.5]",,High Pass,,29.852974,True,,Incomplete,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Barcelona,217,"['0e7a8196-7f23-4999-920e-4eed52a5a108', '60aacf29-5c9f-49c7-9438-d2d61b7837bc']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.778,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.3394,,,,,,,,,,,,,048e58aa-62ee-4d4d-bc6b-57237edbad18,176,,"[15.2, 38.4]",266424,4,,,,,0.8842872,,Keeper Arm,,,,"[43.8, 73.3]",,High Pass,,45.121723,,,,,Danilo Luiz da Silva,3063.0,,,,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,9,Real Madrid,220,['651d9d7b-1dac-4ebd-b465-270826380e9d'],2,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:02.585,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.962916,,,,,,,,,,,,,f132c9d0-98a0-46b6-8c3f-6899e5ec2586,182,,"[48.9, 67.4]",266424,4,,True,,,-1.4278388,,Right Foot,,,,"[50.8, 54.2]",,Ground Pass,,13.336041,,,,,Luka Modrić,5463.0,,,,,Free Kick,1,From Free Kick,James David Rodríguez Rubio,5695.0,Right Wing,10,Real Madrid,220,['ada4f9b3-b861-403f-84b6-24dee7155d5f'],16,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:16.763,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.625,,,,,,,,,,,,,471f7a56-3dff-45f4-8daf-635afbe6fc8c,185,,"[47.6, 60.5]",266424,4,,,,,-3.028673,,Left Foot,,,,"[37.9, 59.4]",,Ground Pass,,9.762172,,,,,Raphaël Varane,5485.0,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Defensive Midfield,10,Real Madrid,220,"['64fa36bc-2447-43b6-afd6-1269c45699ad', 'c257d901-90aa-47eb-9784-ba68299a84c7']",18,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:18.804,Pass,True,2015/2016
,,,,,,,,,,,,,,,,2.0488,,,,,,,,,,,,,6e6524d7-c66a-4fbb-a2bb-06ff090154d7,188,,"[33.5, 58.8]",266424,4,,,,,-1.7263912,,Left Foot,,,,"[29.5, 33.3]",,Ground Pass,,25.81182,,,,,Sergio Ramos García,5201.0,,,,,,1,From Free Kick,Raphaël Varane,5485.0,Right Center Back,10,Real Madrid,220,['ddbf4e0f-5d37-4cc7-a6ce-655ac8ad71ac'],21,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:21.310,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.0581,,,,,,,,,,,,,f7c69edf-f182-4be2-af13-139c346f3005,191,,"[29.9, 32.3]",266424,4,,,,,2.5786788,,Left Foot,,,,"[11.2, 44.1]",,Ground Pass,,22.111761,,,,,Keylor Navas Gamboa,5597.0,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,10,Real Madrid,220,"['33c90180-060d-4472-80bd-7256bff0bcd3', '41aa91e6-37f9-4d27-9265-ec18913ff610']",23,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:23.359,Pass,True,2015/2016
,,,,,,,,,,,,,,,,2.3903,,,,,,,,,,,,,444ac677-9118-4d67-ba61-9071d386c949,194,,"[11.7, 44.3]",266424,4,,,,,-0.17142166,,Right Foot,,,,"[55.6, 36.7]",,High Pass,,44.553,,,,,Karim Benzema,19677.0,,,,,,1,From Free Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,10,Real Madrid,220,"['039fc7b5-be69-45b4-81f5-efcbb02e6ff8', 'cf4cf9d0-6ab5-4b13-b35a-7b15831b0922']",25,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:25.417,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.2663,,,,,,,,,,,,,e38a8627-dd68-4f06-8f8b-c5f5f29885cc,197,,"[53.7, 35.5]",266424,4,,,,,1.665748,,Head,,,,"[53.1, 41.8]",,High Pass,,6.328507,,,Incomplete,,Gareth Frank Bale,6399.0,,,,,,1,From Free Kick,Karim Benzema,19677.0,Center Forward,10,Real Madrid,220,"['9fbd84c5-c6a8-4f52-be1f-adbc7d05e8d7', 'b78d7788-f598-4f06-9fc4-aea7aa73c3e0']",29,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:29.453,Pass,,2015/2016
,,,,,,,,,,True,,,,,,0.641652,,,,,,,,,,,,,9fbd84c5-c6a8-4f52-be1f-adbc7d05e8d7,199,,"[67.0, 38.3]",266424,4,,,,,-1.2451547,,Left Foot,,,,"[69.6, 30.6]",,Low Pass,,8.127115,,,,,Andrés Iniesta Luján,5216.0,,,,,Interception,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,"['95a111b0-9eca-4742-ada8-facb1b0f48e4', 'e38a8627-dd68-4f06-8f8b-c5f5f29885cc']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.719,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.143114,,,,,,,,,,,,,b16a8cab-c3f3-4b33-8709-e08a9a6621e7,203,,"[70.4, 29.1]",266424,4,,,,,-1.6178205,,Left Foot,,,,"[69.6, 12.1]",,Ground Pass,,17.018812,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,"['400308dd-5e95-4b4d-bf05-b316a7c99b4a', '79fcc7e6-0f9c-4d3f-9a10-a968dc84e6f7']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.515,Pass,True,2015/2016
,,,,,,,,,,,,,,,,0.781814,,,,,,,,,,,,,c7e8aebc-c8ae-49d4-99ab-14504482bd92,206,,"[79.2, 12.5]",266424,4,,,,,-1.8736812,,Right Foot,,,,"[76.7, 4.5]",,Ground Pass,,8.381527,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['e0e9010b-2d2e-4348-a923-103ae42c304d'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.751,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.059903,,,,,,,,,,,,,ffb5bc17-4ad7-4c7d-bca0-e268c79fefbb,209,,"[76.7, 4.5]",266424,4,,,,,2.3561945,,Right Foot,,,,"[69.3, 11.9]",,Low Pass,,10.46518,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,11,Barcelona,217,['048af63c-2331-408a-af8c-26ba79af2f8f'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.744,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.838231,,,,,,,,,,,,,c6cc664c-6819-4f53-9990-0d947db9a7b6,212,,"[72.1, 6.0]",266424,4,,,,,1.0303768,,Left Foot,,,,"[76.9, 14.0]",,Ground Pass,,9.329523,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,['9004ffae-53d8-4350-8538-07606da64b44'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.338,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.582612,,,,,,,,,,,,,1741c7a8-dc38-447d-b36c-00ffdb51d200,215,,"[78.0, 14.0]",266424,4,,,,,2.7838864,,Left Foot,,,,"[57.4, 21.7]",,Ground Pass,,21.992044,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['eec8cc81-d011-4b73-a7f3-d780ff766617'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.216,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.05343,,,,,,,,,,,,,495c01eb-daa5-49cf-a9d8-4b1219949c48,218,,"[56.1, 23.0]",266424,4,,,,,1.8637688,,Right Foot,,,,"[48.8, 47.2]",,Ground Pass,,25.277065,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,11,Barcelona,217,['041fe756-9119-48b0-994d-22fa75843945'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.409,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.979148,,,,,,,,,,,,,0b4e4e49-8936-4c95-a6f8-a9b4b9e864d3,221,,"[53.8, 50.7]",266424,4,,,,,0.93983144,,Right Foot,,,,"[69.8, 72.6]",,Ground Pass,,27.122131,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['75a94dc5-e50c-4303-a066-97a8eff7169d'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:04:47.189,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.774,,,,,,,,,,,,,a72a1521-0c4b-45e3-b0cc-c2b99bd6b593,224,,"[71.2, 72.8]",266424,4,,,,,-2.3410442,,Right Foot,,,,"[64.7, 66.1]",,Ground Pass,,9.334881,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Wing,11,Barcelona,217,['69769e6b-0f12-4531-bec2-f6af292719fe'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.649,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.0443,,,,,,,,,,,,,b6de1bc4-b870-4578-96d0-192b21589d55,226,,"[64.7, 66.1]",266424,4,,,,,1.5946014,,Right Foot,,,,"[64.5, 74.5]",,Ground Pass,,8.402381,,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,11,Barcelona,217,['0005b52d-418b-4d0d-866b-40e2f7b349e9'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.423,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.950378,,,,,,,,,,,,,0d70afe9-f967-47f7-bd47-c84549c9f845,228,,"[64.5, 74.5]",266424,4,,,,,-0.5585993,,Right Foot,,,,"[73.3, 69.0]",,Ground Pass,,10.377379,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,['65cd6343-a8d9-4a6e-9a66-bac5eaf5d505'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.467,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.711502,,,,,,,,,,,,,31480c16-54e0-4643-9cdc-349473361924,231,,"[70.4, 69.0]",266424,4,,,,,-2.9734535,,Right Foot,,,,"[43.3, 64.4]",,Ground Pass,,27.487633,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Wing,11,Barcelona,217,['364662b8-9d08-4376-ae3a-7bd9c0ab11f4'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.682,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.862845,,,,,,,,,,,,,24d19b8e-9551-4e39-8ddf-ded914c52472,234,,"[45.6, 64.6]",266424,4,,,,,-1.5093764,,Right Foot,,,,"[47.9, 27.2]",,Ground Pass,,37.470654,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['755faf7d-c7c6-4f6e-9deb-79fb84c65d0f'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.909,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.966634,,,,,,,,,,,,,1c5732fe-3cbb-41a2-aaf8-9cb22ad947a5,237,,"[51.7, 26.4]",266424,4,,,,,-0.20997351,,Right Foot,,,,"[63.9, 23.8]",,Ground Pass,,12.473973,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,11,Barcelona,217,['9f736acf-f994-4c1d-a732-ad156a74cb13'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.884,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.013958,,,,,,,,,,,,,984eeaf6-0e83-479e-82dc-30b21b4467f7,240,,"[63.9, 23.8]",266424,4,,,,,2.8928826,,Right Foot,,,,"[51.3, 27.0]",,Ground Pass,,13.0,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,['3e5d3c26-96ce-443b-8cdf-07e06c5dbd86'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.878,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.0021,,,,,,,,,,,,,7a2428fa-2da3-4d4a-8ca6-769fd458c3c2,243,,"[50.4, 27.6]",266424,5,,,,,-0.32175055,,Right Foot,,,,"[56.7, 25.5]",,Ground Pass,,6.6407833,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,11,Barcelona,217,['46df9ea1-26fe-4354-b563-dce96a812474'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:05:04.458,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.786355,,,,,,,,,,,,,1c59d21e-ab00-4ec0-adce-f303cec6bdc9,246,,"[56.5, 25.5]",266424,5,,,,,1.2109411,,Right Foot,,,,"[60.3, 35.6]",,Ground Pass,,10.7912,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,['bf59e919-92bb-4ac6-924f-697e6ad250d9'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:05:06.078,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.908292,,,,,,,,,,,,,b42438d2-5654-4ca1-82c4-49fd54bdbcdd,250,,"[56.3, 36.5]",266424,5,,,,,1.0230563,,Right Foot,,,,"[62.4, 46.5]",,Ground Pass,,11.713667,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['1c8b65e0-678b-4c37-bc2f-78db50f87e42'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:05:08.715,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.464209,,,,,,,,,,,,,303a5aee-c3cd-4ae9-bd76-7ffd293396e3,253,,"[78.8, 53.1]",266424,5,,,,,0.6932231,,Right Foot,,,,"[85.3, 58.5]",,Ground Pass,,8.450444,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,11,Barcelona,217,['4d4d7af1-838d-4839-a4ef-928a985587fd'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:05:12.785,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.318,,,,,,,,,,,,,6ebb77cc-bbff-4837-9938-36845f5795eb,259,,"[75.2, 80.0]",266424,5,,,,,-1.2202997,,,,,,"[78.6, 70.7]",,Low Pass,,9.90202,,,,,Ivan Rakitić,5470.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['44e1fbd3-75e5-4a20-abe1-89133e086f42'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.298,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.795742,,,,,,,,,,,,,32468ef0-ad3c-4bf1-bbd3-dca4b87ebc56,262,,"[79.6, 70.7]",266424,5,,,,,2.0533097,,Right Foot,,,,"[76.3, 77.0]",,Low Pass,,7.111962,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,12,Barcelona,217,['cfbac0ae-ec15-4537-bc53-42dcb03db64a'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.642,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.6383,,,,,,,,,,,,,a74de6e6-252c-43fe-b6d8-dd14161d77ff,265,,"[76.5, 76.8]",266424,5,,,,,-0.112202816,,Right Foot,,,,"[83.6, 76.0]",,Ground Pass,,7.1449285,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['f9eb507f-84f6-4f63-a778-c2c53bb5af82'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.081,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.6325,,,,,,,,,,,,,d5de148a-4208-4c9b-8b52-faaf862cdc6f,267,,"[83.8, 75.8]",266424,5,,,,,-2.720602,,Right Foot,,,,"[77.1, 72.8]",,Ground Pass,,7.340981,,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Wing,12,Barcelona,217,['a9fad7ce-bc2e-4d02-80af-0e2a2f685418'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.719,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.563603,,,,,,,,,,,,,c6cf470d-9fc5-4c15-bbad-22c8d8efe672,269,,"[77.5, 72.0]",266424,5,,,,,2.2481828,,Right Foot,,,,"[73.8, 76.6]",,Ground Pass,,5.903389,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,12,Barcelona,217,['26c4a6ca-496f-4d54-bfe5-1bc030ad8ec0'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.351,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.199902,,,,,,,,,,,,,44d0b7a5-bb84-417a-926b-f6ef3e1c79fc,272,,"[71.4, 72.8]",266424,5,,,,,-2.1204844,,Right Foot,,,,"[54.0, 44.4]",,High Pass,,33.306458,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['a86cd4c4-e116-440a-964c-73b22a50bce0'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.745,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.294329,,,,,,,,,,,,,5957417a-ce84-4bd7-8bdb-4198ccdd0566,275,,"[55.5, 40.7]",266424,5,,,,,-1.3948567,,Right Foot,,,,"[59.5, 18.2]",,Ground Pass,,22.852789,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,12,Barcelona,217,['f5d6386c-0b99-42ff-aafb-6d631fe5fdef'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.088,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.1134,,,,,,,,,,,,,291e851a-e953-459e-998b-4e42f90d9635,278,,"[64.5, 15.6]",266424,5,,,,,-0.8006254,,Left Foot,,,,"[74.2, 5.6]",,Ground Pass,,13.931619,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,['512a3a6b-769a-4da4-95c4-e7abe9e46f5a'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:05:35.906,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.8808,,,,,,,,,,,,,c387c177-a0a1-4b3f-bc4c-506221ee70b8,281,,"[74.2, 5.6]",266424,5,,,,,1.3938583,,Right Foot,,,,"[76.9, 20.7]",,Ground Pass,,15.339492,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,12,Barcelona,217,['361eb1f6-db10-4d34-a32c-19a1e6125191'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:05:37.218,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.2747,,,,,,,,,,,,,045750e6-84dd-4910-afa8-ec1ee8888d75,283,,"[76.9, 20.7]",266424,5,,,,,-2.3202388,,Right Foot,,,,"[70.2, 13.5]",,Ground Pass,,9.835141,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,['0738dcda-5d08-437f-b09e-d17965840bd0'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:05:38.099,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.708291,,,,,,,,,,,,,396a2c1e-c586-422a-8adc-34807f0fa8ff,286,,"[70.2, 13.5]",266424,5,,,,,-2.3471856,,No Touch,,,,"[64.7, 7.9]",,Ground Pass,,7.8492036,,True,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,12,Barcelona,217,['0da63614-d724-4df0-a597-7d11656b6c71'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:05:38.657,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.955717,,,,,,,,,,,,,f8a883a9-d488-449c-9166-c66883a3e2db,289,,"[64.7, 8.1]",266424,5,,,,,1.5329765,,Left Foot,,,,"[65.4, 26.6]",,Ground Pass,,18.513239,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,['9565a545-a784-4223-b73e-9d388f5aef6d'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.173,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.9052,,,,,,,,,,,,,53600151-e718-40d5-9818-c586585aef5c,292,,"[65.4, 27.2]",266424,5,,,,,-0.15002696,,Right Foot,,,,"[74.0, 25.9]",,Low Pass,,8.6977005,,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,"['7aab205c-52ed-4696-86c8-dfc8a92b7661', 'db8b7b96-9f8e-4fb9-998a-662d4ba168e1']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:05:41.208,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.7393,,,,,,,,,,,,,91934f05-fd24-4442-b5ea-fb6c6014dc05,297,,"[47.8, 43.2]",266424,5,,,,,-0.5088296,,Left Foot,,,,"[62.5, 35.0]",,Ground Pass,,16.832409,,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,13,Real Madrid,220,"['9fccec2a-1fec-459e-aa9f-b25c0e31b86b', 'c2d7a87d-e305-4d0f-9966-54bc5bc0d245']",44,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:44.611,Pass,True,2015/2016
