ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.6817,,,,,,,,,,,,,35af367c-d5ed-48e5-bb84-a17c8ae70704,140,,"[93.4, 22.6]",69327,2,,,,2.8582847,,Right Foot,,,"[85.5, 24.9]",,Ground Pass,,8.228001,,,Salvador Sevilla López,24072.0,,,,,,,1,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Wing,8,Real Betis,218,"['87dc1c28-0397-40e4-a7c0-2e3fd1ceee13', 'f1502efb-9cf0-4594-b611-cacd64abc606']",19,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:19.687,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.571953,,,,,,,,,,,,,8303d6e5-0d21-4efd-852f-22829bfe88e5,143,,"[83.9, 24.3]",69327,2,,,,-1.8052905,,Right Foot,,,"[79.6, 6.3]",,Ground Pass,,18.506485,,,Ignacio Pérez Santamaría,25892.0,,,,,,,1,Regular Play,Salvador Sevilla López,24072.0,Left Center Midfield,8,Real Betis,218,['dc1acad0-7834-44cf-93ae-4673a2202b61'],20,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:20.470,Pass,,2011/2012
,,,,,,,,,,,,,,,0.424,,,,,,,,,,,,,163e9ee3-3270-4777-abd7-4529b185aeed,147,,"[79.8, 5.9]",69327,2,,,,0.30667633,,Left Foot,,,"[85.8, 7.8]",,Ground Pass,,6.293648,Incomplete,,,,,,,,,,1,Regular Play,Ignacio Pérez Santamaría,25892.0,Left Back,8,Real Betis,218,"['1bdb33e1-2a56-4183-9435-05e32c9561ee', 'b244699a-6e4e-48b2-88bd-33f2f7f70bdc']",22,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:22.775,Pass,True,2011/2012
,,,,,,,,,,,,,,,0.911952,,,,,,,,,,,,,a8f699d4-01e8-4f16-9a8c-ee59a6e4abe5,149,,"[74.7, 1.0]",69327,2,,,,1.5277195,,,,,"[75.2, 12.6]",,Low Pass,,11.610771,,,Salvador Sevilla López,24072.0,,,,,,Throw-in,1,From Throw In,Ignacio Pérez Santamaría,25892.0,Left Back,9,Real Betis,218,['1492c24b-61a2-4a97-a46a-6b9d742a2401'],29,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:29.475,Pass,,2011/2012
,,,,,,,,,,,,,,,0.61133,,,,,,,,,,,,,5d1647f2-9c30-4715-a639-faa630abf318,153,,"[74.5, 13.7]",69327,2,,,,-2.8780289,,Right Foot,,,"[68.2, 12.0]",,Ground Pass,,6.5253353,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,,1,From Throw In,Salvador Sevilla López,24072.0,Left Center Midfield,9,Real Betis,218,"['1266a597-7202-45cb-a984-5525ca62d82b', 'bcaa7faf-7240-4a13-a572-6cbbbf530686']",31,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:31.228,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.4566,,,,,,,,,,,,,3fef41fd-0f86-4c2e-8e0b-81a9f6147730,156,,"[70.1, 20.9]",69327,2,,,,-0.06559917,,Right Foot,,,"[83.8, 20.0]",,Low Pass,,13.72953,,,Rubén Castro Martín,6832.0,,,,,,,1,From Throw In,José Alberto Cañas Ruiz Herrera,18407.0,Right Center Midfield,9,Real Betis,218,['c851095f-d765-43a7-82a2-b8daae26c295'],33,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:33.434,Pass,,2011/2012
,,,,,,,,,,,,,,,0.665645,,,,,,,,,,,,,e3a47892-d37d-47c5-bd18-323910b3f9f6,160,,"[84.5, 20.3]",69327,2,,,,1.6986662,,Right Foot,,,"[83.6, 27.3]",,Ground Pass,,7.05762,,,Salvador Sevilla López,24072.0,,,,,,,1,From Throw In,Rubén Castro Martín,6832.0,Right Wing,9,Real Betis,218,"['10a6608a-b041-4d91-aa61-ec12ec1a7afb', '353b454a-0168-4bc7-b97f-74f67b8cbf39']",34,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:34.953,Pass,True,2011/2012
,,,,,,,,,,,,,,,2.291607,,,,,,,,,,,,,230e567b-c96e-4bd9-9e68-07218d3b6716,163,,"[85.6, 28.3]",69327,2,,,,0.14392544,,Right Foot,,,"[106.3, 31.3]",,Ground Pass,,20.916262,Pass Offside,,Jorge Molina Vidal,6630.0,,,,,,,1,From Throw In,Salvador Sevilla López,24072.0,Left Center Midfield,9,Real Betis,218,['45933776-3dcc-4ffb-99a3-9db9bb9276d4'],36,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:36.303,Pass,,2011/2012
,,,,,,,,,,,,,,,0.9662,,,,,,,,,,,,,e585e204-1379-4548-b648-737d824f4084,165,,"[35.4, 56.3]",69327,2,,,,-0.5984189,,Right Foot,,,"[42.0, 51.8]",,Ground Pass,,7.9881163,,,Sergio Busquets i Burgos,5203.0,,,,,,Free Kick,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,10,Barcelona,217,['02252cdc-86d6-4f5a-be4d-331127c5f322'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.410,Pass,,2011/2012
,,,,,,,,,,,,,,,1.1352,,,,,,,,,,,,,ceabf877-36c1-4980-92ef-11212e3af476,168,,"[43.5, 52.7]",69327,2,,,,0.9739704,,Right Foot,,,"[48.8, 60.5]",,Ground Pass,,9.43027,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,10,Barcelona,217,['ac2baee0-69b6-4576-a8a3-95b9a9404c17'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.673,Pass,,2011/2012
,,,,,,,,,,,,,,,0.8844,,,,,,,,,,,,,a9a2e3cb-a0ec-495d-8192-d0028d0cec10,171,,"[48.4, 60.7]",69327,2,,,,-2.0863454,,Right Foot,,,"[41.6, 48.7]",,Ground Pass,,13.792751,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Defensive Midfield,10,Barcelona,217,['9b085e2a-5bc1-47cb-b552-d18c3bd214ba'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.073,Pass,,2011/2012
,,,,,,,,,,,,,,,1.4414,,,,,,,,,,,,,79bdf35d-dcee-4044-9c65-191ee20af590,175,,"[53.7, 48.9]",69327,2,,,,-2.6088908,,Right Foot,,,"[40.3, 41.0]",,Ground Pass,,15.555385,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,10,Barcelona,217,"['a6043522-9e38-405f-a52e-ebd1a5661842', 'b39b0c3e-3987-4101-8a9d-69833fa9ec1b']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.951,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.6897,,,,,,,,,,,,,73be0768-6f97-4ed0-8010-2719ed8bd17d,177,,"[41.6, 40.0]",69327,2,,,,-1.2755882,,Right Foot,,,"[52.0, 5.8]",,Ground Pass,,35.74633,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,10,Barcelona,217,['240f3193-a603-46d3-8a29-148785fe559b'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.393,Pass,,2011/2012
,,,,,,,,,,,,,,,1.065096,,,,,,,,,,,,,51eeac39-ab7f-4f24-a34c-449dd136a2a9,180,,"[57.5, 9.2]",69327,3,,,,1.815775,,Left Foot,,,"[55.0, 19.2]",,Ground Pass,,10.307764,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Center Back,10,Barcelona,217,['b5063728-f385-4629-aebb-4da75280eec1'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.303,Pass,,2011/2012
,,,,,,,,,,,,,,,0.6401,,,,,,,,,,,,,78735abd-01ca-4fa1-9163-868245e07a97,188,,"[72.3, 5.0]",69327,3,,,,-0.16839015,,Right Foot,,,"[82.3, 3.3]",,Ground Pass,,10.143471,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Attacking Midfield,10,Barcelona,217,['93ae98a3-849f-48aa-b91d-8f9e62645782'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.083,Pass,,2011/2012
,,,,,,,,,,,,,,,0.9942,,,,,,,,,,,,,cf034eda-e1d6-482c-8b41-9de2b137de38,192,,"[81.2, 3.9]",69327,3,,,,-3.006422,,Right Foot,,,"[68.7, 2.2]",,Ground Pass,,12.61507,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing Back,10,Barcelona,217,['ab6df94a-e711-45dc-8422-6426c7193fd1'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.731,Pass,,2011/2012
,,,,,,,,,,,,,,,0.386976,,,,,,,,,,,,,207ac7fa-6fc5-44f0-bb26-1edb5087f94a,199,,"[43.4, 76.9]",69327,3,,,,0.456845,,Right Foot,,,"[49.3, 79.8]",,Low Pass,,6.574192,Out,,,,,,,,,Recovery,1,From Free Kick,José Isidoro Gómez Torres,26455.0,Right Back,10,Barcelona,217,,14,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:14.678,Pass,,2011/2012
,,,,,,,,,,,,,,,1.673519,,,,,,,,,,,,,deadb86b-dc5b-4d94-b0b9-cafad2dbe6a0,200,,"[64.1, 1.0]",69327,3,,,,1.9043111,,,,,"[50.9, 39.1]",,High Pass,,40.32183,,,Xavier Hernández Creus,20131.0,,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Center Back,11,Barcelona,217,['b4ad3c61-3ff7-47a0-8545-1cc6c6716c6d'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.901,Pass,,2011/2012
,,,,,,,,,,,,,,,1.4564,,,,,,,,,,,,,46a6fe51-26b7-4b73-bbf4-a3eec2cadc92,203,,"[54.3, 47.4]",69327,3,,,,0.7719941,,Right Foot,,,"[73.2, 65.8]",,Ground Pass,,26.377453,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Defensive Midfield,11,Barcelona,217,['648ef48a-81a9-4a13-ae4c-6d1ec2f52145'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.755,Pass,,2011/2012
,,,,,,,,,,,,,,,2.1455,,,,,,,,,,,,,82c435bd-3a8e-485f-9926-559b9bfcc927,211,,"[44.6, 73.4]",69327,3,,,,-1.9853032,,Right Foot,,,"[33.6, 48.4]",,Ground Pass,,27.313,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,11,Barcelona,217,['710a9e24-56e3-433c-bc9b-426286da77a1'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.552,Pass,,2011/2012
,,,,,,,,,,,,,,,2.0289,,,,,,,,,,,,,8d96ec06-c49e-49e3-85ea-96cb970afb82,214,,"[36.5, 48.4]",69327,3,,,,-1.4376967,,Right Foot,,,"[39.7, 24.5]",,Ground Pass,,24.113274,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,11,Barcelona,217,['a4224dbf-bce7-4c56-8f91-4bbf09f47ad8'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.637,Pass,,2011/2012
,,,,,,,,,,,,,,,1.2006,,,,,,,,,,,,,e7dbe4b6-ee49-43d8-9419-906789bd276b,217,,"[41.2, 23.0]",69327,3,,,,0.30364388,,Left Foot,,,"[56.2, 27.7]",,Ground Pass,,15.719097,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Center Back,11,Barcelona,217,['2a266833-b953-47b9-a408-da165b070d33'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.595,Pass,,2011/2012
,,,,,,,,,,,,,,,1.3545,,,,,,,,,,,,,d585ca8f-7482-40a7-8b0a-e7ab0e5aa5aa,221,,"[58.3, 27.5]",69327,3,,,,-1.2935708,,Right Foot,,,"[65.3, 2.9]",,Ground Pass,,25.576551,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Attacking Midfield,11,Barcelona,217,['c67507cd-1917-4ef4-b2ba-463d80e4f752'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.258,Pass,,2011/2012
,,,,,,,,,,,,,,,2.394917,,,,,,,,,,,,,045cee35-3d03-492c-80c6-8f6aac7bb46a,224,,"[71.3, 4.8]",69327,3,,,,-0.031679537,,Right Foot,,,"[99.7, 3.9]",,Ground Pass,,28.414257,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Attacking Midfield,11,Barcelona,217,['7b30387f-1bd2-4867-821f-56c595065c32'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.031,Pass,,2011/2012
,,,,,,,,,,,,,,,0.6539,,,,,,,,,,,,,309d927f-5947-4ff5-9360-ffbed3351c2a,232,,"[27.5, 71.6]",69327,3,,,,0.75837773,,Right Foot,,,"[31.3, 75.2]",,Low Pass,,5.234501,Incomplete,,Salvador Sevilla López,24072.0,,,,,,,1,From Throw In,José Isidoro Gómez Torres,26455.0,Right Back,11,Barcelona,217,"['4513dbdf-8339-4fc5-8377-53ee32bca851', 'a64ab31d-8f83-4dfa-b063-34f84ba8f7f1', 'f4d533bd-e10d-4fb4-a9c6-4ea482500231']",58,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:58.786,Pass,True,2011/2012
,,,,,,,,,,,,,,,3.794,,,,,,,,,,,,,43cb6fc6-0179-4da2-ae0e-b23c4949b0ae,242,,"[6.0, 44.0]",69327,4,,,,0.38384435,,Right Foot,,,"[67.9, 69.0]",,High Pass,,66.75784,,,Jorge Molina Vidal,6630.0,,,,,,Goal Kick,1,From Goal Kick,Casto Espinosa Barriga,23815.0,Goalkeeper,12,Real Betis,218,['524f898f-24ce-4d40-b0b0-62c74a21d822'],32,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:32.976,Pass,,2011/2012
,,,,,,,,,,,,,,,0.229,,,,,,,,,,,,,8951dbf0-bfe2-4729-962f-b1764322ff7b,257,,"[57.8, 65.8]",69327,4,,,,1.5707964,,Right Foot,,,"[57.8, 70.7]",,Ground Pass,,4.9,Incomplete,,José Isidoro Gómez Torres,26455.0,,,,,,,1,From Goal Kick,Rubén Castro Martín,6832.0,Right Wing,12,Real Betis,218,"['4c7ff118-0140-49d8-a958-8982a434e0bf', '95f648f7-81f7-402a-9b4f-e4e409f1827a']",43,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:43.988,Pass,,2011/2012
,,,,,,,,,,,,,,,2.426883,,,,,,,,,,,,,8995c70b-e9c6-4605-9576-8d41898097c3,262,,"[41.2, 60.9]",69327,4,,,,-2.6884081,,Right Foot,,,"[14.3, 47.8]",,Ground Pass,,29.920227,,,Casto Espinosa Barriga,23815.0,,,,,,,1,From Goal Kick,Pedro Mario Álvarez Abrante,26081.0,Right Center Back,12,Real Betis,218,['fbff9e10-09ea-4e8a-a759-47cfc26d6d68'],46,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:46.443,Pass,,2011/2012
,,,,,,,,,,,,,,,2.329294,,,,,,,,,,,,,f4a7e410-6d5a-4d66-8454-2fa188ab656e,265,,"[16.5, 47.6]",69327,4,,,,-1.0914842,,Right Foot,,,"[40.2, 2.0]",,High Pass,,51.391148,,,Ignacio Pérez Santamaría,25892.0,,,True,,,,1,From Goal Kick,Casto Espinosa Barriga,23815.0,Goalkeeper,12,Real Betis,218,['50797012-fc5c-460c-aa09-98b2e572b7c0'],50,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:50.231,Pass,,2011/2012
,,,,,,,,,,,,,,,0.772149,,,,,,,,,,,,,3f793d08-b81b-4184-8faf-7221b991fae0,269,,"[34.3, 2.9]",69327,4,,,,2.830368,,Left Foot,,,"[20.0, 7.5]",,Ground Pass,,15.021651,,,José Antonio Dorado Ramírez,11543.0,,,,,,,1,From Goal Kick,Ignacio Pérez Santamaría,25892.0,Left Back,12,Real Betis,218,"['cd2031ce-bafa-4b30-8f1a-3621939ea8b6', 'f51722b6-8443-4521-9cc4-784a0a081c8f']",54,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:54.822,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.1725,,,,,,,,,,,,,549dc1b4-4229-4cbd-8e2a-c2490c741faa,272,,"[20.0, 7.5]",69327,4,,,,0.051746592,,Left Foot,,,"[45.1, 8.8]",,Ground Pass,,25.133642,,,Jefferson Antonio Montero Vite,7063.0,,,,,,,1,From Goal Kick,José Antonio Dorado Ramírez,11543.0,Left Center Back,12,Real Betis,218,['b9e08e31-3bd6-4c15-93c0-2fa53eb37522'],55,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:55.834,Pass,,2011/2012
,,,,,,,,,,,,,,,2.0454,,,,,,,,,,,,,b28b7ef1-5eb8-4b3c-bf7a-373f86a6c6dc,276,,"[58.6, 67.5]",69327,4,,,,0.2760533,,Right Foot,,,"[93.9, 77.5]",,High Pass,,36.6891,Pass Offside,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Recovery,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,12,Real Betis,218,['21f8359f-197e-4cfb-b8ca-b0b495c96cc9'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.546,Pass,,2011/2012
,,,,,,,,,,,,,,,2.362,,,,,,,,,,,,,11008213-64be-45ce-a6b9-77c1a5819824,278,,"[28.1, 4.4]",69327,5,True,,,0.54826045,,Right Foot,,,"[56.1, 21.5]",,High Pass,,32.80869,,,Iriney Santos Da Silva,25978.0,,,,,,Free Kick,1,From Free Kick,José Antonio Dorado Ramírez,11543.0,Left Center Back,13,Real Betis,218,['8790d716-1e0a-40af-af13-e8ebc2c0d3eb'],9,,,,,,,,,,,,,,,,,,Real Betis,218,00:05:09.962,Pass,,2011/2012
,,,,,,,,,,,,,,,1.394215,,,,,,,,,,,,,bf85d8d0-57ca-4d5f-9173-76236135f46b,280,,"[56.1, 21.5]",69327,5,,,,-0.90675014,,Right Foot,,,"[70.5, 3.1]",,Low Pass,,23.364931,,,Jefferson Antonio Montero Vite,7063.0,,,,,,,1,From Free Kick,Iriney Santos Da Silva,25978.0,Center Defensive Midfield,13,Real Betis,218,['d978b6d3-d76c-4e06-bf40-f5d609231d06'],12,,,,,,,,,,,,,,,,,,Real Betis,218,00:05:12.391,Pass,,2011/2012
,,,,,,,,,,,,,,,0.7427,,,,,,,,,,,,,da87384f-20b1-4a00-b929-41004083a75a,285,,"[36.9, 80.0]",69327,5,,,,-0.8803499,,,,,"[40.7, 75.4]",,Low Pass,,5.9665737,,,Sergio Busquets i Burgos,5203.0,,,,,,Throw-in,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,14,Barcelona,217,['4b2fc256-be7b-4fff-b831-7a2c47c4eff7'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:18.986,Pass,,2011/2012
,,,,,,,,,,,,,,,0.8647,,,,,,,,,,,,,1f53822d-4024-4598-860a-7dc50b04d806,288,,"[40.8, 75.1]",69327,5,,,,2.4948342,,Right Foot,,,"[35.9, 78.8]",,Low Pass,,6.140033,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,14,Barcelona,217,['b2c7503a-aa4b-466a-900b-6e914edc6c07'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.849,Pass,,2011/2012
,,,,,,,,,,,,,,,2.6457,,,,,,,,,,,,,b9d91acb-e983-48f1-aebd-fd9a40d0d759,290,,"[35.9, 78.8]",69327,5,,,,-0.49536434,,Right Foot,,,"[69.4, 60.7]",,High Pass,,38.077026,Incomplete,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,14,Barcelona,217,"['6e1b0f7c-e1ca-4e73-85bf-96c7ce875182', 'cc3026a3-076d-49ee-98f6-8ee9de5ba193']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:20.713,Pass,,2011/2012
,,,,,,,,,,,,,,,1.1359,,,,,,,,,,,,,6e1b0f7c-e1ca-4e73-85bf-96c7ce875182,292,,"[51.6, 20.3]",69327,5,,,,0.5770381,,Head,,,"[62.2, 27.2]",,Low Pass,,12.647924,,,Iriney Santos Da Silva,25978.0,,,,,,Recovery,1,Regular Play,José Antonio Dorado Ramírez,11543.0,Left Center Back,15,Real Betis,218,"['ab2ed082-135a-4908-933c-6cbc08750db9', 'b9d91acb-e983-48f1-aebd-fd9a40d0d759']",23,,,,,,,,,,,,,,,,,,Real Betis,218,00:05:23.359,Pass,,2011/2012
,,,,,,,,,,,,,,,1.393401,,,,,,,,,,,,,1b278998-36dc-4f1f-8b48-9495f9ca4e82,294,,"[62.0, 27.2]",69327,5,,,,-1.5051972,,Head,,,"[62.9, 13.5]",,High Pass,,13.72953,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,,1,Regular Play,Iriney Santos Da Silva,25978.0,Center Defensive Midfield,15,Real Betis,218,['64aff250-7640-4b12-a39a-cafbecf6c01d'],24,,,,,,,,,,,,,,,,,,Real Betis,218,00:05:24.535,Pass,,2011/2012
,,,,,,,,,,,,,,,2.0527,,,,,,,,,,,,,71df7226-8fbb-473b-9950-6a552cbe5464,297,,"[61.2, 11.6]",69327,5,,,,-1.9898639,,Right Foot,,,"[56.3, 0.6]",,Low Pass,,12.042009,,,Ignacio Pérez Santamaría,25892.0,,,,,,,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Right Center Midfield,15,Real Betis,218,['3e2e646a-4ae4-4434-a545-de4d6c9d72e5'],26,,,,,,,,,,,,,,,,,,Real Betis,218,00:05:26.855,Pass,,2011/2012
,,,,,,,,,,,,,,,1.029267,,,,,,,,,,,,,bf7f59ea-b7a2-4075-a91f-6a6bb09d6fd1,299,,"[55.9, 0.8]",69327,5,,,,0.32175055,,Head,,,"[62.2, 2.9]",,Low Pass,,6.6407833,,,Jefferson Antonio Montero Vite,7063.0,,,,,,,1,Regular Play,Ignacio Pérez Santamaría,25892.0,Left Back,15,Real Betis,218,['0fcde564-94bb-439f-bb99-3df8e2b9f7c0'],28,,,,,,,,,,,,,,,,,,Real Betis,218,00:05:28.907,Pass,,2011/2012
,,,,,,,,,,,,,,,1.0489,,,,,,,,,,,,,3da67f3e-624e-4574-a725-1cb2ee47fa43,311,,"[65.4, 7.3]",69327,5,,,,-0.96380866,,Right Foot,,,"[67.9, 3.7]",,Ground Pass,,4.382921,,,Jefferson Antonio Montero Vite,7063.0,,,,,,Recovery,1,Regular Play,Rubén Castro Martín,6832.0,Right Wing,15,Real Betis,218,['19aca1c1-8729-4ea8-9f8b-fa3cb34235fe'],33,,,,,,,,,,,,,,,,,,Real Betis,218,00:05:33.563,Pass,,2011/2012
,,,,,,,,,,,,,,,2.8999,,,,,,,,,,,,,ccee4f7e-2295-45e0-90cd-e464414780b3,314,,"[69.4, 3.9]",69327,5,,,,0.9280262,,Right Foot,,,"[85.8, 25.8]",,High Pass,,27.360008,Incomplete,,Jorge Molina Vidal,6630.0,,,,,,,1,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Wing,15,Real Betis,218,"['57db28e4-fcee-464b-a4b7-97b342ddb87f', 'ab6b8b5e-6022-4798-96c3-d89965a05368']",34,,,,,,,,,,,,,,,,,,Real Betis,218,00:05:34.652,Pass,,2011/2012
,,,,,,,,,,,,,,,2.153449,,,,,,,,,,,,,57db28e4-fcee-464b-a4b7-97b342ddb87f,316,,"[35.2, 55.2]",69327,5,,,,-3.0850492,,Left Foot,,,"[8.7, 53.7]",,Ground Pass,,26.54242,,,Víctor Valdés Arribas,20176.0,,,,,,Recovery,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Center Back,16,Barcelona,217,"['a786654e-a6c0-44bc-bf5d-75b545feef43', 'ccee4f7e-2295-45e0-90cd-e464414780b3']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:37.552,Pass,,2011/2012
,,,,,,,,,,,,,,,1.34738,,,,,,,,,,,,,49afb5e3-fbbc-4285-9caf-b7dbd31babe7,319,,"[8.3, 55.6]",69327,5,,,,1.5361568,,Right Foot,,,"[9.0, 75.8]",,Ground Pass,,20.212126,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,16,Barcelona,217,['15a08df9-fb64-4ef9-ac42-2f10009cf87b'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:41.548,Pass,,2011/2012
,,,,,,,,,,,,,,,1.4512,,,,,,,,,,,,,524b9391-ae5c-4da2-a13c-a2dcc9ebf20a,322,,"[35.2, 68.2]",69327,5,,,,1.1682969,,Left Foot,,,"[39.5, 78.3]",,Ground Pass,,10.977249,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Center Back,16,Barcelona,217,['acc97047-40bd-439b-8282-c59f8a337205'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.163,Pass,,2011/2012
,,,,,,,,,,,,,,,1.0395,,,,,,,,,,,,,af999fd1-151b-4fdb-91e9-4a955da3bec8,326,,"[41.0, 78.8]",69327,5,,,,-0.08919361,,Right Foot,,,"[53.3, 77.7]",,Low Pass,,12.349089,Incomplete,,Juan Isaac Cuenca López,26776.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,16,Barcelona,217,"['873cd1f4-9e76-4144-9f6b-5ee074bbace2', 'b4da7b27-664d-4dba-988a-835265137757']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.915,Pass,,2011/2012
