50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[59.6, 71.1]",,,,,,,,,,,0.796967,,,,,,,,,,,,9d511c18-bf02-4da6-b2b8-3bfd49295ae0,1104,,"[63.9, 71.4]",68331,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leonardo Daniel Ponzio,25922.0,Left Center Midfield,64,Real Zaragoza,395,"['01c61d64-fe99-472a-a46c-8f9a6da83bb1', '34562f1b-dff7-4c07-b0de-81aa9efd8ca8', '64429ac1-73e7-4295-92ef-7b329f15eb3e']",29,,,,,,,,,,,,,,,,Real Zaragoza,395,00:29:29.756,Carry,True,2006/2007
,,,,"[65.8, 54.5]",,,,,,,,,,,1.081344,,,,,,,,,,,,b25f5553-4164-4e4f-a7ae-2a5ea1f4efd5,1107,,"[64.1, 55.7]",68331,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alberto Zapater Arjol,24520.0,Right Center Midfield,64,Real Zaragoza,395,"['720edd12-3c79-4bae-946a-c75dceadacbe', 'b5af8871-b233-444f-8e03-ccb80b67eab1', 'd59cbc8e-05da-4d23-b143-ce099ee57fcd']",31,,,,,,,,,,,,,,,,Real Zaragoza,395,00:29:31.185,Carry,True,2006/2007
,,,,"[64.4, 44.8]",,,,,,,,,,,0.713223,,,,,,,,,,,,a8c540f0-4b19-4251-813c-7eec51e04db7,1111,,"[63.6, 43.1]",68331,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo César Aimar Giordano,26024.0,Left Midfield,64,Real Zaragoza,395,"['13e1aa9b-1d8d-4f51-b23e-9e4a2c4de053', '473a3172-f836-4580-92ab-b066e212ebbe', '7b8e7530-c33f-40b6-9573-2e0e9bf81f7c']",33,,,,,,,,,,,,,,,,Real Zaragoza,395,00:29:33.329,Carry,True,2006/2007
,,,,"[82.3, 48.9]",,,,,,,,,,,0.562257,,,,,,,,,,,,30c6d657-e9c1-429c-a730-943866825dd6,1116,,"[80.0, 49.9]",68331,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Nicolás D''Alessandro,25410.0,Right Midfield,64,Real Zaragoza,395,"['44309251-a2b5-436c-9648-8887e3b25083', 'b301e41a-ed24-47cc-9844-262e468170dd', 'd3e9801d-696c-4d2e-aacc-bdddd5dfb316']",35,,,,,,,,,,,,,,,,Real Zaragoza,395,00:29:35.289,Carry,True,2006/2007
,,,,"[83.2, 41.2]",,,,,,,,,,,0.152851,,,,,,,,,,,,b116f8a6-76f8-43ad-ae6d-2e9438b54c0c,1119,,"[83.2, 41.2]",68331,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alberto Zapater Arjol,24520.0,Right Center Midfield,64,Real Zaragoza,395,"['16dda65c-e870-4912-95f1-3caed3740c1c', 'a42fd800-29b7-488a-b59a-6c9200a9bd23']",37,,,,,,,,,,,,,,,,Real Zaragoza,395,00:29:37.042,Carry,,2006/2007
,,,,"[92.4, 57.4]",,,,,,,,,,,0.837798,,,,,,,,,,,,9ccde7e6-14f9-4c12-9e37-6b737a820ee4,1122,,"[90.5, 52.6]",68331,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Nicolás D''Alessandro,25410.0,Right Midfield,64,Real Zaragoza,395,"['2298c7d8-b007-45cf-830d-3cb7c6fe8f95', '87042df3-e7da-49fe-b708-dee6bbb2ba61']",38,,,,,,,,,,,,,,,,Real Zaragoza,395,00:29:38.140,Carry,,2006/2007
,,,,"[104.0, 59.6]",,,,,,,,,,,1.39203,,,,,,,,,,,,4368adb7-07f7-4e9f-ac0d-fb2d211a1200,1125,,"[104.0, 59.6]",68331,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Alberto Milito,19294.0,Left Center Forward,64,Real Zaragoza,395,"['3aa2c169-b0ff-4dd3-804d-ab0612710a1c', '735fbadb-193d-4173-a20d-79ba32edf1e4']",40,,,,,,,,,,,,,,,,Real Zaragoza,395,00:29:40.207,Carry,,2006/2007
,,,,"[105.7, 46.3]",,,,,,,,,,,0.797758,,,,,,,,,,,,3af376a8-e9f6-40e7-bf98-f3a8b7fc35fa,1128,,"[105.7, 46.3]",68331,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alberto Zapater Arjol,24520.0,Right Center Midfield,64,Real Zaragoza,395,"['05975ae1-eb6b-4fff-bd0b-fdb006aefc07', '3be48ef4-cde4-42bf-af7f-8aa195159763', 'a1de716a-6493-4182-b955-e6eaac98bb4a']",42,,,,,,,,,,,,,,,,Real Zaragoza,395,00:29:42.278,Carry,True,2006/2007
,,,,"[52.8, 53.3]",,,,,,,,,,,4.647778,,,,,,,,,,,,976311d3-892d-4816-9a51-3c0ad78de065,1137,,"[30.8, 29.7]",68331,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,65,Barcelona,217,"['72b2719a-24a7-40a0-8fe6-aa8edde41527', '7e054444-f1ac-4c0d-91c3-98dca684a8e3']",45,,,,,,,,,,,,,,,,Barcelona,217,00:29:45.249,Carry,,2006/2007
,,,,"[82.5, 67.3]",,,,,,,,,,,3.714728,,,,,,,,,,,,fcd1007c-fe4a-4430-9c7c-61672759f19b,1140,,"[60.7, 64.9]",68331,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ludovic Giuly,25878.0,Right Wing,65,Barcelona,217,"['03784092-1649-42b7-8e03-5aa9dda07124', '70deb401-bfd2-4565-9abe-f58569703c0e', '8fecaaf2-7bef-4e6d-b995-6a6fa059e393']",51,,,,,,,,,,,,,,,,Barcelona,217,00:29:51.558,Carry,True,2006/2007
,,,,"[89.5, 51.3]",,,,,,,,,,,3.872975,,,,,,,,,,,,c588fca2-4882-4c16-b50a-d86d2cd6a9ec,1152,,"[77.7, 68.9]",68331,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ewerthon Henrique de Souza,25916.0,Right Center Forward,67,Real Zaragoza,395,"['36245404-1b69-45b2-a5e3-41bcd59ebf72', '82c9a23b-91c4-4fbd-b991-22509730e156', 'c401c040-eed9-4ff8-ba83-ccc314a40772']",20,,,,,,,,,,,,,,,,Real Zaragoza,395,00:31:20.416,Carry,True,2006/2007
,,,,"[120.4, 15.6]",,,,,,,,,,,1.733998,,,,,,,,,,,,31a126fc-c602-48f2-bd2d-d736328b49f2,1158,,"[110.3, 6.2]",68331,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pablo César Aimar Giordano,26024.0,Left Midfield,67,Real Zaragoza,395,"['33e695f2-3519-438a-9ea9-7208d9f725da', '787e0baa-7911-4e23-912d-905b62b83b2e', 'a4d10831-7ba5-4606-b47e-d5ec7e8193b0']",27,,,,,,,,,,,,,,,,Real Zaragoza,395,00:31:27.692,Carry,True,2006/2007
,,,,"[23.1, 46.1]",,,,,,,,,,,1.143961,,,,,,,,,,,,376a0c71-a398-4eb7-9e1e-5974dbe41589,1172,,"[20.4, 45.1]",68331,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Motta,4325.0,Center Defensive Midfield,70,Barcelona,217,"['42bef76d-61bc-4667-a3be-d4f05d3de444', 'd03129ee-900a-4088-b977-a99846fd615d']",14,,,,,,,,,,,,,,,,Barcelona,217,00:32:14.877,Carry,,2006/2007
,,,,"[43.6, 29.9]",,,,,,,,,,,0.119986,,,,,,,,,,,,635d3e06-799f-45bb-8571-1aa26671acc8,1176,,"[46.0, 29.7]",68331,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,70,Barcelona,217,"['6e7c8723-1923-435e-ac23-a628335e30b0', 'dec24b44-2efe-44dc-a0ff-a9389dfc8179', 'e1e3baf7-bd38-4607-b1c6-fd45af89e390']",17,,,,,,,,,,,,,,,,Barcelona,217,00:32:17.699,Carry,True,2006/2007
,,,,"[23.1, 27.9]",,,,,,,,,,,0.807225,,,,,,,,,,,,72c51647-9bbc-43cb-80b8-da076704975f,1179,,"[23.1, 27.8]",68331,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,70,Barcelona,217,"['0de1d367-3e90-4b31-b56c-24e39bd2e98f', 'da63e252-d67e-4eb8-899a-8ee0dea5e314', 'e8adbe88-b214-4059-bd06-78a9c1a24e49']",19,,,,,,,,,,,,,,,,Barcelona,217,00:32:19.382,Carry,True,2006/2007
,,,,"[42.1, 8.9]",,,,,,,,,,,1.44356,,,,,,,,,,,,409efa62-3c54-4133-b975-5ff119c968e0,1186,,"[42.1, 8.9]",68331,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,70,Barcelona,217,"['35bf1228-9091-4062-a2e7-26f9371b9d4e', '60d89cf7-0eaf-4363-9ad1-39b6e93584fa']",27,,,,,,,,,,,,,,,,Barcelona,217,00:32:27.623,Carry,,2006/2007
,,,,"[43.3, 14.2]",,,,,,,,,,,0.604091,,,,,,,,,,,,934ed314-ff65-4bfe-a544-6fcaf3edd08f,1189,,"[46.3, 15.5]",68331,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,70,Barcelona,217,"['0b0f6a66-f591-4c64-8b4a-25d147577d8a', '569d23af-cc9d-435d-a61c-9267baa3c00e']",29,,,,,,,,,,,,,,,,Barcelona,217,00:32:29.836,Carry,,2006/2007
,,,,"[33.0, 17.6]",,,,,,,,,,,0.641365,,,,,,,,,,,,357b056a-c03a-4087-a9d4-fee34f93a002,1192,,"[33.0, 17.6]",68331,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,70,Barcelona,217,"['514a0ae2-a869-494f-a01e-e91556b96688', 'a70e2d64-5546-49e8-85b4-e8afc69e5b07']",31,,,,,,,,,,,,,,,,Barcelona,217,00:32:31.596,Carry,,2006/2007
,,,,"[46.7, 30.7]",,,,,,,,,,,4.870941,,,,,,,,,,,,4b020665-2d8f-4c88-9446-dc4152501c9c,1195,,"[39.8, 10.3]",68331,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,70,Barcelona,217,"['9497f676-a097-4a47-a693-2ef7b261e248', 'e0da1419-c94e-494e-863c-fb6ec5a605f6']",33,,,,,,,,,,,,,,,,Barcelona,217,00:32:33.456,Carry,,2006/2007
,,,,"[50.1, 59.6]",,,,,,,,,,,1.930652,,,,,,,,,,,,f34320f2-489e-41cc-81bd-cd46e4fd8059,1198,,"[42.1, 56.2]",68331,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,70,Barcelona,217,"['65673dc1-5fea-4166-8a58-38f272eafcc1', 'd7854d72-55fa-4aa4-97eb-d11774d45f87']",40,,,,,,,,,,,,,,,,Barcelona,217,00:32:40.701,Carry,,2006/2007
,,,,"[34.0, 5.5]",,,,,,,,,,,1.475832,,,,,,,,,,,,e3cc126e-027c-4f99-890c-215309f7125a,1204,,"[40.0, 4.5]",68331,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo César Aimar Giordano,26024.0,Left Midfield,71,Real Zaragoza,395,"['599c292a-ee86-4c03-bf2e-554c000a1c31', '6ee0c846-ab04-4622-9e72-0997bceef908', 'e7b46d7a-8f5b-423e-a14d-418f6a008e32']",47,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:47.337,Carry,True,2006/2007
,,,,"[40.0, 11.7]",,,,,,,,,,,0.009714001,,,,,,,,,,,,80b41ad3-99fd-4d2f-8a68-ca67ea7a3b9f,1207,,"[40.0, 11.7]",68331,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Zapater Arjol,24520.0,Right Center Midfield,71,Real Zaragoza,395,"['3555b174-5f10-468b-9745-af246a60261f', '8515865b-11ba-40f8-9682-0eabf5b74718']",49,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:49.639,Carry,,2006/2007
,,,,"[86.3, 67.0]",,,,,,,,,,,0.119959004,,,,,,,,,,,,789bad07-129e-4ddc-889f-57e6f92ed7d5,1214,,"[86.3, 67.0]",68331,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ludovic Giuly,25878.0,Right Wing,72,Barcelona,217,"['a9b01afe-3dc9-418a-8377-5abe03fb2054', 'ed8f952d-9e9a-4769-8673-234d73fd5355']",56,,,,,,,,,,,,,,,,Barcelona,217,00:32:56.215,Carry,,2006/2007
,,,,"[105.6, 73.4]",,,,,,,,,,,0.679972,,,,,,,,,,,,57b5066a-d971-43e7-bca7-6754fc552492,1223,,"[105.6, 73.4]",68331,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ludovic Giuly,25878.0,Right Wing,73,Barcelona,217,"['22d6415a-a363-4425-967b-9d56444e89b6', '3a1c6345-be9a-485b-9f48-649d05d5bca4', 'f52971b5-cff1-47f9-a8c0-7d529ca77b95']",10,,,,,,,,,,,,,,,,Barcelona,217,00:33:10.689,Carry,True,2006/2007
,,,,"[41.0, 14.7]",,,,,,,,,,,0.609562,,,,,,,,,,,,6152ddd7-683d-4545-8fb1-2856553a528c,1230,,"[40.8, 14.7]",68331,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Alberto Milito,19294.0,Left Center Forward,74,Real Zaragoza,395,"['4bfa2216-0ea4-49ae-9ea2-30f71ff13c4a', '7dda1ebd-51e4-47eb-9f25-822961c2700a']",15,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:15.854,Carry,,2006/2007
,,,,"[37.1, 24.5]",,,,,,,,,,,0.82633,,,,,,,,,,,,06f665f4-577e-4e78-a3e5-623801595877,1233,,"[36.2, 24.5]",68331,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Daniel Ponzio,25922.0,Left Center Midfield,74,Real Zaragoza,395,"['013a8fd9-b803-443a-b89e-79cce5020337', '585f0cca-d71f-47ce-b002-d589dbd0e138']",17,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:17.437,Carry,,2006/2007
,,,,"[33.7, 2.9]",,,,,,,,,,,1.324124,,,,,,,,,,,,9a508178-fae4-41b6-ab73-2252c4a6c483,1240,,"[39.8, 14.4]",68331,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,74,Real Zaragoza,395,"['aa1711ab-2950-4495-9dde-5a3add79ee47', 'd8107764-f4a8-41fe-99bb-29d0fec4f014', 'f3c8d32c-a603-4a80-aab9-a4c8c2072b2a']",25,,,,,,,,,,,,,,,,Barcelona,217,00:33:25.276,Carry,True,2006/2007
,,,,"[68.0, 77.9]",,,,,,,,,,,1.570878,,,,,,,,,,,,dd0bf66b-a83f-478d-950b-069669311f7a,1245,,"[66.1, 77.2]",68331,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Nicolás D''Alessandro,25410.0,Right Midfield,74,Real Zaragoza,395,"['809ff346-057e-4d29-a56f-fca097a04906', '97f72714-1dc2-4e4a-9c57-77312ae55442', 'e930a070-c623-4b79-ae02-e736c9fa3f9a']",28,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:28.078,Carry,True,2006/2007
,,,,"[56.9, 10.1]",,,,,,,,,,,1.461417,,,,,,,,,,,,a394346a-8460-45ea-ad89-d15b759ad87d,1250,,"[53.9, 6.8]",68331,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Center Forward,75,Barcelona,217,"['2c6b3c1e-0438-4c05-a60a-e739e96cb3a6', '79b1c7e6-df81-43b9-8715-8837c2889925', 'aa373e31-3c8f-46e3-bf7c-6f0f08239308']",30,,,,,,,,,,,,,,,,Barcelona,217,00:33:30.150,Carry,True,2006/2007
,,,,"[54.4, 21.4]",,,,,,,,,,,1.473427,,,,,,,,,,,,71d7cb61-a92a-47c4-b1fa-baa20e99c4d0,1258,,"[56.6, 20.7]",68331,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Motta,4325.0,Center Defensive Midfield,76,Barcelona,217,"['30f6cbc3-8fec-43f4-97ae-a50576354b7b', '8c9e1267-2c4e-4816-8ca6-a9c18041b43d', '9f546412-bb84-4bb2-b381-2a0dba9d3804']",45,,,,,,,,,,,,,,,,Barcelona,217,00:33:45.470,Carry,True,2006/2007
,,,,"[45.1, 5.8]",,,,,,,,,,,2.180792,,,,,,,,,,,,d393bdd5-a3cf-4221-ab61-cbc85540b918,1262,,"[45.8, 6.0]",68331,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,76,Barcelona,217,"['0477dfc3-6ea9-49aa-b2a7-5ccc20f0121c', 'c5c1f4ca-28c6-43ce-a91f-b7428ed3d982']",48,,,,,,,,,,,,,,,,Barcelona,217,00:33:48.486,Carry,,2006/2007
,,,,"[45.8, 17.8]",,,,,,,,,,,1.751506,,,,,,,,,,,,e5d0b605-e8f0-43a9-9c0a-9c4b8f1de072,1265,,"[38.5, 21.4]",68331,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Motta,4325.0,Center Defensive Midfield,76,Barcelona,217,"['0eb62e59-302a-4366-a0df-f316f9412ece', '581357db-f9ee-4e51-9f6f-fedb022616ec', 'bb8a711f-c2e4-429f-b54e-d311519d5553']",51,,,,,,,,,,,,,,,,Barcelona,217,00:33:51.938,Carry,True,2006/2007
,,,,"[53.7, 68.0]",,,,,,,,,,,0.950103,,,,,,,,,,,,f27cccf3-2cee-4ef9-84cb-b793062dac8c,1271,,"[53.5, 69.0]",68331,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Nicolás D''Alessandro,25410.0,Right Midfield,77,Real Zaragoza,395,"['244ae49d-ad80-4e28-9702-35065a7cf714', 'bdaf8a01-62d1-431c-a674-4be64e85d79e', 'e7b0c054-d10f-41a7-bc5e-7e09485ed8b2']",55,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:55.162,Carry,True,2006/2007
,,,,"[40.3, 68.9]",,,,,,,,,,,0.140462,,,,,,,,,,,,892fcf50-15e0-43a4-bb61-dcd2246eac09,1275,,"[40.3, 68.9]",68331,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Andrés Diogo Enseñat,26022.0,Right Back,77,Real Zaragoza,395,"['4aa4e22b-37e5-4406-ae93-fa45481a5db9', 'fac7bc5f-818a-4a43-97f3-337a26f02d52']",56,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:56.710,Carry,,2006/2007
,,,,"[48.4, 65.8]",,,,,,,,,,,2.18397,,,,,,,,,,,,eb34b1a9-19dc-4d3b-8e28-eb617221d5ce,1278,,"[44.6, 62.5]",68331,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Nicolás D''Alessandro,25410.0,Right Midfield,77,Real Zaragoza,395,"['0950d2e7-1879-4824-ba5c-9c818a1cc4f5', '20746317-bcda-4cbe-b155-5f27f703cc0e', 'e173e4f1-5dee-4a33-ab77-5dcb17db7df3']",57,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:57.810,Carry,True,2006/2007
,,,,"[63.9, 76.2]",,,,,,,,,,,1.3662,,,,,,,,,,,,386a3e34-c91b-47b9-ab60-7db86866a5c9,1282,,"[52.8, 76.0]",68331,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Andrés Diogo Enseñat,26022.0,Right Back,77,Real Zaragoza,395,"['25e80afc-8479-4b5e-a197-60a3c377e41b', '3f98ded8-7909-4a5f-836f-6a554c4c197b', '625e912e-fcad-42c0-8a8e-fb6353bedc9b']",0,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:00.942,Carry,True,2006/2007
,,,,"[76.4, 78.3]",,,,,,,,,,,0.17071,,,,,,,,,,,,5d767ddc-b4ef-446f-9b71-59de00beee33,1286,,"[76.4, 78.3]",68331,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Alberto Milito,19294.0,Left Center Forward,77,Real Zaragoza,395,"['4e7ff7ce-2b34-4d39-940c-e3a9e03524cb', 'edf61fee-0530-4434-adf9-643e9dfa60ba']",3,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:03.505,Carry,,2006/2007
,,,,"[40.9, 4.1]",,,,,,,,,,,1.054778,,,,,,,,,,,,e4ba43c9-6e4c-4a4e-ac67-b72ef249f2a1,1291,,"[45.3, 10.6]",68331,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,78,Barcelona,217,"['134f6b8b-a76d-444a-9ab8-d5040b52a759', '16715f6f-12ca-4f5a-b9b1-f5835333f6d0']",5,,,,,,,,,,,,,,,,Barcelona,217,00:34:05.462,Carry,,2006/2007
,,,,"[54.4, 36.0]",,,,,,,,,,,4.740277,,,,,,,,,,,,f0957608-ecd1-4247-b80f-15a2ec811eb6,1294,,"[49.8, 17.4]",68331,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,78,Barcelona,217,"['8387fe39-dc35-4f7f-a7f3-4603b8f09cfc', 'b5974d7f-eedc-4994-acaa-39410e038a1d']",7,,,,,,,,,,,,,,,,Barcelona,217,00:34:07.728,Carry,,2006/2007
,,,,"[73.8, 23.6]",,,,,,,,,,,1.16147,,,,,,,,,,,,281a361a-9c1f-4ebc-bb85-4a0f2258caab,1298,,"[73.8, 23.6]",68331,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Center Forward,78,Barcelona,217,"['36c0a6e0-bb8a-4350-9448-9ff33d1a358e', '5ba03444-1dc7-493c-a53b-c27d966230f7', 'c9bb433e-55c7-4796-bf24-14374f1b8ea7']",14,,,,,,,,,,,,,,,,Barcelona,217,00:34:14.067,Carry,True,2006/2007
,,,,"[51.8, 43.1]",,,,,,,,,,,4.722795,,,,,,,,,,,,240f1f1d-743e-4c34-85a1-0ec8a4c3a6d1,1303,,"[54.5, 36.9]",68331,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo César Aimar Giordano,26024.0,Left Midfield,79,Real Zaragoza,395,"['3415f3cb-2cd7-4981-8feb-17fa833e9cbc', '58381925-b51e-4a03-9eb6-15bbd8936c91', '6a0e6610-4dee-4fd3-a75a-80aab505c15f', 'fb627d15-d103-4810-87cd-121281f59b75']",17,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:17.087,Carry,True,2006/2007
,,,,"[48.7, 47.0]",,,,,,,,,,,0.003597,,,,,,,,,,,,c4ba8fda-3adb-4f9b-8386-aae74271af85,1307,,"[51.8, 43.1]",68331,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo César Aimar Giordano,26024.0,Left Midfield,79,Real Zaragoza,395,"['58381925-b51e-4a03-9eb6-15bbd8936c91', '592743cc-cd38-4a8e-9b02-af7f14f1cf4c', '6a0e6610-4dee-4fd3-a75a-80aab505c15f', '700de3aa-7173-418a-88d6-600fb629da04']",21,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:21.809,Carry,True,2006/2007
,,,,"[59.5, 53.7]",,,,,,,,,,,2.248597,,,,,,,,,,,,d937084a-7821-45a5-8d51-d7e92a742eab,1310,,"[53.1, 55.0]",68331,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Nicolás D''Alessandro,25410.0,Right Midfield,79,Real Zaragoza,395,"['76b65165-9a92-4b1f-a303-dba3baa37676', '7ef53c29-c3b7-416a-9432-8056af9074b8', '9fc25bc3-514a-4bfc-970f-84e59748b9f7']",22,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:22.746,Carry,True,2006/2007
,,,,"[63.0, 57.1]",,,,,,,,,,,3.384277,,,,,,,,,,,,83277de2-ce8a-47de-be51-21c3cf868f6c,1316,,"[57.8, 52.5]",68331,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Daniel Ponzio,25922.0,Left Center Midfield,79,Real Zaragoza,395,"['892e897c-45e4-49e7-8a18-5c292ac9f1f5', 'cf53b62b-643e-4f45-bb92-6a4e66d4f0b1', 'e5b447d3-002f-4c3f-9ae4-40e833d7ecdd']",26,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:26.015,Carry,True,2006/2007
,,,,"[39.8, 22.9]",,,,,,,,,,,0.834347,,,,,,,,,,,,e90aa0bc-35a3-44f2-a7d0-8eb5c4d43f6e,1321,,"[38.1, 20.7]",68331,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,79,Real Zaragoza,395,"['338a7631-93e2-46b5-9304-b5ce261c329f', 'e2116162-c8f4-4205-82e0-6917447226c9']",30,,,,,,,,,,,,,,,,Barcelona,217,00:34:30.799,Carry,,2006/2007
,,,,"[53.3, 30.7]",,,,,,,,,,,0.045511,,,,,,,,,,,,88f42688-4de9-401b-b919-1fff8b08ee8e,1324,,"[53.9, 30.6]",68331,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,79,Real Zaragoza,395,"['a5c313c2-ad97-41bc-8efd-457e037196f3', 'd74c5d2b-a719-4d51-80e3-c7654d203aba']",32,,,,,,,,,,,,,,,,Barcelona,217,00:34:32.797,Carry,,2006/2007
,,,,"[64.6, 56.6]",,,,,,,,,,,0.874378,,,,,,,,,,,,3f7d402c-1a92-4fdb-b287-257460d80003,1329,,"[63.0, 56.7]",68331,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Daniel Ponzio,25922.0,Left Center Midfield,79,Real Zaragoza,395,"['16580604-515f-45b9-b5d6-83e2add7b385', 'f9cd85c5-7107-49c3-b476-2f3204babf42']",35,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:35.367,Carry,,2006/2007
