bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.966409,,,,,,,,,,,,,d0cc336a-6878-48ad-9ee8-9551311257f7,1012,,"[70.2, 5.4]",69249,26,,,,2.4416997,,Left Foot,,,,"[62.6, 11.8]",,Ground Pass,,9.935794,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,60,Barcelona,217,['4c05094b-2980-4ed2-ab13-f656c6d1f8fa'],16,,,,,,,,,,,,,,,,Barcelona,217,00:26:16.283,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.9613,,,,,,,,,,,,,ba341dd0-7d21-471a-b29b-8bf8fb347f7f,1015,,"[58.1, 14.7]",69249,26,,,,0.23860933,,Right Foot,,,,"[76.6, 19.2]",,Ground Pass,,19.039433,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,60,Barcelona,217,['16e393c9-86c3-4474-9a43-94dcda79be03'],19,,,,,,,,,,,,,,,,Barcelona,217,00:26:19.459,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.40494,,,,,,,,,,,,,f7563d11-64b7-4a9e-a41f-3128f24e16f5,1019,,"[78.9, 32.5]",69249,26,,,,2.3925421,,Right Foot,,,,"[73.2, 37.8]",,Ground Pass,,7.7833157,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,60,Barcelona,217,['104f259f-167c-4425-811a-53f51fc8cdb3'],22,,,,,,,,,,,,,,,,Barcelona,217,00:26:22.021,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.187343,,,,,,,,,,,,,8e7b56c5-aa71-4ba0-aa81-c0e8b5742be0,1023,,"[76.1, 37.8]",69249,26,,,,-0.67474097,,Left Foot,,,,"[85.1, 30.6]",,Ground Pass,,11.525623,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,60,Barcelona,217,['572e26dd-40dc-43aa-afd6-45d3f0a68e92'],25,,,,,,,,,,,,,,,,Barcelona,217,00:26:25.355,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.300543,,,,,,,,,,,,,c0a57c99-100b-491d-b242-70f8e213a1f0,1027,,"[86.3, 41.2]",69249,26,,,,0.650508,57d1b991-8856-407f-b252-fccd592314d6,Right Foot,,,,"[102.2, 53.3]",,Ground Pass,,19.98049,,,Samuel Eto''o Fils,19298.0,True,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,60,Barcelona,217,['10746878-f4d1-4c25-a265-1af69c371a33'],28,,,,,,,,,,,,,,,,Barcelona,217,00:26:28.214,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.3113,,,,,,,,,,,,,261f741e-ea76-4341-87d3-c9d670032ea1,1032,,"[120.0, 80.0]",69249,26,,,,-1.5527803,,Right Foot,,,,"[120.4, 57.8]",,Ground Pass,,22.203604,,,Samuel Eto''o Fils,19298.0,,,,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,61,Barcelona,217,['783f3fd4-96a9-4cbd-a2cf-1adad941a419'],59,,,,,,,,,,,,,,,,Barcelona,217,00:26:59.477,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.9789,,,,,,,,,,,,,8209c862-0ca3-420c-9ee4-9b0d1fdbf33d,1034,,"[120.4, 57.8]",69249,27,,,,1.9848763,,Right Foot,,,,"[113.5, 73.5]",,Ground Pass,,17.149343,,,Xavier Hernández Creus,20131.0,,,,,,1,From Corner,Samuel Eto''o Fils,19298.0,Center Forward,61,Barcelona,217,['2f346081-5f12-44b5-a3cb-2f229545cf13'],0,,,,,,,,,,,,,,,,Barcelona,217,00:27:00.789,Pass,,2008/2009
,,,,,,,,,,,,,,,,3.5523,,,,,,,,,,,,,bc4f47bc-a2a7-4607-b1be-2d8e00c6b854,1036,,"[113.5, 73.5]",69249,27,,,,-1.608644,,Right Foot,True,,,"[111.3, 15.4]",,High Pass,,58.141636,,,Lionel Andrés Messi Cuccittini,5503.0,,True,,,,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,61,Barcelona,217,['8dfdf636-f519-4a76-b52a-d49250819045'],1,,,,,,,,,,,,,,,,Barcelona,217,00:27:01.768,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.5415,,,,,,,,,,,,,19236fc0-5ecd-413f-b4a7-f56246b7bd4e,1040,,"[115.4, 5.4]",69249,27,,,,3.1415927,,Right Foot,,,,"[107.1, 5.4]",,Ground Pass,,8.3,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,61,Barcelona,217,['41692be5-eb41-493a-b94e-26dfb6de32c3'],7,,,,,,,,,,,,,,,,Barcelona,217,00:27:07.857,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.2468,,,,,,,,,,,,,739148e6-2ae0-4986-9c5a-a42d79368c22,1043,,"[104.8, 7.5]",69249,27,,,,1.3906286,,Right Foot,True,,,"[109.9, 35.5]",,High Pass,,28.460674,,Incomplete,Xavier Hernández Creus,20131.0,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,61,Barcelona,217,"['448e291b-a0b9-4173-9930-a38c11084143', 'd600bf52-5db0-4742-b994-1ac5e3180830']",10,,,,,,,,,,,,,,,,Barcelona,217,00:27:10.475,Pass,,2008/2009
,,,,,,,,,,,,,,,,4.6763,,,,,,,,,,,,,3990ee8c-84aa-4e59-bc3c-578646feaada,1048,,"[34.0, 40.2]",69249,27,,,,0.38847342,,Right Foot,,,,"[109.5, 71.1]",,High Pass,,81.57855,,Incomplete,Arjen Robben,8218.0,,,,,,1,From Corner,Gonzalo Gerardo Higuaín,5497.0,Left Center Forward,61,Barcelona,217,"['0d372e88-ba4c-4d2c-aea8-dcc4b7394cc8', 'c9b9767a-3ebe-48e5-8b8f-536a74d5badf']",16,,,,,,,,,,,,,,,,Real Madrid,220,00:27:16.706,Pass,,2008/2009
,,,,,,,,,,,,,,,,3.0069,,,,,,,,,,,,,91c23979-83bc-4143-86a0-4e5c9dd6f5a1,1052,,"[9.2, 7.8]",69249,27,,,,0.066837415,,Left Foot,,,,"[58.5, 11.1]",,High Pass,,49.410324,,,Thierry Henry,15516.0,,,,,,1,From Corner,Eric-Sylvain Bilal Abidal,20177.0,Left Back,61,Barcelona,217,['b0e8c667-b25d-428d-8edb-bfe66c5df3b4'],22,,,,,,,,,,,,,,,,Barcelona,217,00:27:22.458,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.1445,,,,,,,,,,,,,c1c39421-5550-4028-9758-f988508232b7,1054,,"[57.7, 11.1]",69249,27,,,,-0.7678561,,Head,,,,"[66.4, 2.7]",,Low Pass,,12.093387,,Out,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Thierry Henry,15516.0,Left Wing,61,Barcelona,217,['a6d71c9d-3108-468c-9c03-bb8e25c81e28'],25,,,,,,,,,,,,,,,,Barcelona,217,00:27:25.465,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.905966,,,,,,,,,,,,,e83ac456-e649-4dd0-927f-8e9368b77ad9,1056,,"[55.5, 80.0]",69249,27,,,,-2.0886893,,,,,,"[40.8, 54.2]",,Low Pass,,29.69394,,,Fabio Cannavaro,15775.0,,,,,Throw-in,1,From Throw In,Sergio Ramos García,5201.0,Right Back,62,Real Madrid,220,['1ddd117d-217a-4cc9-ab8b-9702172712e9'],29,,,,,,,,,,,,,,,,Real Madrid,220,00:27:29.543,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.990542,,,,,,,,,,,,,0bc5bb4e-6f5f-4afe-a361-08986d08e6d2,1059,,"[41.7, 51.6]",69249,27,,,,-0.48405293,,Left Foot,,,,"[51.4, 46.5]",,Ground Pass,,10.959015,,,Lassana Diarra,3181.0,,,,,,1,From Throw In,Fabio Cannavaro,15775.0,Left Center Back,62,Real Madrid,220,['3849f88a-39a3-482d-a74e-acd7af24226d'],32,,,,,,,,,,,,,,,,Real Madrid,220,00:27:32.569,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.405387,,,,,,,,,,,,,6369f969-662a-4959-aeb0-92d84aeedead,1062,,"[49.3, 41.0]",69249,27,,,,-1.7389464,,Right Foot,,,,"[43.8, 8.6]",,Ground Pass,,32.863506,,,Iván Gabriel Heinze,26176.0,,,,,,1,From Throw In,Lassana Diarra,3181.0,Right Defensive Midfield,62,Real Madrid,220,['7baec83f-c739-4089-83ea-7f3ded66b224'],34,,,,,,,,,,,,,,,,Real Madrid,220,00:27:34.646,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.703985,,,,,,,,,,,,,360b2644-ed58-4326-9f87-387f8001cf14,1065,,"[44.6, 9.4]",69249,27,,,,1.9821501,,Left Foot,,,,"[38.1, 24.3]",,Ground Pass,,16.256075,,,Christoph Metzelder,20014.0,,,,,,1,From Throw In,Iván Gabriel Heinze,26176.0,Left Back,62,Real Madrid,220,['347adb5f-b15e-4c44-8ef3-041f692dc9e2'],37,,,,,,,,,,,,,,,,Real Madrid,220,00:27:37.008,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.394057,,,,,,,,,,,,,78f92b63-b0c2-40cd-b3e0-64869b2d8f35,1068,,"[40.0, 29.0]",69249,27,,,,1.5163049,,Right Foot,,,,"[41.2, 51.0]",,Ground Pass,,22.032703,,,Fabio Cannavaro,15775.0,,,,,,1,From Throw In,Christoph Metzelder,20014.0,Right Center Back,62,Real Madrid,220,['b466af15-3e2b-4321-bce5-29b5e1af93ce'],41,,,,,,,,,,,,,,,,Real Madrid,220,00:27:41.234,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.726364,,,,,,,,,,,,,5da464d6-bee1-4bd1-8e7b-e16144166b84,1071,,"[43.0, 53.7]",69249,27,,,,0.2904409,,Right Foot,,,,"[70.1, 61.8]",,Ground Pass,,28.284624,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,From Throw In,Fabio Cannavaro,15775.0,Left Center Back,62,Real Madrid,220,['7a4b8a5b-b1ac-4f2e-845e-482e86e6cc90'],44,,,,,,,,,,,,,,,,Real Madrid,220,00:27:44.651,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.168915,,,,,,,,,,,,,60c6b573-2722-472b-a6e3-19859a722002,1074,,"[67.9, 62.7]",69249,27,,,,0.8677801,,Right Foot,,,,"[77.9, 74.5]",,Ground Pass,,15.467385,,,Arjen Robben,8218.0,,,,,,1,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Left Center Forward,62,Real Madrid,220,['3a40e4fc-70a0-46da-acbc-eb1bc9b0a2b9'],47,,,,,,,,,,,,,,,,Real Madrid,220,00:27:47.065,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.491422,,,,,,,,,,,,,57feaf4b-29b8-4302-866d-df20df74f610,1082,,"[116.9, 70.5]",69249,27,,,,-1.6178205,,Right Foot,,,,"[116.1, 53.5]",,Ground Pass,,17.018812,,Incomplete,Raúl González Blanco,15607.0,,,,,,1,From Throw In,Arjen Robben,8218.0,Right Midfield,62,Real Madrid,220,"['12a7327b-b6c0-48d0-b6a6-8aadd75e74d8', '396d9d03-cea8-4fad-a4db-74c22339cad9', 'aaaf750e-d569-4dad-9d77-d628cd2eee4f']",57,,,,,,,,,,,,,,,,Real Madrid,220,00:27:57.377,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.5586,,,,,,,,,,,,,e982bca7-29e2-4c22-8522-982de4f3f99a,1087,,"[7.5, 27.9]",69249,27,,,,0.29464877,,Right Foot,,,,"[27.6, 34.0]",,Ground Pass,,21.005238,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,63,Barcelona,217,"['6c0b2bfe-91e1-4cd3-a787-3361fba9a3ad', '754eb1b1-0a46-415a-b103-d2f513d10ffa']",59,,,,,,,,,,,,,,,,Barcelona,217,00:27:59.889,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.3789,,,,,,,,,,,,,c084d8ad-b175-479d-b0ba-a12fcd405725,1091,,"[42.9, 50.6]",69249,28,,,,1.1775565,,Right Foot,,,,"[52.4, 73.5]",,Ground Pass,,24.792337,,,Samuel Eto''o Fils,19298.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,63,Barcelona,217,['8e518d7b-b63c-4cc5-a5b9-f81bd80e7bf9'],4,,,,,,,,,,,,,,,,Barcelona,217,00:28:04.329,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.1414,,,,,,,,,,,,,50268f61-a913-4198-9f50-cc06a97c1bfa,1095,,"[50.1, 74.3]",69249,28,,,,-1.1398474,,Right Foot,,,,"[54.1, 65.6]",,Ground Pass,,9.57549,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,63,Barcelona,217,['8d616ed3-0787-472b-8f67-ee5198cbf7b2'],7,,,,,,,,,,,,,,,,Barcelona,217,00:28:07.621,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.9943,,,,,,,,,,,,,2e8d9f13-cd39-43b2-a83e-505900032af9,1098,,"[54.1, 65.6]",69249,28,,,,-2.863293,,Right Foot,,,,"[40.1, 61.6]",,Ground Pass,,14.56022,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,63,Barcelona,217,['96e74285-8c48-44dc-9a46-5d3d66b1b5ca'],8,,,,,,,,,,,,,,,,Barcelona,217,00:28:08.774,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.755744,,,,,,,,,,,,,d94d939b-b404-40e6-9e41-f2217c3574fb,1102,,"[41.6, 61.4]",69249,28,,,,-1.0650051,,Right Foot,,,,"[48.8, 48.4]",,Ground Pass,,14.860686,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,63,Barcelona,217,"['1f6bd640-d050-447e-aef7-4cd98782853c', 'ec1a384f-4c13-4f0c-a11c-c6f1164abd66']",10,,,,,,,,,,,,,,,,Barcelona,217,00:28:10.039,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.576193,,,,,,,,,,,,,8b72d287-cb5f-4ec5-8a92-7c99df77a0b5,1105,,"[49.0, 47.4]",69249,28,,,,-1.184663,,Right Foot,,,,"[57.7, 26.0]",,Ground Pass,,23.100866,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,63,Barcelona,217,['b8cf46ad-2bd1-439a-b335-c5e3e536183a'],11,,,,,,,,,,,,,,,,Barcelona,217,00:28:11.306,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.935433,,,,,,,,,,,,,831d61df-3e0c-4a35-a8d6-58fc7e6ad2d0,1108,,"[86.7, 24.7]",69249,28,,,,2.2810674,,Right Foot,,,,"[78.1, 34.7]",,Ground Pass,,13.189389,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,63,Barcelona,217,['16c16c24-f263-47f3-86aa-909fa71dc2ef'],16,,,,,,,,,,,,,,,,Barcelona,217,00:28:16.467,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.717867,,,,,,,,,,,,,07efb0b4-8185-4b3f-8cda-ce83c80d9a01,1118,,"[95.0, 34.3]",69249,28,,,,-0.36153054,,Left Foot,,,,"[106.9, 29.8]",,Ground Pass,,12.722421,,,Andrés Iniesta Luján,5216.0,,,Through Ball,True,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,63,Barcelona,217,['b318d913-efc7-4518-b310-b6b0ad62305e'],20,,,,,,,,,,,,,,,,Barcelona,217,00:28:20.692,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.370749,,,,,,,,,,,,,6bf7ec7a-7831-46ab-a6f2-d0cedaa93ccd,1121,,"[109.8, 34.2]",69249,28,,,,2.1740263,6c6d3647-9060-4ea7-938e-5f01b4c72476,Right Foot,,,,"[106.7, 38.7]",,Ground Pass,,5.4644303,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,63,Barcelona,217,['ebe69134-2cd2-4204-b58e-4b9758c3a807'],22,,,,,,,,,,,,,,,,Barcelona,217,00:28:22.270,Pass,,2008/2009
,,,,,,,,,,,,,,,,7.007428,,,,,,,,,,,,,405968f6-ad7d-4ce6-b8e8-83960183950e,1126,,"[11.6, 43.1]",69249,28,True,,,-0.2201422,,Drop Kick,,,,"[105.0, 22.2]",,High Pass,,95.70982,,Incomplete,,,,,,,,1,From Keeper,Iker Casillas Fernández,11179.0,Goalkeeper,64,Real Madrid,220,['eddaa559-900b-4fcb-ab07-ab727d1aebef'],32,,,,,,,,,,,,,,,,Real Madrid,220,00:28:32.389,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.741937,,,,,,,,,,,,,952cd171-1b3c-4e3a-bf5d-d83734958d13,1128,,"[15.1, 59.3]",69249,28,,,,0.7249532,,Keeper Arm,,,,"[33.5, 75.6]",,Low Pass,,24.581497,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,65,Barcelona,217,['34b22cd2-0ffd-4cf7-9a34-5de084111843'],41,,,,,,,,,,,,,,,,Barcelona,217,00:28:41.012,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.940629,,,,,,,,,,,,,d2595040-5fa2-4ba5-9d5f-eb31e233d31b,1131,,"[38.6, 74.5]",69249,28,,,,-0.9332475,,Right Foot,,,,"[48.6, 61.0]",,Ground Pass,,16.800297,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Barcelona,217,['72002f5c-1971-4254-b71e-92249d051beb'],43,,,,,,,,,,,,,,,,Barcelona,217,00:28:43.050,Pass,,2008/2009
,,,,,,,,,,,,,,,,3.546255,,,,,,,,,,,,,0be8398a-6bee-4a05-af7a-17b4a9f7bff9,1134,,"[59.2, 58.0]",69249,28,,,,-0.5214009,,Right Foot,,,,"[106.9, 30.6]",,High Pass,,55.009544,,Incomplete,Thierry Henry,15516.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,65,Barcelona,217,"['427f9c0c-44e0-4925-bc0d-3780aa171b22', 'cb185562-70c9-450a-873b-5098786da460']",48,,,,,,,,,,,,,,,,Barcelona,217,00:28:48.507,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.752112,,,,,,,,,,,,,c8c0e9da-310b-4057-bbed-126f43e1255b,1138,,"[14.6, 49.9]",69249,28,,,,0.83404887,,Keeper Arm,,,,"[27.3, 63.9]",,Ground Pass,,18.902117,,,Sergio Ramos García,5201.0,,,,,,1,Regular Play,Iker Casillas Fernández,11179.0,Goalkeeper,66,Real Madrid,220,['a0acf3ff-4a5d-474d-82e2-460410103cb2'],53,,,,,,,,,,,,,,,,Real Madrid,220,00:28:53.109,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.069913,,,,,,,,,,,,,a791ac13-e440-4c3c-9fec-5cc09392f70e,1141,,"[42.7, 72.4]",69249,28,,,,-1.1222991,,Right Foot,,,,"[49.1, 59.1]",,Ground Pass,,14.759743,,,Lassana Diarra,3181.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Right Back,66,Real Madrid,220,['081e9827-4044-4044-b641-57d4ae2a5baf'],57,,,,,,,,,,,,,,,,Real Madrid,220,00:28:57.769,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.081769,,,,,,,,,,,,,d0644365-266d-4f08-99f9-d9f8f9d15d6a,1144,,"[53.5, 59.1]",69249,29,,,,0.75821453,,Right Foot,,,,"[70.5, 75.2]",,Ground Pass,,23.413885,,,Sergio Ramos García,5201.0,,,,,,1,Regular Play,Lassana Diarra,3181.0,Right Defensive Midfield,66,Real Madrid,220,['542b971f-4e7b-4053-800c-39611cb667d5'],1,,,,,,,,,,,,,,,,Real Madrid,220,00:29:01.045,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.219846,,,,,,,,,,,,,cc6e2555-2b23-478c-bd2d-abe41a0e5a50,1147,,"[82.2, 74.9]",69249,29,,,,-2.617413,,Right Foot,,,,"[69.4, 67.5]",,Ground Pass,,14.785128,,,Lassana Diarra,3181.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Right Back,66,Real Madrid,220,['f1010c71-9fd4-4043-b6b3-a3dd00ca35a1'],4,,,,,,,,,,,,,,,,Real Madrid,220,00:29:04.179,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.116853,,,,,,,,,,,,,b7cb3271-e2bf-4812-901e-83d0d7ac1eac,1151,,"[76.9, 55.7]",69249,29,,,,-2.5640335,,Right Foot,,,,"[68.0, 49.9]",,Ground Pass,,10.623088,,,Fernando Rubén Gago,26036.0,,,,,,1,Regular Play,Lassana Diarra,3181.0,Right Defensive Midfield,66,Real Madrid,220,"['a3d65471-ed76-4a0a-b0ae-b373067d52d6', 'd7d7d6a7-005c-4249-b28e-f0a67116940b']",8,,,,,,,,,,,,,,,,Real Madrid,220,00:29:08.041,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.324818,,,,,,,,,,,,,8b3f8f59-10db-437c-87cd-b77f24eba2d6,1154,,"[74.7, 29.8]",69249,29,,,,-1.3315648,,Right Foot,,,,"[80.7, 5.2]",,Ground Pass,,25.321136,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,Regular Play,Fernando Rubén Gago,26036.0,Left Defensive Midfield,66,Real Madrid,220,['61bf0a99-2a4f-4c0c-a894-ad7debcc57d0'],11,,,,,,,,,,,,,,,,Real Madrid,220,00:29:11.537,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.735917,,,,,,,,,,,,,d8793a33-1d0e-4bd9-a354-c21d26c9695d,1157,,"[80.2, 7.5]",69249,29,,,,0.357134,,Left Foot,,,,"[107.0, 17.5]",,Ground Pass,,28.604895,,,Fernando Rubén Gago,26036.0,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Midfield,66,Real Madrid,220,['731c031e-9161-479a-959d-47c01dce6bf9'],14,,,,,,,,,,,,,,,,Real Madrid,220,00:29:14.056,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.2354,,,,,,,,,,,,,826a53ca-913a-4703-aef9-e4005a9b38dc,1160,,"[107.2, 18.1]",69249,29,,,,0.86459726,,Left Foot,,,,"[110.1, 21.5]",,Low Pass,,4.4687805,,Incomplete,Raúl González Blanco,15607.0,,,,,,1,Regular Play,Fernando Rubén Gago,26036.0,Left Defensive Midfield,66,Real Madrid,220,"['8f957afe-8542-4ea5-965b-20315ae23702', 'cfea9856-4fa0-48df-ac7e-00b83fa49b67']",16,,,,,,,,,,,,,,,,Real Madrid,220,00:29:16.880,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.9398,,,,,,,,,,,,,ccd55de7-1142-40f8-9046-47b4881be121,1163,,"[120.0, 1.0]",69249,29,,,,1.7748142,,Right Foot,,,,"[110.4, 47.4]",,High Pass,True,47.382698,,,Fabio Cannavaro,15775.0,,True,Inswinging,,Corner,1,From Corner,Gonzalo Gerardo Higuaín,5497.0,Left Center Forward,67,Real Madrid,220,['a6d906b2-8118-48f3-a438-ae0036abce50'],38,,,,,,,,,,,,,,,,Real Madrid,220,00:29:38.422,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.22799,,,,,,,,,,,,,dd37396e-f0db-4546-b2c6-ec882c84cb38,1167,,"[108.4, 80.0]",69249,29,,,,-1.0040671,,,,,,"[116.1, 67.9]",,High Pass,,14.342245,,,Arjen Robben,8218.0,,,,,Throw-in,1,From Throw In,Sergio Ramos García,5201.0,Right Back,68,Real Madrid,220,['fbe45841-964e-4845-b7b9-e4cf412d55ad'],58,,,,,,,,,,,,,,,,Real Madrid,220,00:29:58.091,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.872464,,,,,,,,,,,,,db3d3bb0-c3d9-47ed-af98-e1ee38144e1d,1170,,"[116.1, 67.1]",69249,29,,,,2.161509,,Left Foot,,,,"[110.4, 75.6]",,Ground Pass,,10.234256,,,Sergio Ramos García,5201.0,,,,,,1,From Throw In,Arjen Robben,8218.0,Right Midfield,68,Real Madrid,220,['89d1e828-ff16-4fca-89f4-5bf9e794a572'],59,,,,,,,,,,,,,,,,Real Madrid,220,00:29:59.359,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.6182,,,,,,,,,,,,,24361ae4-37d4-4f35-9c66-de2d063e5fcf,1173,,"[113.5, 76.9]",69249,30,,,,-1.4706038,,Right Foot,True,,,"[117.3, 39.1]",,High Pass,,37.990524,,Incomplete,,,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Right Back,68,Real Madrid,220,['784e3773-c1d8-46cf-a821-c9f9fae51400'],1,,,,,,,,,,,,,,,,Real Madrid,220,00:30:01.390,Pass,,2008/2009
,,,,,,,,,,,,,,,,3.578538,,,,,,,,,,,,,3f4a1491-f64f-48e6-ab41-95182e2845a6,1176,,"[15.7, 47.2]",69249,30,,,,-0.6577934,,Drop Kick,,,,"[75.5, 1.0]",,High Pass,,75.56772,,Out,Lionel Andrés Messi Cuccittini,5503.0,,True,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,68,Real Madrid,220,['56b4db62-7afb-4512-8690-a66e1fd08a77'],8,,,,,,,,,,,,,,,,Barcelona,217,00:30:08.550,Pass,,2008/2009
,,,,,,,,,,,,,,,,4.025749,,,,,,,,,,,,,c7ed202d-e4f0-4eed-83fb-391196864cfa,1178,,"[55.7, 80.0]",69249,30,True,,,-1.9810044,,,,,,"[36.0, 34.7]",,High Pass,,49.39818,,,Christoph Metzelder,20014.0,,True,,,Throw-in,1,From Throw In,Sergio Ramos García,5201.0,Right Back,69,Real Madrid,220,['8eb44725-fab2-4887-a77a-3258c8e70ec0'],17,,,,,,,,,,,,,,,,Real Madrid,220,00:30:17.878,Pass,,2008/2009
