bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.6751,,,,,,,,,,,,22c6e98b-b5ea-4fdc-a552-f30eab4476ac,96,,"[92.2, 68.6]",69312,1,,,,,0.5299565,,Right Foot,,,"[102.1, 74.4]",,Ground Pass,,11.473884,,Incomplete,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Wing,4,Barcelona,217,"['7c12d075-f413-481e-bbf8-e6e51c4bc7a5', 'e5de0fc1-1abd-40a0-8652-cc48c000a47d']",44,,,,,,,,,,,,,,,Barcelona,217,00:01:44.483,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.0771,,,,,,,,,,,,d493d337-6ed1-4527-b92b-4603d631ee17,101,,"[32.2, 2.6]",69312,1,,,,,0.7752975,,Left Foot,,,"[52.2, 22.2]",,Ground Pass,,28.002857,,Incomplete,,Sergio García De La Fuente,6767.0,,,,,,1,Regular Play,Dídac Vilá Rosselló,6886.0,Left Back,4,Barcelona,217,"['30ba64af-d4d6-4613-b52c-6a451d487eba', '42ad06aa-3e07-42a5-8b76-16fb7fb4971b', '8d96a3d2-f577-45f1-957d-154d6052f385']",48,,,,,,,,,,,,,,,Espanyol,214,00:01:48.357,Pass,True,2011/2012
,,,,,,,,,,True,,,,,,1.207861,,,,,,,,,,,,42ad06aa-3e07-42a5-8b76-16fb7fb4971b,103,,"[68.8, 58.8]",69312,1,,,,,1.359703,,Right Foot,,,"[70.9, 68.6]",,Ground Pass,,10.022474,,,,Xavier Hernández Creus,20131.0,,,,,Interception,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,"['d493d337-6ed1-4527-b92b-4603d631ee17', 'de8356e2-951a-454e-a176-19073ca8bb52']",50,,,,,,,,,,,,,,,Barcelona,217,00:01:50.434,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.808777,,,,,,,,,,,,c7d693fa-3636-43d3-9fa2-314e1c5ad251,106,,"[70.9, 68.6]",69312,1,,,,,1.9982606,,Right Foot,,,"[66.8, 77.6]",,Ground Pass,,9.889894,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,4,Barcelona,217,['74b0f89b-934e-43ec-b64b-94e4b854a8ca'],52,,,,,,,,,,,,,,,Barcelona,217,00:01:52.069,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.0811,,,,,,,,,,,,3347941f-181d-4710-8baf-148aecd6be34,109,,"[66.8, 77.6]",69312,1,,,,,0.0064101685,,Right Foot,,,"[82.4, 77.7]",,Low Pass,,15.600321,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Wing,4,Barcelona,217,['80a06e91-9477-4378-98ef-390a266fa522'],53,,,,,,,,,,,,,,,Barcelona,217,00:01:53.918,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.8458,,,,,,,,,,,,4b3ab584-f7e3-4b6a-a328-9ab047b5a58b,112,,"[82.2, 77.7]",69312,1,,,,,-3.028048,,Right Foot,,,"[70.8, 76.4]",,Ground Pass,,11.473884,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,['61c3da81-7b94-40e5-b973-f2d7a671411f'],55,,,,,,,,,,,,,,,Barcelona,217,00:01:55.040,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.538768,,,,,,,,,,,,ab916030-7c5a-461f-a09d-3990092a7830,114,,"[70.8, 76.4]",69312,1,,,,,2.9471126,,Left Foot,,,"[64.2, 77.7]",,Ground Pass,,6.726812,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,4,Barcelona,217,['b5e42109-7749-4bd2-b55f-73b2fafaac96'],55,,,,,,,,,,,,,,,Barcelona,217,00:01:55.886,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.711,,,,,,,,,,,,2b0a0a25-0583-444c-bfac-f3c29dd3432d,122,,"[68.8, 72.3]",69312,1,,,,,-0.34407935,,Left Foot,,,"[80.8, 68.0]",,Ground Pass,,12.747156,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Wing,4,Barcelona,217,"['3c2e0ba2-adcc-4726-a6b1-522d7160f7c8', 'd0ec4ff3-a476-4073-98c4-bbb8db3465b1']",58,,,,,,,,,,,,,,,Barcelona,217,00:01:58.378,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.9924,,,,,,,,,,,,aa0e01d0-0a73-4a1a-8444-1f090c84faaa,125,,"[80.8, 68.0]",69312,1,,,,,-2.7311862,,Right Foot,,,"[67.7, 62.3]",,Ground Pass,,14.286357,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,4,Barcelona,217,['5d42c645-1a11-4286-9644-8976c0a1e0ec'],59,,,,,,,,,,,,,,,Barcelona,217,00:01:59.169,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.502425,,,,,,,,,,,,80bc99c9-ecae-48f4-8b82-e1a602492ce9,128,,"[67.4, 60.6]",69312,2,,,,,-1.6977692,,Right Foot,,,"[63.8, 32.4]",,High Pass,,28.428858,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['390772a8-0bf9-4d73-8409-0b1b030764a3'],0,,,,,,,,,,,,,,,Barcelona,217,00:02:00.242,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.410267,,,,,,,,,,,,69a517dc-8826-44b0-aebe-042440e826e2,131,,"[72.6, 20.8]",69312,2,,,,,-1.0244364,,Right Foot,,,"[81.6, 6.0]",,Ground Pass,,17.321663,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,4,Barcelona,217,['49c9e458-2247-45b6-97df-5f86f5535e59'],6,,,,,,,,,,,,,,,Barcelona,217,00:02:06.837,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.210996,,,,,,,,,,,,161e0d80-f9de-472b-a719-1bea1865e979,134,,"[94.7, 7.9]",69312,2,,,,,1.7570192,,Right Foot,,,"[89.5, 35.5]",,Low Pass,,28.085583,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,4,Barcelona,217,['e5f593db-6c91-4a31-8704-880c14996d0a'],11,,,,,,,,,,,,,,,Barcelona,217,00:02:11.782,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.9089,,,,,,,,,,,,fed75d90-5b58-46d3-8042-db12aadf8504,138,,"[85.6, 33.6]",69312,2,,,,,-2.7928216,,Right Foot,,,"[74.6, 29.6]",,Ground Pass,,11.7046995,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,4,Barcelona,217,['ac2efd46-70b3-4af5-bb0e-4a48cd2cbcd7'],14,,,,,,,,,,,,,,,Barcelona,217,00:02:14.349,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.219186,,,,,,,,,,,,6a2effb7-9ff1-4cc7-a702-35e2d930c0d5,141,,"[74.6, 29.6]",69312,2,,,,,-1.2609147,,Right Foot,,,"[81.1, 9.3]",,Ground Pass,,21.315252,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['b48a3df3-94fb-490b-a8bc-a139c294455e'],15,,,,,,,,,,,,,,,Barcelona,217,00:02:15.298,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.1912,,,,,,,,,,,,cc00f94c-1b6f-4c47-91a0-c28e285d377c,144,,"[78.5, 19.1]",69312,2,,,,,0.8936688,,Right Foot,,,"[90.8, 34.4]",,Ground Pass,,19.631098,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,4,Barcelona,217,['a614c1a9-4a55-4e2d-9014-980ce7c9092f'],19,,,,,,,,,,,,,,,Barcelona,217,00:02:19.043,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.5045,,,,,,,,,,,,0a8b1cc9-8938-46b4-8584-5cef914a407a,147,,"[90.8, 34.4]",69312,2,,,,,-2.2763646,,Right Foot,,,"[86.2, 29.0]",,Ground Pass,,7.093659,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Wing,4,Barcelona,217,['207c743e-3303-43de-8bcc-b9052458ec10'],20,,,,,,,,,,,,,,,Barcelona,217,00:02:20.314,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.981907,,,,,,,,,,,,f5004b01-efbf-4388-8af2-358e332f3849,150,,"[86.2, 29.0]",69312,2,,,,,1.5385494,,Right Foot,,,"[87.0, 53.8]",,Ground Pass,,24.8129,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,4,Barcelona,217,['2dfc12a8-d278-413c-9054-8016b06d5491'],20,,,,,,,,,,,,,,,Barcelona,217,00:02:20.858,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.986,,,,,,,,,,,,98725993-b08b-40a2-b5f8-bc7a139ec393,153,,"[90.7, 45.4]",69312,2,,,,,-0.7853982,,Left Foot,,,"[102.9, 33.2]",,Ground Pass,,17.253405,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,4,Barcelona,217,['b9d61a3c-f3b2-4a0c-be3a-ae907f12a343'],23,,,,,,,,,,,,,,,Barcelona,217,00:02:23.302,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.7062,,,,,,,,,,,,6a326a2f-2776-4c2e-8091-9ce7063ee847,159,,"[24.6, 47.2]",69312,2,,,,,0.83535653,,Right Foot,,,"[30.3, 53.5]",,Ground Pass,,8.495881,,Incomplete,,,,,,,,Recovery,1,Regular Play,Juan Daniel Forlín,24744.0,Left Defensive Midfield,4,Barcelona,217,"['1f311677-d43d-434f-9050-411ab384dcc5', 'cb39e791-5ea6-45fc-ac9d-42ecbc4998fa']",25,,,,,,,,,,,,,,,Espanyol,214,00:02:25.804,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.3618,,,,,,,,,,,,33009900-4b5f-4138-8724-9d22eac6a450,165,,"[120.0, 1.0]",69312,2,,,,,1.6765016,,Right Foot,,,"[116.0, 38.7]",,High Pass,True,37.911606,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,5,Barcelona,217,['e6b8c4ca-657d-4a6d-a6ee-234424f3cfbb'],53,,,,,,,,,,,,,,,Barcelona,217,00:02:53.081,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.2898,,,,,,,,,,,,13d84ca2-f48e-4a7a-9bc8-5e48fa4de851,169,,"[93.9, 22.7]",69312,2,,,,,0.84442043,,Left Foot,,,"[114.6, 46.0]",,High Pass,,31.16697,,Incomplete,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,5,Barcelona,217,['d021e0e7-6bf8-4988-a1b0-12d82c52d20b'],59,,,,,,,,,,,,,,,Barcelona,217,00:02:59.190,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.9516,,,,,,,,,,,,a58f04ef-86c2-476d-8ca8-ef0bfe3354dd,172,,"[12.3, 35.6]",69312,3,,,,,-0.17193809,,Keeper Arm,,,"[45.7, 29.8]",,High Pass,,33.899853,,,,Joan Verdú Fernández,26211.0,,,,,,1,From Corner,Cristian Darío Álvarez,24040.0,Goalkeeper,5,Barcelona,217,['a9b5f67f-cce3-4c1b-b298-f091bbe8bbb3'],2,,,,,,,,,,,,,,,Espanyol,214,00:03:02.826,Pass,,2011/2012
,,,,,,,,,,,,,,,,4.4582,,,,,,,,,,,,8a99fd0e-0a40-4b24-b550-33185c8f87f5,176,,"[49.1, 29.6]",69312,3,,,,,-0.6435011,,Right Foot,,,"[87.1, 1.1]",,High Pass,,47.5,,Out,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,1,From Corner,Joan Verdú Fernández,26211.0,Center Attacking Midfield,5,Barcelona,217,['6fde28e1-d5ad-4726-9558-3aa6e60bdbd6'],6,,,,,,,,,,,,,,,Espanyol,214,00:03:06.125,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.797057,,,,,,,,,,,,9200139b-0d85-4ee7-b105-bb36462742e3,178,,"[41.5, 80.0]",69312,3,,,,,-0.76214653,,,,,"[48.1, 73.7]",,Low Pass,,9.124144,,,,Francesc Fàbregas i Soler,3478.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['7c09c712-d823-4e5c-a51e-7474cfb27c22'],15,,,,,,,,,,,,,,,Barcelona,217,00:03:15.958,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.5236,,,,,,,,,,,,a8294f6d-db9a-4a3e-9aa2-bffdd5bcbccf,182,,"[45.6, 74.2]",69312,3,,,,,2.6620734,,Right Foot,,,"[40.6, 76.8]",,Ground Pass,,5.635601,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Wing,6,Barcelona,217,['b5de3061-225f-4f1c-8631-c541048c4950'],17,,,,,,,,,,,,,,,Barcelona,217,00:03:17.786,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.800108,,,,,,,,,,,,455aafc5-5028-4401-8341-69083ceaf4aa,185,,"[40.6, 76.8]",69312,3,,,,,-2.5737486,,Right Foot,,,"[34.8, 73.1]",,Ground Pass,,6.87968,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['3873d0f7-91aa-4000-b47f-7451eb1613d3'],18,,,,,,,,,,,,,,,Barcelona,217,00:03:18.350,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.303913,,,,,,,,,,,,dc5a30ea-2f16-412b-9751-44763b6205c3,189,,"[35.5, 73.6]",69312,3,,,,,3.1223643,,Right Foot,,,"[19.9, 73.9]",,Ground Pass,,15.602884,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['9dfc31e3-a2bf-4e56-9fd5-d904db797648'],19,,,,,,,,,,,,,,,Barcelona,217,00:03:19.382,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.637,,,,,,,,,,,,c5c69b03-4609-4827-ae8c-56f22020d004,192,,"[20.7, 73.9]",69312,3,,,,,-1.9588308,,Right Foot,,,"[15.1, 60.2]",,Ground Pass,,14.800338,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,6,Barcelona,217,['d5fe66f7-1a89-49c2-aebe-f0d983395af6'],21,,,,,,,,,,,,,,,Barcelona,217,00:03:21.977,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.038787,,,,,,,,,,,,4c01a889-9512-40f1-8e4a-6146c783858f,195,,"[15.1, 60.3]",69312,3,,,,,-1.3568443,,Right Foot,,,"[23.4, 22.1]",,Ground Pass,,39.091305,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,6,Barcelona,217,['b73f7336-c529-4c6e-9bee-ad1c4f251c18'],24,,,,,,,,,,,,,,,Barcelona,217,00:03:24.916,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.297788,,,,,,,,,,,,bbda1630-c9a7-495e-bebf-aba50a586a9a,198,,"[34.8, 18.4]",69312,3,,,,,-0.57806504,,Left Foot,,,"[53.5, 6.2]",,Ground Pass,,22.327785,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,6,Barcelona,217,['1b70fe1d-2d61-42b1-92e7-abfc8b103992'],28,,,,,,,,,,,,,,,Barcelona,217,00:03:28.018,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.103,,,,,,,,,,,,ea358792-b3a0-4824-97c0-d89c9d60f93e,201,,"[64.3, 5.4]",69312,3,,,,,0.21749867,,Right Foot,,,"[82.4, 9.4]",,Ground Pass,,18.53672,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,6,Barcelona,217,['142a9046-9af5-442b-b222-1357dfd6e1de'],32,,,,,,,,,,,,,,,Barcelona,217,00:03:32.248,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.9709,,,,,,,,,,,,b8ad01b7-63a6-4ca6-8e1c-11e26f98a4bb,204,,"[82.4, 9.4]",69312,3,,,,,-2.9082189,,Right Foot,,,"[70.2, 6.5]",,Ground Pass,,12.539936,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,6,Barcelona,217,"['925d677f-e946-451a-a124-4a37d47f4df4', 'c6b15229-2a89-4f8a-bfc2-210642ca023c']",33,,,,,,,,,,,,,,,Barcelona,217,00:03:33.369,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.1397,,,,,,,,,,,,c6b15229-2a89-4f8a-bfc2-210642ca023c,206,,"[50.8, 74.5]",69312,3,,,,,2.6779451,,Right Foot,,,"[50.2, 74.8]",,Ground Pass,,0.6708204,,Incomplete,,,,,,,,Recovery,1,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,6,Barcelona,217,"['b8ad01b7-63a6-4ca6-8e1c-11e26f98a4bb', 'ec7de9cc-69fa-4279-aa0b-0c09ce0302d8']",34,,,,,,,,,,,,,,,Espanyol,214,00:03:34.340,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.7113,,,,,,,,,,,,1b8c3c61-18dc-4350-b1da-04e1e98d1074,208,,"[55.6, 80.0]",69312,3,,,,,-1.3062307,,,,,"[62.4, 54.9]",,High Pass,,26.004807,,,,Sergio García De La Fuente,6767.0,,,,,Throw-in,1,From Throw In,Raúl Rodríguez Navarro,26667.0,Right Back,7,Espanyol,214,['1f4ef7c5-894b-48a3-9aff-0173c0b6f992'],46,,,,,,,,,,,,,,,Espanyol,214,00:03:46.666,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.4269,,,,,,,,,,,,9524959a-b2e9-47bd-8fdf-1f201b4aa5e9,212,,"[57.3, 52.5]",69312,3,,,,,-1.2198223,,Left Foot,,,"[73.3, 8.8]",,High Pass,,46.536976,,,,Dídac Vilá Rosselló,6886.0,,True,,,,1,From Throw In,Sergio García De La Fuente,6767.0,Center Forward,7,Espanyol,214,['5fc87dc3-237f-4544-9b3a-73c70e4e1e61'],50,,,,,,,,,,,,,,,Espanyol,214,00:03:50.200,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.467,,,,,,,,,,,,cda7762f-de49-4a49-bc51-d7f3518f6920,215,,"[84.6, 7.9]",69312,3,,,,,0.882549,,Left Foot,True,,"[105.9, 33.8]",,High Pass,,33.533566,,,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,1,From Throw In,Dídac Vilá Rosselló,6886.0,Left Back,7,Espanyol,214,['690d9a5e-8397-4a4a-a31e-913263d44e8c'],55,,,,,,,,,,,,,,,Espanyol,214,00:03:55.144,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.1198,,,,,,,,,,,,c687db31-b391-499b-824b-2cc887b7a65b,221,,"[112.2, 66.0]",69312,4,,,,,-1.2167989,,Right Foot,,,"[113.9, 61.4]",,Low Pass,,4.90408,,Incomplete,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,7,Espanyol,214,"['39841229-259c-4cf0-b75a-9648137ca924', '4a7e3ced-2400-48cf-900a-03658c61af15']",0,,,,,,,,,,,,,,,Espanyol,214,00:04:00.941,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.2466,,,,,,,,,,,,fe21a3ba-1b42-4c20-a3e9-e661c63f9986,224,,"[110.7, 80.0]",69312,4,,,,,-2.379446,,,,,"[101.9, 71.6]",,Low Pass,,12.165525,,,,Vladimír Weiss,10922.0,,,,,Throw-in,1,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,8,Espanyol,214,['3b07f725-0a2c-4a69-b70c-702eee295b22'],6,,,,,,,,,,,,,,,Espanyol,214,00:04:06.363,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.9703,,,,,,,,,,,,21442e2e-18ff-4bc7-8ad9-9fa20519260e,228,,"[101.3, 75.1]",69312,4,,,,,0.27032533,,Right Foot,,,"[109.6, 77.4]",,Low Pass,,8.612782,,,,Joan Verdú Fernández,26211.0,,,,,,1,From Throw In,Vladimír Weiss,10922.0,Left Wing,8,Espanyol,214,"['67ceecb4-af55-4f1f-9805-f8a777b5ab13', '9fd92602-a990-465b-8c49-7ac50ba321e3']",7,,,,,,,,,,,,,,,Espanyol,214,00:04:07.984,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.008,,,,,,,,,,,,ef26a7c0-f74e-46a7-998c-4f90d9dcc105,232,,"[109.0, 77.4]",69312,4,,,,,-2.872425,,Right Foot,,,"[100.3, 75.0]",,Low Pass,,9.024965,,,,Vladimír Weiss,10922.0,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,8,Espanyol,214,['7128cc29-3af4-41c8-83d2-b09fdb7d8e1b'],9,,,,,,,,,,,,,,,Espanyol,214,00:04:09.459,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.6618,,,,,,,,,,,,86330e13-cacd-4bf0-a1cb-6edb3c43cced,239,,"[4.3, 24.1]",69312,4,,,,,1.3833672,,Left Foot,,,"[5.4, 29.9]",,Ground Pass,,5.903389,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,9,Barcelona,217,['4c0c7d65-de4c-4b86-a297-cfdefe5cbe4c'],15,,,,,,,,,,,,,,,Barcelona,217,00:04:15.250,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.093816,,,,,,,,,,,,80aeb97d-a970-4a2e-94f5-814c7880d527,243,,"[6.2, 28.7]",69312,4,,,,,-1.1391783,,Right Foot,,,"[17.3, 4.6]",,Ground Pass,,26.533375,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,9,Barcelona,217,['c31d2691-1356-4981-8c91-b798d802eb61'],16,,,,,,,,,,,,,,,Barcelona,217,00:04:16.381,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.2856,,,,,,,,,,,,bf3e6f1b-968f-4a8f-a9df-039d7c365a97,249,,"[23.1, 13.9]",69312,4,,,,,1.7007782,,Left Foot,,,"[21.1, 29.2]",,Ground Pass,,15.430165,,,,Gerard Piqué Bernabéu,5213.0,,,,,Free Kick,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,10,Barcelona,217,['679c41e8-53af-4f7a-a4bd-3305ca19d0a2'],36,,,,,,,,,,,,,,,Barcelona,217,00:04:36.292,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.303642,,,,,,,,,,,,b0ff1a05-7e73-452e-ad06-6a844174abf7,252,,"[38.7, 43.5]",69312,4,,,,,-1.4894161,,Right Foot,,,"[41.0, 15.3]",,Ground Pass,,28.293638,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,10,Barcelona,217,['101bd710-b8b4-4e46-beaf-4c8198403714'],45,,,,,,,,,,,,,,,Barcelona,217,00:04:45.115,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.888413,,,,,,,,,,,,b57e867e-1279-482a-b4cf-1e788ba77637,255,,"[49.3, 13.3]",69312,4,,,,,-0.37195146,,Left Foot,,,"[67.5, 6.2]",,Ground Pass,,19.535864,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,10,Barcelona,217,['86206db1-d268-4736-ab05-0de743be03aa'],49,,,,,,,,,,,,,,,Barcelona,217,00:04:49.106,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.6684,,,,,,,,,,,,0e23c704-547d-4493-98f4-03d93f5322ca,258,,"[70.9, 6.2]",69312,4,,,,,0.7980557,,Right Foot,,,"[78.7, 14.2]",,Ground Pass,,11.1731825,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Wing,10,Barcelona,217,['f62e4af7-db68-459d-baec-083ff5cc2d4c'],51,,,,,,,,,,,,,,,Barcelona,217,00:04:51.502,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.581737,,,,,,,,,,,,f24febf8-1190-4701-9195-68d79741a81e,261,,"[78.7, 14.2]",69312,4,,,,,3.085529,,Right Foot,,,"[59.1, 15.3]",,Ground Pass,,19.630842,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,10,Barcelona,217,['3913482c-9d86-4804-b1cb-a0d161700648'],52,,,,,,,,,,,,,,,Barcelona,217,00:04:52.210,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.412777,,,,,,,,,,,,f10d1449-59fc-453f-b2ea-a5c13e203df3,264,,"[59.1, 15.3]",69312,4,,,,,1.4865433,,Left Foot,,,"[63.5, 67.4]",,High Pass,,52.285465,,,,Xavier Hernández Creus,20131.0,,True,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,10,Barcelona,217,['943fe115-ddfe-4a4d-b68f-0eabd1ef64e9'],54,,,,,,,,,,,,,,,Barcelona,217,00:04:54.700,Pass,,2011/2012
