50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.8099,,,,,,,,,,,,,,,3786c97a-0a23-4e0e-a05b-b1c60991a46a,119,,"[16.0, 18.6]",266967,2,,,,,-0.96380866,,Left Foot,,,"[21.0, 11.4]",,Low Pass,,8.765842,,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,Recovery,1,From Corner,Marc Bartra Aregall,7068.0,Left Center Back,4,Eibar,322,"['11c98637-fb7c-4172-b3f8-a7cdd1cdaa14', '971ea21f-88d6-4d58-a4dc-3d73f70e649c', 'cb706b73-8c66-4985-8999-9e0916666521']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.973,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.467859,,,,,,,,,,,,,,,6cbb460b-f171-42f5-a3a8-609f20ec272d,129,,"[21.5, 22.5]",266967,2,,,,,1.2910922,,Right Foot,,,"[32.3, 60.1]",,Ground Pass,,39.120327,,,,,Martín Montoya Torralbo,6593.0,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,5,Barcelona,217,"['c4e5d519-5367-4260-b2de-558cad98fb97', 'fe6c2c56-ff7c-4238-8e2d-bbe31fa0201d']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.464,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,0.8765,,,,,,,,,,,,,,,42bda0c9-a664-444e-9bcb-3616f4f86748,132,,"[56.0, 74.6]",266967,2,,,,,-2.0669768,,Right Foot,,,"[48.8, 61.3]",,Ground Pass,,15.123822,,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,5,Barcelona,217,['6036659b-b098-4b81-94a0-3b36132eda74'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.954,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.096301,,,,,,,,,,,,,,,a3db9db9-4481-4481-b0a9-1780c044e7ce,135,,"[49.9, 61.7]",266967,3,,,,,1.4691075,,Right Foot,,,"[50.9, 71.5]",,Ground Pass,,9.850888,,,,,Martín Montoya Torralbo,6593.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,5,Barcelona,217,['fd9ddeb0-db20-4a1b-acb8-60152ae960b5'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.831,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.9711,,,,,,,,,,,,,,,54412a01-c6d5-4446-a791-e1d4d32f3ea9,138,,"[50.9, 71.5]",266967,3,,,,,-2.624978,,Right Foot,,,"[29.6, 59.4]",,Ground Pass,,24.496939,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,5,Barcelona,217,['2ae948f3-3232-4f88-af20-b05e9c74c350'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.893,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.202,,,,,,,,,,,,,,,f04f3d82-a606-4921-beeb-fc319de0be8f,141,,"[35.6, 55.2]",266967,3,,,,,-0.5142651,,Right Foot,,,"[53.3, 45.2]",,Ground Pass,,20.329535,,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['0681f305-beb1-445f-a07a-82ffd072dc92'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.259,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.8645,,,,,,,,,,,,,,,69bf61ad-02f5-4203-8a78-d647cc590f56,144,,"[54.3, 39.8]",266967,3,,,,,-2.327217,,Right Foot,,,"[40.9, 25.6]",,Ground Pass,,19.524343,,,,,Marc Bartra Aregall,7068.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,5,Barcelona,217,['0d4e8e63-3dd3-4c11-b284-c3d3f2b0027b'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.089,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.209984,,,,,,,,,,,,,,,ed7cb000-729e-4774-b539-2d404574a6dd,146,,"[40.9, 25.6]",266967,3,,,,,-0.68356186,,Right Foot,,,"[56.0, 13.3]",,Ground Pass,,19.475626,,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,5,Barcelona,217,['aeadfec5-c9f1-48a1-9a33-c1bdd3202971'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.953,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.897,,,,,,,,,,,,,,,5b469401-a900-4128-b1e5-b0e194ddd925,149,,"[57.2, 12.7]",266967,3,,,,,-0.055116534,,Right Foot,,,"[71.7, 11.9]",,Ground Pass,,14.522052,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,5,Barcelona,217,['6d97b816-d0b1-4066-a015-78228d15e2ef'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.239,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.2893,,,,,,,,,,,,,,,7b412e45-bb3e-4e25-b81f-a89fab9e28a3,152,,"[73.1, 10.5]",266967,3,,,,,-2.9964223,,Right Foot,,,"[56.0, 8.0]",,Ground Pass,,17.281782,,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,5,Barcelona,217,['619a1d1c-a56b-4c3f-b2c2-893410bd1054'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.136,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.236804,,,,,,,,,,,,,,,59f40c87-02b2-4ff6-b46b-48ff0e388098,156,,"[55.2, 8.4]",266967,3,,,,,2.344262,,Right Foot,,,"[34.5, 29.6]",,Ground Pass,,29.629883,,,,,Marc Bartra Aregall,7068.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,5,Barcelona,217,['45f71842-4c40-4061-84d9-a272dbc1ea86'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.848,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.7531,,,,,,,,,,,,,,,50f45d33-ece4-45dd-ac5b-da17fdea0b38,159,,"[34.5, 29.6]",266967,3,,,,,1.5646425,,Right Foot,,,"[34.7, 62.1]",,Ground Pass,,32.500614,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,5,Barcelona,217,['447da38e-a719-4909-9d07-d13ccc602c14'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.230,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.1483,,,,,,,,,,,,,,,bab0dbd5-d4dd-4662-8630-34ab328e80cf,162,,"[38.4, 63.1]",266967,3,,,,,0.7696514,,Right Foot,,,"[51.3, 75.6]",,Ground Pass,,17.96274,,,,,Martín Montoya Torralbo,6593.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['e43c8344-f1fd-44c8-a46a-2ba35e15ed4f'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.248,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.9981,,,,,,,,,,,,,,,3dcfe8ba-8fb7-4987-95fa-46bb652eab90,165,,"[66.6, 73.5]",266967,3,,,,,0.3366748,,Right Foot,,,"[76.6, 77.0]",,Ground Pass,,10.5948105,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,5,Barcelona,217,['9eb4c001-6129-49ef-97e3-29aea9380753'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.000,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.1041,,,,,,,,,,,,,,,e03d1d47-b4cf-4ac1-95e6-c5fb776b5e29,169,,"[69.4, 77.0]",266967,3,,,,,-2.9786215,,Left Foot,,,"[39.6, 72.1]",,Ground Pass,,30.200165,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Barcelona,217,['e661cfbb-fb0c-4531-8cc4-a85e3e5f8e96'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.453,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.961457,,,,,,,,,,,,,,,99d4a76c-2e0e-4d03-b2b5-9e3a4f95c692,172,,"[45.4, 70.3]",266967,3,,,,,-0.011695373,,Right Foot,,,"[62.5, 70.1]",,Ground Pass,,17.10117,,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['75de48e1-cb24-454b-b168-b44f8e5fee8d'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.141,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.5659,,,,,,,,,,,,,,,98ab0807-150b-4254-8751-b323976594c8,176,,"[62.5, 70.3]",266967,3,,,,,1.3006431,,Left Foot,,,"[64.3, 76.8]",,Ground Pass,,6.7446275,,,,,Martín Montoya Torralbo,6593.0,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,5,Barcelona,217,['a42a2309-6208-497a-8638-842f3e06b5da'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.004,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.3472,,,,,,,,,,,,,,,8dc205ba-a268-45fc-833b-3f6d0cdada40,179,,"[64.3, 76.8]",266967,3,,,,,-2.8414214,,Right Foot,,,"[43.3, 70.3]",,Ground Pass,,21.982948,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,5,Barcelona,217,['58bc7d8e-7ae4-4fb9-b926-8cd7ea668fdb'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.113,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.8957,,,,,,,,,,,,,,,c7470d9f-9dd8-4008-b5f1-0fcfae135cf5,182,,"[46.6, 70.1]",266967,3,,,,,-1.7450821,,Right Foot,,,"[38.8, 25.8]",,Ground Pass,,44.98144,,,,,Marc Bartra Aregall,7068.0,,,True,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['9565bee5-879d-403d-987e-ebccbd04ef80'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.202,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.959423,,,,,,,,,,,,,,,af9f702f-cc50-4b50-a4e0-273fd56e6862,185,,"[49.0, 31.7]",266967,3,,,,,-1.2141762,,Right Foot,,,"[56.6, 11.3]",,Ground Pass,,21.769703,,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,5,Barcelona,217,['ddc90d7d-e056-496d-89b2-d9b6164574ee'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.016,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.0034,,,,,,,,,,,,,,,a7a462c2-f917-4c33-9b2a-382c1f277017,188,,"[56.6, 11.3]",266967,3,,,,,1.1587001,,Left Foot,,,"[63.9, 28.0]",,Ground Pass,,18.225805,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,5,Barcelona,217,['d8600420-13d3-428e-b941-8e6b4d3d1117'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.703,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.277701,,,,,,,,,,,,,,,c196b9d3-daff-4ccb-829b-8cd53be0ca9a,196,,"[53.7, 54.7]",266967,3,,,,,0.95003843,,Right Foot,,,"[67.0, 73.3]",,Ground Pass,,22.865913,,,,,Eneko Bóveda Altube,6386.0,,,,,,,1,Regular Play,Borja Fernández Fernández,11294.0,Center Defensive Midfield,6,Eibar,322,['506436e8-c9b5-438b-baf7-2d0b78a79fcc'],59,,,,,,,,,,,,,,,,,Eibar,322,00:03:59.112,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.645882,,,,,,,,,,,,,,,1e684721-bea7-4112-b785-a17515dcc27f,199,,"[67.0, 73.3]",266967,4,,,,,-0.4636476,,Right Foot,,,"[85.4, 64.1]",,Ground Pass,,20.571825,,,,,Manuel del Moral Fernández,24507.0,,,,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Wing Back,6,Eibar,322,['65002bb1-50b6-479f-9152-dfa518454c53'],0,,,,,,,,,,,,,,,,,Eibar,322,00:04:00.447,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.649664,,,,,,,,,,,,,,,fa300b5a-4d61-41a6-978c-c08b7366a7b7,203,,"[96.8, 75.2]",266967,4,,,,,-0.38633722,,Right Foot,,,"[114.5, 68.0]",,Ground Pass,,19.108376,,,,,Saúl Berjón Pérez,24070.0,,,,,,,1,Regular Play,Manuel del Moral Fernández,24507.0,Left Center Forward,6,Eibar,322,['b7788ffe-31ed-44c9-824c-083ea66a6216'],4,,,,,,,,,,,,,,,,,Eibar,322,00:04:04.035,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.6185,,,,,,,,,,,,,,,570d27b7-ef21-47a1-a1af-9d03071108f3,206,,"[117.0, 62.7]",266967,4,,,,,-1.7477344,,Right Foot,True,,"[114.3, 47.6]",,Ground Pass,,15.339492,,,Incomplete,,,,,,,,,,1,Regular Play,Saúl Berjón Pérez,24070.0,Right Center Forward,6,Eibar,322,['440614c5-f4a0-4aec-8399-f9d304f464f9'],8,,,,,,,,,,,,,,,,,Eibar,322,00:04:08.573,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.981894,,,,,,,,,,,,,,,5a774d9a-99d1-4cbf-9c70-fb6fd9c629fe,208,,"[120.0, 80.0]",266967,4,,,,,-1.8813307,,Right Foot,,,"[108.8, 45.1]",,High Pass,,36.653103,,,Incomplete,,,,,True,,Straight,,Corner,1,From Corner,Javier Lara Grande,24190.0,Left Center Midfield,7,Eibar,322,['f3744063-0176-472c-8561-a3e4efe4047f'],53,,,,,,,,,,,,,,,,,Eibar,322,00:04:53.306,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.2541,,,,,,,,,,,,,,,8651b7b5-2beb-497a-afe2-6475a589c21b,214,,"[68.2, 72.7]",266967,5,,,,,-1.099412,,Right Foot,,,"[89.2, 31.5]",,Low Pass,,46.24327,,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,True,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,8,Barcelona,217,"['488fb6d7-8add-4054-9f81-f5c54dd5c2fd', 'd7ed9ee7-8435-45b0-95dc-7d52cd940949']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.591,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.6626,,,,,,,,,,,,,,,488fb6d7-8add-4054-9f81-f5c54dd5c2fd,216,,"[30.9, 48.6]",266967,5,,,,,-0.854531,,Left Foot,,,"[59.8, 15.4]",,High Pass,,44.016476,,,Incomplete,,Manuel del Moral Fernández,24507.0,,,,,,Interception,1,Regular Play,Borja Ekiza Imaz,26736.0,Right Center Back,8,Barcelona,217,"['8651b7b5-2beb-497a-afe2-6475a589c21b', '9db3e63e-726b-46ba-a18d-90aa211e84b1', 'b3e687d9-0b75-46f6-b88e-e5b633477cbf']",3,,,,,,,,,,,,,,,,,Eibar,322,00:05:03.846,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.2947,,,,,,,,,,,,,,,57851690-1c7c-4ffb-ba8f-1ddc4c8f44ea,222,,"[73.1, 61.9]",266967,5,,True,,,-1.7411715,,Right Foot,,,"[69.9, 43.3]",,Ground Pass,,18.873262,,,,,Sergi Roberto Carnicer,6379.0,,,,,,Free Kick,1,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,9,Barcelona,217,['64f90c13-c375-4378-93b9-f8a3090ad5e9'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.835,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.532145,,,,,,,,,,,,,,,1bff6b59-4c44-418a-acaa-de71752ce68c,224,,"[72.7, 44.5]",266967,5,,,,,-1.3539227,,Right Foot,,,"[76.6, 26.8]",,Ground Pass,,18.124569,,,,,Ivan Rakitić,5470.0,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,9,Barcelona,217,['96de0c64-432b-421d-8de5-4d1aff2c1ae4'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:05:25.155,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.6968,,,,,,,,,,,,,,,2c59b6e1-0809-4213-b4bb-1514be3b7065,227,,"[84.1, 30.3]",266967,5,,,,,-1.4773196,,Right Foot,,,"[85.0, 20.7]",,Ground Pass,,9.642096,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,9,Barcelona,217,['d73a696d-7504-4961-8dd1-150d76ca264e'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.694,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.465247,,,,,,,,,,,,,,,95339fd7-0b9b-44cf-8f49-de7b5bf3a759,231,,"[85.6, 19.4]",266967,5,,,,,2.3111799,,Right Foot,,,"[80.3, 25.2]",,Ground Pass,,7.856844,,,,,Ivan Rakitić,5470.0,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,9,Barcelona,217,"['b15948a4-7133-40bb-896c-76dbb10077de', 'b17b23c2-2103-4b0e-85c7-98e8ba15723a']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.662,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,0.7807,,,,,,,,,,,,,,,c42c2359-df31-4142-850f-4fdb3f66bbfa,235,,"[81.1, 36.2]",266967,5,,,,,-0.28095686,,Right Foot,,,"[96.0, 31.9]",,Ground Pass,,15.508062,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,9,Barcelona,217,"['62a3e949-f259-415e-9dd2-1392408eb730', 'cabaf5b6-c2d0-41d0-b889-de7dca151b4c']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.245,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,1.1124,,,,,,,,,,,,,,,93d2c6cf-d154-47a8-8d35-094b2b8bef3a,237,,"[96.0, 31.9]",266967,5,,,,,-2.1708465,,Right Foot,,,"[88.2, 20.5]",,Ground Pass,,13.813037,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,9,Barcelona,217,['94eff26f-3fcf-4e8d-9689-368f16711600'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.025,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.704687,,,,,,,,,,,,,,,550106b2-2f7f-4242-86ef-43d4839f1657,241,,"[77.8, 49.4]",266967,5,,,,,0.7305083,,Right Foot,,,"[87.4, 58.0]",,Ground Pass,,12.888755,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,9,Barcelona,217,['7c89c1a2-e3c7-43bb-ad57-4db0434cded6'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:05:41.494,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.0827,,,,,,,,,,,,,,,f410c4d9-dc23-4bb6-896b-5b6c7391b180,248,,"[62.7, 45.6]",266967,5,,,,,1.4282906,,Head,,,"[66.0, 68.6]",,High Pass,,23.235533,,,,,Martín Montoya Torralbo,6593.0,,,,,,Recovery,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['67050410-5cf9-4fda-9e76-4f48c97de5c8'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.963,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.6246,,,,,,,,,,,,,,,73115707-4121-4d2f-a709-b4ad2c26199b,252,,"[65.8, 75.8]",266967,5,,,,,-0.9600704,,Right Foot,,,"[72.1, 66.8]",,Ground Pass,,10.9859,,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,1,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,9,Barcelona,217,['66485acf-6ffe-446b-b268-1dd5bef75e84'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.682,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.361848,,,,,,,,,,,,,,,85a43962-2232-4b2c-b87c-89b69d270e05,256,,"[69.4, 62.9]",266967,5,,,,,0.19016242,,Left Foot,,,"[90.7, 67.0]",,Ground Pass,,21.691011,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,9,Barcelona,217,['8cec42b6-9ca6-4a6d-aaca-c86881a14ffb'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:05:56.662,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,3.122899,,,,,,,,,,,,,,,3f398071-b0aa-434c-b437-435d0ee48f15,263,,"[21.3, 4.9]",266967,6,,,,,-0.1576904,,Right Foot,,,"[49.6, 0.4]",,High Pass,,28.65554,,,Out,,Manuel del Moral Fernández,24507.0,,,,,,,1,From Free Kick,Manuel Castellano Castro,24508.0,Left Center Back,9,Barcelona,217,['937ad4e9-0990-4bfe-afa6-f446ee5c8f0b'],3,,,,,,,,,,,,,,,,,Eibar,322,00:06:03.992,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.2198,,,,,,,,,,,,,,,3e2bea71-70f4-4162-8542-16bb384e5dd0,265,,"[70.9, 80.0]",266967,6,,,,,-1.6566066,,,,,"[70.1, 70.7]",,Low Pass,,9.334345,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Throw-in,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,10,Barcelona,217,['7f69d23d-c055-48c7-b62a-6a98bb414e89'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:06:17.493,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.072,,,,,,,,,,,,,,,88b916b5-dd25-42d2-959a-7fa774f0f671,269,,"[68.6, 74.1]",266967,6,,,,,-2.0675201,,Left Foot,,,"[57.0, 52.7]",,Ground Pass,,24.341734,,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,['e8bb0a3a-6136-4a22-9550-6fce4c92feab'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:06:20.783,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.9657,,,,,,,,,,,,,,,0f8caf26-fa14-44a2-9805-a9ba32ff446c,272,,"[58.0, 48.4]",266967,6,,,,,-1.1671858,,Right Foot,,,"[74.1, 10.7]",,Ground Pass,,40.9939,,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,10,Barcelona,217,['ca144e3c-4890-40cb-b20d-287cfc6c5743'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:06:23.208,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.9127,,,,,,,,,,,,,,,47ad1110-2550-4533-ad0e-1db7e218ba64,275,,"[73.9, 7.8]",266967,6,,,,,0.33895728,,Right Foot,,,"[89.5, 13.3]",,Low Pass,,16.54116,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,10,Barcelona,217,"['5db83ddb-8c58-4be1-86ad-0f9b5f82647a', 'ae434344-cf0d-4283-b440-1692c688013e']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:06:25.173,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,1.0377,,,,,,,,,,,,,,,60c483d6-449f-4c99-b405-e5ea0dbe5008,278,,"[89.5, 13.3]",266967,6,,,,,2.401848,,Right Foot,,,"[79.2, 22.7]",,Ground Pass,,13.944533,,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,10,Barcelona,217,['b76f9873-9fa4-4ef7-a503-dc6e47ff3ce9'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:06:26.194,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.9057,,,,,,,,,,,,,,,03ae2162-109a-414f-8e7f-834714eda035,285,,"[82.3, 20.2]",266967,6,,,,,-3.0630145,,Right Foot,,,"[69.6, 19.2]",,Ground Pass,,12.739309,,,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,10,Barcelona,217,['44abf4fb-057b-4630-8339-5e122370470b'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:06:28.555,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.9234,,,,,,,,,,,,,,,56c5bdff-0baf-4d60-ae64-1aaaa9f3e889,288,,"[77.4, 20.5]",266967,6,,,,,-1.3675357,,Right Foot,,,"[80.1, 7.4]",,Ground Pass,,13.37535,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,10,Barcelona,217,['c18ff8c3-2e0a-4947-888e-d525148397f2'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:06:33.910,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.9709,,,,,,,,,,,,,,,c6da5d1a-b8bb-420f-8937-eea2da97ba65,291,,"[82.7, 9.8]",266967,6,,,,,3.0401456,,Right Foot,,,"[66.0, 11.5]",,Ground Pass,,16.786304,,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,10,Barcelona,217,['80b06885-b27b-4023-acca-885e25bbad21'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:06:39.395,Pass,,2014/2015
