50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,2.218575,,,,,,,,,,,,,ec8dbcc0-e8ef-4c0c-bc35-18da48144e9d,122,,"[32.7, 17.9]",69233,1,,,,,0.20401798,,Head,,,"[44.3, 20.3]",,High Pass,,11.8456745,,,Thierry Henry,15516.0,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,8,Barcelona,217,"['19b32d26-e453-4769-88e4-99714f65ebdb', '5fb6b3aa-4716-4aa1-858d-ea28631cf220']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.549,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.800435,,,,,,,,,,,,,bebd2091-06b9-4eda-914a-e317d74c1fc0,125,,"[44.2, 20.5]",69233,1,,,,,1.8347601,,Right Foot,,,"[40.2, 35.3]",,Low Pass,,15.331015,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,8,Barcelona,217,['eff99eb0-6245-4f15-a757-d57965b3d72f'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.808,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.196856,,,,,,,,,,,,,345c7552-26bb-472e-a985-71332b4ff490,128,,"[40.2, 35.3]",69233,1,,,,,2.8753407,,Right Foot,,,"[31.4, 37.7]",,Ground Pass,,9.121404,,,Rafael Márquez Álvarez,5558.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,8,Barcelona,217,['1983005e-1ca1-4896-933f-921d83ce6d33'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.761,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.684246,,,,,,,,,,,,,2bd316c3-b9d0-4181-9b3a-cb8b89157fb6,131,,"[31.4, 37.7]",69233,2,,,,,1.4031539,,Right Foot,,,"[34.7, 57.2]",,Ground Pass,,19.77726,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,8,Barcelona,217,['c69cbf0b-cffa-4de5-9c87-98995ef9d472'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.031,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.67575,,,,,,,,,,,,,d562eec5-8eb0-46b5-92c0-9bfdaee62a1f,134,,"[34.6, 57.0]",69233,2,,,,,-2.0631099,,Right Foot,,,"[28.7, 46.0]",,Ground Pass,,12.482388,,,Rafael Márquez Álvarez,5558.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,8,Barcelona,217,['d4d7c665-c8e6-4abf-9322-ac2108534e82'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.886,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.460523,,,,,,,,,,,,,169ca29a-cea6-4a54-b087-04e05ccf3b22,137,,"[28.0, 46.6]",69233,2,,,,,-0.6076336,,Right Foot,,,"[62.8, 22.4]",,High Pass,,42.38726,Incomplete,,Thierry Henry,15516.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,8,Barcelona,217,"['261aa54d-91fa-43a4-bc73-c55c92e2a9b8', '648311ae-2ba8-4dfc-89ec-4fa98a3104e4']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.652,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.799188,,,,,,,,,,,,,648311ae-2ba8-4dfc-89ec-4fa98a3104e4,139,,"[58.2, 58.6]",69233,2,,,,,-1.2071854,,Other,,,"[62.5, 47.3]",,Low Pass,,12.090492,,,Papa Kouly Diop,6867.0,,,,,Recovery,1,Regular Play,Oriol Lozano Farrán,26067.0,Right Back,9,Racing Santander,1217,"['169ca29a-cea6-4a54-b087-04e05ccf3b22', 'dd4753d7-64c9-451d-8c3c-302048d29a5b']",7,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:07.112,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.323513,,,,,,,,,,,,,0fd2fe13-dd72-4123-a8a4-1d5da1143061,143,,"[56.4, 54.6]",69233,2,,,,,2.4199378,,Right Foot,,,"[46.4, 63.4]",,Ground Pass,,13.320661,,,Henrique Adriano Buss,25358.0,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Left Center Midfield,9,Racing Santander,1217,"['c701829c-0b09-403b-b55c-3ab2e443c891', 'ea8a1638-a5f0-42e2-b50f-b2ebcedd82af']",9,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:09.277,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,2.521559,,,,,,,,,,,,,264f275c-a0f7-4e84-8ef5-777041d2c8d7,147,,"[40.5, 65.2]",69233,2,,,,,-2.360468,,Left Foot,,,"[17.0, 41.9]",,Ground Pass,,33.0929,,,Fabio Coltorti,26488.0,,,,,,1,Regular Play,Henrique Adriano Buss,25358.0,Left Center Back,9,Racing Santander,1217,"['b1c3d28c-3348-41a8-ba14-5e43010690b2', 'd6191fd6-2fe0-4583-8cb7-0b48cf9b2c70']",11,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:11.768,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,2.150457,,,,,,,,,,,,,ffddf27c-4197-487b-83a8-44c5036cf79b,150,,"[17.3, 44.6]",69233,2,,,,,1.1134379,,Right Foot,,,"[33.0, 76.5]",,Ground Pass,,35.554184,,,Marc Torrejón Moya,26163.0,,,,,,1,Regular Play,Fabio Coltorti,26488.0,Goalkeeper,9,Racing Santander,1217,['918c7433-6751-497d-a250-f0172d16b52d'],15,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:15.804,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.9931,,,,,,,,,,,,,8452dedc-6f26-4195-a2b5-5c1a73b415b9,154,,"[42.7, 75.9]",69233,2,,,,,-0.32175055,,Right Foot,,,"[62.8, 69.2]",,Ground Pass,,21.18726,,,Sergio Canales Madrazo,6673.0,,,,,,1,Regular Play,Marc Torrejón Moya,26163.0,Right Center Back,9,Racing Santander,1217,['4d45d79a-ca4d-4ce4-96fc-74d59b0cb03b'],19,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:19.971,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.632281,,,,,,,,,,,,,2fea2d22-f475-40ee-9d6b-8bcead41ae8f,157,,"[63.0, 69.3]",69233,2,,,,,1.2847449,,Left Foot,,,"[65.5, 77.8]",,Low Pass,,8.860023,,,Oriol Lozano Farrán,26067.0,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,9,Racing Santander,1217,['471830cd-532d-45a7-adfd-00866f5313d7'],21,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:21.004,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.8015,,,,,,,,,,,,,eee48cf2-103f-40da-a885-7c7dbb1c33e2,160,,"[67.6, 78.1]",69233,2,,,,,-0.96850896,,Right Foot,,,"[77.5, 63.7]",,High Pass,,17.474838,,,Francisco Jiménez Tejada,23929.0,,,,,,1,Regular Play,Oriol Lozano Farrán,26067.0,Right Back,9,Racing Santander,1217,['ab8618bb-2881-4518-887f-56cf9f06dfb3'],23,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:23.049,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.706146,,,,,,,,,,,,,1923386d-0433-459e-84f0-2e6ca926e6fa,164,,"[38.7, 28.6]",69233,2,,,,,-0.0922232,,Head,,,"[56.0, 27.0]",,Low Pass,,17.37383,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,9,Racing Santander,1217,"['c8d242c9-941f-4031-8dc2-b3ef4bd704cc', 'd14e1b7a-fdd3-4efe-ae46-c9e52208eb1d']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:24.775,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.708982,,,,,,,,,,,,,c8d242c9-941f-4031-8dc2-b3ef4bd704cc,166,,"[65.0, 54.0]",69233,2,,,,,-0.39922076,,Right Foot,,,"[77.8, 48.6]",,Low Pass,,13.892444,,,Antonio Moral Segura,26598.0,,,,,Recovery,1,Regular Play,Papa Kouly Diop,6867.0,Left Center Midfield,9,Racing Santander,1217,"['1923386d-0433-459e-84f0-2e6ca926e6fa', '99c61993-fd6c-4f38-8192-6f7b05e722ff']",26,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:26.481,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.225592,,,,,,,,,,,,,b309c1d3-fd3d-49ee-aee5-61df9b3522cf,170,,"[77.8, 48.1]",69233,2,,,,,-0.09966865,,Left Foot,,,"[104.8, 45.4]",,Ground Pass,,27.134665,Incomplete,,Francisco Jiménez Tejada,23929.0,,,Through Ball,True,,1,Regular Play,Antonio Moral Segura,26598.0,Right Wing,9,Racing Santander,1217,"['6f46077e-e7c2-4bf6-bad1-0fb26d9def6e', 'ec9d9f07-c84e-4c5c-a3e0-c0edd1a30758']",27,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:27.945,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.270842,,,,,,,,,,,,,e42cde22-68b2-444f-a837-f0a6bee5561d,173,,"[12.1, 35.6]",69233,2,,True,,,-0.75943,,Keeper Arm,,,"[27.9, 20.6]",,Ground Pass,,21.786234,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,10,Barcelona,217,['81f2dc76-c160-4a36-8c71-0578ac79824a'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.998,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.379012,,,,,,,,,,,,,16787434-0039-4bcb-bec2-960004eaf4ca,175,,"[44.2, 26.8]",69233,2,,,,,1.7172332,,Left Foot,,,"[39.2, 60.7]",,Ground Pass,,34.266747,,,Rafael Márquez Álvarez,5558.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,10,Barcelona,217,['cd7905c6-eb49-4b5b-8c32-8f1169a7d482'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.705,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.785969,,,,,,,,,,,,,4b1f6936-34e2-4ae9-b386-cd9ea229c111,178,,"[48.8, 67.2]",69233,2,,,,,-1.7410083,,Right Foot,,,"[46.6, 54.4]",,Ground Pass,,12.987686,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,10,Barcelona,217,['54c67dd9-410d-4d5d-beea-adaa23f609b1'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.579,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.603582,,,,,,,,,,,,,855cd916-32db-4654-afa2-c2968249afb2,181,,"[47.5, 55.2]",69233,2,,,,,0.94341046,,Right Foot,,,"[62.8, 76.3]",,Ground Pass,,26.063385,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Left Center Midfield,10,Barcelona,217,['ff9dc524-bb18-4c31-893e-f80f99216e45'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.968,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.51906,,,,,,,,,,,,,7aaa71ef-b82e-4623-adc7-32296f5c665e,184,,"[62.8, 76.3]",69233,2,,,,,-2.7270858,,Right Foot,,,"[55.3, 73.0]",,Ground Pass,,8.1939,,,Rafael Márquez Álvarez,5558.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,10,Barcelona,217,['d9c7df42-64d0-4e1d-a88d-dad1f48f2db9'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.766,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.361956,,,,,,,,,,,,,42b10394-04cd-4511-babc-c1c26a75d993,188,,"[54.9, 72.6]",69233,2,,,,,-0.3157386,,Left Foot,,,"[69.9, 67.7]",,Ground Pass,,15.78005,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,10,Barcelona,217,"['6b3d15c4-c464-4158-b72a-30713b63c8b5', 'a67016b8-aa75-4037-9f49-61f7eb0eafdc', 'aee95fea-1931-4382-bd01-0b0689d68b9d']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.621,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,0.560676,,,,,,,,,,,,,aee95fea-1931-4382-bd01-0b0689d68b9d,190,,"[51.1, 13.3]",69233,2,,,,,-0.1532602,,Right Foot,,,"[63.4, 11.4]",,Ground Pass,,12.445883,,,Óscar Serrano Rodriguez,26137.0,,,,,Recovery,1,Regular Play,José Ángel Crespo Rincón,18404.0,Left Back,11,Racing Santander,1217,"['42b10394-04cd-4511-babc-c1c26a75d993', '7821d559-8ac2-4596-8ebd-415643ce4949']",50,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:50.983,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.706973,,,,,,,,,,,,,13ff50a8-0cea-4b62-9083-b96098c8da42,193,,"[63.4, 11.4]",69233,2,,,,,2.616797,,Left Foot,,,"[44.4, 22.4]",,Ground Pass,,21.954498,,,Marc Torrejón Moya,26163.0,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Wing,11,Racing Santander,1217,['abad0ccd-b8be-4fb3-9dc8-fe277843a707'],51,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:51.623,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.1333,,,,,,,,,,,,,2aced75f-87b7-4d51-8ece-bff03aeb8dc1,196,,"[50.8, 22.6]",69233,2,,,,,0.50145465,,Right Foot,,,"[67.4, 31.7]",,Ground Pass,,18.930662,,,Francisco Jiménez Tejada,23929.0,,,,,,1,Regular Play,Marc Torrejón Moya,26163.0,Right Center Back,11,Racing Santander,1217,['f1f104d4-5a84-40de-82e8-92dc62b1e808'],54,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:54.335,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.7485,,,,,,,,,,,,,193c16e2-5348-4870-8fc2-69200e907ce9,199,,"[67.4, 31.7]",69233,2,,,,,-1.6466001,,Left Foot,,,"[66.8, 23.8]",,Low Pass,,7.922752,,,Sergio Canales Madrazo,6673.0,,,,,,1,Regular Play,Francisco Jiménez Tejada,23929.0,Center Forward,11,Racing Santander,1217,['016c7c9c-aeff-46e5-bb20-a595f3b8960a'],56,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:56.323,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.344527,,,,,,,,,,,,,1904fba9-f835-4c90-80ae-2191a6e57700,202,,"[66.8, 23.8]",69233,2,,,,,-1.710721,,Left Foot,,,"[65.8, 16.7]",,Low Pass,,7.170077,,,José Ángel Crespo Rincón,18404.0,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,11,Racing Santander,1217,['76b574e6-325e-405b-a081-146050de2457'],57,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:57.218,Pass,,2009/2010
,,,,,,,,,,,,,,,,,3.038704,,,,,,,,,,,,,9d2eaec0-2d80-404d-8a0b-d2a20d03c28e,206,,"[70.9, 17.5]",69233,2,,,,,-0.3692468,,Right Foot,,,"[103.2, 5.0]",,Ground Pass,,34.634377,,,Óscar Serrano Rodriguez,26137.0,,,,,,1,Regular Play,José Ángel Crespo Rincón,18404.0,Left Back,11,Racing Santander,1217,"['4f8f8ed3-242f-46cd-a14d-16d804cfd6b7', 'd79510ea-360c-4090-a25e-30a4dd72d940']",59,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:59.046,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,0.027592,,,,,,,,,,,,,6e957758-e27c-4e14-8112-d0de5cfec6ba,209,,"[117.4, 17.0]",69233,3,,,,,2.008306,,Left Foot,,,"[114.5, 23.2]",,Ground Pass,,6.844706,Incomplete,,Francisco Jiménez Tejada,23929.0,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Wing,11,Racing Santander,1217,"['24e549dc-e535-4838-bba6-f321e82562e5', 'd1ffc286-da13-4121-918b-641876413a2f']",4,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:04.464,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.649525,,,,,,,,,,,,,c4e2e5ac-d3c9-4d16-b47e-0823f74c5d10,214,,"[10.8, 66.4]",69233,3,,,,,-0.45837063,,Left Foot,,,"[26.0, 58.9]",,Ground Pass,,16.94963,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,12,Barcelona,217,['bb3fe00d-9bd7-4fdf-9c86-5f732a601f9b'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.537,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.833716,,,,,,,,,,,,,d7a50e1a-22e7-4593-b2d4-d9ffa6e8224a,217,,"[26.0, 58.9]",69233,3,,,,,-2.7390933,,Right Foot,,,"[15.9, 54.6]",,Ground Pass,,10.977249,,,Rafael Márquez Álvarez,5558.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['17a1059f-9f62-4893-b41d-2c9c9666b293'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.196,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.006746,,,,,,,,,,,,,1ce2e0de-caa1-41b2-b691-1e54ef835e9b,220,,"[23.6, 52.4]",69233,3,,,,,-0.485227,,Right Foot,,,"[34.6, 46.6]",,Ground Pass,,12.435433,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,12,Barcelona,217,['8b4eb0dc-6344-4942-9f15-068677182fc7'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.874,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.494373,,,,,,,,,,,,,b24f8fd2-7e17-4ddf-994d-69d9d658002e,223,,"[39.9, 35.3]",69233,3,,,,,-0.2135232,,Left Foot,,,"[70.8, 28.6]",,Ground Pass,,31.618032,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['ecaed4f2-9e90-4aa0-a1ca-4b8fe60c5aa5'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.064,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.388223,,,,,,,,,,,,,6567f519-5bba-48b5-af4e-e23f2bc2c3e8,227,,"[70.7, 27.2]",69233,3,,,,,-0.6176766,,Right Foot,,,"[92.8, 11.5]",,Ground Pass,,27.10904,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,12,Barcelona,217,"['a711d510-9267-4088-b96c-d5378b61b64e', 'ac51ef36-889e-4048-a48f-da34e509eab4']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.834,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.488232,,,,,,,,,,,,,662d5899-adce-4a7f-b379-a6a6d6b4d833,232,,"[104.8, 11.7]",69233,3,,,,,2.714012,,Right Foot,,,"[89.0, 18.9]",,Ground Pass,,17.36318,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,12,Barcelona,217,"['8de80a80-57b9-4d31-a76f-7130d2c0c3c7', '98c81016-1476-44c9-9f5f-a15c4c2281f4']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.567,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.904467,,,,,,,,,,,,,eab2d6c5-4cd8-486f-8dec-81bd2c1d4f84,235,,"[86.6, 20.5]",69233,3,,,,,0.7522153,,Right Foot,,,"[111.5, 43.8]",,High Pass,,34.10132,Incomplete,,Sergio Busquets i Burgos,5203.0,,,Through Ball,True,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,12,Barcelona,217,"['135d8f88-3393-4b3f-a628-92481e0e173e', '9e3fd42d-b446-4f1f-b7cd-26f150be303d']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.014,Pass,,2009/2010
,,,,,,,,,,,,,,,,,4.830647,,,,,,,,,,,,,88e81b22-d947-42cb-9440-640e9bb69b57,238,,"[10.5, 35.0]",69233,3,,True,,,0.25020054,,Drop Kick,,,"[73.5, 51.1]",,High Pass,,65.02469,Incomplete,,,,,,,,,1,Regular Play,Fabio Coltorti,26488.0,Goalkeeper,12,Barcelona,217,['b82d0a2a-d264-436a-ba5e-b354482b101e'],46,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:46.419,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.914245,,,,,,,,,,,,,128cca12-90cd-4de2-9f31-a559b535293a,240,,"[42.1, 24.6]",69233,3,,,,,0.11542666,,Right Foot,,,"[62.8, 27.0]",,Ground Pass,,20.838667,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,12,Barcelona,217,['c6a034db-2813-4fd9-984e-71fbc26dbda2'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.138,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.35043,,,,,,,,,,,,,2fc4ee65-690f-4c6e-9472-116d01d48e0d,243,,"[62.8, 27.0]",69233,3,,,,,-2.3052583,,Right Foot,,,"[50.7, 13.6]",,High Pass,,18.05464,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,12,Barcelona,217,['8eede5ac-f650-465a-98e8-d13194f96a2f'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.074,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.434693,,,,,,,,,,,,,63653465-9369-4a5d-996c-a6858fce7a3a,246,,"[55.3, 9.3]",69233,3,,,,,-0.4755165,,Right Foot,,,"[68.7, 2.4]",,Ground Pass,,15.07216,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,12,Barcelona,217,['ccfb120f-4f61-431d-9a80-583557f2487e'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.687,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.700811,,,,,,,,,,,,,c70a7d89-6c55-43a4-8d7c-97677618e0cb,249,,"[68.7, 2.4]",69233,3,,,,,2.9368117,,Left Foot,,,"[55.7, 5.1]",,Ground Pass,,13.277425,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,12,Barcelona,217,['4ff6e801-2d3a-4a7b-84dd-a6c923923f12'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.161,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.477378,,,,,,,,,,,,,2f53e685-36b1-4629-9921-e231bbbe377d,252,,"[56.9, 10.9]",69233,4,,,,,0.8179448,,Right Foot,,,"[77.7, 33.1]",,Ground Pass,,30.421703,,,Bojan Krkíc Pérez,4913.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,12,Barcelona,217,['76f3d90c-96ce-47ca-9c63-9fba99e4ef29'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.867,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.731011,,,,,,,,,,,,,e196149f-1287-4a65-95dd-4efb155c6497,255,,"[68.9, 21.6]",69233,4,,,,,-1.329596,,Left Foot,,,"[73.5, 2.9]",,Ground Pass,,19.257465,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,12,Barcelona,217,['1a67ce8c-d9d4-4567-8979-8733a8c5875d'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.771,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.263108,,,,,,,,,,,,,132ae496-a5c6-491a-b40e-3c77cb0eaede,258,,"[81.7, 3.5]",69233,4,,,,,2.3913558,,Left Foot,,,"[71.4, 13.1]",,Ground Pass,,14.080128,,,Bojan Krkíc Pérez,4913.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,12,Barcelona,217,['f25c11c0-3ea7-43c2-baef-feab554593a1'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.002,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.327551,,,,,,,,,,,,,ee27057d-d5de-4a2c-a21f-dd5377491477,261,,"[72.2, 13.3]",69233,4,,,,,2.8666828,,Left Foot,,,"[68.3, 14.4]",,Ground Pass,,4.05216,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,12,Barcelona,217,['74bc3125-587a-4aec-b277-9682efeb51ba'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.492,Pass,,2009/2010
,,,,,,,,,,,,,,,,,3.303935,,,,,,,,,,,,,87fc5cc1-6e9d-46b2-93f5-56f17571e43d,265,,"[67.0, 16.0]",69233,4,,,,,1.4167048,,Right Foot,,,"[75.9, 73.3]",,High Pass,,57.98707,,,Lionel Andrés Messi Cuccittini,5503.0,,True,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,12,Barcelona,217,"['65d4bb18-0879-42dd-b6f9-6470231fcdc2', '71449aab-48d6-455e-a21e-ac53ea5907e8']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.619,Pass,True,2009/2010
