bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[21.7, 57.5]",,,,,,,,,,,,0.944766,,,,,,,,,,,,,,41e6ded0-cfd4-4c29-a82a-c9d129ff6f9b,334,,"[26.8, 56.2]",303470,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,"['5b21169f-68b8-4755-8b94-9aa7d7d4523c', 'ad81212f-a6df-4382-b8c7-5d27dbd15226']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:04:47.615,Carry,,2019/2020
,,,,,"[12.5, 43.6]",,,,,,,,,,,,5.632621,,,,,,,,,,,,,,43e154ca-6bd1-4214-82e9-29d33b84c06e,337,,"[4.7, 45.6]",303470,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,10,Barcelona,217,"['ca8470f6-d395-4d1c-a05c-7773844c019d', 'dbb13a48-076e-4fca-b444-6a283accef90', 'f65a1612-059e-4aaa-b0c7-eeed890ca195']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.555,Carry,True,2019/2020
,,,,,"[32.1, 55.8]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,9932d376-d10b-472c-ad80-21219dab74ea,341,,"[32.1, 55.8]",303470,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Defensive Midfield,10,Barcelona,217,"['098b6507-ca26-4664-a8d4-5f7de6235f82', '8667a6b5-d090-4915-9acf-d159ece94c8c']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.058,Carry,,2019/2020
,,,,,"[22.1, 77.8]",,,,,,,,,,,,0.161146,,,,,,,,,,,,,,9566a53a-da03-46f8-b8ba-d06ce099275a,344,,"[22.1, 77.8]",303470,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,"['23765460-526d-4001-ad97-8e23872a4480', 'a6bb6e4a-7a7e-45b5-a35f-3516266838bb']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.880,Carry,,2019/2020
,,,,,"[28.2, 79.1]",,,,,,,,,,,,0.694099,,,,,,,,,,,,,,b5a917af-49f3-43a1-8ed5-9f3a25c678b2,347,,"[32.7, 78.6]",303470,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,10,Barcelona,217,"['249993e4-0442-4d9e-b949-19d19cee96d7', '878f0bc6-91ee-491e-8a8b-0744fbcc4ce8', 'b29fefff-12d7-42c4-aed8-3bd426ec297e']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.135,Carry,True,2019/2020
,,,,,"[28.4, 71.3]",,,,,,,,,,,,0.50366,,,,,,,,,,,,,,cd8569f9-0a1c-4d95-8751-2adbbcefa46a,352,,"[28.2, 70.7]",303470,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Defensive Midfield,10,Barcelona,217,"['4972e749-22e9-45fb-bcbd-af0be876eb4e', '6096020f-dcaf-4305-a0c7-539b20cf0e62', '7fd89534-ef66-4d89-b58e-03266a58ac42']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.882,Carry,True,2019/2020
,,,,,"[80.7, 4.3]",,,,,,,,,,,,0.623393,,,,,,,,,,,,,,c3e04ddc-bfc6-44d3-813e-b1144b873c1d,358,,"[80.9, 4.1]",303470,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Benzema,19677.0,Center Forward,11,Real Madrid,220,"['31c282b6-6000-4455-bced-6c35f7440d12', '7de0bb3f-243f-41ca-b2e9-90618307747b', 'fd782ba9-dd6c-404a-a7f9-d0179d310342']",17,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:17.682,Carry,True,2019/2020
,,,,,"[85.4, 1.5]",,,,,,,,,,,,1.872539,,,,,,,,,,,,,,1b07e768-5686-4f14-8236-8a90479be627,368,,"[87.1, 1.8]",303470,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Midfield,11,Real Madrid,220,"['d0e0b7a3-52d3-4ba0-89ce-fb972c2ad117', 'e39453c1-18ca-4363-aeea-96a0635dc25b', 'ee60871a-f712-4f90-9d6c-2088a5b0762c', 'f84c0015-a014-4f5e-bf33-2cfa69327d10']",21,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:21.887,Carry,True,2019/2020
,,,,,"[81.5, 53.0]",,,,,,,,,,,,0.669577,,,,,,,,,,,,,,1c22b0f4-6f2e-4aab-83bc-5df85d1bb3e3,380,,"[81.0, 52.6]",303470,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Santiago Valverde Dipetta,6773.0,Right Midfield,12,Real Madrid,220,"['16b9089a-da3a-40c4-9ba2-86630322acea', '1e164099-7416-4585-ae8b-4f0c83bc47d5', '3298a1bf-b212-405d-807f-4fbb6ed6887a']",36,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:36.591,Carry,True,2019/2020
,,,,,"[73.6, 43.6]",,,,,,,,,,,,1.479999,,,,,,,,,,,,,,104b2a60-16b1-49b1-afd0-c392d411d202,383,,"[72.3, 39.0]",303470,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,12,Real Madrid,220,"['cfbd5a34-a5d2-47cf-aafc-603131146a3c', 'e8237e53-16d9-465e-808e-53558c61474b']",38,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:38.482,Carry,,2019/2020
,,,,,"[94.7, 3.7]",,,,,,,,,,,,0.599997,,,,,,,,,,,,,,e07de3bb-b48b-4a73-8849-ae977ecdc79d,386,,"[94.4, 3.8]",303470,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,12,Real Madrid,220,"['6ca46c97-e720-4272-9595-b374bd8d3764', '8df69bc9-4eea-4651-bc77-72ca767ed4fa']",42,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:42.498,Carry,,2019/2020
,,,,,"[110.9, 16.9]",,,,,,,,,,,,0.239998,,,,,,,,,,,,,,de962fa1-c5c6-4ba1-8d3f-26ae452e6e00,390,,"[111.5, 17.4]",303470,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Midfield,12,Real Madrid,220,"['53b57c17-89dd-4ab6-b52e-e18116a066a0', '71075c98-6966-47e6-af2e-05ba6ad31fcf', 'ae28511e-99fc-4d41-be13-671b80b2b912']",45,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:45.164,Carry,True,2019/2020
,,,,,"[41.4, 62.3]",,,,,,,,,,,,1.37751,,,,,,,,,,,,,,dfb8335b-f6f9-4fd1-be80-9bbd1b8e1597,406,,"[40.6, 60.9]",303470,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Midfield,14,Barcelona,217,"['0e88766d-b0b1-40a0-9457-0a5f0bbe6dff', '2a6379a1-331a-48dc-90ea-ae8416f3baa4', '74e7239f-3741-4f8e-bf6d-b9cd54e2ee88']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:06:26.884,Carry,True,2019/2020
,,,,,"[47.2, 59.9]",,,,,,,,,,,,1.577167,,,,,,,,,,,,,,4c71287f-48f8-4682-a5f0-d19fdffebb97,410,,"[49.8, 57.3]",303470,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,14,Barcelona,217,"['597aa2ed-4122-4791-b413-8273c43b00cd', '60822e51-2dc3-44fc-bbe1-189e0f4e2431', '712e1244-e350-4883-9431-9df98d5cacc7', 'f1c91937-7a82-4893-95fa-9be3f905e67d']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:06:28.955,Carry,True,2019/2020
,,,,,"[67.4, 74.0]",,,,,,,,,,,,2.690286,,,,,,,,,,,,,,6351d57b-6b90-4d01-add5-d7b43634df5a,414,,"[54.9, 75.8]",303470,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,14,Barcelona,217,"['14227ef6-7395-48f2-9d6a-ec321d7500b6', '9a29d9a6-7319-4318-bce8-72a3360c3b1a']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:06:32.413,Carry,,2019/2020
,,,,,"[54.0, 67.4]",,,,,,,,,,,,1.533953,,,,,,,,,,,,,,b4101899-c2d7-4d4c-b7a8-149e02b05c5a,417,,"[56.5, 69.9]",303470,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,14,Barcelona,217,"['20c102cb-0c07-4b42-a25c-4ef32e9683ad', 'b556d69b-f147-414d-90f5-e2c4cbc82d2e']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:06:36.193,Carry,,2019/2020
,,,,,"[57.0, 57.0]",,,,,,,,,,,,0.680417,,,,,,,,,,,,,,db595c3f-27de-482b-a126-55d965e68b34,420,,"[57.0, 57.0]",303470,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Defensive Midfield,14,Barcelona,217,"['91349ee1-8512-4edf-af25-6d6945306529', 'cef4935c-12cc-4ac3-95fa-e92b73914d92']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.401,Carry,,2019/2020
,,,,,"[54.0, 53.4]",,,,,,,,,,,,0.334004,,,,,,,,,,,,,,e4341f93-f38f-4d56-8079-b9ddf478e54e,423,,"[54.3, 59.0]",303470,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,14,Barcelona,217,"['b1ebda09-78b8-4c26-861d-885fd62cad14', 'b4ef5fc6-2caf-4118-9088-e1e1f8775a87']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:06:39.671,Carry,,2019/2020
,,,,,"[57.1, 26.2]",,,,,,,,,,,,1.223429,,,,,,,,,,,,,,454bd3b3-7b35-494f-8435-17e5f942ad1d,426,,"[57.6, 33.6]",303470,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,14,Barcelona,217,"['29f659ae-b215-4cd5-b717-94473c78ca56', 'ab198f59-5ea9-480e-9a11-2df15c50ac02', 'd68b5466-87a3-46ed-90b3-6a10e99e550c']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:06:41.098,Carry,True,2019/2020
,,,,,"[63.2, 10.2]",,,,,,,,,,,,1.571177,,,,,,,,,,,,,,fc6b7570-7e56-4ae5-b44e-5ea3a0c99217,430,,"[69.1, 6.3]",303470,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,14,Barcelona,217,"['1cb8d8fe-572f-42f9-81b9-02911671525a', '3aa9a219-fd78-46b2-ba32-684edfd7e5df']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:06:43.639,Carry,,2019/2020
,,,,,"[42.2, 15.6]",,,,,,,,,,,,2.117978,,,,,,,,,,,,,,d02d1134-e797-4328-82a0-fb35f92326e0,433,,"[42.2, 15.6]",303470,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,14,Barcelona,217,"['4813d735-4add-4821-8b8c-87608862f0e7', '86fa7aab-4d8d-42d4-8c1b-6140e0a34e28']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:06:47.373,Carry,,2019/2020
,,,,,"[52.5, 54.5]",,,,,,,,,,,,3.227587,,,,,,,,,,,,,,093ac14f-ca0b-40eb-a7cc-e1478d100a55,436,,"[39.2, 54.0]",303470,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,14,Barcelona,217,"['873034ad-f4ce-42ac-92be-fc3c514cfe54', 'be570c64-3fb9-4163-8a38-e2de4dcf8b0e']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:06:51.601,Carry,,2019/2020
,,,,,"[72.4, 58.7]",,,,,,,,,,,,0.714478,,,,,,,,,,,,,,dff50929-79f3-45df-b3ae-8da2dde5b708,439,,"[71.3, 60.4]",303470,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Midfield,14,Barcelona,217,"['1557499b-ebc3-4ba4-8631-df062283079a', '4cd31c49-e5a1-4226-ab29-766890b2a1cf', '7322d324-e20d-415e-bcfb-61a402b64b2e']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:06:56.339,Carry,True,2019/2020
,,,,,"[49.5, 10.8]",,,,,,,,,,,,0.64,,,,,,,,,,,,,,aab234f3-ae40-43ab-b511-1d95ebb821b5,444,,"[49.7, 13.6]",303470,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Midfield,15,Real Madrid,220,"['21771c1d-bb5f-437f-bcb8-cfe8b29a363e', 'e26c5e7c-a43e-4a6b-8fc8-f4818511a272']",57,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:57.708,Carry,,2019/2020
,,,,,"[41.8, 14.5]",,,,,,,,,,,,2.239996,,,,,,,,,,,,,,9da0763b-67d0-4874-8c0e-2f6bd94e234c,447,,"[38.5, 13.6]",303470,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,15,Real Madrid,220,"['d3d3c412-6575-491c-ad65-48f4e5fc6c20', 'fbc09121-b772-4f0f-8fee-25fd3fc58745']",59,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:59.165,Carry,,2019/2020
,,,,,"[49.7, 65.1]",,,,,,,,,,,,2.519996,,,,,,,,,,,,,,cf2ecece-e36f-4396-8379-375418f13ff6,450,,"[39.2, 60.4]",303470,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,15,Real Madrid,220,"['80203d7f-7f33-4819-9efa-a5372cce2f81', 'ec19a97b-bc83-4c03-8d01-fa21cebdf8fb']",3,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:03.965,Carry,,2019/2020
,,,,,"[54.0, 10.0]",,,,,,,,,,,,1.6809781,,,,,,,,,,,,,,3a09e692-9aa0-4fe3-ba00-cd13a5190671,457,,"[45.0, 23.2]",303470,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,16,Barcelona,217,"['496f6593-d0d2-4fdf-bd9b-3aad22efc141', '5dab8506-406e-4b46-a5c6-53687fcd0d5d', 'c9e5f0d9-59e1-4104-9395-aa0a31cc9cae']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:07:11.371,Carry,True,2019/2020
,,,,,"[64.5, 3.2]",,,,,,,,,,,,1.394957,,,,,,,,,,,,,,a48696bd-afd8-4475-9ca5-aef3fc72d6fa,460,,"[63.7, 2.6]",303470,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Midfield,16,Barcelona,217,"['246fdcfe-0bd1-47c8-bf74-2dbcc787023c', '52e94e58-2cc9-4699-abd4-9b78085345ea', 'ced70508-ab57-491c-bb92-4f5e2cb8a448']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:07:14.029,Carry,True,2019/2020
,,,,,"[55.7, 6.7]",,,,,,,,,,,,1.057114,,,,,,,,,,,,,,d042821e-7b6e-46d0-abf5-b7d5dd1fd9b2,465,,"[57.1, 6.7]",303470,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,16,Barcelona,217,"['18b5ecfe-eddd-4014-be60-2c21f1f217b8', '2e063eff-a9ef-4b58-aff9-5eff646d67fb', 'e0085198-f25d-41ef-9bbd-5bb4ce4e1527']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:07:16.159,Carry,True,2019/2020
,,,,,"[46.4, 8.0]",,,,,,,,,,,,0.720358,,,,,,,,,,,,,,e32ae1f1-5876-48de-bc79-ee3c417ad26b,473,,"[47.8, 7.1]",303470,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Midfield,17,Barcelona,217,"['07b36676-f567-47bf-b770-17b6cb4becdc', '95984a49-3f2d-411d-8609-fc0fb774ec1c']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:07:27.862,Carry,,2019/2020
,,,,,"[34.9, 50.5]",,,,,,,,,,,,0.842249,,,,,,,,,,,,,,081e6293-88d1-45a7-9413-37d12929d0f7,476,,"[35.2, 50.9]",303470,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,17,Barcelona,217,"['b2360420-2bdd-44fa-a341-cb03db262b0d', 'c7ce236a-eb85-46a3-9dc4-9105b4c26e20']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:07:30.784,Carry,,2019/2020
,,,,,"[38.6, 45.0]",,,,,,,,,,,,1.750013,,,,,,,,,,,,,,e3f998d5-5dfa-4b19-bb11-f529783ffb67,479,,"[43.7, 43.3]",303470,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Defensive Midfield,17,Barcelona,217,"['8645c0fb-7d17-4e89-8f94-2ab1f2d8fefd', 'a4129f1a-7d77-44fb-9012-5534c0c1bbf3', 'c0819eb2-fa30-4e60-b1df-2b6e58153598']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:07:32.773,Carry,True,2019/2020
,,,,,"[27.7, 57.3]",,,,,,,,,,,,0.208278,,,,,,,,,,,,,,ff033bb1-5256-4fce-afe2-86c5c59151ca,483,,"[28.2, 57.0]",303470,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,17,Barcelona,217,"['75cbea60-725f-4745-9446-ca217013b735', '8d41cd47-75ff-40d8-bd70-349b05885fa5']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:07:35.522,Carry,,2019/2020
,,,,,"[66.3, 57.5]",,,,,,,,,,,,3.029673,,,,,,,,,,,,,,77ecde3c-a540-41a8-b5a7-57e40f1c03ff,486,,"[52.5, 57.9]",303470,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Midfield,17,Barcelona,217,"['9edfd987-4121-42f3-9298-a5485e6b99ff', 'ddf5802c-5ecf-49f1-84aa-e19fa607c00b']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:07:37.209,Carry,,2019/2020
,,,,,"[76.5, 44.8]",,,,,,,,,,,,2.390653,,,,,,,,,,,,,,781d68c2-c6a0-4805-b549-7e5aed38785e,489,,"[73.0, 43.6]",303470,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,17,Barcelona,217,"['5840c027-bedf-4375-b3ac-c6ef32c255e7', 'aaa45fd6-29f0-4f30-bd33-86ff5bc55a9f', 'bd9a6288-8d7c-43aa-b2be-a28342d79f6b']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:07:41.084,Carry,True,2019/2020
,,,,,"[97.1, 3.0]",,,,,,,,,,,,2.449067,,,,,,,,,,,,,,d9f93e5e-282c-4592-b429-e654f3dc0aa1,493,,"[91.2, 4.9]",303470,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,17,Barcelona,217,"['0387347d-9c89-4eb4-a790-57b009bfe05b', '6946fd76-971c-4ddd-93c1-a93c18b4b8f2']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:07:45.428,Carry,,2019/2020
,,,,,"[80.9, 12.4]",,,,,,,,,,,,3.30552,,,,,,,,,,,,,,ff6767f3-23e2-4ead-9be9-65b218dc48f1,496,,"[85.3, 11.7]",303470,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Midfield,17,Barcelona,217,"['72d1983e-4b83-4f9c-9881-f9113a9a4bf7', 'eda3e514-588b-4bae-a52e-14ef0c65720a']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:07:48.932,Carry,,2019/2020
,,,,,"[69.4, 25.9]",,,,,,,,,,,,2.236509,,,,,,,,,,,,,,5a2f191b-e97a-4359-b825-94abb86c1c0d,499,,"[64.9, 23.2]",303470,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,17,Barcelona,217,"['9a6293dd-df18-4f29-8f33-3a996c0402ff', 'e4b89e07-1665-4927-a9ed-c86d4e14752d']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:07:54.121,Carry,,2019/2020
,,,,,"[65.1, 47.7]",,,,,,,,,,,,0.628186,,,,,,,,,,,,,,ae5131f9-3018-4e9b-bbf3-6421931afb77,502,,"[64.9, 47.7]",303470,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,17,Barcelona,217,"['22c763b2-b492-4e53-8fe4-8b951634cd79', '754147cf-bf77-4475-95e4-8f9700f535fa']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:07:58.308,Carry,,2019/2020
,,,,,"[80.2, 50.1]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,830de4ea-be3f-4415-bd9d-f98c38b5316b,506,,"[80.8, 48.7]",303470,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Midfield,17,Barcelona,217,"['4874dd8d-6452-420e-b9b9-ae8f9d06f973', '67057df2-8b75-4ff0-9af1-88e816f15a70', '7d22c135-ab2f-4cc7-b943-454ddf25ac05']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:07:59.898,Carry,True,2019/2020
,,,,,"[74.9, 54.2]",,,,,,,,,,,,4.818384,,,,,,,,,,,,,,cee646ac-8848-40bb-b9a8-6b03d79b0688,509,,"[65.5, 55.4]",303470,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,17,Barcelona,217,"['12594278-8a06-4f61-bca9-739c00aaa8b0', 'a0aea396-e757-4dc8-b96a-57de3f3df69d']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:08:01.310,Carry,,2019/2020
,,,,,"[84.8, 57.6]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,c4e56b06-5302-413b-a64f-3384e68a5dbe,512,,"[84.8, 57.6]",303470,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Midfield,17,Barcelona,217,"['74099eb9-03ad-4615-9c47-4f56144f7cbd', '937f3838-b93f-4e2d-b2d0-e74fe6246207']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:08:07.180,Carry,,2019/2020
,,,,,"[76.9, 42.2]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,50f020a5-adee-4a36-b9fa-d5ebbb87d99a,515,,"[76.9, 42.2]",303470,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,17,Barcelona,217,"['8eab5822-9ef3-420c-9339-3c1fd3736451', 'befc4512-bf14-4756-8c84-7fb6cf9ad6ce']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:08:07.849,Carry,,2019/2020
,,,,,"[92.0, 35.7]",,,,,,,,,,,,0.152237,,,,,,,,,,,,,,235f93d1-c86a-4408-a9b9-2345c430d0ee,518,,"[92.4, 35.4]",303470,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Midfield,17,Barcelona,217,"['37579717-4811-4678-8405-e0acea3ef41b', '9c7f43e7-443e-4bb0-90dc-d8951509c587', 'b0459784-3acd-41ee-983b-7acc5f795ff4']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:08:08.942,Carry,True,2019/2020
,,,,,"[23.2, 63.4]",,,,,,,,,,,,1.84,,,,,,,,,,,,,,fc9e4c31-e02b-4215-9f6f-d0ba58d37205,522,,"[23.2, 63.4]",303470,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Midfield,18,Real Madrid,220,"['bcd7f2d7-6b7b-4233-a3d0-5ed4f599cc0c', 'dffd857e-c7e4-4142-ae3c-a67c09f3bdec']",11,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:11.352,Carry,,2019/2020
,,,,,"[14.0, 64.2]",,,,,,,,,,,,1.239998,,,,,,,,,,,,,,2f240eb1-d9c6-4972-9507-d6550b510e27,525,,"[16.5, 54.2]",303470,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,18,Real Madrid,220,"['156f1976-ed9a-4d87-a934-64897fc849a8', '796a21d9-346f-4f39-a179-dd6476ce2e94', '8fd3bf29-4ff0-4f05-9122-be187dc3c3f0']",14,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:14.105,Carry,True,2019/2020
