bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5e4700b-fe28-423b-aee2-522da41edee4,2322,,"[112.0, 49.0]",9592,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,106,Barcelona,217,['5a6d8b68-cb96-4ece-9370-f656531aefb8'],4,,,,,,,,,,,,,,,,Barcelona,217,00:11:04.431,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973f3a0b-cdc7-479a-aa1a-ee78fe11f0c7,2327,,"[49.0, 25.0]",9592,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,106,Barcelona,217,['8092d6e6-d43d-4c3e-b4a3-350d91e90406'],29,,,,,,,,,,,,,,,,Barcelona,217,00:11:29.319,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270f8f6e-91e9-47fd-9733-147f5ade5986,2329,,"[43.0, 27.0]",9592,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,106,Barcelona,217,['094abd13-03d2-491d-88df-da1b58c467e4'],30,,,,,,,,,,,,,,,,Barcelona,217,00:11:30.235,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aca3ad0a-9995-46cf-84ef-1386d3490a05,2332,,"[46.0, 44.0]",9592,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,106,Barcelona,217,['9c6f4b67-a851-4ca1-9733-241a114445a5'],32,,,,,,,,,,,,,,,,Barcelona,217,00:11:32.651,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953dfeef-e0c8-4869-bb42-c3364ad4def7,2336,,"[83.0, 46.0]",9592,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonardo Carrilho Baptistão,6761.0,Right Center Forward,107,Espanyol,214,['adefad54-0c6b-427c-ac15-952471d21719'],35,,,,,,,,,,,,,,,,Espanyol,214,00:11:35.728,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50ca18a8-aa02-455d-8fe5-db70cc50456b,2341,,"[76.0, 46.0]",9592,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Darder Moll,3236.0,Left Midfield,107,Espanyol,214,"['adc25fab-9df9-4bcd-aba5-5c45133c6de0', 'cfa01809-2df3-46b5-8e9d-6e093ff14906']",36,,,,,,,,,,,,,,,,Espanyol,214,00:11:36.594,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3aa71178-521b-4d3c-93ab-14ed506bfad9,2344,,"[75.0, 74.0]",9592,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Right Back,107,Espanyol,214,['813b5cbb-a0ee-4daa-8a72-ecc1b240d892'],38,,,,,,,,,,,,,,,,Espanyol,214,00:11:38.833,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac710673-d66f-4e08-bd15-46a09d0632a3,2351,,"[109.0, 7.0]",9592,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Darder Moll,3236.0,Left Midfield,108,Espanyol,214,"['398ff690-40f0-431f-ba31-9f914892d07a', '7df1a2aa-68e2-4ff6-8444-fac30a5874a4']",19,,,,,,,,,,,,,,,,Espanyol,214,00:12:19.618,Ball Receipt*,True,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8af29d1f-55fc-4d41-877c-b9d56c74a8da,2354,,"[111.0, 4.0]",9592,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aarón Martín Caricol,6757.0,Left Back,108,Espanyol,214,['84507b4a-e2c2-431a-ae1c-9703d8d7b1e9'],20,,,,,,,,,,,,,,,,Espanyol,214,00:12:20.713,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f0a1865-14f8-47a8-8726-80c6082976fd,2356,,"[8.0, 74.0]",9592,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,109,Barcelona,217,['7ee2db98-b054-4989-864d-165e7e081602'],44,,,,,,,,,,,,,,,,Barcelona,217,00:12:44.734,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af882733-f687-4d17-870c-d4462f2864e4,2359,,"[8.0, 10.0]",9592,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,109,Barcelona,217,['f3ef90d9-211e-45a1-839c-3e60fd19871f'],49,,,,,,,,,,,,,,,,Barcelona,217,00:12:49.492,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260d5de1-10ad-4368-9827-e091a7fb6747,2362,,"[25.0, 3.0]",9592,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,109,Barcelona,217,['3925a3b2-9b05-45f3-a1e8-4f533eef21ac'],51,,,,,,,,,,,,,,,,Barcelona,217,00:12:51.763,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a070d36-45c6-4705-ab8c-21caf2b6cabe,2365,,"[27.0, 22.0]",9592,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,109,Barcelona,217,['ddb33721-f9f0-4ab1-b4bf-67add6590c9e'],54,,,,,,,,,,,,,,,,Barcelona,217,00:12:54.594,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76bcf5b1-2f65-4f4d-885e-bb2ef676fc2e,2368,,"[38.0, 55.0]",9592,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,109,Barcelona,217,['2b96a90d-f50a-4a44-ba50-a69c61761b19'],57,,,,,,,,,,,,,,,,Barcelona,217,00:12:57.878,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58a7872d-7211-49cc-baeb-15a1047e02f0,2371,,"[52.0, 71.0]",9592,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Deulofeu Lázaro,3726.0,Right Midfield,109,Barcelona,217,['53d82254-7926-41f7-b036-611c18f247a9'],2,,,,,,,,,,,,,,,,Barcelona,217,00:13:02.077,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff9eff26-97e4-40e7-9fb5-aae369adf986,2374,,"[52.0, 50.0]",9592,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,109,Barcelona,217,['76fb01eb-1344-4204-b1fc-5306ca3060f5'],3,,,,,,,,,,,,,,,,Barcelona,217,00:13:03.914,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799d27c9-91c5-4c2c-b6ec-9f4e9aa172fd,2376,,"[49.0, 59.0]",9592,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,109,Barcelona,217,['94b61db1-abdb-4168-99d4-6d68d771a62b'],5,,,,,,,,,,,,,,,,Barcelona,217,00:13:05.914,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f68587eb-cbdf-4d1d-92d4-1f82ef6a6951,2379,,"[52.0, 51.0]",9592,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,109,Barcelona,217,['22aa6065-8f76-4b0f-9523-c6fbe0139fea'],6,,,,,,,,,,,,,,,,Barcelona,217,00:13:06.570,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb77fdff-590a-4097-bcfd-f32e9394787d,2382,,"[49.0, 57.0]",9592,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,109,Barcelona,217,['ecbf4110-af65-41d9-b2f6-2f826326cf10'],7,,,,,,,,,,,,,,,,Barcelona,217,00:13:07.234,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e4e5c1e-04dd-4a17-b9dd-3268107b58b1,2384,,"[47.0, 37.0]",9592,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,109,Barcelona,217,['b8d809ba-7697-4527-8eac-a2ffda53d0bd'],8,,,,,,,,,,,,,,,,Barcelona,217,00:13:08.618,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a9a6eca-479d-4b7f-80d0-a1cd5abd24f9,2387,,"[58.0, 31.0]",9592,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,109,Barcelona,217,['40053b90-2393-4433-a9d0-ee48f03de2b2'],10,,,,,,,,,,,,,,,,Barcelona,217,00:13:10.346,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0da25f71-ef58-416b-8867-5b7a8d918337,2391,,"[48.0, 18.0]",9592,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,109,Barcelona,217,['4605c94f-c431-4a27-b916-b51e6174bd21'],12,,,,,,,,,,,,,,,,Barcelona,217,00:13:12.548,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356063ba-4175-4502-9914-dbc4f23caa29,2394,,"[62.0, 5.0]",9592,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,109,Barcelona,217,['1cde7f4f-176e-4d18-bcef-25126334c6f8'],14,,,,,,,,,,,,,,,,Barcelona,217,00:13:14.294,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a9de082-d96b-445f-9fa3-6a4729c3046f,2396,,"[46.0, 8.0]",9592,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,109,Barcelona,217,['3063cf5d-ba88-484f-8ac3-8ab291acd473'],16,,,,,,,,,,,,,,,,Barcelona,217,00:13:16.094,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f19e595a-d332-4afd-bcb1-14eceffa0ac8,2399,,"[37.0, 37.0]",9592,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,109,Barcelona,217,['dd426201-7134-422f-9c89-92bfbe6daae6'],19,,,,,,,,,,,,,,,,Barcelona,217,00:13:19.694,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33dd41df-a3f8-4a59-b003-c8783ac051e4,2402,,"[56.0, 76.0]",9592,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,109,Barcelona,217,['99769111-4e3d-43bf-b6a2-e88f3b2fa679'],22,,,,,,,,,,,,,,,,Barcelona,217,00:13:22.546,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d8e75dc-26fe-408e-a31b-d7a314d65975,2405,,"[112.0, 59.0]",9592,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Deulofeu Lázaro,3726.0,Right Midfield,109,Barcelona,217,['1ed3026b-3901-4c45-b049-3b47a4a5ec97'],27,,,,,,,,,,,,,,,,Barcelona,217,00:13:27.951,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab0261d2-bf14-4845-9be9-4710aac4994a,2409,,"[106.0, 75.0]",9592,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,110,Barcelona,217,"['5aec1fa3-f558-4319-bbc6-d89a3b0b44c3', 'f7d019e3-7a93-4401-9d0e-c75acdcb7231']",49,,,,,,,,,,,,,,,,Barcelona,217,00:13:49.552,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75279847-04e8-448c-b5a9-be9c52e6e19d,2412,,"[111.0, 77.0]",9592,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,110,Barcelona,217,"['6796731c-490f-4ac9-aa8f-fbf9229e9276', 'f20caf91-b42d-4600-a87c-10ebb1cf53d1']",50,,,,,,,,,,,,,,,,Barcelona,217,00:13:50.331,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8798610-67d4-4148-8b4a-f6303d0acb7e,2417,,"[80.0, 76.0]",9592,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,111,Barcelona,217,['3ecca1b2-215d-474c-8c12-498af1b986d2'],58,,,,,,,,,,,,,,,,Barcelona,217,00:13:58.979,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5744561-424f-4f53-ab7e-1478b44e6ab9,2420,,"[56.0, 36.0]",9592,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,111,Barcelona,217,['2f99c80e-c2ce-403d-814a-00b5c5904c29'],2,,,,,,,,,,,,,,,,Barcelona,217,00:14:02.378,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9402ebe9-e1f9-4732-98e7-a5cd70b3b7d3,2423,,"[67.0, 10.0]",9592,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,111,Barcelona,217,['de136aa1-5519-4573-a1b4-7c1469dbfb79'],4,,,,,,,,,,,,,,,,Barcelona,217,00:14:04.643,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f372f643-2a6b-4e7c-9a7e-99b4ff559106,2426,,"[50.0, 19.0]",9592,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,111,Barcelona,217,['ef065656-653d-4d1e-82ed-523519fe5a15'],7,,,,,,,,,,,,,,,,Barcelona,217,00:14:07.550,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea588b70-81fe-4c5d-8311-00da2b83d85c,2429,,"[41.0, 55.0]",9592,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,111,Barcelona,217,['b2a93416-3045-4bb0-8380-e4c34042ebb4'],9,,,,,,,,,,,,,,,,Barcelona,217,00:14:09.950,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66674368-e31e-4017-8e85-c134aaba11a2,2432,,"[41.0, 75.0]",9592,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,111,Barcelona,217,['5034cd7b-376b-4205-ae9e-c655416451d1'],12,,,,,,,,,,,,,,,,Barcelona,217,00:14:12.950,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33006773-2348-49ba-b862-66d3150aadc3,2435,,"[23.0, 59.0]",9592,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,111,Barcelona,217,['9c108edc-448b-450c-8600-b18ec016ed54'],15,,,,,,,,,,,,,,,,Barcelona,217,00:14:15.244,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4be9db6-20e9-4105-b7b6-cb059a1c58e3,2438,,"[9.0, 41.0]",9592,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,111,Barcelona,217,['cd8735aa-8a39-474b-a6a2-ac67da93f257'],21,,,,,,,,,,,,,,,,Barcelona,217,00:14:21.044,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bab64c3c-2c25-4fc9-9b48-49f517cfbf32,2441,,"[36.0, 5.0]",9592,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,111,Barcelona,217,['7c6dbd3e-027a-4a67-b00a-f314a998965a'],26,,,,,,,,,,,,,,,,Barcelona,217,00:14:26.220,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42220b69-f941-44b8-a0e3-9fb657b1f077,2445,,"[39.0, 19.0]",9592,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,111,Barcelona,217,['62856ba5-22c5-47e7-bea3-23f4a2dbddd1'],28,,,,,,,,,,,,,,,,Barcelona,217,00:14:28.172,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a700f1d-04cb-485c-82f8-abc12019c12d,2448,,"[53.0, 9.0]",9592,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,111,Barcelona,217,['6e9c7a48-0f94-4b57-a318-27be77283d84'],28,,,,,,,,,,,,,,,,Barcelona,217,00:14:28.430,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee10e6b7-1e9a-44a2-b3e3-917ed881affe,2451,,"[44.0, 5.0]",9592,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,112,Barcelona,217,['66865cf3-5970-4fe8-a933-bd6e938c7b5e'],8,,,,,,,,,,,,,,,,Barcelona,217,00:15:08.893,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21784afc-5287-410d-b7a9-6cf7c55e3d94,2454,,"[62.0, 3.0]",9592,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,112,Barcelona,217,['d08dbcef-1fa3-408c-964c-d5a33698077e'],12,,,,,,,,,,,,,,,,Barcelona,217,00:15:12.006,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84974a2c-9fa3-4e49-ad08-7b7b495e3d13,2457,,"[68.0, 12.0]",9592,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Midfield,112,Barcelona,217,['7f30439e-4621-436d-b214-f1748d4b1403'],12,,,,,,,,,,,,,,,,Barcelona,217,00:15:12.435,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a40a1886-7eb1-4fbe-acd5-062f77093115,2468,,"[75.0, 55.0]",9592,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Moreno Balaguero,6766.0,Left Center Forward,113,Espanyol,214,"['169d8ea9-3ec5-4998-b050-ed5e4005a49c', 'ea7d580d-0a96-452b-85b3-c38ac1d022c7']",16,,,,,,,,,,,,,,,,Espanyol,214,00:15:16.862,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96ab06c7-b3f7-46c7-863f-d3e40bbf5262,2475,,"[106.0, 21.0]",9592,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aarón Martín Caricol,6757.0,Left Back,113,Espanyol,214,"['0d34ceae-2afe-4802-8319-d85b5bc98ea4', '8771ce73-bad7-40b3-b589-dfdf389a5b55']",22,,,,,,,,,,,,,,,,Espanyol,214,00:15:22.631,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68642d43-ffff-4dcc-8c0e-d107a059ac63,2479,,"[109.0, 38.0]",9592,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonardo Carrilho Baptistão,6761.0,Right Center Forward,113,Espanyol,214,"['b234f2f0-b9e1-4408-927c-4b7543cf284a', 'f15024cf-a2fb-4d7b-a3a1-d51656d26c5f']",24,,,,,,,,,,,,,,,,Espanyol,214,00:15:24.527,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00004ab9-36f5-47ab-a288-e0a3a66f0dd2,2492,,"[61.0, 5.0]",9592,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Deulofeu Lázaro,3726.0,Right Midfield,116,Barcelona,217,['a3f3adb8-bef7-471d-a2d6-61c2ad6cfaa6'],45,,,,,,,,,,,,,,,,Barcelona,217,00:16:45.616,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb9f0371-1ebe-44d1-805f-6c8c47f7ab70,2495,,"[62.0, 2.0]",9592,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,116,Barcelona,217,['0b99f2b2-11e1-4335-bfd2-1ef11ab81fc9'],47,,,,,,,,,,,,,,,,Barcelona,217,00:16:47.513,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d58528b-8d12-4521-87c9-8ecb5548c336,2498,,"[43.0, 13.0]",9592,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,116,Barcelona,217,['13d2f3ac-cb15-4807-bc77-c6fe2be01a90'],52,,,,,,,,,,,,,,,,Barcelona,217,00:16:52.301,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8066b9d3-ceda-4ea8-89d6-d13770f3105d,2501,,"[46.0, 62.0]",9592,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,116,Barcelona,217,['930b2af0-d2be-48e8-94e6-bb516c370a18'],55,,,,,,,,,,,,,,,,Barcelona,217,00:16:55.776,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ecec88f-44f4-48ad-8018-a65d13487259,2504,,"[53.0, 52.0]",9592,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,116,Barcelona,217,['1f101d46-3b98-40b8-9a86-027ea8963435'],58,,,,,,,,,,,,,,,,Barcelona,217,00:16:58.514,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b071b966-48cc-4dd1-936e-155302328534,2507,,"[73.0, 6.0]",9592,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,116,Barcelona,217,['6f488a44-818a-47ff-9888-55d1ac4757ad'],2,,,,,,,,,,,,,,,,Barcelona,217,00:17:02.463,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4052f2c-fc02-4384-96cd-c7e57827b9a4,2510,,"[66.0, 13.0]",9592,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,116,Barcelona,217,['8f0c3585-3bb6-4bd0-a96a-577d6bd2cd36'],3,,,,,,,,,,,,,,,,Barcelona,217,00:17:03.934,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c42cff95-bd6d-4fdc-b5a0-dca7305bf83c,2514,,"[72.0, 16.0]",9592,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,116,Barcelona,217,"['71bb9aff-c2c4-4e92-b09c-7a3f9621523d', 'bc1af888-64ad-4b72-9256-fd6ba478ba6a']",6,,,,,,,,,,,,,,,,Barcelona,217,00:17:06.490,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73a1039d-c9e3-40b9-9a3d-98e1e08f3f9f,2519,,"[65.0, 23.0]",9592,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,117,Barcelona,217,['d2483c82-cf72-4593-8a7a-a7456b13e65d'],23,,,,,,,,,,,,,,,,Barcelona,217,00:17:23.742,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76707ed6-1b42-4aa6-84b1-f8bfef2a41b6,2523,,"[52.0, 54.0]",9592,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,117,Barcelona,217,['ea48719d-30b1-43c9-9bfb-6761a8c96a80'],28,,,,,,,,,,,,,,,,Barcelona,217,00:17:28.859,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e05afe9d-e640-4ee9-8f5c-488b64cab998,2525,,"[59.0, 65.0]",9592,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,117,Barcelona,217,['267154e3-48f8-4837-86dc-5c57140feb75'],30,,,,,,,,,,,,,,,,Barcelona,217,00:17:30.059,Ball Receipt*,,2017/2018
