bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b923e050-7178-4a37-817d-26935fa7149d,3294,,"[67.2, 17.3]",303615,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,122,Barcelona,217,['67c373b5-884a-499e-9293-583c973c14c8'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:49.264,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,64ea034a-7429-40eb-ac22-f3b26cd9d429,3297,,"[62.3, 32.9]",303615,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,122,Barcelona,217,['44796370-86b0-4325-82d1-1466e8940881'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:50.718,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca3105a5-7726-4aa4-9ff6-ca185c661a3d,3300,,"[69.8, 58.3]",303615,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,122,Barcelona,217,['e92b1552-fdf0-4891-b66a-8746abbc32ef'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:53.621,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd57bcf7-a5c3-49d5-9afb-509df2f7dfd0,3309,,"[92.2, 49.8]",303615,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,122,Barcelona,217,"['ea77ba16-0884-4fa2-a417-cd89afa8729d', 'ff62d8a9-f36c-4850-8818-ca2617fb74bc']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:58.984,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cab8fb26-4f46-42d1-9c88-79fd1b2c0db9,3311,,"[90.7, 57.7]",303615,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,122,Barcelona,217,['ab16d603-ec0b-4f0e-8d87-384bd5aa5a37'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:59.961,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,dfd4eef2-63e8-418b-b4f1-d7485c6980be,3316,,"[99.5, 44.4]",303615,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martin Braithwaite Christensen,4447.0,Left Center Forward,122,Barcelona,217,['73a2a093-0370-449f-8735-8fd8707aea9d'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:01.487,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,43b91517-20e2-49ac-afe8-5d4731b8adbe,3319,,"[28.5, 25.6]",303615,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Roca Junqué,6866.0,Left Center Midfield,122,Barcelona,217,['1d982849-a6a9-47fd-b1e9-0375c6e20989'],3,,,,,,,,,,,,,,,,,,Espanyol,214,00:38:03.666,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c19edbce-bc7e-4e4f-96c5-b56aabb0d0b2,3325,,"[91.0, 20.0]",303615,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl de Tomás Gómez,16209.0,Left Center Forward,123,Espanyol,214,['c18f9c48-50ae-4cad-8f24-adfd2ed41c0d'],36,,,,,,,,,,,,,,,,,,Espanyol,214,00:38:36.198,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b19ba2ac-d838-4975-8b26-388133758300,3330,,"[12.9, 47.7]",303615,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,124,Barcelona,217,['fc953c27-544c-473e-bc2b-0e5736147613'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:46.326,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c88fa7e4-65bd-4fba-bab2-32fc22bde003,3333,,"[36.0, 11.7]",303615,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,124,Barcelona,217,['7ee188cc-410c-4574-a4d5-15424f151c30'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:50.978,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24fbb61d-a2e1-41d7-8053-b4950b9b4614,3337,,"[72.4, 61.5]",303615,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David López Silva,6754.0,Center Defensive Midfield,125,Espanyol,214,['9dba9e07-0a16-4f7e-b7ec-890b6383e822'],56,,,,,,,,,,,,,,,,,,Espanyol,214,00:38:56.592,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea912d95-1b38-4beb-a251-071b49a6b992,3340,,"[77.5, 77.2]",303615,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Gómez Perea,32670.0,Right Back,125,Espanyol,214,['cffdbaad-8364-4bf0-9fa3-6eb3ef9577a4'],58,,,,,,,,,,,,,,,,,,Espanyol,214,00:38:58.470,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9747930-ecd1-463d-80dd-ad1dc71ba133,3344,,"[77.7, 69.9]",303615,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl de Tomás Gómez,16209.0,Left Center Forward,125,Espanyol,214,['d6460b8c-a0ff-4242-98c2-524a8cf3dd8d'],0,,,,,,,,,,,,,,,,,,Espanyol,214,00:39:00.467,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,92ac4730-4c90-401c-8831-aa0e9b0b8b56,3347,,"[64.4, 43.8]",303615,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Roca Junqué,6866.0,Left Center Midfield,125,Espanyol,214,['ea0bc0e2-e58e-4e62-b797-8f055cc71b84'],3,,,,,,,,,,,,,,,,,,Espanyol,214,00:39:03.239,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1dd9048-f346-42b6-b329-3409f5934be5,3350,,"[70.6, 60.9]",303615,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David López Silva,6754.0,Center Defensive Midfield,125,Espanyol,214,['9562925b-5218-4ee1-b982-e98e74d87a46'],7,,,,,,,,,,,,,,,,,,Espanyol,214,00:39:07.116,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d085a2e0-514a-41cb-96a9-888da1ff78d5,3353,,"[86.0, 75.7]",303615,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Gómez Perea,32670.0,Right Back,125,Espanyol,214,['7341d237-1afb-4812-b846-5bcde1f2fca8'],10,,,,,,,,,,,,,,,,,,Espanyol,214,00:39:10.870,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3e28fca-83a4-495e-a9e8-ee7e370b1e3f,3357,,"[92.7, 62.6]",303615,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl de Tomás Gómez,16209.0,Left Center Forward,125,Espanyol,214,"['54bf32bb-852b-4b53-a11f-faeb3139be93', '9bfa4f05-ef05-41dd-9fa8-e4c2c2d9af18']",12,,,,,,,,,,,,,,,,,,Espanyol,214,00:39:12.801,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ba58b97-27e7-4af0-bc66-d284f1de728a,3362,,"[21.4, 5.7]",303615,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,126,Barcelona,217,"['5f18c98d-27d2-4f21-ad41-2f17ea46b476', 'fcb91a88-59e7-4555-a8b7-1f56bb99de95']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:15.879,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3aa330e4-2f69-4bec-9b05-1f45c7e6f6ba,3365,,"[23.4, 8.1]",303615,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,126,Barcelona,217,['3e8d3d7f-5979-4694-9eed-82e0ff1ae603'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:17.824,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6814f5ec-ea99-484d-a2bd-532444a86f2a,3369,,"[25.1, 14.5]",303615,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,126,Barcelona,217,"['33d97b9c-fbec-4f46-809d-f22720f3773e', 'e84e9fb4-2856-4553-a05b-97d3cd5947c0']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:18.968,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ffdb805-81fa-48d0-9888-d53902316eb5,3372,,"[38.3, 26.5]",303615,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,126,Barcelona,217,['d7ff629d-0a9b-456d-9a70-f5a112dde2f9'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:20.944,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e7f31d0-8e9f-4207-90e6-55a826cb1727,3376,,"[58.9, 53.6]",303615,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,126,Barcelona,217,['4cc0886a-efe0-408a-a9dc-cd4e8cbdb622'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:24.481,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9753e196-e27d-4d30-9ac2-16a04f419fc5,3387,,"[100.2, 3.6]",303615,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Daniel Cabrera Sasía,6635.0,Left Center Back,127,Espanyol,214,['e0416a9b-df35-4403-af4c-e587a99dbdbf'],37,,,,,,,,,,,,,,,,,,Espanyol,214,00:39:37.232,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69f8a8bd-f1d7-4191-bccb-b660cc594137,3390,,"[113.2, 53.2]",303615,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl de Tomás Gómez,16209.0,Left Center Forward,127,Espanyol,214,['c975fb34-f6d6-47f0-9c69-575934b5c416'],41,,,,,,,,,,,,,,,,,,Espanyol,214,00:39:41.336,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,58d9d87e-35db-4e86-8eed-bc59ca01d4fa,3396,,"[111.5, 47.4]",303615,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David López Silva,6754.0,Center Defensive Midfield,128,Espanyol,214,['567e5e14-977a-43e2-b55c-522ca3066413'],26,,,,,,,,,,,,,,,,,,Espanyol,214,00:40:26.932,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f096c9d-4513-4f29-ab7b-0b374a602b63,3403,,"[26.6, 16.2]",303615,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,129,Barcelona,217,['eb0ae9e7-18a7-4564-9ee2-a4317c51dfd9'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:48.076,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0f841e5-8f57-4e55-bd1a-243976ea77c3,3406,,"[35.1, 5.9]",303615,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,129,Barcelona,217,['3acf2ea9-81ad-4ae8-9f6a-36bda7db7c27'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:49.516,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0742d1ac-5c63-47aa-87ac-a5a4edda443a,3409,,"[29.8, 14.5]",303615,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,129,Barcelona,217,['20048b56-e10d-45f4-a5c9-892a5a3ec0ee'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:52.820,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a19c640-074d-44c3-a6bf-113646ef50fb,3412,,"[49.5, 6.8]",303615,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,129,Barcelona,217,['0df0bfcc-be5e-4922-8c16-722d5135002f'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:57.848,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14a2d5e6-37e9-47d8-a11d-ecd287f5596e,3415,,"[47.7, 5.9]",303615,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,129,Barcelona,217,['de1216f0-9158-4b96-9c41-5e3a0925bd49'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:02.680,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dda5ec1-9dc9-4880-a99e-eb9dd86ea763,3418,,"[33.4, 13.2]",303615,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,129,Barcelona,217,['9c3a1419-d7a6-47fc-b50b-99721535537e'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:05.538,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df2120be-6907-47ec-96de-9b1efef2695c,3421,,"[43.5, 8.3]",303615,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,129,Barcelona,217,['4a17339d-f6aa-40a9-9654-8173a7295a58'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:07.522,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,64c5b39e-fe84-44f3-8f46-ddc402d6edbf,3424,,"[28.5, 15.4]",303615,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,129,Barcelona,217,['5125d111-0700-4fcd-9fb7-52efcf868044'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:09.738,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b304ef8-d6e5-476e-8b9d-0ad0879be138,3428,,"[8.4, 39.3]",303615,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,129,Barcelona,217,"['ea070841-f730-42de-8879-d4e942330fc5', 'fc378d28-8b68-45c7-b502-71debc4b46bf']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:12.860,Ball Receipt*,True,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d38cd4a3-d4b5-403c-a5a8-c8797e764005,3431,,"[88.0, 51.7]",303615,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Martin Braithwaite Christensen,4447.0,Left Center Forward,129,Barcelona,217,['e57bb445-9b77-4dd1-a7bf-062614c23739'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:20.357,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69839502-5d5a-48ae-b04f-c508078dcb64,3433,,"[5.4, 53.6]",303615,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego López Rodríguez,6768.0,Goalkeeper,130,Espanyol,214,['56cf20c8-5934-4986-8542-2ab0d1a59ac1'],23,,,,,,,,,,,,,,,,,,Espanyol,214,00:41:23.587,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d525b6e4-4266-47dc-852f-c567daa4bcbb,3435,,"[8.2, 25.0]",303615,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernardo José Espinosa Zúñiga,6573.0,Right Center Back,130,Espanyol,214,['d66081bc-cf2e-4dbf-9a73-7cca0f418a89'],25,,,,,,,,,,,,,,,,,,Espanyol,214,00:41:25.822,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0c6a9bf-e190-4ee3-816b-8845d78a0bb7,3438,,"[28.5, 4.9]",303615,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dídac Vilá Rosselló,6886.0,Left Back,130,Espanyol,214,['7c6b23cd-c3e6-4975-9aa3-c58450c14674'],29,,,,,,,,,,,,,,,,,,Espanyol,214,00:41:29.180,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfe1c3af-99c3-40c5-b7bc-5404eb8f7116,3441,,"[70.4, 29.5]",303615,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lei Wu,23343.0,Left Center Midfield,130,Espanyol,214,['7984026e-6e53-4273-926d-01e136a9051d'],33,,,,,,,,,,,,,,,,,,Espanyol,214,00:41:33.329,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b2772b3-417f-48b9-96ad-6f4fe1eb8771,3444,,"[104.7, 13.6]",303615,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl de Tomás Gómez,16209.0,Left Center Forward,130,Espanyol,214,['60bd0134-7e81-4ac4-b835-772d3da0c667'],37,,,,,,,,,,,,,,,,,,Espanyol,214,00:41:37.593,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d7503085-2e04-4226-8ce7-ff080e3f894d,3451,,"[115.1, 40.8]",303615,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Campuzano Bonilla,30420.0,Center Attacking Midfield,130,Espanyol,214,['c0d8bc1a-d743-4e1f-8133-5b3d0fa77416'],43,,,,,,,,,,,,,,,,,,Espanyol,214,00:41:43.983,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,43654e5a-539c-40ab-9f78-d64d6e752ade,3454,,"[30.8, 63.7]",303615,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,131,Barcelona,217,['7b403566-027b-4177-b4c7-8d954cf67d9a'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:54.123,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26758027-a519-4d38-96f2-f723256f4f61,3456,,"[32.1, 55.6]",303615,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,131,Barcelona,217,['d5ead992-1d50-4a0a-a7d7-e4c7bf870bd4'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:56.876,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d1927d4-b6d2-4e36-8556-17cf65e62159,3458,,"[51.8, 54.1]",303615,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,131,Barcelona,217,['39dad1cd-e731-407d-9c31-4cda15e33e45'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.058,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,62ce7839-0957-4af7-9841-af8ac27b4dc0,3465,,"[56.7, 26.9]",303615,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,131,Barcelona,217,['b420f631-ad72-4f83-9e16-abc903881ac1'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:00.886,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f022673-a60d-48aa-ad2c-35152a92bc9b,3468,,"[78.8, 39.5]",303615,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,131,Barcelona,217,['08d4ca18-c187-4b4c-836f-af8d6271e28c'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:05.724,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,88cea70d-29c1-46cb-84c3-48d18d78be5d,3475,,"[85.2, 52.8]",303615,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,131,Barcelona,217,['28070131-ed81-45c8-8088-a271fc4b0c97'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:14.524,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fea30a2f-c40a-49e0-bcf2-b7e1cf2f2c2f,3478,,"[86.0, 67.5]",303615,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,131,Barcelona,217,['b84bd290-ea53-4b95-b30b-448b64df44bd'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:17.647,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d00bc564-a060-49d6-a63a-a46a3590cf69,3481,,"[84.7, 58.6]",303615,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,131,Barcelona,217,['8006b065-649b-4d3e-9726-5054cfdff876'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:19.729,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9915386-1ac0-4110-9a5f-8d3c8648ee6c,3484,,"[90.9, 55.8]",303615,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Left Center Forward,131,Barcelona,217,['785f926f-c861-4715-8c52-45fa411fd6ce'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:21.374,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8eba74e-8bf0-4118-aa05-df94fa1a7833,3487,,"[84.5, 34.8]",303615,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,131,Barcelona,217,['9290ea96-d543-4704-ae61-1eb5d33d2964'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:23.478,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de6260f5-e79d-4d59-9871-a13f4a9abed7,3490,,"[101.6, 12.1]",303615,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,131,Barcelona,217,['8a6c762a-1c19-4ca7-b89c-2bb42a78f1b7'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:26.523,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d55629b2-55c8-4933-8526-570708537353,3493,,"[102.9, 29.0]",303615,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Left Center Forward,131,Barcelona,217,['af2c3d0a-4a3a-418b-8bd0-3d185d496fa7'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:28.151,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21209d09-aa39-452e-a0b2-b56c8bdf6b7a,3495,,"[27.4, 51.5]",303615,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Sergi Darder Moll,3236.0,Right Center Midfield,132,Espanyol,214,['7c32717c-1271-4e72-87c1-7a4d8506b1c3'],29,,,,,,,,,,,,,,,,,,Espanyol,214,00:42:29.898,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b45d38e-d662-4b06-abc2-9349b78bd018,3498,,"[43.5, 45.1]",303615,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lei Wu,23343.0,Left Center Midfield,132,Espanyol,214,['3b6923f9-c4f4-4734-b814-b5d3dc1918fb'],31,,,,,,,,,,,,,,,,,,Espanyol,214,00:42:31.201,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b5cbb2a-4747-4c00-8d30-41b4d0864e3f,3506,,"[63.8, 45.3]",303615,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,133,Barcelona,217,"['9b4ea088-6fe5-41c2-a4e8-952a877198c7', 'e5b54aa0-9766-4744-bae3-0cc578c5b1cb']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:35.182,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a8d3d6d-43d2-4f33-9b22-660107592275,3509,,"[49.7, 44.0]",303615,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,133,Barcelona,217,['3b057182-7d76-426b-a336-de32a863d96f'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:36.742,Ball Receipt*,,2019/2020
