ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,1.5781,,,,,,,,,,,,,91181f47-ddab-49dd-bf66-e007e3fcaa9f,135,,"[106.1, 10.1]",266160,2,,,,,1.4427581,,Right Foot,True,,,"[110.4, 43.5]",,High Pass,33.67566,,Incomplete,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,9,Barcelona,217,"['6751658d-871f-4aa9-a49a-de40271e3912', '81abfa99-4e18-4e38-9b7f-92b8456d3b3d']",50,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:50.088,Pass,True,2015/2016
,,,,,,,,,,,,,,0.183,,,,,,,,,,,,,01ac83d8-f018-4d78-821d-17ef5cb4d7a1,141,,"[21.4, 57.4]",266160,2,,,,,0.15264933,,Right Foot,,,,"[24.0, 57.8]",,Low Pass,2.6305892,,Incomplete,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['3c1f83af-7ad9-42af-a80d-618c45d11a9d'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.592,Pass,,2015/2016
,,,,,,,,,,,,,,1.485409,,,,,,,,,,,,,7c987bba-6be8-4d78-89c9-22eb1811d425,143,,"[89.9, 15.2]",266160,2,,,,,-0.7060199,,Head,,,,"[99.4, 7.1]",,High Pass,12.48439,,,,José Luis Morales Nogales,6668.0,,,,,Recovery,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,10,Levante UD,221,['2f86dd12-e25e-42b8-b523-7be6990836f0'],59,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:59.354,Pass,,2015/2016
,,,,,,,,,,,,,,1.096641,,,,,,,,,,,,,ddf7384f-8c60-4066-97ab-67adf26fc880,147,,"[98.4, 4.6]",266160,3,,,,,-3.1356046,,Right Foot,,,,"[81.7, 4.5]",,Ground Pass,16.7003,,,,Antonio García Aranda,6784.0,,,,,,1,Regular Play,José Luis Morales Nogales,6668.0,Left Wing,10,Levante UD,221,['76091172-0109-4b2e-adae-8b94cfee02ac'],4,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:04.689,Pass,,2015/2016
,,,,,,,,,,,,,,0.337818,,,,,,,,,,,,,ddf6536c-05c6-4f47-b37b-ce6c58326fd9,150,,"[81.7, 4.5]",266160,3,,,,,0.9788255,,Left Foot,,,,"[85.6, 10.3]",,Ground Pass,6.9892774,,Incomplete,,José Antonio García Rabasco,24149.0,,,,,,1,Regular Play,Antonio García Aranda,6784.0,Left Back,10,Levante UD,221,"['468822d9-1d89-4b6a-835a-7ff597dc0ee4', '857d506c-64dc-4aa0-a720-28dc770ad8e3']",6,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:06.747,Pass,,2015/2016
,,,,,,,,,,,,,,1.9844,,,,,,,,,,,,,fed0d1bf-eaab-441c-9c9d-45286a6f7fc4,154,,"[43.5, 73.0]",266160,3,,,,,-1.4319113,,Right Foot,,,,"[46.1, 54.4]",,Ground Pass,18.780842,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,11,Barcelona,217,['37b3178f-1b78-4722-a69e-b2dbffd1badf'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.493,Pass,,2015/2016
,,,,,,,,,,,,,,2.36783,,,,,,,,,,,,,a058a5a3-ed95-465c-8c00-c9120b2e82c9,157,,"[61.5, 39.2]",266160,3,,,,,-1.1643432,,Right Foot,,,,"[74.8, 8.3]",,Ground Pass,33.64075,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,11,Barcelona,217,['3f0a089d-eb3a-47a5-aac6-7e5227c12bdb'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.077,Pass,,2015/2016
,,,,,,,,,,,,,,1.0288,,,,,,,,,,,,,d0424553-76c8-4ddb-ae1d-16edfd1e50ee,160,,"[82.2, 36.6]",266160,3,,,,,1.3171222,,Right Foot,,,,"[84.3, 44.7]",,Ground Pass,8.367795,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,11,Barcelona,217,['61352c3c-f23f-43cb-b4c0-7b5976921747'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.997,Pass,,2015/2016
,,,,,,,,,,,,,,1.61951,,,,,,,,,,,,,e4e09ed5-362f-4207-beba-04e2b54c9b2b,163,,"[84.3, 42.8]",266160,3,,,,,-1.0318686,,Left Foot,,,,"[102.0, 13.2]",,Low Pass,34.488403,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Barcelona,217,['787bf33c-2c5b-4861-a879-cea8e7510b55'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.644,Pass,,2015/2016
,,,,,,,,,,,,,,1.4334,,,,,,,,,,,,,d1b984e5-4381-48d9-a81d-ec3985215196,166,,"[106.2, 21.4]",266160,3,,,,,2.5456061,,Left Foot,,,,"[94.7, 29.2]",,Ground Pass,13.895682,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,11,Barcelona,217,['1fe70c89-9ae6-4746-85ca-997783e8380a'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.301,Pass,,2015/2016
,,,,,,,,,,,,,,1.8199,,,,,,,,,,,,,9711092e-0367-4b6d-95e4-375d7da1bcd7,169,,"[94.4, 29.9]",266160,3,,,,,1.7009292,,Left Foot,,,,"[90.5, 59.7]",,Low Pass,30.054117,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Barcelona,217,['930fa4ff-fbf2-44a1-a011-77f65acae0e1'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.697,Pass,,2015/2016
,,,,,,,,,,,,,,2.649453,,,,,,,,,,,,,75dab5c3-2e84-4592-b008-5431dc8dbc16,172,,"[90.5, 59.7]",266160,3,,,,,-0.8138662,,Right Foot,,,,"[119.5, 29.0]",,High Pass,42.231388,,Out,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,,30,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.519,Pass,,2015/2016
,,,,,,,,,,,,,,3.1989,,,,,,,,,,,,,98a73f62-6d41-4611-80b3-df42ce72e0b2,173,,"[6.0, 44.0]",266160,4,,True,,,0.2913306,,Right Foot,,,,"[78.7, 65.8]",,High Pass,75.898155,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Diego Mariño Villar,23843.0,Goalkeeper,12,Levante UD,221,['07344dac-7c29-4a3c-a709-3af357c21045'],3,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:03.298,Pass,,2015/2016
,,,,,,,,,,,,,,0.4417,,,,,,,,,,,,,e9a4465b-52de-4229-a834-5274d064a822,179,,"[35.0, 3.7]",266160,4,,,,,0.847266,,Left Foot,,,,"[40.3, 9.7]",,Ground Pass,8.005623,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,13,Barcelona,217,"['0aac5d98-fe57-43ad-b876-4a803f640f20', 'c7c1397e-594e-4afb-af77-bf765ce8fed7']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.876,Pass,True,2015/2016
,,,,,,,,,,,,,,2.3733,,,,,,,,,,,,,be67da54-5fca-4774-8d82-4af3c547fbf3,182,,"[41.7, 10.1]",266160,4,,,,,2.8822608,,Right Foot,,,,"[27.0, 14.0]",,Ground Pass,15.20855,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,13,Barcelona,217,['7cdf9950-1cb3-41f0-a7de-41d11afa1740'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.358,Pass,,2015/2016
,,,,,,,,,,,,,,1.70464,,,,,,,,,,,,,ee6f5ba6-2596-4860-a87a-7dad3ab3b311,185,,"[24.9, 15.4]",266160,4,,,,,1.5857205,,Right Foot,,,,"[24.6, 35.5]",,Ground Pass,20.10224,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,13,Barcelona,217,['640b0f9f-40b5-4143-983a-6c3a75a81e0d'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.771,Pass,,2015/2016
,,,,,,,,,,,,,,1.437884,,,,,,,,,,,,,c34298d3-e57b-4ff3-a2d6-4a15339e3baf,188,,"[30.2, 40.8]",266160,4,,,,,1.1050566,,Right Foot,,,,"[39.8, 59.9]",,Ground Pass,21.376856,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,13,Barcelona,217,['3a7d6851-916a-4bc2-aace-879781440437'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.036,Pass,,2015/2016
,,,,,,,,,,,,,,1.442901,,,,,,,,,,,,,4aca6613-826d-4a69-bfc2-396357451546,191,,"[43.1, 60.6]",266160,4,,,,,0.4636476,,Left Foot,,,,"[58.7, 68.4]",,Ground Pass,17.44133,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,13,Barcelona,217,['2395d5c8-19f0-4563-aee5-be58b0cc96b5'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.368,Pass,,2015/2016
,,,,,,,,,,,,,,3.243,,,,,,,,,,,,,771feff4-794c-4318-9800-8fd1894ea636,194,,"[62.6, 68.4]",266160,4,,,,,-1.2258365,,Left Foot,,,,"[86.1, 3.0]",,High Pass,69.49396,,,,Neymar da Silva Santos Junior,4320.0,,True,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,13,Barcelona,217,['bce95280-868f-4401-8518-297dd9c0c5c6'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.826,Pass,,2015/2016
,,,,,,,,,,,,,,1.6415,,,,,,,,,,,,,b1f3a8c5-c940-4577-bc32-802dcd599fdd,196,,"[86.1, 3.5]",266160,4,,,,,2.4592762,,Head,,,,"[81.3, 7.4]",,High Pass,6.1846585,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,13,Barcelona,217,['a0ce62e9-7d4f-4721-9da6-ac9d476f0ccb'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.109,Pass,,2015/2016
,,,,,,,,,,,,,,0.9751,,,,,,,,,,,,,784be113-9fd6-4840-8acb-8cb386920662,199,,"[81.3, 7.4]",266160,4,,,,,-2.4592762,,Left Foot,,,,"[78.1, 4.8]",,Ground Pass,4.1231055,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,13,Barcelona,217,['2107a365-c9df-4d86-b760-346b61a80ddb'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.842,Pass,,2015/2016
,,,,,,,,,,,,,,2.034,,,,,,,,,,,,,349a87c9-555c-45ba-94e8-62e0a4ec0ad9,203,,"[88.0, 15.2]",266160,4,,,,,-0.25445205,,Right Foot,,,,"[110.3, 9.4]",,Ground Pass,23.041918,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,13,Barcelona,217,"['9368603d-392c-4504-b713-efa0ec352b95', 'bcfda4f2-ca3a-497a-b4ba-7b35fa1851b2']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.208,Pass,True,2015/2016
,,,,,,,,,,,,,,2.17747,,,,,,,,,,,,,c7240462-696b-480b-82e0-80c6d3585a01,206,,"[114.2, 13.6]",266160,4,,,,,-3.0794506,,Left Foot,,,,"[91.7, 12.2]",,Ground Pass,22.543514,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,13,Barcelona,217,['f6a346e3-4244-4bac-8f0a-a988685f98ce'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.688,Pass,,2015/2016
,,,,,,,,,,,,,,1.9042,,,,,,,,,,,,,ce04b333-ec74-4356-aadc-797f77967606,209,,"[91.7, 12.2]",266160,4,,,,,-0.23611365,,Right Foot,,,,"[105.0, 9.0]",,Ground Pass,13.679546,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,13,Barcelona,217,['c709c7dd-9b53-4563-8b13-273642a116d3'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.763,Pass,,2015/2016
,,,,,,,,,,,,,,0.8388,,,,,,,,,,,,,eab36e1d-9321-4573-a4ce-9d52be1eb769,212,,"[106.1, 9.0]",266160,4,,,,,2.4668517,,Left Foot,,,,"[94.6, 18.2]",,Ground Pass,14.727186,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,13,Barcelona,217,['384f207c-a8aa-45b1-8211-e8805363c5da'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.216,Pass,,2015/2016
,,,,,,,,,,,,,,1.9396,,,,,,,,,,,,,24836900-933b-495d-b16d-85bacf8ca373,216,,"[92.4, 22.4]",266160,4,,,,,1.912043,,Right Foot,,,,"[84.8, 43.8]",,Low Pass,22.709469,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,13,Barcelona,217,['c04a7699-74b2-4dbf-af54-81cb166fb536'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:47.702,Pass,,2015/2016
,,,,,,,,,,,,,,1.6641,,,,,,,,,,,,,05789750-cadd-4d6e-9995-b249aa89f694,220,,"[85.0, 44.5]",266160,4,,,,,-0.55403954,,Left Foot,,,,"[110.7, 28.6]",,High Pass,30.220854,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,13,Barcelona,217,"['711afb97-cac7-4dc7-a431-078519d49be0', '8d669d89-0d5a-4077-9e7b-031c22031efc', 'd17424cb-6db9-4b01-8935-af2c6840d727']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.370,Pass,True,2015/2016
,,,,,,,,,,,,,,1.78215,,,,,,,,,,,,,d17424cb-6db9-4b01-8935-af2c6840d727,222,,"[9.4, 51.5]",266160,4,,,,,2.89403,,Head,,,,"[0.3, 53.8]",,Low Pass,9.38616,,Out,,,,,,,,Interception,1,Regular Play,Iván López Mendoza,8801.0,Right Back,13,Barcelona,217,['05789750-cadd-4d6e-9995-b249aa89f694'],52,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:52.034,Pass,,2015/2016
,,,,,,,,,,,,,,1.4514,,,,,,,,,,,,,d4076e17-6eea-4a49-9c54-7eec7b8aa261,223,,"[120.0, 0.1]",266160,5,,,,,1.7157774,,Left Foot,,,,"[114.7, 36.4]",,High Pass,36.684875,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,14,Barcelona,217,['9990c3ea-d5bb-4231-93c3-b68a86883b32'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.142,Pass,,2015/2016
,,,,,,,,,,,,,,1.3903,,,,,,,,,,,,,299c2e83-ce20-4bdd-bfb5-72f4c951fa29,226,,"[85.4, 22.1]",266160,5,,,,,0.6435011,,Left Foot,,,,"[98.6, 32.0]",,High Pass,16.5,,Incomplete,,,,,,,,Recovery,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,14,Barcelona,217,['d07862c3-28e2-417e-a02c-d19132c2f122'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.109,Pass,,2015/2016
,,,,,,,,,,,,,,1.159,,,,,,,,,,,,,7f26f363-476a-4d6d-adf5-cb5869a95e01,229,,"[98.6, 29.9]",266160,5,,,,,-2.500022,,Right Foot,,,,"[90.3, 23.7]",,Low Pass,10.36002,,,,Ivan Rakitić,5470.0,,,,,Recovery,1,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,14,Barcelona,217,['c2a89234-b2da-49d1-a81f-4b34d63b2505'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.743,Pass,,2015/2016
,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,30fa9283-9e3c-482d-a8c4-daf790775b42,232,,"[91.2, 21.6]",266160,5,,,,,-1.1760052,,Left Foot,,,,"[97.2, 7.2]",,Ground Pass,15.6,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,14,Barcelona,217,['9c56a4e7-f075-4955-a4aa-c96359aec552'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:25.915,Pass,,2015/2016
,,,,,,,,,,,,,,1.0184,,,,,,,,,,,,,1cb976c6-1cde-45bb-be86-2f5027c4a869,235,,"[99.9, 19.1]",266160,5,,,,,1.9481922,,Left Foot,,,,"[95.5, 30.2]",,Ground Pass,11.940268,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,14,Barcelona,217,['ca7b80b9-e8b7-4689-b40f-b0f3caa5d72f'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.644,Pass,,2015/2016
,,,,,,,,,,,,,,0.8715,,,,,,,,,,,,,a7e9ed81-9c9f-445a-89af-408cc93ec886,238,,"[95.5, 30.7]",266160,5,,,,,0.14099371,,Right Foot,,,,"[111.0, 32.9]",,Low Pass,15.655351,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,14,Barcelona,217,"['2390dc4f-0962-44c8-aa84-07807dad441e', 'b23e7d80-04db-4483-b936-451af7e96629']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:31.102,Pass,,2015/2016
,,,,,,,,,True,,,,,1.6819,,,,,,,,,,,,,2390dc4f-0962-44c8-aa84-07807dad441e,240,,"[9.1, 47.2]",266160,5,,,,,-0.9622742,,Head,,,,"[17.6, 35.0]",,Low Pass,14.869096,,,,Antonio García Aranda,6784.0,,,,,Interception,1,Regular Play,David Navarro Pedrós,26012.0,Right Center Back,15,Levante UD,221,"['a7e9ed81-9c9f-445a-89af-408cc93ec886', 'b49c09cd-11f6-4e88-962f-088f7d6cd9dd']",31,,,,,,,,,,,,,,,,,,Levante UD,221,00:05:31.974,Pass,,2015/2016
,,,,,,,,,,,,,,3.258909,,,,,,,,,,,,,20b6bed1-d1d2-4273-9452-6c1b3bb5bec2,243,,"[17.0, 34.5]",266160,5,,,,,1.2585415,,Left Foot,,,,"[30.3, 75.7]",,High Pass,43.293533,,,,Deyverson Brum Silva Acosta,25134.0,,True,,,,1,Regular Play,Antonio García Aranda,6784.0,Left Back,15,Levante UD,221,['0c806dd0-ed4b-4210-b353-1d788415076a'],33,,,,,,,,,,,,,,,,,,Levante UD,221,00:05:33.736,Pass,,2015/2016
,,,,,,,,,,,,,,3.0647,,,,,,,,,,,,,93b471a7-96a9-4690-8e00-cfa9e4b9e319,249,,"[37.2, 80.0]",266160,5,,,,,-0.21251896,,,,,,"[80.3, 70.7]",,High Pass,44.09195,,Incomplete,,Deyverson Brum Silva Acosta,25134.0,,,,,Throw-in,1,From Throw In,Iván López Mendoza,8801.0,Right Back,16,Levante UD,221,"['7ed979bf-d535-4318-b84e-f9509263991a', '8f7b3638-6b83-4d7c-8cce-764f7e8ab83e']",58,,,,,,,,,,,,,,,,,,Levante UD,221,00:05:58.103,Pass,,2015/2016
,,,,,,,,,,,,,,1.353378,,,,,,,,,,,,,b7362b63-8d3a-4834-a3d5-e74a2efd2269,252,,"[37.4, 67.4]",266160,6,,,,,1.0104364,,Head,,,,"[40.6, 72.5]",,Low Pass,6.0207973,,,,Iván López Mendoza,8801.0,,,,,Recovery,1,From Throw In,David Navarro Pedrós,26012.0,Right Center Back,16,Levante UD,221,['8b42fb3d-abbf-4462-b8e7-0302e6b5d21f'],3,,,,,,,,,,,,,,,,,,Levante UD,221,00:06:03.537,Pass,,2015/2016
,,,,,,,,,,,,,,1.45729,,,,,,,,,,,,,bc858a46-cd6f-47a7-b57a-47e8ed85bc4b,256,,"[44.6, 76.4]",266160,6,,,,,-0.19192116,,Right Foot,,,,"[65.7, 72.3]",,Low Pass,21.49465,,,,Deyverson Brum Silva Acosta,25134.0,,,,,,1,From Throw In,Iván López Mendoza,8801.0,Right Back,16,Levante UD,221,['a1ac6dab-bd7a-4d5d-8fe2-ffd952658cb8'],5,,,,,,,,,,,,,,,,,,Levante UD,221,00:06:05.953,Pass,,2015/2016
,,,,,,,,,,,,,,0.5896,,,,,,,,,,,,,caa96cc8-1004-4307-a88c-32a3605e916d,264,,"[57.4, 14.8]",266160,6,,,,,-2.4772217,,Left Foot,,,,"[49.1, 8.3]",,Ground Pass,10.542295,,,,Jordi Alba Ramos,5211.0,,,,,Recovery,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,17,Barcelona,217,['ff5b6083-1abd-4150-b1d8-5745575af345'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:10.640,Pass,,2015/2016
,,,,,,,,,,,,,,1.2766,,,,,,,,,,,,,d7e002da-8334-407c-8058-35482b940c3a,267,,"[49.5, 8.3]",266160,6,,,,,2.5517752,,Left Foot,,,,"[36.8, 16.8]",,Ground Pass,15.282016,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,17,Barcelona,217,['dfda98b2-694e-4bcc-8cac-15aced95b9c1'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:11.269,Pass,,2015/2016
,,,,,,,,,,,,,,2.443075,,,,,,,,,,,,,68142554-ca7c-4751-97e1-6d8e8a1b06cc,270,,"[36.8, 18.4]",266160,6,,,,,1.3780956,,Right Foot,,,,"[45.6, 63.5]",,Low Pass,45.950516,,,,Daniel Alves da Silva,4324.0,,True,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,17,Barcelona,217,['ddab043b-a6aa-40ea-b6be-a13fd709f063'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:13.705,Pass,,2015/2016
,,,,,,,,,,,,,,1.013,,,,,,,,,,,,,10b3635b-d8a5-4478-8826-b6fd4ac73b77,273,,"[79.2, 73.7]",266160,6,,,,,-2.4002836,,Right Foot,,,,"[72.1, 67.2]",,Ground Pass,9.626006,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,17,Barcelona,217,['9f5c0c0b-306f-4710-99d6-3fc0b320c40b'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:24.027,Pass,,2015/2016
,,,,,,,,,,,,,,2.9557,,,,,,,,,,,,,5bf7c275-85af-46d2-a691-e62c4d02b8b4,276,,"[87.1, 67.9]",266160,6,,,,,0.49356386,,Right Foot,,,,"[102.9, 76.4]",,Ground Pass,17.941294,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,17,Barcelona,217,['a214e2f6-af0f-47b1-b075-1088af3f17d8'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:29.221,Pass,,2015/2016
,,,,,,,,,,,,,,1.8075,,,,,,,,,,,,,c3203105-6751-46fb-8e3b-82e8a01f0503,279,,"[110.5, 68.8]",266160,6,,,,,-2.8015885,,Left Foot,,,,"[95.8, 63.6]",,Ground Pass,15.592627,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,17,Barcelona,217,['c1c9b913-37af-4841-afb3-a6965596904d'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:34.717,Pass,,2015/2016
,,,,,,,,,,,,,,1.8793,,,,,,,,,,,,,faaf592f-6f1f-4866-b466-f1dd3fda5480,282,,"[93.7, 62.7]",266160,6,,,,,-1.1774899,,Left Foot,True,,,"[107.6, 29.2]",,High Pass,36.26927,,Incomplete,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,17,Barcelona,217,"['170ce825-2fe4-47c2-a22f-186ff6400898', 'a80ab9f5-5675-440d-aac0-a61d886aec88']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:37.402,Pass,,2015/2016
,,,,,,,,,,,,,,1.6847,,,,,,,,,,,,,aea6d91b-03b3-4d96-a132-680e60516d34,288,,"[80.8, 19.6]",266160,6,,,,,-0.6669082,,Left Foot,,,,"[94.9, 8.5]",,Ground Pass,17.944916,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,17,Barcelona,217,"['e40bcbec-3d8f-4ac8-b147-9833ba11cd48', 'f91e5225-f185-4b8e-abe7-9f8037f2f5b1']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:43.446,Pass,True,2015/2016
,,,,,,,,,,,,,,1.4334,,,,,,,,,,,,,3ee7187d-02ea-4e83-94be-1fa8c0b35b6d,291,,"[100.9, 14.3]",266160,6,,,,,2.6934476,,Right Foot,,,,"[90.5, 19.3]",,Ground Pass,11.539497,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,17,Barcelona,217,['131ab3c1-a0a9-478a-b8ff-2d68beab05da'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:47.497,Pass,,2015/2016
,,,,,,,,,,,,,,0.7715,,,,,,,,,,,,,2f8c2b0f-45c6-450e-98b2-6592f8f12281,295,,"[96.5, 21.0]",266160,6,,,,,1.2610934,,Right Foot,,,,"[98.1, 26.0]",,Ground Pass,5.249762,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,17,Barcelona,217,"['9c5b6003-d299-4e28-9daf-b6e42a4aaa24', 'a89bc0ac-d50d-4186-82b7-19dc8ed3717a']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:49.880,Pass,True,2015/2016
