ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35cccc3b-0369-4791-869e-e333e0ebd0b5,2245,,,"[32.8, 47.0]",3825627,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,132,Rayo Vallecano,360,['d783fcb7-dc38-4c73-bb97-e3d72189847b'],8,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:06:08.187,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cbc08e7-4fba-42af-8685-b3f13ed676e3,2249,,,"[31.7, 16.4]",3825627,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Antonio Dorado Ramírez,11543.0,Right Center Back,132,Rayo Vallecano,360,['018d04f0-1a0e-4622-9932-34dc976cf84a'],12,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:06:12.675,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afca6de6-3e7a-4fbc-805e-85c67990b610,2252,,,"[58.5, 2.3]",3825627,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Răzvan Dincă Raț,10727.0,Left Back,132,Rayo Vallecano,360,['558b24b9-48f6-46a6-ae42-973f147a361f'],15,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:06:15.795,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e03d155-2d19-4236-a524-223862c155d1,2255,,,"[104.9, 32.4]",3825627,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Guerra Rodríguez,11542.0,Center Forward,132,Rayo Vallecano,360,['06aa6967-d000-4b43-947e-1dee9e9350ab'],19,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:06:19.696,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fb50d0-23bb-4518-8180-6863ca948ce6,2259,,,"[67.8, 9.8]",3825627,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Neymar da Silva Santos Junior,4320.0,Left Wing,133,Barcelona,217,['793bc1d1-cbd3-40d2-af79-2ef526c68263'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:30.492,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148258ab-1cd6-4c22-9f7c-97e145d445cf,2263,,,"[71.5, 74.4]",3825627,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alhassane Bangoura,23761.0,Right Wing,133,Barcelona,217,['b9717d56-1bfa-4182-bda8-e75c001d0c5c'],34,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:06:34.165,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e212b81-ec65-4c20-a2bc-9dcda20fe128,2267,,,"[93.3, 21.8]",3825627,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luis Alberto Suárez Díaz,5246.0,Center Forward,133,Barcelona,217,['b6da7281-7a59-43cf-9105-78e6e6c6f134'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.962,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ebaa26a-785f-420a-92e0-b473a86ddc3f,2269,,,"[49.9, 2.5]",3825627,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Răzvan Dincă Raț,10727.0,Left Back,134,Rayo Vallecano,360,['21f5018d-544a-4bd5-8814-5c96a44ba501'],7,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:07.112,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101362b-c42f-4ee2-a7af-7452c6bc22ca,2271,,,"[68.7, 8.5]",3825627,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patrick Ebert,9246.0,Center Attacking Midfield,134,Rayo Vallecano,360,['997d1a3e-f0c6-479a-995c-52014601daae'],9,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:09.931,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72687d20-a08a-43c4-ac3f-3f51216ac893,2274,,,"[82.6, 1.9]",3825627,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tiago Manuel Dias Correia,7900.0,Left Wing,134,Rayo Vallecano,360,['91a8358c-8173-49a5-83e8-d89161b417f8'],11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:11.699,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a129552-9306-4de6-a750-429d98ce1092,2277,,,"[62.5, 3.8]",3825627,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Răzvan Dincă Raț,10727.0,Left Back,134,Rayo Vallecano,360,['6021d6c9-09a2-4f0e-865e-0bc2ca4bf300'],17,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:17.928,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34c9aeb3-b3b7-4301-ba7a-5338bd00db1b,2280,,,"[51.6, 11.9]",3825627,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Antonio Dorado Ramírez,11543.0,Right Center Back,134,Rayo Vallecano,360,['727ed00a-24c2-4ed5-856c-13382ed2e325'],19,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:19.816,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7f80543-04d9-4235-9eea-201332cefbf1,2283,,,"[52.0, 45.1]",3825627,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,134,Rayo Vallecano,360,['178eba3b-518d-45f1-8f8e-77766ccb4f13'],23,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:23.076,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06fe35dd-3c92-46b1-a682-a43e6ae24ec5,2286,,,"[27.4, 73.7]",3825627,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,135,Barcelona,217,['905060b5-3083-4960-a1dc-1b38f00d6664'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:42.551,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc697035-17ac-429e-8377-4960fe1091a7,2289,,,"[20.1, 78.9]",3825627,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,135,Barcelona,217,['a6e3ab64-2617-40b7-a577-feeb437e91f1'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:43.575,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04e2061a-ea50-4af5-b03c-8fa6718452d6,2292,,,"[49.5, 52.8]",3825627,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Left Center Midfield,135,Barcelona,217,['31721c85-1404-45b9-97b7-9ff327d4d3c0'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:46.310,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baff3e63-3257-463d-9d41-dd15d9fa6a44,2294,,,"[75.4, 24.5]",3825627,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,135,Barcelona,217,['987524d2-c114-4fd2-a04a-6f64eddd54d5'],47,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:47.256,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954b0c93-c42b-4d45-b18d-84fb8aff6b72,2301,,,"[100.4, 1.9]",3825627,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tiago Manuel Dias Correia,7900.0,Left Wing,135,Barcelona,217,['5aedb638-d927-42c6-b080-a1d5e9ff4773'],52,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:52.747,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51fde29e-4ef0-4542-9758-d0ec8940d478,2304,,,"[114.5, 38.9]",3825627,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Guerra Rodríguez,11542.0,Center Forward,135,Barcelona,217,['69a44e2c-36a2-40da-a3e8-f09aa9e967f6'],56,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:56.735,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08c40077-87f2-437e-bb52-73dd029c23fb,2306,,,"[18.7, 4.7]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,136,Barcelona,217,['e2c00cfc-dcc2-493f-85a4-dc0e6ee56713'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:02.011,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1bfe1a2-db79-47b8-ad64-d24e1745e2e0,2310,,,"[51.4, 11.9]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,136,Barcelona,217,"['f54d3137-3486-402c-98cf-881dfde06a86', 'f8065679-6321-453e-837f-caa90c811515']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:05.098,Ball Receipt*,True,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4a82936-eed8-4792-92c1-83b3e6636dad,2313,,,"[44.1, 23.3]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Left Center Midfield,136,Barcelona,217,['11f665bc-6cdb-47b5-a16c-35934804cf87'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:05.381,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05ed6281-39b0-4e28-b37a-206467e0b8b6,2316,,,"[30.2, 13.0]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,137,Barcelona,217,['81e93f3d-ce03-4a9d-9730-ae2cd4db1193'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:16.326,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98a54659-5577-4844-adbd-0b0b52f09ce4,2319,,,"[18.4, 41.5]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,137,Barcelona,217,['5f2bf22d-6348-418b-9a90-c22618c5f5d8'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:19.360,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a18de59b-e66c-42aa-b567-bb5e7b775621,2322,,,"[22.9, 69.7]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,137,Barcelona,217,['d35d55ff-5c5b-43c3-8aca-14507b8f040c'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:22.383,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88fcb12b-df51-4f94-b06b-3bc71f19c2b6,2325,,,"[31.1, 58.6]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,137,Barcelona,217,['2a1c295c-0926-477b-aab1-866e30b3b798'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:24.568,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fc45a77-5274-4b18-b56b-bd678a2d812c,2328,,,"[17.4, 51.9]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,137,Barcelona,217,['4f29299e-b99e-4553-887b-c59d18851580'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:25.430,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a19a4c4c-38b2-4db0-8f4b-9cca13c55978,2331,,,"[5.8, 37.6]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,137,Barcelona,217,['081164f3-39c0-4b55-a1cd-d11d6864fd1b'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:29.058,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef22e8b6-f8ff-4291-ab03-a8282f197827,2335,,,"[50.3, 19.0]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,137,Barcelona,217,"['19f9e41f-4305-43b7-bf1f-1605879fead8', '3cc51628-e6c5-4f06-bdb4-f03a5564024f']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:34.368,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e256e8a-9323-464d-bfe9-4e3c5ae82c9c,2340,,,"[48.4, 42.3]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,138,Barcelona,217,['bb6d3904-d578-427a-852c-ce0b173e6640'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:47.599,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e76bd01-43d8-4aba-a896-78a5b7554986,2342,,,"[37.0, 15.6]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,138,Barcelona,217,['3a5b6e40-dfb0-477b-931d-83970dc20f04'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:49.226,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142fb97a-7adc-4f16-8bd4-d5ca62594140,2344,,,"[69.3, 6.4]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,138,Barcelona,217,['cec63338-16b4-4451-a3dd-e57cce9529a1'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:52.261,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bed4de4-7262-4334-af52-ffe0784c6627,2349,,,"[65.7, 19.4]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Left Center Midfield,138,Barcelona,217,['8fdaae16-79a0-49fe-8845-73f96b15192e'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:55.195,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68ff950e-5acd-44f0-994b-5d73a3bef8ec,2351,,,"[57.8, 56.4]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Left Defensive Midfield,139,Rayo Vallecano,360,['cf5b3f1c-b9fb-4b09-a3c1-c118b45143a9'],55,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:08:55.772,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c715d878-032e-4be9-b088-4e0fd99a7300,2355,,,"[61.7, 66.5]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alhassane Bangoura,23761.0,Right Wing,139,Rayo Vallecano,360,['7a8e87ad-7876-43db-bc5b-c4ef012eb2af'],56,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:08:56.893,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59857000-5cd3-45d3-8a61-93d824ac92fe,2357,,,"[53.7, 63.0]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,139,Rayo Vallecano,360,['e0866d27-7bc2-4977-8f92-0fc93a25f03a'],57,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:08:57.869,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b05f2021-b0a6-4964-b181-feb873eba7a7,2360,,,"[67.7, 63.7]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Guerra Rodríguez,11542.0,Center Forward,139,Rayo Vallecano,360,['90d8c83e-ec2c-4775-b2b7-3d5d2dbee429'],58,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:08:58.571,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4615831-7400-47fc-8e84-4075ff0c1932,2363,,,"[64.7, 71.6]",3825627,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alhassane Bangoura,23761.0,Right Wing,139,Rayo Vallecano,360,['dc40b601-1cd7-48cd-bb19-6ae4cb5885a8'],59,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:08:59.592,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64835489-6742-4775-9d5d-a9a3a28ed481,2370,,,"[102.9, 57.3]",3825627,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Guerra Rodríguez,11542.0,Center Forward,140,Rayo Vallecano,360,"['6646081f-3520-438f-a300-e521531e4317', '9e778bb4-13e9-4142-897f-70fc3b7566c2']",22,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:22.331,Ball Receipt*,True,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209f7932-fe56-4edf-90a5-1b2f6a69f159,2373,,,"[97.8, 54.3]",3825627,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick Ebert,9246.0,Center Attacking Midfield,140,Rayo Vallecano,360,['95401140-c787-4570-95b0-f13debc4f52b'],24,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:24.069,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef9b0f6a-4745-468a-833d-4e4e3bb8f9c5,2378,,,"[45.4, 6.2]",3825627,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,140,Rayo Vallecano,360,['6b5b5524-7e60-4685-96be-5faba332b607'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:28.697,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da530a4e-7c1f-4f6c-9690-8f21e8f0f392,2384,,,"[65.7, 69.7]",3825627,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,141,Rayo Vallecano,360,['1e185816-0f83-4ac2-868c-305dec744a8c'],39,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:39.089,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338b3689-d323-41e3-98b6-2cf9b5d2fe1a,2387,,,"[47.1, 38.9]",3825627,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Antonio Dorado Ramírez,11543.0,Right Center Back,141,Rayo Vallecano,360,['19016ee8-d335-41bc-be97-164c1878fccd'],43,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:43.195,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3477b1bd-688c-4bd3-9009-b1ee6fe0f700,2390,,,"[55.2, 39.9]",3825627,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jozabed Sánchez Ruiz,6852.0,Left Defensive Midfield,141,Rayo Vallecano,360,['f0637fb9-97bf-4368-a9c6-edfe359c0eb2'],44,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:44.708,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72c70282-9bd5-40d4-8998-95c0ed147499,2392,,,"[63.4, 7.0]",3825627,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Răzvan Dincă Raț,10727.0,Left Back,141,Rayo Vallecano,360,['56416e00-2d95-45df-90b2-10e89f063fab'],47,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:47.092,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5990a5d-190d-4013-8cf7-907a5f27124c,2395,,,"[82.4, 29.5]",3825627,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jozabed Sánchez Ruiz,6852.0,Left Defensive Midfield,141,Rayo Vallecano,360,['69a2db97-9d0d-457d-b86f-9fb19a47d593'],54,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:54.654,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01e722e5-36c5-4483-8193-66765dba9e3b,2403,,,"[92.2, 11.1]",3825627,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,143,Barcelona,217,['c502bcde-d596-4efb-b75f-4bba5a084daf'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:35.997,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14760725-21f2-4f86-b399-f6fc65be97e0,2406,,,"[85.0, 31.2]",3825627,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Left Center Midfield,143,Barcelona,217,['b0d54d7e-0699-4e13-a785-b4cd0e6e615b'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:38.267,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cf5b838-7b6c-4696-b053-ff32658ce818,2412,,,"[26.6, 34.4]",3825627,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio Dorado Ramírez,11543.0,Right Center Back,144,Rayo Vallecano,360,"['42d74e14-df0e-469a-949d-597cc2cd5e6f', '6353df26-d40f-4597-ada8-834b9dce9eb1']",40,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:10:40.503,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af885cf4-439f-4231-b535-1c900943e86b,2414,,,"[47.8, 15.8]",3825627,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing,144,Rayo Vallecano,360,['8365a050-2cca-4260-b9ed-7973319d8dfd'],42,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:10:42.137,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d2f3e0b-d0bc-4252-b52b-713f54aa70c9,2416,,,"[49.9, 24.7]",3825627,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Ebert,9246.0,Center Attacking Midfield,144,Rayo Vallecano,360,['ae4a02be-826c-4abb-9190-084aad6aa98f'],43,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:10:43.057,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3c19ee7-1366-440a-95ca-5bf447fdf541,2424,,,"[59.9, 74.2]",3825627,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,146,Barcelona,217,['d86aabce-8458-42f5-9e0a-817e6e07a1da'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:06.192,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145be04b-f235-46a4-a037-992168c743c3,2427,,,"[58.4, 66.3]",3825627,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,146,Barcelona,217,['f8474944-11d7-4f77-b575-1ff46376e63f'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:07.049,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aaed84d-4be7-468b-83c1-bf5947e7c341,2430,,,"[60.8, 59.4]",3825627,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,146,Barcelona,217,['1a804dda-fd7f-4a35-b74a-9a176941b0c6'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:09.394,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66c47e63-1958-4e92-a5d4-d5221856f9bc,2433,,,"[55.4, 68.4]",3825627,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,146,Barcelona,217,['6a68f470-ac38-4ea3-b145-c971c17fc8a0'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:10.321,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c83aa502-e653-4b89-b80c-bc060d086812,2436,,,"[20.1, 51.7]",3825627,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,146,Barcelona,217,['99127dae-6ed5-40bc-b3ce-9eeb158f4b72'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:13.742,Ball Receipt*,,2015/2016
