50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,1.753842,,,,,,,,,,,,b0e2a2f5-663a-42d4-b929-4389d1e14f99,108,,"[15.9, 14.3]",266528,2,,,,1.2759451,,Right Foot,,,"[28.2, 54.8]",,Ground Pass,,42.326588,,,,David López Silva,6754.0,,True,,,,1,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Left Center Back,5,Espanyol,214,['83ea7974-07e7-4cb9-9ecf-6e539339816b'],13,,,,,,,,,,,,,,,,,Espanyol,214,00:02:13.477,Pass,,2016/2017
,,,,,,,,,,,,,,2.3344,,,,,,,,,,,,ac5ed6d2-cf52-459e-911f-0030d08bdd25,111,,"[50.2, 59.8]",266528,2,,,,0.06360834,,Right Foot,,,"[81.6, 61.8]",,High Pass,,31.46363,,Incomplete,,Gerard Moreno Balaguero,6766.0,,,,,,1,From Free Kick,David López Silva,6754.0,Right Center Back,5,Espanyol,214,"['6ccf28c6-d06a-49e6-8228-e18b7b50203a', 'a489268c-b3d5-4176-9107-2bddad16cc94']",19,,,,,,,,,,,,,,,,,Espanyol,214,00:02:19.253,Pass,,2016/2017
,,,,,,,,,,,,,,1.336082,,,,,,,,,,,,a489268c-b3d5-4176-9107-2bddad16cc94,113,,"[38.5, 18.3]",266528,2,,,,2.7798634,,Head,,,"[27.4, 22.5]",,High Pass,,11.868024,,,,Gerard Piqué Bernabéu,5213.0,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,"['54fe64c7-9e06-4a24-9ec8-6edb0fc8f246', 'ac5ed6d2-cf52-459e-911f-0030d08bdd25']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.588,Pass,,2016/2017
,,,,,,,,,,,,,,1.1868,,,,,,,,,,,,0eb0a227-1de5-4124-8a9b-571572b924f6,115,,"[27.4, 22.5]",266528,2,,,,0.21406068,,Head,,,"[41.2, 25.5]",,Low Pass,,14.122323,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['dd67391d-e938-4a66-9a97-f7a6b95291a1'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.924,Pass,,2016/2017
,,,,,,,,,,,,,,1.54402,,,,,,,,,,,,a2286d78-e658-45cf-aea9-7568e57e8449,117,,"[41.2, 25.5]",266528,2,,,,-1.6945136,,Right Foot,,,"[38.8, 6.2]",,Ground Pass,,19.44865,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['1a34e7a4-0169-4416-8d5c-fb8b70e58c17'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:02:24.110,Pass,,2016/2017
,,,,,,,,,,,,,,1.150803,,,,,,,,,,,,7c805243-da59-44be-a222-8899c9877860,121,,"[28.6, 5.0]",266528,2,,,,2.5644004,,Right Foot,,,"[20.0, 10.6]",,Ground Pass,,10.262553,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,6,Barcelona,217,"['74e84ef3-23b4-4375-bc83-78df8885e06e', '8e639f72-71e5-4c6b-82f1-724062498ed1']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.971,Pass,True,2016/2017
,,,,,,,,,,,,,,2.183398,,,,,,,,,,,,96860a1f-fc0c-4ec5-92ac-e6b0f4642b0e,124,,"[15.1, 13.7]",266528,2,,,,2.1289198,,Right Foot,,,"[3.3, 32.6]",,Ground Pass,,22.281158,,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['f8f151db-5a04-4dd9-9e43-6b95e4912363'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.850,Pass,,2016/2017
,,,,,,,,,,,,,,1.8936,,,,,,,,,,,,076d4ad9-9331-4bae-a410-8f692c2d7ee9,128,,"[1.1, 22.9]",266528,2,,,,-0.28358874,,Left Foot,,,"[38.5, 12.0]",,High Pass,,38.956,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,6,Barcelona,217,['c3b13820-926a-4ca4-807f-2dfe8bb985de'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.408,Pass,,2016/2017
,,,,,,,,,,,,,,0.622548,,,,,,,,,,,,a873b99b-f967-4939-b0fa-4f97a6444fc9,133,,"[32.7, 14.2]",266528,2,,,,-0.60228735,,Left Foot,,,"[35.9, 12.0]",,Ground Pass,,3.8832977,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,6,Barcelona,217,"['13f7f350-c7fd-480a-a996-4151f393d298', 'b5562358-7d3e-41a3-b163-1898a09e2096']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.838,Pass,True,2016/2017
,,,,,,,,,,,,,,1.114484,,,,,,,,,,,,334736d8-d6c1-40f2-bfac-9a8813384624,138,,"[36.4, 5.3]",266528,2,,,,2.087354,,Left Foot,,,"[29.3, 17.8]",,Ground Pass,,14.375674,,,,Javier Alejandro Mascherano,5506.0,,,,,Free Kick,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['23ae4825-8c4f-4979-a1fe-a06f7f2ecaa7'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.919,Pass,,2016/2017
,,,,,,,,,,,,,,1.405221,,,,,,,,,,,,c4bbe491-5a69-4e9c-85bc-f25a3599ecbe,141,,"[28.4, 22.4]",266528,2,,,,1.3754863,,Right Foot,,,"[35.7, 59.3]",,Low Pass,,37.615158,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,7,Barcelona,217,['42b1d5ee-7cea-4820-81f4-cba1e4b76dde'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.076,Pass,,2016/2017
,,,,,,,,,,,,,,4.26692,,,,,,,,,,,,b4538f5b-a967-47f1-aa89-e29363d8a955,144,,"[49.2, 67.0]",266528,3,,,,0.09591926,,Right Foot,,,"[112.6, 73.1]",,High Pass,,63.69278,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['02552d6e-34fa-47ae-9b19-c952fb570800'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:03:03.202,Pass,,2016/2017
,,,,,,,,,,,,,,0.8524,,,,,,,,,,,,d08bb714-d1f4-40b6-9ed4-48616ccc3518,151,,"[109.7, 59.8]",266528,3,,,,-1.9257827,,Left Foot,True,,"[105.4, 48.2]",,Low Pass,,12.371338,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,7,Barcelona,217,"['5f28172e-b6db-4961-ab86-d3dd88126028', '7245f8a2-38e4-4825-98b6-50d066a531c5']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.366,Pass,,2016/2017
,,,,,,,,,,,,,,0.947735,,,,,,,,,,,,c815b1fa-c35c-4a3b-879b-78eebcdc060c,157,,"[77.4, 55.3]",266528,3,,,,-1.8174198,,Right Foot,,,"[73.8, 41.0]",,Ground Pass,,14.746186,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,['3d60bd10-f3fd-4562-8527-d7c72542d16b'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.550,Pass,,2016/2017
,,,,,,,,,,,,,,1.019571,,,,,,,,,,,,9ff40e21-f460-4692-a18a-d0a88e9bf4f3,161,,"[64.3, 37.6]",266528,3,,,,-0.68990403,,Left Foot,,,"[78.6, 25.8]",,Ground Pass,,18.539957,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,7,Barcelona,217,"['019f77d8-9368-4d65-acb1-7fd146700118', '9194be13-8477-496b-b187-6959f57d1aa5']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.237,Pass,True,2016/2017
,,,,,,,,,,,,,,1.408092,,,,,,,,,,,,43a4fd74-09a0-4adf-b2b4-7fb12914c28a,169,,"[41.3, 43.4]",266528,3,,,,-1.7203561,,Left Foot,,,"[36.9, 14.2]",,Ground Pass,,29.529646,,,,Aarón Martín Caricol,6757.0,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Left Center Forward,8,Espanyol,214,"['6385bf00-9232-4a73-b2d7-503204fc72f3', '8e343b6b-9885-4bdc-bdd2-dcb602a208ac']",23,,,,,,,,,,,,,,,,,Espanyol,214,00:03:23.847,Pass,True,2016/2017
,,,,,,,,,,,,,,1.09208,,,,,,,,,,,,4f35ed6b-e37a-470c-bc2a-becfbc7d1280,172,,"[37.2, 13.7]",266528,3,,,,-0.695593,,Left Foot,,,"[48.7, 4.1]",,Ground Pass,,14.98032,,,,José Manuel Jurado Marín,6870.0,,,,,,1,Regular Play,Aarón Martín Caricol,6757.0,Left Back,8,Espanyol,214,['8d248dc8-a711-4469-8470-b543b33c0b8f'],25,,,,,,,,,,,,,,,,,Espanyol,214,00:03:25.912,Pass,,2016/2017
,,,,,,,,,,,,,,1.388015,,,,,,,,,,,,f4691e86-92eb-4e6e-9895-bf927f8c6d3a,176,,"[48.7, 3.4]",266528,3,,,,2.6463463,,Right Foot,,,"[35.0, 10.8]",,Ground Pass,,15.570806,,,,Aarón Martín Caricol,6757.0,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,8,Espanyol,214,"['0489112c-a304-42cf-8f55-79eb8764ba2f', '90d8356b-b3e9-4ff6-bda4-da0e0969e42c']",28,,,,,,,,,,,,,,,,,Espanyol,214,00:03:28.223,Pass,True,2016/2017
,,,,,,,,,,,,,,1.681828,,,,,,,,,,,,6ecfd70d-b10e-4102-9ea2-c3bae691e0bc,180,,"[35.5, 20.0]",266528,3,,,,3.1049597,,Left Foot,,,"[16.4, 20.7]",,Ground Pass,,19.112823,,,,Diego Antonio Reyes Rosales,16539.0,,,,,,1,Regular Play,Aarón Martín Caricol,6757.0,Left Back,8,Espanyol,214,"['2cb400a0-ee74-4bea-8a57-a7b7bd4cacf2', 'a921678b-fe31-404c-8a18-2bf9e838b0ee']",31,,,,,,,,,,,,,,,,,Espanyol,214,00:03:31.276,Pass,True,2016/2017
,,,,,,,,,,,,,,1.36222,,,,,,,,,,,,3498395a-9537-4336-8f98-a3573bf42301,184,,"[14.3, 21.0]",266528,3,,,,2.4074316,,Right Foot,,,"[2.0, 32.1]",,Ground Pass,,16.56804,,,,Diego López Rodríguez,6768.0,,,,,,1,Regular Play,Diego Antonio Reyes Rosales,16539.0,Left Center Back,8,Espanyol,214,"['0bb56a88-e278-4a0f-bd2b-1572d956aeed', '76444149-87fb-4f39-bdd4-975f58bbb0d4']",34,,,,,,,,,,,,,,,,,Espanyol,214,00:03:34.333,Pass,True,2016/2017
,,,,,,,,,,,,,,2.0093,,,,,,,,,,,,0005d7d2-e701-4bab-a9e1-e727b123abea,187,,"[2.0, 32.1]",266528,3,,,,-0.25417492,,Left Foot,,,"[50.5, 19.5]",,High Pass,,50.109978,,Incomplete,,Papa Kouly Diop,6867.0,,,,,,1,Regular Play,Diego López Rodríguez,6768.0,Goalkeeper,8,Espanyol,214,"['57f2de40-b650-49a7-b4f6-cf4739e67d0b', '5af37598-9011-4a7a-86dd-07d1e56222db']",36,,,,,,,,,,,,,,,,,Espanyol,214,00:03:36.279,Pass,,2016/2017
,,,,,,,,,,,,,,1.66571,,,,,,,,,,,,5af37598-9011-4a7a-86dd-07d1e56222db,189,,"[69.6, 60.6]",266528,3,,,,-2.0474303,,Head,,,"[61.7, 45.3]",,High Pass,,17.219175,,,,Javier Alejandro Mascherano,5506.0,,,,,Recovery,1,Regular Play,Denis Suárez Fernández,6609.0,Right Center Midfield,9,Barcelona,217,"['0005d7d2-e701-4bab-a9e1-e727b123abea', '24aba0ef-a6b8-4106-bd14-5c895cf60a70']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.288,Pass,,2016/2017
,,,,,,,,,,,,,,0.9781,,,,,,,,,,,,ef036880-23d9-4a6c-9c73-9d4f2ad13855,192,,"[61.7, 45.3]",266528,3,,,,0.08036346,,Right Foot,,,"[76.6, 46.5]",,Low Pass,,14.948244,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,9,Barcelona,217,['6823b6a8-3cb5-41e4-a591-e125d25f4a41'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.994,Pass,,2016/2017
,,,,,,,,,,,,,,0.7836,,,,,,,,,,,,9c075c7c-f66f-41f3-af18-249a7925e785,199,,"[76.7, 34.5]",266528,3,,,,0.37394193,,Right Foot,,,"[84.6, 37.6]",,Ground Pass,,8.48646,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,9,Barcelona,217,['19b3bdd7-d122-465b-a60d-9fedfd209d30'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.172,Pass,,2016/2017
,,,,,,,,,,,,,,2.38374,,,,,,,,,,,,6fcea7c3-4c65-4ffa-a81e-2fbe44ce36bd,202,,"[87.0, 36.2]",266528,3,,,,-0.37717026,,Right Foot,,,"[107.7, 28.0]",,Ground Pass,,22.264996,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,"['99b0bdeb-65fb-4405-b953-6a6394a4fb65', 'e6744475-ccaf-4a8e-ab60-d5955dbaf148']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.470,Pass,,2016/2017
,,,,,,,,,,,,,,1.352513,,,,,,,,,,,,4d30dc3e-f0d8-40f4-b2e4-4e3e484d99b5,208,,"[28.0, 62.3]",266528,3,,,,-0.070637,,Right Foot,,,"[49.2, 60.8]",,Ground Pass,,21.253,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Right Defensive Midfield,10,Espanyol,214,['b555a6f9-2cd6-432a-8a9d-b389fd8a4f41'],52,,,,,,,,,,,,,,,,,Espanyol,214,00:03:52.416,Pass,,2016/2017
,,,,,,,,,,,,,,1.133043,,,,,,,,,,,,f6524acb-0e82-4003-9162-733f8a6e9b90,212,,"[41.7, 63.9]",266528,3,,,,2.1942272,,Right Foot,,,"[35.3, 72.8]",,Ground Pass,,10.962208,,,,Javier López Rodríguez,6791.0,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,10,Espanyol,214,['b614fcd5-2b68-48dc-a424-187fdb7ff4d6'],55,,,,,,,,,,,,,,,,,Espanyol,214,00:03:55.013,Pass,,2016/2017
,,,,,,,,,,,,,,0.781615,,,,,,,,,,,,e8fa67d6-c066-4536-b70b-57d7515b37b3,215,,"[36.0, 73.1]",266528,3,,,,0.22946267,,Right Foot,,,"[49.7, 76.3]",,Ground Pass,,14.06876,,,,Pablo Daniel Piatti,6763.0,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Right Back,10,Espanyol,214,['16d55037-d849-439a-a881-31f2a19369ad'],56,,,,,,,,,,,,,,,,,Espanyol,214,00:03:56.713,Pass,,2016/2017
,,,,,,,,,,,,,,0.591533,,,,,,,,,,,,52b375e0-0668-47c0-8c1b-d96fb44dca14,218,,"[49.7, 76.3]",266528,3,,,,-1.8198987,,Left Foot,,,"[46.8, 64.9]",,Ground Pass,,11.763078,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,Regular Play,Pablo Daniel Piatti,6763.0,Right Midfield,10,Espanyol,214,['9c62b50d-47fb-47ff-b405-27b04862454f'],57,,,,,,,,,,,,,,,,,Espanyol,214,00:03:57.534,Pass,,2016/2017
,,,,,,,,,,,,,,1.620671,,,,,,,,,,,,99c8e849-31b5-4b72-a520-362d6b0aae2a,231,,"[23.8, 39.3]",266528,4,True,,,0.65042144,,Right Foot,,,"[33.0, 46.3]",,Ground Pass,,11.560277,,,,Gerard Piqué Bernabéu,5213.0,,,,,Recovery,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,12,Barcelona,217,['72de6ff4-fe42-4322-b364-a6ef44a08c5b'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.796,Pass,,2016/2017
,,,,,,,,,,,,,,2.134071,,,,,,,,,,,,775098b9-5134-4944-b426-b9328a040ef0,233,,"[43.1, 48.5]",266528,4,,,,-1.541516,,Right Foot,,,"[43.8, 24.6]",,Ground Pass,,23.91025,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,['9efdfc91-f67b-451e-b27a-faf72e832b2a'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.263,Pass,,2016/2017
,,,,,,,,,,,,,,1.43073,,,,,,,,,,,,b9a10776-634b-41ed-9a5d-24469e3e13a1,236,,"[47.0, 26.3]",266528,4,,,,1.6423353,,Right Foot,,,"[44.8, 57.0]",,Ground Pass,,30.778727,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,12,Barcelona,217,['370a8b80-69af-453d-84cc-897e168ffc79'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.329,Pass,,2016/2017
,,,,,,,,,,,,,,1.437778,,,,,,,,,,,,9e4dfa17-a0d9-4e8c-9e8e-cf3da44e45ef,240,,"[49.9, 55.0]",266528,4,,,,-1.5989579,,Right Foot,,,"[49.1, 26.6]",,Ground Pass,,28.411264,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,['fd985b57-155c-4d31-92e3-94dfbc2daa06'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.671,Pass,,2016/2017
,,,,,,,,,,,,,,1.311334,,,,,,,,,,,,cf325426-09be-4915-a3c5-05349a04f60b,243,,"[45.8, 28.0]",266528,4,,,,-0.18485703,,Right Foot,,,"[70.4, 23.4]",,Ground Pass,,25.026386,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,12,Barcelona,217,['1ebe4c4d-4957-496a-8aab-32421d71b6cf'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.290,Pass,,2016/2017
,,,,,,,,,,,,,,2.196081,,,,,,,,,,,,c9377ca0-284b-4837-aa86-6b646725177c,246,,"[70.6, 21.4]",266528,4,,,,-0.9487035,,Left Foot,,,"[85.3, 0.9]",,Ground Pass,,25.22578,,Out,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,['aafd1f89-1e54-4661-8a59-5032cdc1cb16'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.842,Pass,,2016/2017
,,,,,,,,,,,,,,1.4778,,,,,,,,,,,,ed781fdb-6556-4788-8435-660e1960db01,248,,"[43.7, 80.0]",266528,4,,,,-0.627539,,,,,"[57.9, 69.7]",,High Pass,,17.542234,,Incomplete,,Pablo Daniel Piatti,6763.0,,,,,Throw-in,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,13,Espanyol,214,"['55307be5-8caf-42b1-9d37-f2b6d48ae3fb', '9245dcaa-f282-48d5-96cd-3a29e2482d5b']",43,,,,,,,,,,,,,,,,,Espanyol,214,00:04:43.777,Pass,,2016/2017
,,,,,,,,,,,,,,2.618077,,,,,,,,,,,,0932a65e-aa3c-4105-846f-2cf02a54218e,253,,"[63.7, 61.6]",266528,4,,,,-1.4105444,,Left Foot,,,"[71.2, 15.2]",,High Pass,,47.002235,,,,José Manuel Jurado Marín,6870.0,,True,,,Recovery,1,From Throw In,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,13,Espanyol,214,"['99cb7bca-5b3c-4776-8e84-f2fc4ad42dba', 'e93b2eec-401b-41a3-b468-07d8cbe43ee6']",47,,,,,,,,,,,,,,,,,Espanyol,214,00:04:47.652,Pass,True,2016/2017
,,,,,,,,,,,,,,2.6486,,,,,,,,,,,,e7845448-f19c-464d-b9a4-9e088c24f301,256,,"[84.7, 21.3]",266528,4,,,,1.0449799,,Right Foot,,,"[107.1, 59.9]",,High Pass,,44.62869,,,,Javier López Rodríguez,6791.0,,,,,,1,From Throw In,José Manuel Jurado Marín,6870.0,Left Midfield,13,Espanyol,214,['7dcb4a65-5e8e-413a-b34b-dbe24587ea3c'],54,,,,,,,,,,,,,,,,,Espanyol,214,00:04:54.650,Pass,,2016/2017
,,,,,,,,,,,,,,2.672566,,,,,,,,,,,,e88abb8b-2f90-4aa9-9b32-35a9763df3c5,260,,"[106.9, 57.2]",266528,5,,,,-1.1965562,,Left Foot,,,"[119.9, 24.1]",,High Pass,,35.561356,,Out,,,,,,,,,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,13,Espanyol,214,['a1eed51c-5452-466c-b608-378c414d8402'],0,,,,,,,,,,,,,,,,,Espanyol,214,00:05:00.568,Pass,True,2016/2017
,,,,,,,,,,,,,,0.997969,,,,,,,,,,,,e1df1d47-92f9-4d39-9daf-82eda221f25f,261,,"[6.0, 44.0]",266528,5,True,,,1.4458895,,Right Foot,,,"[8.8, 66.3]",,Ground Pass,,22.475098,,,,Gerard Piqué Bernabéu,5213.0,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,14,Barcelona,217,['9e6c6a19-6d3d-4dc9-83aa-0b78187a55c4'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.969,Pass,,2016/2017
,,,,,,,,,,,,,,1.274136,,,,,,,,,,,,bc2c109b-1459-45ad-b16c-b4847bca4553,263,,"[8.3, 64.4]",266528,5,,,,-1.8580778,,Right Foot,,,"[3.1, 46.8]",,Ground Pass,,18.352112,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,14,Barcelona,217,['419d360a-b1b0-452f-ae74-a5d8c1c710b5'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:05:13.510,Pass,,2016/2017
,,,,,,,,,,,,,,0.979827,,,,,,,,,,,,b595166b-4d95-4185-bc51-96fc60886898,266,,"[8.9, 48.5]",266528,5,,,,0.28177187,,Right Foot,,,"[27.9, 54.0]",,Ground Pass,,19.78004,,,,Denis Suárez Fernández,6609.0,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,14,Barcelona,217,['007dff97-9ea2-4e3d-85e9-f3c840f9a9b2'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.509,Pass,,2016/2017
,,,,,,,,,,,,,,1.503254,,,,,,,,,,,,7bb9169d-8d51-483e-b28d-7dcd404890cd,269,,"[28.4, 58.1]",266528,5,,,,0.72097135,,Right Foot,,,"[48.2, 75.5]",,Ground Pass,,26.359058,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Goal Kick,Denis Suárez Fernández,6609.0,Right Center Midfield,14,Barcelona,217,['6e69831e-8fe0-46d7-8f3e-c33107cd5613'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.753,Pass,,2016/2017
,,,,,,,,,,,,,,1.090227,,,,,,,,,,,,f62b09d7-ab98-49dd-a0a3-3518dd68be76,272,,"[48.9, 75.0]",266528,5,,,,-2.1175852,,Right Foot,,,"[43.3, 65.8]",,Ground Pass,,10.770329,,,,Denis Suárez Fernández,6609.0,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,14,Barcelona,217,['59a4a7e6-fd47-4719-9c57-13ce30f32a1b'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.376,Pass,,2016/2017
,,,,,,,,,,,,,,1.24294,,,,,,,,,,,,db43717e-272a-4dbf-875d-de02bc360bdf,275,,"[51.8, 62.7]",266528,5,,,,-0.12853907,,Right Foot,,,"[66.5, 60.8]",,Ground Pass,,14.822281,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Denis Suárez Fernández,6609.0,Right Center Midfield,14,Barcelona,217,['dd63d579-0a58-4d8a-a869-f4996bce989d'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.846,Pass,,2016/2017
,,,,,,,,,,,,,,0.923821,,,,,,,,,,,,d099d932-0482-4126-a0f4-7d55cdc5b95c,286,,"[34.5, 9.7]",266528,5,,,,1.0314131,,Left Foot,,,"[43.0, 23.9]",,Ground Pass,,16.549622,,,,Papa Kouly Diop,6867.0,,,,,,1,Regular Play,Aarón Martín Caricol,6757.0,Left Back,15,Espanyol,214,"['5d8520d3-94b0-4459-8611-6cfe80e0f1d1', '640ce040-8147-4c43-8396-f8ca59e953d7']",32,,,,,,,,,,,,,,,,,Espanyol,214,00:05:32.480,Pass,True,2016/2017
,,,,,,,,,,,,,,1.067747,,,,,,,,,,,,ca7fc323-0f5d-49fc-9b03-381cd25c0d5b,289,,"[47.8, 25.1]",266528,5,,,,0.6796489,,Right Foot,,,"[57.7, 33.1]",,Ground Pass,,12.728315,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Left Defensive Midfield,15,Espanyol,214,['92e1c453-6a00-4883-9e21-8f6a513acdc0'],34,,,,,,,,,,,,,,,,,Espanyol,214,00:05:34.714,Pass,,2016/2017
,,,,,,,,,,,,,,1.367004,,,,,,,,,,,,4a6600c2-4db9-417e-b954-048bcdf08361,292,,"[57.7, 33.1]",266528,5,,,,2.3228736,,Left Foot,,,"[51.9, 39.3]",,Ground Pass,,8.489994,,,,Pablo Daniel Piatti,6763.0,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,15,Espanyol,214,['08b3951b-c3fd-4abe-bb35-dc2afa511581'],36,,,,,,,,,,,,,,,,,Espanyol,214,00:05:36.092,Pass,,2016/2017
