bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.852455,,,,,,,,,,,,,968b369a-7ae6-447e-a509-ff1dd50fe4f4,137,,"[82.9, 43.6]",9783,2,,,,,0.20726071,,Right Foot,,,"[104.3, 48.1]",,Ground Pass,,21.868013,,Incomplete,,Leonardo Carrilho Baptistão,6761.0,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Right Midfield,5,Espanyol,214,"['3d30edaf-90c9-4d30-9723-ace9d98cf3da', '674d9e13-b54e-4775-b08c-377e8351a81d', 'ad484351-deec-407f-85f9-fab39987437b']",24,,,,,,,,,,,,,,,,Espanyol,214,00:02:24.551,Pass,True,2017/2018
,,,,,,,,,,,,,,,0.089011,,,,,,,,,,,,,9f1f98a7-b567-4971-a49a-258f8aa3012f,143,,"[112.5, 73.0]",9783,2,,,,,-1.6247978,,Right Foot,,,"[112.3, 69.3]",,Ground Pass,,3.7054014,,Incomplete,,,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Right Midfield,5,Espanyol,214,['a6503a69-1e6a-4625-9d88-1e408fcb310e'],34,,,,,,,,,,,,,,,,Espanyol,214,00:02:34.947,Pass,,2017/2018
,,,,,,,,,,,,,,,1.200948,,,,,,,,,,,,,0352b92b-9cfc-461f-b6f6-bb4c3af473ed,145,,"[113.1, 80.0]",9783,2,,,,,-1.6451687,,,,,"[111.2, 54.5]",,High Pass,,25.570686,,,,Gerard Moreno Balaguero,6766.0,,,,,Throw-in,1,From Throw In,Marc Navarro Ceciliano,6756.0,Right Back,6,Espanyol,214,['fbdc7410-299a-49aa-b33b-b9cc0b71be72'],48,,,,,,,,,,,,,,,,Espanyol,214,00:02:48.977,Pass,,2017/2018
,,,,,,,,,,,,,,,2.295259,,,,,,,,,,,,,8b9fd874-5865-4b12-8a91-ad99c08a1644,147,,"[111.2, 54.5]",9783,2,,,,,-2.603835,cfcf584f-fb92-46ab-885d-64100425cfe0,Head,,,"[94.6, 44.6]",,Low Pass,,19.32796,,,,Víctor Sánchez Mata,6758.0,True,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Left Center Forward,6,Espanyol,214,['9b6a6636-0cdc-44dd-9436-c8125bb4cadf'],50,,,,,,,,,,,,,,,,Espanyol,214,00:02:50.258,Pass,,2017/2018
,,,,,,,,,,,,,,,2.140174,,,,,,,,,,,,,447ae664-57ce-4b76-be31-1912808d3614,152,,"[22.2, 22.8]",9783,2,,,,,-0.5750723,,Left Foot,,,"[49.2, 5.3]",,High Pass,,32.1753,,,,Luis Alberto Suárez Díaz,5246.0,,,,,Recovery,1,Regular Play,Lucas Digne,6849.0,Left Back,7,Barcelona,217,['bd6db6c0-5573-4cd7-9c59-c9f3ebf752a1'],54,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.476,Pass,,2017/2018
,,,,,,,,,,,,,,,0.990899,,,,,,,,,,,,,86a10935-8677-45ea-a6e6-f04d7c527a32,156,,"[47.1, 5.5]",9783,2,,,,,1.2068174,,Right Foot,,,"[55.1, 26.5]",,Ground Pass,,22.472204,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,7,Barcelona,217,['afbefc78-b886-49e0-b044-f0f51c8182d1'],58,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.003,Pass,,2017/2018
,,,,,,,,,,,,,,,4.965591,,,,,,,,,,,,,531369c9-cf65-4722-9d59-c5032ec861ec,162,,"[53.3, 27.5]",9783,3,,True,,,1.5707964,,Right Foot,,,"[53.3, 45.2]",,Ground Pass,,17.7,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['ebb1a7f2-745c-4e03-b181-53bbe9a0a5f0'],13,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.553,Pass,,2017/2018
,,,,,,,,,,,,,,,0.454353,,,,,,,,,,,,,82dd102c-2d48-41f1-b4e3-5ffbc739c972,164,,"[53.3, 47.0]",9783,3,,,,,-0.23783593,,Right Foot,,,"[63.2, 44.6]",,Ground Pass,,10.186756,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,8,Barcelona,217,['869672f2-8d49-499c-ab4e-91795824602f'],19,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.744,Pass,,2017/2018
,,,,,,,,,,,,,,,1.466985,,,,,,,,,,,,,53d16bb5-9a44-400b-bf8c-264c75655f5e,167,,"[63.2, 44.1]",9783,3,,,,,2.8393202,,Right Foot,,,"[44.6, 49.9]",,Ground Pass,,19.483326,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['ecea1754-8169-48d3-8583-36798eac2096'],20,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.399,Pass,,2017/2018
,,,,,,,,,,,,,,,1.17425,,,,,,,,,,,,,52b8b182-be3f-435e-8bf3-77d0460fc61a,170,,"[44.6, 49.9]",9783,3,,,,,1.1762816,,Right Foot,,,"[55.3, 75.6]",,Ground Pass,,27.838463,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['6d074852-2c81-42d0-a431-bfa7a58d8a1d'],22,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.826,Pass,,2017/2018
,,,,,,,,,,,,,,,1.644838,,,,,,,,,,,,,32fcea43-8bda-46d6-8a6e-8af724345a46,174,,"[53.7, 74.6]",9783,3,,,,,-2.3700824,,Right Foot,,,"[39.1, 60.4]",,Ground Pass,,20.36664,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,8,Barcelona,217,"['4ac52c48-b169-4c5a-94c0-abf0fad83ae8', '962d23c7-164a-437e-a5fc-28228f937a93']",26,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.200,Pass,True,2017/2018
,,,,,,,,,,,,,,,0.878799,,,,,,,,,,,,,4ac208a9-bde9-43e1-b2a3-65016a6b6dda,177,,"[39.1, 60.4]",9783,3,,,,,-0.87605804,,Right Foot,,,"[45.1, 53.2]",,Ground Pass,,9.372299,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['26cf7e19-a5f7-433c-adf1-5a1bef815fd4'],31,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.045,Pass,,2017/2018
,,,,,,,,,,,,,,,1.537565,,,,,,,,,,,,,4ca69c45-a758-4744-a9fe-c95e3c74b847,180,,"[45.1, 53.2]",9783,3,,,,,1.3360738,,Right Foot,,,"[50.6, 76.2]",,Ground Pass,,23.648468,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['c822b107-1571-4b0b-8685-428ed2192169'],32,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.004,Pass,,2017/2018
,,,,,,,,,,,,,,,0.965413,,,,,,,,,,,,,f2e7d168-1d16-4dba-b868-eb161ed4aa13,184,,"[49.6, 76.2]",9783,3,,,,,0.030854402,,Right Foot,,,"[65.8, 76.7]",,Ground Pass,,16.207714,,,,Francisco Alcácer García,6402.0,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,8,Barcelona,217,"['02adab56-f52d-4cc7-9680-6a56e2cc52b7', 'c893d7ef-466d-4cbf-bcb5-22473413e23b']",34,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.082,Pass,True,2017/2018
,,,,,,,,,,,,,,,1.506006,,,,,,,,,,,,,4404e67c-bde8-4f07-9a0d-09be814a8bde,188,,"[63.0, 76.9]",9783,3,,,,,-2.1427145,,Left Foot,,,"[57.4, 68.2]",,Ground Pass,,10.346497,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,1,From Free Kick,Francisco Alcácer García,6402.0,Right Wing,8,Barcelona,217,['af93a3fd-438c-45c6-b9de-39a786c7ec3f'],35,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.088,Pass,,2017/2018
,,,,,,,,,,,,,,,1.016675,,,,,,,,,,,,,18058f11-e3ff-47a2-9e36-3e18cbbc07fb,191,,"[58.4, 68.4]",9783,3,,,,,-0.8189426,,Right Foot,,,"[72.8, 53.0]",,Ground Pass,,21.083643,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,8,Barcelona,217,['9424312a-e5b9-410e-ad69-60196667dcaf'],36,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.634,Pass,,2017/2018
,,,,,,,,,,,,,,,1.67084,,,,,,,,,,,,,0ff91aab-e09a-4743-b505-7857327a7ce4,194,,"[73.9, 61.2]",9783,3,,,,,1.5033313,,Right Foot,,,"[74.9, 76.0]",,Ground Pass,,14.833745,,,,Francisco Alcácer García,6402.0,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,8,Barcelona,217,['6b6d92b9-703d-4d79-a35e-7d1de7e700d7'],40,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.661,Pass,,2017/2018
,,,,,,,,,,,,,,,2.280198,,,,,,,,,,,,,1767062d-e05a-4b47-8152-c779d89857d3,197,,"[69.9, 74.8]",9783,3,,,,,-2.4962962,,Right Foot,,,"[52.1, 61.4]",,Ground Pass,,22.280035,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Francisco Alcácer García,6402.0,Right Wing,8,Barcelona,217,['fd6b4c8d-cf00-4e6e-9960-7ef7db4b3d52'],44,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.532,Pass,,2017/2018
,,,,,,,,,,,,,,,1.098682,,,,,,,,,,,,,000d75e6-a1b7-440f-8104-4f4d65f53c9a,200,,"[50.8, 60.0]",9783,3,,,,,0.17037511,,Right Foot,,,"[60.1, 61.6]",,Ground Pass,,9.436631,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['b33302e7-5b0c-4f7f-a9ea-b53f43879fc0'],49,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.037,Pass,,2017/2018
,,,,,,,,,,,,,,,0.990923,,,,,,,,,,,,,5afe3540-0af4-4cea-a39d-a1c4264c4389,204,,"[48.6, 66.0]",9783,3,,,,,-1.2513553,,Right Foot,,,"[52.9, 53.0]",,Ground Pass,,13.6926985,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,8,Barcelona,217,['42f3e94d-1ecc-46d1-9349-751183159b21'],58,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.259,Pass,,2017/2018
,,,,,,,,,,,,,,,2.275478,,,,,,,,,,,,,3f8b6471-45a4-452b-9e84-07074ce1f2e2,207,,"[47.1, 51.6]",9783,4,,,,,-1.7044291,,Left Foot,,,"[41.4, 9.2]",,High Pass,,42.78142,,,,Samuel Yves Umtiti,5492.0,,True,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,8,Barcelona,217,['b64fbd16-1911-4092-80ff-4a7b6d3bfb99'],0,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.527,Pass,,2017/2018
,,,,,,,,,,,,,,,0.846504,,,,,,,,,,,,,20ac757e-8f32-4aa5-b7a3-12d116d03661,211,,"[94.2, 11.6]",9783,4,,,,,-1.0460006,,Left Foot,,,"[97.5, 5.9]",,Ground Pass,,6.5863495,,,,Lucas Digne,6849.0,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,8,Barcelona,217,['aff83ed5-b947-46f5-9a32-03406116e3f7'],11,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.274,Pass,,2017/2018
,,,,,,,,,,,,,,,0.683785,,,,,,,,,,,,,d85c4f57-92ab-4873-bc8e-b5e6af844597,214,,"[97.5, 5.7]",9783,4,,,,,-3.1121893,,Left Foot,,,"[90.7, 5.5]",,Ground Pass,,6.8029404,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Free Kick,Lucas Digne,6849.0,Left Back,8,Barcelona,217,['79a7207e-05e3-4eeb-97d2-a1c7f4ade8d6'],13,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.114,Pass,,2017/2018
,,,,,,,,,,,,,,,0.688192,,,,,,,,,,,,,edfb4986-0dc2-4e7f-bf3e-31d552da555c,218,,"[87.2, 5.3]",9783,4,,,,,1.5812671,,Left Foot,,,"[87.0, 24.4]",,Ground Pass,,19.101048,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,8,Barcelona,217,['fcaf48e9-22fa-427a-ab01-d85cab2e443e'],14,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.510,Pass,,2017/2018
,,,,,,,,,,,,,,,0.337933,,,,,,,,,,,,,60e5bf82-545f-4e95-841a-1af8858c08bb,221,,"[87.0, 24.4]",9783,4,,,,,-0.24497867,,Right Foot,,,"[93.4, 22.8]",,Ground Pass,,6.596969,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,8,Barcelona,217,['e502d476-20ad-4d32-b5d6-32ab8a1b136a'],15,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.398,Pass,,2017/2018
,,,,,,,,,,,,,,,0.054558,,,,,,,,,,,,,c711f937-9163-41af-8836-5b952f4ef53d,226,,"[91.5, 39.0]",9783,4,,,,,1.731559,,Right Foot,,,"[90.9, 42.7]",,Ground Pass,,3.748333,,Incomplete,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,8,Barcelona,217,"['44e3e0c5-77d4-453c-a3d0-fc44264d58d9', 'a6d9d254-3c4f-4b42-afb9-3382852d294e']",18,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.814,Pass,,2017/2018
,,,,,,,,,,,,,,,0.05977,,,,,,,,,,,,,c7f4b137-b4e0-4c44-b985-942c9905f6ff,232,,"[3.2, 73.2]",9783,4,,,,,0.0,,Right Foot,,,"[5.9, 73.2]",,Low Pass,,2.7,,Incomplete,,,,,,,,,1,From Free Kick,José Manuel Jurado Marín,6870.0,Right Midfield,8,Barcelona,217,['c2b92ed5-ea8b-416f-a38b-56dc4879a333'],27,,,,,,,,,,,,,,,,Espanyol,214,00:04:27.700,Pass,,2017/2018
,,,,,,,,,,,,,,,3.08751,,,,,,,,,,,,,da2478ac-1b73-4669-936d-1f8a3769d6ec,234,,"[6.0, 44.0]",9783,4,,True,,,0.26552373,,Right Foot,,,"[64.1, 59.8]",,High Pass,,60.21005,,Incomplete,,Sergi Darder Moll,3236.0,,,,,Goal Kick,1,From Goal Kick,Diego López Rodríguez,6768.0,Goalkeeper,9,Espanyol,214,"['5991e78e-1f58-4551-b450-552fa41453d6', 'a1c243c1-fb07-4610-88e3-f84c83a64b9d']",51,,,,,,,,,,,,,,,,Espanyol,214,00:04:51.191,Pass,,2017/2018
,,,,,,,,,,,,,,,0.832885,,,,,,,,,,,,,08413554-9c21-4c6f-98c2-6300fad1b567,239,,"[56.2, 13.1]",9783,4,,,,,0.0809041,,Left Foot,,,"[63.6, 13.7]",,Ground Pass,,7.4242845,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Espanyol,214,"['36b36254-394e-4858-b291-936a59e10164', '44ad4016-5693-4417-bb9b-877ce594296b', 'f91e8f09-984e-47bb-ba47-a951c18dafa9']",55,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.540,Pass,True,2017/2018
,,,,,,,,,,,,,,,1.09613,,,,,,,,,,,,,8ed64442-e7c9-4e4f-a79e-f74aab5354c8,243,,"[66.2, 80.0]",9783,5,,,,,-0.4808873,,,,,"[80.0, 72.8]",,High Pass,,15.565346,,,,Leonardo Carrilho Baptistão,6761.0,,,,,Throw-in,1,From Throw In,Marc Navarro Ceciliano,6756.0,Right Back,10,Espanyol,214,['4abbad90-a795-4c77-b5f4-2de2031b7f0a'],15,,,,,,,,,,,,,,,,Espanyol,214,00:05:15.050,Pass,,2017/2018
,,,,,,,,,,,,,,,0.745956,,,,,,,,,,,,,c8566bbc-c04c-4344-b325-0860cb91304c,245,,"[80.0, 72.8]",9783,5,,,,,-0.5624979,,Head,,,"[89.2, 67.0]",,Low Pass,,10.875661,,,,Gerard Moreno Balaguero,6766.0,,,,,,1,From Throw In,Leonardo Carrilho Baptistão,6761.0,Right Center Forward,10,Espanyol,214,['8e57cc8f-0586-484e-829e-1433f42e7126'],16,,,,,,,,,,,,,,,,Espanyol,214,00:05:16.266,Pass,,2017/2018
,,,,,,,,,,,,,,,0.136251,,,,,,,,,,,,,e3b050c6-802f-4d92-9eff-2552b0c650e6,250,,"[115.2, 75.4]",9783,5,,,,,-1.5707964,,Right Foot,,,"[115.2, 72.6]",,Ground Pass,,2.8,,Incomplete,,,,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Left Center Forward,10,Espanyol,214,['22605d4f-b0d3-4055-8b52-f85105b2e13f'],21,,,,,,,,,,,,,,,,Espanyol,214,00:05:21.842,Pass,,2017/2018
,,,,,,,,,,,,,,,1.376057,,,,,,,,,,,,,07b5b1a2-cc3b-444d-aec8-03e78aaee991,252,,"[113.9, 80.0]",9783,5,,,,,-1.5117741,,,,,"[115.2, 58.0]",,High Pass,,22.038376,,,,Gerard Moreno Balaguero,6766.0,,,,,Throw-in,1,From Throw In,Marc Navarro Ceciliano,6756.0,Right Back,11,Espanyol,214,['1bcb1f2f-8d0d-4a2e-955d-5c65595a577c'],42,,,,,,,,,,,,,,,,Espanyol,214,00:05:42.410,Pass,,2017/2018
,,,,,,,,,,,,,,,0.084104,,,,,,,,,,,,,4be84b43-6ace-4aff-8167-488c7aaaab27,256,,"[110.0, 59.2]",9783,5,,,,,-2.5032728,,Left Foot,,,"[106.9, 56.9]",,Ground Pass,,3.8600519,,Incomplete,,,,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Left Center Forward,11,Espanyol,214,['e587b737-3022-4b52-8d65-928ef1c164f3'],45,,,,,,,,,,,,,,,,Espanyol,214,00:05:45.532,Pass,,2017/2018
,,,,,,,,,,,,,,,1.828391,,,,,,,,,,,,,254afa5e-035e-478c-893f-e6eebc52cb2b,260,,"[106.1, 72.6]",9783,5,,,,,-1.3799652,,Right Foot,True,,"[112.9, 37.4]",,High Pass,,35.850803,,Incomplete,,,,,,,,,1,From Throw In,Marc Navarro Ceciliano,6756.0,Right Back,11,Espanyol,214,['bd569fee-9adb-4d6e-9877-491cdc8c196b'],47,,,,,,,,,,,,,,,,Espanyol,214,00:05:47.882,Pass,,2017/2018
,,,,,,,,,,,,,,,2.060097,,,,,,,,,,,,,5c0e2a44-c631-4124-ae23-bcf9603c36a1,263,,"[13.8, 45.6]",9783,5,,,,,1.0566865,,Keeper Arm,,,"[24.7, 64.9]",,Ground Pass,,22.165289,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,12,Barcelona,217,['c9d62e39-feeb-48e3-9f5b-12aa08905625'],52,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.612,Pass,,2017/2018
,,,,,,,,,,,,,,,1.034394,,,,,,,,,,,,,7d75b720-98f7-44e2-b015-205357c0fe50,266,,"[49.8, 64.9]",9783,5,,,,,-2.2896264,,Right Foot,,,"[44.2, 58.5]",,Ground Pass,,8.504117,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,1,From Keeper,Nélson Cabral Semedo,6374.0,Right Back,12,Barcelona,217,['07742a79-726b-40d8-923b-2afa973a0be5'],59,,,,,,,,,,,,,,,,Barcelona,217,00:05:59.086,Pass,,2017/2018
,,,,,,,,,,,,,,,2.051687,,,,,,,,,,,,,f086a1b4-173f-49ad-93f6-62094487b30e,269,,"[44.2, 56.3]",9783,6,,,,,-1.6555443,,Right Foot,,,"[40.7, 15.1]",,Ground Pass,,41.348396,,,,Samuel Yves Umtiti,5492.0,,True,,,,1,From Keeper,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,12,Barcelona,217,['90edd489-a856-4b6e-b989-b02544f12ca5'],1,,,,,,,,,,,,,,,,Barcelona,217,00:06:01.554,Pass,,2017/2018
,,,,,,,,,,,,,,,0.98191,,,,,,,,,,,,,69ed71e2-ec69-4b3c-8079-8f1ded201618,272,,"[47.3, 15.1]",9783,6,,,,,-0.3239877,,Left Foot,,,"[60.7, 10.6]",,Ground Pass,,14.135417,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Keeper,Samuel Yves Umtiti,5492.0,Left Center Back,12,Barcelona,217,['77365e71-3164-41b2-8e1c-66f6060928f1'],4,,,,,,,,,,,,,,,,Barcelona,217,00:06:04.975,Pass,,2017/2018
,,,,,,,,,,,,,,,1.381284,,,,,,,,,,,,,4c324290-bf1e-47c1-893a-2003f42b42c4,275,,"[62.3, 10.6]",9783,6,,,,,-0.40594998,,Right Foot,,,"[73.7, 5.7]",,Ground Pass,,12.408464,,,,Lucas Digne,6849.0,,,,,,1,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,['80f9a0a8-30e0-46b9-9dfd-c18d86f7a121'],7,,,,,,,,,,,,,,,,Barcelona,217,00:06:07.465,Pass,,2017/2018
,,,,,,,,,,,,,,,0.996949,,,,,,,,,,,,,bd0048f5-2deb-4d13-8ca2-4a206ea90c4c,278,,"[78.8, 7.1]",9783,6,,,,,2.8127162,,Left Foot,,,"[66.2, 11.4]",,Ground Pass,,13.313527,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Keeper,Lucas Digne,6849.0,Left Back,12,Barcelona,217,['52ee3f1e-0462-44fb-a55e-754753184336'],10,,,,,,,,,,,,,,,,Barcelona,217,00:06:10.245,Pass,,2017/2018
,,,,,,,,,,,,,,,1.01593,,,,,,,,,,,,,e5692789-715d-494a-97b6-4886c7281249,281,,"[66.9, 11.4]",9783,6,,,,,2.5222805,,Right Foot,,,"[56.8, 18.6]",,Ground Pass,,12.403628,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,['08a0b911-ad05-4385-82a7-c400077a0109'],12,,,,,,,,,,,,,,,,Barcelona,217,00:06:12.162,Pass,,2017/2018
,,,,,,,,,,,,,,,1.161719,,,,,,,,,,,,,5535a1cb-7a24-4a62-8f75-0891dbc75290,285,,"[67.3, 23.6]",9783,6,,,,,-0.7578822,,Left Foot,,,"[84.1, 7.7]",,Ground Pass,,23.131147,,,,Lucas Digne,6849.0,,,,,,1,From Keeper,Samuel Yves Umtiti,5492.0,Left Center Back,12,Barcelona,217,['87a21778-3074-40af-9e74-e92d275cbe5b'],21,,,,,,,,,,,,,,,,Barcelona,217,00:06:21.066,Pass,,2017/2018
,,,,,,,,,,,,,,,0.609953,,,,,,,,,,,,,ce8274fe-f7cf-4f54-b1b7-348d7dccca2c,288,,"[90.9, 7.3]",9783,6,,,,,1.5707964,,Left Foot,,,"[90.9, 16.4]",,Ground Pass,,9.1,,Incomplete,,,,,,,,,1,From Keeper,Lucas Digne,6849.0,Left Back,12,Barcelona,217,['68ce4989-f8d3-4456-8edd-efd5b501d286'],25,,,,,,,,,,,,,,,,Barcelona,217,00:06:25.548,Pass,,2017/2018
,,,,,,,,,,True,,,,,0.58759,,,,,,,,,,,,,68ce4989-f8d3-4456-8edd-efd5b501d286,289,,"[29.2, 63.7]",9783,6,,,,,-1.152572,,Right Foot,,,"[30.4, 61.0]",,Ground Pass,,2.9546573,,,,José Manuel Jurado Marín,6870.0,,,,,Interception,1,Regular Play,Sergi Darder Moll,3236.0,Right Defensive Midfield,13,Espanyol,214,"['059c6557-61a6-4d49-b280-5626015a79d6', 'ce8274fe-f7cf-4f54-b1b7-348d7dccca2c']",26,,,,,,,,,,,,,,,,Espanyol,214,00:06:26.158,Pass,,2017/2018
,,,,,,,,,,,,,,,0.678176,,,,,,,,,,,,,dbd9f11a-1a2a-48fb-a177-275ac85ea091,296,,"[33.1, 67.4]",9783,6,,,,,0.87605804,,Right Foot,,,"[38.6, 74.0]",,Ground Pass,,8.591274,,,,Sergi Darder Moll,3236.0,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Right Midfield,13,Espanyol,214,['ee83d533-f219-4e95-b1bb-9e9d55e42922'],30,,,,,,,,,,,,,,,,Espanyol,214,00:06:30.750,Pass,,2017/2018
,,,,,,,,,,,,,,,1.096226,,,,,,,,,,,,,ee5e4672-69d2-4f3b-a25b-6226a6b9fd5f,299,,"[38.4, 74.0]",9783,6,,,,,-3.0903554,,Right Foot,,,"[22.8, 73.2]",,Ground Pass,,15.6205,,,,Marc Navarro Ceciliano,6756.0,,,,,,1,Regular Play,Sergi Darder Moll,3236.0,Right Defensive Midfield,13,Espanyol,214,['14d71e53-b83d-43e1-b551-a2e5eddf7a44'],32,,,,,,,,,,,,,,,,Espanyol,214,00:06:32.209,Pass,,2017/2018
,,,,,,,,,,,,,,,2.281984,,,,,,,,,,,,,5104fa3f-8fad-4a7b-89c6-03ee1ee36125,302,,"[20.3, 65.4]",9783,6,,,,,-0.60582495,,Left Foot,,,"[57.4, 39.7]",,High Pass,,45.132027,,Incomplete,,,,,,,,,1,Regular Play,Marc Navarro Ceciliano,6756.0,Right Back,13,Espanyol,214,['ceb4f5ec-325f-4a91-bcce-69707691309f'],35,,,,,,,,,,,,,,,,Espanyol,214,00:06:35.897,Pass,,2017/2018
,,,,,,,,,,,,,,,1.171676,,,,,,,,,,,,,0fe6864b-f79b-46c5-b6c3-f71fe1d9eed2,305,,"[61.5, 40.7]",9783,6,,,,,1.4656578,,Left Foot,,,"[63.6, 60.6]",,Ground Pass,,20.010498,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,14,Barcelona,217,['604fbd60-35e2-45cd-85ad-822449af555a'],39,,,,,,,,,,,,,,,,Barcelona,217,00:06:39.586,Pass,,2017/2018
