bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.707147,,,,,,,,,,,,,ff3a0ec4-c0bd-417b-b326-f9f5b17152fa,535,,"[66.8, 19.5]",3764661,12,,,,0.69192135,,Left Foot,,,"[73.8, 25.3]",,Ground Pass,,9.090654,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,28,Barcelona,217,['b13965a7-491d-4533-ad79-3b8d028138dd'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:12:03.338,Pass,,2020/2021
,,,,,,,,,,,,,,1.469225,,,,,,,,,,,,,345d3691-cc51-4f8a-a0e9-5613d85c3d89,538,,"[73.9, 24.7]",3764661,12,,,,-0.9975892,,Left Foot,,,"[86.1, 5.8]",,Ground Pass,,22.495556,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,29,Barcelona,217,['fc0e8d2d-3f57-4ce6-962e-9f4f3fb616c5'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:12:04.712,Pass,,2020/2021
,,,,,,,,,,,,,,1.408087,,,,,,,,,,,,,6d8e57af-0225-4e69-9f64-750945b34b18,541,,"[85.9, 5.8]",3764661,12,,,,2.6868734,,Left Foot,,,"[76.9, 10.2]",,Ground Pass,,10.017983,,,,Pedro González López,30486.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,30,Barcelona,217,['8d454a05-3bca-44ee-b480-7f98c4652df5'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:12:07.381,Pass,,2020/2021
,,,,,,,,,,,,,,0.776531,,,,,,,,,,,,,a75be6d5-e953-48bb-8397-0cb1efc25eb7,544,,"[76.3, 10.5]",3764661,12,,,,1.5408053,,Right Foot,,,"[76.6, 20.5]",,Ground Pass,,10.004499,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,31,Barcelona,217,['927f7d3a-2c11-4e65-8552-8f730df98254'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:12:09.530,Pass,,2020/2021
,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,6b8ca77f-754f-4d64-804e-0e46b23df3cb,551,,"[79.6, 31.6]",3764661,12,,,,1.4068953,7cd59690-adb1-4b18-9657-9b40b5c3006c,Left Foot,,,"[83.9, 57.6]",,Ground Pass,,26.353178,,,,Ousmane Dembélé,5477.0,True,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,32,Barcelona,217,['447aae71-a56b-4d10-aac2-3b537b254e73'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:12:14.031,Pass,,2020/2021
,,,,,,,,,,,,,,1.267724,,,,,,,,,,,,,d47e815f-2f5a-46ac-8faa-a4f01d8df3ad,556,,"[120.0, 0.1]",3764661,12,,,,1.8694801,,Left Foot,,,"[108.3, 38.1]",,High Pass,,39.760406,,Incomplete,True,Sergio Busquets i Burgos,5203.0,,,Outswinging,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,33,Barcelona,217,"['c12ff813-990a-44cd-90dd-c814e7de67f3', 'dd9f533c-4405-4163-aec3-81c426b9c645']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:12:51.339,Pass,,2020/2021
,,,,,,,,,,,,,,1.817528,,,,,,,,,,,,,3ccbd306-a10c-4da1-9efe-d1481adefb43,563,,"[54.4, 37.6]",3764661,13,,,,1.2014626,,Right Foot,,,"[64.0, 62.4]",,Ground Pass,,26.593233,,,,Frenkie de Jong,8118.0,,,,,,1,From Corner,Sergino Dest,21881.0,Right Back,33,Barcelona,217,['40088052-d9c6-46c5-a3d8-56b9f87fe0c8'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:13:00.063,Pass,,2020/2021
,,,,,,,,,,,,,,1.578842,,,,,,,,,,,,,2edc3f59-2693-4a13-9eae-31b6c18969b8,566,,"[63.8, 63.6]",3764661,13,,,,0.8726287,,Right Foot,,,"[75.8, 77.9]",,Ground Pass,,18.667887,,,,Ousmane Dembélé,5477.0,,,,,,1,From Corner,Frenkie de Jong,8118.0,Right Center Midfield,33,Barcelona,217,['f50066cb-0cda-4b6c-96ef-7178cb6e9cd0'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:13:03.108,Pass,,2020/2021
,,,,,,,,,,,,,,1.441463,,,,,,,,,,,,,a8a2ec4b-0a10-44da-9522-316bad00a0dd,574,,"[85.6, 66.1]",3764661,13,,,,-2.5054522,,Right Foot,,,"[70.3, 54.8]",,Ground Pass,,19.020515,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Corner,Ousmane Dembélé,5477.0,Right Wing,33,Barcelona,217,['39e5317b-cd95-4986-96b1-3cb49ada2390'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:13:09.240,Pass,,2020/2021
,,,,,,,,,,,,,,1.875213,,,,,,,,,,,,,797028c7-fd7b-466d-ac97-483b1f3c028d,577,,"[73.8, 53.4]",3764661,13,,,,-1.3005301,,Right Foot,,,"[84.3, 15.5]",,High Pass,,39.3276,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,33,Barcelona,217,['8e1caa47-fe17-4882-ab5b-4b6ad740b102'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:13:12.334,Pass,,2020/2021
,,,,,,,,,,,,,,2.97034,,,,,,,,,,,,,a90e37f0-6943-4f6c-bf05-20bff62d5ac6,580,,"[85.7, 14.9]",3764661,13,,,,0.81793106,,Left Foot,True,,"[118.4, 49.8]",,High Pass,,47.825726,,,,Frenkie de Jong,8118.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,33,Barcelona,217,['1f30c74a-d308-4bc4-a451-25a8316cca7b'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:13:16.803,Pass,,2020/2021
,,,,,,,,,,,,,,1.495813,,,,,,,,,,,,,d0ccba7e-d6f6-440e-a672-ffb025b5a378,583,,"[118.4, 49.8]",3764661,13,,,,-1.9157157,47f0a963-8801-4ff2-9be5-006163dba91d,Right Foot,,,"[112.4, 33.1]",True,High Pass,,17.74514,,,,Pedro González López,30486.0,,,,,,1,From Corner,Frenkie de Jong,8118.0,Right Center Midfield,33,Barcelona,217,['a1442cd6-11da-40da-b31f-acd5981b2b23'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:13:19.814,Pass,,2020/2021
,,,,,,,,,,,,,,2.828839,,,,,,,,,,,,,77080833-cf83-41b9-86dc-29e2daa656eb,587,,"[60.0, 40.0]",3764661,14,True,,,-3.0901675,,Right Foot,,,"[19.2, 37.9]",,Ground Pass,,40.854008,,,,Íñigo Martínez Berridi,6665.0,,,,,Kick Off,1,From Kick Off,Iñaki Williams Arthuer,6393.0,Right Center Forward,34,Athletic Club,215,['3f3f762c-6c1b-4426-92ae-61aa76fb43f8'],25,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:25.455,Pass,,2020/2021
,,,,,,,,,,,,,,2.172845,,,,,,,,,,,,,46594308-3cd5-4a60-84db-d4faab71bcb3,590,,"[19.2, 38.1]",3764661,14,,,,1.2482308,,Right Foot,,,"[31.5, 74.9]",,High Pass,,38.80116,,,,Ander Capa Rodríguez,6699.0,,,,,,1,From Kick Off,Íñigo Martínez Berridi,6665.0,Left Center Back,34,Athletic Club,215,"['49b6654b-3ab7-48fd-bb62-f34c8319d69a', '87335d9b-2054-406c-8fb3-a7b10b7d6647']",29,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:29.034,Pass,True,2020/2021
,,,,,,,,,,,,,,0.930755,,,,,,,,,,,,,b045d23f-9997-46dc-be03-eb99e82c1352,593,,"[34.4, 74.1]",3764661,14,,,,-0.28429273,,Right Foot,,,"[49.8, 69.6]",,Low Pass,,16.044003,,,,Unai Vencedor Paris,35473.0,,,,,,1,From Kick Off,Ander Capa Rodríguez,6699.0,Right Back,34,Athletic Club,215,['d65981a8-56f8-4ffc-937b-ade16b490aac'],32,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:32.392,Pass,,2020/2021
,,,,,,,,,,,,,,1.649839,,,,,,,,,,,,,6b206bbd-9c4d-4b93-9c87-129d6a21ba18,596,,"[51.4, 71.0]",3764661,14,,,,0.35415816,,Right Foot,,,"[63.3, 75.4]",,Low Pass,,12.687395,,,,Óscar de Marcos Arana,6649.0,,,,,,1,From Kick Off,Unai Vencedor Paris,35473.0,Right Defensive Midfield,34,Athletic Club,215,"['2e05708a-cdc5-4ba4-a766-95df8b327403', 'f8931cf6-0629-4dd6-94cb-043e3533ea69']",33,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:33.323,Pass,True,2020/2021
,,,,,,,,,,,,,,2.331232,,,,,,,,,,,,,dc968a6f-aacf-4fae-ab00-06c79059c144,598,,"[63.3, 75.4]",3764661,14,,,,0.30047718,,Right Foot,,,"[77.5, 79.8]",,Ground Pass,,14.866069,,Out,,Iñaki Williams Arthuer,6393.0,,,,,,1,From Kick Off,Óscar de Marcos Arana,6649.0,Right Midfield,34,Athletic Club,215,['7dfe656a-2efe-4b3f-ab1a-32aeae413345'],34,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:34.972,Pass,,2020/2021
,,,,,,,,,,,,,,2.629291,,,,,,,,,,,,,48c992a8-f403-4daf-88ca-c3630d51b440,600,,"[35.3, 0.1]",3764661,14,,,,2.3141482,,,,,"[20.5, 16.2]",,Low Pass,,21.868927,,,,Ronald Federico Araújo da Silva,32480.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,35,Barcelona,217,['0d10913a-746a-4b27-b070-266b0194f6ec'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:14:44.239,Pass,,2020/2021
,,,,,,,,,,,,,,0.992183,,,,,,,,,,,,,e90bd21c-2bb1-447d-a185-f2db7d5d552f,603,,"[21.8, 29.9]",3764661,14,,,,-0.5599398,,Right Foot,,,"[28.5, 25.7]",,Ground Pass,,7.9075913,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Ronald Federico Araújo da Silva,32480.0,Right Center Back,35,Barcelona,217,['d71945fe-b007-41ca-a077-f727ced045b2'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:14:50.325,Pass,,2020/2021
,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,3d5418a4-a2f5-4648-aa61-3f1c0d094f8e,606,,"[28.5, 25.7]",3764661,14,,,,-1.3734008,,Right Foot,,,"[31.7, 9.7]",,Ground Pass,,16.316862,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,35,Barcelona,217,['73d919f2-7500-4d3c-8089-c9f2250fe190'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:14:52.517,Pass,,2020/2021
,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,0fb684f4-4045-4dde-a7fb-032aaa8f69ba,609,,"[34.5, 10.5]",3764661,14,,,,2.1175852,,Left Foot,,,"[27.5, 22.0]",,Ground Pass,,13.462912,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,35,Barcelona,217,['784c0a0d-4bc6-4b64-8e57-9d70d5698cca'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:14:54.378,Pass,,2020/2021
,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,5dcaeec1-7bd4-45b5-a6de-46472e479d98,612,,"[39.1, 30.9]",3764661,15,,,,1.3250092,,Left Foot,,,"[46.4, 60.0]",,Ground Pass,,30.001667,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,35,Barcelona,217,['dea48e1f-6df0-4021-b5d7-930422e716a1'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:15:01.178,Pass,,2020/2021
,,,,,,,,,,,,,,1.306967,,,,,,,,,,,,,567e3f1f-f19f-4cd2-bd4a-bd15b7a8560a,615,,"[52.8, 60.0]",3764661,15,,,,0.7793741,,Right Foot,,,"[69.5, 76.5]",,Ground Pass,,23.476372,,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Ronald Federico Araújo da Silva,32480.0,Right Center Back,35,Barcelona,217,['8c04b022-1a82-4b9e-82fc-4c970eccd693'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:15:03.978,Pass,,2020/2021
,,,,,,,,,,,,,,0.907432,,,,,,,,,,,,,2d782363-4d3a-419e-8f3a-ccd213057853,618,,"[69.5, 76.4]",3764661,15,,,,0.07841034,,Left Foot,,,"[83.5, 77.5]",,Ground Pass,,14.043148,,,,Sergino Dest,21881.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,35,Barcelona,217,['8fd73bda-a901-42a9-a361-bec4a8a45938'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:15:06.533,Pass,,2020/2021
,,,,,,,,,,,,,,0.695891,,,,,,,,,,,,,fb7387f6-6dcd-4148-a7a3-0feb550115fe,621,,"[83.5, 77.5]",3764661,15,,,,-2.5959375,,Right Foot,,,"[77.9, 74.1]",,Ground Pass,,6.551336,,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Back,35,Barcelona,217,['14d10ff5-3d9e-40d8-b268-3480527e24df'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:15:08.590,Pass,,2020/2021
,,,,,,,,,,,,,,3.099667,,,,,,,,,,,,,f124d949-7f1c-4a6b-9769-4715b69252b2,624,,"[78.8, 74.1]",3764661,15,,,,-0.2222553,,Left Foot,,,"[114.2, 66.1]",,Ground Pass,,36.292698,,,,Sergino Dest,21881.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,35,Barcelona,217,['df24adfa-2230-438e-ad19-1a692b311d18'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:15:10.156,Pass,,2020/2021
,,,,,,,,,,,,,,1.585459,,,,,,,,,,,,,bf8b35f3-99fc-47a4-96f6-26275c6765b8,628,,"[115.0, 66.8]",3764661,15,,,,-1.5246246,,Right Foot,True,,"[116.4, 36.5]",,High Pass,,30.332327,,Incomplete,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Back,35,Barcelona,217,"['8bfd50ad-f20d-40ce-98c2-5edb3c9db92e', 'ef4f2bfe-0c89-4946-bbbb-d8618f1466ac']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:15:13.588,Pass,,2020/2021
,,,,,,,,,,,,,,1.551418,,,,,,,,,,,,,09b5a0cf-1846-454b-9fd5-9e13fc2a1070,631,,"[120.0, 0.1]",3764661,15,,,,2.5804293,,Left Foot,,,"[113.0, 4.5]",,Ground Pass,,8.268011,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Corner,1,From Corner,Pedro González López,30486.0,Left Center Midfield,36,Barcelona,217,['51ada7cd-ba47-48e6-be00-766ea9d03427'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:15:37.644,Pass,,2020/2021
,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,75dabfbb-9fb1-4f3a-a657-8ff784cab671,634,,"[111.4, 5.2]",3764661,15,,,,2.4433098,,Left Foot,,,"[86.5, 26.1]",,Ground Pass,,32.508766,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,36,Barcelona,217,['c42b1fca-8d71-477f-8a4f-517137fef4f4'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:15:40.556,Pass,,2020/2021
,,,,,,,,,,,,,,1.500199,,,,,,,,,,,,,e7fcc433-6510-4e8b-b785-41d53df9a8e0,637,,"[86.5, 26.1]",3764661,15,,,,-1.0465612,,Left Foot,,,"[98.7, 5.0]",,Ground Pass,,24.37314,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,36,Barcelona,217,['0c122804-703c-4345-9128-6ec92163aa96'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:15:43.145,Pass,,2020/2021
,,,,,,,,,,,,,,1.559306,,,,,,,,,,,,,44858954-8703-4042-9244-0edb1dd7ce2d,640,,"[98.7, 5.0]",3764661,15,,,,0.96170914,,Left Foot,,,"[113.0, 25.5]",,Ground Pass,,24.994799,,Pass Offside,,Ousmane Dembélé,5477.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,36,Barcelona,217,['4b86e0c5-f708-4770-a424-0d216175fb68'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:15:47.520,Pass,,2020/2021
,,,,,,,,,,,,,,3.785408,,,,,,,,,,,,,6b136423-ee2d-4c3e-99f9-c3c1ef1fb33f,642,,"[9.3, 40.1]",3764661,16,True,,,0.7145947,,Right Foot,,,"[24.4, 53.2]",,Ground Pass,,19.990498,,,,Ander Capa Rodríguez,6699.0,,,,,Free Kick,1,From Free Kick,Unai Simón Mendibil,11748.0,Goalkeeper,37,Athletic Club,215,['bf53971e-f0e5-48d5-9f10-e1b6963b8ec8'],7,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:07.150,Pass,,2020/2021
,,,,,,,,,,,,,,3.388499,,,,,,,,,,,,,e2c185ad-76cf-44e4-b133-c68ccd680729,644,,"[24.8, 53.2]",3764661,16,True,,,-1.2407358,,Right Foot,,,"[32.2, 31.6]",,Ground Pass,,22.832434,,,,Íñigo Martínez Berridi,6665.0,,,,,,1,From Free Kick,Ander Capa Rodríguez,6699.0,Right Back,37,Athletic Club,215,['b48e7ab3-149c-45be-a2a3-0f519828eb82'],21,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:21.744,Pass,,2020/2021
,,,,,,,,,,,,,,3.599998,,,,,,,,,,,,,f15e2f71-e372-4b3c-a81a-7a93093d32eb,646,,"[31.2, 32.3]",3764661,16,True,,,-0.0034246442,,Right Foot,,,"[89.6, 32.1]",,High Pass,,58.40034,,,,Raúl García Escudero,6391.0,,,,,,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,37,Athletic Club,215,['86b6b37a-485d-4a99-966b-3dade8f55293'],25,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:25.539,Pass,,2020/2021
,,,,,,,,,,,,,,1.023654,,,,,,,,,,,,,788b7a97-2ba1-43a8-8789-264edd62d92c,650,,"[25.3, 30.9]",3764661,16,,,,-1.3532422,,Right Foot,,,"[29.5, 11.9]",,Ground Pass,,19.458673,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,38,Barcelona,217,['71e55758-ceb2-42cc-974b-eeb3f958d4ba'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:16:33.109,Pass,,2020/2021
,,,,,,,,,,,,,,1.416632,,,,,,,,,,,,,3ced6c46-1352-4e99-ae55-52b5f6a38e51,653,,"[29.7, 12.1]",3764661,16,,,,2.1903121,,Left Foot,,,"[20.5, 25.0]",,Ground Pass,,15.844558,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,38,Barcelona,217,['1bdee55b-5bdc-4e0c-b59e-5d4505b81a1c'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:16:34.756,Pass,,2020/2021
,,,,,,,,,,,,,,0.799999,,,,,,,,,,,,,64140dff-cc71-4572-a66d-5d52b4e5c693,656,,"[21.1, 25.0]",3764661,16,,,,0.95825875,,Left Foot,,,"[31.5, 39.8]",,Ground Pass,,18.08867,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,38,Barcelona,217,['e67b9a0a-5aaa-4f91-8333-e4aa4ccc53d0'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:16:38.481,Pass,,2020/2021
,,,,,,,,,,,,,,0.508183,,,,,,,,,,,,,b1854b46-e78d-44e8-a9dc-d4d12418dea8,659,,"[31.5, 39.8]",3764661,16,,,,-0.72297937,,Right Foot,,,"[38.3, 33.8]",,Ground Pass,,9.068627,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,38,Barcelona,217,['8fb26742-c724-441d-8a01-31f0f7e23fd5'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:16:40.938,Pass,,2020/2021
,,,,,,,,,,,,,,0.745621,,,,,,,,,,,,,60fe7d50-b498-478c-8a4d-b3b36415ea11,661,,"[38.3, 33.8]",3764661,16,,,,2.2513175,,Right Foot,,,"[31.5, 42.2]",,Ground Pass,,10.8074045,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,38,Barcelona,217,['faae242e-f76c-4bc9-a589-55f94827d4fd'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:16:41.446,Pass,,2020/2021
,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,399ee0ea-805e-42bc-91cd-4d3c2a117404,664,,"[36.5, 45.0]",3764661,16,,,,1.404914,,Right Foot,,,"[40.2, 67.1]",,Ground Pass,,22.407587,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,38,Barcelona,217,['1e3c0878-f76a-4833-baff-54a18a34d5bd'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:16:47.008,Pass,,2020/2021
,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,3547c2eb-5ae9-4feb-9974-9a977d180a8f,667,,"[44.6, 68.8]",3764661,16,,,,-1.8037755,,Right Foot,,,"[41.8, 57.0]",,Ground Pass,,12.127654,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,38,Barcelona,217,['e2166c71-5bc4-4b3f-afdc-2ba9bd478883'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:16:50.208,Pass,,2020/2021
,,,,,,,,,,,,,,1.999999,,,,,,,,,,,,,29eed20f-036b-43ad-b7cb-85dbac0a1870,670,,"[35.0, 56.5]",3764661,16,,,,-1.354246,,Right Foot,,,"[41.6, 26.5]",,Ground Pass,,30.717422,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,38,Barcelona,217,['9cdf4538-f05e-4540-a8a4-8fc326406a24'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:16:53.498,Pass,,2020/2021
,,,,,,,,,,,,,,1.656041,,,,,,,,,,,,,7fab97ca-cf29-45cb-b254-f54973a12c79,673,,"[49.7, 17.7]",3764661,16,,,,-0.62548506,,Left Foot,,,"[65.9, 6.0]",,Ground Pass,,19.983242,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,38,Barcelona,217,['058fcbe4-8cbb-40c4-b779-5f5ec7f63ca0'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:16:57.133,Pass,,2020/2021
,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,1dfd53b2-a675-4a72-876e-cbe5638919e7,676,,"[66.2, 6.0]",3764661,17,,,,2.819842,,Left Foot,,,"[49.7, 11.5]",,Ground Pass,,17.392527,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,38,Barcelona,217,['2cc85696-882e-4deb-8f94-f9ff2e0ef5bc'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:17:00.043,Pass,,2020/2021
,,,,,,,,,,,,,,2.403346,,,,,,,,,,,,,b1a0c9db-f484-4128-8d6d-0be09e7ef6ac,679,,"[51.9, 12.1]",3764661,17,,,,1.6217917,,Left Foot,,,"[49.2, 65.0]",,High Pass,,52.96886,,,,Ronald Federico Araújo da Silva,32480.0,,True,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,38,Barcelona,217,['301a2ac4-3559-4d96-b6e8-fd9cbc116d3a'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:17:03.512,Pass,,2020/2021
,,,,,,,,,,,,,,2.124844,,,,,,,,,,,,,d8cabcf9-5153-4abe-b0ef-e0948504c7f2,682,,"[49.8, 66.9]",3764661,17,,,,0.9588939,,Right Foot,,,"[57.8, 78.3]",,High Pass,,13.926952,,,,Sergino Dest,21881.0,,,,,,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,38,Barcelona,217,['a9601ffe-3e4a-4951-b277-e97f7a86659f'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:17:07.100,Pass,,2020/2021
,,,,,,,,,,,,,,1.312391,,,,,,,,,,,,,7cabdb86-4346-4301-8d27-1df251b47169,685,,"[61.0, 78.3]",3764661,17,,,,-1.660502,,Left Foot,,,"[59.3, 59.4]",,Ground Pass,,18.976301,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Back,38,Barcelona,217,['058da32b-ab87-4f90-afd6-4327608a35a3'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:17:10.268,Pass,,2020/2021
,,,,,,,,,,,,,,1.590817,,,,,,,,,,,,,58e9b0e0-e69f-46be-b40b-5f2ba30a5889,688,,"[59.0, 57.2]",3764661,17,,,,-1.8247353,,Right Foot,,,"[55.6, 44.1]",,Ground Pass,,13.534031,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,38,Barcelona,217,['94bc19cc-a74e-4aff-b58d-f041952ed30a'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:17:12.005,Pass,,2020/2021
,,,,,,,,,,,,,,1.003493,,,,,,,,,,,,,c23efa98-b9a2-42a8-a0ef-1e6623aa391f,691,,"[55.0, 41.9]",3764661,17,,,,-0.40629432,,Right Foot,,,"[63.6, 38.2]",,Ground Pass,,9.362158,,,,Pedro González López,30486.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,38,Barcelona,217,['6f2ee596-f0fc-4585-ab4b-354f28342e1d'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:17:13.817,Pass,,2020/2021
