50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,2.077219,,,,,,,,,,,,,b6beb02a-c0ab-4180-ada9-4b357b0bcc8d,1601,,"[47.8, 42.4]",69292,43,,True,,,-1.065348,,Right Foot,,,,"[59.2, 21.8]",,Ground Pass,,23.544,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,95,Barcelona,217,['e7e1f460-f3b7-499c-b481-dda11c212a8a'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:43:48.578,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.1418,,,,,,,,,,,,,6cf3d343-aa08-48c3-8078-e439b9da8a55,1603,,"[65.3, 10.7]",69292,43,,,,,-0.80552965,,Left Foot,,,,"[72.6, 3.1]",,Ground Pass,,10.538027,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,95,Barcelona,217,['cc99262c-d4a6-4135-8f30-58914f6877bb'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:43:52.124,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.629511,,,,,,,,,,,,,6daed72e-b2c2-44c7-bed0-2477fbe76020,1616,,"[100.1, 3.7]",69292,44,,,,,2.7548451,,Right Foot,,,,"[75.3, 13.8]",,Ground Pass,,26.77779,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,95,Barcelona,217,['c7bc2cb9-804b-4bc1-a8b8-75a81f2953ea'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:44:04.763,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.51296,,,,,,,,,,,,,68ab6a9b-e00c-43bc-b468-2deda11d51aa,1619,,"[75.6, 13.8]",69292,44,,,,,1.5451609,,Left Foot,,,,"[76.0, 29.4]",,Ground Pass,,15.605127,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,95,Barcelona,217,['a9500d21-89c6-4409-9b0f-b4ba384b5f20'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:44:07.432,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.225069,,,,,,,,,,,,,30df23f7-dd6e-4ad8-ac71-5f1084bc881f,1623,,"[72.0, 31.0]",69292,44,,,,,1.4412735,,Right Foot,,,,"[75.1, 54.8]",,Ground Pass,,24.001041,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,95,Barcelona,217,['dc1d42eb-96ce-4413-9acf-bff84c1760ea'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:44:10.102,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.047606,,,,,,,,,,,,,f669e21d-134d-4bb6-a577-ef6ab76981fd,1626,,"[76.0, 57.5]",69292,44,,,,,1.5983756,,Left Foot,,,,"[75.6, 72.0]",,Ground Pass,,14.505516,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,95,Barcelona,217,['cdebdbf6-8baa-4bce-bf43-7c50844d3a5f'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:44:13.052,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.246984,,,,,,,,,,,,,ee88587a-c9cf-42fc-a79d-e44405958121,1629,,"[76.2, 72.4]",69292,44,,,,,-2.424789,,Right Foot,,,,"[69.2, 66.3]",,Ground Pass,,9.284934,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,95,Barcelona,217,['0854a9df-27a1-4a08-9f81-31588e4f9f0f'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:44:14.213,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.616232,,,,,,,,,,,,,c95c848c-6f22-42d5-996e-7a0ad9f5c68a,1633,,"[69.5, 64.9]",69292,44,,,,,1.5114601,,Left Foot,,,,"[70.1, 75.0]",,Ground Pass,,10.117806,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,95,Barcelona,217,"['4da59047-a713-4bfa-8f9e-201786721487', 'bfd29c0e-0e8f-4b7f-adc7-dfd8c0cf95e9']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:44:19.391,Pass,True,2009/2010
,,,,,,,,,,,,,,,,1.429383,,,,,,,,,,,,,0f94f67e-724e-4752-8334-5d4b5a622745,1636,,"[69.7, 75.2]",69292,44,,,,,-2.4944375,,Right Foot,,,,"[56.6, 65.3]",,Ground Pass,,16.420109,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,95,Barcelona,217,['aa366500-5d4e-4adf-a0c2-840b834f2951'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:44:20.623,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.400804,,,,,,,,,,,,,d55edb95-10f0-4504-ac88-1d9ee44f7079,1639,,"[55.4, 63.5]",69292,44,,,,,-1.2324727,,Right Foot,,,,"[68.7, 25.7]",,High Pass,,40.07156,,Incomplete,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,95,Barcelona,217,"['c44e9adc-7f63-4ead-b27d-bc585639297a', 'f3a1d5f4-1752-45ae-831f-a15236a0f7de']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:44:22.997,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.808544,,,,,,,,,,,,,f3a1d5f4-1752-45ae-831f-a15236a0f7de,1641,,"[52.3, 55.3]",69292,44,,,,,-1.361655,,Right Foot,,,,"[57.5, 30.8]",,High Pass,,25.045757,,Incomplete,,Diego Forlán Corazo,26199.0,,,,,,Recovery,1,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Right Center Midfield,95,Barcelona,217,"['0d4df9da-a5f7-4d53-afe8-912a21531ba4', 'd55edb95-10f0-4504-ac88-1d9ee44f7079', 'e41f4b1b-6afb-49ca-953e-eec6d2e9acb0']",25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:25.398,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.977174,,,,,,,,,,,,,0d4df9da-a5f7-4d53-afe8-912a21531ba4,1643,,"[63.5, 50.2]",69292,44,,,,,-2.710401,,Head,,,,"[32.2, 35.8]",,High Pass,,34.45359,,Incomplete,,Dmytro Chygrynskiy,18608.0,,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,95,Barcelona,217,"['3fde80b5-04ac-4431-88bd-192e075d304d', 'ab7d181d-c027-4ac2-a292-7f6815e7ac07', 'f3a1d5f4-1752-45ae-831f-a15236a0f7de']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:44:27.206,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.9181,,,,,,,,,,,,,3af66b01-c5a8-4bcc-bd4b-c0fcab3d8890,1650,,"[60.0, 40.0]",69292,45,,True,,,3.028865,,Right Foot,,,,"[38.8, 42.4]",,Ground Pass,,21.335417,,,,Dmytro Chygrynskiy,18608.0,,,,,,Kick Off,1,From Kick Off,Zlatan Ibrahimović,3672.0,Center Forward,96,Barcelona,217,['1dd406d0-f269-42e6-b1e5-2c850edc38e8'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:45:05.878,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.283,,,,,,,,,,,,,29951eec-ece6-4aa3-846f-32dbcbbfbae2,1656,,"[60.0, 40.0]",69292,45,,,,,-0.81103355,,Right Foot,,,,"[61.9, 38.0]",,Ground Pass,,2.758623,,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,Kick Off,2,From Kick Off,Diego Forlán Corazo,26199.0,Right Center Forward,97,Atlético Madrid,212,['2660d3bd-aa37-4a53-9131-bef2b219f2d5'],1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:01.112,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.70876,,,,,,,,,,,,,f34bdc38-e5f9-4890-bdde-85f2433c67a2,1659,,"[59.4, 37.8]",69292,45,,,,,-2.1407363,,Right Foot,,,,"[47.8, 19.7]",,Ground Pass,,21.49814,,,,Antonio López Guerrero,26118.0,,,,,,,2,From Kick Off,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,97,Atlético Madrid,212,['a1b78fe0-b28d-48da-a920-15a0e614733e'],2,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:02.975,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.275882,,,,,,,,,,,,,ba668e9e-78e2-4f3b-bc19-17f2ca9d7c4f,1663,,"[41.0, 14.3]",69292,45,,,,,1.2787768,,Right Foot,,,,"[45.9, 30.6]",,Ground Pass,,17.020576,,,,Paulo Assunção da Silva,26502.0,,,,,,,2,From Kick Off,Antonio López Guerrero,26118.0,Left Back,97,Atlético Madrid,212,"['154edea6-b583-4d5d-83c1-31d354557ba0', 'c25fa27a-d89b-4112-8987-20819aa78976']",8,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:08.044,Pass,True,2009/2010
,,,,,,,,,,,,,,,,3.701651,,,,,,,,,,,,,bb530786-1af4-4723-ac0c-36cac9396fa5,1667,,"[41.4, 26.1]",69292,45,,,,,2.6936822,,Right Foot,,,,"[8.1, 42.1]",,Ground Pass,,36.944416,,,,Roberto Jiménez Gago,6571.0,,,,,,,2,From Kick Off,Paulo Assunção da Silva,26502.0,Center Defensive Midfield,97,Atlético Madrid,212,"['e9e653a9-7f97-40ed-8b26-bcd54f332015', 'fa94c1f3-e769-438b-a6dc-13967ad163de']",11,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:11.754,Pass,True,2009/2010
,,,,,,,,,,,,,,,,3.7759,,,,,,,,,,,,,0725ebd4-cf23-4fa6-978b-d8d480518703,1669,,"[7.2, 42.1]",69292,45,,,,,0.34372503,,Right Foot,,,,"[61.4, 61.5]",,High Pass,,57.567352,,Unknown,,Maximiliano Rubén Rodríguez,26124.0,,,,,,,2,From Kick Off,Roberto Jiménez Gago,6571.0,Goalkeeper,97,Atlético Madrid,212,['db4296aa-0a7d-434d-b37f-34d54d74714c'],15,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:15.456,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.4072,,,,,,,,,,,,,e048cffc-935b-4f5f-a6a6-9484b5ee36ee,1673,,"[61.0, 62.6]",69292,45,,True,,,-2.1483555,,Right Foot,,,,"[55.2, 53.7]",,Ground Pass,,10.623088,,,,Paulo Assunção da Silva,26502.0,,,,,,Free Kick,2,From Free Kick,Maximiliano Rubén Rodríguez,26124.0,Right Center Midfield,98,Atlético Madrid,212,['8a5d6336-ef84-4247-ace4-dacf10476f06'],30,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:30.592,Pass,,2009/2010
,,,,,,,,,,,,,,,,3.0195,,,,,,,,,,,,,b2955f36-dacc-4d51-a089-19c5cd87e7de,1675,,"[54.5, 49.7]",69292,45,,,,,-1.3410716,,Right Foot,,,,"[65.0, 4.8]",,Low Pass,,46.111385,,,,Antonio López Guerrero,26118.0,,,True,,,,2,From Free Kick,Paulo Assunção da Silva,26502.0,Center Defensive Midfield,98,Atlético Madrid,212,['23123fd0-e162-40f7-b578-100b914c6ac6'],34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:34.349,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.6671,,,,,,,,,,,,,7ce90cb4-f4a7-4fe1-9fd2-18b7601ff051,1678,,"[77.7, 1.0]",69292,45,,,,,-0.14189705,,Left Foot,,,,"[80.5, 0.6]",,Ground Pass,,2.828427,,,,Simão Pedro Fonseca Sabrosa,19765.0,,,,,,,2,From Free Kick,Antonio López Guerrero,26118.0,Left Back,98,Atlético Madrid,212,['e9ebdced-5c96-4322-ba2d-f7b8a72654f6'],40,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:40.125,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.2245,,,,,,,,,,,,,7cdc841e-f3b4-4bd9-ab3b-19a55cda144c,1681,,"[78.9, 4.8]",69292,45,,,,,1.3854483,,Left Foot,,,,"[79.5, 8.0]",,Ground Pass,,3.255764,,Incomplete,,Diego Forlán Corazo,26199.0,,,,,,,2,From Free Kick,Simão Pedro Fonseca Sabrosa,19765.0,Left Center Midfield,98,Atlético Madrid,212,"['338c43f5-493a-47c7-8244-78ea9a4bfea9', 'e5db3cfc-a942-4928-88ef-38f3bbaf80f5']",42,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:42.636,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.0257,,,,,,,,,,,,,6eb2c2bf-9aaf-454c-852f-ee6b5b5d8e6c,1686,,"[88.8, 15.3]",69292,45,,,,,2.6463463,,Left Foot,,,,"[75.1, 22.7]",,Ground Pass,,15.570806,,,,Paulo Assunção da Silva,26502.0,,,,,,,2,From Free Kick,Simão Pedro Fonseca Sabrosa,19765.0,Left Center Midfield,98,Atlético Madrid,212,['e71ee1d9-d613-40cf-bfda-ee917256f289'],44,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:44.818,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.8604,,,,,,,,,,,,,9e067271-b2b8-4b25-9f35-7db9b0128f2f,1688,,"[76.2, 20.1]",69292,45,,,,,-0.7630377,,Right Foot,,,,"[92.2, 4.8]",,High Pass,,22.137976,,,,Antonio López Guerrero,26118.0,,,,,,,2,From Free Kick,Paulo Assunção da Silva,26502.0,Center Defensive Midfield,98,Atlético Madrid,212,['72f0715f-a20b-40c7-8d5e-f64d99003866'],46,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:46.843,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.133154,,,,,,,,,,,,,35ad3298-4df4-4fd3-bed9-221c744656c8,1694,,"[92.4, 8.6]",69292,45,,,,,-2.91195,,Left Foot,,,,"[77.0, 5.0]",,Low Pass,,15.815183,,,,José Manuel Jurado Marín,6870.0,,,,,,Recovery,2,From Free Kick,Antonio López Guerrero,26118.0,Left Back,98,Atlético Madrid,212,['ce1bf575-f783-42b9-a674-de14ba452938'],51,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:51.668,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.243549,,,,,,,,,,,,,80f11296-598b-438f-a360-25c7b86fd391,1697,,"[72.2, 6.7]",69292,45,,,,,1.8678606,,Right Foot,,,,"[69.2, 16.5]",,Ground Pass,,10.248902,,,,Paulo Assunção da Silva,26502.0,,,,,,,2,From Free Kick,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,98,Atlético Madrid,212,['891f1b09-75fb-4be9-a880-11ea6f644c9d'],54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:54.784,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.8613,,,,,,,,,,,,,5ee3cac8-40d0-471f-b2ca-f5a70f3bf516,1700,,"[69.1, 19.8]",69292,45,,,,,0.9158744,,Right Foot,,,,"[97.9, 57.3]",,High Pass,,47.283085,,Incomplete,,Maximiliano Rubén Rodríguez,26124.0,,,,,,,2,From Free Kick,Paulo Assunção da Silva,26502.0,Center Defensive Midfield,98,Atlético Madrid,212,"['e40fcb7c-056e-41bd-a32a-ab9fe1ecd216', 'e7b2514a-6c29-47dc-abf3-39290dd16e6d']",57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:57.791,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.15024,,,,,,,,,,,,,e40fcb7c-056e-41bd-a32a-ab9fe1ecd216,1702,,"[23.1, 23.7]",69292,45,,,,,0.0,,Left Foot,,,,"[43.0, 23.7]",,Low Pass,,19.9,,,,Thierry Henry,15516.0,,,,,,Recovery,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,99,Barcelona,217,"['3981f62e-1cdb-47ff-8def-0f98ec1adffe', '5ee3cac8-40d0-471f-b2ca-f5a70f3bf516']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.653,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.44031,,,,,,,,,,,,,93272dbc-b1e7-4404-a36c-c7b6346c5273,1709,,"[50.3, 26.0]",69292,46,,,,,-0.9694966,,Left Foot,,,,"[62.1, 8.8]",,Ground Pass,,20.858572,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,99,Barcelona,217,['5ea65790-a578-4bcd-9cb4-049cbecd27a3'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.782,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.389996,,,,,,,,,,,,,8380b3ba-7e79-48a5-a0ef-7225f8c5e9d6,1712,,"[64.6, 9.8]",69292,46,,,,,-0.40890783,,Left Foot,,,,"[76.6, 4.6]",,Ground Pass,,13.078226,,,,Zlatan Ibrahimović,3672.0,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,99,Barcelona,217,['70e809d7-393f-4742-952d-72fbf7b3545b'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.358,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.0903,,,,,,,,,,,,,dabd72f0-d21f-478b-8a59-50d1b5fe9688,1719,,"[12.1, 67.5]",69292,46,,,,,0.46718118,,Left Foot,,,,"[23.4, 73.2]",,Ground Pass,,12.656223,,,,Luis Amaranto Perea Mosquera,26120.0,,,,,,,2,From Counter,Maximiliano Rubén Rodríguez,26124.0,Right Center Midfield,100,Atlético Madrid,212,['0f3fe564-d979-4432-a888-e4d6c2b7f34c'],13,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:13.456,Pass,,2009/2010
