ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[109.4, 74.4]",,,,,,,,,,,,1.816,,,,,,,,,,,,,566810ac-9502-4237-941d-3d2bc93e21db,690,,"[109.8, 74.8]",69171,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,41,Barcelona,217,"['2ec78e70-480d-47bd-ae57-814e7f5003bb', 'f2a064a8-ac1a-4842-b3fe-99e9e7efb5c8']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:00.136,Carry,,2008/2009
,,,"[99.2, 57.6]",,,,,,,,,,,,1.0964,,,,,,,,,,,,,a153706a-c718-44bb-b8e8-40a45655c093,693,,"[101.2, 61.7]",69171,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,41,Barcelona,217,"['21fe0eb1-374c-43d4-93ca-7bf3f681ddab', 'db8623e1-ae9b-4d1e-905e-76713c93e11f']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:02.955,Carry,,2008/2009
,,,"[14.2, 34.9]",,,,,,,,,,,,1.400425,,,,,,,,,,,,,bfdd9417-7906-44a9-8740-6abb89b616a0,702,,"[14.0, 37.8]",69171,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,43,Barcelona,217,"['345b231b-25aa-451c-a04f-4c732a281a82', 'c0d3f81f-2444-4dc2-a52c-313e5e3a3ff0']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:37.161,Carry,,2008/2009
,,,"[21.3, 26.9]",,,,,,,,,,,,1.035015,,,,,,,,,,,,,8a4b0aca-da1a-47e8-a396-097ce2da96d7,705,,"[21.5, 26.9]",69171,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,43,Barcelona,217,"['78765b72-025e-4d69-ac2c-a7bdd69cd42e', '893efec7-abd0-4101-b308-3e56a2c23baf']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:40.023,Carry,,2008/2009
,,,"[46.1, 69.1]",,,,,,,,,,,,3.288168,,,,,,,,,,,,,a4a80980-5bb9-462a-8dd0-5130d1ac5f0b,708,,"[31.4, 57.4]",69171,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,43,Barcelona,217,"['8002843d-1f35-443e-895c-2cf0fbc05981', 'e432411b-0ba5-4947-a6ac-d2f457374b86']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:43.127,Carry,,2008/2009
,,,"[63.4, 59.9]",,,,,,,,,,,,1.7482,,,,,,,,,,,,,8d530be7-a4da-4fa5-b39c-de63e98a3cef,711,,"[68.0, 52.3]",69171,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,43,Barcelona,217,"['8437e8fb-3468-46c8-a73f-4fdce0ae8d7a', '9c5d4941-e5fe-4f77-a30c-dd40fcbe3831']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:47.686,Carry,,2008/2009
,,,"[50.2, 63.8]",,,,,,,,,,,,1.1397,,,,,,,,,,,,,a6b644f3-c5c5-47ac-8417-b30bb429a0da,714,,"[50.8, 64.3]",69171,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,43,Barcelona,217,"['b98e0418-765d-48b9-8869-3748e72a4438', 'e51f3c18-4b54-45d0-bfbf-0a4ce96b8589']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:50.471,Carry,,2008/2009
,,,"[48.2, 72.3]",,,,,,,,,,,,2.6957,,,,,,,,,,,,,7e41176b-16da-4ada-a2e2-5a560e4266f1,717,,"[39.9, 69.6]",69171,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,43,Barcelona,217,"['9fbe4296-42a9-4014-8c97-b89381e2cf7a', 'b2a7ba47-1bb0-4967-b120-f1febdb74bc0']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:53.181,Carry,,2008/2009
,,,"[49.1, 52.5]",,,,,,,,,,,,4.4329,,,,,,,,,,,,,a8c6ffe4-14cd-444f-acd9-3670e4d7d216,720,,"[42.2, 51.6]",69171,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,43,Barcelona,217,"['2b4e4ca4-6ac4-4d64-97fe-fbd53115c96b', 'ef75f306-aafc-4489-a1f5-18ca3456b8f1']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:57.257,Carry,,2008/2009
,,,"[58.8, 34.6]",,,,,,,,,,,,0.208099,,,,,,,,,,,,,513bb800-3334-4c65-ae4b-11c5af8efadf,723,,"[58.8, 34.6]",69171,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,43,Barcelona,217,"['1164d2f3-0a15-4a94-910f-4b951d8f1a03', 'b5bb9637-ba85-412a-a300-b1594f040a25']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:02.903,Carry,,2008/2009
,,,"[54.4, 9.0]",,,,,,,,,,,,2.5185,,,,,,,,,,,,,5ffd0248-e9b7-4166-9df1-abf3854b33e4,726,,"[45.5, 11.3]",69171,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,43,Barcelona,217,"['3b14bacf-b67a-4d69-bba3-c6cdb9153071', 'a7739695-d160-4599-bcde-b69db5bb9a12']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:06.064,Carry,,2008/2009
,,,"[80.9, 31.1]",,,,,,,,,,,,0.024300002,,,,,,,,,,,,,871593c1-5f01-47f4-930d-187e38c26f73,730,,"[80.9, 30.2]",69171,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,43,Barcelona,217,"['0f70623a-e9fd-408c-94f7-5eeedc0da3f7', '1b69dc01-f030-49b6-bb7e-4d6c67d4d3a9']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:10.320,Carry,,2008/2009
,,,"[71.4, 28.6]",,,,,,,,,,,,1.8256,,,,,,,,,,,,,f81548eb-0b4e-4267-b5b5-02a5284cf579,733,,"[71.4, 25.6]",69171,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,43,Barcelona,217,"['07ce315b-5d66-40c1-9c2f-08fd331cc5ec', '5110905f-c54a-49d0-80b6-bfcb69cf7214']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:11.055,Carry,,2008/2009
,,,"[83.8, 38.6]",,,,,,,,,,,,0.107,,,,,,,,,,,,,eac72fa7-0a48-4fe7-946f-7054cf497ed0,737,,"[83.2, 36.1]",69171,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,43,Barcelona,217,"['2a26b7ad-033e-4c38-af7e-df91b23c11a3', 'b2ed812a-a0fc-438c-ab7e-f9f51dfbec7d', 'dccbc3a6-6d9d-422d-96d8-337220a3f339']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:13.722,Carry,True,2008/2009
,,,"[90.3, 50.8]",,,,,,,,,,,,3.4233,,,,,,,,,,,,,591fe647-6dd1-4bc9-bb6d-ddf5d336a80f,742,,"[82.9, 67.0]",69171,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,43,Barcelona,217,"['31e5dc9f-a351-4662-b4b1-783fac5e6207', '7a15d8e1-7d2b-441e-90cf-27cd1ea41fd7', 'ee22945e-2ebd-4319-870a-5d320f316afa']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:15.993,Carry,True,2008/2009
,,,"[55.0, 50.8]",,,,,,,,,,,,1.4828,,,,,,,,,,,,,d311bbe3-8db2-46cc-82c1-3314a77365a1,748,,"[53.5, 42.9]",69171,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,43,Barcelona,217,"['24bdf178-3229-456e-8224-001166919754', 'ded66a16-3f8f-4402-9e0d-b68a36713f65']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:23.817,Carry,,2008/2009
,,,"[67.2, 51.4]",,,,,,,,,,,,1.4461,,,,,,,,,,,,,c8ed7ca8-0c44-46f1-8f99-5fc1354bf324,751,,"[69.9, 49.8]",69171,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,43,Barcelona,217,"['c3625527-c7be-425e-8f56-6f074a2681f1', 'f5fa1d75-ea47-45fd-9357-f41fca2b0916']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:26.483,Carry,,2008/2009
,,,"[68.9, 72.7]",,,,,,,,,,,,1.5671,,,,,,,,,,,,,8ff273b1-d57c-4cdd-94cb-dd2c3fccedb0,754,,"[71.0, 74.1]",69171,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,43,Barcelona,217,"['014dc602-60ce-4999-a3df-43b2d16db17b', '03b8ae8b-dad2-4cc2-9ff6-5d209f7f9cfc']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:29.648,Carry,,2008/2009
,,,"[39.5, 32.3]",,,,,,,,,,,,0.6975,,,,,,,,,,,,,571c15a1-78d8-44d8-903b-b29792e97ff4,759,,"[40.8, 26.2]",69171,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Maresca,25954.0,Left Defensive Midfield,43,Barcelona,217,"['64d8c8aa-8119-4048-9c04-9266450a5512', 'a37d42a7-1103-4439-9f99-e8c2715971d7', 'fe44f01e-f29b-4c39-9b14-362f31c0e8c3']",34,,,,,,,,,,,,,,,,,,Sevilla,213,00:17:34.120,Carry,True,2008/2009
,,,"[47.8, 26.5]",,,,,,,,,,,,1.2628,,,,,,,,,,,,,5771f834-b2bf-44c7-bde1-0b1b6670d7ad,768,,"[55.4, 31.5]",69171,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,45,Barcelona,217,"['03a12689-8be8-4a41-8e34-74c12b664a78', '8d981e8f-0d19-4e81-af46-1ecaaaf026e1', 'fa3da1db-6dad-430a-bea7-b112c3622491']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:51.685,Carry,True,2008/2009
,,,"[39.2, 8.4]",,,,,,,,,,,,4.007162,,,,,,,,,,,,,5209a2ef-432e-465a-be7d-4b646704bb79,772,,"[40.5, 6.9]",69171,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Back,45,Barcelona,217,"['2846bfda-0eac-4071-aac9-5ff1313b526f', '8010b6be-bf98-49d3-a8e3-a546f1d1c279']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:54.540,Carry,,2008/2009
,,,"[67.6, 56.5]",,,,,,,,,,,,5.8425,,,,,,,,,,,,,482439fc-7d90-4fef-b4c2-f5fee73da2e6,775,,"[34.2, 56.1]",69171,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,"['68ade100-ed64-4cb0-ad24-e86e13fb7885', 'd196bb11-76b6-4262-ad0a-1b409d55cd5f']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:01.257,Carry,,2008/2009
,,,"[67.0, 53.8]",,,,,,,,,,,,1.4112,,,,,,,,,,,,,9767484e-8752-4485-9122-6637efe7985b,778,,"[64.9, 50.6]",69171,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,45,Barcelona,217,"['0dee95b0-6617-4622-855f-c865b7e32ed4', 'd15e8cf3-c63c-4460-9c73-d88b38e9a5a2']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:08.206,Carry,,2008/2009
,,,"[79.2, 42.2]",,,,,,,,,,,,0.849376,,,,,,,,,,,,,7242641b-fc0c-43e2-8cde-0b34873fef5f,793,,"[76.3, 48.9]",69171,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,47,Barcelona,217,"['44fb70a4-6a15-4ff0-bb59-e57317f087d5', 'd38f40d3-3dca-481d-9277-393bade54a26']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:09.790,Carry,,2008/2009
,,,"[93.7, 46.0]",,,,,,,,,,,,1.4911,,,,,,,,,,,,,14783f53-4513-4e62-a6ac-4f23a70e6cb2,796,,"[93.9, 42.9]",69171,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,47,Barcelona,217,"['18ed9c49-c9f4-4e47-bdac-68da05a1a01f', 'a250a370-10d4-4f56-8383-534acf79373d', 'e31d9387-33f4-49b2-bf3b-f68657f9b6c8']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:11.719,Carry,True,2008/2009
,,,"[32.4, 56.9]",,,,,,,,,,,,0.376928,,,,,,,,,,,,,26f4ee9b-2a9b-40fc-9438-752307e80ddf,809,,"[33.7, 56.5]",69171,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sébastien Squillaci,26481.0,Right Center Back,48,Sevilla,213,"['53f971a7-9931-4ccd-a237-b5f0a5709bc9', 'ebf83cfb-a8fb-4ac4-9255-8ee3f615141e', 'ef9a8e31-8844-4252-a141-a8af486fd7ba']",14,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:14.501,Carry,True,2008/2009
,,,"[17.6, 57.5]",,,,,,,,,,,,4.7887,,,,,,,,,,,,,d0493f1c-cf1f-4e51-ab94-ceabe242054c,817,,"[17.9, 47.8]",69171,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrés Palop Cervera,25946.0,Goalkeeper,48,Sevilla,213,"['6b2d70af-1248-4f70-af67-0313076af48e', 'bca9a112-8ba9-449e-aa8f-73f992af810f']",24,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:24.900,Carry,,2008/2009
,,,"[55.0, 37.8]",,,,,,,,,,,,2.300493,,,,,,,,,,,,,b717efd3-25f0-4685-8719-059beb609811,820,,"[57.9, 52.7]",69171,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,49,Barcelona,217,"['66ad12f3-5122-4d92-a53b-f06ea8ca7d9e', '8f09623e-be40-4eea-a7ad-d0b9cbbb7249']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:31.865,Carry,,2008/2009
,,,"[48.4, 64.5]",,,,,,,,,,,,2.797811,,,,,,,,,,,,,77b2a11a-43b6-467e-a444-a5c650f40148,823,,"[39.9, 49.6]",69171,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,49,Barcelona,217,"['1e4bb0ba-2995-413d-a804-3ea565c387c0', 'dc3bd480-c03e-44de-9d28-f06d5b3f677a']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:36.070,Carry,,2008/2009
,,,"[91.4, 77.3]",,,,,,,,,,,,1.679404,,,,,,,,,,,,,189426e7-7786-4ac4-832a-a5c174522a88,826,,"[96.2, 73.9]",69171,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,49,Barcelona,217,"['7fa7f433-745d-4513-96bf-9347ae4fe967', 'd0b19115-0288-4ea0-b61b-8836aacf4277']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:41.756,Carry,,2008/2009
,,,"[49.4, 6.0]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,5c97e7a0-077c-4656-912b-2faad47e9f81,830,,"[49.4, 6.0]",69171,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,50,Sevilla,213,"['456ca7a0-fc4c-4bdc-ac86-eb9a0e02f376', '697437e0-0028-446a-b6f6-fd2031344b99']",48,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:48.075,Carry,,2008/2009
,,,"[47.5, 14.5]",,,,,,,,,,,,0.04,,,,,,,,,,,,,e82cce28-5e1a-4b41-86a1-ee7bba425f3d,833,,"[47.5, 14.5]",69171,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Maresca,25954.0,Left Defensive Midfield,50,Sevilla,213,"['3be0dd64-20b3-4d2f-ac28-37170fe3cd69', '5eb3e810-ef22-43f6-88a8-82dab0d5957a']",49,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:49.023,Carry,,2008/2009
,,,"[64.3, 20.7]",,,,,,,,,,,,1.159095,,,,,,,,,,,,,465867ef-c8df-4c20-a0fb-554edd431e7d,839,,"[65.0, 23.4]",69171,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Julián Fazio,6349.0,Right Defensive Midfield,51,Sevilla,213,"['9a0c6265-2097-4acf-a8b7-c9f952593768', '9b200e1d-8a22-4a6d-805e-7fbcf7150308', 'b365e63f-26fb-4ae8-9e60-fb12a57c3072']",59,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:59.763,Carry,True,2008/2009
,,,"[66.4, 6.6]",,,,,,,,,,,,0.9403,,,,,,,,,,,,,2f4f8a3d-1c1f-417c-90d9-3bc026323725,843,,"[63.7, 5.8]",69171,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,51,Sevilla,213,"['071dc523-b8ff-4d23-90a6-90d5bec26bf4', '4c469873-d6ce-4294-95aa-75c779f1147a', 'be89fd62-20e7-4682-8195-149b1be8952b']",1,,,,,,,,,,,,,,,,,,Sevilla,213,00:21:01.705,Carry,True,2008/2009
,,,"[48.2, 15.7]",,,,,,,,,,,,0.3575,,,,,,,,,,,,,4db3d778-e373-4a3f-9848-0b735303a906,849,,"[47.7, 16.1]",69171,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julien Escudé,26018.0,Left Center Back,51,Sevilla,213,"['60528aff-62c7-4456-9de0-1ae84fe9cd3e', '8f32459b-1bca-4cb8-a986-0eb41b69fc36']",5,,,,,,,,,,,,,,,,,,Sevilla,213,00:21:05.744,Carry,,2008/2009
,,,"[112.8, 5.8]",,,,,,,,,,,,1.5128,,,,,,,,,,,,,06e45c54-073e-401e-a666-548c43fa6703,855,,"[105.1, 4.8]",69171,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Wing,52,Sevilla,213,"['65711760-73ef-4268-b38e-dabe01c58b55', 'e20bea7e-c6f5-481a-889f-b4856539878b']",22,,,,,,,,,,,,,,,,,,Sevilla,213,00:21:22.048,Carry,,2008/2009
,,,"[66.4, 45.0]",,,,,,,,,,,,3.3348,,,,,,,,,,,,,ef22fbf6-5c8a-429c-9f5d-73948a0172c4,869,,"[63.2, 55.5]",69171,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,54,Barcelona,217,"['05109abb-e953-4dbc-8371-157d6ac6318e', '508f81a6-1f8a-49a9-9ea9-fcf93edf6134', '9208624d-77f4-446c-b218-2567cacc2cfe']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:10.114,Carry,True,2008/2009
,,,"[66.8, 7.1]",,,,,,,,,,,,1.4464,,,,,,,,,,,,,c24e0a3d-4ae9-4403-83e0-f61570d0c019,877,,"[64.7, 5.4]",69171,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fernando Navarro i Corbacho,6913.0,Left Back,55,Sevilla,213,"['592d8fbf-404c-4b5b-b099-e8e0981afd7e', '7343c007-9b84-415e-a195-47d970b8fddf', 'e625dda9-4f7b-4edf-aaed-25d7ffae9b45']",35,,,,,,,,,,,,,,,,,,Sevilla,213,00:22:35.031,Carry,True,2008/2009
,,,"[105.5, 14.7]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,8c471308-cfd6-460e-b8bf-1d7ae6e0b8e8,884,,"[103.0, 14.9]",69171,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Wing,55,Sevilla,213,"['674616d2-968a-4420-a22a-24f0688658eb', '901bb845-69ef-4896-99de-a2e64a9829e1', 'f63ed820-52ee-4e16-8b78-48d6fd12eac7']",41,,,,,,,,,,,,,,,,,,Sevilla,213,00:22:41.441,Carry,True,2008/2009
,,,"[76.2, 42.7]",,,,,,,,,,,,1.626,,,,,,,,,,,,,66624a97-e718-4704-bd6d-173cecb91911,892,,"[78.3, 53.3]",69171,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,56,Barcelona,217,"['2728f79e-3cd6-4372-9ea6-eb71feaa413d', 'b9eba520-c18a-4ebb-8102-fcac9b0fddad', 'e7cbc850-9460-4fa1-baab-8d614b9fa1a5']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:56.425,Carry,True,2008/2009
,,,"[80.8, 26.3]",,,,,,,,,,,,0.768874,,,,,,,,,,,,,107121ea-e839-4115-ab66-bf2f1ff625b3,897,,"[80.2, 27.7]",69171,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Samuel Eto''o Fils,19298.0,Center Forward,56,Barcelona,217,"['27eaa6ce-a6d3-46af-8657-8841d048b2cb', '5c7aad99-4342-4e2a-8ed3-3c3fa7d91245', 'dee04b93-21b0-486f-b784-d9c7a6db14a0']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:59.553,Carry,True,2008/2009
,,,"[80.6, 11.9]",,,,,,,,,,,,2.2285,,,,,,,,,,,,,cd817472-993e-48ac-91b0-cf85f7e5bdb2,900,,"[76.9, 25.2]",69171,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,56,Barcelona,217,"['38a11d98-e0d3-4973-b07a-9d01a6bdc9a6', '984c6bfa-a8aa-4517-ac82-7593680fac5b', 'ed9e73c8-d3e0-400f-904d-20a1a715d475']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:00.840,Carry,True,2008/2009
,,,"[106.3, 12.5]",,,,,,,,,,,,2.3725,,,,,,,,,,,,,091ffc52-7486-4741-bd34-715d133715b0,904,,"[92.4, 4.8]",69171,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Thierry Henry,15516.0,Left Wing,56,Barcelona,217,"['5b75310b-26ef-43b3-9dad-24f12cedb5ae', '8bf68c92-1176-4325-8b77-df3b989e8b16']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:04.459,Carry,,2008/2009
,,,"[90.5, 23.5]",,,,,,,,,,,,2.1243,,,,,,,,,,,,,feda734e-ee0d-4d0b-8694-6a938fd81f81,907,,"[97.6, 21.8]",69171,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,56,Barcelona,217,"['5c1e0736-e266-45c0-a6f2-9e35dfe4949d', '7baceef6-9b44-4dff-97a8-507004e4e780']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:08.150,Carry,,2008/2009
,,,"[91.8, 47.7]",,,,,,,,,,,,1.0348,,,,,,,,,,,,,9b3cc10f-0501-4519-aed6-e7cc010781b2,910,,"[91.2, 44.3]",69171,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Seydou Kéita,20169.0,Left Center Midfield,56,Barcelona,217,"['01514c85-236a-4a49-bc1b-7ef749d47ca5', '2c29add9-d389-47f5-b71b-64c322686584']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:11.614,Carry,,2008/2009
,,,"[99.9, 67.7]",,,,,,,,,,,,0.9178,,,,,,,,,,,,,76b4f7a3-5b2c-44cb-97f4-7eed518c3d7a,913,,"[99.9, 67.7]",69171,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Daniel Alves da Silva,4324.0,Right Back,56,Barcelona,217,"['6d8899e5-2431-446f-82d8-72b7a7ad5c08', '8ebb8c74-d42a-4269-b2eb-6f743124a2dc']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:14.162,Carry,,2008/2009
,,,"[82.1, 56.1]",,,,,,,,,,,,1.8294,,,,,,,,,,,,,d1736589-35b7-4e3a-b357-8157bd3f8f56,916,,"[86.5, 59.0]",69171,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Seydou Kéita,20169.0,Left Center Midfield,56,Barcelona,217,"['39e0d945-dc92-4e24-9e9f-66069b58a70a', '88215a78-f978-4684-9677-ca0617bf899f', 'e6107276-80d1-429c-b64c-dc6b76d41d73']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:16.295,Carry,True,2008/2009
,,,"[96.8, 5.4]",,,,,,,,,,,,0.8478,,,,,,,,,,,,,42dfa4b0-f5b6-485f-81d2-fb1f2451f91e,920,,"[92.2, 7.3]",69171,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Carles Puyol i Saforcada,20125.0,Left Back,56,Barcelona,217,"['88e2423f-6915-4521-9a9d-0b5b1a6262f1', 'c0f35dc5-8564-43c7-bf01-2aeaff8b14f5']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:21.013,Carry,,2008/2009
,,,"[65.8, 66.9]",,,,,,,,,,,,2.7397,,,,,,,,,,,,,c321c124-8832-42f3-b645-a62e85e4858c,929,,"[43.7, 66.3]",69171,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,58,Sevilla,213,"['0a53a6c7-4072-4850-ba06-68df46c7126e', '63d588e8-b44f-4616-8eee-d58ad16db1cd', 'ad421b9d-5334-4785-9eea-5b001d40bdfa']",31,,,,,,,,,,,,,,,,,,Sevilla,213,00:23:31.661,Carry,True,2008/2009
