50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.642215,,,,,,,,,,,,7cc24841-cded-4744-8330-f233aa6a2fd1,94,,"[41.9, 27.1]",267220,1,,,,,0.89463896,,Right Foot,,,"[48.8, 35.7]",,Ground Pass,,11.025879,,,Gabriel Fernández Arenas,6384.0,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,5,Atlético Madrid,212,['26b000a9-0024-49f9-a819-5f190f89f14f'],15,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:15.353,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.513851,,,,,,,,,,,,a19b1f9f-647a-428b-8cf3-e5740ece3fb6,97,,"[48.8, 35.7]",267220,1,,,,,-2.6071973,,Right Foot,,,"[43.9, 32.8]",,Ground Pass,,5.6938562,,,Antoine Griezmann,5487.0,,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Left Center Midfield,5,Atlético Madrid,212,['ee5ceff9-b1b0-4f88-b36f-46963db1c68d'],16,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:16.075,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.834794,,,,,,,,,,,,4bce9008-6eb6-43f0-8ff4-b26ad6293502,100,,"[43.9, 32.8]",267220,1,,,,,1.5807711,,Left Foot,,,"[43.5, 72.9]",,High Pass,,40.101994,,,Juan Francisco Torres Belén,6375.0,,,True,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,5,Atlético Madrid,212,['45197ca4-fa42-49bf-b5d2-9fae76658fca'],16,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:16.816,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.396777,,,,,,,,,,,,c30de031-2a96-4c93-9572-4f58f51221a8,104,,"[44.8, 75.8]",267220,1,,,,,-0.357134,,Right Foot,,,"[58.2, 70.8]",,Ground Pass,,14.302447,,,Gabriel Fernández Arenas,6384.0,,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,5,Atlético Madrid,212,"['2842161b-bac0-459b-a801-6f8e03391572', 'd5e84d6f-868a-4adc-b83c-660a86aa77f9']",21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:21.865,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,1.57258,,,,,,,,,,,,5079f26c-ef6c-45b1-9e39-67dbe31f4bca,107,,"[62.5, 70.2]",267220,1,,,,,0.6907101,,Right Foot,,,"[72.3, 78.3]",,Ground Pass,,12.714166,,,Juan Francisco Torres Belén,6375.0,,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Left Center Midfield,5,Atlético Madrid,212,['4511e816-c400-482e-a1b5-ab52fe7a5deb'],24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:24.295,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.8351,,,,,,,,,,,,778680a1-9094-4bfc-b4a2-040e76c15ae5,111,,"[72.3, 75.4]",267220,1,,,,,-0.27733535,,Right Foot,,,"[86.0, 71.5]",,Ground Pass,,14.244297,Incomplete,,Saúl Ñíguez Esclapez,6381.0,,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,5,Atlético Madrid,212,"['b5fefdef-c260-4554-b368-985d0a6a0cbd', 'd4c2fe60-a478-46bb-90e9-543d5b2235f5']",29,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:29.078,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.6715,,,,,,,,,,,,15134863-d015-4797-b926-c3d3b948976a,115,,"[28.2, 11.0]",267220,1,,,,,1.5707964,,Right Foot,,,"[28.2, 38.5]",,Ground Pass,,27.5,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,['476e64f3-cede-48c8-9a6d-86ec45f05280'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.153,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.7106,,,,,,,,,,,,32fc16dc-f781-4e1c-8f73-58fde63db88e,118,,"[30.3, 42.5]",267220,1,,,,,0.935953,,Right Foot,,,"[44.0, 61.1]",,Ground Pass,,23.100866,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['6d55801b-74e0-4bc8-a989-08b722c4bf61'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.406,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.7929,,,,,,,,,,,,daa6f4b7-45e6-45ef-92c7-a60f03ae1ded,121,,"[44.0, 61.1]",267220,1,,,,,-2.7258387,,Right Foot,,,"[25.2, 52.8]",,Ground Pass,,20.550669,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,6,Barcelona,217,['115c5d7b-08b1-408c-b056-cb7ffe2812e8'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.757,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.222681,,,,,,,,,,,,ba586f79-a600-45c9-836e-4bb0dae26a42,124,,"[25.2, 52.8]",267220,1,,,,,-2.0713036,,Right Foot,,,"[15.3, 34.7]",,Ground Pass,,20.63056,,,Marc-André ter Stegen,20055.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['611af284-a013-4dfa-b888-762f6951d750'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.056,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.8499,,,,,,,,,,,,ebe1b895-e939-49cd-b4c0-d69fabbf130d,126,,"[16.1, 30.7]",267220,1,,,,,-1.240499,,Right Foot,,,"[24.5, 6.2]",,Ground Pass,,25.9,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,6,Barcelona,217,['bd8e6372-093f-41c9-8d27-7b23d07c7b0a'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.279,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.4228,,,,,,,,,,,,4bbbb281-f7aa-420e-ac4f-308ea742462b,128,,"[24.5, 6.2]",267220,1,,,,,-0.1906389,,Left Foot,,,"[41.6, 2.9]",,Ground Pass,,17.41551,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,['7035cf3c-2062-4b1c-8049-45ab8e76eab5'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.129,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.1294,,,,,,,,,,,,223e409e-f307-45c7-b0c6-a8816161a87f,131,,"[41.6, 2.9]",267220,1,,,,,2.1959639,,Right Foot,,,"[33.3, 14.4]",,Ground Pass,,14.182384,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['88445a71-a530-4ebf-9a96-2f87f7d96a32'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.539,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.1778,,,,,,,,,,,,31e80009-a743-46f4-b6eb-b6c21a6d26b5,134,,"[37.6, 20.0]",267220,1,,,,,1.5040433,,Left Foot,,,"[40.0, 55.9]",,Ground Pass,,35.980133,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,['6d536e10-7228-4d19-bb89-9a5939e2db19'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.512,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.5892,,,,,,,,,,,,4e8091ed-9d8e-4e9f-9c7d-90b21e5e5383,137,,"[41.4, 57.0]",267220,1,,,,,-1.8189098,,Right Foot,,,"[37.6, 42.0]",,Ground Pass,,15.473849,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['6db53e52-62ca-4d9c-9f65-abe0abf67230'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.112,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.842656,,,,,,,,,,,,24b3912c-9453-4f3a-bab1-022eb9a1ee60,140,,"[49.3, 44.4]",267220,2,,,,,1.092444,,Right Foot,,,"[54.9, 55.2]",,Ground Pass,,12.165525,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,['3724ae03-7851-4ab4-827d-371a56ab4e5b'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.476,Pass,,2016/2017
,,,,,,,,,,,,,,,,,3.4082,,,,,,,,,,,,61e618c8-a05f-46a4-b25a-f8532f4840f6,143,,"[63.0, 55.2]",267220,2,,,,,-0.9193789,,Right Foot,,,"[96.7, 11.0]",,High Pass,,55.58174,Incomplete,,Jordi Alba Ramos,5211.0,,,True,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,"['8824f641-f148-4388-b49a-9f822b6da978', 'e19f860d-5c5e-4b04-94cf-39bac604c1e2']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.684,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,43b95a63-f6f5-457f-9b06-49f53da645fa,153,,"[71.4, 0.1]",267220,2,,True,,,0.61072594,,,,,"[77.4, 4.3]",,High Pass,,7.3239336,,,Neymar da Silva Santos Junior,4320.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['b1386d25-d1b1-450f-a0d1-02ec622e60b4'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.768,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.7349,,,,,,,,,,,,92027541-77af-4830-944e-6374ee7907b3,158,,"[77.5, 0.1]",267220,2,,,,,2.80642,,,,,"[68.6, 3.2]",,Low Pass,,9.424437,,,Jordi Alba Ramos,5211.0,,,,,,Throw-in,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Barcelona,217,['19ae13b7-596f-4a02-9e9c-ec86f83011bd'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.371,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.6082,,,,,,,,,,,,0437ae01-5503-4bd1-b59e-cbe3958daefe,160,,"[68.6, 3.2]",267220,2,,,,,2.8537273,,Left Foot,,,"[50.7, 8.5]",,Ground Pass,,18.668154,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['d059671c-3985-4ac4-9763-e4a8dffc917b'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.106,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.6072,,,,,,,,,,,,c6707598-3781-4542-96f2-2377a0327c52,163,,"[52.0, 10.6]",267220,2,,,,,1.3197936,,Right Foot,,,"[60.0, 41.8]",,Ground Pass,,32.209316,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['e821e21c-abde-4a90-9738-e46ac8bf19de'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.550,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.0984,,,,,,,,,,,,19a74595-cb4c-49d0-b7b7-baf90080570c,167,,"[54.2, 47.6]",267220,2,,,,,2.1185362,,Right Foot,,,"[48.1, 57.6]",,Ground Pass,,11.713667,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,['f9998d41-6478-41f1-81ad-c7dfc54eff3a'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.061,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.2854,,,,,,,,,,,,7380f361-7248-4ed1-b673-f67931247d63,170,,"[48.0, 57.8]",267220,2,,,,,-2.051986,,Right Foot,,,"[42.1, 46.5]",,Ground Pass,,12.747549,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['f7ba2a1a-aa8f-488e-9cd0-bf0faae917f7'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.448,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.7309,,,,,,,,,,,,6f54aed9-1a49-4c11-8f17-b7ee2cfa81f8,173,,"[41.9, 45.0]",267220,2,,,,,-1.2830133,,Right Foot,,,"[49.3, 20.0]",,Ground Pass,,26.072206,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,['ac3b9ed5-05a7-489a-a67c-8b76c6b0f3c2'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.804,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.1189,,,,,,,,,,,,de53d48f-b759-413c-baac-2e3d779d4fb3,176,,"[49.3, 20.0]",267220,2,,,,,2.544416,,Right Foot,,,"[26.8, 35.3]",,Ground Pass,,27.20919,,,Marc-André ter Stegen,20055.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['366686d8-a462-43dc-a540-7f08181d4d43'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.926,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.487492,,,,,,,,,,,,fcbe65b1-d8eb-4dad-b168-d3d90da18dd1,178,,"[26.8, 35.3]",267220,2,,,,,0.12927501,,Right Foot,,,"[36.8, 36.6]",,Ground Pass,,10.084146,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,8,Barcelona,217,['0871c9ed-1d87-4725-8c11-7563f60a32ac'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.045,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.1857,,,,,,,,,,,,9f18d57f-b874-4834-8a54-eaff4d3c6d55,181,,"[40.6, 36.6]",267220,2,,,,,-1.1479424,,Right Foot,,,"[49.6, 16.6]",,Ground Pass,,21.931713,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,['a2e71360-b098-4c44-b1ed-7396a671cc80'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.123,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.6223,,,,,,,,,,,,8c7cf4f9-3a4c-4ad2-ab38-ad842edf2252,184,,"[68.9, 18.4]",267220,2,,,,,0.07216363,,Right Foot,,,"[77.2, 19.0]",,Ground Pass,,8.321658,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['192e9e2f-5bfa-42e1-944e-37432ec4e6e2'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.387,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.3182,,,,,,,,,,,,ef1922e5-4771-440c-ad7c-a5bb34c8e318,187,,"[86.8, 18.5]",267220,2,,,,,-0.88312507,,Right Foot,,,"[98.3, 4.5]",,Ground Pass,,18.11767,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Barcelona,217,['ea5ea1a4-ca8d-4397-a1a9-bea0b51ec5dc'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.639,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.290987,,,,,,,,,,,,2676df05-c596-4778-afdc-5789467153b6,190,,"[98.3, 4.5]",267220,3,,,,,1.3136232,,Left Foot,True,,"[106.9, 37.2]",,High Pass,,33.81198,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,"['88adf798-d596-41ab-8efe-55f51db446e5', 'fba32e8e-4ed5-4db6-bd49-c0e3d8c2adcf']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.118,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.8022,,,,,,,,,,,,29a9e6fc-963d-4f4e-a7c8-e913c0890a66,196,,"[97.3, 15.2]",267220,3,,,,,-1.0615777,,Right Foot,,,"[104.0, 3.2]",,Ground Pass,,13.743726,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,8,Barcelona,217,['a6c26135-aeab-4582-8c45-a3417db6baa9'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.022,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.0794,,,,,,,,,,,,86f87c22-5931-4f9d-875b-fef94bb947be,198,,"[104.0, 3.2]",267220,3,,,,,2.9192438,,Left Foot,,,"[92.5, 5.8]",,Low Pass,,11.79025,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['aec189b4-680a-4045-aaa2-30a112381f87'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.824,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.8773,,,,,,,,,,,,e553faa8-2eda-47a3-8040-9214e33f3037,201,,"[90.0, 6.2]",267220,3,,,,,2.6428716,,Right Foot,,,"[78.8, 12.3]",,Low Pass,,12.753431,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,8,Barcelona,217,['bd443bba-d3c9-4abc-926f-a86b2ba0cde5'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.498,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.7354,,,,,,,,,,,,ccff902a-9b3d-415f-a8a3-5c1e66365f2b,204,,"[77.2, 13.0]",267220,3,,,,,1.3891475,,Right Foot,,,"[79.0, 22.8]",,Ground Pass,,9.963935,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['a9288b32-a58b-4734-979a-3cb5da02b3b0'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.265,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.7651,,,,,,,,,,,,ecd2a358-f2b2-411a-b710-fff980130a29,207,,"[79.0, 22.8]",267220,3,,,,,0.9857205,,Right Foot,,,"[94.7, 46.5]",,Low Pass,,28.428507,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['e8af8b5f-e81c-47aa-872e-9831f30a98f5'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.291,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.7153,,,,,,,,,,,,335b44d8-f7e7-47ff-ae83-04dd536676ab,211,,"[94.7, 53.8]",267220,3,,,,,0.71606505,,Left Foot,,,"[110.1, 67.2]",,Ground Pass,,20.413721,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,['c0f7d027-d82b-4707-a8b7-5953867b82a2'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.696,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.212,,,,,,,,,,,,746206a5-4a1c-494e-b51f-978920db511f,213,,"[110.1, 67.2]",267220,3,,,,,-2.0725725,29081bd9-ab55-4b1a-9160-4666fcf4e62d,Right Foot,,,"[102.2, 52.8]",,Low Pass,,16.424677,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,8,Barcelona,217,['d146c91b-90f5-41d8-bee8-7c51ced8e56e'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.411,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.765399,,,,,,,,,,,,5a970228-8aaf-4c36-98ff-81d8e10b9e81,222,,"[60.3, 45.7]",267220,3,,,,,-1.3677511,,Right Foot,,,"[65.9, 18.5]",,Ground Pass,,27.770489,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['35af0f33-50d9-4896-94c7-eb4dd7984e96'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.789,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.2245,,,,,,,,,,,,f1a5ea5a-4e76-4f90-b374-63f83b70e0d4,225,,"[65.9, 18.5]",267220,3,,,,,0.105489306,,Right Foot,,,"[82.9, 20.3]",,Ground Pass,,17.095028,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['5a5a3106-aceb-4fe4-8c2b-287dac3fbbff'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.800,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.4929,,,,,,,,,,,,7ae49056-aedd-4cab-8437-6a859b81f3af,234,,"[80.2, 24.0]",267220,3,,,,,0.9839572,,Right Foot,,,"[106.6, 63.7]",,Ground Pass,,47.676514,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Barcelona,217,"['9e4e811f-2c73-4f66-b7a6-fb1929351b2e', 'aebb7cc4-a6da-4b18-ab53-08f876d04d43']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.679,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,0.8524,,,,,,,,,,,,d628ebfa-58a8-4a53-bc25-834963e217dd,236,,"[106.6, 63.7]",267220,3,,,,,-1.6373645,,Right Foot,True,,"[105.4, 45.7]",,Low Pass,,18.039955,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,8,Barcelona,217,"['a1c310f7-5bf1-4175-8d06-e15d8ad25406', 'd33d0c06-ce6c-4a27-b54d-ddcab4ce7a94']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.172,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.9849,,,,,,,,,,,,10ab5f47-a9fd-449b-926e-ae67d02916a7,239,,"[74.2, 80.0]",267220,3,,,,,-2.8402014,,,,,"[47.5, 71.7]",,Low Pass,,27.96033,,,Gerard Piqué Bernabéu,5213.0,,,,,,Throw-in,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,9,Barcelona,217,['2031f9b3-b71a-436b-ad49-75069137eb50'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.267,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.9923,,,,,,,,,,,,f11d1bc8-5c7b-49c8-a4be-f63f964ced42,242,,"[46.1, 70.4]",267220,3,,,,,-1.6479058,,Right Foot,,,"[42.6, 25.1]",,Ground Pass,,45.43501,,,Javier Alejandro Mascherano,5506.0,,,True,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['520640ab-a06d-431f-8733-5d5350456200'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.499,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.0894,,,,,,,,,,,,df5de899-329b-4b47-b535-e96f5d51c2f2,245,,"[41.6, 23.8]",267220,3,,,,,-0.24320875,,Right Foot,,,"[54.9, 20.5]",,Ground Pass,,13.703284,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,9,Barcelona,217,"['bcf98296-974b-49c3-937f-56ee76a14a89', 'cec80131-4514-4a88-8a25-bf812db7c926']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.491,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,0.871771,,,,,,,,,,,,06f335e5-0d4f-4007-887a-0d75c1c55647,248,,"[57.9, 19.8]",267220,3,,,,,0.015623729,,Right Foot,,,"[70.7, 20.0]",,Ground Pass,,12.801562,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,"['819a3a2f-8957-4c6a-9d21-26e6e64e2c85', 'f8aa1056-9b62-461c-9a76-81c1767acde5']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.783,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.9907,,,,,,,,,,,,4d74b9f3-c9a5-4f6d-886f-80636b19b060,251,,"[71.0, 11.7]",267220,3,,,,,2.567288,,Left Foot,,,"[65.9, 15.0]",,Ground Pass,,6.074537,,,Andrés Iniesta Luján,5216.0,,,,,,Recovery,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['02138e63-5187-48e5-9ca7-649a88975aae'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.831,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.8169,,,,,,,,,,,,b8907146-ba8b-4e92-87e7-5cdbd74bb29e,255,,"[63.3, 16.9]",267220,4,,,,,1.9365436,,Right Foot,,,"[50.7, 49.8]",,Ground Pass,,35.230244,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['fdb38d1a-f8bc-42c5-aadb-861bbe892505'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.094,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.5327,,,,,,,,,,,,b8d2495a-db4f-436a-89d7-fbd27ed4c47c,258,,"[54.7, 51.9]",267220,4,,,,,1.0020016,,Right Foot,,,"[68.7, 73.8]",,Ground Pass,,25.992498,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['557a6fee-6ae6-4f24-91e6-f30005e1d3e2'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.698,Pass,,2016/2017
