bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.7286,,,,,,,,,,,,,ff2a1e1a-0296-494d-9081-fd19cca65ca2,113,,"[46.7, 50.9]",69142,1,,,,-1.6724187,,Right Foot,,"[43.6, 20.5]",,Ground Pass,,30.55765,,,,José Martín Cáceres Silva,5248.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,5,Barcelona,217,['a1c49a31-080e-45a9-805c-a7127c46a166'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.255,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.3113,,,,,,,,,,,,,c2cbbf4a-d7f6-43fb-84e2-4182a722919e,116,,"[52.6, 21.8]",69142,1,,,,-1.359703,,Right Foot,,"[56.5, 3.6]",,Ground Pass,,18.613167,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,Regular Play,José Martín Cáceres Silva,5248.0,Left Center Back,5,Barcelona,217,['304cdc82-1b5f-41f9-8685-d2bd9512509b'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.273,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,d020685f-049e-464d-9cff-b2445935f158,119,,"[55.8, 3.6]",69142,1,,,,1.2679114,,Left Foot,,"[62.8, 26.0]",,Ground Pass,,23.468277,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,5,Barcelona,217,['08cf558c-25c0-4430-8818-fbb86bb1c9e2'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.917,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.2484,,,,,,,,,,,,,82b60b46-f17d-4df4-8239-e1a8fe3dfde4,123,,"[63.4, 27.8]",69142,1,,,,2.2114844,,Right Foot,,"[46.4, 50.6]",,Ground Pass,,28.440113,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,5,Barcelona,217,['e2cc236a-951d-4dd5-b2f1-e1f7d275b77c'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.412,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.6546,,,,,,,,,,,,,10c8a714-9c25-4550-8bf5-5deecce42164,126,,"[55.8, 43.9]",69142,1,,,,1.2807094,,Right Foot,,"[61.8, 64.0]",,Ground Pass,,20.976416,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,5,Barcelona,217,['aff028bd-89d9-4c57-9d34-d23a013ba2ae'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.523,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.3789,,,,,,,,,,,,,495ffd85-484a-4ab5-b755-370372ea3eca,129,,"[62.1, 64.0]",69142,1,,,,0.59464264,,Right Foot,,"[79.4, 75.7]",,Ground Pass,,20.884922,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,5,Barcelona,217,['1bb1ce96-5a07-413f-8695-fef053e0def1'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.210,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.2366,,,,,,,,,,,,,26683065-6e0b-4438-899b-ab23180f18f8,132,,"[79.4, 75.7]",69142,1,,,,-2.816296,,Right Foot,,"[62.5, 70.0]",,Ground Pass,,17.835358,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,['3c4f6e36-8213-4c4d-87a4-74f296937049'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.294,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.7124,,,,,,,,,,,,,f0b981a5-d7c1-43f9-b6e7-fd8c07666e05,134,,"[62.3, 69.5]",69142,1,,,,-2.1857338,,Right Foot,,"[52.2, 55.2]",,Ground Pass,,17.507141,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,5,Barcelona,217,['761811fc-8184-4498-a825-3448fb3fc670'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.530,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.6278,,,,,,,,,,,,,6e1cb279-f0dc-4423-a6cd-c5f485c3f572,137,,"[52.2, 55.2]",69142,2,,,,-1.6310681,,Right Foot,,"[50.1, 20.4]",,Ground Pass,,34.863304,,,,José Martín Cáceres Silva,5248.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,5,Barcelona,217,['a870fa13-123e-48f0-a2f0-116181853725'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.522,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.9569,,,,,,,,,,,,,b835d87b-3191-43e6-bcf5-7893b0d695a1,140,,"[51.9, 24.4]",69142,2,,,,0.124354996,,Right Foot,,"[68.7, 26.5]",,Ground Pass,,16.93074,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,José Martín Cáceres Silva,5248.0,Left Center Back,5,Barcelona,217,['66a42d7f-e443-415a-babd-337cdc9e2a88'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.449,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.2884,,,,,,,,,,,,,9f99d240-7dbe-40ba-afd3-67ebd9be4bac,142,,"[68.8, 26.5]",69142,2,,,,1.9471245,,Right Foot,,"[63.9, 38.9]",,Ground Pass,,13.333041,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,5,Barcelona,217,['6fd1552d-3cf9-4c11-a10e-396841d44c13'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.406,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.9224,,,,,,,,,,,,,80d181ee-bb14-47b7-bef4-6a05051f1ae7,145,,"[67.1, 26.7]",69142,2,,,,0.0809041,,Left Foot,,"[78.2, 27.6]",,Ground Pass,,11.136427,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,5,Barcelona,217,['0fb15a38-661c-43c2-a3f4-2ebfadcc71c9'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.995,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.363,,,,,,,,,,,,,1db8039d-4015-48f5-b3ec-12ceb88b3e44,148,,"[78.2, 27.6]",69142,2,,,,1.943784,,Right Foot,,"[70.1, 48.3]",,Ground Pass,,22.228361,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,5,Barcelona,217,['651720f9-71ff-4414-8e1a-7c37850fa0cf'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.522,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.6499,,,,,,,,,,,,,41de3a1c-76cc-4c66-a134-b603720daa56,151,,"[72.7, 52.5]",69142,2,,,,0.8811234,,Right Foot,,"[92.0, 75.9]",,Ground Pass,,30.332327,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,5,Barcelona,217,['e93e3000-37e9-4633-9af0-70d31fbcc1c6'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.735,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.342202,,,,,,,,,,,,,f06f9c16-e020-41ba-bee7-d2ae4e911a37,154,,"[92.9, 61.5]",69142,2,,,,-2.610415,,Left Foot,,"[84.9, 56.8]",,Ground Pass,,9.27847,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Barcelona,217,['54441642-7f99-48fe-9c09-4869911f1ad6'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.405,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.905298,,,,,,,,,,,,,64b17e4f-30e2-43ba-970d-7d50d09ad3d7,157,,"[87.9, 61.7]",69142,2,,,,1.1324598,,Right Foot,,"[93.9, 74.5]",,Ground Pass,,14.136477,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,5,Barcelona,217,['e62e74a1-87e7-45fd-b8de-fc62d1d72565'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.389,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.771102,,,,,,,,,,,,,8774ed9f-73a6-420a-ace7-1d44a6b562b8,160,,"[91.5, 75.0]",69142,2,,,,-2.4771695,,Right Foot,,"[77.2, 63.8]",,Ground Pass,,18.163975,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,['09ba8254-07ef-4efb-b8b2-110585050051'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.734,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.4532,,,,,,,,,,,,,c3a5c48c-d363-4d0f-9ad6-d2346e977969,163,,"[77.2, 60.5]",69142,2,,,,-2.047836,,Right Foot,,"[63.4, 33.8]",,Ground Pass,,30.055449,,,,José Martín Cáceres Silva,5248.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,5,Barcelona,217,['74d766b2-c1f9-4451-877c-d4d55a97c01d'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.098,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.8859,,,,,,,,,,,,,38a9b6c6-55cb-465c-9a31-51e2ee4b320a,166,,"[61.5, 33.6]",69142,2,,,,-0.53134066,,Right Foot,,"[72.9, 26.9]",,Ground Pass,,13.223085,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,José Martín Cáceres Silva,5248.0,Left Center Back,5,Barcelona,217,['6b910ed4-f4b5-44b9-ad0d-db993514219f'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.135,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.8336,,,,,,,,,,,,,7fe6290b-35e4-4953-899b-79d98c9309e8,173,,"[91.0, 27.6]",69142,2,,,,0.658806,,Right Foot,,"[97.2, 32.4]",,Ground Pass,,7.8409185,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,5,Barcelona,217,['515fc3eb-6c1e-4896-8826-70b8c7641027'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.378,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.0062,,,,,,,,,,,,,0f77596f-8b0b-4738-88b0-944220a2ab20,175,,"[97.7, 31.1]",69142,2,,,,2.4733033,8b434539-8553-4baf-adf0-7e1dc9b3e218,Right Foot,,"[93.9, 34.1]",,Ground Pass,,4.8414874,,,,Andrés Iniesta Luján,5216.0,True,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,5,Barcelona,217,['8efd9f26-f2bb-4d76-9291-35602d72ddfa'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.212,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.8772,,,,,,,,,,,,,5ebe6118-045e-4fec-84f1-780fbee2b2a1,179,,"[120.0, 80.0]",69142,2,,,,-1.670465,,Left Foot,,"[115.5, 35.0]",,High Pass,,45.22444,,Incomplete,,,,,True,True,Straight,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['c90c0e22-8188-48fb-941b-7c941dddf03e'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.700,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.0935,,,,,,,,,,,,,0dbc032a-8cad-47b0-8d66-dd455f2d8663,185,,"[107.0, 9.2]",69142,3,,,,1.3633001,,Right Foot,True,"[113.0, 37.7]",,High Pass,,29.124731,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,7,Barcelona,217,['576b5575-97da-4877-9ed9-ddde60cb27e4'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.156,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.0986,,,,,,,,,,,,,81ea52d5-cce1-4f5a-8e74-c6fb9628e195,188,,"[81.4, 80.0]",69142,3,,,,-1.0824624,,,,"[86.5, 70.4]",,High Pass,,10.870603,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['2bf5ab1a-0d74-4de0-9a4b-2f0a3b56dc8f'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.154,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.6029,,,,,,,,,,,,,0e83b26c-e256-4553-a0e4-215c0f35c72e,191,,"[86.5, 70.4]",69142,3,,,,2.327217,,Left Foot,,"[79.8, 77.5]",,Ground Pass,,9.762172,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,['79708c7b-6d65-4fad-bfd0-0a35e51cec59'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.584,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.762,,,,,,,,,,,,,3421ec29-0e12-4174-a250-940423825aae,195,,"[80.3, 70.6]",69142,3,,,,-0.26589194,,Left Foot,,"[103.8, 64.2]",,Ground Pass,,24.355904,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['5c83964d-03bc-49c8-a1e2-97aa588619cd'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.559,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.0892,,,,,,,,,,,,,ebd290ee-1bdc-42de-ad22-f423d1d3d4db,199,,"[96.8, 55.7]",69142,3,,,,-2.3613226,,Right Foot,,"[87.0, 46.0]",,Ground Pass,,13.788764,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,8,Barcelona,217,['c89332a3-04f0-4517-bc51-de521e5075e3'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.462,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.8284,,,,,,,,,,,,,a060c7ca-6eaa-4f2b-a4a1-7a5b7ec3a6da,202,,"[87.8, 45.1]",69142,3,,,,-1.7416797,dbd0f99a-d2c4-448a-9c99-26a309ae7118,Right Foot,,"[83.9, 22.5]",,Ground Pass,,22.934036,,,,Sylvio Mendes Campos Junior,25854.0,True,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,['d6c56fb7-7609-4718-8bb0-46651d596ebf'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.725,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.4117,,,,,,,,,,,,,589dc233-6b2e-4b46-b801-0dcad2ccef7c,208,,"[57.3, 40.5]",69142,4,,,,1.6759624,,Right Foot,,"[55.4, 58.5]",,Ground Pass,,18.1,,,,Rafael Márquez Álvarez,5558.0,,,,,,Recovery,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,8,Barcelona,217,['17b7cfa5-0ae6-449c-850a-8e9adc90ac22'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.226,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.3869,,,,,,,,,,,,,c7c67353-ae9a-4eee-82fd-3d18196e52c4,211,,"[57.5, 59.1]",69142,4,,,,1.0778778,,Left Foot,,"[66.9, 76.6]",,Ground Pass,,19.864794,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,8,Barcelona,217,['9473843d-75fc-4b45-9e54-af4ef40f1ad4'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.022,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.4093,,,,,,,,,,,,,69bcb2eb-4708-4583-a4b8-9c44ffa90ed2,214,,"[65.5, 72.9]",69142,4,,,,-2.5449324,,Right Foot,,"[49.6, 62.1]",,Ground Pass,,19.221083,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['4e73e67a-15ca-4132-b5c0-3068d40e088d'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.420,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.5404,,,,,,,,,,,,,7e658f17-9d4c-4a6f-b81b-bf2433aea3a2,217,,"[49.6, 62.1]",69142,4,,,,-1.6362368,,Right Foot,,"[46.9, 20.9]",,Ground Pass,,41.288376,,,,José Martín Cáceres Silva,5248.0,,,True,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,8,Barcelona,217,['ef793feb-21df-419e-99ac-182e71ba8cdf'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.955,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.2503,,,,,,,,,,,,,a596b06c-4993-4d77-86f8-8d9aa049142a,220,,"[53.8, 30.3]",69142,4,,,,0.034639604,,Right Foot,,"[74.0, 31.0]",,Ground Pass,,20.212126,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Throw In,José Martín Cáceres Silva,5248.0,Left Center Back,8,Barcelona,217,['07a4e633-499f-49f7-a680-bebdc41c7f45'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.341,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.812,,,,,,,,,,,,,6ff77f54-1b41-4057-b2aa-75479eb63d46,223,,"[74.0, 31.0]",69142,4,,,,-1.0703555,,Right Foot,,"[77.5, 24.6]",,Ground Pass,,7.2945185,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,8,Barcelona,217,['ee66ee06-cb7a-457b-a1bc-3c37aaab64b1'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.663,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.9279,,,,,,,,,,,,,1d6b6875-b9f9-420d-86f4-81cd99c8da77,227,,"[74.3, 29.2]",69142,4,,,,2.5912068,,Right Foot,,"[69.9, 31.9]",,Ground Pass,,5.162364,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,8,Barcelona,217,['e75929c7-fa00-445f-b3fb-211bc454a0d6'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.844,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.6121,,,,,,,,,,,,,f7ebcf7f-8d7b-4157-89d0-df308af512b9,231,,"[79.1, 24.5]",69142,4,,,,-2.2325678,,Right Foot,,"[71.7, 15.0]",,Ground Pass,,12.042009,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,8,Barcelona,217,['a4c5d175-340d-42bb-8984-d9eba783a62a'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:04:23.638,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.8334,,,,,,,,,,,,,2bbbd789-3dde-47cd-b5ad-8c5c8352cd5b,235,,"[68.5, 23.2]",69142,4,,,,0.912193,,Right Foot,,"[83.9, 43.1]",,Ground Pass,,25.16287,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,"['6e641a7f-9c89-4076-98a0-8cf553c6c14d', '8de045fc-1417-493e-9cae-9c1dd89d1511']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.991,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.362494,,,,,,,,,,,,,5e2dc480-18a3-4623-8b40-7daf560f9c16,238,,"[85.7, 43.4]",69142,4,,,,1.8817946,,Right Foot,,"[79.4, 63.0]",,Ground Pass,,20.587618,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,8,Barcelona,217,['559d134f-c127-438b-abeb-1dd94b8b3210'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.296,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.9977,,,,,,,,,,,,,aaf71559-dea5-4e89-a24d-83d0c704ede0,241,,"[82.0, 63.0]",69142,4,,,,0.7968045,,Left Foot,,"[95.0, 76.3]",,Low Pass,,18.598118,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['ac443c92-0ef9-4188-b2e4-0c6a9a59f8c7'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.270,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.5733,,,,,,,,,,,,,81852cf6-c1ff-4eab-86c8-97650202df42,245,,"[92.1, 68.9]",69142,4,,,,-1.677769,,Left Foot,,"[90.5, 54.0]",,Ground Pass,,14.98566,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,"['58e40f67-674a-4195-933c-bd229e5d3ad2', 'f06e0cc1-71a7-4603-ac07-2452eeb9b89f']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.408,Pass,True,2008/2009
,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,d431d7c6-37f8-493b-86b0-8f2b5bde1ebf,248,,"[89.5, 52.4]",69142,4,,,,1.221081,,Right Foot,,"[92.6, 60.9]",,Low Pass,,9.047651,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['951aa35a-09fe-4495-9651-36c15c3bcfcf'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.194,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.832137,,,,,,,,,,,,,f7d240de-0eb3-476c-a995-9d5389a1d8b7,255,,"[30.5, 35.1]",69142,4,,,,0.049958397,,Left Foot,,"[40.5, 35.6]",,Low Pass,,10.012492,,,,Fernando Miguel Fernández Escribano,26249.0,,,,,,,1,Regular Play,Eliseu Pereira dos Santos,10798.0,Left Wing,9,Málaga,223,"['5cab4743-3253-4df6-97d1-2039a8c4a614', 'fea9a859-2f92-4ec9-beee-dbb12e3f05b3']",40,,,,,,,,,,,,,,,,,Málaga,223,00:04:40.700,Pass,True,2008/2009
,,,,,,,,,,,,,,,,0.475495,,,,,,,,,,,,,12254cf2-aa00-480e-a6a0-e61d440a9c3e,258,,"[41.0, 35.8]",69142,4,,,,-1.9339434,,Left Foot,,"[39.1, 30.8]",,Ground Pass,,5.3488317,,,,Eliseu Pereira dos Santos,10798.0,,,,,,,1,Regular Play,Fernando Miguel Fernández Escribano,26249.0,Center Attacking Midfield,9,Málaga,223,['62e52397-72ef-4376-a379-b64b29245ca0'],41,,,,,,,,,,,,,,,,,Málaga,223,00:04:41.692,Pass,,2008/2009
,,,,,,,,,,,,,,,,4.6281,,,,,,,,,,,,,54ae966a-aaf3-44bd-9c9d-94961dd96033,265,,"[63.6, 53.3]",69142,4,True,,,-2.5257661,,Right Foot,,"[40.0, 36.6]",,Ground Pass,,28.91107,,,,José Martín Cáceres Silva,5248.0,,,,,,Recovery,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,10,Barcelona,217,"['091fc99f-056f-4dfe-8a57-cd04ba1c7486', '952ba323-9135-4540-b571-11b4d1533186']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.427,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.0488,,,,,,,,,,,,,8717d6f8-9ce1-4af6-bd15-1a307185612a,267,,"[38.3, 36.8]",69142,4,,,,-0.39615583,,Right Foot,,"[59.1, 28.1]",,Ground Pass,,22.546175,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,José Martín Cáceres Silva,5248.0,Left Center Back,10,Barcelona,217,['3ec9af46-1ceb-42e0-a549-113f28b8f948'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.671,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.8587,,,,,,,,,,,,,074e6f99-6a1f-42ad-9ef4-b0e051c37be7,270,,"[59.1, 28.1]",69142,4,,,,1.8413097,,Right Foot,,"[55.8, 40.0]",,Ground Pass,,12.349089,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,10,Barcelona,217,['083c4052-93db-41e2-994a-e6d5b24e2051'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.760,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.7723,,,,,,,,,,,,,6ad626d5-a719-4312-b8d4-0d3bb61907c4,273,,"[56.3, 40.9]",69142,4,,,,0.43939865,,Right Foot,,"[78.0, 51.1]",,Ground Pass,,23.977697,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,10,Barcelona,217,['38de4c35-9493-4f1c-b451-83395a6a2039'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.448,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.935778,,,,,,,,,,,,,49b22b86-2131-49b4-ae36-c03e06a1d45a,276,,"[79.6, 45.3]",69142,4,,,,-0.23824476,,Right Foot,,"[93.6, 41.9]",,Low Pass,,14.406942,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,Through Ball,True,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,10,Barcelona,217,"['1f5d4231-2882-4b7a-8b26-2017bfe09899', 'f20082c4-40ea-44a9-98c2-43237ad92fc5']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.604,Pass,,2008/2009
