bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfb90a0b-be3e-4833-b5f0-8068392aa455,3531,,"[61.9, 75.3]",69212,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Back,191,Barcelona,217,['99515df5-3660-4280-a563-2911508b30b2'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:43:49.964,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666b047-946a-45a2-b1f8-5f2361d17d87,3534,,"[50.3, 60.6]",69212,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,191,Barcelona,217,['0edf584f-8f17-419e-82e0-15b1c25be1a5'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:43:51.235,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d5b7a43-4bca-4c1f-badf-efd08fe7e492,3537,,"[73.0, 65.0]",69212,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,191,Barcelona,217,['a24b6278-ab20-4adc-b295-9ead45d58d0f'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:43:53.816,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee96b41c-3e60-45da-9d83-be698b5f1d4d,3540,,"[68.9, 75.2]",69212,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Back,191,Barcelona,217,['1d671006-6901-4833-a639-f3956d2261a7'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:43:55.272,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b194fc14-e24f-4eb5-b139-0a1b4a0ffee9,3543,,"[57.4, 63.8]",69212,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,191,Barcelona,217,['ea1672ae-ee4f-4263-a797-103c8cb0dc9d'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:43:56.552,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff2afc13-77dc-46e4-ba5e-3dc4795d752b,3546,,"[65.2, 67.8]",69212,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,191,Barcelona,217,['b4afdc79-3ca5-4586-b3f3-54ee4e705236'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:43:57.683,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d569b17e-e951-4fe1-a4e4-43de4fc98a7e,3549,,"[57.0, 37.4]",69212,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,191,Barcelona,217,['2d94b7ab-1cf5-400c-b765-eb4ceef9bb02'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:44:00.499,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1f10333-9dfd-4602-8f9f-ae7d834b78f9,3552,,"[82.9, 7.4]",69212,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,191,Barcelona,217,['2ad474af-7613-4ec5-90a9-5d8f2785edaa'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:44:04.383,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09dea3cd-e562-4788-a998-fc3bdefa64a0,3555,,"[90.4, 7.1]",69212,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,191,Barcelona,217,['74521244-9671-4df4-b7a7-9738187c7a47'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:44:07.345,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efdd0b8a-7dd6-41e3-a5ef-c27214d0c8c4,3558,,"[76.6, 8.1]",69212,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,191,Barcelona,217,['4aaa228b-30b3-4c90-94d7-456148bfe669'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:44:09.288,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584e2111-e829-404c-a90c-127df59f99af,3561,,"[55.2, 20.5]",69212,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,191,Barcelona,217,['ed92a0ee-ed5d-4c7a-9435-e635afa16670'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:44:11.945,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775254c-719d-4769-ac1b-2c2633e78525,3564,,"[75.6, 9.1]",69212,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,191,Barcelona,217,['7e5a39d9-2084-44f0-9751-dd1d32c788bf'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:44:17.662,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84ce44de-efb2-4ab5-9c55-27e2927a2aa3,3567,,"[109.5, 19.1]",69212,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Left Wing,191,Barcelona,217,['8ebbbed1-61ee-4812-a068-bb634640a63e'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:44:23.039,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35a2846f-ae84-4b77-8ef5-c378871e88f5,3569,,"[86.2, 8.0]",69212,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antonio López Guerrero,26118.0,Left Midfield,192,Atlético Madrid,212,['509aa3d6-91cb-4c6c-8368-9e42d97e57ab'],50,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:50.702,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241130b-2fd6-4126-b943-bd10f2cbaecd,3576,,"[48.5, 76.1]",69212,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,193,Barcelona,217,['32f316aa-d98b-446d-aac6-4ddcd02381d7'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:44:58.009,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a4fef3d-c75f-4b13-a380-46558518b142,3580,,"[44.8, 61.6]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,193,Barcelona,217,"['10286a4d-fe63-4748-8051-ec616410cc8b', 'e5347f95-dc19-46cb-9b5d-1285f4616586']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:45:00.051,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c64f0a1-3439-4aa5-a0df-046e449258fa,3583,,"[46.6, 45.5]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,193,Barcelona,217,['fee9042d-f388-4b78-b45a-8ed68a5afb76'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:45:02.594,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4005df15-dac1-4d63-9a79-0b659de389a3,3586,,"[40.2, 30.9]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,193,Barcelona,217,['52138aad-d26e-4eab-951d-21db68d05be2'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:45:04.043,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d7804ca-89c1-4ec1-bbfc-af82f168af79,3589,,"[82.9, 10.6]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,193,Barcelona,217,['0397ab3b-9af9-4fa0-b3c5-0cfb9da3afce'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:45:08.470,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682e964f-e478-4c75-909f-d577c625d7a8,3596,,"[26.7, 54.7]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johnny Heitinga,19728.0,Right Center Back,194,Atlético Madrid,212,['c67789f4-c6d5-4925-984c-9f9fd938f08f'],12,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:45:12.062,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dce6753-219e-47a0-b3e4-f818e2a46018,3598,,"[30.0, 70.4]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Amaranto Perea Mosquera,26120.0,Right Back,194,Atlético Madrid,212,['ecdf2f9d-7154-4de3-9369-3cbdc17bb0d4'],13,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:45:13.049,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13885327-042d-49d2-95b3-a53f649873ee,3601,,"[82.4, 63.8]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florent Sinama-Pongolle,26083.0,Left Center Forward,194,Atlético Madrid,212,['bac0074d-98d9-49ca-aca4-37df9ee1f1e7'],16,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:45:16.825,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01943627-8555-43c7-aa9c-99a742518654,3603,,"[54.7, 29.6]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,195,Barcelona,217,['b8204ac3-25bd-4b8b-8278-e139a77f98ac'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:45:22.502,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18a4d552-81f4-4d4b-99f3-ad06dbd51825,3605,,"[66.5, 48.9]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,195,Barcelona,217,['f23791a4-bb95-4b5f-934a-7e7428c01b57'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:45:24.325,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853c44bd-8c6b-456d-99b9-0628f4c01f6e,3608,,"[73.7, 66.0]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,195,Barcelona,217,['26e91aec-9cfd-4e3e-a0f3-203a91119856'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:45:27.094,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eeae5d4e-0902-4f1b-81a9-22e32aa6715a,3611,,"[79.3, 74.9]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Back,195,Barcelona,217,['8388399c-7088-4426-90aa-069d2900bc48'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:45:29.348,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fdfcf10-08b7-48a2-bd0d-a1a93ef4e482,3614,,"[70.8, 59.2]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,195,Barcelona,217,['2ce69daf-28fd-4668-ae7d-48680c534c82'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:45:30.900,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d8976f7-261d-4fd5-afb6-a742f83c1f36,3617,,"[50.9, 54.4]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,195,Barcelona,217,['8722ea63-22f2-47fb-9e1e-71cecfbe32b2'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:45:33.239,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309212fa-08cf-4d4a-8fae-9615bfb69545,3620,,"[58.0, 64.5]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,195,Barcelona,217,['7f04085a-d737-4519-a254-00ea3f3502b3'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:45:34.638,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72689b43-12ee-4ba4-9b01-01637428ff43,3623,,"[50.0, 24.3]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,195,Barcelona,217,['e37dfa73-b0ef-496c-b2e6-23bd9a19b50e'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:45:38.217,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991285d-d090-45ad-bf33-b317d1db87ac,3626,,"[55.1, 8.6]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,195,Barcelona,217,['9c55d4fd-77bb-4e72-8b2f-88fc25aa02df'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:45:42.536,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15f964f5-d2cf-45c1-afd8-30deed6e0010,3629,,"[74.1, 4.4]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Left Wing,195,Barcelona,217,['29fc9553-9eda-43ec-853a-8364ab959614'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:45:44.887,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de759390-312d-4be0-8c3a-8c897d116ce9,3632,,"[56.7, 2.2]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,195,Barcelona,217,['6111096a-10e9-4f21-a3cc-463ae1bdb18c'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:45:46.130,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e2017ec-d324-4df2-ae86-bbea390b162c,3635,,"[43.3, 12.5]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,195,Barcelona,217,['40e769ca-dffc-417f-830c-3ebae641d312'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:45:48.773,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25e32f46-45b8-494c-a4cb-8a005c61a36d,3638,,"[45.9, 50.8]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,195,Barcelona,217,['1762ba15-fe44-48eb-a37e-4c943fc8b6d9'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:45:52.989,Ball Receipt*,,2008/2009
,,,,"[34.2, 49.8]",,,,,,,,,,,,0.249408,,,,,,,,,,,,,,,3a0f6ac0-6504-4101-b05c-879bdf228629,9,,"[34.0, 49.1]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rafael Márquez Álvarez,5558.0,Right Center Back,2,Barcelona,217,"['164124ca-9566-494a-bb1a-a406f72fc7a4', 'eaae1147-14d3-489a-bb47-7e68a034edd6']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.698,Carry,,2008/2009
,,,,"[42.6, 33.8]",,,,,,,,,,,,5.194682,,,,,,,,,,,,,,,03d458df-8a3d-460f-9dcf-d2d1470e2669,12,,"[37.6, 35.4]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Left Center Back,2,Barcelona,217,"['1c5ec888-fd03-4bbf-830e-9a3aa076eb7b', '6f5fb51d-aff1-4a51-b0b3-1be31cb17ed4']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.088,Carry,,2008/2009
,,,,"[52.6, 72.9]",,,,,,,,,,,,1.938475,,,,,,,,,,,,,,,4907313b-4d02-4684-9142-651f30ecf67d,15,,"[49.7, 76.9]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Right Back,2,Barcelona,217,"['d7aabafa-7311-4c63-b473-2613c89c6dde', 'fc856b3b-97b5-4102-aeec-643139fc5439']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.245,Carry,,2008/2009
,,,,"[41.0, 62.5]",,,,,,,,,,,,2.035917,,,,,,,,,,,,,,,c28e3148-11d3-4eb2-8b02-f3050e627d4a,18,,"[38.8, 60.6]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rafael Márquez Álvarez,5558.0,Right Center Back,2,Barcelona,217,"['bc857b45-c58c-4e9c-b2ab-f76ec8c156bf', 'e80547ff-d4ec-4e97-908c-6fe05b9d26d9']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.704,Carry,,2008/2009
,,,,"[39.8, 26.6]",,,,,,,,,,,,0.177974,,,,,,,,,,,,,,,c24e40bf-6496-46c8-8c91-aba8e88b2274,21,,"[39.8, 29.7]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Left Center Back,2,Barcelona,217,"['36ad842f-9a6c-4d6d-a7b7-9cf4041b143e', 'c2210c58-1724-41d5-b601-e89cb9b086fc']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.811,Carry,,2008/2009
,,,,"[41.3, 6.7]",,,,,,,,,,,,1.379942,,,,,,,,,,,,,,,662383e8-300e-43b7-a2e5-dbef47d3f7f1,24,,"[47.0, 6.2]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,"['9cb3b462-52fb-46d2-8b91-e9ff05ec6994', 'b99ebe6f-26ee-4aa3-918e-de6d5ee7c818', 'f8f680ec-d7d6-416f-9c73-d2cb10088188']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.553,Carry,True,2008/2009
,,,,"[53.7, 18.1]",,,,,,,,,,,,1.565778,,,,,,,,,,,,,,,d1afe2b4-5efa-4001-8c21-12c629046498,28,,"[53.2, 15.6]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,2,Barcelona,217,"['0a08e711-b785-406a-a2ec-bf62516975ed', 'd644f42e-f700-42ba-9115-cab5305434b5']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.874,Carry,,2008/2009
,,,,"[63.0, 5.8]",,,,,,,,,,,,0.35408,,,,,,,,,,,,,,,48014203-10a0-4a20-9e58-8abb4e30b5a1,31,,"[63.0, 5.2]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,"['426bec23-acca-4f8a-aa02-cdbc66bcedbe', '8e014736-105b-40f5-9cad-a59944b6b0d4']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.107,Carry,,2008/2009
,,,,"[74.4, 17.6]",,,,,,,,,,,,0.184437,,,,,,,,,,,,,,,c3376969-761e-48ed-9a72-cfb8ac3adf73,35,,"[75.9, 17.6]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Left Wing,2,Barcelona,217,"['2dacd8ed-122a-4e1e-a9ce-a84cd8205f69', '4dce9b9d-7447-4c97-810a-f2debd672430', 'd2c03ab4-75c7-4e00-a871-0e0b988215e0']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.568,Carry,True,2008/2009
,,,,"[71.0, 20.5]",,,,,,,,,,,,0.119961,,,,,,,,,,,,,,,b464b630-61f3-4851-8dc6-e393c55851ca,39,,"[67.8, 21.2]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,2,Barcelona,217,"['01283fc3-23e4-45a0-a17d-044143ac255a', '9aa57e5d-1f1a-436b-bd1d-d44ab0f6976b', 'f0c1f1ec-0901-4d5e-872a-132cb2995eb1']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.551,Carry,True,2008/2009
,,,,"[63.7, 69.7]",,,,,,,,,,,,0.0208,,,,,,,,,,,,,,,32a39371-b78b-4d06-9adb-1aa6374db849,48,,"[59.0, 69.7]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Left Center Midfield,3,Atlético Madrid,212,"['54dd6f08-2000-45c9-9c54-04a2d385260d', 'ef9dc8e8-5b92-411f-bb37-2e0e21a308ac']",37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:37.580,Carry,,2008/2009
,,,,"[76.9, 76.4]",,,,,,,,,,,,0.2474,,,,,,,,,,,,,,,72f39232-5763-4b09-b267-daeb634fc44e,51,,"[74.1, 79.4]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,3,Atlético Madrid,212,"['1e917722-718f-4228-8f5f-fa7a1bfd17f2', '7e94350d-d762-4bc8-8dbf-ed9e7868cfd1']",38,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:38.668,Carry,,2008/2009
,,,,"[29.0, 14.2]",,,,,,,,,,,,1.186267,,,,,,,,,,,,,,,df6fa885-33c0-4dc4-80fd-59f475e513f5,55,,"[39.2, 9.8]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,4,Barcelona,217,"['49bf4eba-cb8e-4ca6-844e-35c290cb020c', 'f1522351-9ab7-4195-9979-3b3d31fa801d']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.057,Carry,,2008/2009
,,,,"[13.4, 37.0]",,,,,,,,,,,,0.941525,,,,,,,,,,,,,,,7c78f1d1-37d7-45a8-a9b7-e68d4ce8b0a9,58,,"[13.3, 35.4]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,4,Barcelona,217,"['0de31527-87c6-4b22-af35-1b8d0e3177e9', 'd0709b2b-1b5c-4e18-afe8-bdc689d4c818']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.195,Carry,,2008/2009
,,,,"[26.1, 56.7]",,,,,,,,,,,,4.72653,,,,,,,,,,,,,,,239a16fe-3f32-439d-afef-68284c9d22b6,61,,"[20.6, 54.3]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,4,Barcelona,217,"['05154a40-66d7-4342-b5a8-72284425cf3c', '9821a6bc-129d-4b11-94ba-4136e872e53f']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.997,Carry,,2008/2009
,,,,"[52.2, 73.2]",,,,,,,,,,,,1.474023,,,,,,,,,,,,,,,80b073a4-20d0-4d8f-9033-7c91e3e2d9ca,64,,"[44.7, 73.3]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Back,4,Barcelona,217,"['768e5089-7ac1-4d4d-bd70-17f93ee8dc8b', 'a86e9736-4e92-458a-8f5d-b6053a8fbd48']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.726,Carry,,2008/2009
,,,,"[56.4, 44.5]",,,,,,,,,,,,3.30808,,,,,,,,,,,,,,,cc4a8e2a-d1a5-4f0c-9797-83adbcb401ad,71,,"[59.7, 62.8]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,"['649173f7-952b-444b-8971-4d1812c912b6', 'e05a75c5-e7e9-4741-8edb-bcab37d0c45f']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.763,Carry,,2008/2009
,,,,"[64.8, 11.6]",,,,,,,,,,,,1.939342,,,,,,,,,,,,,,,1600eb80-43ab-42d6-95a8-9f255205a289,74,,"[60.6, 11.4]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,4,Barcelona,217,"['7222d373-5729-42e6-8bc1-415c4881f31f', 'c5d22e45-ae88-4165-8f98-d5d7a1ea911a', 'cb75ebff-675b-463d-b510-c088f6c9ef48']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.988,Carry,True,2008/2009
,,,,"[75.1, 15.3]",,,,,,,,,,,,2.177172,,,,,,,,,,,,,,,97f9946f-e73b-49af-86ca-54f65bbce482,77,,"[64.8, 11.6]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,4,Barcelona,217,"['13638b54-75f5-4879-8fdc-9755cb6da366', '7222d373-5729-42e6-8bc1-415c4881f31f', 'cb75ebff-675b-463d-b510-c088f6c9ef48']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:01:12.927,Carry,True,2008/2009
