bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.5043,,,,,,,,,,,,,e5b07639-0942-4c29-8d13-a2d491d267f9,152,,"[46.1, 19.6]",69277,2,,,,,0.30462444,,Left Foot,,"[69.0, 26.8]",,High Pass,,24.005207,,,,,Carlos Reina Aranda,26522.0,,,,,,,1,Regular Play,Javad Nekounam,26002.0,Left Center Midfield,8,Osasuna,422,['a61c3072-9bd8-4380-8ade-ec58b3e07b01'],51,,,,,,,,,,,,,,,,,Osasuna,422,00:02:51.090,Pass,,2009/2010
,,,,,,,,,,,,,,,0.425478,,,,,,,,,,,,,7b50da2b-cd60-45d1-a636-102a1ff978c9,154,,"[69.0, 26.8]",69277,2,,,,,3.1038747,,Head,,"[63.7, 27.0]",,High Pass,,5.3037724,,,,,Walter Gerardo Pandiani Urquiza,26516.0,,,,,,,1,Regular Play,Carlos Reina Aranda,26522.0,Center Forward,8,Osasuna,422,['c4895cc3-7867-4e30-ab2c-df58d8c3cd57'],52,,,,,,,,,,,,,,,,,Osasuna,422,00:02:52.635,Pass,,2009/2010
,,,,,,,,,,,,,,,3.8799,,,,,,,,,,,,,3ed63463-b1f9-4069-ae2f-2d87605f446d,157,,"[63.7, 27.0]",69277,2,,,,,0.4655781,,Left Foot,,"[105.1, 47.8]",,High Pass,,46.331413,,,Incomplete,,Juan Francisco Torres Belén,6375.0,,,,,,,1,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,8,Osasuna,422,"['8aec668a-be81-4cfa-b0f2-7cd52aa1f744', 'f518fa00-ac12-45a6-afa0-bc3872b16817']",53,,,,,,,,,,,,,,,,,Osasuna,422,00:02:53.260,Pass,,2009/2010
,,,,,,,,,,,,,,,1.694,,,,,,,,,,,,,e26bed4a-c7fe-498a-9265-fe0363b289de,161,,"[14.9, 34.9]",69277,3,,,,,-1.2766953,,Keeper Arm,,"[21.2, 14.1]",,Ground Pass,,21.733154,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,9,Barcelona,217,['e6ab4900-4ad9-409c-9d44-4c1307e6bb13'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.190,Pass,,2009/2010
,,,,,,,,,,,,,,,3.152,,,,,,,,,,,,,4586be02-c077-4939-81ad-7e6df9f6cedf,165,,"[21.2, 13.0]",69277,3,,,,,1.9558767,,Left Foot,,"[9.0, 43.1]",,Ground Pass,,32.478455,,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,9,Barcelona,217,"['0ef0e8a2-f1cd-442b-afd8-d89b03b9b21a', '747e2da0-de93-4abc-8c57-1c99df40cf1d']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:03:03.328,Pass,True,2009/2010
,,,,,,,,,,,,,,,1.6956,,,,,,,,,,,,,f333e549-1128-4e24-95a7-ba9c6f2aba46,168,,"[6.8, 46.3]",69277,3,,,,,1.1710792,,Right Foot,,"[14.7, 65.0]",,Ground Pass,,20.300247,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,9,Barcelona,217,['f2db47ce-d885-45ed-b77e-11765b4e08cc'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.520,Pass,,2009/2010
,,,,,,,,,,,,,,,2.1185,,,,,,,,,,,,,fe6e97ad-1e98-4688-92b5-3aa98ad262df,175,,"[27.0, 48.5]",69277,3,,,,,-1.2616453,,Right Foot,,"[35.4, 22.2]",,Ground Pass,,27.608875,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['4a905f8d-c8ee-4e70-9744-18b678c9dd6f'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.844,Pass,,2009/2010
,,,,,,,,,,,,,,,1.9583,,,,,,,,,,,,,9b3b5a50-bbdb-42d4-8f7f-880a3ba2172a,179,,"[38.9, 15.2]",69277,3,,,,,1.7042575,,Left Foot,,"[33.1, 58.4]",,Ground Pass,,43.587612,,,,,Gerard Piqué Bernabéu,5213.0,,,True,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,9,Barcelona,217,"['6f9ddd6b-f2fe-47ef-929e-094f5260bc2d', 'f29d3015-d064-4a6a-99a4-3ad484ddd1dd']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.607,Pass,True,2009/2010
,,,,,,,,,,,,,,,2.0483,,,,,,,,,,,,,9110c5db-10e8-4d75-8e3e-5c8007600727,182,,"[53.0, 53.8]",69277,3,,,,,-0.5059218,,Right Foot,,"[89.1, 33.8]",,High Pass,,41.269966,,,,,Zlatan Ibrahimović,3672.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['75a0b22a-0775-404e-ba7f-0cea2f6be386'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.142,Pass,,2009/2010
,,,,,,,,,,,,,,,1.0781,,,,,,,,,,,,,0fd12987-5eba-4fe6-8d22-01979d89ea9b,190,,"[58.1, 18.6]",69277,3,,,,,0.4636476,,Left Foot,,"[75.5, 27.3]",,Ground Pass,,19.45379,,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,9,Barcelona,217,"['9a242ce2-ea13-4463-817c-86a9039557cb', 'e1c73843-4a1c-42d0-a883-48d038010c74']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.784,Pass,True,2009/2010
,,,,,,,,,,,,,,,1.511,,,,,,,,,,,,,cc18ac0b-5bcf-4184-8a5c-c1b3e241da46,195,,"[78.5, 26.6]",69277,3,,,,,-0.8422474,,Left Foot,,"[95.9, 7.1]",,Ground Pass,,26.13446,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,9,Barcelona,217,"['0ff98834-1d90-45db-aa72-39f433e53ef9', '16974585-b5ff-4e83-b32c-d654f31014aa']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.931,Pass,True,2009/2010
,,,,,,,,,,,,,,,1.446,,,,,,,,,,,,,57f7c243-2ef4-455c-b565-babc856fa15d,198,,"[111.7, 15.4]",69277,3,,,,,2.724022,,Right Foot,,"[97.5, 21.7]",,Ground Pass,,15.5348,,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,9,Barcelona,217,['fb31eea7-199d-4669-88a3-b4aac19b8dcf'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.057,Pass,,2009/2010
,,,,,,,,,,,,,,,0.9925,,,,,,,,,,,,,19a11f33-88b2-4144-9f6f-22f74249cee2,200,,"[97.5, 22.2]",69277,3,,,,,1.0290765,,Left Foot,,"[111.1, 44.8]",,High Pass,,26.376505,,,Incomplete,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,9,Barcelona,217,['65b993fb-ea34-44ca-93a0-ace5f4cd0d9c'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.503,Pass,,2009/2010
,,,,,,,,,,,,,,,2.0277,,,,,,,,,,,,,3afeb607-e257-4273-b9df-a67d83cc073a,204,,"[95.9, 73.4]",69277,3,,,,,-2.6842146,,Left Foot,,"[83.1, 67.1]",,Ground Pass,,14.266394,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['43e86fca-9459-4e21-8fad-8231acf914ea'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.649,Pass,,2009/2010
,,,,,,,,,,,,,,,1.097,,,,,,,,,,,,,d7be4c95-b51b-40ad-b788-566d28aac57c,206,,"[83.3, 67.1]",69277,3,,,,,-2.1694558,,Right Foot,,"[74.5, 54.2]",,Ground Pass,,15.615697,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,9,Barcelona,217,['2b878c9c-600f-400f-a94a-e09413894d34'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.677,Pass,,2009/2010
,,,,,,,,,,,,,,,1.1269,,,,,,,,,,,,,1f10a43a-c465-45a9-8ac6-7afc4213b240,210,,"[74.4, 55.0]",69277,3,,,,,-2.9854662,,Right Foot,,"[63.6, 53.3]",,Ground Pass,,10.932978,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['e153b30d-658a-486d-a69f-4d2bbf4e74cd'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.627,Pass,,2009/2010
,,,,,,,,,,,,,,,3.175,,,,,,,,,,,,,b6971e8a-44df-424a-8af4-0e88691de32f,212,,"[63.6, 53.3]",69277,3,,,,,-1.076285,,Right Foot,,"[91.8, 1.0]",,High Pass,,59.418262,,,Out,,Andrés Iniesta Luján,5216.0,,,True,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['070510e7-1689-421d-bb7a-407db7ffcf98'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.754,Pass,,2009/2010
,,,,,,,,,,,,,,,1.5227,,,,,,,,,,,,,fef609bb-59ae-42d0-902f-22179691902d,214,,"[32.4, 80.0]",69277,4,,,,,-0.17401452,,,,"[67.1, 73.9]",,High Pass,,35.232086,,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,10,Osasuna,422,['3fd5b638-12ab-4b61-a710-948fce8d62f3'],17,,,,,,,,,,,,,,,,,Osasuna,422,00:04:17.773,Pass,,2009/2010
,,,,,,,,,,,,,,,1.2454,,,,,,,,,,,,,3fd5b638-12ab-4b61-a710-948fce8d62f3,215,,"[53.9, 7.1]",69277,4,,,,,0.3114719,,Head,,"[74.4, 13.7]",,High Pass,,21.53625,,,,,Zlatan Ibrahimović,3672.0,,,,,,Recovery,1,From Counter,Eric-Sylvain Bilal Abidal,20177.0,Left Back,11,Barcelona,217,"['376a000d-f07f-4bde-b44a-1e3b1e3ee095', 'fef609bb-59ae-42d0-902f-22179691902d']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.295,Pass,,2009/2010
,,,,,,,,,,,,,,,1.4021,,,,,,,,,,,,,6f9135d5-3591-4bc6-b187-9f82c57deb51,220,,"[78.0, 14.3]",69277,4,,,,,-2.7439647,,Left Foot,,"[63.0, 8.0]",,Ground Pass,,16.269297,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,Free Kick,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,12,Barcelona,217,['155c8659-b2e5-439b-a576-fe1473b787ec'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.823,Pass,,2009/2010
,,,,,,,,,,,,,,,3.2142,,,,,,,,,,,,,4bff241d-1887-471d-8d5b-449f12a216dc,223,,"[57.1, 14.1]",69277,4,,,,,1.7523962,,Right Foot,,"[49.7, 54.4]",,Ground Pass,,40.973774,,,,,Gerard Piqué Bernabéu,5213.0,,,True,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,12,Barcelona,217,['7fc66f76-6fb3-4766-a714-c4f15686555c'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.198,Pass,,2009/2010
,,,,,,,,,,,,,,,2.3906,,,,,,,,,,,,,642fdc89-834c-46a1-bd38-a80515c5bcfd,227,,"[48.2, 53.7]",69277,4,,,,,-1.7523681,,Right Foot,,"[43.5, 28.1]",,Ground Pass,,26.02787,,,,,Dmytro Chygrynskiy,18608.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,"['5e1ae0c7-c1f2-46b4-a496-ef947d3414c1', 'c4b9a2c1-8ccc-4962-8d8f-0ae6a8fd0a9e']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.704,Pass,True,2009/2010
,,,,,,,,,,,,,,,1.6728,,,,,,,,,,,,,800bca7d-9159-4d47-baa2-8804f7e3678b,231,,"[43.9, 29.0]",69277,4,,,,,-1.6079885,,Right Foot,,"[43.1, 7.5]",,Ground Pass,,21.51488,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Free Kick,Dmytro Chygrynskiy,18608.0,Left Center Back,12,Barcelona,217,"['099f9fb3-2524-4878-b719-dfcf0c5bb428', '6968ca69-70fe-4596-8748-52b53050fdc6']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.807,Pass,True,2009/2010
,,,,,,,,,,,,,,,3.0075,,,,,,,,,,,,,e15cf83b-32e8-4014-8260-61e32fcbbdfa,235,,"[43.7, 7.3]",69277,4,,,,,0.026633045,,Left Foot,,"[92.5, 8.6]",,High Pass,,48.817314,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,12,Barcelona,217,"['22a0b2e7-bb8e-46eb-92da-e04ded30c5bc', '5960caab-068d-4213-a64c-c57ee76f0994']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.017,Pass,True,2009/2010
,,,,,,,,,,,,,,,2.295786,,,,,,,,,,,,,08411b7a-d8bc-4556-81f5-3198388d2509,242,,"[3.3, 67.9]",69277,4,,,,,0.15298034,,Right Foot,,"[48.7, 74.9]",,High Pass,,45.936478,,,,,Juan Francisco Torres Belén,6375.0,,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,13,Osasuna,422,['d87f3782-8b14-4cc1-ac93-c4b2f5cd6416'],56,,,,,,,,,,,,,,,,,Osasuna,422,00:04:56.983,Pass,,2009/2010
,,,,,,,,,,,,,,,2.157933,,,,,,,,,,,,,511619b6-2a93-4c0d-90c7-c3d0a3dfa4d3,247,,"[48.7, 72.8]",69277,5,,,,,0.06384007,,Right Foot,,"[92.5, 75.6]",,Ground Pass,,43.88941,,,,,Juan Francisco Torres Belén,6375.0,,,,,,Free Kick,1,From Free Kick,César Azpilicueta Tanco,3957.0,Right Back,14,Osasuna,422,['741f509f-6b85-49bf-a7ef-c50ee29d22c5'],22,,,,,,,,,,,,,,,,,Osasuna,422,00:05:22.463,Pass,,2009/2010
,,,,,,,,,,,,,,,2.3972,,,,,,,,,,,,,34c58092-98e5-4768-b1fa-3676d44f1872,253,,"[105.1, 80.0]",69277,5,,,,,-1.385986,,,,"[111.4, 46.3]",,High Pass,,34.283817,,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,15,Osasuna,422,['a1dbc1f1-d48c-4c6b-b214-110ae32a00b1'],51,,,,,,,,,,,,,,,,,Osasuna,422,00:05:51.055,Pass,,2009/2010
,,,,,,,,,,,,,,,2.0655,,,,,,,,,,,,,52a54809-da48-48ff-b6d0-b33158968c1c,257,,"[43.0, 48.0]",69277,6,,,,,-2.7857645,,Right Foot,,"[16.9, 38.3]",,Ground Pass,,27.84421,,,,,Ricardo López Felipe,25912.0,,,,,,Recovery,1,From Throw In,José Romero Urtasun,25865.0,Left Center Back,15,Osasuna,422,"['118d100c-d449-40c2-992a-1e3413efabc1', 'de2aaa42-03ca-4151-b706-70fde3d1f06a']",0,,,,,,,,,,,,,,,,,Osasuna,422,00:06:00.994,Pass,True,2009/2010
,,,,,,,,,,,,,,,2.6573,,,,,,,,,,,,,2fcc3841-0a3b-4b5f-b47f-58c61a8c1f95,260,,"[16.9, 38.3]",69277,6,,,,,0.21964552,,Left Foot,,"[71.1, 50.4]",,High Pass,,55.534225,,,Incomplete,,Carlos Reina Aranda,26522.0,,,,,,,1,From Throw In,Ricardo López Felipe,25912.0,Goalkeeper,15,Osasuna,422,"['ab018c18-5d56-45b3-96d1-afea6df66f17', 'f3bb4f7c-9a8c-4891-aabc-f19201adf7b2']",3,,,,,,,,,,,,,,,,,Osasuna,422,00:06:03.100,Pass,,2009/2010
,,,,,,,,,,,,,,,1.723,,,,,,,,,,,,,ab018c18-5d56-45b3-96d1-afea6df66f17,263,,"[49.9, 30.6]",69277,6,,,,True,-0.29544082,,,,"[70.6, 24.3]",,High Pass,,21.637468,,,,,Andrés Iniesta Luján,5216.0,,,,,,Recovery,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,16,Barcelona,217,"['2fcc3841-0a3b-4b5f-b47f-58c61a8c1f95', '728148af-2c5b-4250-a845-4ba8b024d321', '7b9cd093-300c-4ea7-9eda-4637e1020eb8']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:06:05.757,Pass,True,2009/2010
,,,,,,,,,,,,,,,3.293901,,,,,,,,,,,,,eca901ff-ec40-4bd1-9624-5ed1f3b3f194,270,,"[71.3, 28.7]",69277,6,,,,,0.5117662,,Right Foot,,"[109.4, 50.1]",,High Pass,,43.698627,,,Incomplete,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,16,Barcelona,217,['65b4d868-0099-4d83-9884-49a3d7f28e0c'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:06:09.804,Pass,,2009/2010
,,,,,,,,,,,,,,,3.6346,,,,,,,,,,,,,6e471dff-d136-4ab4-be56-a197f60eba4e,273,,"[11.2, 33.6]",69277,6,,,,,-0.3331539,,Right Foot,,"[87.2, 7.3]",,High Pass,,80.42195,,,Incomplete,,Walter Gerardo Pandiani Urquiza,26516.0,,,,,,,1,Regular Play,Ricardo López Felipe,25912.0,Goalkeeper,17,Osasuna,422,"['083d006f-61d8-48a4-80ee-3579cf16a8cf', 'ee214988-baa1-40ba-a3cb-dba14b0be91f']",24,,,,,,,,,,,,,,,,,Osasuna,422,00:06:24.502,Pass,,2009/2010
,,,,,,,,,,,,,,,0.896912,,,,,,,,,,,,,421590e1-fb7d-4a0a-acca-4f7ac41ecb52,280,,"[73.5, 5.6]",69277,6,,,,,2.3184764,,Right Foot,,"[68.4, 11.1]",,Ground Pass,,7.5006666,,,,,Javad Nekounam,26002.0,,,,,,,1,Regular Play,Javier Camuñas Gallego,26169.0,Left Wing,17,Osasuna,422,"['04f23b6e-640d-4f1f-83b5-6ee5af20a409', 'f93886d6-3f5f-4365-b4d6-3a61d847e03f']",30,,,,,,,,,,,,,,,,,Osasuna,422,00:06:30.947,Pass,True,2009/2010
,,,,,,,,,,,,,,,0.9451,,,,,,,,,,,,,28084f28-6f54-4442-b675-22971aa7049b,283,,"[69.0, 13.0]",69277,6,,,,,0.08639855,,Right Foot,,"[81.7, 14.1]",,Ground Pass,,12.747549,,,,,Javier Camuñas Gallego,26169.0,,,,,,,1,Regular Play,Javad Nekounam,26002.0,Left Center Midfield,17,Osasuna,422,['cd1e960b-be70-4b35-bb69-dd46227b16e7'],32,,,,,,,,,,,,,,,,,Osasuna,422,00:06:32.726,Pass,,2009/2010
,,,,,,,,,,,,,,,1.2648,,,,,,,,,,,,,84e4e5a7-59f5-4377-9e16-5e217083175d,287,,"[40.7, 66.3]",69277,6,,,,,-0.9429597,,Right Foot,,"[45.2, 60.1]",,Ground Pass,,7.6609397,,,,,Seydou Kéita,20169.0,,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,17,Osasuna,422,['638c94e3-c1d4-4c6d-913b-cedfdcad00ff'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:06:34.129,Pass,,2009/2010
,,,,,,,,,,,,,,,2.2207,,,,,,,,,,,,,eaa01cc0-154d-48c7-b50d-970d32a7d58f,295,,"[98.3, 51.6]",69277,6,,,,,0.7025116,,Right Foot,,"[115.9, 66.5]",,Ground Pass,,23.060139,,,,,Javier Camuñas Gallego,26169.0,,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Wing,17,Osasuna,422,['8ab4c712-6ed2-471f-acc0-281d31a6c7ea'],42,,,,,,,,,,,,,,,,,Osasuna,422,00:06:42.112,Pass,,2009/2010
,,,,,,,,,,,,,,,0.4432,,,,,,,,,,,,,3168eb28-3430-4216-868b-99abf4130b82,298,,"[115.9, 66.5]",69277,6,,,,,-1.2847449,,Right Foot,,"[116.9, 63.1]",,Low Pass,,3.544009,,,Incomplete,,,,,,,,,,1,Regular Play,Javier Camuñas Gallego,26169.0,Left Wing,17,Osasuna,422,['e49a69be-2846-4164-9419-814b4e962f2a'],44,,,,,,,,,,,,,,,,,Osasuna,422,00:06:44.372,Pass,,2009/2010
,,,,,,,,,,,,,,,3.364,,,,,,,,,,,,,955625d6-812b-4b7e-8a35-497348ed4656,302,,"[44.3, 15.0]",69277,6,,,,,1.3619654,,Left Foot,,"[53.9, 60.3]",,Ground Pass,,46.306046,,,,,Xavier Hernández Creus,20131.0,,,True,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,18,Barcelona,217,['ed902484-3515-4c9d-af4a-7e5c59f27620'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:06:51.371,Pass,,2009/2010
,,,,,,,,,,,,,,,0.9031,,,,,,,,,,,,,31ac021e-24fc-4e25-91e4-3e9990f67c2b,305,,"[62.8, 66.9]",69277,6,,,,,1.150133,,Right Foot,,"[67.9, 78.3]",,Ground Pass,,12.488795,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,18,Barcelona,217,['f3a50bbc-dacc-449b-b518-6caed01b2a42'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:06:56.126,Pass,,2009/2010
,,,,,,,,,,,,,,,1.0464,,,,,,,,,,,,,7d8c3386-5d85-494c-893b-0ae69f0736c5,308,,"[68.1, 77.5]",69277,6,,,,,-1.5943214,,Left Foot,,"[67.7, 60.5]",,Ground Pass,,17.004705,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,18,Barcelona,217,['42b96ba5-6890-499c-833a-ba6751f20a16'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:06:58.210,Pass,,2009/2010
,,,,,,,,,,,,,,,1.5773,,,,,,,,,,,,,713b8abe-27ab-4120-98f4-1269e4b5b521,311,,"[70.2, 59.3]",69277,6,,,,,-1.8334897,,Right Foot,,"[63.8, 35.5]",,Ground Pass,,24.645487,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,18,Barcelona,217,['51f70f65-ffde-4780-9f0d-7e2868e428fa'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:06:59.936,Pass,,2009/2010
,,,,,,,,,,,,,,,1.2595,,,,,,,,,,,,,353cc260-028f-41c3-9f19-ac86d54161fc,314,,"[65.5, 35.9]",69277,7,,,,,-0.61129934,,Right Foot,,"[77.2, 27.7]",,Ground Pass,,14.287407,,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,18,Barcelona,217,['2b610396-a6ec-4cba-85dc-dee8e35fa098'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:07:02.915,Pass,,2009/2010
,,,,,,,,,,,,,,,1.4372,,,,,,,,,,,,,d83da746-2f09-4c1c-9840-9eca20e11d39,317,,"[79.3, 26.8]",69277,7,,,,,1.1557919,,Left Foot,,"[88.2, 47.0]",,Ground Pass,,22.07374,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,18,Barcelona,217,['3fa4e584-8739-484a-887f-d283a782986a'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:07:05.039,Pass,,2009/2010
,,,,,,,,,,,,,,,1.8244,,,,,,,,,,,,,a03d4e62-9efc-48b9-b632-0922cbf38fe1,320,,"[92.5, 47.8]",69277,7,,,,,0.8022316,a38995ce-f17d-49fc-b727-d567b8579f9d,Right Foot,,"[107.1, 62.9]",,Ground Pass,,21.004047,,,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,18,Barcelona,217,['bb15bbda-cd05-4137-994a-c0e7b1bbed45'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:07:07.676,Pass,,2009/2010
,,,,,,,,,,,,,,,2.0479,,,,,,,,,,,,,882126b5-7d72-4dd0-ad2c-362d2455e83f,328,,"[98.8, 59.5]",69277,7,,,,,1.960113,,Right Foot,,"[95.6, 67.3]",,Low Pass,,8.430896,,,,,Carles Puyol i Saforcada,20125.0,,,,,,Recovery,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,18,Barcelona,217,"['96a3be7c-c746-45b1-b383-cc3d7a0500b5', 'e1608c59-8db0-44e4-85a0-2c6b9037422f']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:07:13.307,Pass,True,2009/2010
,,,,,,,,,,,,,,,1.0493,,,,,,,,,,,,,b50d83f1-af16-436c-b6f8-397009c08ec3,333,,"[102.4, 80.0]",69277,7,,,,,-2.1164513,,,,"[97.3, 71.6]",,Low Pass,,9.8270035,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Throw-in,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Back,19,Barcelona,217,['a45e4671-5fdd-472c-b002-7cc45092baac'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:07:19.053,Pass,,2009/2010
,,,,,,,,,,,,,,,1.7114,,,,,,,,,,,,,d482cf65-102d-4a7a-af6f-d9c8fbb5d64a,337,,"[98.8, 67.1]",69277,7,,,,,-1.2386023,,Left Foot,True,"[106.7, 44.2]",,Ground Pass,,24.224367,,,Incomplete,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,19,Barcelona,217,"['830c5547-8c99-4d0b-87e9-826f61e432bc', 'dd0102da-a57a-4909-8454-72748c7672ef']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:07:23.330,Pass,True,2009/2010
