50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[90.3, 74.8]",,,,,,,,,,,1.857303,,,,,,,,,,,,,bc95b79e-7b67-4a52-949b-3df58cc0d6e3,1608,,"[82.5, 75.7]",267192,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Augusto Matías Fernández,19668.0,Right Wing,90,Celta Vigo,209,"['b12f2e38-c803-46a7-9733-56e801ce427a', 'd68df2a8-cbe5-4873-bf85-12df9b40f396', 'f1aeb36d-45c9-4c24-80e0-74ab7b0bc62b']",24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:24.261,Carry,True,2013/2014
,,,,,"[100.8, 74.8]",,,,,,,,,,,3.327339,,,,,,,,,,,,,4e040e82-5ce4-44ad-8527-9cc0a07312c3,1612,,"[90.3, 74.8]",267192,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Augusto Matías Fernández,19668.0,Right Wing,90,Celta Vigo,209,"['3a111790-ffcc-4e27-a090-6066f66158a1', 'b52b079a-2d44-4909-b6ba-fffe369a54a5', 'd68df2a8-cbe5-4873-bf85-12df9b40f396']",26,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:26.118,Carry,True,2013/2014
,,,,,"[33.8, 13.0]",,,,,,,,,,,1.648034,,,,,,,,,,,,,0a1dc274-f7a5-469e-833c-b449974438b7,1618,,"[32.5, 11.9]",267192,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,91,Barcelona,217,"['1d0620d9-f1b3-4928-8725-df1d4b3d025f', '3832342f-1095-44ba-96da-56808c3893ca']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:39:33.787,Carry,,2013/2014
,,,,,"[28.8, 20.4]",,,,,,,,,,,0.12,,,,,,,,,,,,,329623de-19f3-4594-9159-2ad7c9194786,1621,,"[28.8, 20.4]",267192,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,91,Barcelona,217,"['351155a6-32ed-4d5e-bc37-89e2edc38e1b', '4c829683-eb6b-4c7b-9e1a-a8ea5cd39674']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:39:36.058,Carry,,2013/2014
,,,,,"[22.4, 7.7]",,,,,,,,,,,1.338205,,,,,,,,,,,,,20519ec7-e390-4cc0-8a46-eca2be922892,1624,,"[22.4, 7.7]",267192,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,91,Barcelona,217,"['3c161dd0-f465-4f76-8213-19df7014a2ef', '56235669-5a97-4e36-b11e-db9852df02cf']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:39:36.783,Carry,,2013/2014
,,,,,"[84.2, 53.8]",,,,,,,,,,,0.665361,,,,,,,,,,,,,abd19a3c-6e41-4a6f-9f2b-74e349582589,1635,,"[88.7, 60.2]",267192,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Left Center Midfield,92,Barcelona,217,"['007210e2-95ea-4f93-8bc3-6e8c78fb8d75', 'cc35beb9-8787-46d1-9553-af293a08d977']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:40:11.175,Carry,,2013/2014
,,,,,"[79.0, 35.6]",,,,,,,,,,,0.32017,,,,,,,,,,,,,b4ec8510-9f09-453e-92e3-8052231af8e1,1638,,"[79.0, 35.6]",267192,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,92,Barcelona,217,"['2634380c-2c05-422f-b1ea-e8ef5cc5a1d9', '6507d180-65c6-465b-8cc9-cd1211abeea0']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:40:12.973,Carry,,2013/2014
,,,,,"[29.2, 23.0]",,,,,,,,,,,2.174049,,,,,,,,,,,,,368d02da-3358-4675-87d8-2c5e6139c46d,1642,,"[22.8, 25.9]",267192,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jon Aurtenetxe Borde,26788.0,Left Back,92,Barcelona,217,"['493aeb1e-2324-4360-a5b6-602752eacb6c', '4e573b5b-3413-4b16-91da-62651396fc92', '9ba3dc9d-9ca3-4422-9281-3d02712f2dc5']",15,,,,,,,,,,,,,,,,,Celta Vigo,209,00:40:15.304,Carry,True,2013/2014
,,,,,"[72.2, 51.8]",,,,,,,,,,,2.708146,,,,,,,,,,,,,0a0f6ded-c8b6-4329-8469-e94f7d2cfecb,1646,,"[72.5, 47.1]",267192,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,92,Barcelona,217,"['19756da6-68cf-4d45-9b67-16ed9afb999d', '77b45890-8144-4fb8-beae-29e975950ce4']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:40:18.584,Carry,,2013/2014
,,,,,"[72.8, 60.0]",,,,,,,,,,,0.251467,,,,,,,,,,,,,18f4dc45-bede-485c-9d63-6096ba035346,1649,,"[72.8, 60.0]",267192,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Left Center Midfield,92,Barcelona,217,"['7dc7b633-a35e-4eb8-83ec-f9c2258f4ff7', 'aff5d0fa-5492-40b1-9060-5502af4f9ad2']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:40:22.028,Carry,,2013/2014
,,,,,"[87.3, 63.9]",,,,,,,,,,,1.54234,,,,,,,,,,,,,b056c0e5-0e0a-4945-88c2-41487aa6d57d,1652,,"[83.4, 62.2]",267192,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,92,Barcelona,217,"['4d237118-a165-4ce7-a900-9ed16a4690ed', 'fdfafb33-207c-46dc-8dd8-6e8a776e97b9']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:40:23.585,Carry,,2013/2014
,,,,,"[91.5, 49.8]",,,,,,,,,,,0.949705,,,,,,,,,,,,,4e0cdd49-4bf6-4807-907a-465723778cca,1655,,"[89.3, 50.4]",267192,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,92,Barcelona,217,"['3068c2c7-82ba-48d3-b8c3-6b06b711054a', '512a4805-4fac-42a7-ae51-2e4ba95a3c2b', 'a443f390-96a9-4259-a58a-cef4058b44ff']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:40:26.486,Carry,True,2013/2014
,,,,,"[102.3, 41.0]",,,,,,,,,,,0.4893,,,,,,,,,,,,,3f60dc20-e809-4f26-bd09-a02e9b0d8991,1659,,"[101.5, 41.5]",267192,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,92,Barcelona,217,"['02ddafbd-c453-405c-8840-93b53155c8c0', '65653b7f-951a-4e5f-85a4-c70a712e1cd1', '70fd6a40-da17-43d8-bb41-a5fe88cdd81f']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:40:28.106,Carry,True,2013/2014
,,,,,"[35.6, 76.2]",,,,,,,,,,,5.268558,,,,,,,,,,,,,9be9ca0f-1c05-4e2e-b671-d639dba8ae94,1669,,"[32.5, 47.4]",267192,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro López Sánchez,27200.0,Center Attacking Midfield,92,Barcelona,217,"['0ad9fb4f-de40-4312-b3e8-6a226435fcfe', '1bac8e1e-d20a-42cb-81ab-cfccc78522f8', 'c1b27111-6b02-4fd9-8b98-cf95a8341f17']",32,,,,,,,,,,,,,,,,,Celta Vigo,209,00:40:32.810,Carry,True,2013/2014
,,,,,"[91.1, 17.7]",,,,,,,,,,,2.098514,,,,,,,,,,,,,2ce982d3-f3a8-4881-96c6-272a2be293e7,1674,,"[87.6, 10.5]",267192,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,92,Barcelona,217,"['f436ce68-c2c1-4c5b-986c-025a0b03fe34', 'f6c35917-6d8a-4f91-8dca-16d14b792dfe']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:40:39.262,Carry,,2013/2014
,,,,,"[98.2, 35.8]",,,,,,,,,,,1.520186,,,,,,,,,,,,,ad87c9d5-1899-46fb-95b7-34ffbfdca4a7,1677,,"[91.9, 33.0]",267192,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,92,Barcelona,217,"['0613a27f-a01a-4c71-9cc0-f86d5233656a', 'c14c695e-0563-4c68-91a6-9517b474df60', 'f79b3ff9-db93-4112-9ee0-cda7e673b988']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:40:42.089,Carry,True,2013/2014
,,,,,"[56.1, 57.5]",,,,,,,,,,,1.699336,,,,,,,,,,,,,ba269c7f-2ebc-49d5-ba2f-4f7b3a52f338,1685,,"[69.6, 58.2]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Augusto Matías Fernández,19668.0,Right Wing,93,Celta Vigo,209,"['4b420356-f913-4eb6-9f6a-2308b8e371b9', 'bb862fd3-1833-44a3-849d-dca3ff3ad43a', 'febeffcf-5724-4c89-8b67-4a17cece4620']",2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:02.815,Carry,True,2013/2014
,,,,,"[57.9, 52.0]",,,,,,,,,,,0.12004,,,,,,,,,,,,,493c1634-4249-4751-a4ca-4e845cc7fc86,1689,,"[57.5, 52.9]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alejandro López Sánchez,27200.0,Center Attacking Midfield,93,Celta Vigo,209,"['3f4f793c-fb14-43c8-a0de-3e20a79e660a', '6fcf2204-be78-4216-9cc7-6985764e1790']",5,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:05.328,Carry,,2013/2014
,,,,,"[52.8, 53.5]",,,,,,,,,,,1.084136,,,,,,,,,,,,,af34ec6c-b8ed-49a0-8eba-316a329b1ad0,1692,,"[53.5, 57.4]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Augusto Matías Fernández,19668.0,Right Wing,93,Celta Vigo,209,"['3f679209-93c8-43fc-9b20-27c0fd66b235', 'a785eb14-c771-4ece-a20c-8532e62079da']",6,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:06.191,Carry,,2013/2014
,,,,,"[47.1, 47.1]",,,,,,,,,,,0.039952,,,,,,,,,,,,,f8dcd8b7-0e2a-4d77-9282-9acbfbbc02ff,1695,,"[47.1, 47.1]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja Oubiña Meléndez,25986.0,Left Center Midfield,93,Celta Vigo,209,"['1fb7e1d9-1caa-445c-bb39-65fd4738f6d8', 'cbc04ce1-44d9-4865-a5df-e2e7c740a9d4']",7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:07.822,Carry,,2013/2014
,,,,,"[48.4, 74.4]",,,,,,,,,,,0.039989,,,,,,,,,,,,,d914bb64-5a71-4582-8673-3627b147575c,1698,,"[48.4, 74.4]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hugo Mallo Novegil,6805.0,Right Back,93,Celta Vigo,209,"['80ba100c-e35c-4d77-91aa-7974e3f2ff82', 'f5bc70ab-e2b3-4223-b31c-a00346921732']",9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:09.846,Carry,,2013/2014
,,,,,"[54.7, 52.0]",,,,,,,,,,,2.946812,,,,,,,,,,,,,b702d150-2a2e-463f-bc80-45ae741d8dcf,1701,,"[45.7, 55.7]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja Oubiña Meléndez,25986.0,Left Center Midfield,93,Celta Vigo,209,"['14a83109-32b0-4103-a240-513bb51b9a01', '550e53ed-5a05-4906-9f9d-d4d89aa65ee7']",11,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:11.119,Carry,,2013/2014
,,,,,"[57.3, 41.0]",,,,,,,,,,,0.442513,,,,,,,,,,,,,628c8dc5-53e0-4ff1-ad56-2d8d32511a2a,1704,,"[57.3, 41.0]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,93,Celta Vigo,209,"['4e264186-d595-4609-8ca1-0937042db322', 'cda4d148-b538-4094-b7ba-260afd4bf347']",15,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:15.249,Carry,,2013/2014
,,,,,"[63.9, 52.5]",,,,,,,,,,,1.717853,,,,,,,,,,,,,83e7617b-5b51-456c-80d8-7dcc1b713ceb,1707,,"[56.7, 46.1]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja Oubiña Meléndez,25986.0,Left Center Midfield,93,Celta Vigo,209,"['68db0ae9-fcc7-43ad-988d-0d5a66f74744', 'fda03ac8-a7eb-47d4-9334-75782a1ad5c9']",16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:16.480,Carry,,2013/2014
,,,,,"[9.4, 11.0]",,,,,,,,,,,1.720222,,,,,,,,,,,,,0bcd9ece-dfe7-4adc-a98e-770600eb6c8b,1711,,"[9.7, 13.3]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Martín Montoya Torralbo,6593.0,Left Back,93,Celta Vigo,209,"['8b15d664-c1a0-4cf1-9e3f-7b1bb7c7121c', 'bf3ca24a-5f77-4495-a97b-8a37290ffb3a']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:41:21.280,Carry,,2013/2014
,,,,,"[68.4, 51.1]",,,,,,,,,,,3.657006,,,,,,,,,,,,,242ec367-36c8-4d5a-b6bf-fb0f5021b673,1715,,"[70.9, 55.5]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja Oubiña Meléndez,25986.0,Left Center Midfield,93,Celta Vigo,209,"['49123a88-4b53-4a28-a350-2bf189f196b2', '8b53084a-a600-40d3-82a0-94b4413b8f7b', 'a2899292-8864-449e-bba9-6c3c658a9a36']",26,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:26.357,Carry,True,2013/2014
,,,,,"[84.9, 39.0]",,,,,,,,,,,0.333311,,,,,,,,,,,,,d5e19028-d0d9-4192-921d-8c7f4e255739,1719,,"[84.9, 39.0]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,93,Celta Vigo,209,"['6f9a593c-9833-4715-89cf-ac52c90d5a72', 'd0b49fac-bcfd-4a31-8902-931e685725ed']",31,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:31.550,Carry,,2013/2014
,,,,,"[36.5, 33.6]",,,,,,,,,,,0.829335,,,,,,,,,,,,,17272c98-83de-479a-8249-0a800a28a39d,1723,,"[37.0, 32.2]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,94,Barcelona,217,"['3ccc58b3-076f-4b39-802c-995fc3590dff', '6106868e-6166-448b-b189-d3956895b33a']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:41:33.333,Carry,,2013/2014
,,,,,"[31.6, 47.8]",,,,,,,,,,,0.134675,,,,,,,,,,,,,936eb5da-5282-4de8-9464-41f3fb922cc4,1726,,"[31.6, 47.8]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,94,Barcelona,217,"['42c3ad1b-1dfd-4437-b2c9-bc57c7b8130a', 'ed822069-2f61-4150-b880-75e90ff411ff']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:41:35.153,Carry,,2013/2014
,,,,,"[27.0, 38.7]",,,,,,,,,,,0.672594,,,,,,,,,,,,,c61fe9f3-7a71-4f92-9a59-49d3ce64dc81,1729,,"[27.0, 38.7]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,94,Barcelona,217,"['a7d46186-e0f3-4c84-8f21-2463ee22343c', 'ca767ef0-1ee4-4762-a34f-12c625948893']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:41:36.311,Carry,,2013/2014
,,,,,"[55.9, 6.5]",,,,,,,,,,,2.110009,,,,,,,,,,,,,03525528-afc1-4fe5-834d-e50d07e0b0a6,1732,,"[56.2, 24.7]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jon Aurtenetxe Borde,26788.0,Left Back,95,Celta Vigo,209,"['604a1f55-2660-4fbc-a2e6-b58aeb2f448b', '95729893-a036-4d29-a933-76e55b785c50', 'c12d00a3-00a2-4fc1-9d16-bc6821aa016b']",39,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:39.419,Carry,True,2013/2014
,,,,,"[71.5, 5.4]",,,,,,,,,,,1.693445,,,,,,,,,,,,,3b1099e8-eaff-4c98-8ffa-6ec136a037d9,1740,,"[65.9, 4.5]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jon Aurtenetxe Borde,26788.0,Left Back,96,Celta Vigo,209,"['0b2f49ed-0a5a-4b97-88b1-cd536aef1fe2', 'b89e03a4-aa45-4628-ae1f-1c7ca224abf4']",49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:49.017,Carry,,2013/2014
,,,,,"[74.6, 20.8]",,,,,,,,,,,0.821781,,,,,,,,,,,,,9f172339-e802-4a66-a1dc-5c8085e035bf,1746,,"[74.6, 20.8]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,96,Celta Vigo,209,"['76fbb71e-4e36-4628-a7aa-330e05e95718', '8b43411a-a8db-42f7-a587-de63cbe86e10', '9b07598b-3534-41ef-a681-0e09692a8274']",52,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:52.478,Carry,True,2013/2014
,,,,,"[87.7, 4.2]",,,,,,,,,,,0.881269,,,,,,,,,,,,,80e1bfe1-b77e-4ba5-b73b-5582fd2968e3,1749,,"[86.9, 4.2]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jon Aurtenetxe Borde,26788.0,Left Back,96,Celta Vigo,209,"['1a644726-65ef-4612-8aa7-75e29b47e3c3', '710666b6-e39b-4cd0-994f-433fa1502929']",54,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:54.416,Carry,,2013/2014
,,,,,"[111.6, 21.5]",,,,,,,,,,,1.406639,,,,,,,,,,,,,8461a008-011f-42ea-8002-4a7ee9119891,1752,,"[110.1, 20.4]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Agudo Durán,6724.0,Left Wing,96,Celta Vigo,209,"['59a4216f-9f56-4368-a74e-7a98737983b1', '93341c4d-df05-43c2-a0ca-4a5ad7fa6ae3', 'deab949e-9491-4103-a665-6e3d4efc05c7']",57,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:57.467,Carry,True,2013/2014
,,,,,"[14.0, 70.3]",,,,,,,,,,,3.401188,,,,,,,,,,,,,184976e5-2589-41fa-bac4-c092af0bbe79,1756,,"[9.4, 61.9]",267192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,96,Celta Vigo,209,"['32d652d6-59d4-48c7-8f73-50282e7c262f', '4aa4191c-7fa6-460f-8239-165552bee02f', 'a87c0156-f93c-460b-b2de-26b27cd45ade']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:41:59.041,Carry,True,2013/2014
,,,,,"[15.4, 24.8]",,,,,,,,,,,0.160032,,,,,,,,,,,,,3983f356-e644-4ca9-9195-f7a20800eb78,1762,,"[15.4, 24.8]",267192,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yoel Rodríguez Oterino,10612.0,Goalkeeper,96,Celta Vigo,209,"['4ab3fd56-e8f5-4845-aef4-0d84a0e59bb9', '898b165f-fa71-4761-9aa8-7a8482a0b0c3']",10,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:10.176,Carry,,2013/2014
,,,,,"[44.7, 17.0]",,,,,,,,,,,2.690437,,,,,,,,,,,,,37547b4f-e6d8-4f04-90cd-22405db5e806,1765,,"[30.8, 14.8]",267192,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andreu Fontàs Prat,6890.0,Left Center Back,96,Celta Vigo,209,"['36f48ba4-f802-4665-8d78-3a5c9a03261c', 'b7f62a21-edbd-450c-bfe9-ecedb4555ac5']",11,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:11.616,Carry,,2013/2014
,,,,,"[61.8, 3.9]",,,,,,,,,,,0.822008,,,,,,,,,,,,,39f80116-91db-42c0-8e23-4e758e472271,1768,,"[58.1, 3.3]",267192,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jon Aurtenetxe Borde,26788.0,Left Back,96,Celta Vigo,209,"['17846436-ba15-4dc2-986f-7ce884e83106', '1d98bc56-d9bd-409b-b720-5adfb60ed8aa', '8a36a214-3a73-4e95-86de-9daea345fbe0']",15,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:15.639,Carry,True,2013/2014
,,,,,"[71.0, 33.8]",,,,,,,,,,,2.613057,,,,,,,,,,,,,0afb40c1-85f1-4342-b622-5960e5cbb630,1779,,"[73.7, 36.7]",267192,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Wing,98,Celta Vigo,209,"['5d0d5c8c-a05f-47c1-91ff-731b5b2413e2', 'd37a94f2-be5b-4d5a-b867-06c67b7b4d43']",43,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:43.053,Carry,,2013/2014
,,,,,"[61.3, 43.2]",,,,,,,,,,,1.759878,,,,,,,,,,,,,f333a766-6409-46d7-bcf4-b71a309d89a8,1782,,"[56.8, 37.5]",267192,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,98,Celta Vigo,209,"['c804f716-08ec-4940-a052-f17734839819', 'e34ffd26-13c1-4e0e-88e2-4138dee7b99c']",46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:46.517,Carry,,2013/2014
,,,,,"[65.0, 53.8]",,,,,,,,,,,1.182517,,,,,,,,,,,,,309298b9-7ce8-44ae-8d27-b8ee5074a440,1785,,"[63.2, 52.3]",267192,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Oubiña Meléndez,25986.0,Left Center Midfield,98,Celta Vigo,209,"['064076c1-42cd-4616-828d-d6aef12ae922', '55c70f9f-d9ce-4fd8-9528-82233f22621e', 'd1fee547-f135-49e4-bf83-2cb5b614e43b']",49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:49.439,Carry,True,2013/2014
,,,,,"[85.1, 75.7]",,,,,,,,,,,1.186448,,,,,,,,,,,,,0c0fbfba-487b-4e9a-81b5-3b78e39e0879,1789,,"[85.1, 75.7]",267192,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,98,Celta Vigo,209,"['bc4d86f7-c5d6-4083-8795-9564aa3d0d63', 'cb12343f-e6c4-4c9a-aabd-bb72102f5d19']",51,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:51.778,Carry,,2013/2014
,,,,,"[47.3, 53.1]",,,,,,,,,,,0.898756,,,,,,,,,,,,,228ccf32-bc6d-4edc-9b33-b10d24b66751,1801,,"[47.3, 53.1]",267192,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreu Fontàs Prat,6890.0,Left Center Back,100,Celta Vigo,209,"['69d940da-94a1-47a7-bba2-10299347a055', 'a25dbeed-8e28-4305-b5ff-34bfa4a1c8dc']",31,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:31.299,Carry,,2013/2014
,,,,,"[78.7, 51.4]",,,,,,,,,,,0.039986,,,,,,,,,,,,,64779e9d-6412-4de2-bc8c-cf2c24ad7671,1804,,"[78.7, 51.4]",267192,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Center Forward,100,Celta Vigo,209,"['274ce0c7-f3a5-48cb-96ab-ffafc53c782e', '48c2afbb-7318-4a39-af4a-0c4043027e2d']",33,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:33.930,Carry,,2013/2014
,,,,,"[69.6, 62.9]",,,,,,,,,,,0.487389,,,,,,,,,,,,,f48f9afd-150f-4a3a-a0a6-279b78040c3c,1807,,"[69.2, 62.9]",267192,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro López Sánchez,27200.0,Center Attacking Midfield,100,Celta Vigo,209,"['12098fde-f174-4500-8e83-911a2e3ad919', '23753943-405d-420a-b30c-bf98bc549d7a']",35,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:35.093,Carry,,2013/2014
,,,,,"[85.1, 74.5]",,,,,,,,,,,2.998907,,,,,,,,,,,,,bd31e238-c0bc-4e5b-83d1-31e531cff249,1810,,"[77.5, 76.2]",267192,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,100,Celta Vigo,209,"['9badd5e3-2d13-473f-b344-a22d6783724c', 'a04e2981-e338-47f8-ac7c-7ee1f8b4707a']",36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:36.704,Carry,,2013/2014
