50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,0.776991,,,,,,,,,,,,,220df1f6-58f1-4727-957f-c4af2a7874dc,2221,,,"[67.7, 11.9]",303682,47,,,,0.16514868,,Right Foot,,,"[77.9, 13.6]",,Low Pass,,10.340696,,,Roger Martí Salvador,6684.0,,,,,,2,Regular Play,Gonzalo Julián Melero Manzanares,11669.0,Right Defensive Midfield,97,Levante UD,221,['3be69753-a17a-4da3-ab72-8d644b3e3372'],48,,,,,,,,,,,,,,,,,Levante UD,221,00:02:48.090,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.86665,,,,,,,,,,,,,c09e8ef1-ed68-4e2f-aa0a-3d6b8e887b01,2229,,,"[53.5, 66.7]",303682,47,,,,-0.5984189,,Left Foot,,,"[60.1, 62.2]",,Ground Pass,,7.9881163,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,98,Barcelona,217,['7bb93088-62bf-4ae9-bb3a-cdb948f874d5'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.833,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.944614,,,,,,,,,,,,,2beba519-486a-4a9f-add1-86e5953eb06f,2231,,,"[58.0, 60.9]",303682,47,,,,-2.586414,,Left Foot,,,"[50.1, 56.0]",,Ground Pass,,9.296236,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,98,Barcelona,217,['c5730b13-a711-434a-a7bc-71b48aadc6f3'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.700,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.872097,,,,,,,,,,,,,7351ae1a-729f-4ebc-bcc1-6080a1363ae7,2234,,,"[49.5, 54.1]",303682,47,,,,-2.0147421,,Right Foot,,,"[45.6, 45.9]",,Ground Pass,,9.080198,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,98,Barcelona,217,['a5b14743-ba78-413a-801d-8b40d36b811b'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.019,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.036478,,,,,,,,,,,,,1fbdb9c6-fdfd-4a28-8f86-185452fe69e2,2237,,,"[46.5, 41.2]",303682,47,,,,-1.5573744,,Right Foot,,,"[46.7, 26.3]",,Ground Pass,,14.901342,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,98,Barcelona,217,['37535c0b-350c-4292-af6d-2fb2a8e66ecf'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.542,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,2.204295,,,,,,,,,,,,,b37a1105-dcc5-4d7b-ae18-4a9055a10907,2240,,,"[51.8, 21.3]",303682,47,,,,0.017239671,,Left Foot,,,"[92.4, 22.0]",,High Pass,,40.606033,,Pass Offside,Anssumane Fati,30756.0,,,Through Ball,True,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,98,Barcelona,217,['94efb274-06fe-43db-89d5-a1241e478199'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.591,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.013976,,,,,,,,,,,,,957e857d-d8b7-48fe-81e3-9a01ff0fd17a,2242,,,"[28.5, 56.4]",303682,48,,,,-0.8824375,,Right Foot,,,"[33.6, 50.2]",,Ground Pass,,8.028076,,,Nikola Vukčević,17303.0,,,,,Free Kick,2,From Free Kick,Sergio Postigo Redondo,6682.0,Right Center Back,99,Levante UD,221,['29102a17-0ee1-48e0-a9ec-5a4c7306942a'],19,,,,,,,,,,,,,,,,,Levante UD,221,00:03:19.910,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.23943,,,,,,,,,,,,,85a5c82e-95bc-47c3-affd-64165f129b70,2245,,,"[35.4, 46.1]",303682,48,,,,-2.2101822,,Left Foot,,,"[23.8, 30.5]",,Ground Pass,,19.440165,,,Rúben Miguel Nunes Vezo,6592.0,,,,,,2,From Free Kick,Nikola Vukčević,17303.0,Left Defensive Midfield,99,Levante UD,221,['0d6a8632-7217-4dff-bf32-e7db7f2e1e63'],22,,,,,,,,,,,,,,,,,Levante UD,221,00:03:22.159,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.316277,,,,,,,,,,,,,ca5e51dc-1836-4cc2-adfc-9e8dd7edec4c,2248,,,"[27.9, 25.2]",303682,48,,,,-1.3192316,,Right Foot,,,"[33.4, 3.8]",,Ground Pass,,22.095474,,,Antonio García Aranda,6784.0,,,,,,2,From Free Kick,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,99,Levante UD,221,['87712274-0812-492b-b854-b250ee28ef10'],24,,,,,,,,,,,,,,,,,Levante UD,221,00:03:24.863,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.15018,,,,,,,,,,,,,14395d25-67a8-4101-8a62-4d2c49d818dc,2252,,,"[33.0, 2.5]",303682,48,,,,-0.011428074,,Left Foot,,,"[50.5, 2.3]",,Ground Pass,,17.501143,,Incomplete,José Ángel Gómez Campaña,6688.0,,,,,,2,From Free Kick,Antonio García Aranda,6784.0,Left Back,99,Levante UD,221,"['42ce6455-3810-4800-9c0b-bb95e8e49e2b', 'e0349308-55b6-4389-a837-110f89d10feb']",26,,,,,,,,,,,,,,,,,Levante UD,221,00:03:26.784,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.705846,,,,,,,,,,,,,e0349308-55b6-4389-a837-110f89d10feb,2254,,,"[69.6, 77.8]",303682,48,,,,-0.21109334,,Right Foot,,,"[79.4, 75.7]",,Ground Pass,,10.022474,,Incomplete,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,2,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,99,Levante UD,221,"['14395d25-67a8-4101-8a62-4d2c49d818dc', '65e177bb-521f-4533-94e4-3f5ed68b8ec6', '9a7a0730-b7b0-429d-a7a0-dd7209843bfe']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.935,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.776169,,,,,,,,,,,,,841618fd-d85e-4446-891c-149022315e91,2258,,,"[41.6, 7.6]",303682,48,,,,2.3561945,,Left Foot,,,"[36.9, 12.3]",,Ground Pass,,6.646804,,,Nikola Vukčević,17303.0,,,,,,2,From Free Kick,Antonio García Aranda,6784.0,Left Back,99,Levante UD,221,['964c8208-8938-4767-a8b6-65ca326f3b5e'],32,,,,,,,,,,,,,,,,,Levante UD,221,00:03:32.140,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.936837,,,,,,,,,,,,,7b7cfa29-77e8-4b17-abfd-436a76d3a488,2261,,,"[34.7, 16.8]",303682,48,,,,2.4791663,,Left Foot,,,"[9.7, 36.3]",,Ground Pass,,31.705677,,,Aitor Fernández Abarisketa,23344.0,,,,,,2,From Free Kick,Nikola Vukčević,17303.0,Left Defensive Midfield,99,Levante UD,221,['378c9287-bbde-45c7-9111-bb6cbe6d67a8'],34,,,,,,,,,,,,,,,,,Levante UD,221,00:03:34.981,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.969041,,,,,,,,,,,,,e503c9f3-6eca-4830-be9a-b9cb5a4cd73f,2263,,,"[8.4, 35.9]",303682,48,,,,-0.92234474,,Right Foot,,,"[20.6, 19.8]",,Low Pass,,20.200247,,,Rúben Miguel Nunes Vezo,6592.0,,,,,,2,From Free Kick,Aitor Fernández Abarisketa,23344.0,Goalkeeper,99,Levante UD,221,['f0797c9f-cc4f-4a1b-8edc-27ad2af58bcd'],36,,,,,,,,,,,,,,,,,Levante UD,221,00:03:36.918,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.702176,,,,,,,,,,,,,856753b4-e0f2-4a93-b24a-cb0d0b003d08,2267,,,"[22.3, 17.0]",303682,48,,,,0.12896326,,Left Foot,,,"[57.0, 21.5]",,Ground Pass,,34.99057,,,Roger Martí Salvador,6684.0,,,,,,2,From Free Kick,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,99,Levante UD,221,['204e0c52-2b1d-47a8-8eea-89a8f786d1df'],41,,,,,,,,,,,,,,,,,Levante UD,221,00:03:41.011,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.119999,,,,,,,,,,,,,536b1ea3-bf6b-4a5b-b1fa-088635b4f2c9,2270,,,"[57.6, 20.5]",303682,48,,,,-1.1849136,,Right Foot,,,"[58.9, 17.3]",,Low Pass,,3.4539833,,Incomplete,José Luis Morales Nogales,6668.0,,,,,,2,From Free Kick,Roger Martí Salvador,6684.0,Left Center Forward,99,Levante UD,221,"['21e008a7-5f51-4f93-9d33-19e999cb3a65', 'a2c97eab-061a-4a2f-8d62-126b34842fea']",42,,,,,,,,,,,,,,,,,Levante UD,221,00:03:42.714,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.193783,,,,,,,,,,,,,6550fae9-af5f-444d-b09f-3ed5a68531da,2275,,,"[46.9, 36.5]",303682,48,,,,2.3676882,,Left Foot,,,"[38.1, 45.1]",,Ground Pass,,12.304471,,,Clément Lenglet,6826.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,100,Barcelona,217,['978a25bf-5e61-4541-bb2e-acf9f4336771'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.561,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.065925,,,,,,,,,,,,,0eed82ac-9bd6-470f-905a-5ccad8ddeb7c,2278,,,"[38.1, 45.5]",303682,48,,,,0.12721622,,Left Foot,,,"[46.7, 46.6]",,Ground Pass,,8.670063,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,100,Barcelona,217,['182c9eaf-3072-4192-8b4f-7cf0e7183686'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.704,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,2.062287,,,,,,,,,,,,,6320bb54-e18a-47df-b164-241d810873ea,2281,,,"[47.1, 47.0]",303682,48,,,,1.3556361,,Right Foot,,,"[53.7, 77.2]",,Ground Pass,,30.91278,,,Nélson Cabral Semedo,6374.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,100,Barcelona,217,"['88de749e-6cc7-4c47-81c2-3e5250f32d83', '904ac28f-d5cf-4e02-a354-128ba7a2297e']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.770,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,0.82483,,,,,,,,,,,,,62f173ca-a918-49fb-bd54-47a884cc050e,2284,,,"[55.4, 77.2]",303682,48,,,,0.02739041,,Right Foot,,,"[62.7, 77.4]",,Ground Pass,,7.302739,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,100,Barcelona,217,['3ef00d58-05e3-4d29-ade3-867668cb7b30'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.550,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.767426,,,,,,,,,,,,,67da9a35-f60c-416c-aac8-1480c9fbd20f,2287,,,"[62.7, 77.4]",303682,48,,,,3.048116,,Right Foot,,,"[56.3, 78.0]",,Low Pass,,6.4280634,,,Nélson Cabral Semedo,6374.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,100,Barcelona,217,['a39379b3-29f1-4439-abec-e573e182ee8b'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.415,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.957508,,,,,,,,,,,,,48581649-5444-41aa-8641-5859af0e86fd,2290,,,"[56.3, 78.0]",303682,48,,,,-1.7544186,,Left Foot,,,"[55.0, 71.0]",,Ground Pass,,7.119691,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,100,Barcelona,217,['ef8d58ba-4bb9-4cdf-8798-ae7296f98592'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.867,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.716988,,,,,,,,,,,,,412a3a68-8430-4b6c-9ee9-e93596fa41c0,2294,,,"[56.3, 69.0]",303682,49,,,,-1.6717507,,Left Foot,,,"[52.4, 30.5]",,Low Pass,,38.69703,,,Clément Lenglet,6826.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,100,Barcelona,217,"['80170825-87a0-4fc7-abcc-1d8a0dad8c61', '93bd9240-1346-474c-a718-2bd9fbda6559']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.876,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,1.433305,,,,,,,,,,,,,fa162651-e809-42b6-b274-265b65955198,2297,,,"[68.9, 27.5]",303682,49,,,,-0.8792394,,Right Foot,,,"[84.3, 8.9]",,Ground Pass,,24.147879,,,Anssumane Fati,30756.0,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,100,Barcelona,217,['03a7dfc3-3e4d-4d75-ae9e-c56cef075550'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.959,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.722716,,,,,,,,,,,,,c2f0ef16-1e23-4ede-8b03-808337f2ffb3,2300,,,"[96.5, 9.2]",303682,49,,,,2.5935688,,Right Foot,,,"[88.8, 13.9]",,Ground Pass,,9.021087,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,100,Barcelona,217,['851a8533-af84-47a9-b681-5a5d4ab32ad6'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.469,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.83331,,,,,,,,,,,,,99f971de-172a-4944-9b34-9d386be7968d,2302,,,"[88.2, 13.4]",303682,49,,,,-1.0838971,,Left Foot,,,"[91.8, 6.6]",,Ground Pass,,7.694154,,,Anssumane Fati,30756.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,100,Barcelona,217,['052c39a7-ce54-45d6-a900-33b4f9934bc8'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.192,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.15182,,,,,,,,,,,,,3a589b16-aed7-4849-bffa-c1e06b064ce3,2306,,,"[90.1, 4.7]",303682,49,,,,2.3836386,,Right Foot,,,"[77.0, 17.1]",,Ground Pass,,18.038015,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,100,Barcelona,217,"['99275b13-6c30-4cc3-93be-9e0a96adf3ae', 'e9acc859-44fc-4967-8162-90c67b41e3d6']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.068,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,1.922723,,,,,,,,,,,,,0c248bab-7831-47b3-b6d5-c24878498224,2310,,,"[76.4, 24.6]",303682,49,,,,1.5402176,,Right Foot,,,"[77.7, 67.1]",,High Pass,,42.51988,,,Nélson Cabral Semedo,6374.0,,True,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,100,Barcelona,217,['6b139075-13bc-40ed-8d79-c9eed8e3dac9'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.820,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.298752,,,,,,,,,,,,,ecc5bfc9-cdd8-47ad-ac37-f692f4f4ed85,2313,,,"[80.9, 69.5]",303682,49,,,,0.33394507,,Right Foot,,,"[90.7, 72.9]",,Ground Pass,,10.373042,,,Frenkie de Jong,8118.0,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,100,Barcelona,217,['9394664d-d2e8-4dc1-9dd4-47093cd02f75'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:04:23.987,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.967316,,,,,,,,,,,,,e1252e9c-03da-4dbe-85d6-f38e7bbad457,2315,,,"[90.7, 72.9]",303682,49,,,,-2.926235,,Right Foot,,,"[81.1, 70.8]",,Ground Pass,,9.8270035,,,Nélson Cabral Semedo,6374.0,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,100,Barcelona,217,['48ee260d-1b2f-49c0-b9c3-e227a12c0cbc'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.285,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.00442,,,,,,,,,,,,,8c4c5235-3627-4715-8102-2ad4fda34e10,2319,,,"[78.3, 69.9]",303682,49,,,,-1.7331479,,Left Foot,,,"[76.4, 58.3]",,Low Pass,,11.754574,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,100,Barcelona,217,"['12214a6f-d2db-4632-80f0-0c3705239946', '2f8dfe1c-c050-4a67-8a5e-f06b2f0b34ba']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.141,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,0.901743,,,,,,,,,,,,,35378484-aa8f-458a-9e39-d9768a4af7f0,2323,,,"[76.6, 60.5]",303682,49,,,,1.0516502,,Right Foot,,,"[79.4, 65.4]",,Ground Pass,,5.6435804,,,Frenkie de Jong,8118.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,100,Barcelona,217,"['c70f0cc6-5d28-4f2e-84fb-c317f89461f4', 'd1377a7e-b607-49df-b803-27cc0827ba9c']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.824,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,1.438363,,,,,,,,,,,,,dd384d5a-23dd-440d-94af-cc536a087aba,2326,,,"[78.1, 64.6]",303682,49,,,,-2.3690143,,Right Foot,,,"[62.3, 49.2]",,Ground Pass,,22.063545,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,100,Barcelona,217,['c26f8ab3-3969-45e5-bc33-7cf2bccea012'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.892,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.186042,,,,,,,,,,,,,3b6346f7-1532-43fe-8086-ce2b6c2b7b28,2329,,,"[63.4, 48.5]",303682,49,,,,-1.9207389,,Right Foot,,,"[58.4, 34.8]",,Ground Pass,,14.583896,,,Clément Lenglet,6826.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,100,Barcelona,217,['fc5402a1-99ae-465f-bc57-1f58e3cdc1c1'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.981,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.139303,,,,,,,,,,,,,15ec00dc-7fb2-49ce-a35d-d5c6347e0f8a,2332,,,"[59.5, 32.3]",303682,49,,,,-0.20349304,,Left Foot,,,"[72.1, 29.7]",,Ground Pass,,12.865458,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,100,Barcelona,217,['2f2150dc-9393-4bab-b531-4b136f8fa8b7'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.872,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.949788,,,,,,,,,,,,,d0c138f1-22f8-4bdf-bc2a-f8c0f1b1fd4a,2335,,,"[72.1, 29.7]",303682,49,,,,2.2194388,,Right Foot,,,"[67.4, 35.9]",,Ground Pass,,7.7801027,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,100,Barcelona,217,['8a370ac9-9292-42b6-9e62-af0a4f5666f6'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.180,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.019282,,,,,,,,,,,,,eedbdd33-a7c9-45fc-91c3-e141d2bf1e9c,2338,,,"[68.5, 37.0]",303682,49,,,,0.5430259,,Right Foot,,,"[85.4, 47.2]",,Ground Pass,,19.739553,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,100,Barcelona,217,['39dbe226-4ae5-48f1-a187-4480af3acb8c'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.043,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.09584,,,,,,,,,,,,,f555324e-32d7-40e6-8390-537eb8ab8cdd,2342,,,"[82.8, 45.9]",303682,49,,,,-0.836899,,Left Foot,,,"[92.0, 35.7]",,Ground Pass,,13.736084,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,100,Barcelona,217,['bb5b8101-2608-48a6-a6a8-e6f9264655e9'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.410,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.378829,,,,,,,,,,,,,7f826014-264d-4153-bb7c-70cc96fe881d,2345,,,"[97.4, 31.2]",303682,49,,,,-0.4636476,,Right Foot,,,"[110.2, 24.8]",,Ground Pass,,14.310835,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,100,Barcelona,217,['faf2c25b-614a-4e7d-a2f0-53570be0eab6'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.195,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.159769,,,,,,,,,,,,,ea89b287-03ff-40a5-a834-d93b03bde285,2348,,,"[110.2, 24.8]",303682,49,,,,1.4821404,,Left Foot,,,"[110.6, 29.3]",,Ground Pass,,4.5177426,,Incomplete,Antoine Griezmann,5487.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,100,Barcelona,217,"['7bf5e1ed-ae61-414d-910a-d9dce60d6d98', 'ab73c1e9-9fa5-49e5-a70a-d8be1d804a04']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.864,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.578729,,,,,,,,,,,,,d6dd5f99-5b23-4097-a0d4-a93b90454da4,2359,,,"[116.2, 53.6]",303682,49,,,,-2.0692558,b8af6abe-3961-4b9f-8d75-cac2af05a76c,Left Foot,True,True,"[111.9, 45.7]",,Ground Pass,,8.994443,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,100,Barcelona,217,['49a54794-dcd0-48c1-be27-f3bc1edf43f1'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.798,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,3.199996,,,,,,,,,,,,,d91cf720-ea2e-443e-b574-297826d4d6a8,2369,,,"[6.0, 36.0]",303682,50,True,,,-0.059420053,,Right Foot,,,"[41.3, 33.9]",,Ground Pass,,35.362408,,,Gonzalo Julián Melero Manzanares,11669.0,,,,,Goal Kick,2,From Goal Kick,Aitor Fernández Abarisketa,23344.0,Goalkeeper,101,Levante UD,221,['9846c0d0-48f6-4bed-a6ae-7ee4877d9bbe'],15,,,,,,,,,,,,,,,,,Levante UD,221,00:05:15.074,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.493287,,,,,,,,,,,,,b714d0df-cfd6-4012-815f-cad1264ed9cc,2371,,,"[59.7, 19.0]",303682,50,,,,-2.0948238,,Right Foot,,,"[50.8, 3.6]",,Ground Pass,,17.786793,,,Antonio García Aranda,6784.0,,,,,,2,From Goal Kick,Gonzalo Julián Melero Manzanares,11669.0,Right Defensive Midfield,101,Levante UD,221,['490b033f-e5df-41ce-bd42-9d5f2682ac46'],27,,,,,,,,,,,,,,,,,Levante UD,221,00:05:27.033,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.761962,,,,,,,,,,,,,b2fe2635-73d8-4715-a710-abc1f6a70842,2374,,,"[50.8, 3.6]",303682,50,,,,1.964247,,Left Foot,,,"[48.6, 8.9]",,Ground Pass,,5.7384667,,,Gonzalo Julián Melero Manzanares,11669.0,,,,,,2,From Goal Kick,Antonio García Aranda,6784.0,Left Back,101,Levante UD,221,['451d77c8-403d-4adb-9e50-1b8604016a06'],32,,,,,,,,,,,,,,,,,Levante UD,221,00:05:32.014,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.126445,,,,,,,,,,,,,c29ca567-9136-4c6c-9941-9ab7d5034b4e,2377,,,"[54.4, 25.4]",303682,50,,,,2.4370985,,Right Foot,,,"[48.4, 30.5]",,Low Pass,,7.874643,,,Rúben Miguel Nunes Vezo,6592.0,,,,,,2,From Goal Kick,Gonzalo Julián Melero Manzanares,11669.0,Right Defensive Midfield,101,Levante UD,221,['29b76e3c-2b21-4699-8585-979dfb5d8e88'],37,,,,,,,,,,,,,,,,,Levante UD,221,00:05:37.436,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,3.473405,,,,,,,,,,,,,70677fa7-3e6c-4ee2-9ec3-37b3edb535f0,2381,,,"[48.6, 30.9]",303682,50,,,,1.417657,,Left Foot,,,"[55.7, 76.9]",,High Pass,,46.54471,,,Jorge Miramón Santagertrudis,11676.0,,True,,,,2,From Goal Kick,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,101,Levante UD,221,['4a59f068-5ea0-44f3-9198-69cd0f953529'],39,,,,,,,,,,,,,,,,,Levante UD,221,00:05:39.383,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.705642,,,,,,,,,,,,,9148605d-cd7c-4855-b768-d1792692942c,2384,,,"[53.5, 73.9]",303682,50,,,,-2.6308885,,Right Foot,,,"[39.4, 66.0]",,Ground Pass,,16.162302,,,Sergio Postigo Redondo,6682.0,,,,,,2,From Goal Kick,Jorge Miramón Santagertrudis,11676.0,Right Back,101,Levante UD,221,['b010819f-18a7-40c0-9e67-7686fd77160b'],44,,,,,,,,,,,,,,,,,Levante UD,221,00:05:44.431,Pass,,2019/2020
