50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,2.190925,,,,,,,,,,,,,84215718-c989-46ed-80ff-361dff290c86,1116,,"[73.0, 32.0]",16196,23,,,,1.4494443,,Right Foot,,,,"[78.0, 73.0]",,High Pass,,41.303753,,,Sergi Roberto Carnicer,6379.0,,,True,,,,1,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,57,Barcelona,217,['dc511838-a015-4665-a8ca-aac0c7cec642'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:51.412,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.1687,,,,,,,,,,,,,6b4a8135-43c6-4827-a1cd-b69de55e9e23,1119,,"[91.0, 71.0]",16196,23,,,,0.5585993,,Right Foot,,,,"[99.0, 76.0]",,Ground Pass,,9.433981,,,Ivan Rakitić,5470.0,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,57,Barcelona,217,['33efcf46-83e6-4a40-9eb2-286381bd8629'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:59.195,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.435,,,,,,,,,,,,,990c4226-1b05-4636-bc52-8393e117dcf6,1122,,"[99.0, 76.0]",16196,24,,,,-1.1659045,,Right Foot,,,,"[102.0, 69.0]",,Ground Pass,,7.615773,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,57,Barcelona,217,['9bc19784-9d23-4894-8fcf-22714b138d63'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:00.780,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.8083,,,,,,,,,,,,,0b08b54b-ee21-48b8-8233-00a792823cf8,1125,,"[102.0, 69.0]",16196,24,,,,-2.819842,,Right Foot,,,,"[99.0, 68.0]",,Ground Pass,,3.1622777,,,Ivan Rakitić,5470.0,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,57,Barcelona,217,['72f82654-0dfc-4799-bc18-7f3c95c951e6'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:02.281,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.5296,,,,,,,,,,,,,c00df89a-6d04-4e65-9631-9aca71a616c5,1128,,"[99.0, 68.0]",16196,24,,,,-1.3521274,,Right Foot,,,,"[101.0, 59.0]",,Ground Pass,,9.219544,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,57,Barcelona,217,['e72f0430-27e5-480e-b43b-bbde5dc9b12c'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:03.129,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.1749,,,,,,,,,,,,,a1841679-be7e-406f-b05e-a1bcf0316380,1136,,"[114.0, 70.0]",16196,24,,,,-1.8925469,,Right Foot,,,,"[113.0, 67.0]",,Low Pass,,3.1622777,Incomplete,,Ivan Rakitić,5470.0,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,57,Barcelona,217,"['74602e3f-d6cc-47f7-8a50-9c9bf4651ba2', '9f68ef52-9f25-4efb-90a6-f2e25fe12a8a']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:06.994,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.6443,,,,,,,,,,,,,57c554f6-56f5-464a-9d50-3ae6ad71996b,1139,,"[120.0, 80.0]",16196,24,,,,-1.7088023,,Left Foot,,,,"[115.0, 44.0]",,High Pass,True,36.345562,Incomplete,,Gerard Piqué Bernabéu,5213.0,,,,Inswinging,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,58,Barcelona,217,"['31068da1-17fb-4589-aa31-53f452fc4d83', 'c49ee36b-71ab-4238-8dc5-d855d644f9b4']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:42.964,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.063601,,,,,,,,,,,,,c7c8d23a-bc04-4d94-b43e-4c2e800a7486,1144,,"[6.0, 36.0]",16196,24,True,,,1.5707964,,Left Foot,,,,"[6.0, 64.0]",,Ground Pass,,28.0,,,Raphaël Varane,5485.0,,,,,,Goal Kick,1,From Goal Kick,Thibaut Courtois,3509.0,Goalkeeper,59,Real Madrid,220,['0e5583e6-bad4-48b8-b8c2-38e32d915217'],56,,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:56.702,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.829481,,,,,,,,,,,,,47756d8a-ed38-4c70-a84f-09473ba55688,1148,,"[7.0, 65.0]",16196,24,,,,0.5191461,,Right Foot,,,,"[21.0, 73.0]",,Ground Pass,,16.124516,,,Daniel Carvajal Ramos,5721.0,,,,,,,1,From Goal Kick,Raphaël Varane,5485.0,Right Center Back,59,Real Madrid,220,"['6a9b7fcb-8c46-4d76-a38f-0dac68b1e50d', '957b1090-0675-4894-952e-19572cc3f41b']",59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:59.205,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.444198,,,,,,,,,,,,,f357726f-a228-4ea1-9000-55e38d9ed588,1152,,"[15.0, 73.0]",16196,25,,,,-0.22679885,,Right Foot,,,,"[28.0, 70.0]",,Ground Pass,,13.341664,,,Raphaël Varane,5485.0,,,,,,,1,From Goal Kick,Daniel Carvajal Ramos,5721.0,Right Back,59,Real Madrid,220,"['a204f0c1-e653-4ba4-8719-82548f6329fc', 'b8dcefd4-b153-4f05-a3af-3bbdf94fa3e6']",2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:02.887,Pass,True,2018/2019
,,,,,,,,,,,,,,,,2.914576,,,,,,,,,,,,,52216fdb-fc57-4aa0-8c4a-f87d083875a7,1156,,"[30.0, 69.0]",16196,25,,,,-0.9272952,,Left Foot,,,,"[63.0, 25.0]",,High Pass,,55.0,Incomplete,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,True,,,,1,From Goal Kick,Raphaël Varane,5485.0,Right Center Back,59,Real Madrid,220,"['894b1e1e-c5c7-4d23-8ed6-191dd0bd0e01', 'e508206b-c6d1-44c3-b8b3-0235acad2ff3']",7,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:07.363,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.085944,,,,,,,,,,,,,11dfc192-24d5-4bb6-9d40-0e0eec366235,1159,,"[54.0, 28.0]",16196,25,,,,2.3561945,,Head,,,,"[44.0, 38.0]",,Low Pass,,14.142136,,,Carlos Henrique Casimiro,5539.0,,,,,,Recovery,1,From Goal Kick,Toni Kroos,5574.0,Left Center Midfield,59,Real Madrid,220,['e13e841a-3058-4a0c-8341-2a66bf2f86a1'],12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:12.034,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.221015,,,,,,,,,,,,,bf10fd8d-12d5-4b27-9155-3241838fdc57,1162,,"[51.0, 41.0]",16196,25,,,,-0.38050637,,Right Foot,,,,"[61.0, 37.0]",,Ground Pass,,10.770329,,,Toni Kroos,5574.0,,,,,,,1,From Goal Kick,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,59,Real Madrid,220,['1da32a78-8b1c-413b-bef6-ed8dc31601d7'],14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:14.325,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.5983,,,,,,,,,,,,,5f8ab8de-1b4c-4295-a39c-012a35f66db6,1168,,"[30.0, 30.0]",16196,25,,,,-0.5070985,,Right Foot,,,,"[39.0, 25.0]",,Ground Pass,,10.29563,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,60,Barcelona,217,['451e9376-dcb4-4503-973a-86bfc0e2848d'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:19.534,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.1978,,,,,,,,,,,,,fd8824b6-2e8d-4cec-9c3e-984006114a11,1172,,"[39.0, 23.0]",16196,25,,,,2.714965,,Right Foot,,,,"[28.0, 28.0]",,Ground Pass,,12.083046,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,60,Barcelona,217,['4f8bc245-43c0-492d-8bb8-422328ffaf78'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:21.212,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.8586,,,,,,,,,,,,,d8a575b1-5cda-452e-a787-2dedc14ea3a5,1175,,"[43.0, 30.0]",16196,25,,,,1.735945,,Left Foot,,,,"[42.0, 36.0]",,Ground Pass,,6.0827627,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,60,Barcelona,217,['c2cec2fe-9f12-470c-a543-c12e50b06ecd'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:24.654,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.8878,,,,,,,,,,,,,a4f6c3df-7361-48de-902a-401c70ec2425,1178,,"[46.0, 37.0]",16196,25,,,,0.82537687,,Right Foot,,,,"[58.0, 50.0]",,Ground Pass,,17.691807,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,60,Barcelona,217,['3aacb811-2d92-4470-884a-865eca8ebea3'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:26.559,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.5244,,,,,,,,,,,,,9ceb0172-df50-4ec5-9bec-9734c9206b56,1182,,"[63.0, 52.0]",16196,25,,,,0.7328151,,Right Foot,,,,"[73.0, 61.0]",,Ground Pass,,13.453624,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,60,Barcelona,217,"['6819857a-4b6d-4954-bd12-1a0ca231513b', 'd412c7ac-1998-40a2-ae53-ac62465efa8f']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:30.142,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.2661,,,,,,,,,,,,,dce1c131-5c18-4213-977a-d70d5636daad,1185,,"[79.0, 66.0]",16196,25,,,,0.8519663,,Right Foot,,,,"[86.0, 74.0]",,Ground Pass,,10.630146,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,60,Barcelona,217,['8cad2034-7133-4246-914c-6452f8246f1d'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:32.951,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.5055,,,,,,,,,,,,,d3dea5e0-33cb-48af-8321-1c8ae1c42b8c,1189,,"[84.0, 74.0]",16196,25,,,,-0.607802,032c53f7-7b5f-4a93-8067-5ef563de0f0f,Right Foot,,,,"[107.0, 58.0]",True,Ground Pass,,28.01785,,,Ivan Rakitić,5470.0,,,,Through Ball,True,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,60,Barcelona,217,['ffdaa14c-7cd3-4823-b1ed-887bacad6416'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:34.537,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.616267,,,,,,,,,,,,,b6f8a657-b71f-4c74-b8d4-95fd482740e2,1195,,"[60.0, 40.0]",16196,26,True,,,2.3561945,,Right Foot,,,,"[55.0, 45.0]",,Ground Pass,,7.071068,,,Luka Modrić,5463.0,,,,,,Kick Off,1,From Kick Off,Karim Benzema,19677.0,Center Forward,61,Real Madrid,220,['9e3daccb-a1d3-4bbd-86d9-0a25f31ee4fb'],44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:44.702,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.585464,,,,,,,,,,,,,aef4e82c-b224-44f6-a695-b949a736f9ab,1197,,"[55.0, 45.0]",16196,26,True,,,-1.5707964,,Right Foot,,,,"[55.0, 36.0]",,Ground Pass,,9.0,,,Toni Kroos,5574.0,,,,,,,1,From Kick Off,Luka Modrić,5463.0,Right Center Midfield,61,Real Madrid,220,['ca0fafba-459f-46da-8b57-e8010f7ecf57'],45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:45.352,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.403129,,,,,,,,,,,,,406fd314-5ca0-423e-866b-9cb5b6c4b090,1199,,"[54.0, 33.0]",16196,26,,,,-1.3961241,,Right Foot,,,,"[57.0, 16.0]",,Ground Pass,,17.262676,,,Sergio Reguilón Rodríguez,18620.0,,,,,,,1,From Kick Off,Toni Kroos,5574.0,Left Center Midfield,61,Real Madrid,220,['ab235e39-a073-4f92-b2e4-180a5b2a3778'],47,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:47.253,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.9279,,,,,,,,,,,,,2a91246a-667b-4e8c-ab14-3cbad5daf8e9,1202,,"[57.0, 16.0]",16196,26,,,,1.670465,,Left Foot,,,,"[56.0, 26.0]",,Ground Pass,,10.049875,,,Toni Kroos,5574.0,,,,,,,1,From Kick Off,Sergio Reguilón Rodríguez,18620.0,Left Back,61,Real Madrid,220,['e869ab04-e3e8-44a9-8813-bd992a58f08e'],49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:49.476,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.300834,,,,,,,,,,,,,ee8442e9-ea0a-4f06-98d6-1859b4107216,1206,,"[57.0, 31.0]",16196,26,,,,1.4321566,,Right Foot,,,,"[63.0, 74.0]",,High Pass,,43.416588,,,Daniel Carvajal Ramos,5721.0,,,True,,,,1,From Kick Off,Toni Kroos,5574.0,Left Center Midfield,61,Real Madrid,220,"['2a88dd76-bb7b-4ab8-ab6d-016430c71427', 'fdba735d-ee1b-4ea4-b380-1821d8d87d20']",53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:53.930,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.182342,,,,,,,,,,,,,e4dc1508-1439-4b2c-af0f-fd7db4f0123b,1209,,"[63.0, 73.0]",16196,26,,,,-2.0344439,,Right Foot,,,,"[56.0, 59.0]",,Low Pass,,15.652476,,,Luka Modrić,5463.0,,,,,,,1,From Kick Off,Daniel Carvajal Ramos,5721.0,Right Back,61,Real Madrid,220,['1d43933b-9884-4ffe-9ffa-1cf8b6090bce'],56,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:56.277,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.6403,,,,,,,,,,,,,908c3854-c7be-4be3-b9eb-fd74b8f5b8ce,1212,,"[56.0, 59.0]",16196,26,,,,0.5880026,,Right Foot,,,,"[62.0, 63.0]",,Low Pass,,7.2111025,Incomplete,,Daniel Carvajal Ramos,5721.0,,,,,,,1,From Kick Off,Luka Modrić,5463.0,Right Center Midfield,61,Real Madrid,220,"['334ad269-b29d-431d-ad2e-4f1a15eb4581', '34d8bce3-ecde-491e-8e2a-a8eab39f031b']",57,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:57.499,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.929332,,,,,,,,,,,,,34d8bce3-ecde-491e-8e2a-a8eab39f031b,1214,,"[59.0, 18.0]",16196,26,,,,-0.38050637,,Right Foot,,,,"[64.0, 16.0]",,Low Pass,,5.3851647,Incomplete,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,Recovery,1,From Kick Off,Ousmane Dembélé,5477.0,Left Wing,61,Real Madrid,220,"['2cf8d02b-29a5-46c2-9eaf-73c662071c7a', '908c3854-c7be-4be3-b9eb-fd74b8f5b8ce', '9518ffa7-d778-45d2-b0dd-626bb168255e']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:58.140,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.1809,,,,,,,,,,,,,34736195-cf8b-4bae-a025-f3f4174c51e7,1222,,"[65.0, 70.0]",16196,27,,,,0.09065989,,Right Foot,,,,"[76.0, 71.0]",,Ground Pass,,11.045361,,,Gareth Frank Bale,6399.0,,,,,,,1,From Kick Off,Luka Modrić,5463.0,Right Center Midfield,61,Real Madrid,220,"['375e038d-06b8-48c6-a525-023f0754483a', 'a43f12ac-8321-40b9-bfa5-4967f15956c4']",0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:00.989,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.1598,,,,,,,,,,,,,1d02a28b-f541-4f4f-876d-a2d370ce3a93,1225,,"[89.0, 61.0]",16196,27,,,,-1.5707964,,Left Foot,,,,"[89.0, 48.0]",,Ground Pass,,13.0,,,Luka Modrić,5463.0,,,,,,,1,From Kick Off,Gareth Frank Bale,6399.0,Right Wing,61,Real Madrid,220,['2082c268-22da-4fc2-ba07-88c43f49c283'],5,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:05.522,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.522933,,,,,,,,,,,,,38ecf14f-2997-439f-b11e-399f7222eac3,1228,,"[86.0, 49.0]",16196,27,,,,-1.2578951,,Left Foot,,,,"[97.0, 15.0]",,High Pass,,35.735138,,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,,,,,1,From Kick Off,Luka Modrić,5463.0,Right Center Midfield,61,Real Madrid,220,['31564edf-e465-44c8-b696-79f89a11cefd'],7,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:07.597,Pass,,2018/2019
,,,,,,,,,,,,,,,,4.960414,,,,,,,,,,,,,07f60c9f-369d-4484-9597-625c848deec9,1231,,"[98.0, 20.0]",16196,27,,,,1.1635405,,Right Foot,,,,"[120.0, 71.0]",,High Pass,,55.542778,Out,,Daniel Carvajal Ramos,5721.0,,,True,,,,1,From Kick Off,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,61,Real Madrid,220,['ff76d6df-b6a5-44df-abf2-01deee52c51c'],11,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:11.275,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.6264,,,,,,,,,,,,,353e729c-f130-49fd-902d-f4b7613e5f92,1234,,"[120.0, 80.0]",16196,27,,,,-1.7992929,ed2981bf-fd23-438b-94d9-837123efbdc4,Right Foot,,,,"[110.0, 37.0]",,High Pass,,44.14748,,True,Carlos Henrique Casimiro,5539.0,True,,True,Outswinging,,Corner,1,From Corner,Toni Kroos,5574.0,Left Center Midfield,62,Real Madrid,220,['a590c932-e870-42db-ae70-ade985448a13'],34,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:34.812,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.767428,,,,,,,,,,,,,efdb25b9-1f72-4eca-bbe8-83277837fbd3,1246,,"[97.0, 16.0]",16196,27,,,,0.8550527,,Right Foot,True,,,"[117.0, 39.0]",,High Pass,,30.479502,Incomplete,,Raphaël Varane,5485.0,,,,,,,1,From Corner,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,62,Real Madrid,220,"['42638ca2-d795-4af4-b891-f076dc312c6d', 'd33c6ac4-24b3-45e3-a9d6-641f52f0712a']",46,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:46.111,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.969167,,,,,,,,,,,,,6de41bbc-f897-43ec-b200-5e367fde88d6,1250,,"[15.0, 37.0]",16196,27,,,,-1.0824624,,Keeper Arm,,,,"[32.0, 5.0]",,High Pass,,36.23534,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,63,Barcelona,217,['05bce080-84f8-4f1e-8a24-404733f341eb'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:56.972,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.7083,,,,,,,,,,,,,87884972-c7ad-484f-b791-9ea73f12c927,1253,,"[30.0, 6.0]",16196,28,,,,1.3654009,,Right Foot,,,,"[35.0, 30.0]",,Ground Pass,,24.5153,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Keeper,Luis Alberto Suárez Díaz,5246.0,Center Forward,63,Barcelona,217,['b7449629-f50e-45cd-b647-70faeb167267'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:00.722,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.0966,,,,,,,,,,,,,f8214446-a3ab-4273-ac7f-d902c564fa7a,1256,,"[35.0, 30.0]",16196,28,,,,-1.7975951,,Right Foot,,,,"[32.0, 17.0]",,Ground Pass,,13.341664,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,63,Barcelona,217,['a1edbef4-67b5-4cdb-b9fd-1cc8ef99d206'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:02.471,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.250369,,,,,,,,,,,,,eac95fb7-1d7c-491b-aadd-e41147238fab,1265,,"[116.0, 68.0]",16196,28,,,,-1.8259788,,Right Foot,True,,,"[110.0, 45.0]",,High Pass,,23.769728,Incomplete,,Karim Benzema,19677.0,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,64,Real Madrid,220,"['a9a08f9b-fe2a-40a2-a842-d225227aafb7', 'e42dfa65-5c37-4cf8-8838-a6aca1801378']",9,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:09.286,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.2185,,,,,,,,,,,,,93e9c3fc-a9f7-43e4-adaa-525c109b46ae,1271,,"[90.0, 37.0]",16196,28,,,,1.4940244,,Right Foot,,,,"[91.0, 50.0]",,Low Pass,,13.038404,,,Luka Modrić,5463.0,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,64,Real Madrid,220,"['1e9f8775-0459-4b16-9df2-2c8f4b857af7', '3b198724-7b04-4075-82a6-669f00ba7c28']",13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:13.460,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.491293,,,,,,,,,,,,,6216c39d-f02e-474a-b862-12aa6f8015eb,1275,,"[93.0, 53.0]",16196,28,,,,0.9048271,,Right Foot,,,,"[104.0, 67.0]",,Ground Pass,,17.804493,,,Gareth Frank Bale,6399.0,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,64,Real Madrid,220,"['107d688b-1b12-4fcf-8074-70cdcae0a8ab', '84c6f949-621b-41e0-8020-990f80229ee5']",16,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:16.210,Pass,True,2018/2019
,,,,,,,,,,,,,,,,2.080287,,,,,,,,,,,,,98e4ea1d-b24b-4763-a533-212084c28ee1,1278,,"[104.0, 67.0]",16196,28,,,,-1.3734008,,Left Foot,True,,,"[111.0, 32.0]",,High Pass,,35.69314,Incomplete,,Karim Benzema,19677.0,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,64,Real Madrid,220,"['8676b9b5-c127-4e0e-b59f-9d35c3c3119e', 'b00169b8-2e68-46c5-bfa6-eee419bef14f']",19,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:19.021,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.7161,,,,,,,,,,,,,69867482-8409-4680-ab99-aa6cbe6db94a,1281,,"[120.0, 1.0]",16196,28,,,,1.8622531,,Right Foot,,,,"[111.0, 31.0]",,High Pass,True,31.320919,Incomplete,,Sergio Ramos García,5201.0,,,,Inswinging,,Corner,1,From Corner,Toni Kroos,5574.0,Left Center Midfield,65,Real Madrid,220,"['2b874e4d-8291-4163-aff8-ef69318f9bdb', 'b2f11501-6148-48a7-bbbe-9a855e4853e3']",50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:50.595,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.462766,,,,,,,,,,,,,2a2fbceb-1324-4db6-b18c-a4b4429a21ee,1292,,"[86.0, 40.0]",16196,29,,,,-0.27829966,,Left Foot,,,,"[107.0, 34.0]",,High Pass,,21.84033,Incomplete,,Raphaël Varane,5485.0,,,,,,,1,From Corner,Sergio Reguilón Rodríguez,18620.0,Left Back,65,Real Madrid,220,"['56bf1526-7e91-4c04-b19e-9c32336bcf53', '9ed5692e-6fcd-4b0f-b388-a14f51a08d27']",1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:01.151,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.138781,,,,,,,,,,,,,d101ea2d-68ec-4499-b7d7-887db5daafa4,1298,,"[28.0, 61.0]",16196,29,,,,-0.6202495,,Right Foot,,,,"[35.0, 56.0]",,Low Pass,,8.602325,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,65,Real Madrid,220,"['247f5b8e-e84c-489b-b714-96eb223f9056', '8f35e297-04b6-4a28-8fb2-2e5dc2fa4acf']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:05.059,Pass,,2018/2019
,,,,,,,,,,,,,,,,6.631594,,,,,,,,,,,,,0f3bc5f5-33b1-4a97-8b13-cf97f76b1c8c,1306,,"[7.0, 45.0]",16196,30,,,,0.16162136,,Right Foot,,,,"[99.0, 60.0]",,High Pass,,93.214806,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,66,Barcelona,217,"['8e110056-caca-4398-8d24-f8bce3be822e', 'bce401b3-b342-4230-bc76-ad87283e50f6']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:01.224,Pass,,2018/2019
,,,,,,,,,,,,,,,,4.1452,,,,,,,,,,,,,2002065f-8395-4b80-bcab-4505a4cc8951,1313,,"[9.0, 9.0]",16196,30,,,,0.27829966,,Left Foot,,,,"[79.0, 29.0]",,High Pass,,72.8011,,,Karim Benzema,19677.0,,,,,,Free Kick,1,From Free Kick,Thibaut Courtois,3509.0,Goalkeeper,68,Real Madrid,220,['1e2490b3-c5a8-4ae5-9cb4-5982f49bdd65'],33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:33.641,Pass,,2018/2019
