50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,5.1931,,,,,,,,,,,,,,,,d7456b32-054f-49d3-9d3d-97f0398f9ec5,3062,,"[44.1, 40.6]",266498,75,,,,,-0.5117055,,Left Foot,,,,"[106.6, 5.5]",,High Pass,,71.681656,,Incomplete,,Moisés Gómez Bordonado,11675.0,,,,,,2,Regular Play,Álvaro Medrán Just,6736.0,Left Center Midfield,135,Getafe,216,"['65321db6-9876-401a-a4a7-aca24707b900', 'add0aaf1-72dd-4583-91a5-179f1a7d6e71', 'bf36e6d5-9670-40c3-9ad9-dfd794baf00c']",44,,,,,,,,,,,,,,,,,Getafe,216,00:30:44.203,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,1.4184,,,,,,,,,,,,,,,,33a294af-11ce-4414-90f9-0af0c3ce3ef3,3071,,"[110.5, 4.2]",266498,75,,,,,1.6748495,,Right Foot,True,,,"[107.2, 35.8]",,Low Pass,,31.771843,,Incomplete,,Abdoul Karim Yoda,27092.0,,,,,,2,Regular Play,Moisés Gómez Bordonado,11675.0,Right Midfield,135,Getafe,216,"['0ebc16d3-997c-4597-af8e-deaf00f501ab', '8e98b991-0253-4d13-94d2-c5b348365c3f']",52,,,,,,,,,,,,,,,,,Getafe,216,00:30:52.692,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.127666,,,,,,,,,,,,,,,,7eb9b8e3-27ab-4564-853a-1fdb02ef1181,3081,,"[38.8, 38.8]",266498,76,,,,,-1.0997231,,Right Foot,,,,"[47.0, 22.7]",,Ground Pass,,18.067928,,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,136,Barcelona,217,['aa23847d-b456-44a7-9635-8940d87747e8'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:31:00.663,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.670724,,,,,,,,,,,,,,,,4e0e071e-a67b-4ef0-84a9-765c4efab4f9,3084,,"[55.3, 24.7]",266498,76,,,,,-0.7853982,,Right Foot,,,,"[72.7, 7.3]",,Ground Pass,,24.607315,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,136,Barcelona,217,['1568f767-85e8-42d3-9d93-3afb7940ea8c'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:31:04.414,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.977369,,,,,,,,,,,,,,,,a5b9e847-4c68-4dad-82df-3b091d877812,3087,,"[84.0, 5.1]",266498,76,,,,,1.2148386,,Right Foot,,,,"[86.9, 12.9]",,Ground Pass,,8.321658,,,,Munir El Haddadi Mohamed,6616.0,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,136,Barcelona,217,['6d08db85-415a-4ca4-976c-f86229976fff'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:31:09.984,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.652103,,,,,,,,,,,,,,,,145a1fe6-1cfd-46ec-9d70-c217cfb7805a,3091,,"[85.8, 13.2]",266498,76,,,,,-2.7248905,,Left Foot,,,,"[79.7, 10.5]",,Ground Pass,,6.670832,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Munir El Haddadi Mohamed,6616.0,Center Forward,136,Barcelona,217,"['6ebce3a3-215e-433f-bbe5-49ec6e9ec017', 'bce97ce7-45d6-4558-96eb-6ca5a95ea6c1']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:31:11.494,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,0.4688,,,,,,,,,,,,,,,,4fc91284-8d04-4287-90be-8ae8375bad17,3094,,"[79.7, 10.5]",266498,76,,,,,0.0,,Right Foot,,,,"[82.3, 10.5]",,Low Pass,,2.6,,Incomplete,,Munir El Haddadi Mohamed,6616.0,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,136,Barcelona,217,"['1ad605ed-38eb-4cdd-8148-a42532d300c6', '372db3ff-27b3-4439-a643-afbf44fc065c', '6ebce3a3-215e-433f-bbe5-49ec6e9ec017']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:31:12.244,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,2.087,,,,,,,,,,,,,,,,0827401e-9813-4a84-9478-c6833c98160f,3106,,"[49.3, 77.8]",266498,77,,True,,,-2.469114,,Right Foot,,,,"[43.9, 73.5]",,Ground Pass,,6.902898,,,,Santiago Vergini,27403.0,,,,,Free Kick,2,From Free Kick,Emiliano Buendía,11813.0,Right Back,138,Getafe,216,['8d255856-8fbd-4702-b321-d94a7a286c22'],19,,,,,,,,,,,,,,,,,Getafe,216,00:32:19.192,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.0783,,,,,,,,,,,,,,,,8af60afb-477d-4321-a3cb-e90ebaf4f96e,3108,,"[43.9, 73.5]",266498,77,,,,,-0.18473801,,Right Foot,,,,"[63.7, 69.8]",,Ground Pass,,20.14274,,,,Víctor Rodríguez Romero,15893.0,,,,,,2,From Free Kick,Santiago Vergini,27403.0,Right Center Back,138,Getafe,216,['971a49e5-9171-44cb-97e1-356c9e2bb245'],21,,,,,,,,,,,,,,,,,Getafe,216,00:32:21.316,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.2689,,,,,,,,,,,,,,,,41b72d3d-6c6e-476b-95a1-7a42774db1c0,3111,,"[63.5, 69.8]",266498,77,,,,,-0.7853982,,Right Foot,,,,"[71.8, 61.5]",,Ground Pass,,11.737972,,Incomplete,,Bernard Mensah,27401.0,,,,,,2,From Free Kick,Víctor Rodríguez Romero,15893.0,Right Midfield,138,Getafe,216,"['accd5f4a-7d28-4bc0-91bf-e6fe99bebd05', 'be553fe7-60e0-45ce-af1f-96cba23772c0']",22,,,,,,,,,,,,,,,,,Getafe,216,00:32:22.395,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.812649,,,,,,,,,,,,,,,,be553fe7-60e0-45ce-af1f-96cba23772c0,3113,,"[48.3, 18.6]",266498,77,,,,,-1.1934004,,Left Foot,,,,"[52.7, 7.5]",,Ground Pass,,11.940268,,,,Jordi Alba Ramos,5211.0,,,,,Recovery,2,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,139,Barcelona,217,"['35ff2375-387a-48d6-9425-5a67510a3851', '41b72d3d-6c6e-476b-95a1-7a42774db1c0']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:32:23.664,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.535669,,,,,,,,,,,,,,,,8c2803a7-0573-4574-8589-7507da32e253,3116,,"[51.4, 7.1]",266498,77,,,,,-0.2914568,,Right Foot,,,,"[59.4, 4.7]",,Ground Pass,,8.352245,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,139,Barcelona,217,['58be5231-64cf-43bb-9daf-e267a74e61cd'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:32:28.861,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.626747,,,,,,,,,,,,,,,,4665c9f1-67b2-4b46-af1c-ac6d7d698bb9,3118,,"[59.4, 4.7]",266498,77,,,,,2.794531,,Right Foot,,,,"[35.9, 13.2]",,Low Pass,,24.989998,,,,Thomas Vermaelen,6332.0,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,139,Barcelona,217,['32941b15-66f0-4f09-a76a-25f95b7e75ab'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:32:29.397,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.005223,,,,,,,,,,,,,,,,07762225-012b-42f6-8886-345c87ffda6a,3121,,"[35.1, 15.8]",266498,77,,,,,1.7874084,,Left Foot,,,,"[28.3, 46.7]",,Ground Pass,,31.639374,,,,Marc Bartra Aregall,7068.0,,,,,,2,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,139,Barcelona,217,['27f5590b-c20c-4fa4-a6c6-8aee96382c10'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:32:31.944,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.827228,,,,,,,,,,,,,,,,12c39a94-760e-498a-9a2f-8e6ed4ac32f1,3124,,"[35.5, 51.9]",266498,77,,,,,1.1596456,,Left Foot,,,,"[46.4, 76.9]",,Ground Pass,,27.27288,,,,Aleix Vidal Parreu,6400.0,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,139,Barcelona,217,['deb9ff47-97fc-40a8-9b84-44517249bb9f'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:32:37.009,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.105312,,,,,,,,,,,,,,,,0d64b111-2b34-4b92-8656-e294f5148d98,3127,,"[46.4, 76.9]",266498,77,,,,,-2.4947665,,Right Foot,,,,"[27.2, 62.4]",,Ground Pass,,24.060133,,,,Marc Bartra Aregall,7068.0,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,139,Barcelona,217,['fe74d007-1cf8-448a-81f6-d7f3d292c3ec'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:32:39.262,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.345776,,,,,,,,,,,,,,,,b2dee5c2-6c7d-44f7-a2f0-df3ea42ec7e9,3130,,"[28.3, 61.7]",266498,77,,,,,-1.0536284,,Right Foot,,,,"[40.7, 39.9]",,Ground Pass,,25.079872,,,,Sergi Samper Montaña,21229.0,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,139,Barcelona,217,['a7bd9179-ed38-4e24-bdb1-e2b96f92f206'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:32:42.668,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.95426,,,,,,,,,,,,,,,,07fa90ca-f9ba-45c3-86b0-41f2ddc78909,3133,,"[34.2, 38.2]",266498,77,,,,,-0.4636476,,Right Foot,,,,"[48.6, 31.0]",,Ground Pass,,16.09969,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Sergi Samper Montaña,21229.0,Center Defensive Midfield,139,Barcelona,217,['e367bcfe-0963-4e5d-b49e-c09b025d20c8'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:32:47.507,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.79063,,,,,,,,,,,,,,,,761ad133-e26c-480b-985b-8ee571818624,3135,,"[48.6, 31.0]",266498,77,,,,,-2.4829247,,Right Foot,,,,"[34.0, 19.7]",,Ground Pass,,18.462124,,,,Thomas Vermaelen,6332.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,139,Barcelona,217,['2a27589d-dbde-41cc-9880-0ffe9b9888b6'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:32:48.462,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.419305,,,,,,,,,,,,,,,,dfb7a37f-582e-45a6-866a-62259e1a41bd,3138,,"[34.0, 19.7]",266498,77,,,,,-1.3986055,,Left Foot,,,,"[36.8, 3.6]",,Ground Pass,,16.341665,,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,139,Barcelona,217,['97d17b2e-78a3-4877-9e38-4feb004ba9e3'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:32:50.364,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.736262,,,,,,,,,,,,,,,,eb92d19f-71dc-4e58-b0de-9cdaca73a9c2,3141,,"[36.8, 3.6]",266498,77,,,,,1.4296644,,Left Foot,,,,"[39.4, 21.9]",,Ground Pass,,18.483776,,,,Sergi Samper Montaña,21229.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,139,Barcelona,217,['cbe8e634-117b-4ce0-aaa8-034b8a9d44b8'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:32:52.765,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.322587,,,,,,,,,,,,,,,,d535ae5f-898f-414f-b4b8-e9789e068ea4,3144,,"[39.9, 24.9]",266498,77,,,,,1.2719837,,Right Foot,,,,"[46.8, 47.3]",,Ground Pass,,23.438643,,,,Arda Turan,11094.0,,,,,,2,Regular Play,Sergi Samper Montaña,21229.0,Center Defensive Midfield,139,Barcelona,217,['4122691b-6d02-47f2-9e9f-a8e48a3b6f5e'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:32:54.833,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.1252,,,,,,,,,,,,,,,,6b948d25-8ef6-4efd-a270-31bada067f2a,3147,,"[65.8, 54.5]",266498,78,,,,,0.4038598,,Right Foot,,,,"[77.5, 59.5]",,Ground Pass,,12.7236,,,,Munir El Haddadi Mohamed,6616.0,,,,,,2,Regular Play,Arda Turan,11094.0,Right Center Midfield,139,Barcelona,217,['73016757-0ea0-418b-89f1-c03ef0c6ae16'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:33:00.977,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.792501,,,,,,,,,,,,,,,,96594d81-30a0-44e6-a906-638993b25636,3151,,"[76.0, 60.2]",266498,78,,,,,2.2612429,,Left Foot,,,,"[70.3, 67.1]",,Ground Pass,,8.949861,,,,Arda Turan,11094.0,,,,,,2,Regular Play,Munir El Haddadi Mohamed,6616.0,Center Forward,139,Barcelona,217,['c1b1f2b9-98b3-46ca-82fd-68e3c6198673'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:33:03.372,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.898219,,,,,,,,,,,,,,,,e0c25db7-aee5-4f7f-a0fb-0a2b79e8b4cf,3154,,"[70.3, 67.1]",266498,78,,,,,0.5447335,,Right Foot,,,,"[87.3, 77.4]",,Ground Pass,,19.876871,,,,Aleix Vidal Parreu,6400.0,,,,,,2,Regular Play,Arda Turan,11094.0,Right Center Midfield,139,Barcelona,217,['561c818f-3943-48b8-967f-51b56bdce9ea'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:33:05.032,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.888566,,,,,,,,,,,,,,,,09c2fe57-1fe9-47dd-9743-ce9db5e4c0e0,3157,,"[94.9, 78.3]",266498,78,,,,,-2.8892746,,Left Foot,,,,"[82.1, 75.0]",,Ground Pass,,13.218548,,,,Arda Turan,11094.0,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,139,Barcelona,217,['48ef9fab-edbd-4a68-8df0-f8f1c8f247d1'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:33:08.815,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.8645,,,,,,,,,,,,,,,,ab380075-78ee-460c-ab9c-6b28a8c46c6f,3160,,"[82.6, 75.4]",266498,78,,,,,-0.73997486,,Right Foot,,,,"[91.8, 67.0]",,Ground Pass,,12.45793,,Incomplete,,Munir El Haddadi Mohamed,6616.0,,,,,,2,Regular Play,Arda Turan,11094.0,Right Center Midfield,139,Barcelona,217,"['5d00bc59-b63b-477d-95ad-6c74ff3b24ad', 'ae1568dc-6fc6-46e0-8b03-4c2f0a1ee0a7']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:33:10.417,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.6423,,,,,,,,,,,,,,,,ed32c5dd-f7d3-41d8-bb31-83b5c464a38b,3166,,"[34.6, 12.2]",266498,78,,,,,-1.522447,,Right Foot,,,,"[34.9, 6.0]",,Ground Pass,,6.207254,,,,Moisés Gómez Bordonado,11675.0,,,,,,2,Regular Play,Álvaro Medrán Just,6736.0,Left Defensive Midfield,140,Getafe,216,['d2c81321-ecd2-4f7b-b999-6d8ebe751148'],12,,,,,,,,,,,,,,,,,Getafe,216,00:33:12.517,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.8552,,,,,,,,,,,,,,,,5965b84d-145c-4445-889d-484740aefe3b,3168,,"[34.9, 6.0]",266498,78,,,,,2.6828954,,Left Foot,,,,"[26.8, 10.0]",,Ground Pass,,9.033825,,,,Álvaro Daniel Pereira Barragán,27402.0,,,,,,2,Regular Play,Moisés Gómez Bordonado,11675.0,Left Midfield,140,Getafe,216,['904e5eb9-c626-4b0c-9539-826fd43030e5'],13,,,,,,,,,,,,,,,,,Getafe,216,00:33:13.160,Pass,,2015/2016
,,,,,,,,,,,,,,,,,3.3229,,,,,,,,,,,,,,,,58439672-33ca-46f3-8d8a-7d83bd896191,3171,,"[21.7, 9.0]",266498,78,,,,,-0.10424363,,Left Foot,,,,"[62.8, 4.7]",,High Pass,,41.324326,,Incomplete,,Moisés Gómez Bordonado,11675.0,,,,,,2,Regular Play,Álvaro Daniel Pereira Barragán,27402.0,Left Back,140,Getafe,216,"['85a33046-d7e4-4a9b-8a5a-ebf660dd73a7', 'da8ad9c1-9884-41c3-b15f-abd5f4ea1ea6']",16,,,,,,,,,,,,,,,,,Getafe,216,00:33:16.232,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.410816,,,,,,,,,,,,,,,,85a33046-d7e4-4a9b-8a5a-ebf660dd73a7,3173,,"[57.3, 75.4]",266498,78,,,,,0.017092353,,Head,,,,"[69.0, 75.6]",,High Pass,,11.70171,,,,Aleix Vidal Parreu,6400.0,,,,,Recovery,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,141,Barcelona,217,"['58439672-33ca-46f3-8d8a-7d83bd896191', 'c5969400-b981-4008-8449-ba913deb4be7']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:33:19.555,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.051807,,,,,,,,,,,,,,,,dfbdf689-b793-46c7-9c9c-9980b4b809a4,3176,,"[69.0, 75.6]",266498,78,,,,,-2.3561945,,Right Foot,,,,"[57.7, 64.3]",,Low Pass,,15.980614,,,,Sergi Samper Montaña,21229.0,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,141,Barcelona,217,['8ffecf72-ab6d-47e4-a5c1-9944277e994e'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:33:21.371,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.906884,,,,,,,,,,,,,,,,9a4f37ae-a7c1-4282-90de-b0ea4092c950,3180,,"[62.9, 66.1]",266498,78,,,,,-1.5828439,,Right Foot,,,,"[62.7, 49.5]",,Ground Pass,,16.601204,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Sergi Samper Montaña,21229.0,Center Defensive Midfield,141,Barcelona,217,"['03566f27-e87e-4754-9d23-8454d16457c2', 'bc95b429-aee0-4eb0-bde2-980ce2bd005f']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:33:24.366,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,2.157584,,,,,,,,,,,,,,,,ae34c5fb-35c4-4b1d-b2d1-db219b038271,3182,,"[62.7, 49.5]",266498,78,,,,,2.5721607,,Right Foot,,,,"[38.8, 64.8]",,Low Pass,,28.377808,,,,Marc Bartra Aregall,7068.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,141,Barcelona,217,['2f3668f8-38ee-4b8d-9b32-edc440584e23'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:33:25.273,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.133316,,,,,,,,,,,,,,,,dd9730f0-c836-4222-b57a-3028b9c24c15,3185,,"[48.8, 48.2]",266498,78,,,,,0.8772443,,Right Foot,,,,"[55.7, 56.5]",,Ground Pass,,10.793516,,,,Sergi Samper Montaña,21229.0,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,141,Barcelona,217,['17a2ec3e-2c9d-42c9-8284-f5d25040d1e7'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:33:32.028,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.86751,,,,,,,,,,,,,,,,9b459bbe-8eb2-431f-832f-56bcfe63a997,3189,,"[56.0, 56.9]",266498,78,,,,,0.47145995,,Right Foot,,,,"[66.2, 62.1]",,Ground Pass,,11.449018,,,,Arda Turan,11094.0,,,,,,2,Regular Play,Sergi Samper Montaña,21229.0,Center Defensive Midfield,141,Barcelona,217,"['b7b413ff-e6f9-45f3-af15-4f681c4d1de4', 'bc278350-0fb5-4cb4-ba81-6ff79a832295']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:33:34.124,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,1.18478,,,,,,,,,,,,,,,,2369ffe0-9ea5-4e6e-bf6b-10573b647e39,3192,,"[55.1, 59.7]",266498,78,,,,,-1.4722791,,Left Foot,,,,"[56.8, 42.5]",,Ground Pass,,17.283808,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Arda Turan,11094.0,Right Center Midfield,141,Barcelona,217,['7d21445b-dd9a-40c3-916c-8f95ed273930'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:33:38.338,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.684657,,,,,,,,,,,,,,,,2c86902e-7fe3-4327-825b-fa6259da54f9,3195,,"[52.7, 40.4]",266498,78,,,,,-1.8615834,,Left Foot,,,,"[48.6, 26.7]",,Ground Pass,,14.300349,,,,Thomas Vermaelen,6332.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,141,Barcelona,217,['60e0748d-c513-44c5-848f-eaada339669b'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:33:40.451,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.909619,,,,,,,,,,,,,,,,d85a5843-0f65-4e78-8916-9b7d4d120443,3198,,"[64.7, 22.5]",266498,78,,,,,1.8356136,,Left Foot,,,,"[63.1, 28.4]",,Ground Pass,,6.1131005,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,141,Barcelona,217,['761d97ac-6806-42ac-8e1c-c2d1af03639b'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:33:45.933,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.087929,,,,,,,,,,,,,,,,ec9a83cb-5472-4320-bedc-193491093dbe,3201,,"[69.5, 26.0]",266498,78,,,,,-1.609029,,Right Foot,,,,"[68.8, 7.7]",,Ground Pass,,18.313383,,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,141,Barcelona,217,['154fb8d4-3d96-4cf0-84af-bf51eca0fda0'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:33:49.023,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.906176,,,,,,,,,,,,,,,,849de33c-6308-4d32-b506-aac2585d2c60,3204,,"[68.8, 7.3]",266498,78,,,,,-0.6337927,,Left Foot,,,,"[77.1, 1.2]",,Ground Pass,,10.300486,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,141,Barcelona,217,['cbc307c9-0fb0-4ab8-a269-3046722209d0'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:33:50.801,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.098704,,,,,,,,,,,,,,,,38e8c481-6143-4985-93f0-ff27679716bf,3208,,"[79.5, 2.7]",266498,78,,,,,3.0411565,,Right Foot,,,,"[66.6, 4.0]",,Ground Pass,,12.965339,,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,141,Barcelona,217,"['7fb95e5d-776f-4244-8b7a-d6c4bcecc6ab', 'bab4ecbc-dd56-444c-9116-6efdf172cc87']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:33:55.057,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,0.936315,,,,,,,,,,,,,,,,1a79341b-7bb5-4546-b671-0b67859853b7,3211,,"[66.6, 4.0]",266498,78,,,,,0.016391974,,Right Foot,,,,"[78.8, 4.2]",,Ground Pass,,12.201639,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,141,Barcelona,217,['77397371-9a78-4a10-b446-05133b37dbae'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:33:57.461,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.871397,,,,,,,,,,,,,,,,66d89085-96dc-4bf0-945e-84703504d587,3214,,"[78.8, 4.2]",266498,78,,,,,1.1970695,,Right Foot,,,,"[88.8, 29.7]",,Ground Pass,,27.390692,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,141,Barcelona,217,['5c11aca3-5a67-4965-b0af-58701ea03bdc'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:33:59.311,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.025312,,,,,,,,,,,,,,,,3b0b35e2-0538-4622-b4fe-0a85f2bd355d,3218,,"[95.1, 39.1]",266498,79,,,,,1.5876014,,Right Foot,,,,"[94.9, 51.0]",,Low Pass,,11.901681,,,,Arda Turan,11094.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,141,Barcelona,217,['50fa1841-e430-4ad4-bb02-3c02e79fe994'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:34:03.568,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.202587,,,,,,,,,,,,,,,,cf0133d8-1ccf-4ccc-b54e-1b5e908a18f7,3233,,"[74.7, 54.5]",266498,79,,,,,-2.171748,,Right Foot,,,,"[63.8, 38.6]",,Ground Pass,,19.277449,,,,Thomas Vermaelen,6332.0,,,,,,2,Regular Play,Sergi Samper Montaña,21229.0,Center Defensive Midfield,141,Barcelona,217,['49a29fef-3192-4fb9-98fc-3445d979816e'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:34:17.004,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.180758,,,,,,,,,,,,,,,,187830c1-554b-4faa-a83a-6768eb348161,3236,,"[78.4, 22.7]",266498,79,,,,,-1.0347563,,Left Foot,,,,"[90.4, 2.5]",,Ground Pass,,23.495531,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,141,Barcelona,217,['1d138cd2-15ad-4e4d-b0f3-58bc62b45739'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:34:21.288,Pass,,2015/2016
