50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,2.952249,,,,,,,,,,,,,,655088bf-8e18-4bed-bd2c-21f4c0dd7e51,599,,"[21.6, 61.7]",70284,10,,,,0.4612056,,Right Foot,,,"[54.4, 78.0]",,Ground Pass,,36.626904,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,,Right Center Back,38,Barcelona,217,['1af91dce-1b73-49d4-baea-a18fe9f2a663'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:02.632,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.3698,,,,,,,,,,,,,,d875f322-d80a-4970-8f6b-090a31015159,602,,"[81.0, 64.3]",70284,10,,,,0.5070985,,Right Foot,,,"[88.2, 68.3]",,Ground Pass,,8.236505,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,,Right Back,38,Barcelona,217,['f007458c-aa7d-40aa-b361-02eb03df7e3e'],9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:09.606,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.4988,,,,,,,,,,,,,,72875b28-1ef7-4363-8917-afa037e5713e,605,,"[88.0, 70.3]",70284,10,,,,-2.7739224,,Right Foot,,,"[74.5, 65.1]",,Ground Pass,,14.466859,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,,Right Wing,38,Barcelona,217,['6465dfd6-b337-4a3c-9da1-3521ed00a92e'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:11.663,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.0807,,,,,,,,,,,,,,32b7cb0a-b4f0-40b6-ad61-4cb88a0bd256,608,,"[74.7, 66.2]",70284,10,,,,-1.487655,,Right Foot,,,"[75.8, 53.0]",,Ground Pass,,13.245754,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,,Right Center Midfield,38,Barcelona,217,['165f825f-5ad8-4de3-a9d5-5003f3869d0b'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:13.302,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.364182,,,,,,,,,,,,,,c86d2c21-a49e-4263-afba-8fe96dbdfe94,611,,"[82.8, 37.7]",70284,10,,,,-1.4691075,,Left Foot,,,"[85.8, 8.3]",,Low Pass,,29.552666,,,,,Cristian Tello Herrera,6658.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Center Forward,38,Barcelona,217,['bb379fca-22de-47cf-be66-8154074464ff'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:17.434,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.6325,,,,,,,,,,,,,,c6f0641a-d2c6-41e9-993e-8e093343c7c0,614,,"[86.8, 15.4]",70284,10,,,,1.8063413,,Right Foot,,,"[84.4, 25.4]",,Ground Pass,,10.283968,,,Unknown,,,,,,,,,,1,Regular Play,Cristian Tello Herrera,6658.0,,Left Wing,38,Barcelona,217,,22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:22.003,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.198133,,,,,,,,,,,,,,52ccaede-88d3-4550-bac2-d57f12cda119,617,,"[57.2, 9.7]",70284,10,,,,1.5208379,,Right Foot,,,"[58.0, 25.7]",,Ground Pass,,16.019987,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,,Left Back,38,Barcelona,217,['4fcfb7c0-7cb5-4094-8afe-46a03d2dfa07'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:28.971,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.989513,,,,,,,,,,,,,,815aede5-9bf1-451f-9f3b-50244eca63cd,620,,"[58.2, 25.7]",70284,10,,,,-0.45903936,,Right Foot,,,"[66.9, 21.4]",,Ground Pass,,9.7046385,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,,Center Defensive Midfield,38,Barcelona,217,['5bdc3b57-f79d-41cd-a535-eaac8ef6b2d3'],30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:30.879,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.5288,,,,,,,,,,,,,,f625702b-fc1c-4808-a41f-8fd8e10ae000,622,,"[66.9, 21.4]",70284,10,,,,2.0226798,,Right Foot,,,"[58.6, 38.5]",,Ground Pass,,19.007893,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,,Left Center Midfield,38,Barcelona,217,['6e0bb55f-d26a-449e-a5e2-e89c58165bff'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:31.869,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.016,,,,,,,,,,,,,,a92dd826-e7bf-4a11-ae73-097f853ff380,625,,"[65.7, 45.8]",70284,10,,,,0.5439986,,Right Foot,,,"[86.2, 58.2]",,Ground Pass,,23.958506,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,,Right Center Midfield,38,Barcelona,217,['ee58b5ab-29ca-40b2-8fa8-f8442c1d1d5f'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:35.133,Pass,,2012/2013
,,,,,,,,,,,,,,,,3.9844,,,,,,,,,,,,,,d443f9e2-8466-484d-b93f-439527a6207c,627,,"[86.7, 58.9]",70284,10,,,,0.8838443,,No Touch,,,"[101.3, 76.7]",,Ground Pass,,23.021729,,True,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,,Right Wing,38,Barcelona,217,['77ae1777-27b5-4683-95ac-c591c5b35f7b'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:36.149,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.5088,,,,,,,,,,,,,,f11bb77e-df11-4566-a826-161da7188fcd,630,,"[103.1, 75.4]",70284,10,,,,-1.1518474,,Right Foot,,,"[108.8, 62.6]",,Low Pass,,14.011781,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,,Right Back,38,Barcelona,217,"['1c1e03b9-d8f4-41ea-b835-cb2c21bd1cb3', 'e70f44f2-dff9-46f4-8cdb-64063b086565']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:40.173,Pass,,2012/2013
,,,,,,,,,,,,,,,,2.5973,,,,,,,,,,,,,,ea434fcb-dac7-47b4-9fb4-2a504375cd6c,633,,"[112.0, 80.0]",70284,10,True,,,-1.9036165,,,,,"[109.2, 71.9]",,Low Pass,,8.570297,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,,Right Back,39,Barcelona,217,['563f8fd1-f428-4414-8a21-438c0d7f4486'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:49.807,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.6312,,,,,,,,,,,,,,00939813-4687-43b7-a850-4a71f0ac212b,635,,"[109.0, 72.9]",70284,10,True,,,1.9549657,,Left Foot,,,"[107.1, 77.6]",,Ground Pass,,5.0695167,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,,Right Center Midfield,39,Barcelona,217,['092ace00-6c11-4656-bca8-5aeb295385df'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:52.840,Pass,,2012/2013
,,,,,,,,,,,,,,,,4.1797,,,,,,,,,,,,,,19fe932c-153e-484a-80d3-7e93d54ea4d4,637,,"[107.1, 77.6]",70284,10,,,,-2.4805496,,Right Foot,,,"[74.7, 52.4]",,Low Pass,,41.046314,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,,Right Back,39,Barcelona,217,['bc6771ed-a7c1-4c27-b423-bd36d815bf54'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:53.480,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.085026,,,,,,,,,,,,,,55bdbe3f-73cf-4801-a993-97f9f3cb3cc1,640,,"[74.7, 51.8]",70284,10,,,,-2.2718182,,Right Foot,,,"[65.5, 40.9]",,Ground Pass,,14.26359,,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,,Center Defensive Midfield,39,Barcelona,217,['77c8a1f7-c071-4d17-8565-fb8733de2229'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:58.041,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.686718,,,,,,,,,,,,,,06cfd7d6-0402-4736-9678-6c517494cd43,643,,"[63.3, 40.9]",70284,10,,,,-0.9695348,,Right Foot,,,"[77.5, 20.2]",,Ground Pass,,25.10239,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,,Left Center Back,39,Barcelona,217,['00aaabc2-80c7-4f86-967b-890765a45edd'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:59.514,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.9255,,,,,,,,,,,,,,87ec5f10-8648-437c-b203-de4388d93448,646,,"[77.9, 20.4]",70284,11,,,,1.5912017,,Left Foot,,,"[77.7, 30.2]",,Ground Pass,,9.802041,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,,Left Back,39,Barcelona,217,['d077e824-a589-4d37-a98e-08bd04993839'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:01.867,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.5675,,,,,,,,,,,,,,6cbe5105-7291-4fe0-af1b-9a14ad568a7b,650,,"[91.6, 6.5]",70284,11,,,,2.6470668,,Right Foot,,,"[81.4, 12.0]",,Ground Pass,,11.588356,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,,Left Center Midfield,39,Barcelona,217,['70c0c0b5-fc34-43b8-9c3a-42604a39ac88'],9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:09.062,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.609807,,,,,,,,,,,,,,f38fae0d-2073-462c-9865-d1036d541696,653,,"[81.4, 12.0]",70284,11,,,,-0.7086263,,Left Foot,,,"[84.2, 9.6]",,Ground Pass,,3.6878178,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,,Left Back,39,Barcelona,217,['6507e174-336a-44cb-b70e-8e59fcad3c38'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:11.293,Pass,,2012/2013
,,,,,,,,,,,,,,,,2.8983,,,,,,,,,,,,,,28e99dd8-7931-4f6c-ae29-f197327e4885,656,,"[79.6, 14.8]",70284,11,,,,2.0881557,,Right Foot,,,"[59.0, 51.0]",,High Pass,,41.65093,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,,Left Center Midfield,39,Barcelona,217,['37c6919f-f719-4711-b958-d4483ad079ef'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:13.088,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.92625,,,,,,,,,,,,,,14857ede-0d07-41fe-9b29-84368b6f17be,659,,"[64.0, 57.2]",70284,11,,,,0.6828782,,Right Foot,,,"[90.8, 79.0]",,Low Pass,,34.54678,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,,Right Center Back,39,Barcelona,217,['3440b960-3d73-45e9-be8d-aebf586763d1'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:18.008,Pass,,2012/2013
,,,,,,,,,,,,,,,,3.682,,,,,,,,,,,,,,6b33e585-d116-4595-a513-a1b4cbf74a1a,662,,"[91.0, 78.2]",70284,11,,,,-1.2425663,,Right Foot,True,,"[114.6, 8.9]",,High Pass,,73.20827,,,,,Cristian Tello Herrera,6658.0,,,True,,,,1,From Throw In,Daniel Alves da Silva,4324.0,,Right Back,39,Barcelona,217,['39fade73-f444-430e-b26f-d545dd45340a'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:21.773,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.9322,,,,,,,,,,,,,,f07ca66c-6077-43fe-b91a-d994a3080e88,665,,"[113.5, 9.9]",70284,11,,,,2.1752026,,Right Foot,,,"[91.4, 41.9]",,Ground Pass,,38.889717,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,From Throw In,Cristian Tello Herrera,6658.0,,Left Wing,39,Barcelona,217,['d47ecb61-97bc-4d8e-acda-ac8ca17826ca'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:28.189,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.9144,,,,,,,,,,,,,,4284f9e4-fae2-4e4b-aa80-9533d0d2a2de,668,,"[91.0, 42.2]",70284,11,,,,0.8574382,,Right Foot,,,"[109.0, 63.0]",,High Pass,,27.50709,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,,Center Defensive Midfield,39,Barcelona,217,['a2d97132-0b33-45a1-b173-cdf6c6d221d1'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:31.177,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.6709,,,,,,,,,,,,,,70d23702-e2aa-427a-a79d-a2df2528b9ec,671,,"[109.0, 63.0]",70284,11,,,,-1.9678757,,Right Foot,,,"[106.4, 56.8]",,Ground Pass,,6.7230945,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,,Right Back,39,Barcelona,217,['6eff1f2f-7aae-4e34-8d84-f1a04fec5845'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:33.131,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.9754,,,,,,,,,,,,,,19b9c4e1-d021-495d-8b0c-3b5904d6f63d,674,,"[106.4, 56.8]",70284,11,,,,-0.16514868,,Right Foot,,,"[120.8, 54.4]",,Low Pass,,14.59863,,,Out,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,,Right Wing,39,Barcelona,217,['286747c7-9611-4d6f-bf01-a518faa827cb'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:33.841,Pass,,2012/2013
,,,,,,,,,,,,,,,,3.3012,,,,,,,,,,,,,,6d15cf32-3f48-464b-9f7a-469058b5d40c,676,,"[6.0, 36.0]",70284,12,,,,0.33427227,,Left Foot,,,"[72.8, 59.2]",,High Pass,,70.71407,,,,,Adrián López Álvarez,6735.0,,,,,,Goal Kick,1,From Goal Kick,Thibaut Courtois,3509.0,,Goalkeeper,40,Atlético Madrid,212,['c993c166-ede6-4f6f-9560-8d668177288e'],1,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:01.138,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.713257,,,,,,,,,,,,,,7f0857a8-d437-4096-841c-448e8b06bcb7,679,,"[73.9, 59.2]",70284,12,,,True,0.2234766,,,,,"[91.5, 63.2]",,Low Pass,,18.048822,,,Incomplete,,Radamel Falcao García Zárate,3445.0,,,,,,,1,From Goal Kick,Adrián López Álvarez,6735.0,,Right Wing,40,Atlético Madrid,212,"['31b619d0-77e7-4ae7-9931-6db130fa9352', '9b48cdc6-b73c-41dd-bc28-cf1d2da75d46', '9d577830-4c4a-4495-87f5-643dcb669878']",4,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:04.520,Pass,True,2012/2013
,,,,,,,,,,,,,,,,2.3662,,,,,,,,,,,,,,45f5404e-9759-4771-a6a9-47d5e81b9279,683,,"[23.0, 6.9]",70284,12,,,,0.43339202,,Left Foot,,,"[55.2, 21.8]",,High Pass,,35.480278,,,Incomplete,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,,Left Back,40,Atlético Madrid,212,['d01f584c-db11-4cf2-bb97-f96de5328700'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:08.095,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.9201,,,,,,,,,,,,,,d3a4cfae-2bf0-41f4-a244-33d91f0521f0,687,,"[64.1, 57.6]",70284,12,,,,-1.5771657,,Right Foot,,,"[64.0, 41.9]",,Ground Pass,,15.700318,,,,,Jorge Resurrección Merodio,5199.0,,,,,,,1,From Goal Kick,Tiago Cardoso Mendes,20669.0,,Center Defensive Midfield,40,Atlético Madrid,212,"['5d06f1f6-2ea3-4784-8847-042d230f880e', '9424f13f-58ba-4832-99f9-4104608bd139']",12,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:12.404,Pass,True,2012/2013
,,,,,,,,,,,,,,,,2.324885,,,,,,,,,,,,,,1726bf25-a871-472a-bde1-0e5c3a1d9956,691,,"[62.6, 43.1]",70284,12,,,,2.8465736,,Right Foot,,,"[34.3, 51.7]",,Ground Pass,,29.577864,,,,,João Miranda de Souza Filho,5551.0,,,,,,,1,From Goal Kick,Jorge Resurrección Merodio,5199.0,,Left Center Midfield,40,Atlético Madrid,212,"['0598dd53-1b7a-43c4-9570-9ef4cb42c0b9', '0fc89d35-9deb-4179-b3e5-305700bc4be1']",14,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:14.201,Pass,True,2012/2013
,,,,,,,,,,,,,,,,0.998724,,,,,,,,,,,,,,86ca6f08-fabd-4b76-8c6b-6d369e7c9da7,695,,"[34.6, 59.0]",70284,12,,,,1.0004131,,Right Foot,,,"[44.8, 74.9]",,Ground Pass,,18.890474,,,,,Juan Francisco Torres Belén,6375.0,,,,,,,1,From Goal Kick,João Miranda de Souza Filho,5551.0,,Right Center Back,40,Atlético Madrid,212,['13f6d4bd-19b9-4094-8955-c0152a0a1001'],18,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:18.194,Pass,,2012/2013
,,,,,,,,,,,,,,,,4.2943,,,,,,,,,,,,,,8c84e539-6695-4c4b-a025-6de011a7a6d2,699,,"[42.6, 70.1]",70284,12,,,,-2.554378,,Right Foot,,,"[13.3, 50.6]",,Ground Pass,,35.19574,,,,,João Miranda de Souza Filho,5551.0,,,,,,,1,From Goal Kick,Juan Francisco Torres Belén,6375.0,,Right Back,40,Atlético Madrid,212,['db5ab2ce-d62f-409e-854e-87fa8549fae6'],20,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:20.495,Pass,,2012/2013
,,,,,,,,,,,,,,,,2.488442,,,,,,,,,,,,,,2ab98ff0-afb6-4382-a5ce-6eb20a853c0a,702,,"[12.9, 50.4]",70284,12,,,,-1.7888635,,Left Foot,,,"[9.0, 32.8]",,Ground Pass,,18.026924,,,,,Thibaut Courtois,3509.0,,,,,,,1,From Goal Kick,João Miranda de Souza Filho,5551.0,,Right Center Back,40,Atlético Madrid,212,['022e1ccc-7dc1-4c5b-9acb-7df47a30d462'],24,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:24.884,Pass,,2012/2013
,,,,,,,,,,,,,,,,2.9331,,,,,,,,,,,,,,d1d51376-bbf4-4426-8ded-4f3686b1339f,705,,"[9.2, 30.4]",70284,12,,,,0.3775807,,Left Foot,,,"[68.2, 53.8]",,High Pass,,63.47094,,,,,Radamel Falcao García Zárate,3445.0,,,,,,,1,From Goal Kick,Thibaut Courtois,3509.0,,Goalkeeper,40,Atlético Madrid,212,['a61bc88b-1f8e-4f8f-951e-d16f8e78a944'],30,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:30.705,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.873981,,,,,,,,,,,,,,e4bcdf23-035f-4dcd-834b-e08049123470,715,,"[71.8, 54.9]",70284,12,,,,1.3207091,,Right Foot,,,"[76.5, 73.3]",,Ground Pass,,18.990788,,,,,Adrián López Álvarez,6735.0,,,,,,,1,From Goal Kick,Radamel Falcao García Zárate,3445.0,,Center Forward,40,Atlético Madrid,212,"['adab0370-c89d-4689-8d31-6cb48879b550', 'afa54792-9b92-4ba0-b0a2-611bf5dbd87a']",40,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:40.140,Pass,True,2012/2013
,,,,,,,,,,,,,,,,0.8301,,,,,,,,,,,,,,cd27bddc-f5fa-41c3-87e2-6992ce0ecc3f,719,,"[78.5, 66.0]",70284,12,,,,-0.7695265,,Right Foot,,,"[84.9, 59.8]",,Ground Pass,,8.910667,,,Incomplete,,Radamel Falcao García Zárate,3445.0,,,,,,,1,From Goal Kick,Adrián López Álvarez,6735.0,,Right Wing,40,Atlético Madrid,212,"['a5db2e06-cb58-4e8a-a17c-b3fa14bc05ed', 'e31d69ed-30f2-4d4c-ad69-2f711ad7a0ab']",43,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:43.233,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.5635,,,,,,,,,,,,,,f62caacd-9abe-4e54-93a7-d04d39028da3,724,,"[40.2, 18.2]",70284,12,,,,0.6489956,,Right Foot,,,"[46.0, 22.6]",,Low Pass,,7.28011,,,Incomplete,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,,Left Back,41,Barcelona,217,['0a12afb2-6ba0-4067-8646-67a91c57fede'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:45.483,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.2332,,,,,,,,,,,,,,2340d892-49e2-48d4-b942-5dad1d9e2175,726,,"[35.5, 36.1]",70284,12,,,,-0.43007815,,Head,,,"[46.4, 31.1]",,High Pass,,11.992081,,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,,Right Center Back,41,Barcelona,217,"['1adf8e36-1c23-44ee-9371-45f225ae3a3c', '4f8714bb-349e-44b0-9e65-1cd0f7dccdd7']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:47.830,Pass,,2012/2013
,,,,,,,,,,,,,,,,3.4571,,,,,,,,,,,,,,4f8714bb-349e-44b0-9e65-1cd0f7dccdd7,729,,"[74.6, 49.9]",70284,12,,,True,-0.38050637,,,,,"[99.6, 39.9]",,High Pass,,26.925823,,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Tiago Cardoso Mendes,20669.0,,Center Defensive Midfield,41,Barcelona,217,"['2340d892-49e2-48d4-b942-5dad1d9e2175', '33c57d1c-e321-40b4-98b8-d78dc169839f', '92c73bca-2eb9-455d-9f7d-8b3bf4f1c64c']",49,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:49.063,Pass,True,2012/2013
,,,,,,,,,,,,,,,,0.982981,,,,,,,,,,,,,,33c57d1c-e321-40b4-98b8-d78dc169839f,730,,"[21.4, 41.1]",70284,12,,,,1.6789004,,Right Foot,,,"[20.0, 54.0]",,Ground Pass,,12.975746,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Recovery,1,Regular Play,Adriano Correia Claro,22102.0,,Left Center Back,41,Barcelona,217,"['4f8714bb-349e-44b0-9e65-1cd0f7dccdd7', 'cbac86d2-2fcf-454f-86b8-01f01ee52666']",52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:52.520,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.8444,,,,,,,,,,,,,,48af607d-4bad-4673-af10-8ffb08c2065d,733,,"[13.4, 54.2]",70284,12,,,,-2.237937,,Left Foot,,,"[4.5, 42.9]",,Ground Pass,,14.384019,,,,,José Manuel Pinto Colorado,26005.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,,Right Center Back,41,Barcelona,217,['aeba3f95-d4c0-432e-a1c7-d74811993fdb'],56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:56.030,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.9311,,,,,,,,,,,,,,73907c5b-cec9-43db-8cfa-ead870a60ec3,736,,"[4.5, 42.9]",70284,12,,,,-1.359222,,Right Foot,,,"[10.6, 14.5]",,Ground Pass,,29.04772,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,José Manuel Pinto Colorado,26005.0,,Goalkeeper,41,Barcelona,217,['12973945-6751-4d15-8f7c-9bfce5e253ce'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:59.026,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.7127,,,,,,,,,,,,,,b65df2b1-38f8-4d1e-bb85-5d5403078bb6,739,,"[12.5, 6.7]",70284,13,,,,0.10100644,,Left Foot,,,"[42.1, 9.7]",,Ground Pass,,29.751638,,,,,Cristian Tello Herrera,6658.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,,Left Back,41,Barcelona,217,['a90b47bd-81dc-47aa-9989-fd7269b750c5'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:02.654,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.142,,,,,,,,,,,,,,1322571e-7c60-4ec7-aa38-765fdef6aa48,742,,"[42.8, 9.7]",70284,13,,,,1.5707964,,Right Foot,,,"[42.8, 13.9]",,Low Pass,,4.2,,,Incomplete,,,,,,,,,,1,Regular Play,Cristian Tello Herrera,6658.0,,Left Wing,41,Barcelona,217,['49edc00a-b892-43bb-bf3b-8758329767fb'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:05.435,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.0146,,,,,,,,,,,,,,8b9e2166-09a9-4c2d-a40d-e2189dede36e,744,,"[40.2, 1.0]",70284,13,,,,1.7835281,,,,,"[37.5, 13.5]",,Low Pass,,12.788276,,,,,Andrés Iniesta Luján,5216.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,,Left Back,42,Barcelona,217,['f7f5da9c-b390-484c-b5e0-0ea42029863b'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:12.393,Pass,,2012/2013
