ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.564688,,,,,,,,,,,,,cd6821d9-7089-4e96-a0bd-f2663cf16a45,1716,,"[43.3, 33.9]",303524,38,,,,,0.2856217,,Left Foot,,,,"[55.9, 37.6]",,Ground Pass,,13.132022,,,,Thomas Teye Partey,6383.0,,,,,,1,From Keeper,Mario Hermoso Canseco,6790.0,Left Center Back,80,Atlético Madrid,212,['17481248-912c-48ad-ab42-554905c80fd3'],18,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:18.907,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.861406,,,,,,,,,,,,,5cfee3ea-24d6-46d5-9567-dde979f21bea,1718,,"[54.8, 36.1]",303524,38,,,,,-2.4329665,,Left Foot,,,,"[44.3, 27.1]",,Ground Pass,,13.829317,,,,Mario Hermoso Canseco,6790.0,,,,,,1,From Keeper,Thomas Teye Partey,6383.0,Left Center Midfield,80,Atlético Madrid,212,['9b090e4b-ee76-4e87-b105-70f4eb88e821'],19,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:19.472,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.525475,,,,,,,,,,,,,007a20bc-f182-4291-9444-f8255163766c,1720,,"[44.8, 27.1]",303524,38,,,,,1.0327522,,Left Foot,,,,"[55.9, 45.7]",,Ground Pass,,21.660332,,,,Héctor Miguel Herrera López,5575.0,,,,,,1,From Keeper,Mario Hermoso Canseco,6790.0,Left Center Back,80,Atlético Madrid,212,['884d61db-d4e4-4563-9d2a-4fe493fb6216'],20,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:20.333,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.337532,,,,,,,,,,,,,16c58370-e474-4ae5-81a7-1a0db4530ae2,1723,,"[64.7, 49.8]",303524,38,,,,,0.56725085,,Right Foot,,,,"[77.1, 57.7]",,Ground Pass,,14.702721,,,,Ángel Martín Correa,6377.0,,,,,,1,From Keeper,Héctor Miguel Herrera López,5575.0,Right Center Midfield,80,Atlético Madrid,212,['815ab83d-ee2a-4837-bdbb-95f3052954c7'],23,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:23.540,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.563853,,,,,,,,,,,,,7749e6f8-9a71-4ad6-b4ce-ffffd7033957,1726,,"[97.2, 61.5]",303524,38,,,,,0.79153305,,Right Foot,,,,"[105.3, 69.7]",,Ground Pass,,11.526057,,,,Kieran Trippier,3308.0,,,,,,1,From Keeper,Ángel Martín Correa,6377.0,Right Midfield,80,Atlético Madrid,212,['b7c16bf8-665f-456a-9c15-943e846f4bf6'],28,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:28.242,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.395686,,,,,,,,,,,,,fc49fca0-f236-4f2e-a4d6-b22694a818b7,1728,,"[105.3, 69.7]",303524,38,,,,,-0.5900066,,Right Foot,,,,"[116.8, 62.0]",,Ground Pass,,13.839798,,,,Ángel Martín Correa,6377.0,,,,,,1,From Keeper,Kieran Trippier,3308.0,Right Back,80,Atlético Madrid,212,['5a6f07cc-a8c1-49d1-8bae-283695a7e352'],29,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:29.806,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.27161,,,,,,,,,,,,,ad1ebda7-9163-4484-9e00-5dc6f2948aaa,1730,,"[117.1, 63.5]",303524,38,,,,,-1.8753072,,Right Foot,,,,"[116.0, 60.0]",,Ground Pass,,3.6687872,,Incomplete,,João Félix Sequeira,12041.0,,,,,,1,From Keeper,Ángel Martín Correa,6377.0,Right Midfield,80,Atlético Madrid,212,"['76298370-c59c-4948-a597-392635d8da22', 'cc8a9458-dcfc-44e7-a3b6-b0adbae873fe']",31,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:31.202,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.471461,,,,,,,,,,,,,c40b1a32-46d5-4f0f-872c-3a6a6b29f82a,1733,,"[120.0, 80.0]",303524,39,,,,,-1.8255546,2592714f-348b-4dfb-b4c4-96bc3f9a6699,Right Foot,,,,"[110.0, 41.6]",,High Pass,,39.680725,,,True,Álvaro Borja Morata Martín,3477.0,True,,Outswinging,,Corner,1,From Corner,Kieran Trippier,3308.0,Right Back,81,Atlético Madrid,212,['438fdfaf-b6ad-4d07-adcd-f0a8b6e11611'],0,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:00.167,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.802424,,,,,,,,,,,,,ef15db1c-26de-45e6-8f7a-fd99c37a985a,1739,,"[10.1, 40.4]",303524,40,,True,,,-0.6716062,,Right Foot,,,,"[25.7, 28.0]",,High Pass,,19.92787,,,,Héctor Junior Firpo Adames,17304.0,,,,,Free Kick,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,82,Barcelona,217,['29d853c6-1534-4b25-9571-e212bf0a59f5'],12,,,,,,,,,,,,,,,,Barcelona,217,00:40:12.333,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.030467,,,,,,,,,,,,,551255d2-1f31-4b29-99ee-9fe5581472e3,1741,,"[34.1, 5.7]",303524,40,,,,,1.5075325,,Left Foot,,,,"[35.5, 27.8]",,Ground Pass,,22.144299,,,,Ivan Rakitić,5470.0,,,,,,1,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,82,Barcelona,217,['db263aef-6af3-4a79-985c-aec42c6a5f75'],16,,,,,,,,,,,,,,,,Barcelona,217,00:40:16.817,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.511346,,,,,,,,,,,,,da95e2e9-c5b5-4840-8524-7916d1454750,1745,,"[42.6, 20.5]",303524,40,,,,,-1.1859326,,Right Foot,,,,"[49.0, 4.7]",,Ground Pass,,17.046993,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,82,Barcelona,217,['5eff4dde-1c2f-4e41-9e1e-5dedf2f4ab5c'],19,,,,,,,,,,,,,,,,Barcelona,217,00:40:19.501,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.511641,,,,,,,,,,,,,b4cd793e-2719-43fd-ae6f-75b0b584fd16,1748,,"[49.2, 4.2]",303524,40,,,,,2.6112845,,Right Foot,,,,"[21.4, 20.5]",,Low Pass,,32.22623,,,,Clément Lenglet,6826.0,,,,,,1,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,82,Barcelona,217,['7c1356c0-9693-4519-a925-7fc4dec322d5'],21,,,,,,,,,,,,,,,,Barcelona,217,00:40:21.525,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.424388,,,,,,,,,,,,,2643e76d-52f2-4763-ac09-3b189d6e91ea,1751,,"[21.4, 24.3]",303524,40,,,,,1.5165366,,Left Foot,,,,"[23.1, 55.6]",,Ground Pass,,31.346132,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,82,Barcelona,217,['d625064b-24b0-463a-83e1-161f1b836135'],25,,,,,,,,,,,,,,,,Barcelona,217,00:40:25.057,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.698527,,,,,,,,,,,,,e47a503b-fddb-4036-ae6f-d0a5d17a85e9,1754,,"[28.7, 62.4]",303524,40,,,,,-0.6973908,,Right Foot,,,,"[43.5, 50.0]",,Ground Pass,,19.30803,,,,Ivan Rakitić,5470.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,82,Barcelona,217,['b9b8fdfe-ace2-4183-8978-798372c42fc5'],28,,,,,,,,,,,,,,,,Barcelona,217,00:40:28.215,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.384543,,,,,,,,,,,,,66fdc5da-7e00-4214-a98f-95af607d0294,1758,,"[52.4, 45.3]",303524,40,,,,,-1.7014759,,Right Foot,,,,"[50.1, 27.8]",,Ground Pass,,17.650496,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,82,Barcelona,217,['a247f871-0174-42cf-8a6b-25a16bf8c37c'],32,,,,,,,,,,,,,,,,Barcelona,217,00:40:32.885,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.467421,,,,,,,,,,,,,fc3b4fac-0df5-47cf-b2e4-023c217dd8da,1761,,"[53.3, 26.7]",303524,40,,,,,-0.87147933,,Right Foot,,,,"[71.3, 5.3]",,Ground Pass,,27.963547,,,,Héctor Junior Firpo Adames,17304.0,,,,,,1,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,82,Barcelona,217,['6a21fd01-8232-4575-a092-8638432dc1a0'],35,,,,,,,,,,,,,,,,Barcelona,217,00:40:35.372,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.925886,,,,,,,,,,,,,df45ed7d-9a93-4200-8d7a-060095fe8ca3,1764,,"[77.0, 5.9]",303524,40,,,,,1.0952445,,Left Foot,,,,"[85.6, 22.6]",,Ground Pass,,18.784302,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,82,Barcelona,217,"['819312e2-7ead-432a-b7c0-9c28b7dd3a00', 'af0f6f23-48c1-4bc5-b06b-e94736e16358']",38,,,,,,,,,,,,,,,,Barcelona,217,00:40:38.552,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.274389,,,,,,,,,,,,,d2067d59-f733-40c5-b33b-3af5b6dce054,1773,,"[77.3, 29.0]",303524,40,,,,,1.6975639,,Right Foot,,,,"[73.4, 59.6]",,Ground Pass,,30.847528,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,82,Barcelona,217,['70876bed-92b4-41ed-b726-90e6cc4bb2a2'],43,,,,,,,,,,,,,,,,Barcelona,217,00:40:43.677,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.388636,,,,,,,,,,,,,68f65878-6263-4660-ab42-37af9522978c,1776,,"[94.8, 54.5]",303524,40,,,,,1.1018296,,Right Foot,,,,"[98.6, 62.0]",,Ground Pass,,8.407735,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,82,Barcelona,217,['ed25b92f-b675-4599-bb94-9433dcb2851c'],47,,,,,,,,,,,,,,,,Barcelona,217,00:40:47.637,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.177949,,,,,,,,,,,,,7215a523-ac61-4bec-b54a-e427d9c36c0f,1779,,"[98.9, 61.8]",303524,40,,,,,-0.31309277,,Left Foot,,,,"[112.8, 57.3]",,Ground Pass,,14.6102705,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,82,Barcelona,217,['a0755cde-9b84-4823-a703-47a0d89543f4'],49,,,,,,,,,,,,,,,,Barcelona,217,00:40:49.106,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.693337,,,,,,,,,,,,,75f558a1-b86c-4ced-8c62-ed5b3a9b0fe7,1782,,"[113.6, 56.2]",303524,40,,,,,1.784857,,Right Foot,,,,"[109.6, 74.6]",,Ground Pass,,18.829763,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,82,Barcelona,217,['513ec9df-5d88-4f52-83ec-60de585a83d1'],50,,,,,,,,,,,,,,,,Barcelona,217,00:40:50.499,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.206484,,,,,,,,,,,,,00e71842-fe19-4930-a4dd-f9264a2efd03,1785,,"[104.4, 77.6]",303524,40,,,,,-1.8169813,,Left Foot,,,,"[99.5, 58.1]",,Ground Pass,,20.106218,,,,Frenkie de Jong,8118.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,82,Barcelona,217,['1a9d330d-81c0-4b2b-bd80-25b6747ec3d1'],54,,,,,,,,,,,,,,,,Barcelona,217,00:40:54.108,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.584512,,,,,,,,,,,,,52fd1bc8-0f15-42b5-a521-138a30d917ba,1788,,"[98.9, 57.3]",303524,40,,,,,-0.3045109,,Right Foot,,,,"[105.9, 55.1]",,Ground Pass,,7.3375745,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,82,Barcelona,217,"['6b9a04fb-cec2-42e3-b7be-78158572d37a', 'a28d0337-622d-4aae-947d-e6f97de8f329']",55,,,,,,,,,,,,,,,,Barcelona,217,00:40:55.545,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.337522,,,,,,,,,,,,,22ad7ac4-fcaa-40ab-a9ad-7606275bc911,1793,,"[96.9, 47.2]",303524,40,,,,,-1.8944445,25b8abe7-e149-4e6d-9d4c-f16ab2491b09,Right Foot,,,,"[91.6, 31.4]",,Ground Pass,,16.665234,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,True,,,,Recovery,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,82,Barcelona,217,"['335e3e50-3660-499b-b0dc-50fa96813c04', 'd058169d-69e0-480a-89b5-676f28bdcc30']",57,,,,,,,,,,,,,,,,Barcelona,217,00:40:57.399,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.940914,,,,,,,,,,,,,a821547b-5c35-47e4-944a-524b29466af2,1800,,"[120.0, 80.0]",303524,41,,,,,-1.7645948,,Right Foot,,,,"[115.8, 58.6]",,High Pass,,21.808256,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,83,Barcelona,217,['16b15b22-fd9c-4cb1-8bd0-8dd1faa3614a'],26,,,,,,,,,,,,,,,,Barcelona,217,00:41:26.838,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.365429,,,,,,,,,,,,,09225e40-2e83-4d68-964e-959d42856495,1806,,"[120.0, 80.0]",303524,41,,,,,-1.8411825,88e908d6-3c50-4342-9a9c-d32cc836e8d1,Right Foot,,,,"[109.8, 43.2]",,High Pass,,38.18743,,,True,Gerard Piqué Bernabéu,5213.0,True,,Outswinging,,Corner,1,From Corner,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,84,Barcelona,217,['a98d689e-7e46-4c3a-9c6a-3f88e14cc765'],46,,,,,,,,,,,,,,,,Barcelona,217,00:41:46.532,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.852311,,,,,,,,,,,,,00f6b218-6023-4468-8e44-657e568d980f,1811,,"[98.9, 0.1]",303524,41,,True,,,2.6667411,,,,,,"[84.7, 7.4]",,High Pass,,15.966528,,,,Héctor Junior Firpo Adames,17304.0,,,,,Throw-in,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,85,Barcelona,217,['ae9fbe67-38c6-403b-b44e-fde8eb9b2e9b'],58,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.463,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.704646,,,,,,,,,,,,,a276700b-0bd0-43e4-9538-84bc3f24f867,1813,,"[71.7, 7.7]",303524,42,,,,,1.9932687,,Left Foot,,,,"[66.8, 18.6]",,Ground Pass,,11.950732,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Héctor Junior Firpo Adames,17304.0,Left Back,85,Barcelona,217,['a3846da1-4420-452a-9d1a-177ecfc3ead7'],1,,,,,,,,,,,,,,,,Barcelona,217,00:42:01.384,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.780642,,,,,,,,,,,,,119fb0a3-6f19-408c-b2ed-e8c51c2af7e4,1816,,"[77.0, 20.5]",303524,42,,,,,2.0869458,,Right Foot,,,,"[62.7, 45.7]",,Ground Pass,,28.974644,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,85,Barcelona,217,['6745bf68-00f7-4b02-9d46-b2ee44d5f69e'],7,,,,,,,,,,,,,,,,Barcelona,217,00:42:07.261,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.688499,,,,,,,,,,,,,15dbb77e-64f9-4535-b606-d0fd9459487a,1819,,"[64.9, 46.8]",303524,42,,,,,0.9662572,,Right Foot,,,,"[79.2, 67.5]",,Ground Pass,,25.159094,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,85,Barcelona,217,['a94bfdaa-9b16-4866-b4a5-077a2da9e636'],11,,,,,,,,,,,,,,,,Barcelona,217,00:42:11.442,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.740966,,,,,,,,,,,,,1cd6eaed-b812-4c71-b6ce-1818c7d29e49,1822,,"[79.2, 67.5]",303524,42,,,,,-2.411693,,Right Foot,,,,"[67.8, 57.3]",,Ground Pass,,15.297058,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,85,Barcelona,217,['4e127a23-0a80-47aa-964e-5d22e353aefd'],16,,,,,,,,,,,,,,,,Barcelona,217,00:42:16.369,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.692498,,,,,,,,,,,,,c29f897e-7056-4ae0-992a-042af84cf346,1825,,"[71.5, 54.5]",303524,42,,,,,-1.4009168,,Right Foot,,,,"[76.2, 27.1]",,Ground Pass,,27.80018,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,85,Barcelona,217,['4dfb7c24-b7d8-4999-8e7a-f4bbe222a118'],19,,,,,,,,,,,,,,,,Barcelona,217,00:42:19.879,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.768108,,,,,,,,,,,,,62eb0d52-9325-479c-ab3e-92fd653f8975,1828,,"[78.5, 27.8]",303524,42,,,,,-0.88451976,,Right Foot,,,,"[94.8, 7.9]",,Ground Pass,,25.72353,,,,Héctor Junior Firpo Adames,17304.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,85,Barcelona,217,['5f86c2d2-9f44-4194-8c81-8be1b13515b3'],23,,,,,,,,,,,,,,,,Barcelona,217,00:42:23.083,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,491b4daf-6588-48f4-9e38-9897802614e0,1832,,"[92.9, 7.7]",303524,42,,,,,2.6868734,,Left Foot,,,,"[79.4, 14.3]",,Ground Pass,,15.026976,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Héctor Junior Firpo Adames,17304.0,Left Back,85,Barcelona,217,"['64278ace-e2ed-405a-b2ea-eba42ababac7', 'a0912390-b0c2-4a0e-8cdd-025d2a583259']",25,,,,,,,,,,,,,,,,Barcelona,217,00:42:25.836,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.332647,,,,,,,,,,,,,8d9fa800-a954-443c-a1f4-6de156333af8,1836,,"[78.1, 13.6]",303524,42,,,,,1.8436968,,Right Foot,,,,"[68.5, 47.9]",,Ground Pass,,35.618114,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,85,Barcelona,217,['73f585ee-c315-4c91-8926-9b5c0c0b0049'],28,,,,,,,,,,,,,,,,Barcelona,217,00:42:28.346,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.364883,,,,,,,,,,,,,27eb2dd9-80e5-415f-9a13-7a58f0d00f64,1839,,"[70.8, 49.8]",303524,42,,,,,0.9007967,,Right Foot,,,,"[93.3, 78.2]",,Low Pass,,36.23272,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,85,Barcelona,217,['b912e293-9d85-4ea9-87e8-cc09a2628b4a'],30,,,,,,,,,,,,,,,,Barcelona,217,00:42:30.479,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.233284,,,,,,,,,,,,,810da2b7-f992-484a-b21e-1415385c53dc,1842,,"[95.0, 77.0]",303524,42,,,,,-3.0773537,,Right Foot,,,,"[77.9, 75.9]",,Ground Pass,,17.135344,,,,Frenkie de Jong,8118.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,85,Barcelona,217,['59f25a46-ddae-4c10-8cbc-ba0b0c516203'],34,,,,,,,,,,,,,,,,Barcelona,217,00:42:34.783,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.199057,,,,,,,,,,,,,b207bcef-36f2-4d78-abb6-7c1c78083657,1846,,"[87.3, 76.5]",303524,42,,,,,-2.68756,,Right Foot,,,,"[66.4, 66.3]",,Ground Pass,,23.256182,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,85,Barcelona,217,['645ec020-83fe-466d-beb3-d0029b91f00f'],46,,,,,,,,,,,,,,,,Barcelona,217,00:42:46.588,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.547479,,,,,,,,,,,,,fcd568a9-1b07-4367-be35-35f4b37f072f,1849,,"[67.0, 66.7]",303524,42,,,,,-1.4467678,,Right Foot,,,,"[71.7, 29.0]",,Ground Pass,,37.99184,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,85,Barcelona,217,['e1d4bec8-e162-4ad5-a01d-56a6307b68cf'],49,,,,,,,,,,,,,,,,Barcelona,217,00:42:49.829,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.707924,,,,,,,,,,,,,6ff77a6a-3f18-48a6-b6f8-dc3e252ddc12,1852,,"[84.3, 25.0]",303524,42,,,,,1.4824195,,Left Foot,,,,"[85.0, 32.9]",,Ground Pass,,7.930952,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,85,Barcelona,217,['29604fbe-a7c3-4416-bacb-bcd05d10c0c4'],54,,,,,,,,,,,,,,,,Barcelona,217,00:42:54.060,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.647429,,,,,,,,,,,,,a941dbd7-e849-434c-9672-2ca8d6d33a77,1855,,"[85.0, 32.9]",303524,42,,,,,-0.45857152,,Left Foot,,,,"[92.9, 29.0]",,Low Pass,,8.810222,,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,85,Barcelona,217,['de9ddde6-589d-4a70-80f6-506dddc117b2'],54,,,,,,,,,,,,,,,,Barcelona,217,00:42:54.966,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.564155,,,,,,,,,,,,,33253309-5172-4acd-bbe6-3233b0a24821,1858,,"[92.9, 29.0]",303524,42,,,,,3.0140831,,Left Foot,,,,"[89.0, 29.5]",,Low Pass,,3.9319208,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Wing,85,Barcelona,217,"['092657b1-6bf8-4a99-b030-4f232365f3ed', '709192d1-933b-4053-aa5e-f73e11ff5560']",55,,,,,,,,,,,,,,,,Barcelona,217,00:42:55.693,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.679011,,,,,,,,,,,,,d42a357d-7cea-4ee1-b9cb-a055ca7f3807,1863,,"[28.9, 45.5]",303524,42,,,,,0.46679226,,Left Foot,,,,"[41.6, 51.9]",,Ground Pass,,14.221462,,,,Álvaro Borja Morata Martín,3477.0,,,,,,1,From Throw In,Thomas Teye Partey,6383.0,Left Center Midfield,85,Barcelona,217,['2c47a51d-7d1c-480b-affa-76bbe356201a'],57,,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:57.719,Pass,,2019/2020
,,,,,,,,,,,,,,,,,3.989346,,,,,,,,,,,,,5a0c0ad5-f616-4011-8f65-9c46d89e75f6,1867,,"[42.8, 54.3]",303524,43,,,,,-0.05135667,,Right Foot,,,,"[85.6, 52.1]",,Ground Pass,,42.856506,,Incomplete,,João Félix Sequeira,12041.0,,,,,,1,From Throw In,Álvaro Borja Morata Martín,3477.0,Right Center Forward,85,Barcelona,217,"['72880e56-35cd-4ad4-8401-8fccbdc45467', 'd7d27cc5-0629-4e22-b97d-031ef5028d4d']",0,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:00.799,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.419058,,,,,,,,,,,,,9610de45-2159-48f8-90bc-ecdd5f7d211d,1870,,"[41.5, 34.2]",303524,43,,True,,,-0.35115385,,Right Foot,,,,"[51.6, 30.5]",,Ground Pass,,10.756393,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,85,Barcelona,217,['53c6939a-7906-4b80-88ea-b741f7c7bfee'],6,,,,,,,,,,,,,,,,Barcelona,217,00:43:06.960,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.237518,,,,,,,,,,,,,c29b8abd-b3d8-4f56-ae83-108da485613b,1872,,"[55.4, 30.8]",303524,43,,,,,-0.560687,,Right Foot,,,,"[64.0, 25.4]",,Ground Pass,,10.154801,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,85,Barcelona,217,['348fbb84-f4e6-43d6-bf34-092ecfd97753'],10,,,,,,,,,,,,,,,,Barcelona,217,00:43:10.628,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.009514,,,,,,,,,,,,,7bce8671-1bc7-4cc8-a1bc-368a62e2dd4d,1875,,"[64.4, 26.3]",303524,43,,,,,0.22494127,,Right Foot,,,,"[76.2, 29.0]",,Ground Pass,,12.104958,,Unknown,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,85,Barcelona,217,['a5830084-27ca-42f7-8558-7579aa5d82f5'],12,,,,,,,,,,,,,,,,Barcelona,217,00:43:12.730,Pass,,2019/2020
