50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,1.833746,,,,,,,,,,,,,c86dd784-a099-418a-bb0f-25c0f239ecaa,134,,"[21.0, 73.7]",69334,3,,,,-1.9825642,,Right Foot,,,"[10.3, 49.2]",,Ground Pass,,26.734621,,,,Víctor Valdés Arribas,20176.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,9,Barcelona,217,"['0ab86710-9b43-44c1-963d-1fc64d0410fa', 'a4eed257-c922-4afc-b074-c2bb0f6ee95d']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.791,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,,,1.271938,,,,,,,,,,,,,7ffa8e55-4afd-4fd1-af93-ca4547a049b4,139,,"[9.1, 49.6]",69334,3,,,,0.35806346,,Right Foot,,,"[24.6, 55.4]",,Ground Pass,,16.549622,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,9,Barcelona,217,"['4a7a6006-3c39-41af-b057-32e306978ed8', 'a8310541-1043-452d-a9f3-480b4ee007f4', 'b9cbd805-b625-425f-a748-6e7180b0ccbe']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.348,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,,,2.906571,,,,,,,,,,,,,60790a8b-2ec9-431c-beb3-b49862fb4b4f,144,,"[24.1, 56.7]",69334,3,,,,-1.4111996,,Left Foot,,,"[32.1, 7.0]",,High Pass,,50.339745,,,,Eric-Sylvain Bilal Abidal,20177.0,,True,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['f3ac0f40-d7d2-450a-ae2d-52ff0db76ec5'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.740,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,1.420088,,,,,,,,,,,,,8d11adca-371b-4791-acd0-a96bfa914793,147,,"[45.6, 8.4]",69334,3,,,,2.338955,,Left Foot,,,"[34.2, 20.2]",,Ground Pass,,16.407316,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,9,Barcelona,217,['9e3f9ffb-56fe-4844-bcad-ca4a56426cb0'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.787,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,2.721945,,,,,,,,,,,,,c5c680b6-3cfb-4f61-a4d8-d24ca4ef85be,150,,"[35.4, 28.4]",69334,3,,,,1.2527088,,Right Foot,,,"[51.6, 77.6]",,High Pass,,51.798454,,,,Daniel Alves da Silva,4324.0,,True,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,9,Barcelona,217,['4d29baa2-7161-418f-9080-5cdcc06ded87'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.913,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,0.399191,,,,,,,,,,,,,e33b145f-61ac-48fd-8533-38e38ad8970b,154,,"[51.6, 78.1]",69334,3,,,,-0.63502675,,Right Foot,,,"[53.5, 76.7]",,High Pass,,2.3600848,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,"['04562a88-a0c1-4a60-a526-e8f2c95ab31c', '0c690479-4c65-45df-ad63-945ef84b8624']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.251,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,0.838882,,,,,,,,,,,,,9a363290-f5b4-431b-8413-523b0a50f603,157,,"[57.4, 4.1]",69334,3,,,,0.7173217,,Right Foot,,,"[62.1, 8.2]",,Low Pass,,6.2369866,,Incomplete,,Karim Benzema,19677.0,,,,,Recovery,1,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,9,Barcelona,217,"['4b05aca4-dde7-4847-8ecc-4df6ce151e68', 'de1d2933-cee3-46c6-add4-a2a30faba899']",29,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:29.273,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,1.092843,,,,,,,,,,,,,9a60678e-74b8-42fd-94d9-265c4d546760,167,,"[44.6, 3.1]",69334,3,,,,1.2818209,,Right Foot,,,"[47.9, 14.2]",,Ground Pass,,11.580155,,,,Xabier Alonso Olano,20133.0,,,,,,1,From Counter,Lassana Diarra,3181.0,Right Defensive Midfield,10,Real Madrid,220,['aee0402f-b25e-40e9-9bb3-bab701b4d57d'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:36.131,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,1.002663,,,,,,,,,,,,,25864de8-6e32-46fe-8a2a-0ab35c0364ee,170,,"[47.9, 14.2]",69334,3,,,,0.04946457,,Right Foot,,,"[58.0, 14.7]",,Ground Pass,,10.112369,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,From Counter,Xabier Alonso Olano,20133.0,Left Center Midfield,10,Real Madrid,220,['4b563e21-feb2-4de3-be40-a086c2ebfece'],37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:37.304,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,0.32325,,,,,,,,,,,,,726ca1f8-4f40-44bc-a3a1-0aa2765ba14a,174,,"[69.6, 20.3]",69334,3,,,,-0.5880026,,Left Foot,,,"[72.6, 18.3]",,Ground Pass,,3.6055512,,Incomplete,,Karim Benzema,19677.0,,,,,,1,From Counter,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,10,Real Madrid,220,"['7e87b7d2-1a08-47c1-8a27-5ade4fb59ed4', 'b80fa9a7-3514-4abd-b81d-43cd752ecb59']",40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:40.274,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,0.787945,,,,,,,,,,,,,fc482d23-f522-4c4d-a6c4-a7a9b723b3f4,180,,"[54.5, 69.9]",69334,3,,,,0.059808824,,Right Foot,,,"[71.2, 70.9]",,Ground Pass,,16.729914,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Forward,11,Barcelona,217,['1ed0bfcc-7cff-4743-92df-8272b624a0f8'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.232,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,1.4522,,,,,,,,,,,,,b8a95db9-fc44-4464-9d1d-d8c22480cb02,192,,"[43.1, 6.5]",69334,3,,,,-0.17246307,,Left Foot,,,"[58.6, 3.8]",,Ground Pass,,15.733404,,,,Karim Benzema,19677.0,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,12,Real Madrid,220,['20f19917-4065-4067-bce7-352483250dfa'],54,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:54.979,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,0.772097,,,,,,,,,,,,,f9603f5a-05af-43bf-ab25-9d765e463885,196,,"[55.2, 23.2]",69334,3,,,,1.0845537,,Right Foot,,,"[62.6, 37.2]",,Ground Pass,,15.835403,,,,Mesut Özil,3496.0,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,12,Real Madrid,220,['19d6a01c-d4d5-41e6-8c68-67b92b0c48f4'],59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:59.778,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,1.063581,,,,,,,,,,,,,2172b446-3c2e-4d19-a560-98cb8f74b9a6,199,,"[57.3, 44.9]",69334,4,,,,0.34145245,,Right Foot,,,"[69.4, 49.2]",,Ground Pass,,12.841339,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,12,Real Madrid,220,['e26be6e6-83d7-4a50-bc1c-4a9d72e71eab'],1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:01.606,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,1.460927,,,,,,,,,,,,,d550630c-ca1c-4013-9076-24e8914b4853,207,,"[54.4, 35.9]",69334,4,,,,2.1662061,,Right Foot,,,"[43.9, 51.4]",,Ground Pass,,18.721645,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,1,Regular Play,Lassana Diarra,3181.0,Right Defensive Midfield,12,Real Madrid,220,['81213c3a-ac21-4fda-94bc-6a53b5adae9c'],5,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:05.759,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,5.144558,,,,,,,,,,,,,3fa0ceec-6ee7-4d25-bb16-01dccb358345,210,,"[43.9, 53.6]",69334,4,,,,-0.36470947,,Right Foot,,,"[106.5, 29.7]",,High Pass,,67.00724,,Incomplete,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,12,Real Madrid,220,['c289670e-2ae9-4c35-b6f4-08a0822ec171'],8,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:08.280,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,1.682357,,,,,,,,,,,,,f12fa1d2-b298-49c8-94e4-2408b04a8ac1,213,,"[14.5, 51.3]",69334,4,,,,-1.2447042,,Keeper Arm,,,"[21.5, 30.6]",,Ground Pass,,21.851545,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,13,Barcelona,217,['df9d3d67-f547-4948-968f-854aedb9bcd6'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.458,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,1.933427,,,,,,,,,,,,,2c138002-95a3-4e8d-80cc-054586477a3c,216,,"[36.1, 29.8]",69334,4,,,,-0.71958,,Right Foot,,,"[64.4, 5.0]",,High Pass,,37.628845,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,13,Barcelona,217,['33eb82b4-fd57-4b11-9112-59fc8ea5daf3'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.180,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,2.282852,,,,,,,,,,,,,4a19aebe-f509-4dd2-af9e-3755a031e061,224,,"[34.4, 77.2]",69334,4,,,,-1.8316467,,Left Foot,,,"[27.7, 52.1]",,Ground Pass,,25.978838,,,,Sergio Ramos García,5201.0,,,,,,1,Regular Play,Fábio Alexandre da Silva Coentrão,19047.0,Right Back,14,Real Madrid,220,"['1c58b50c-f68c-442f-967c-3fc3f2910b9f', '942cefa3-71a9-4b9b-85a5-4bb6c818d122']",26,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:26.880,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,,,1.9039,,,,,,,,,,,,,dfc9e6a2-4b0b-4b92-970f-49e3d41b618d,227,,"[27.7, 52.1]",69334,4,,,,0.17670886,,Right Foot,,,"[69.7, 59.6]",,High Pass,,42.664387,,,,Mesut Özil,3496.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,14,Real Madrid,220,['7e94c3a9-f229-424f-a537-6d6173f01c3f'],29,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:29.243,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,2.58629,,,,,,,,,,,,,04a25851-e7d7-4ca0-82f3-c7b2d2a474e8,230,,"[70.8, 48.9]",69334,4,,,,-0.59521157,,Left Foot,,,"[93.1, 33.8]",,Ground Pass,,26.931395,,Incomplete,,Karim Benzema,19677.0,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,14,Real Madrid,220,"['af0534b4-1b5e-4be8-88ae-de6b21cc26ee', 'dde104d2-7e7c-40af-ac95-bcd85507b17e']",32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:32.321,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,1.677729,,,,,,,,,,,,,af0534b4-1b5e-4be8-88ae-de6b21cc26ee,232,,"[27.9, 47.2]",69334,4,,,,-2.8408406,,Right Foot,,,"[9.2, 41.4]",,Ground Pass,,19.578815,,,,Víctor Valdés Arribas,20176.0,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,15,Barcelona,217,"['04a25851-e7d7-4ca0-82f3-c7b2d2a474e8', '3ba255a0-64a1-4d3d-9544-d84230a34a7b']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.907,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,1.28479,,,,,,,,,,,,,5f8a52b3-316d-4441-9300-4ac37b7c38fe,235,,"[9.2, 41.4]",69334,4,,,,-1.174355,,Right Foot,,,"[20.0, 15.6]",,Ground Pass,,27.969269,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,15,Barcelona,217,['698755d1-9543-4abd-b716-76b6f798dce3'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.868,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,1.745306,,,,,,,,,,,,,2f0cb7da-ea1b-45ae-9211-597ba2e32be0,238,,"[19.7, 16.4]",69334,4,,,,0.4230716,,Left Foot,,,"[38.8, 25.0]",,Ground Pass,,20.946838,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,15,Barcelona,217,['3dafa5a4-6695-491f-92bc-7040938d9138'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.961,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,0.715635,,,,,,,,,,,,,e9872066-2b43-465d-b339-5f0499429b54,241,,"[38.8, 25.0]",69334,4,,,,-3.0644732,,Right Foot,,,"[16.8, 23.3]",,Ground Pass,,22.065584,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,15,Barcelona,217,['5ba86c0e-207c-4b6e-8d44-07f680117ca6'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.132,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,2.027936,,,,,,,,,,,,,e0efcead-701e-4313-b2e7-7581e59adafa,244,,"[19.8, 25.3]",69334,4,,,,-0.021535132,,Right Foot,,,"[52.3, 24.6]",,Ground Pass,,32.507538,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,15,Barcelona,217,['5c1f83ab-d2e8-4ae0-a2da-b094c4ae5462'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.032,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,1.645277,,,,,,,,,,,,,14e7141c-820b-4beb-bfc4-70819b9e1ae9,251,,"[62.4, 20.4]",69334,4,,,,-0.84639114,,Left Foot,,,"[74.7, 6.5]",,Ground Pass,,18.56071,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,15,Barcelona,217,['20b3977d-97d6-4d46-93f3-1f62ae1c082e'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.729,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,2.405663,,,,,,,,,,,,,d50a1e2e-95f2-44e5-ba46-ee2a8a305a17,254,,"[80.1, 10.1]",69334,4,,,,0.6932231,,Right Foot,,,"[112.6, 37.1]",,Low Pass,,42.25222,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,Through Ball,True,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Forward,15,Barcelona,217,"['1b6ffdff-a77d-41dc-a230-324eb4fad652', 'f2cf8126-f25a-4260-b809-9f03308bfcd3']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.759,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,1.404566,,,,,,,,,,,,,f0fb222d-6292-4e10-b9ec-481dea8f5f71,257,,"[12.4, 30.6]",69334,5,True,,,-0.8596022,,Keeper Arm,,,"[31.7, 8.2]",,Ground Pass,,29.567719,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,Regular Play,Iker Casillas Fernández,11179.0,Goalkeeper,16,Real Madrid,220,['e1af64c2-ef69-41cd-a2f1-b459be558f74'],0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:00.480,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,2.050201,,,,,,,,,,,,,f617d927-d0b5-4112-bdbb-88b81620da98,259,,"[27.4, 12.0]",69334,5,,,,1.9777063,,Left Foot,,,"[17.1, 35.9]",,Ground Pass,,26.024988,,,,Sergio Ramos García,5201.0,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,16,Real Madrid,220,['53984f91-6fa9-4f30-af7c-66bfb7341f8f'],2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:02.749,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,1.1756,,,,,,,,,,,,,05a294b2-8897-4959-b6ef-748e452c1ff7,262,,"[18.5, 27.8]",69334,5,,,,-0.11337313,,Right Foot,,,"[38.7, 25.5]",,Low Pass,,20.330519,,,,Xabier Alonso Olano,20133.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,16,Real Madrid,220,['feb2ef89-1c76-441a-90ad-d9a753e2a434'],7,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:07.644,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,2.584373,,,,,,,,,,,,,3e93d087-891f-4d34-b073-3bfd4a1894bb,265,,"[40.7, 25.3]",69334,5,,,,-0.77491635,,Right Foot,,,"[64.8, 1.7]",,Ground Pass,,33.730846,,,,Karim Benzema,19677.0,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Left Center Midfield,16,Real Madrid,220,['b8bbada3-83c6-4e9b-acfd-ad3a73a96b00'],10,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:10.625,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,1.152901,,,,,,,,,,,,,b756cde6-a6f0-4c35-9ba6-8c2def550367,269,,"[66.2, 1.9]",69334,5,,,,1.6506263,,Right Foot,,,"[65.6, 9.4]",,Ground Pass,,7.5239615,,,,Mesut Özil,3496.0,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,16,Real Madrid,220,"['38aea075-25de-4d88-9477-002d4320d853', '5ce81e6a-dde5-4807-b2b4-513d23427fce']",13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:13.944,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,,,1.092488,,,,,,,,,,,,,b5f2ebaf-5e64-42d7-b840-e32782f8c67c,272,,"[69.7, 10.4]",69334,5,,,,1.8468041,,Left Foot,,,"[64.8, 27.7]",,Ground Pass,,17.980545,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,16,Real Madrid,220,['89a1639d-74ad-4f95-b0c7-7b619fe9de18'],15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:15.877,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,0.919748,,,,,,,,,,,,,eb08de4c-8ef6-456c-8cda-cc65f9709656,275,,"[65.6, 26.5]",69334,5,,,,-2.8603604,,Left Foot,,,"[56.6, 23.9]",,Ground Pass,,9.368031,,,,Xabier Alonso Olano,20133.0,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,16,Real Madrid,220,['7f11e38d-8693-43d6-9ba3-eb01bb6de1e5'],17,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:17.408,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,4.6422,,,,,,,,,,,,,7f473696-c91d-4aa4-a536-bdc2a66e11d9,278,,"[56.6, 23.9]",69334,5,,,,0.6291725,,Right Foot,,,"[119.8, 69.9]",,High Pass,,78.16802,,Out,,Ángel Fabián Di María Hernández,2995.0,,True,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Left Center Midfield,16,Real Madrid,220,['099ddd20-65ff-4f06-9972-41bc7609600e'],19,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:19.658,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,2.1109,,,,,,,,,,,,,38eb70a3-9a6d-4dba-8e60-43e202651750,280,,"[7.0, 37.0]",69334,5,True,,,0.5282783,,Right Foot,,,"[68.0, 72.6]",,High Pass,,70.62833,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,17,Barcelona,217,['ef62656c-138b-4dd9-b290-a99f8b284232'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:44.409,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,0.9966,,,,,,,,,,,,,4f577bbd-c314-4d5c-8920-2c60d5b78a63,282,,"[50.3, 7.3]",69334,5,,,,1.1707746,,Left Foot,,,"[56.6, 22.2]",,Ground Pass,,16.177145,,,,Xabier Alonso Olano,20133.0,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,18,Real Madrid,220,['8739037e-922c-46a2-a804-1aa27e925583'],48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:48.776,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,0.714227,,,,,,,,,,,,,8d6640bd-238c-4137-ba3b-dda93ae55388,285,,"[56.6, 22.2]",69334,5,,,,-1.7178746,,Left Foot,,,"[54.2, 6.0]",,Ground Pass,,16.376812,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Left Center Midfield,18,Real Madrid,220,['206aa2b6-41bf-40bb-8f72-28a4e4da3811'],49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:49.853,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,1.45279,,,,,,,,,,,,,c3e8cb01-4c01-4d99-bef9-1c27d1691c19,288,,"[55.0, 4.4]",69334,5,,,,2.7255282,,Left Foot,,,"[42.1, 10.1]",,Ground Pass,,14.103191,,,,Sergio Ramos García,5201.0,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,18,Real Madrid,220,['29827348-fabe-41ef-9d93-1e4fbad98af1'],52,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:52.581,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,1.9952,,,,,,,,,,,,,2e47d86b-9d64-404a-8224-42115148ab4c,303,,"[120.0, 1.0]",69334,6,,,,1.7445974,,Right Foot,,,"[113.1, 40.3]",,High Pass,,39.901127,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,20,Barcelona,217,['bffc1fa7-3e4c-4dc2-84d1-3ff4ce477f79'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:26.720,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,1.548508,,,,,,,,,,,,,384c67ca-65af-46bf-a431-d3d790edd423,306,,"[72.1, 31.5]",69334,6,,,,1.1341692,,Left Foot,,,"[78.4, 45.0]",,Low Pass,,14.897651,,,,Francesc Fàbregas i Soler,3478.0,,,,,Recovery,1,From Corner,Eric-Sylvain Bilal Abidal,20177.0,Left Back,20,Barcelona,217,['efe5a917-7cb5-407d-9bc9-7ede8c14a12f'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:32.768,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,0.65078,,,,,,,,,,,,,a03ba937-b08e-4df5-8165-dfbe77f1eead,309,,"[77.4, 44.1]",69334,6,,,,-2.8486803,,Right Foot,,,"[64.8, 40.3]",,Ground Pass,,13.160547,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Corner,Francesc Fàbregas i Soler,3478.0,Center Forward,20,Barcelona,217,['814852a5-a538-46b5-9615-b50fef518d96'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:34.353,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,2.13375,,,,,,,,,,,,,1de3a4e0-da04-4dec-893b-7a7363fa1584,313,,"[63.4, 38.6]",69334,6,,,,-1.5116936,,Left Foot,,,"[65.4, 4.8]",,High Pass,,33.85912,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Corner,Eric-Sylvain Bilal Abidal,20177.0,Left Back,20,Barcelona,217,"['c58a63d0-383d-45d4-91f5-f3ae8d113a2b', 'd3850f65-df1a-451b-94eb-e7290f9164fd']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:36.056,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,,,0.65624,,,,,,,,,,,,,c9a507d8-581c-4fb6-adc2-8577d29a1f54,324,,"[74.8, 14.0]",69334,6,,,,-2.7367008,,Right Foot,,,"[68.5, 11.3]",,Ground Pass,,6.8541956,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,20,Barcelona,217,"['0ec9dff0-a4eb-410e-89e0-daf85e747982', 'a0dcf506-5c68-4355-8755-106f58fc4e0d']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:42.606,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,,,0.726877,,,,,,,,,,,,,e2a38103-eca5-452f-8e8b-d94d71e99e05,327,,"[68.5, 11.3]",69334,6,,,,-0.3746812,,Left Foot,,,"[86.3, 4.3]",,Ground Pass,,19.126944,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,['3ba36d9b-82d2-4a9e-9be0-13b30f0cdce4'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:43.518,Pass,,2011/2012
