50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.422472,,,,,,,,,,,,,,,,78e11e07-bd81-4acb-9e62-3ddc8d8c84a0,984,,"[33.8, 44.9]",267343,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,54,Granada,1049,,35,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:35.886,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.653932,,,,,,,,,,,,,,,,a463f44c-c270-48ee-ac17-77606d0b5288,1005,,"[50.1, 71.8]",267343,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Ibáñez Castro,18721.0,Right Midfield,55,Barcelona,217,['6af0f05d-85c0-4bae-93dd-f76a28daeae1'],33,,,,,,,,,,,,,,,,,,Granada,1049,00:30:33.965,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,0.730143,,,,,,,,,,,,,,,,e19ffa05-fc5f-42ab-aa13-e1840f11aeaf,1012,,"[82.8, 10.4]",267343,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,56,Granada,1049,,40,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:40.005,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.582,,,,,,,,,,,,,,,,7ce0ec2e-03f1-4475-bd7b-56f638668b0a,1019,,"[48.3, 5.4]",267343,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,56,Granada,1049,,47,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:47.737,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.127933,,,,,,,,,,,,,,,,b67fb449-c172-4c0f-a3e0-b321a4a93cc9,1026,,"[49.7, 76.0]",267343,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,57,Barcelona,217,"['a65075f9-e4a3-4493-a1cb-b963a6c68604', 'b62e2f47-1fe0-492e-8a34-7511bb5518b2']",9,,,,,,,,,,,,,,,,,,Granada,1049,00:31:09.503,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.477549,,,,,,,,,,,,,,,,f7e2bf23-5c15-4240-90dd-788ead02eca4,1027,,"[57.1, 76.4]",267343,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Ibáñez Castro,18721.0,Right Midfield,57,Barcelona,217,['b62e2f47-1fe0-492e-8a34-7511bb5518b2'],10,,,,,,,,,,,,,,,,,,Granada,1049,00:31:10.180,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,0.6951,,,,,,,,,,,,,,,,16f93209-727f-46d5-97dd-6ac59a15b92d,1030,,"[63.7, 12.3]",267343,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,57,Barcelona,217,,11,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:11.830,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.616744,,,,,,,,,,,,,,,,59880f61-97ce-4067-9396-4cac83ca9d3b,1041,,"[62.9, 61.5]",267343,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,57,Barcelona,217,,15,,,,,,,,,,,,,,,,,,Granada,1049,00:31:15.793,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.0271,,,,,,,,,,,,,,,,4aa71840-a782-4426-84ec-e8f5cacaaf94,1045,,"[74.5, 50.2]",267343,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jhon Andrés Córdoba Copete,8817.0,Left Center Forward,57,Barcelona,217,"['15fdfa7d-9b78-4826-a2da-797ff0b50a55', '4c6d2cea-623b-4051-9500-6ce18508b877']",20,,,,,,,,,,,,,,,,,,Granada,1049,00:31:20.160,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.438853,,,,,,,,,,,,,,,,a383fb10-f16e-4636-97b4-0f0d69e47694,1049,,"[6.0, 19.3]",267343,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dimitri Foulquier,4546.0,Left Back,57,Barcelona,217,['01a6a87e-5a5c-441b-9b13-4633ee736d36'],28,,,,,,,,,,,,,,,,,,Granada,1049,00:31:28.276,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.5948,,,,,,,,,,,,,,,,fe773c13-4890-4738-bd38-639b95305af7,1053,,"[113.9, 44.9]",267343,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,57,Barcelona,217,,30,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:30.579,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,4.1645,,,,,,,,,,,,,,,,5dd80f96-9480-40f8-80db-a1a11ae326fa,1077,,"[22.5, 11.7]",267343,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,59,Granada,1049,"['5de7665e-2a58-4d71-9079-61f67b668e19', 'e4fc2f11-1a7a-4d2f-9ed1-80d1e8bf1c37']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:22.594,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,2.368,,,,,,,,,,,,,,,,9fce6424-02b1-4da0-a7b0-f913dc61e380,1080,,"[30.9, 8.5]",267343,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,59,Granada,1049,['5de7665e-2a58-4d71-9079-61f67b668e19'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:24.758,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.84248,,,,,,,,,,,,,,,,b1ba2466-cb10-4056-bdc9-a5a53c8161ad,1099,,"[93.6, 65.1]",267343,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Ibáñez Castro,18721.0,Right Midfield,61,Barcelona,217,"['13e30df6-cae8-4f01-ab43-db35e12a7e3d', '48f07bee-a166-40d0-b195-6b2e2e82e47e', 'e0c23d17-7d19-4819-80a6-28f9757fceb2']",30,,,,,,,,,,,,,,,,,,Granada,1049,00:33:30.624,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.442608,,,,,,,,,,,,,,,,eba68dd6-84d0-4044-8789-b81fb0bcad77,1124,,"[47.8, 74.5]",267343,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Allan Romeo Nyom,3991.0,Right Back,61,Barcelona,217,['2b8181a5-0fea-4a04-a623-d86b60d37f41'],52,,,,,,,,,,,,,,,,,,Granada,1049,00:33:52.583,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.308618,,,,,,,,,,,,,,,,4db227ec-ccae-4ec2-8079-b5db64908a16,1125,,"[53.3, 75.8]",267343,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Ibáñez Castro,18721.0,Right Midfield,61,Barcelona,217,,52,,,,,,,,,,,,,,,,,,Granada,1049,00:33:52.961,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.845899,,,,,,,,,,,,,,,,66a50ac6-20f8-46e8-b9a8-751176ba35cf,1141,,"[28.2, 4.7]",267343,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,63,Granada,1049,"['2ea799f5-6a91-4cba-9504-19f64599da11', 'c942a6b7-e87b-4373-974a-a532be8bd77c']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:17.479,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.600663,,,,,,,,,,,,,,,,1cd7a0c4-3060-4eb0-95d4-9901f6122713,1147,,"[16.8, 5.4]",267343,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,64,Granada,1049,,43,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:43.980,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.448526,,,,,,,,,,,,,,,,e1513d86-d419-4261-89c5-1892ddb40e2b,1153,,"[18.5, 8.9]",267343,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,64,Granada,1049,['0eef3fd5-6445-4beb-8128-6030934d3fc7'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:47.473,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.562904,,,,,,,,,,,,,,,,3d68e77b-7859-45a1-9b1a-c51e8bf9d02f,1157,,"[22.1, 5.6]",267343,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,64,Granada,1049,['d78202ae-485f-4e93-a576-4c3d61f9003e'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:49.664,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.599662,,,,,,,,,,,,,,,,5cf51398-cab4-49d8-a106-8048faea7fef,1172,,"[62.3, 51.0]",267343,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Sylvain Claude Babin,4498.0,Left Center Back,66,Barcelona,217,['63c429c2-2d8c-40ce-8fb8-40072804a330'],20,,,,,,,,,,,,,,,,,,Granada,1049,00:35:20.252,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.5914,,,,,,,,,,,,,,,,f92b0669-89c8-4d40-821e-d1c11518179e,1182,,"[13.1, 31.2]",267343,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitri Foulquier,4546.0,Left Back,66,Barcelona,217,['23206750-6d24-4516-8093-9f82543a3f33'],29,,,,,,,,,,,,,,,,,,Granada,1049,00:35:29.354,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.409455,,,,,,,,,,,,,,,,d89d34df-66a4-4da4-9485-9246b886126c,1183,,"[12.7, 34.4]",267343,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Sylvain Claude Babin,4498.0,Left Center Back,66,Barcelona,217,,29,,,,,,,,,,,,,,,,,,Granada,1049,00:35:29.467,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,2.0087,,,,,,,,,,,,,,,,ee231992-5f61-40cb-b8a3-d615b49d9e72,1192,,"[25.6, 19.0]",267343,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,67,Granada,1049,"['0d5b8124-1e74-4a9d-a369-d3d6b8ebc7e0', 'fae7cc35-eb6e-4e3d-9ff3-056826309724']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:03.907,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.3441,,,,,,,,,,,,,,,,f0aa5b53-7400-4782-ad5b-432da6689b38,1196,,"[23.5, 28.5]",267343,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,67,Granada,1049,"['0355b82c-c4d3-4007-aff5-170b6c09714f', '90ceaa27-7ae6-4776-9d1b-9277c49f6002']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:08.056,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,1.8866,,,,,,,,,,,,,,,,de12dd42-a410-42b4-8765-ecb1ce0e1e61,1208,,"[78.0, 49.1]",267343,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,69,Granada,1049,['3763cb4a-44f4-4073-9c1a-dd7cc8432b71'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:43.856,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,0.845,,,,,,,,,,,,,,,,5128620f-a8c9-4a1b-8ba1-ebbb804d8a62,1212,,"[58.4, 45.7]",267343,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,69,Granada,1049,"['c7b97f18-0c13-4a5d-a99a-c87ba031acb1', 'e528b83a-5807-4e34-a87a-487f642cc013']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:47.249,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.2113,,,,,,,,,,,,,,,,b295e55f-c46f-49e9-b61c-be17eb502f6b,1220,,"[15.1, 56.6]",267343,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,69,Granada,1049,"['bb1deb89-14b5-4ec4-b062-82f5002e2bda', 'e44b847a-cdcc-4540-9fe0-6a19633b9368']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:55.527,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.346859,,,,,,,,,,,,,,,,c697af03-e142-487c-8a58-6c130c3100d9,1225,,"[110.9, 21.6]",267343,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitri Foulquier,4546.0,Left Back,69,Granada,1049,,58,,,,,,,,,,,,,,,,,,Granada,1049,00:36:58.472,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,1.4814,,,,,,,,,,,,,,,,833c8827-67af-4f3e-ae5d-de071879e2ae,1240,,"[99.2, 20.3]",267343,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,70,Barcelona,217,['c075daa9-e03d-4cf0-9715-2655f65695f6'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:50.016,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.359725,,,,,,,,,,,,,,,,25c1d4f6-c1f1-48fa-97f1-6dba4437f331,1254,,"[20.1, 24.9]",267343,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,70,Barcelona,217,['7d8dc139-6a75-41b8-aafa-2a787031d764'],15,,,,,,,,,,,,,,,,,,Granada,1049,00:38:15.422,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.5169,,,,,,,,,,,,,,,,29101a84-5665-4908-8cc2-8e769cdc7480,1258,,"[9.6, 23.9]",267343,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dimitri Foulquier,4546.0,Left Back,70,Barcelona,217,['2b457e8e-b5aa-4ede-b1b4-557d417821bc'],17,,,,,,,,,,,,,,,,,,Granada,1049,00:38:17.119,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.688166,,,,,,,,,,,,,,,,bf382417-778b-42f4-b689-519a15f32e40,1262,,"[10.0, 25.8]",267343,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dimitri Foulquier,4546.0,Left Back,70,Barcelona,217,['f31ec016-b65c-4e47-8e7a-de8c61b9ec0d'],19,,,,,,,,,,,,,,,,,,Granada,1049,00:38:19.646,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.6355,,,,,,,,,,,,,,,,9ca9c151-fe29-4e03-aac1-955525926906,1266,,"[14.6, 26.6]",267343,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jean-Sylvain Claude Babin,4498.0,Left Center Back,70,Barcelona,217,"['1bc8f6c0-955f-4300-b283-5d842c516e90', 'fc572dde-9f2c-4fe7-8787-82df3e61305e']",21,,,,,,,,,,,,,,,,,,Granada,1049,00:38:21.606,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.737272,,,,,,,,,,,,,,,,a3f9454e-0cbb-4c35-92bf-81d4ab16fd43,1275,,"[54.1, 39.4]",267343,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jhon Andrés Córdoba Copete,8817.0,Left Center Forward,70,Barcelona,217,"['36c8a942-382c-459d-b4a3-18cd50185249', '52b7f4f6-b838-4b53-8b6e-5238760edc06']",27,,,,,,,,,,,,,,,,,,Granada,1049,00:38:27.716,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.108877,,,,,,,,,,,,,,,,b5ef31c8-fdc0-4d23-a111-7f9ac1e94f95,1285,,"[53.9, 71.8]",267343,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Ibáñez Castro,18721.0,Right Midfield,70,Barcelona,217,['a4ba5ed7-02b3-4562-afd5-17daab639d71'],34,,,,,,,,,,,,,,,,,,Granada,1049,00:38:34.665,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,0.817,,,,,,,,,,,,,,,,8a7551d9-3218-4ec7-b053-7430fafd512d,1316,,"[49.2, 33.5]",267343,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,70,Barcelona,217,"['65255153-af31-4564-b9c1-c0f9a7051fc1', 'f6166632-6e99-4e7a-9e8d-94526db2e22d']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:02.183,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.806897,,,,,,,,,,,,,,,,7915f78c-0c66-4959-b1f1-5039535ec73b,1345,,"[60.4, 74.1]",267343,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Robert Ibáñez Castro,18721.0,Right Midfield,72,Barcelona,217,"['197dde6c-3c5b-49ec-a683-d66ffaaa38a8', '1ee1e799-4050-4b30-8dfd-d9bb3a1570a2']",42,,,,,,,,,,,,,,,,,,Granada,1049,00:40:42.763,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.650266,,,,,,,,,,,,,,,,6f347fb5-450e-4817-ac4b-4eed048034b9,1362,,"[55.9, 26.4]",267343,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,73,Granada,1049,['cad73673-c7b4-43b8-b20c-c1ce9877e4aa'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:00.701,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.6486,,,,,,,,,,,,,,,,05b253da-74a8-4d51-b553-20a4ed87795c,1367,,"[29.0, 4.9]",267343,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,73,Granada,1049,"['462839b9-8f0e-4f01-99db-e2dd8a66134e', '6936b9e5-cebf-449c-9a8d-1e054ddab32d']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:05.887,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,0.340977,,,,,,,,,,,,,,,,8966371a-a94e-4ce0-ad7a-7e90e42252bb,1376,,"[75.8, 69.1]",267343,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,73,Granada,1049,['50ec3f99-732c-4c38-84e4-84be63c918f6'],10,,,,,,,,,,,,,,,,,,Granada,1049,00:41:10.325,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.1634,,,,,,,,,,,,,,,,44fb4341-f661-4995-8fc2-f945e865b859,1380,,"[39.3, 19.0]",267343,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,73,Granada,1049,['6637aaa4-098d-4856-8c36-27fcef070135'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:11.854,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.847488,,,,,,,,,,,,,,,,b91d7e00-29d8-4f6a-867b-137e93b4b2b4,1381,,"[36.4, 21.7]",267343,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,73,Granada,1049,,12,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:12.656,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.579249,,,,,,,,,,,,,,,,60c0cbd7-ff1a-4a44-b21e-2211e7c64d56,1402,,"[27.5, 17.3]",267343,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,76,Granada,1049,,14,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:14.405,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.237322,,,,,,,,,,,,,,,,ea606b20-e2b3-4d75-89b4-dee674028257,1413,,"[17.9, 13.1]",267343,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,76,Granada,1049,"['63f043e0-3e8a-43ca-ba7b-7e1d33f38526', 'd27e28e9-1b3a-46b9-bcb2-4902c1f7b618']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:19.190,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.7318,,,,,,,,,,,,,,,,596eba14-bc6f-420e-91d0-c5a4003648f0,1421,,"[19.5, 57.3]",267343,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,76,Granada,1049,"['3baf586b-5a98-42bd-be51-daafe1f99875', 'eb7b154c-e1bf-40e4-aef8-9ed9c2498805']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:28.595,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.5777,,,,,,,,,,,,,,,,227bbda9-c2eb-4541-b0b9-9f13c30f828b,1427,,"[19.8, 60.2]",267343,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,76,Granada,1049,"['31f2e4f3-a426-4030-9ee6-b8871edc7a4d', '72fcf916-8881-4dd1-a6e3-2fb5f59ee85c']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:31.523,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.647473,,,,,,,,,,,,,,,,187d6e1c-bfed-44e9-8717-23080a1a0ee3,1431,,"[89.8, 23.3]",267343,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitri Foulquier,4546.0,Left Back,76,Granada,1049,"['26d95325-c8af-420a-bc90-1fdbb9d20783', '64170cf2-c2c5-446c-a1bd-e951b78d4041']",35,,,,,,,,,,,,,,,,,,Granada,1049,00:42:35.486,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.974362,,,,,,,,,,,,,,,,86bdedc8-00be-471f-978b-ad51eaa667fc,1437,,"[38.7, 51.8]",267343,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,76,Granada,1049,"['0104c8d7-6dbf-4b1c-87e9-e7646cd198d5', '296d3e4c-f3ea-40dd-a74a-1a4e459e3bff']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:37.213,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.203527,,,,,,,,,,,,,,,,19e8c760-c85e-4d11-9375-34d8db3dec92,1452,,"[13.0, 5.8]",267343,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,77,Granada,1049,,0,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:00.170,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,2.7428,,,,,,,,,,,,,,,,73cc5f3b-21dc-464f-a042-6d1b023dc883,1453,,"[10.3, 6.4]",267343,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,77,Granada,1049,,2,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:02.115,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.851395,,,,,,,,,,,,,,,,1964e405-2372-4d16-9a66-6110d1232dda,1464,,"[48.9, 62.8]",267343,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Sylvain Claude Babin,4498.0,Left Center Back,79,Barcelona,217,"['9e467caf-4a36-4624-b542-c9874b2c7b44', 'c48bc724-f2f7-4dc1-b14c-49224e3cc372']",23,,,,,,,,,,,,,,,,,,Granada,1049,00:43:23.373,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,2.685693,,,,,,,,,,,,,,,,632e852f-583d-4511-86bf-6a86fece355d,1490,,"[43.2, 64.5]",267343,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,82,Barcelona,217,['a4ec9de8-21f9-46cc-acfa-ef071d87a205'],24,,,,,,,,,,,,,,,,,,Granada,1049,00:44:24.518,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.608241,,,,,,,,,,,,,,,,259abae3-a1cc-49f6-b491-2234f9761c59,1499,,"[18.2, 23.1]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Ibáñez Castro,18721.0,Right Midfield,83,Barcelona,217,['82fe85aa-5c03-4463-b744-80043f250f8c'],21,,,,,,,,,,,,,,,,,,Granada,1049,00:45:21.912,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.2104,,,,,,,,,,,,,,,,105ea5ec-9566-44ef-accb-8f3555d0dab7,1504,,"[8.5, 37.3]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jean-Sylvain Claude Babin,4498.0,Left Center Back,83,Barcelona,217,,24,,,,,,,,,,,,,,,,,,Granada,1049,00:45:24.851,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.313177,,,,,,,,,,,,,,,,38fda854-92c0-43ad-b713-2ecb854714e0,1508,,"[2.2, 39.4]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oier Olazábal Paredes,6692.0,Goalkeeper,83,Barcelona,217,['f4425206-a054-489f-908f-5061e96552b3'],25,,,,,,,,,,,,,,,,,,Granada,1049,00:45:25.962,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.792774,,,,,,,,,,,,,,,,6c41b680-88e4-410d-b1f2-708fadb72585,1512,,"[105.1, 33.1]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,83,Barcelona,217,"['4a399101-d1f1-49ad-9d03-d90b2eafd639', 'b1931746-46bb-42b7-8d62-23759c726ead']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:28.633,Pressure,,2014/2015
