50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.554,,,,,,,,,,,,,706528f1-f45f-488f-81a7-3d2e9b0f9ff9,115,,,"[71.0, 6.0]",9754,1,,,0.058755822,,Left Foot,,,,"[88.0, 7.0]",,Ground Pass,,17.029387,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,6,Barcelona,217,['fd3be4c5-8e1d-4eb5-9292-f4a7415cea71'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.379,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.789,,,,,,,,,,,,,d237b2a6-ffa6-47ac-8192-adab7158aa28,118,,,"[88.0, 7.0]",9754,1,,,-2.7928216,,Right Foot,,,,"[77.0, 3.0]",,Ground Pass,,11.7046995,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Wing,6,Barcelona,217,['8df339e5-7190-498c-88f0-48b0634af547'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.583,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.677,,,,,,,,,,,,,a88b2067-06f9-4a05-b0da-da3bf3ae3039,121,,,"[74.0, 4.0]",9754,1,,,-0.06241881,,Left Foot,,,,"[90.0, 3.0]",,Ground Pass,,16.03122,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,6,Barcelona,217,['301186db-83d4-4457-9e3c-f0e9dba7d398'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.390,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.846,,,,,,,,,,,,,3b8ccb36-c97c-414e-9d6f-d1e42d48070c,124,,,"[90.0, 3.0]",9754,1,,,3.1415927,,Left Foot,,,,"[79.0, 3.0]",,Ground Pass,,11.0,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['d6a370d8-a251-4f3b-8896-c12a2eddaf56'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.145,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.159,,,,,,,,,,,,,25662558-864b-4e95-866b-ee2c7f626969,128,,,"[82.0, 8.0]",9754,1,,,-2.7367008,,Left Foot,,,,"[75.0, 5.0]",,Ground Pass,,7.615773,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,6,Barcelona,217,"['5b4e7e74-f803-4682-b8c2-b1b31b18db5b', 'b97992c7-15e0-4683-bcda-31ea220154ec']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.184,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.652,,,,,,,,,,,,,0f9d3d26-3ee3-4308-bcbf-052d70d98435,131,,,"[75.0, 5.0]",9754,1,,,2.768605,,Left Foot,,,,"[52.0, 14.0]",,Ground Pass,,24.698177,,,,Thomas Vermaelen,6332.0,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Wing,6,Barcelona,217,['ddbd0fea-af3e-4793-abe8-fa6c3e16ac7b'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.946,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.214,,,,,,,,,,,,,f14375e3-6f26-4b6c-ad23-cffa431e566f,135,,,"[49.0, 14.0]",9754,1,,,2.0344439,,Left Foot,,,,"[38.0, 36.0]",,Ground Pass,,24.596748,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,6,Barcelona,217,"['3ff8cf8c-082d-4751-b3aa-f2684c13bfdb', 'c3356c6a-a767-4056-b7c0-96fc990a7e93']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.503,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.942,,,,,,,,,,,,,158e7196-38e0-4464-98dc-e564a4432566,139,,,"[36.0, 65.0]",9754,1,,,0.19118446,,Right Foot,,,,"[67.0, 71.0]",,High Pass,,31.575306,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,"['ee298478-cbd5-4e64-82ae-6ceec086594d', 'fc9531e6-22de-4cde-927c-d9bbd3e00754']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.747,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,2.802,,,,,,,,,,,,,7844aefe-eec9-4c6c-a00d-1967d58b0ec8,154,,,"[33.0, 77.0]",9754,2,,,-0.95054686,,Right Foot,,,,"[73.0, 21.0]",,High Pass,,68.8186,,,,Juan Miguel Jiménez López,6695.0,,True,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,9,Real Sociedad,210,['3240852c-5f0e-49f5-8ef2-92de44eff019'],43,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:43.126,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.071,,,,,,,,,,,,,2ff159bb-f3fc-42ac-a38b-15c5ba24e480,158,,,"[65.0, 22.0]",9754,2,,,-1.2490457,,Right Foot,,,,"[69.0, 10.0]",,Ground Pass,,12.649111,,,,Kévin Manuel Rodrigues,6885.0,,,,,,1,Regular Play,Juan Miguel Jiménez López,6695.0,Left Midfield,9,Real Sociedad,210,"['07f67f4a-03a7-46da-b665-3d4c5b96c828', '4390ac2f-764a-464d-a485-4cee507caf84']",47,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:47.681,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.975,,,,,,,,,,,,,935b9d2e-06a0-4a4d-8d0d-f6b8065880a4,161,,,"[71.0, 14.0]",9754,2,,,-0.16514868,,Left Foot,,,,"[95.0, 10.0]",,Ground Pass,,24.33105,,,,Willian José da Silva,6721.0,,,,,,1,Regular Play,Kévin Manuel Rodrigues,6885.0,Left Back,9,Real Sociedad,210,['76edfbf0-d32f-4c13-9f52-c81f669383cf'],49,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:49.887,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.997,,,,,,,,,,,,,c1d81286-0512-4a71-8c75-8477b2b41ac9,165,,,"[96.0, 8.0]",9754,2,,,3.0309355,,Right Foot,,,,"[69.0, 11.0]",,Ground Pass,,27.166155,,,,Kévin Manuel Rodrigues,6885.0,,,,,,1,Regular Play,Willian José da Silva,6721.0,Secondary Striker,9,Real Sociedad,210,"['9ae8627d-227a-4437-94e1-a3ce1cf75d58', 'e85ae47d-d983-4b97-94c0-75339c23e019']",51,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:51.080,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.256,,,,,,,,,,,,,d78cb092-95dc-477f-9882-859ffaca054a,168,,,"[74.0, 9.0]",9754,2,,,2.0344439,,Left Foot,,,,"[68.0, 21.0]",,Ground Pass,,13.416408,,,,David Zurutuza Veillet,6669.0,,,,,,1,Regular Play,Kévin Manuel Rodrigues,6885.0,Left Back,9,Real Sociedad,210,['29c6e657-bfa3-45a1-9252-f9011a8329cd'],52,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:52.544,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,6c14ac65-1093-461d-a979-0ea78d9d271e,171,,,"[68.0, 21.0]",9754,2,,,0.99172205,,Right Foot,,,,"[85.0, 47.0]",,Ground Pass,,31.06445,,,,Xabier Prieto Argarate,6690.0,,,,,,1,Regular Play,David Zurutuza Veillet,6669.0,Left Center Midfield,9,Real Sociedad,210,['84537dad-1423-48ae-b9ca-710bb17f9e53'],54,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:54.909,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,d15087ec-288f-4753-933e-13c9f5af5f2d,176,,,"[76.0, 35.0]",9754,2,,,-0.7531513,,Left Foot,,,,"[92.0, 20.0]",,Ground Pass,,21.931713,,,,Willian José da Silva,6721.0,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,9,Real Sociedad,210,['c8cf6591-f2fb-466f-9fe6-38b3b7ace6f6'],59,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:59.479,Pass,,2017/2018
,,,,,,,,,,,,,,,,,3.07,,,,,,,,,,,,,19b3f8ab-cf1b-4bd9-9522-e5dca66bdb86,181,,,"[90.0, 30.0]",9754,3,,,1.6373645,,Right Foot,,,,"[87.0, 75.0]",,High Pass,,45.099888,,,,Álvaro Odriozola Arzallus,6689.0,,True,,,,1,Regular Play,Willian José da Silva,6721.0,Secondary Striker,9,Real Sociedad,210,"['a354f9d4-ccc8-4337-9e24-ebbd33768899', 'ad331b98-4d8d-44c0-aaf4-b1218ab1742a']",3,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:03.799,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.805,,,,,,,,,,,,,2b2e4a2a-cd0c-4202-9cf8-0460ce72ebae,184,,,"[106.0, 70.0]",9754,3,,,-1.6539376,,Right Foot,,,,"[105.0, 58.0]",,Ground Pass,,12.0415945,,,,Xabier Prieto Argarate,6690.0,,,,,,1,Regular Play,Álvaro Odriozola Arzallus,6689.0,Right Back,9,Real Sociedad,210,['2e301f00-6384-48bc-83b9-0a04bfc15d02'],10,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:10.399,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.599,,,,,,,,,,,,,c32dafb1-35de-4784-a4d7-159df192ba45,192,,,"[34.0, 8.0]",9754,3,,,3.0118902,,Right Foot,,,,"[11.0, 11.0]",,Ground Pass,,23.194826,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Wing,10,Barcelona,217,"['0640887d-75fe-4273-8565-4617ba3f28bc', '174cf303-cb55-4b55-a274-675b41aec134']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.072,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.973,,,,,,,,,,,,,ac57b4d2-6fe2-42cd-abd1-36ec17fdb687,196,,,"[4.0, 19.0]",9754,3,,,-0.6998929,,Left Foot,,,,"[23.0, 3.0]",,Ground Pass,,24.839485,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,"['eab60bb1-5129-475f-90ec-5aeaf17486ab', 'f4a93957-d1b0-42bb-abb9-0a535b792f20']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.580,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.186,,,,,,,,,,,,,ade96ad5-fdf2-4766-85f9-35999132c071,200,,,"[22.0, 6.0]",9754,3,,,0.0,,Left Foot,,,,"[36.0, 6.0]",,Ground Pass,,14.0,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Wing,10,Barcelona,217,"['4719d56a-d070-47a1-b374-99fe838ca55c', 'c25895d6-b3ba-4752-bafa-de784bd6000b']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.160,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.856,,,,,,,,,,,,,ebcacb87-a891-42c0-acc9-2f494fbeaca9,204,,,"[35.0, 7.0]",9754,3,,,1.9890207,,Right Foot,,,,"[31.0, 16.0]",,Ground Pass,,9.848858,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,10,Barcelona,217,"['cbd60a34-ad0f-47e3-a3b9-939ebc4ff78d', 'd592671b-54bc-46da-8bdc-2d69e2722a66']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.466,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.221,,,,,,,,,,,,,f4ab1a18-fee2-4301-bcc6-72e19b1b87ef,213,,,"[48.0, 70.0]",9754,3,,,-0.14888994,,Right Foot,,,,"[68.0, 67.0]",,Ground Pass,,20.22375,,,,Xabier Prieto Argarate,6690.0,,,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,11,Real Sociedad,210,['7166670b-6953-4106-ab42-8e739f78f5cf'],28,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:28.651,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.503,,,,,,,,,,,,,97cd4364-879e-4f40-866f-56ae9b152de8,217,,,"[66.0, 66.0]",9754,3,,,-1.7894653,,Right Foot,,,,"[64.0, 57.0]",,Ground Pass,,9.219544,,,,David Zurutuza Veillet,6669.0,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,11,Real Sociedad,210,['e1713586-f60b-497a-8517-f52b9f73b37b'],30,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:30.566,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.531,,,,,,,,,,,,,854d3b36-040e-4a3c-9273-700160448e71,221,,,"[59.0, 72.0]",9754,3,,,0.17670886,,Right Foot,,,,"[87.0, 77.0]",,Ground Pass,,28.442924,,,,Álvaro Odriozola Arzallus,6689.0,,,,,,1,Regular Play,David Zurutuza Veillet,6669.0,Left Center Midfield,11,Real Sociedad,210,['0b4b29ba-615b-4624-8d95-066b6d990ac7'],34,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:34.614,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.857,,,,,,,,,,,,,12faf0ee-48d1-4efb-9233-bb25aee225ad,224,,,"[87.0, 77.0]",9754,3,,,-1.3258177,,Right Foot,,,,"[90.0, 65.0]",,Ground Pass,,12.369317,,,,Xabier Prieto Argarate,6690.0,,,,,,1,Regular Play,Álvaro Odriozola Arzallus,6689.0,Right Back,11,Real Sociedad,210,['a4f57fc5-0a26-476d-b286-3d42b048e453'],36,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:36.868,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.554,,,,,,,,,,,,,74defc27-0f54-4d10-8ba2-1d6bddf8f8a3,228,,,"[90.0, 65.0]",9754,3,,,0.67474097,,Right Foot,,,,"[105.0, 77.0]",,Ground Pass,,19.209373,,,,Álvaro Odriozola Arzallus,6689.0,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,11,Real Sociedad,210,"['8d17c94f-2a1d-4c6f-9773-89441521a8f0', 'e3a8e74d-be48-450a-8153-fcd7ac9a45f9']",38,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:38.822,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.095,,,,,,,,,,,,,bd182b0d-8855-42e3-9138-6c1e868e10bb,232,,,"[103.0, 77.0]",9754,3,,,-3.070285,,Right Foot,,,,"[89.0, 76.0]",,Ground Pass,,14.035668,,,,Xabier Prieto Argarate,6690.0,,,,,,1,Regular Play,Álvaro Odriozola Arzallus,6689.0,Right Back,11,Real Sociedad,210,['f01d388d-c232-4794-afed-916b4808fd6a'],42,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:42.434,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.034,,,,,,,,,,,,,f6033c80-6816-40a2-bd29-6709a3c30d07,235,,,"[89.0, 76.0]",9754,3,,,2.9996955,,Right Foot,,,,"[75.0, 78.0]",,Ground Pass,,14.142136,,,,Sergio Canales Madrazo,6673.0,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,11,Real Sociedad,210,['2ca575c2-ee47-4a69-8fbd-adeafb6c7424'],44,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:44.014,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.133,,,,,,,,,,,,,d24976e5-e96a-42b8-a397-600badbaff87,238,,,"[86.0, 57.0]",9754,3,,,-2.5040438,,Left Foot,,,,"[59.0, 37.0]",,Ground Pass,,33.600594,,,,Raúl Rodríguez Navas,6693.0,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Right Midfield,11,Real Sociedad,210,['1491cb76-ca00-431d-a3c2-be1a29a9a279'],49,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:49.170,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.84,,,,,,,,,,,,,536511f3-f0eb-4643-a87a-95c8f3fe0ae7,242,,,"[56.0, 40.0]",9754,3,,,1.5385494,,Right Foot,,,,"[57.0, 71.0]",,Ground Pass,,31.016125,,,,Diego Javier Llorente Ríos,6713.0,,,,,,1,Regular Play,Raúl Rodríguez Navas,6693.0,Left Center Back,11,Real Sociedad,210,"['39890924-a044-4c63-874d-64017c9cd6cc', 'fbbc18af-344b-44e3-82ea-69a8edf0355f']",53,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:53.241,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.748,,,,,,,,,,,,,09b7a462-d5df-4b89-a4f2-6a0997f0e381,245,,,"[70.0, 74.0]",9754,3,,,-0.38050637,,Right Foot,,,,"[90.0, 66.0]",,Ground Pass,,21.540659,,,,Xabier Prieto Argarate,6690.0,,,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,11,Real Sociedad,210,['c1f14e7f-434a-4309-b06c-4d44270d2a60'],56,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:56.715,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.121,,,,,,,,,,,,,3364bccd-4f38-456b-8501-9f795c61c831,248,,,"[91.0, 65.0]",9754,3,,,-2.782822,,Right Foot,,,,"[75.0, 59.0]",,Ground Pass,,17.088007,,,,David Zurutuza Veillet,6669.0,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,11,Real Sociedad,210,['b9a95604-492a-4dd2-ab4a-be7e753557cf'],57,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:57.502,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.24,,,,,,,,,,,,,55735316-ad4d-4924-a31a-41950b5c2461,251,,,"[75.0, 59.0]",9754,3,,,-1.8788491,,Right Foot,,,,"[68.0, 37.0]",,Ground Pass,,23.086792,,,,Raúl Rodríguez Navas,6693.0,,,,,,1,Regular Play,David Zurutuza Veillet,6669.0,Left Center Midfield,11,Real Sociedad,210,['aa98ff4b-add3-43c7-aad3-21ff09980722'],59,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:59.737,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.572,,,,,,,,,,,,,04d360ca-0135-4a54-9431-49d8c83189f2,254,,,"[68.0, 37.0]",9754,4,,,-1.047518,,Right Foot,,,,"[83.0, 11.0]",,Ground Pass,,30.016663,,,,Kévin Manuel Rodrigues,6885.0,,,,,,1,Regular Play,Raúl Rodríguez Navas,6693.0,Left Center Back,11,Real Sociedad,210,['146a0dae-9476-4f1a-b308-65e20c972dba'],3,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:03.124,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.797,,,,,,,,,,,,,51364b86-de72-415b-9f96-a56cec02505e,258,,,"[78.0, 9.0]",9754,4,,,-0.1798535,,Left Foot,,,,"[89.0, 7.0]",,Ground Pass,,11.18034,,Incomplete,,Willian José da Silva,6721.0,,,,,,1,Regular Play,Kévin Manuel Rodrigues,6885.0,Left Back,11,Real Sociedad,210,"['510075f7-2336-4b02-b749-80b6fbaf3e04', 'f02124fa-dd30-47af-91e0-02d0382f38b8']",5,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:05.399,Pass,,2017/2018
,,,,,,,,,,,,,,,,,4.216,,,,,,,,,,,,,17ba15de-ae7b-4513-8e1b-4eeb2e4bc9fe,261,,,"[95.0, 1.0]",9754,4,,,0.38050637,,,,,,"[120.0, 11.0]",,Low Pass,,26.925823,,Out,,,,,,,,Throw-in,1,From Throw In,Kévin Manuel Rodrigues,6885.0,Left Back,12,Real Sociedad,210,,13,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:13.442,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,ed85723a-027a-4415-8599-2b0a0d6803ce,262,,,"[6.0, 36.0]",9754,4,,,-0.70449406,,Right Foot,,,,"[46.0, 2.0]",,High Pass,,52.49762,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,13,Barcelona,217,['bceac28a-7f13-4d22-a0b3-e26aa49d781b'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.277,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,257d287a-0010-4431-ba03-b7f819ed1a4c,264,,,"[46.0, 4.0]",9754,4,,,2.0607536,,Head,,,,"[22.0, 49.0]",,High Pass,,51.0,,,,Gerard Piqué Bernabéu,5213.0,,True,,,,1,From Goal Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Wing,13,Barcelona,217,['295bd46d-56f7-4bcf-abfa-776b0f6e5755'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.786,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.067,,,,,,,,,,,,,b8d14974-d2d8-4508-8690-e98cbb38c424,268,,,"[22.0, 58.0]",9754,4,,,-0.5404195,,Right Foot,,,,"[32.0, 52.0]",,Ground Pass,,11.661903,,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,13,Barcelona,217,"['bfd5fd31-c7d8-40c3-a541-e8c4b309f0b6', 'fe759b8f-ef77-43e1-81ee-caf13733f803']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.858,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.667,,,,,,,,,,,,,2a64edcc-14ee-437c-943a-e6e72d6ea1ce,271,,,"[32.0, 52.0]",9754,4,,,0.7853982,,Right Foot,,,,"[55.0, 75.0]",,High Pass,,32.526913,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,13,Barcelona,217,['b2ca73d3-debc-4a25-99d9-1b3cc7dc8a40'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.985,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.846,,,,,,,,,,,,,fc64f663-e5d5-4bea-b897-930be10cb9d8,275,,,"[50.0, 74.0]",9754,4,,,-0.7419473,,Right Foot,,,,"[62.0, 63.0]",,Ground Pass,,16.27882,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,13,Barcelona,217,"['03ec0e99-0cb5-4983-87d3-2e6b9087358c', 'a67bad01-2680-44bd-bd95-1be5dfdc2345']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:47.495,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.048,,,,,,,,,,,,,71c5bf6c-a5ac-4341-9685-e05afe36cff2,279,,,"[65.0, 66.0]",9754,4,,,2.709185,,Right Foot,,,,"[52.0, 72.0]",,Ground Pass,,14.3178215,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Goal Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Wing,13,Barcelona,217,"['3bb81f72-8778-416d-bf99-0aaa7e7448ff', 'abd4657a-f13d-4103-9126-47795cae56f6']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.381,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,26b4c2f7-263a-4a08-b6ba-6ef6bccc1fbe,281,,,"[52.0, 72.0]",9754,4,,,-2.6516354,,Right Foot,,,,"[37.0, 64.0]",,Ground Pass,,17.0,,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,13,Barcelona,217,['8f52e0b3-f796-4205-97be-e91a7eee3fb6'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.429,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.147,,,,,,,,,,,,,4c0bf263-c823-4330-a5ad-1f4ffe05a0f2,284,,,"[40.0, 59.0]",9754,4,,,-1.7088023,,Right Foot,,,,"[35.0, 23.0]",,Low Pass,,36.345562,,,,Thomas Vermaelen,6332.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,13,Barcelona,217,['c8958432-ecd4-40aa-b059-f1cd90e2112e'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.847,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.319,,,,,,,,,,,,,00cd9baf-84d2-4a22-b3e4-bdb805d7f6f0,288,,,"[47.0, 16.0]",9754,4,,,-0.19270076,,Left Foot,,,,"[88.0, 8.0]",,Ground Pass,,41.773197,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Goal Kick,Thomas Vermaelen,6332.0,Left Center Back,13,Barcelona,217,"['618f4381-e995-47ac-8a2a-4818f3e23999', 'ad2714bd-516c-4b85-b12b-329a29387003']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.668,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.174,,,,,,,,,,,,,f6379024-0e67-4e9b-b7ea-4081b4d58e05,292,,,"[88.0, 11.0]",9754,4,,,1.9237868,,Right Foot,,,,"[81.0, 30.0]",,Ground Pass,,20.248457,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,13,Barcelona,217,['472f9c8b-4b54-4d06-8263-840e29996215'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.911,Pass,,2017/2018
