50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.227193,,,,,,,,,,,,4b7a3579-04a5-4de5-93aa-8aecd0e811e6,1230,,"[61.8, 15.9]",266885,29,,,,1.6682311,,Right Foot,,,,"[60.5, 29.2]",,Ground Pass,,13.363382,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,From Goal Kick,Xabier Prieto Argarate,6690.0,Left Midfield,54,Real Sociedad,210,['98b7a77b-d2c5-47b1-8f6b-3b28b9e9d846'],33,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:33.598,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.1521,,,,,,,,,,,,eafa388f-fd2f-4f95-8ec1-c4692f8bad9c,1234,,"[65.1, 23.8]",266885,29,,,,-1.5707964,,Left Foot,,,,"[65.1, 21.0]",,Ground Pass,,2.8,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,,1,From Goal Kick,Carlos Alberto Vela Garrido,5560.0,Right Center Forward,54,Real Sociedad,210,"['bdb99f7d-c711-4c26-b987-b618fd1e3dd8', 'df118dcc-5428-4ab3-b28e-ae7597b216c7']",36,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:36.081,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.6722,,,,,,,,,,,,cefb1e7d-0b2e-4cea-8de2-9b12a1b58605,1239,,"[55.7, 49.6]",266885,29,,,,0.45066133,,Right Foot,,,,"[65.0, 54.1]",,Ground Pass,,10.331505,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,55,Barcelona,217,['eda7a39f-9ce6-4824-9f70-60306edc6e27'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:39.465,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.7789,,,,,,,,,,,,663ec15b-ae4d-4e25-aaa5-fdd43f1b5ee6,1243,,"[63.5, 55.5]",266885,29,,,,-3.041924,,Right Foot,,,,"[56.5, 54.8]",,Ground Pass,,7.034913,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,55,Barcelona,217,"['6662abbb-2091-4724-9cd8-7eeca53822c4', 'e9470c78-3a5f-4989-8880-3ec7c3106631']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:40.217,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.4762,,,,,,,,,,,,f085c805-6f2c-461a-99fe-8a7f242cb69d,1246,,"[51.5, 28.3]",266885,29,,,,-2.8941388,,Right Foot,,,,"[42.0, 25.9]",,Ground Pass,,9.79847,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,55,Barcelona,217,['679abf94-9c2b-4981-b784-1e3d6f1d1b22'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:45.919,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.329458,,,,,,,,,,,,132e5e94-abb2-459a-8ec5-bb3f6f24bf01,1250,,"[35.9, 26.2]",266885,29,,,,1.3711125,,Right Foot,,,,"[42.7, 59.8]",,Ground Pass,,34.28119,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,55,Barcelona,217,['e6e8717a-0449-4bc8-8476-c9d4ee240d10'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:47.640,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.949764,,,,,,,,,,,,42b44b96-8315-43b8-b971-965b15888666,1253,,"[55.5, 65.5]",266885,29,,,,-1.4952646,,Right Foot,,,,"[56.9, 47.0]",,Ground Pass,,18.552896,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,55,Barcelona,217,['0f8c64fe-8f15-4bf1-9f82-c1d0b89040eb'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:55.421,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.4116,,,,,,,,,,,,89145ceb-9ec1-4ac5-9488-e6baf2696216,1256,,"[57.1, 46.9]",266885,29,,,,1.9477056,,Right Foot,,,,"[53.3, 56.5]",,Ground Pass,,10.324728,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,55,Barcelona,217,['ccf1f280-423b-472c-b818-3928a3073654'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:56.450,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.75857,,,,,,,,,,,,56565003-f4a4-4048-b862-86c9bda078c0,1259,,"[56.5, 58.0]",266885,30,,,,0.022218565,,Right Foot,,,,"[70.0, 58.3]",,Ground Pass,,13.503333,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,55,Barcelona,217,['d824b37b-af67-4b4d-8243-70ad71a76d30'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:00.810,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.393931,,,,,,,,,,,,14f0991d-1414-4adf-868c-5ec5fc99c163,1262,,"[75.3, 55.2]",266885,30,,,,-1.4701523,,Right Foot,,,,"[79.4, 14.6]",,High Pass,,40.806496,,Incomplete,,Jérémy Mathieu,10609.0,,True,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,55,Barcelona,217,"['2e54d2aa-7653-4e21-9ec7-720bfd27664b', '8f0749dc-bf3a-4ce6-b86c-6cf8a0ba5a05']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:03.259,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.906869,,,,,,,,,,,,8f0749dc-bf3a-4ce6-b86c-6cf8a0ba5a05,1264,,"[40.7, 65.5]",266885,30,,,,-1.0827633,,Head,,,,"[45.0, 57.4]",,High Pass,,9.170606,,,,Imanol Agirretxe Arruti,6677.0,,,,,Recovery,1,Regular Play,Sergio Canales Madrazo,6673.0,Right Midfield,56,Real Sociedad,210,"['14f0991d-1414-4adf-868c-5ec5fc99c163', 'c2c01685-8f43-4d10-a648-4d934e89a1fc']",5,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:30:05.653,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.384686,,,,,,,,,,,,8acd402c-bab7-4b6d-9151-ca34f2c95e13,1274,,"[58.5, 20.5]",266885,30,,,,-0.6618077,,Right Foot,,,,"[76.6, 6.4]",,Ground Pass,,22.943844,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,57,Barcelona,217,['67ac41cb-d16c-4dce-9fb0-7df2315ae1d8'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:13.711,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.5303,,,,,,,,,,,,cf06d290-4972-4620-b148-6c094c3c3f46,1277,,"[77.2, 7.1]",266885,30,,,,0.10591446,,Right Foot,,,,"[107.3, 10.3]",,Ground Pass,,30.26962,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,57,Barcelona,217,['5ec9e53f-16c4-4540-9d8e-61e690f1a162'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:16.009,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.5776,,,,,,,,,,,,78bf4b20-555b-41bc-834e-bf54e8c5a799,1283,,"[21.6, 71.0]",266885,30,,,,-2.9829373,,Right Foot,,,,"[11.6, 69.4]",,Ground Pass,,10.127192,,,,Sergio Canales Madrazo,6673.0,,,,,Recovery,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,57,Barcelona,217,['f1298982-6b69-4e83-8949-60468dc8ae79'],24,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:30:24.883,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.4222,,,,,,,,,,,,78d6d475-347e-4927-a0ee-d20e085996bf,1286,,"[12.1, 68.4]",266885,30,,,,0.033600796,,Left Foot,,,,"[24.0, 68.8]",,High Pass,,11.906721,,Incomplete,,Mikel González de Martín Martínez,16622.0,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Right Midfield,57,Barcelona,217,"['8e834675-3b2c-4b41-ae93-5ee6bf3eff9a', 'bb066e14-22e0-4520-a76d-d7080692276d']",25,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:30:25.500,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.707165,,,,,,,,,,,,7eb240e5-02a7-42a4-be60-386b0b371dc3,1292,,"[99.0, 25.0]",266885,30,,,,1.5056711,,Right Foot,,,,"[100.2, 43.4]",,Ground Pass,,18.439089,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,57,Barcelona,217,"['6f722141-3a3d-4a0a-a53b-6a79d2fd40a2', '73080194-546c-4139-b5f6-72b5f5c4df91', '8024e84e-96f5-42af-92e1-f3d5ca7694db']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:28.444,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.714623,,,,,,,,,,,,ead34951-9383-44b7-bf11-2d344f8fcd67,1296,,"[23.3, 33.1]",266885,30,,,,-0.3408378,,Right Foot,,,,"[43.6, 25.9]",,Ground Pass,,21.539034,,,,Imanol Agirretxe Arruti,6677.0,,,,,,1,From Counter,Xabier Prieto Argarate,6690.0,Left Midfield,58,Real Sociedad,210,['75d40cc8-b147-4599-b9ac-af6679d6db83'],31,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:30:31.165,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.691084,,,,,,,,,,,,1b618124-34ff-4730-a3b4-307f20b2b7ea,1302,,"[49.4, 28.8]",266885,31,,,,0.9224643,,Right Foot,,,,"[51.9, 32.1]",,Ground Pass,,4.1400485,,,,Rubén Pardo Gutiérrez,6899.0,,,,,Free Kick,1,From Free Kick,Esteban Félix Granero Molina,6770.0,Left Center Midfield,59,Real Sociedad,210,['fbec0a04-011b-4161-b489-002ede4e0209'],0,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:31:00.448,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.668838,,,,,,,,,,,,bab34390-1f15-4f74-b040-fedd23ec9158,1305,,"[51.9, 32.1]",266885,31,,,,-2.0160973,,Right Foot,,,,"[49.8, 27.7]",,Ground Pass,,4.8754487,,,,Esteban Félix Granero Molina,6770.0,,,,,,1,From Free Kick,Rubén Pardo Gutiérrez,6899.0,Right Center Midfield,59,Real Sociedad,210,['a7192c4c-af19-4bfb-be19-3f8e326eff36'],1,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:31:01.179,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.729668,,,,,,,,,,,,caacd4cd-64f4-4d50-8b7b-59dc77207c66,1309,,"[49.4, 26.7]",266885,31,,,,2.0080183,,Right Foot,,,,"[36.5, 54.3]",,High Pass,,30.465883,,,,Mikel González de Martín Martínez,16622.0,,,,,,1,From Free Kick,Esteban Félix Granero Molina,6770.0,Left Center Midfield,59,Real Sociedad,210,['b23915c2-b1a1-4df7-8c5c-cd555b26eb6d'],2,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:31:02.691,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.201197,,,,,,,,,,,,64130eb0-7790-481f-9468-fac742e5fde9,1312,,"[36.1, 52.9]",266885,31,,,,0.07286348,,Right Foot,,,,"[49.8, 53.9]",,Ground Pass,,13.736448,,,,Rubén Pardo Gutiérrez,6899.0,,,,,,1,From Free Kick,Mikel González de Martín Martínez,16622.0,Right Center Back,59,Real Sociedad,210,['f32fbaaf-b3c4-4f61-a9de-ef8e74419243'],6,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:31:06.113,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.449723,,,,,,,,,,,,f31de516-943b-4c7c-9e90-1aef4d0c134b,1315,,"[49.4, 54.6]",266885,31,,,,1.6341262,,Right Foot,,,,"[48.1, 75.1]",,Ground Pass,,20.541178,,,,Aritz Elustondo Irribaria,6679.0,,,,,,1,From Free Kick,Rubén Pardo Gutiérrez,6899.0,Right Center Midfield,59,Real Sociedad,210,['58b40d47-48b4-4bdb-aaaf-319866654ce4'],8,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:31:08.891,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.284204,,,,,,,,,,,,9e690a78-b922-4529-9153-92c70327b51d,1319,,"[47.1, 75.5]",266885,31,,,,-1.2367008,,Right Foot,,,,"[51.3, 63.4]",,Ground Pass,,12.808201,,,,Sergio Canales Madrazo,6673.0,,,,,,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,59,Real Sociedad,210,"['8bfdce78-28b1-4326-a988-1f149f54e967', 'db6252bf-10aa-4ede-ad7b-b4f6b7145ca8']",10,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:31:10.611,Pass,True,2015/2016
,,,,,,,,,,,,,,,,0.8572,,,,,,,,,,,,65975d10-49e4-404b-9174-6617fec10419,1323,,"[44.9, 61.4]",266885,31,,,,1.098428,,Left Foot,,,,"[51.9, 75.1]",,Ground Pass,,15.384732,,,,Rubén Pardo Gutiérrez,6899.0,,,,,,1,From Free Kick,Sergio Canales Madrazo,6673.0,Right Midfield,59,Real Sociedad,210,['c532a752-3ead-4914-ba56-dc477c3d5717'],15,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:31:15.923,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.130005,,,,,,,,,,,,50de60fe-ee85-443a-bf6a-88d505258c3e,1326,,"[51.3, 74.4]",266885,31,,,,-3.1149323,,Right Foot,,,,"[36.3, 74.0]",,Ground Pass,,15.005332,,,,Aritz Elustondo Irribaria,6679.0,,,,,,1,From Free Kick,Rubén Pardo Gutiérrez,6899.0,Right Center Midfield,59,Real Sociedad,210,['c494dd65-b8b6-4b65-87f1-9e333f607234'],16,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:31:16.832,Pass,,2015/2016
,,,,,,,,,,,,,,,,4.081929,,,,,,,,,,,,189eabac-2bbd-483f-822d-dcd42532308f,1329,,"[34.4, 71.9]",266885,31,,,,0.015623729,,Right Foot,,,,"[92.0, 72.8]",,High Pass,,57.60703,,,,Sergio Canales Madrazo,6673.0,,,,,,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,59,Real Sociedad,210,['813887b3-1e38-4d25-80f7-74e7843f85c7'],18,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:31:18.816,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.5262,,,,,,,,,,,,cff321a0-43c5-403c-9a8b-bcaa0d5c1b62,1334,,"[102.5, 68.8]",266885,32,,,,-1.279064,,Right Foot,True,,,"[112.5, 35.5]",,High Pass,,34.769096,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Rubén Pardo Gutiérrez,6899.0,Right Center Midfield,60,Real Sociedad,210,['6918af81-7799-4fab-abb7-c263b7804bce'],14,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:14.460,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.158439,,,,,,,,,,,,e8e93b1b-1385-4530-9dcc-47b5d84361bb,1339,,"[77.0, 30.3]",266885,32,,,,-0.083548896,,Left Foot,,,,"[97.3, 28.6]",,Ground Pass,,20.371058,,,,Mikel González de Martín Martínez,16622.0,,,,,,1,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,60,Real Sociedad,210,['bff1ed56-8e13-40a0-9376-4711e6a01747'],21,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:21.120,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.0548,,,,,,,,,,,,14e55fed-c513-46ac-99b4-66d12fb57d10,1342,,"[97.9, 29.1]",266885,32,,,,0.71090937,,Right Foot,,,,"[105.1, 35.3]",,Ground Pass,,9.501579,,Incomplete,,Íñigo Martínez Berridi,6665.0,,,,,,1,From Free Kick,Mikel González de Martín Martínez,16622.0,Right Center Back,60,Real Sociedad,210,"['5cac4c69-0bcd-48cc-b24f-79b2ce1e100f', 'a3418d0c-a2b4-4510-a77b-9dc056138f7c']",24,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:24.353,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.729565,,,,,,,,,,,,79ffcee1-78de-41be-a822-9cea732db2ac,1345,,"[37.5, 22.4]",266885,32,,,,2.483704,,Right Foot,,,,"[19.9, 36.0]",,Low Pass,,22.242302,,,,Gerónimo Rulli,6694.0,,,,,Recovery,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,60,Real Sociedad,210,['6c9304d3-858e-4662-bd8d-fc85c150e328'],29,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:29.817,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.965176,,,,,,,,,,,,b25816f5-2b2f-4ae6-aafd-4822e6fcdccb,1348,,"[19.9, 34.6]",266885,32,,,,-1.3734008,,Right Foot,,,,"[23.3, 17.6]",,Ground Pass,,17.336666,,,,Aritz Elustondo Irribaria,6679.0,,,,,,1,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,60,Real Sociedad,210,['965950f3-f7b0-4eeb-b96c-8bdcff8fff86'],32,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:32.941,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.357,,,,,,,,,,,,715a35da-4d5e-4f7d-b4ef-f134c0267171,1351,,"[17.6, 23.1]",266885,32,,,,0.8913259,,Right Foot,,,,"[50.8, 64.2]",,High Pass,,52.834175,,,,Esteban Félix Granero Molina,6770.0,,True,,,,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,60,Real Sociedad,210,['28f86f93-857b-4bf8-b47f-0b5c07a37d00'],36,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:36.656,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.269962,,,,,,,,,,,,aaff5263-04e9-4451-a581-644845775d17,1354,,"[44.8, 61.4]",266885,32,,,,1.4816027,,Left Foot,,,,"[45.9, 73.7]",,Ground Pass,,12.349089,,,,Rubén Pardo Gutiérrez,6899.0,,,,,,1,From Free Kick,Esteban Félix Granero Molina,6770.0,Left Center Midfield,60,Real Sociedad,210,['21bed9ef-4acf-4b6f-8b11-b995215be898'],41,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:41.439,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.227515,,,,,,,,,,,,a1767d3a-a5ca-4f68-90d9-fc26540c59d4,1357,,"[46.7, 73.7]",266885,32,,,,0.20018107,,Right Foot,,,,"[60.5, 76.5]",,Ground Pass,,14.081193,,,,Imanol Agirretxe Arruti,6677.0,,,,,,1,From Free Kick,Rubén Pardo Gutiérrez,6899.0,Right Center Midfield,60,Real Sociedad,210,['7c1a24bb-b25e-4588-8452-98230da1e4c1'],42,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:42.747,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.093123,,,,,,,,,,,,d876362c-e2fe-4f9f-bea6-4116e13fb667,1360,,"[82.8, 57.5]",266885,32,,,,-1.005358,,Right Foot,,,,"[101.9, 27.4]",,High Pass,,35.648563,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,,1,From Free Kick,Imanol Agirretxe Arruti,6677.0,Left Center Forward,60,Real Sociedad,210,"['5f0eea17-e3fb-49cb-8087-e6bf380119c8', 'e53670bb-cb05-42d3-bd6f-8bc0bd202ee2']",48,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:48.384,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.0909,,,,,,,,,,,,bd1a2923-cd0e-4ff2-a80f-822a3f714a8e,1363,,"[120.0, 0.1]",266885,33,,,,1.8012642,,Right Foot,,,,"[111.6, 35.9]",,High Pass,True,36.772274,,,,Xabier Prieto Argarate,6690.0,,,Inswinging,,Corner,1,From Corner,Esteban Félix Granero Molina,6770.0,Left Center Midfield,61,Real Sociedad,210,['90782b1f-3222-4b22-85b5-3448da22513d'],21,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:21.336,Pass,,2015/2016
,,,,,,,,,,,,,,,,4.3643,,,,,,,,,,,,01234071-3405-4b3b-970a-bdebed718d4d,1371,,"[15.4, 45.0]",266885,33,,,,-0.1654959,,Left Foot,,,,"[62.1, 37.2]",,High Pass,,47.346912,,Unknown,,,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,61,Real Sociedad,210,,24,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:24.746,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.910201,,,,,,,,,,,,a4bf70d5-8d34-49c6-a12d-ac3989847e87,1377,,"[56.2, 44.7]",266885,35,,,,-0.6012997,,Right Foot,,,,"[64.8, 38.8]",,Ground Pass,,10.429286,,,,Carlos Alberto Vela Garrido,5560.0,,,,,Free Kick,1,From Free Kick,Rubén Pardo Gutiérrez,6899.0,Right Center Midfield,62,Real Sociedad,210,['e9b4019e-e1c2-490f-95cf-292c00332d43'],13,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:13.813,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.512574,,,,,,,,,,,,616e586d-fdc5-460d-a1a2-be365e26a67d,1379,,"[64.0, 38.3]",266885,35,,,,2.4013252,,Left Foot,,,,"[55.9, 45.7]",,Ground Pass,,10.971326,,,,Rubén Pardo Gutiérrez,6899.0,,,,,,1,From Free Kick,Carlos Alberto Vela Garrido,5560.0,Right Center Forward,62,Real Sociedad,210,['691370dc-cf4f-4cdf-940f-d04ac3301fe8'],14,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:14.723,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.5178,,,,,,,,,,,,1648a9ae-7bac-4fb4-ae9c-7813ba034153,1382,,"[58.0, 41.5]",266885,35,,,,-0.6272424,,Right Foot,,,,"[107.8, 5.4]",,High Pass,,61.50813,,,,Xabier Prieto Argarate,6690.0,,,,,,1,From Free Kick,Rubén Pardo Gutiérrez,6899.0,Right Center Midfield,62,Real Sociedad,210,['e5efa5bb-6cb4-4a07-bfca-dab9231a187d'],17,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:17.340,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.888825,,,,,,,,,,,,d2c02851-d47f-48c7-8968-b04dbc704da6,1385,,"[107.0, 4.9]",266885,35,,,,1.7328249,,Right Foot,,,,"[105.3, 15.3]",,Ground Pass,,10.538027,,,,Yuri Berchiche Izeta,3023.0,,,,,,1,From Free Kick,Xabier Prieto Argarate,6690.0,Left Midfield,62,Real Sociedad,210,['0b8a6253-7dbf-4be8-a356-1364971d50b8'],24,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:24.127,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.453499,,,,,,,,,,,,cce3f85c-6b76-4e30-9b77-1dc69be9fe70,1388,,"[115.3, 23.2]",266885,35,,,,2.3561945,,Left Foot,,True,,"[108.9, 29.6]",,Ground Pass,,9.050967,,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,62,Real Sociedad,210,"['911011a1-a2a6-40b6-8604-661297d449b4', 'a8ec8905-2d57-4b41-9958-2d71d930ae42']",27,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:27.296,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.6055,,,,,,,,,,,,eddb3422-cdda-4861-9900-85c8900650f8,1392,,"[12.3, 44.1]",266885,35,,,,-0.06241881,,Left Foot,,,,"[52.3, 41.6]",,High Pass,,40.07805,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,63,Barcelona,217,['f09b2920-4019-416e-9ba5-2620d3cf4195'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:28.891,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.2985,,,,,,,,,,,,76d985d5-f183-4b06-aa32-9e41945f255c,1395,,"[54.6, 38.2]",266885,35,,,,1.4645984,,Right Foot,,,,"[56.7, 57.9]",,Low Pass,,19.811613,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,63,Barcelona,217,['5c8714c9-84d5-4ca1-be30-107f2af0b955'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:32.256,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.101499,,,,,,,,,,,,4df42e77-e3f8-46cd-8345-5e7ad738ac93,1398,,"[62.5, 49.8]",266885,35,,,,-1.2283233,,Left Foot,,,,"[70.7, 26.8]",,Ground Pass,,24.418026,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,63,Barcelona,217,['9ecf410a-73b9-4d6a-a01f-382b94fda225'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:34.795,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.981106,,,,,,,,,,,,391b0121-ee29-414c-9ea6-4dbd90abf841,1404,,"[59.0, 69.4]",266885,35,,,,-1.4954674,,Right Foot,,,,"[59.8, 58.8]",,Ground Pass,,10.630146,,,,Sergio Canales Madrazo,6673.0,,,,,,1,Regular Play,Esteban Félix Granero Molina,6770.0,Left Center Midfield,64,Real Sociedad,210,['cd5d26e9-e619-4e70-afa9-8ca9dc640ca1'],40,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:40.795,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.229467,,,,,,,,,,,,c7484eb0-7ee2-4cf6-9292-8f49befdd300,1408,,"[63.4, 51.1]",266885,35,,,,-1.8965955,,Left Foot,,,,"[58.4, 36.3]",,Ground Pass,,15.621779,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Right Midfield,64,Real Sociedad,210,['cd5a46ed-ff89-4dff-ac25-28de291c3e11'],44,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:44.797,Pass,,2015/2016
