50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,5.2953,,,,,,,,,,,,,,,,e470fc4f-d682-4a4f-b980-1086d0744b11,145,,"[112.8, 10.6]",70282,2,,,,1.5827183,,Left Foot,True,,"[112.0, 77.7]",High Pass,,67.10477,,,,Lionel Andrés Messi Cuccittini,5503.0,,,True,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['fb754d6d-c778-4476-8f9a-ab96418acc9a'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.090,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.0326,,,,,,,,,,,,,,,,aaf36b80-3aca-46ff-a01c-73eb44f7ac73,148,,"[106.5, 77.4]",70282,2,,,,-2.567022,,Left Foot,,,"[90.9, 67.3]",Ground Pass,,18.584133,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,8,Barcelona,217,['5bf61bd6-c3e9-4d1f-a3bd-00fe7a5e78e3'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.134,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.7946,,,,,,,,,,,,,,,,c12230f0-e52d-47f9-b9fc-7bd755535d26,151,,"[91.4, 63.1]",70282,2,,,,-0.5438325,7f326024-f5ab-4534-84e2-2eb66c5550fa,Right Foot,,,"[100.0, 57.9]",Ground Pass,,10.049875,,,,Francesc Fàbregas i Soler,3478.0,True,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['fee7f5e3-25df-47eb-b02e-43a0febab905'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.680,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.3333,,,,,,,,,,,,,,,,f581fe74-0bb9-4196-bf5d-a409c74ff2b1,157,,"[120.0, 1.0]",70282,2,,,,1.8323138,0b07cb40-a000-4322-951f-addc445d1583,Right Foot,,,"[110.9, 35.0]",High Pass,True,35.19673,,,,Gerard Piqué Bernabéu,5213.0,True,,,Inswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,['701c4be6-a618-4af0-b572-66303ae43e73'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.038,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.3609,,,,,,,,,,,,,,,,b1a9f40d-989e-46cd-9ce8-6d5064189f5b,161,,"[6.0, 44.0]",70282,3,True,,,1.3028859,,Right Foot,,,"[11.6, 64.4]",Ground Pass,,21.154669,,,,Adil Rami,3253.0,,,,,,Goal Kick,1,From Goal Kick,Vicente Guaita Panadero,6625.0,Goalkeeper,10,Valencia,207,['d385160f-859c-4c27-bb30-d7eca3a05c65'],11,,,,,,,,,,,,,,,,,,Valencia,207,00:03:11.146,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.431489,,,,,,,,,,,,,,,,4a4a2a13-cb93-4417-80d1-06820830e73d,163,,"[11.6, 64.4]",70282,3,True,,,-0.34533966,,Right Foot,,,"[28.0, 58.5]",Ground Pass,,17.428999,,,,Víctor Ruíz Torre,6752.0,,,,,,,1,From Goal Kick,Adil Rami,3253.0,Right Center Back,10,Valencia,207,['526f486a-dc84-436e-8e74-c39cf73b15cb'],11,,,,,,,,,,,,,,,,,,Valencia,207,00:03:11.605,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.8714,,,,,,,,,,,,,,,,661482dc-330f-4bd5-998e-3d373077a7c0,165,,"[29.3, 59.0]",70282,3,,,,2.791737,,Left Foot,,,"[14.5, 64.4]",Ground Pass,,15.754364,,,,Adil Rami,3253.0,,,,,,,1,From Goal Kick,Víctor Ruíz Torre,6752.0,Right Defensive Midfield,10,Valencia,207,['b4879c68-9fa8-4396-a718-9c2d768c5825'],12,,,,,,,,,,,,,,,,,,Valencia,207,00:03:12.527,Pass,,2012/2013
,,,,,,,,,,,,,,,,,4.2084,,,,,,,,,,,,,,,,559e5220-efee-44c6-8163-8c43003e5924,168,,"[14.5, 64.4]",70282,3,,,,-0.10459906,,Right Foot,,,"[70.7, 58.5]",High Pass,,56.50885,,,,Roberto Soldado Rillo,26009.0,,,,,,,1,From Goal Kick,Adil Rami,3253.0,Right Center Back,10,Valencia,207,['0575bbc5-e242-4383-91a1-e126b59ec5fa'],14,,,,,,,,,,,,,,,,,,Valencia,207,00:03:14.439,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.9504,,,,,,,,,,,,,,,,c610892f-5244-4826-a056-e47ee71b7c39,172,,"[71.4, 57.9]",70282,3,,,,2.6537561,,Right Foot,,,"[66.5, 60.5]",Low Pass,,5.5470715,,,,Juan Bernat Velasco,15651.0,,,,,,,1,From Goal Kick,Roberto Soldado Rillo,26009.0,Center Forward,10,Valencia,207,"['9bfe2b15-3c07-4ac3-9e4b-624dc1dc4f36', 'f429b5fb-f949-451b-896c-3859b26667e8']",18,,,,,,,,,,,,,,,,,,Valencia,207,00:03:18.723,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.1181,,,,,,,,,,,,,,,,e350841b-ecd3-4946-97ab-2933121dd85e,175,,"[66.5, 60.5]",70282,3,,,,-1.9655875,,Left Foot,,,"[61.0, 47.3]",Ground Pass,,14.3,,,,Alberto Facundo Costa,26728.0,,,,,,,1,From Goal Kick,Juan Bernat Velasco,15651.0,Right Wing,10,Valencia,207,['b2ea6bd0-0560-4083-8ba0-7156cc133703'],20,,,,,,,,,,,,,,,,,,Valencia,207,00:03:20.713,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.1354,,,,,,,,,,,,,,,,e3b4a4c7-f673-4f13-9c1f-941f879d71f2,178,,"[60.8, 47.3]",70282,3,,,,-0.41734868,,Left Foot,,,"[71.4, 42.6]",Ground Pass,,11.595258,,,,Éver Maximiliano David Banega,5504.0,,,,,,,1,From Goal Kick,Alberto Facundo Costa,26728.0,Center Attacking Midfield,10,Valencia,207,['c129bf58-91e4-4af7-997b-28bf07764602'],21,,,,,,,,,,,,,,,,,,Valencia,207,00:03:21.991,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.4508,,,,,,,,,,,,,,,,9980086d-3eb1-4b67-b26c-0291d037b381,186,,"[52.9, 55.6]",70282,3,,,,-2.768605,,Right Foot,,,"[48.3, 53.8]",Ground Pass,,4.9396358,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,"['1812be6d-1168-48b7-afb0-8417e93e58cd', 'cc6494ec-247e-4e8c-aa0b-a6cd70fd8079']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.256,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,0.8542,,,,,,,,,,,,,,,,1fa351b1-0357-4b66-b337-f77a9fcadfb7,189,,"[48.3, 53.8]",70282,3,,,,0.72425,,Right Foot,,,"[53.5, 58.4]",Ground Pass,,6.942622,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,11,Barcelona,217,"['1812be6d-1168-48b7-afb0-8417e93e58cd', 'a71656f7-bd6b-45b6-9a4b-866013f3dfd6']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.842,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.120339,,,,,,,,,,,,,,,,0348551f-2250-4d98-b64b-998324271dc7,192,,"[57.4, 63.4]",70282,3,,,,-2.0281744,,Right Foot,,,"[51.1, 50.6]",Ground Pass,,14.266394,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,"['1812be6d-1168-48b7-afb0-8417e93e58cd', 'e8502076-93d7-4922-a163-2c17f7df26d9']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.293,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.3079,,,,,,,,,,,,,,,,ee72f8f8-1d66-45fe-b4f4-547180e19faf,196,,"[51.9, 48.8]",70282,3,,,,-0.23602368,,Right Foot,,,"[75.6, 43.1]",Low Pass,,24.375807,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,11,Barcelona,217,"['037576e1-f0dd-407e-ad4e-b34085ba56e5', 'c51c93e5-9057-4e56-903a-91691c330daa', 'e03cfaf7-514e-4013-8f26-e080ac57ff02']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.318,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.0557,,,,,,,,,,,,,,,,af66cabb-f815-4258-a794-486bbf6ebcfd,200,,"[50.9, 34.8]",70282,3,,,,-1.2320459,,Right Foot,,,"[57.7, 15.5]",Ground Pass,,20.462893,,,,José Andrés Guardado Hernández,5563.0,,,,,,,1,Regular Play,Adil Rami,3253.0,Right Center Back,12,Valencia,207,['017171b5-5016-4766-8dc2-6079417cdde8'],33,,,,,,,,,,,,,,,,,,Valencia,207,00:03:33.895,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.2994,,,,,,,,,,,,,,,,3f46d3d5-fb08-4b3b-924a-1c27dace2e5a,205,,"[58.4, 18.4]",70282,3,,,,0.41822433,,Left Foot,,,"[66.5, 22.0]",Ground Pass,,8.863972,,,,Éver Maximiliano David Banega,5504.0,,,,,,,1,Regular Play,José Andrés Guardado Hernández,5563.0,Left Wing,12,Valencia,207,"['8d4f1c6e-0bcf-41fb-8904-2cae26d85a0d', '99db5eb0-0112-4db3-bb05-c760c4ffbf1c', 'd285c007-c6ff-46bc-a505-16340fa65900']",36,,,,,,,,,,,,,,,,,,Valencia,207,00:03:36.327,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.4197,,,,,,,,,,,,,,,,415e00ea-e273-4207-9f7d-e6b2e442d013,209,,"[66.8, 9.3]",70282,3,,,,-0.32175055,,Left Foot,,,"[82.4, 4.1]",Ground Pass,,16.443844,,,,Aly Cissokho,27146.0,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Left Defensive Midfield,12,Valencia,207,"['12cd431b-f94b-4e40-a4fe-e5719bf768a4', '7ead2469-acb4-417d-b9c2-d2025529fd32']",39,,,,,,,,,,,,,,,,,,Valencia,207,00:03:39.628,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.4865,,,,,,,,,,,,,,,,d5f96556-52a5-40bb-a08c-6d078edc5ce0,212,,"[91.2, 4.4]",70282,3,,,,1.1470246,,Left Foot,True,,"[105.5, 36.1]",Low Pass,,34.776142,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,,1,Regular Play,Aly Cissokho,27146.0,Left Back,12,Valencia,207,"['19e362c5-3c23-432e-87ec-1cc453ad5150', '7e32586b-c0db-473c-afe2-a0f78ed0a855']",42,,,,,,,,,,,,,,,,,,Valencia,207,00:03:42.786,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.3669,,,,,,,,,,,,,,,,00ae009b-5eb4-47f8-be74-f4acd1459aad,216,,"[43.1, 40.8]",70282,3,,,,1.3063079,,Right Foot,,,"[45.7, 50.4]",Low Pass,,9.945853,,,,Francesc Fàbregas i Soler,3478.0,,,,,,Recovery,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,13,Barcelona,217,['964b09fb-676b-43e6-bbef-dd6939f7eaa5'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.352,Pass,,2012/2013
,,,,,,,,,,,,,,,,,3.403606,,,,,,,,,,,,,,,,57e71976-97ae-487e-a0e9-cbc5ba18ea89,219,,"[43.8, 52.2]",70282,3,,,,0.44911072,,Right Foot,,,"[82.6, 70.9]",Ground Pass,,43.07122,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,13,Barcelona,217,['9512c07d-5e05-4380-812e-c8b8409d01ae'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.279,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.6629,,,,,,,,,,,,,,,,43759d14-936f-45e4-80cb-eaba624d1259,224,,"[92.5, 51.9]",70282,3,,,,0.27829966,,Left Foot,,,"[101.6, 54.5]",Low Pass,,9.464143,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,13,Barcelona,217,"['a7613823-856c-4e6f-8137-5eac2fa499ae', 'd72df113-6c94-423d-82f5-21656d5ac838']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.056,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,0.5698,,,,,,,,,,,,,,,,b8fe7ede-a6b4-4279-904c-7bbc6448b2a0,227,,"[105.7, 51.9]",70282,3,,,,-1.5912017,,Left Foot,,,"[105.5, 42.1]",Ground Pass,,9.802041,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,13,Barcelona,217,"['78ef172a-795a-4c10-ad4d-40eca718c3b0', 'ed6eaa38-eac1-428d-8a15-edc4995de943']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.741,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.573108,,,,,,,,,,,,,,,,d6920913-3129-4fda-8281-c49b0755a00b,232,,"[24.4, 30.1]",70282,4,,,,-1.8189098,,Left Foot,,,"[22.5, 22.6]",Ground Pass,,7.7369246,,,,João Pedro da Silva Pereira,20138.0,,,,,,Recovery,1,Regular Play,Alberto Facundo Costa,26728.0,Center Attacking Midfield,14,Valencia,207,['cf232594-1a3a-4a96-9df9-9b67b81b67d3'],2,,,,,,,,,,,,,,,,,,Valencia,207,00:04:02.379,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.128398,,,,,,,,,,,,,,,,c30b52da-3890-4b63-8235-80aa348a3c94,236,,"[44.7, 14.8]",70282,4,,,,-1.4648119,,Right Foot,,,"[45.7, 5.4]",Ground Pass,,9.453042,,,,José Andrés Guardado Hernández,5563.0,,,,,,,1,Regular Play,João Pedro da Silva Pereira,20138.0,Right Back,14,Valencia,207,"['1599ccd1-eb9f-41b9-86fe-b0142f8311db', 'c827967f-b4c6-4f6e-a2c7-e5ab28566faa']",6,,,,,,,,,,,,,,,,,,Valencia,207,00:04:06.767,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.503902,,,,,,,,,,,,,,,,0000ac6c-56be-47e1-b74b-8796fd810982,239,,"[45.7, 5.4]",70282,4,,,,1.5894277,,Left Foot,,,"[45.4, 21.5]",Ground Pass,,16.102795,,,,Alberto Facundo Costa,26728.0,,,,,,,1,Regular Play,José Andrés Guardado Hernández,5563.0,Left Wing,14,Valencia,207,"['a3cce5b7-2f9c-423a-89a3-e44079bddef4', 'c827967f-b4c6-4f6e-a2c7-e5ab28566faa']",8,,,,,,,,,,,,,,,,,,Valencia,207,00:04:08.740,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,3.3775,,,,,,,,,,,,,,,,826f3353-4fb5-4349-afbf-01dd26da4314,242,,"[50.6, 21.3]",70282,4,,,,0.84593016,,Left Foot,,,"[84.7, 59.8]",High Pass,,51.430145,,Incomplete,,Juan Bernat Velasco,15651.0,,,,,,,1,Regular Play,Alberto Facundo Costa,26728.0,Center Attacking Midfield,14,Valencia,207,"['2569eaff-9924-4a35-b3c6-8515a8dcb2d3', 'd8db15ae-1b65-4810-8a96-246a4cedd839']",11,,,,,,,,,,,,,,,,,,Valencia,207,00:04:11.246,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.234053,,,,,,,,,,,,,,,,2569eaff-9924-4a35-b3c6-8515a8dcb2d3,244,,"[36.3, 21.2]",70282,4,,,,-0.03239607,,Head,,,"[57.9, 20.5]",High Pass,,21.61134,,,,Andrés Iniesta Luján,5216.0,,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,15,Barcelona,217,"['826f3353-4fb5-4349-afbf-01dd26da4314', '83c097b9-525c-4a66-b43b-ff3543d26856']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.623,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.015981,,,,,,,,,,,,,,,,f84dfe8c-a712-4b5c-a849-249a91fb1b14,247,,"[57.9, 20.5]",70282,4,,,,-2.7105422,,Right Foot,,,"[39.2, 11.9]",High Pass,,20.58276,,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,15,Barcelona,217,['a023114c-8c7a-4946-8e9d-57785e221cea'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.874,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.9453,,,,,,,,,,,,,,,,9ce6b2ee-5fce-44c1-9c57-a65d267d8e4f,251,,"[41.0, 12.4]",70282,4,,,,0.9733955,,Left Foot,,,"[49.3, 24.6]",Ground Pass,,14.755677,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,15,Barcelona,217,"['a91f43fb-b7c3-4c7f-a2a7-fcf7236cf1fb', 'b882e689-c375-4957-860f-8103563ed48a']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.117,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,0.6195,,,,,,,,,,,,,,,,d18cc05a-7bcc-4197-aceb-cdb6cd6578ce,255,,"[50.6, 24.1]",70282,4,,,,-1.6212585,,Right Foot,,,"[50.1, 14.2]",Ground Pass,,9.912619,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,15,Barcelona,217,"['55adef45-6777-44d1-8838-e0c2f6838462', 'ee7cda37-e183-45ea-ad87-42975d0aefcc']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.102,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.1503,,,,,,,,,,,,,,,,bc02dac3-a6cd-448d-82a2-84d51c99dbfa,258,,"[50.9, 16.3]",70282,4,,,,1.3644724,,Right Foot,,,"[52.7, 24.9]",Ground Pass,,8.786353,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,15,Barcelona,217,"['24465c91-8925-486e-9729-b76d47f1e5c3', 'efb685c3-b4c6-40da-b381-d3a134cb390d']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.722,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,2.435766,,,,,,,,,,,,,,,,6197e9dd-23ea-408d-b67b-1d56bc3b5ec3,271,,"[63.9, 36.3]",70282,4,,,,1.1528131,,Right Foot,,,"[81.0, 74.8]",High Pass,,42.126713,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,15,Barcelona,217,['a1dd5574-d44e-4b3b-9810-2b75e5db55d2'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.389,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.083357,,,,,,,,,,,,,,,,285b0efc-eb7d-41b1-9763-b39e5392608d,274,,"[92.2, 70.1]",70282,4,,,,-2.4329665,,Right Foot,,,"[83.1, 62.3]",Ground Pass,,11.985408,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,15,Barcelona,217,['e0d40b12-26a5-460e-974a-408f5ca05977'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.821,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.127256,,,,,,,,,,,,,,,,08b31118-fe52-4bbc-9b60-a804a9d7cdca,277,,"[82.3, 63.6]",70282,4,,True,,1.3957763,,Right Foot,,,"[85.2, 80.0]",Ground Pass,,16.654428,,Injury Clearance,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,,38,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.654,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.3841,,,,,,,,,,,,,,,,8550e4b5-7b7c-46ff-bfa5-f1d4d01bdf7c,280,,"[39.7, 1.0]",70282,5,,True,,-0.020658217,,,,,"[63.9, 0.5]",Low Pass,,24.205164,,Injury Clearance,,,,,,,,,Throw-in,1,From Throw In,Aly Cissokho,27146.0,Left Back,16,Valencia,207,,6,,,,,,,,,,,,,,,,,,Valencia,207,00:05:06.483,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.9986,,,,,,,,,,,,,,,,813bffad-1fb3-46d1-a871-fec4dcd145cf,281,,"[44.9, 80.0]",70282,5,,,,-0.98508203,,,,,"[51.6, 69.9]",Low Pass,,12.120231,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,17,Barcelona,217,['589a0d56-034f-412d-8de6-2335ef15b047'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.133,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.17,,,,,,,,,,,,,,,,0ad2a97f-944a-42c8-bed7-56b826574251,283,,"[51.6, 69.9]",70282,5,,,,2.5697548,,Head,,,"[41.5, 76.4]",Low Pass,,12.010828,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,17,Barcelona,217,['1bd6cb39-c420-4443-a7fb-113e8c6768f6'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:18.132,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.4929,,,,,,,,,,,,,,,,dc5e81c2-dc83-481d-a393-28765b40395f,287,,"[40.5, 76.6]",70282,5,,,,0.0,,Right Foot,,,"[51.1, 76.6]",High Pass,,10.6,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,17,Barcelona,217,"['112a49b2-c8b8-4b62-9f65-a2de38ddfa4d', '8aeee20a-b3a4-4138-9204-549afa1c58fa', '960f0b34-5b2f-4c93-9fb8-221623c96309']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.551,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,0.4659,,,,,,,,,,,,,,,,8aeee20a-b3a4-4138-9204-549afa1c58fa,290,,"[69.9, 4.4]",70282,5,,,True,-0.62548506,,,,,"[75.3, 0.5]",Low Pass,,6.661081,,Out,,,,,,,,,Interception,1,From Throw In,Aly Cissokho,27146.0,Left Back,17,Barcelona,217,"['29b8e3f4-6551-49e3-a3fe-49f19cd2c609', 'dc5e81c2-dc83-481d-a393-28765b40395f']",21,,,,,,,,,,,,,,,,,,Valencia,207,00:05:21.044,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.4015,,,,,,,,,,,,,,,,d559c0fc-3050-4187-bb9a-ad1556408440,291,,"[53.5, 80.0]",70282,5,,,,-0.93873054,,,,,"[62.8, 67.3]",High Pass,,15.741029,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,18,Barcelona,217,['619caae5-1bca-4586-b9a4-bb8460b6ef89'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.774,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.2999,,,,,,,,,,,,,,,,d00441d2-fcdd-4a22-8c28-d58685eed158,294,,"[62.8, 67.3]",70282,5,,,True,0.08957998,,,,,"[79.5, 68.8]",High Pass,,16.76723,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,18,Barcelona,217,"['b6b069fa-a093-456e-b629-327666058c95', 'c674b3fc-ef64-4410-9b9f-44f0578641a0', 'fe2d9c2b-56c4-49a4-b3a1-6e12e1ad3962']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:34.176,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,3.0552,,,,,,,,,,,,,,,,fe2d9c2b-56c4-49a4-b3a1-6e12e1ad3962,297,,"[41.5, 12.2]",70282,5,,,,-0.35877067,,Left Foot,,,"[63.1, 4.1]",High Pass,,23.06881,,Incomplete,,Alberto Facundo Costa,26728.0,,,,,,Recovery,1,From Throw In,Aly Cissokho,27146.0,Left Back,18,Barcelona,217,"['749d773e-6e4b-4f13-a03f-23009353cbce', '75acd79a-727f-427e-89fb-1714d8f9a19c', 'd00441d2-fcdd-4a22-8c28-d58685eed158', 'fc970a54-7409-401d-9578-5ed5231da146']",36,,,,,,,,,,,,,,,,,,Valencia,207,00:05:36.475,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,0.9345,,,,,,,,,,,,,,,,75acd79a-727f-427e-89fb-1714d8f9a19c,299,,"[57.9, 76.9]",70282,5,,,,-0.02458521,,Head,,,"[70.1, 76.6]",Low Pass,,12.203688,,,,Daniel Alves da Silva,4324.0,,,,,,Recovery,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,18,Barcelona,217,"['ca6fcb5e-8698-4c3f-8a87-280db0d1b163', 'fe2d9c2b-56c4-49a4-b3a1-6e12e1ad3962']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:39.531,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.3727,,,,,,,,,,,,,,,,1ffc14e5-16d0-4c47-8be4-f67f4c462b54,303,,"[71.7, 74.0]",70282,5,,,,2.4534476,,Right Foot,,,"[67.2, 77.7]",Ground Pass,,5.8258047,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,18,Barcelona,217,"['d27cdbdd-ae7e-4497-939b-69a8b4031e0b', 'f8799d2a-16ad-4f6b-be26-8e692f4e43ba']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.574,Pass,True,2012/2013
