ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,d979b782-f7bc-4dbe-90f4-e8235658d8a0,105,,"[56.9, 67.4]",266724,1,,,,-1.6980126,,Right Foot,,,,"[55.8, 58.8]",,Ground Pass,,8.670063,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['777f2558-5fd6-4044-9c0f-ed4a59989270'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.100,Pass,,2012/2013
,,,,,,,,,,,,,,,1.13394,,,,,,,,,,,,,,,,f1320f00-d139-4b09-9523-5e1b1f7c868f,109,,"[56.1, 55.8]",266724,1,,,,-1.7379969,,Right Foot,,,,"[52.1, 32.1]",,Ground Pass,,24.035183,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,['0611a233-c99f-414e-bb60-0cc4d935b817'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.385,Pass,,2012/2013
,,,,,,,,,,,,,,,1.0261,,,,,,,,,,,,,,,,bf2ad8bc-b576-4cd8-beff-13c055747e04,112,,"[57.7, 31.7]",266724,1,,,,-0.6963486,,Right Foot,,,,"[63.8, 26.6]",,Ground Pass,,7.9511003,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,['f13447b8-6f60-4b6e-9c6b-fed80474099c'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.792,Pass,,2012/2013
,,,,,,,,,,,,,,,0.751215,,,,,,,,,,,,,,,,d2395029-c8e0-4c60-a52d-c097f005c0a5,116,,"[65.3, 28.6]",266724,1,,,,1.6686966,,Right Foot,,,,"[64.2, 39.8]",,Ground Pass,,11.253888,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,6,Barcelona,217,['24af3ec3-5e17-4623-bccb-0a27ea673772'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.546,Pass,,2012/2013
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,d4509a81-0b36-41e0-971b-b2dad9121418,120,,"[64.2, 43.3]",266724,1,,,,1.1801893,,Other,,,,"[67.7, 51.8]",,Ground Pass,,9.192389,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,"['8852abdb-de8b-4524-9417-ddcf6b76aefa', 'ce90d92c-5586-4628-978c-e8f7882a1ebc']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.346,Pass,True,2012/2013
,,,,,,,,,,,,,,,1.479077,,,,,,,,,,,,,,,,8d7ee481-9a65-45f7-924e-219d997f4eaf,124,,"[68.4, 54.2]",266724,1,,,,1.1722739,,Right Foot,,,,"[77.2, 75.1]",,Ground Pass,,22.67708,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,['afe32a89-2ba6-4dfd-b3f9-c9072b26c76a'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.528,Pass,,2012/2013
,,,,,,,,,,,,,,,1.4831,,,,,,,,,,,,,,,,6841ed91-54d4-4747-aa3c-b2203074ab39,127,,"[77.0, 75.2]",266724,1,,,,-0.8413397,,Right Foot,,,,"[88.8, 62.0]",,Ground Pass,,17.705366,,,,David Villa Sánchez,12737.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['f0f5431f-cb41-4dc9-9d3b-e53624f2500e'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.278,Pass,,2012/2013
,,,,,,,,,,,,,,,1.427,,,,,,,,,,,,,,,,ad1ce280-0c99-4d03-8804-dea0eadde418,131,,"[89.6, 62.0]",266724,1,,,,-3.0892844,,Right Foot,,,,"[70.5, 61.0]",,Ground Pass,,19.12616,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,6,Barcelona,217,['d74068da-8770-42d6-a17b-94d3b4321c81'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.801,Pass,,2012/2013
,,,,,,,,,,,,,,,2.5126,,,,,,,,,,,,,,,,21808a9c-258b-4caf-9c45-49c9c60b8d7b,135,,"[69.7, 61.0]",266724,1,,,,-1.6010901,,Right Foot,,,,"[69.3, 47.8]",,Ground Pass,,13.206059,,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,"['99aea4a8-1689-411a-85f8-475a0a90ba66', 'd93bc6f0-4ed0-45f5-9726-f03bd5b50d61']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.327,Pass,True,2012/2013
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,95852d2b-e3ae-449f-9d6f-15951dfaea6a,138,,"[67.1, 32.6]",266724,1,,,,2.5169573,,Left Foot,,,,"[54.2, 41.9]",,Ground Pass,,15.90283,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['d1dfc98d-05d0-40d1-8a22-ae5fe46c79cc'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.879,Pass,,2012/2013
,,,,,,,,,,,,,,,0.943237,,,,,,,,,,,,,,,,63398806-27c2-4386-82cf-99b1fb85a86e,141,,"[55.8, 42.5]",266724,1,,,,0.072040066,,Right Foot,,,,"[65.5, 43.2]",,Ground Pass,,9.7252245,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,['2d85c9f5-fbd8-4bfe-956f-4cd70e7cea95'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.015,Pass,,2012/2013
,,,,,,,,,,,,,,,1.57,,,,,,,,,,,,,,,,645d58b2-b087-447a-8a17-7b7d7a592cc2,147,,"[66.5, 44.4]",266724,2,True,,,-1.5271348,,Right Foot,,,,"[67.4, 23.8]",,Ground Pass,,20.61965,,,,Francesc Fàbregas i Soler,3478.0,,,,,,Free Kick,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,7,Barcelona,217,['c28152ad-2dc9-45cd-8379-6ea6b0ccacda'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.884,Pass,,2012/2013
,,,,,,,,,,,,,,,0.8856,,,,,,,,,,,,,,,,f6b34316-08de-463c-9f89-eaf714a73db8,149,,"[67.4, 23.8]",266724,2,,,,-1.5502512,,Right Foot,,,,"[67.7, 9.2]",,Ground Pass,,14.603082,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,7,Barcelona,217,['6573e51c-0c4e-46e2-9de7-cd672660c35f'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.549,Pass,,2012/2013
,,,,,,,,,,,,,,,1.671568,,,,,,,,,,,,,,,,12bfc017-a585-4350-8f2c-0606cf9cbacb,152,,"[66.8, 12.5]",266724,2,,,,2.2382867,,Left Foot,,,,"[50.8, 32.8]",,Ground Pass,,25.847437,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['019bb068-545b-42ff-b9df-b7d79deb8ac7'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.367,Pass,,2012/2013
,,,,,,,,,,,,,,,1.708346,,,,,,,,,,,,,,,,9166f01b-8d31-429d-8c99-abf69fdfaf47,155,,"[50.8, 32.8]",266724,2,,,,1.4684931,,Right Foot,,,,"[53.5, 59.1]",,Ground Pass,,26.43823,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,7,Barcelona,217,['127fbdd6-387d-4b8f-9c1b-bd8e541cfa40'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.261,Pass,,2012/2013
,,,,,,,,,,,,,,,3.1259,,,,,,,,,,,,,,,,48310945-206b-4d7f-ab11-f09f4231e9b9,158,,"[59.4, 59.4]",266724,2,,,,-0.8315193,,Right Foot,,,,"[99.7, 15.2]",,High Pass,,59.81413,,,,Cristian Tello Herrera,6658.0,,,True,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['6a9dced4-2670-428f-aaa0-bb0e97365dc1'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.624,Pass,,2012/2013
,,,,,,,,,,,,,,,1.98,,,,,,,,,,,,,,,,6ab957a9-398e-44d4-be85-00d0e1e7c0d4,161,,"[99.0, 15.2]",266724,2,,,,1.2872566,,Right Foot,True,,,"[107.8, 45.4]",,Low Pass,,31.456001,,Incomplete,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Free Kick,Cristian Tello Herrera,6658.0,Right Wing,7,Barcelona,217,"['0a54c999-f463-4917-b24b-8c4ac1a5e758', 'a1841efe-c1c1-443a-aca0-ca611cc4e5d1']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.790,Pass,,2012/2013
,,,,,,,,,,,,,,,1.233151,,,,,,,,,,,,,,,,8be35012-6f29-49a3-9712-9628abe61500,165,,"[120.0, 1.0]",266724,2,,,,2.710454,,Right Foot,,,,"[110.0, 5.6]",,Ground Pass,,11.00727,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['49f4c97c-a22b-4dd8-ad0d-c5cf54480849'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.723,Pass,,2012/2013
,,,,,,,,,,,,,,,1.6547,,,,,,,,,,,,,,,,0d27e855-0a01-403e-8010-5683449373d3,168,,"[110.0, 5.6]",266724,2,,,,2.766022,,Left Foot,,,,"[92.5, 12.5]",,Low Pass,,18.811167,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,8,Barcelona,217,['a9ca87cd-705a-4e09-91f7-c3deba60c0fc'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.258,Pass,,2012/2013
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,d03b6296-aa99-40e5-9f0a-d958d1fab003,171,,"[91.7, 12.5]",266724,2,,,,1.6937255,,Left Foot,,,,"[88.5, 38.4]",,Ground Pass,,26.096935,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['52631f84-ef19-417d-aa82-b616c7577b04'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.435,Pass,,2012/2013
,,,,,,,,,,,,,,,2.021,,,,,,,,,,,,,,,,4d24bd50-46f5-40cd-a5cf-52579391fa9e,175,,"[88.5, 39.0]",266724,2,,,,1.5245659,,Right Foot,,,,"[89.8, 67.1]",,Ground Pass,,28.130054,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Corner,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,8,Barcelona,217,['e0957683-a719-4aeb-98b0-db3383e5feac'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.747,Pass,,2012/2013
,,,,,,,,,,,,,,,0.1077,,,,,,,,,,,,,,,,bf94a319-9b3c-48a8-809e-f250922e761f,179,,"[90.2, 63.3]",266724,3,,,,-0.60374933,,Right Foot,,,,"[93.1, 61.3]",,Low Pass,,3.522783,,Incomplete,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,"['95849b33-b001-4aa5-8595-6670bf2a9319', '9f351641-9c80-4e6e-a0b7-85db9bfd8a08', 'a397b249-710a-4c3f-aac6-2a71e1ec0bee']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.537,Pass,True,2012/2013
,,,,,,,,,,,,,,,0.9898,,,,,,,,,,,,,,,,34c26756-6e45-46a4-ac25-461783c93650,182,,"[44.2, 46.9]",266724,3,,,,2.5841615,,Right Foot,,,,"[36.5, 51.7]",,Low Pass,,9.073588,,,,Michaël Pereira,26671.0,,,,,,Recovery,1,From Corner,Víctor Casadesús Castaño,23791.0,Right Center Forward,8,Barcelona,217,['fc7cabfd-90ee-4b2e-b137-c4ba163057c1'],5,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:05.118,Pass,,2012/2013
,,,,,,,,,,,,,,,0.1958,,,,,,,,,,,,,,,,846d092c-d840-4b2b-b8d7-aea829524dcc,186,,"[55.2, 75.0]",266724,3,,,,-0.5880026,,Right Foot,,,,"[58.2, 73.0]",,Ground Pass,,3.6055512,,Incomplete,,Víctor Casadesús Castaño,23791.0,,,,,,,1,From Corner,Michaël Pereira,26671.0,Left Midfield,8,Barcelona,217,"['05e31905-3ea2-49c8-b62f-0134a94bc2b4', '5e27683b-0fc5-4067-85bb-ea488e35d424']",9,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:09.590,Pass,,2012/2013
,,,,,,,,,,,,,,,1.3142,,,,,,,,,,,,,,,,ebe846c8-34ce-4d45-a295-c696c3a40a6b,189,,"[62.8, 80.0]",266724,3,,,,-0.22923194,,,,,,"[86.8, 74.4]",,High Pass,,24.644674,,Incomplete,,Víctor Casadesús Castaño,23791.0,,,,,,Throw-in,1,From Throw In,Joaquín Navarro Jiménez,6923.0,Right Back,9,Mallorca,1043,"['7f531399-282f-45c3-9ebf-9917a962db7c', 'a15d38b2-7bec-4549-bff9-6a11b4312e6d']",27,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:27.935,Pass,,2012/2013
,,,,,,,,,,,,,,,1.4864,,,,,,,,,,,,,,,,a8fbbf70-64e3-4745-90c4-615fe315c20e,192,,"[82.0, 67.5]",266724,3,,,,-0.08931399,,Head,,,,"[95.4, 66.3]",,High Pass,,13.453624,,Unknown,,Tomer Hemed,3040.0,,,,,,Recovery,1,From Throw In,Emilio Nsue López,13581.0,Right Midfield,9,Mallorca,1043,['344d42c4-d2a3-4f01-afd7-5f54f6138a39'],31,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:31.609,Pass,,2012/2013
,,,,,,,,,,,,,,,1.191,,,,,,,,,,,,,,,,5fd3d089-ab6e-4e9e-a524-26bd6e073996,197,,"[19.7, 15.9]",266724,3,True,,,1.5002613,,Left Foot,,,,"[22.3, 52.7]",,Ground Pass,,36.891735,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Free Kick,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,10,Barcelona,217,['cc88629c-3b85-4ec4-b4d1-8e4974841936'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.068,Pass,,2012/2013
,,,,,,,,,,,,,,,1.45775,,,,,,,,,,,,,,,,d5dcd6ca-10c7-44b0-96ff-13c96a963091,199,,"[22.3, 52.7]",266724,3,,,,0.5959865,,Right Foot,,,,"[33.8, 60.5]",,Ground Pass,,13.895682,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['0ad0095f-3c69-4439-b7dd-427a52a117cc'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.744,Pass,,2012/2013
,,,,,,,,,,,,,,,1.369291,,,,,,,,,,,,,,,,0cf18c94-7c08-45d4-9a36-ecc83fd0bfda,202,,"[56.4, 65.8]",266724,3,,,,0.69865984,,Right Foot,,,,"[68.9, 76.3]",,Ground Pass,,16.324827,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['e3e890d8-049e-4e63-9f22-eb66adbd4399'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.413,Pass,,2012/2013
,,,,,,,,,,,,,,,1.005317,,,,,,,,,,,,,,,,e37d50d1-8c72-4e71-b570-389919cf9e89,205,,"[71.6, 75.2]",266724,3,,,,-2.0754657,,Right Foot,,,,"[65.8, 64.7]",,Ground Pass,,11.995416,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['4b1e5f3d-0336-4052-92f6-abe9375e08c8'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.360,Pass,,2012/2013
,,,,,,,,,,,,,,,0.995943,,,,,,,,,,,,,,,,f6120ddf-f91b-4b34-95cf-4812cb0f3ed6,208,,"[69.5, 61.8]",266724,3,,,,-1.8142365,,Right Foot,,,,"[65.7, 46.5]",,Ground Pass,,15.764834,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['06964cf2-f967-480e-9f2d-b030694c43bf'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.092,Pass,,2012/2013
,,,,,,,,,,,,,,,0.805521,,,,,,,,,,,,,,,,c7560120-de00-401c-95ee-62f04dcbb360,211,,"[65.8, 44.0]",266724,4,,,,-1.1801893,,Left Foot,,,,"[71.4, 30.4]",,Ground Pass,,14.707821,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['b2bab4c3-5cf2-49fa-a0f8-e08ed4683c3e'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.257,Pass,,2012/2013
,,,,,,,,,,,,,,,0.647499,,,,,,,,,,,,,,,,76dd92a2-9516-47bb-a1b4-08e5e5ee054a,215,,"[72.1, 31.2]",266724,4,,,,0.8343102,,Right Foot,,,,"[78.9, 38.7]",,Ground Pass,,10.123734,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,10,Barcelona,217,"['9dd5fdff-4f0a-434f-9b21-3eaeee7e3a13', 'e370ce52-ba1d-4b00-a251-a94d94530309']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.783,Pass,True,2012/2013
,,,,,,,,,,,,,,,1.962,,,,,,,,,,,,,,,,70357dc5-f0cd-4e86-b4d3-f55c859baba2,220,,"[71.7, 33.7]",266724,4,,,,-2.947006,,Left Foot,,,,"[58.0, 31.0]",,Ground Pass,,13.963524,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Barcelona,217,['6b95f136-6730-48b3-9c8a-baf7681a7a55'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.492,Pass,,2012/2013
,,,,,,,,,,,,,,,1.823,,,,,,,,,,,,,,,,dde13b4e-2d07-4473-a07a-3d08c8dc30e4,227,,"[56.4, 31.7]",266724,4,,,,1.7418822,,Right Foot,,,,"[53.1, 50.8]",,Ground Pass,,19.382982,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,10,Barcelona,217,['c6e19cd6-0d09-45a8-8eeb-74bbdc6ffb26'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.136,Pass,,2012/2013
,,,,,,,,,,,,,,,1.655553,,,,,,,,,,,,,,,,ab1d6f3e-e08d-4d39-8485-5b474f3a4b06,230,,"[56.3, 52.6]",266724,4,,,,0.7853982,,Right Foot,,,,"[68.2, 64.5]",,Ground Pass,,16.829142,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['344a49c3-a051-407d-8c31-c399c91c06b3'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.339,Pass,,2012/2013
,,,,,,,,,,,,,,,0.933512,,,,,,,,,,,,,,,,b2f31820-a293-458b-ad1c-8f35d705e690,234,,"[68.2, 64.7]",266724,4,,,,0.30181018,,Right Foot,,,,"[78.8, 68.0]",,Ground Pass,,11.101802,,,,David Villa Sánchez,12737.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,"['16c19848-d1fe-4d8d-816a-e1c16b932f8d', '58c5b6dd-0fd0-45ba-b6f7-40cda60563d7']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.843,Pass,True,2012/2013
,,,,,,,,,,,,,,,0.808998,,,,,,,,,,,,,,,,f958158f-1aab-4d3d-8bdd-8982cbd69f7c,238,,"[79.6, 70.6]",266724,4,,,,1.6748962,,Right Foot,,,,"[78.9, 77.3]",,Ground Pass,,6.736468,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,10,Barcelona,217,"['2d250dc2-4899-4280-a94b-12491e2cb642', '947d29dd-7cf0-4b3c-a4cb-f5a1d143a223']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.734,Pass,True,2012/2013
,,,,,,,,,,,,,,,1.335998,,,,,,,,,,,,,,,,d3f674a1-be21-4729-95f8-19acc8446202,241,,"[71.7, 74.1]",266724,4,,,,-2.722251,,Right Foot,,,,"[63.4, 70.4]",,Ground Pass,,9.087354,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['efb750fe-5a4a-46f7-89fb-573fae387694'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.872,Pass,,2012/2013
,,,,,,,,,,,,,,,1.0934,,,,,,,,,,,,,,,,41f3674e-8fbd-4f81-8053-8d4215d7d88c,245,,"[72.1, 49.2]",266724,4,,,,-1.4764824,,Right Foot,,,,"[73.5, 34.4]",,Ground Pass,,14.866069,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['d5189bc3-d3c4-4b4b-b570-93d1b144409e'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.158,Pass,,2012/2013
,,,,,,,,,,,,,,,0.6904,,,,,,,,,,,,,,,,614b9479-0cc3-48c0-9ccf-91e9c4d5dd73,250,,"[73.8, 50.7]",266724,4,,,,-0.066568166,,Right Foot,,,,"[85.8, 49.9]",,Ground Pass,,12.026637,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,10,Barcelona,217,"['515a8063-7c13-4e80-a14b-8a62bd54013f', 'fdd437cd-cb88-430a-b794-253e97b6e380']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.235,Pass,True,2012/2013
,,,,,,,,,,,,,,,0.662131,,,,,,,,,,,,,,,,cefa9edc-d402-4cdd-a35a-c3f934a5af6e,253,,"[85.8, 49.9]",266724,4,,,,-1.2363346,,Left Foot,,,,"[90.7, 35.8]",,Ground Pass,,14.927156,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Barcelona,217,['80ab0a1c-0b07-4d8d-8ddc-51066cb82a4f'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.000,Pass,,2012/2013
,,,,,,,,,,,,,,,0.6731,,,,,,,,,,,,,,,,d72930b0-d255-4a32-ac4c-6be6744d69cc,256,,"[93.1, 35.3]",266724,4,,,,1.6787088,,Right Foot,,,,"[91.8, 47.3]",,Ground Pass,,12.070211,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['999fc021-9fed-4ebe-8ffb-fc5f0b1d4de4'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.722,Pass,,2012/2013
,,,,,,,,,,,,,,,1.6675,,,,,,,,,,,,,,,,fd5e1a6b-97dc-4c4b-b8eb-93c94ac3f330,263,,"[42.2, 24.5]",266724,4,,,,-0.2551824,,Right Foot,,,,"[49.1, 22.7]",,Ground Pass,,7.1309185,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,10,Barcelona,217,['09d47d43-c570-462c-8c46-cf37e6b28db7'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.753,Pass,,2012/2013
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,04316225-1caf-4bb7-baf4-3eee199f7615,266,,"[49.1, 22.7]",266724,4,,,,1.237552,,Right Foot,,,,"[51.8, 30.5]",,Ground Pass,,8.25409,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['5b1935fb-08fc-4f0d-95f7-7da75df8f07e'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.901,Pass,,2012/2013
,,,,,,,,,,,,,,,1.4221,,,,,,,,,,,,,,,,d13c4c2a-6f38-43c7-bd89-4463b68d20d2,269,,"[52.3, 31.2]",266724,4,,,,1.0134523,,Right Foot,,,,"[65.7, 52.7]",,Low Pass,,25.33397,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['278ce533-65e3-4340-95ab-9f8b461a9e52'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.514,Pass,,2012/2013
,,,,,,,,,,,,,,,1.3365,,,,,,,,,,,,,,,,995a7106-20a9-4c8a-98ca-1eef736288ad,272,,"[66.3, 53.0]",266724,4,,,,-0.022136604,,Right Foot,,,,"[93.4, 52.4]",,High Pass,,27.106642,,Unknown,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['14b8d38a-2ad5-4b7e-9ebd-e7ec4c38c01a'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.022,Pass,,2012/2013
