50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[72.8, 5.8]",,,,,,,,,,,1.644424,,,,,,,,,,,,,9ddd21ea-9e26-44ca-a83f-560fbf79ab7a,955,,,"[65.8, 5.2]",69287,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,45,Barcelona,217,"['2ade0387-adee-482d-b750-b3e178c0ffd3', '89afe7a4-61e4-4210-9b77-a402bdf6b3e3']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:22:28.119,Carry,,2010/2011
,,,,,"[77.5, 68.8]",,,,,,,,,,,2.556279,,,,,,,,,,,,,83c2ff1c-1d4f-4f69-b613-5f1e0fc75938,958,,,"[71.3, 73.5]",69287,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,45,Barcelona,217,"['7268cd60-032f-47ca-8812-8fb2d4ce87c2', 'bd494bc8-321f-4742-80fd-764e35cfdfd3']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:22:32.169,Carry,,2010/2011
,,,,,"[86.4, 52.0]",,,,,,,,,,,0.040003,,,,,,,,,,,,,b289be8d-e496-4d4e-ad12-ca128a9f5a80,961,,,"[86.4, 52.0]",69287,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,45,Barcelona,217,"['1a5294d4-16d5-48e2-8e9a-66f922244788', 'a29a0068-b3c7-47a0-bf1a-f981f5b585ef']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:22:35.927,Carry,,2010/2011
,,,,,"[74.5, 58.6]",,,,,,,,,,,2.413363,,,,,,,,,,,,,974d15c0-3437-415f-a09e-fe199897f1c2,964,,,"[65.6, 57.1]",69287,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,"['a3a8d175-2e7f-4b8e-85c5-b6a12951267e', 'f02789a7-a1fc-487a-9ff1-31e7298e1c81']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:22:37.228,Carry,,2010/2011
,,,,,"[109.7, 64.8]",,,,,,,,,,,3.109456,,,,,,,,,,,,,8ee8ec64-ec7c-4e61-a6cb-e853b9125d35,967,,,"[99.3, 74.5]",69287,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,45,Barcelona,217,"['90352ea1-cade-43fc-84e7-0e50c9f36963', '9abfa608-eeea-4a22-b32a-6ca938901b95']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:22:41.316,Carry,,2010/2011
,,,,,"[90.6, 61.6]",,,,,,,,,,,3.153252,,,,,,,,,,,,,f8d98381-b10a-4b51-8a22-7d4c9627e837,972,,,"[88.7, 44.0]",69287,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,45,Barcelona,217,"['87a7f3ad-204e-483e-9f85-6577c16b3cc4', 'ec883af2-187f-4fcc-8358-668898f9af2f']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:22:47.430,Carry,,2010/2011
,,,,,"[78.8, 66.3]",,,,,,,,,,,0.393755,,,,,,,,,,,,,e6acdfb6-decb-463e-a3c1-6ea97658a71f,975,,,"[78.8, 66.3]",69287,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,45,Barcelona,217,"['25b8128b-87ee-4289-aef2-4eec5b590e64', 'e75c5ae1-67a5-4a51-95ee-02e3fa82b726']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:22:51.257,Carry,,2010/2011
,,,,,"[42.8, 24.6]",,,,,,,,,,,2.719694,,,,,,,,,,,,,5bb9b2d6-0911-467b-bc34-864026cb09c9,979,,,"[35.4, 31.2]",69287,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nelson Antonio Haedo Valdez,26748.0,Center Attacking Midfield,46,Hércules,1218,"['22a3cdba-110e-440b-a0ad-0bb0789a723a', 'c3231ab0-cefc-45da-8b48-b296cfcfcad5']",53,,,,,,,,,,,,,,,,,Hércules,1218,00:22:53.376,Carry,,2010/2011
,,,,,"[79.1, 17.7]",,,,,,,,,,,1.288011,,,,,,,,,,,,,11006bd4-25a1-4dc6-a217-58aca4472e11,982,,,"[66.8, 12.2]",69287,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Royston Ricky Drenthe,21568.0,Left Wing,46,Hércules,1218,"['05d729d4-4a8e-46aa-8ebb-d2ffffbab6de', '53aeba46-3fcd-4ec9-9239-826882314ab1', 'a7382001-77f1-414a-8580-a653acafb08f']",58,,,,,,,,,,,,,,,,,Hércules,1218,00:22:58.203,Carry,True,2010/2011
,,,,,"[77.1, 26.1]",,,,,,,,,,,0.678652,,,,,,,,,,,,,5556e8c1-befb-49a3-8be8-4d772372b07d,985,,,"[79.1, 17.7]",69287,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Royston Ricky Drenthe,21568.0,Left Wing,46,Hércules,1218,"['05d729d4-4a8e-46aa-8ebb-d2ffffbab6de', 'a69d280d-1cc7-4a8e-93ad-20a0a277e65f', 'a7382001-77f1-414a-8580-a653acafb08f']",59,,,,,,,,,,,,,,,,,Hércules,1218,00:22:59.491,Carry,True,2010/2011
,,,,,"[42.9, 48.4]",,,,,,,,,,,1.074637,,,,,,,,,,,,,5594f2e6-7ac2-4252-bb52-ee3ad08d4cf1,988,,,"[43.0, 54.0]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,47,Barcelona,217,"['62baea8d-3c16-46d2-b29a-a0ae87156b42', '7821756c-ce26-40bf-909e-f84fa640013c']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:23:00.170,Carry,,2010/2011
,,,,,"[65.8, 33.2]",,,,,,,,,,,4.005867,,,,,,,,,,,,,409f738e-fdde-4b14-98c0-e022fdb8fb94,991,,,"[49.3, 34.2]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,47,Barcelona,217,"['3c6d7a6a-2cef-44b2-8e1c-4ab47493c523', 'c6fdb34a-7de6-40f7-aafd-536612b50781']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:23:01.909,Carry,,2010/2011
,,,,,"[50.2, 16.4]",,,,,,,,,,,0.249364,,,,,,,,,,,,,287dbf29-97b1-46a6-bb30-319d0cd3c8e3,994,,,"[50.4, 17.5]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,47,Barcelona,217,"['2db099b8-abe2-4181-a9fa-dea5acbd948e', '7b2691fc-4992-4ce6-98d3-3ac345cabf7a']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:23:07.146,Carry,,2010/2011
,,,,,"[73.0, 11.8]",,,,,,,,,,,1.420003,,,,,,,,,,,,,51b6d87e-bd33-4f47-862e-36b6d0621e5c,997,,,"[69.0, 3.9]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Left Wing,47,Barcelona,217,"['2111af8d-b831-44c9-a579-b9d64aa869b7', '2de5a27a-ea4f-456e-bf7a-25f05778bcad']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:23:08.783,Carry,,2010/2011
,,,,,"[74.5, 32.5]",,,,,,,,,,,2.000042,,,,,,,,,,,,,cec408fa-aa17-45b7-8c74-bf7823a74071,1000,,,"[69.2, 30.2]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,47,Barcelona,217,"['9a0d6a91-b981-498d-8878-ca1714023e6c', 'a11582f4-fc0d-4448-b361-fb5b11d772ab']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:23:11.445,Carry,,2010/2011
,,,,,"[74.1, 68.4]",,,,,,,,,,,2.353028,,,,,,,,,,,,,a14e9fda-f922-419b-a813-b9cece2576fe,1003,,,"[70.1, 68.8]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,47,Barcelona,217,"['06630a26-6834-438b-bb72-d81e0cd2f6bc', 'a432694a-b642-4c92-8f4b-c08d09450cd7']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:23:15.464,Carry,,2010/2011
,,,,,"[88.3, 74.9]",,,,,,,,,,,0.325321,,,,,,,,,,,,,8141e37a-6cf8-4695-8b2c-04dbe4432ee5,1006,,,"[88.3, 74.9]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,47,Barcelona,217,"['4b063d13-ccd1-48cc-bd69-181126c12f57', 'a14eba2c-d94d-48a9-b4ca-126518fd33bf']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:23:18.881,Carry,,2010/2011
,,,,,"[76.7, 70.1]",,,,,,,,,,,0.637594,,,,,,,,,,,,,474426ef-1347-4985-bc37-8cec3e04a2f2,1009,,,"[76.7, 70.1]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,47,Barcelona,217,"['15c2494a-d305-453e-bf19-c7a3239f910b', '5b2c45f7-76b3-420b-981a-907c7aeb3316']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:23:19.989,Carry,,2010/2011
,,,,,"[72.6, 53.8]",,,,,,,,,,,0.040011,,,,,,,,,,,,,65798e7f-90e6-4669-929e-2c3bd85d7ca4,1012,,,"[72.6, 53.8]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,47,Barcelona,217,"['39244260-7fe2-45cc-9a74-76da482e5430', '397789d6-731d-4f9b-a64a-fedf105308cf']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:23:21.803,Carry,,2010/2011
,,,,,"[77.7, 70.7]",,,,,,,,,,,0.222881,,,,,,,,,,,,,3c3238c1-c50b-47d7-946f-8d8bedd869d0,1015,,,"[77.7, 70.7]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,47,Barcelona,217,"['1bf4a389-eefb-4ec9-9441-9b01acbafd5b', '69356c5d-7a5f-4b2c-9386-cd571e443b39']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:23:22.732,Carry,,2010/2011
,,,,,"[77.3, 29.2]",,,,,,,,,,,3.657139,,,,,,,,,,,,,73b68225-a5c2-4009-a814-6d04397c3f30,1018,,,"[59.5, 35.3]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,47,Barcelona,217,"['1bf66065-7391-4508-a5b2-5979e9236d41', 'fd1b78bf-c44a-47d1-8b67-1ca721915364']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:23:24.816,Carry,,2010/2011
,,,,,"[75.6, 14.5]",,,,,,,,,,,0.232309,,,,,,,,,,,,,59d13c02-5872-4f1b-83e2-fdc9b5a12d58,1021,,,"[75.6, 14.5]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,47,Barcelona,217,"['66afd6cd-cc4d-4fcc-891e-0f2d62f7bf65', 'b99229e8-577a-45db-b1b0-ca09e4064882']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:23:29.844,Carry,,2010/2011
,,,,,"[91.1, 12.4]",,,,,,,,,,,0.227614,,,,,,,,,,,,,2a11fc2d-9ce5-4bb3-9434-845c485d4be3,1024,,,"[91.1, 12.4]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Left Wing,47,Barcelona,217,"['324484b0-3497-4870-a9ac-2b03ebfb1f96', 'cc4f1531-1894-4bfa-814b-1fc1f76f9baf']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:23:31.306,Carry,,2010/2011
,,,,,"[80.7, 13.9]",,,,,,,,,,,1.832266,,,,,,,,,,,,,c8033781-88d5-418d-808c-b56d955ab8b7,1027,,,"[77.3, 14.3]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,47,Barcelona,217,"['4226b4c5-5728-4b4b-adf7-89205277c5e5', '4785dcea-7c6f-4231-a114-f0b40679f935']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:23:32.716,Carry,,2010/2011
,,,,,"[98.7, 4.2]",,,,,,,,,,,2.271482,,,,,,,,,,,,,0857e109-cb9d-4647-86c1-6d9107af7a4d,1030,,,"[98.7, 4.2]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,47,Barcelona,217,"['13f3727a-c10b-4835-8c7e-35ac4219b9d3', '691f8a7b-a4ad-4346-b8c6-3e807195a5ff']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:23:35.475,Carry,,2010/2011
,,,,,"[75.0, 26.8]",,,,,,,,,,,2.445628,,,,,,,,,,,,,e2fad4e3-01ef-4d88-96a1-8e639d4c2461,1037,,,"[77.9, 27.3]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,47,Barcelona,217,"['1c249115-55d3-4b42-963f-05aa754c54e5', 'b55479be-d039-4a5d-a23e-01a07105994e']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:23:41.341,Carry,,2010/2011
,,,,,"[80.0, 13.7]",,,,,,,,,,,0.890353,,,,,,,,,,,,,18b28b4b-6738-4485-8f3f-c6623b562676,1040,,,"[80.2, 13.9]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,47,Barcelona,217,"['112d88ba-96a0-4a38-9060-fd94c8b72c59', '8bce699d-1385-4307-a6ce-1ec94efb2021']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:23:44.571,Carry,,2010/2011
,,,,,"[84.3, 12.6]",,,,,,,,,,,1.67686,,,,,,,,,,,,,59cafbad-810b-40eb-8815-3784ff6a5696,1043,,,"[91.9, 10.7]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Left Wing,47,Barcelona,217,"['95270a34-e4d0-44fb-bc38-b504041e503a', 'eab8c843-7e47-44d2-a65c-73efc49d282d']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:23:46.567,Carry,,2010/2011
,,,,,"[79.2, 21.5]",,,,,,,,,,,3.74071,,,,,,,,,,,,,914a915a-a892-4500-9132-c2d9166d709c,1046,,,"[79.4, 24.5]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,47,Barcelona,217,"['218e5ca3-c587-43a4-8b65-f99e5ff029a8', '38232967-a31b-4a02-bf03-7d52860cde37', '600f24b6-ef4b-48db-9d7d-1a7e40468a17']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:23:49.109,Carry,True,2010/2011
,,,,,"[117.8, 76.0]",,,,,,,,,,,3.690056,,,,,,,,,,,,,74c13fcd-ab39-40ee-99cf-c93a53753e19,1050,,,"[105.0, 76.2]",69287,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,47,Barcelona,217,"['08baf88d-b5a3-4cd5-bfc9-6843612e255d', '649bb328-dabe-40aa-8ce0-c7b37470c69c', '68d955ae-f339-45b5-a314-042c8eb180f6']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:23:55.420,Carry,True,2010/2011
,,,,,"[105.9, 68.6]",,,,,,,,,,,1.578012,,,,,,,,,,,,,531d736e-018d-4f2a-beff-4202597977aa,1058,,,"[105.9, 76.9]",69287,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,48,Barcelona,217,"['4526ea44-af64-4a59-b42b-9e82ea98bd78', '7d287fe1-71c7-4186-8517-5e96d03f8180', '847f9968-529e-47e0-a810-d8c94268479d']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:24:43.715,Carry,True,2010/2011
,,,,,"[117.1, 58.8]",,,,,,,,,,,2.036331,,,,,,,,,,,,,d9c47fa4-09b8-4beb-acb4-2df91ebccadc,1061,,,"[105.9, 68.6]",69287,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,48,Barcelona,217,"['4526ea44-af64-4a59-b42b-9e82ea98bd78', '847f9968-529e-47e0-a810-d8c94268479d', 'ec7947a8-9e5b-4667-a9e9-19eaed21e45b']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:24:45.294,Carry,True,2010/2011
,,,,,"[77.8, 34.0]",,,,,,,,,,,3.09091,,,,,,,,,,,,,14cd3af9-4317-4b58-ad56-c319f9ebf8be,1072,,,"[48.7, 29.3]",69287,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Royston Ricky Drenthe,21568.0,Left Wing,50,Hércules,1218,"['9a37181a-54b5-4b71-a2a2-1b9e24753332', 'c0d851c5-da31-4b39-8512-c01fc788011f', 'f47faa62-d335-4232-b103-4ad62618d7c3', 'f539321a-8734-4d95-a9ac-964f6fe0ff1f']",10,,,,,,,,,,,,,,,,,Hércules,1218,00:25:10.989,Carry,True,2010/2011
,,,,,"[88.5, 12.8]",,,,,,,,,,,1.768594,,,,,,,,,,,,,266b8f38-4f58-4c53-b810-8f95acd9f32a,1092,,,"[85.3, 19.2]",69287,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Seydou Kéita,20169.0,Right Center Midfield,52,Barcelona,217,"['502a4b45-163e-4cee-bcca-5bee58a89ad3', 'b4071591-8f0f-488c-9b82-7d961fb74b57']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:27:03.860,Carry,,2010/2011
,,,,,"[103.1, 1.8]",,,,,,,,,,,2.314987,,,,,,,,,,,,,cb279c49-378a-4dfc-a3ad-c758dc6ae40a,1095,,,"[103.3, 2.7]",69287,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,52,Barcelona,217,"['6657eecd-ad02-4332-ad57-6e486ae88196', 'b4de4e3d-bc80-4d20-8717-d9dc80fdca9f', 'b7929eaa-62e6-44bd-aea3-09f6c81a3ff7']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:27:06.508,Carry,True,2010/2011
,,,,,"[88.7, 8.0]",,,,,,,,,,,2.408964,,,,,,,,,,,,,4a206041-3520-44da-afd3-f6df1bc0dd26,1099,,,"[89.1, 8.2]",69287,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Seydou Kéita,20169.0,Right Center Midfield,52,Barcelona,217,"['480a4a72-ef31-4e1a-9772-999dd7b3ec8d', 'b88ca04c-66f6-4f9c-957e-2c7d51450b41']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:27:10.059,Carry,,2010/2011
,,,,,"[8.3, 75.9]",,,,,,,,,,,2.1416,,,,,,,,,,,,,c645f316-d2cf-47b5-b2a8-22a2739c81bd,1107,,,"[12.5, 67.0]",69287,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abraham Paz Cruz,26749.0,Right Center Back,53,Hércules,1218,"['26183f40-36f7-4c05-8534-2367908c1aba', '792cccdd-38e7-4db6-903a-2c44efb9bd44']",14,,,,,,,,,,,,,,,,,Hércules,1218,00:27:14.407,Carry,,2010/2011
,,,,,"[80.3, 24.3]",,,,,,,,,,,0.749116,,,,,,,,,,,,,0d6ef6c9-0fcb-4503-b721-405297fc6bff,1114,,,"[80.3, 24.3]",69287,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,54,Barcelona,217,"['81b6c460-7c5e-4d92-93ee-5412e5990eca', 'e3923819-29df-42a7-87bf-33db142faeb1']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:27:41.620,Carry,,2010/2011
,,,,,"[93.0, 13.0]",,,,,,,,,,,2.323005,,,,,,,,,,,,,24afa51b-9fa5-49de-8086-175b97643cfe,1117,,,"[94.7, 3.9]",69287,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,54,Barcelona,217,"['27ef3540-bc1c-405e-913c-fc4a906d9808', '4248d95a-a490-4987-a802-61c9e1873792']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:27:44.586,Carry,,2010/2011
,,,,,"[68.9, 6.6]",,,,,,,,,,,3.446619,,,,,,,,,,,,,4df7d25b-d1dd-4211-a894-66bb4490e730,1126,,,"[53.4, 15.5]",69287,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Royston Ricky Drenthe,21568.0,Left Wing,55,Hércules,1218,"['5bf97ec1-716f-4555-93a6-be54e195f324', '882133ab-aa45-4d32-81d9-4d6da0ddcc27', 'ea70a3ca-04f1-4fc3-b9ac-927dffdd9224']",38,,,,,,,,,,,,,,,,,Hércules,1218,00:28:38.297,Carry,True,2010/2011
,,,,,"[64.0, 2.4]",,,,,,,,,,,0.667,,,,,,,,,,,,,e1b54ff8-20e3-4d0d-aadd-aa1047faf891,1135,,,"[61.9, 4.7]",69287,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Peña Romero,25900.0,Left Back,56,Hércules,1218,"['9b1fb84a-d445-4585-9454-d8c9c814bace', 'a71a72cc-1bb4-40d3-a3fc-e54893675476', 'bd248243-dca5-4ae4-b586-79537ba07255']",1,,,,,,,,,,,,,,,,,Hércules,1218,00:29:01.494,Carry,True,2010/2011
,,,,,"[85.4, 22.1]",,,,,,,,,,,1.187446,,,,,,,,,,,,,b1e3e1f0-b2ef-4ae2-8217-6911b23c8d85,1138,,,"[82.7, 19.1]",69287,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nelson Antonio Haedo Valdez,26748.0,Center Attacking Midfield,56,Hércules,1218,"['5c6f3550-6761-4398-8ff8-9360c18d8d72', 'bbf1b93a-ebb7-4d9f-86af-4c769f02e3bb']",3,,,,,,,,,,,,,,,,,Hércules,1218,00:29:03.542,Carry,,2010/2011
,,,,,"[16.7, 41.0]",,,,,,,,,,,0.865829,,,,,,,,,,,,,af6e03d8-2611-4aa2-b6f0-ca4800bfbb42,1142,,,"[16.2, 41.0]",69287,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,57,Barcelona,217,"['9a93a284-f993-4186-986e-99647ec0fffc', 'fd4aa31e-33ff-4767-96f6-dd626f6d19aa']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:29:07.086,Carry,,2010/2011
,,,,,"[31.9, 20.5]",,,,,,,,,,,2.319997,,,,,,,,,,,,,4c585402-36ba-4158-8af4-f8164e798a89,1145,,,"[24.5, 25.6]",69287,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,57,Barcelona,217,"['3a4a9b66-d10c-45cb-ba24-12626de56316', 'f8cd4019-9cae-415b-a206-5c8bc57c16d9']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:29:09.252,Carry,,2010/2011
,,,,,"[57.1, 12.2]",,,,,,,,,,,2.800032,,,,,,,,,,,,,42b084f7-65f1-4604-ba0a-42d75babf5f2,1148,,,"[49.5, 3.3]",69287,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,57,Barcelona,217,"['d48a14b0-4dc3-45ed-93ee-1b5ff196f8c3', 'fb345e75-abb7-43c2-8592-d1c5ecdd625e']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:29:13.457,Carry,,2010/2011
,,,,,"[74.3, 21.5]",,,,,,,,,,,1.07725,,,,,,,,,,,,,69dbbc2f-508e-4374-a9a8-15941e683d3b,1151,,,"[73.2, 17.9]",69287,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Left Wing,57,Barcelona,217,"['123d8a8d-d8a5-4397-8b14-2b4353aa7cf3', 'a4d818d0-d38e-4862-b64e-ead0378076b3']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:29:17.329,Carry,,2010/2011
,,,,,"[44.8, 20.1]",,,,,,,,,,,4.637967,,,,,,,,,,,,,229a191d-b31f-497b-a314-dc7fca288124,1159,,,"[37.6, 26.8]",69287,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,57,Barcelona,217,"['8df08bb4-40fe-4927-a774-c20d67d8cbb5', 'c573ccc0-90ef-4464-b725-f8febb4d01ea']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:29:23.876,Carry,,2010/2011
,,,,,"[63.3, 3.3]",,,,,,,,,,,0.27805302,,,,,,,,,,,,,c2c34f9d-66e0-4280-b829-dc37ad2d0b73,1162,,,"[63.3, 3.3]",69287,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,57,Barcelona,217,"['46766622-ee94-449b-bd33-09ac48964ea0', '56cf68cf-c54d-49e7-99ba-6d56ffda097a']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:29:30.388,Carry,,2010/2011
,,,,,"[52.7, 23.2]",,,,,,,,,,,1.047539,,,,,,,,,,,,,d391e7ea-a980-4191-b081-579749f30dc4,1165,,,"[51.8, 23.2]",69287,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,57,Barcelona,217,"['3480b307-a449-4d4b-9cf7-067502bace6a', 'e91bfa46-688c-4557-86a6-3a5e0f1043b0']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:29:32.454,Carry,,2010/2011
