bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.63899,,,,,,,,,,,,,,b9b44cdc-d313-472e-a132-bc58365031a6,75,,"[96.2, 75.1]",9924,1,,,,-1.3883809,,Right Foot,,,,"[98.1, 64.8]",,Ground Pass,,10.473777,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,4,Barcelona,217,['5678af44-f788-4b4b-9b31-e32beea34587'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.110,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.73391,,,,,,,,,,,,,,f0183b4e-2a3d-464a-9a04-73bc9b25c90e,77,,"[98.1, 64.8]",9924,1,,,,1.8449638,,Right Foot,,,,"[95.4, 74.4]",,Ground Pass,,9.972462,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Right Midfield,4,Barcelona,217,['46f8a730-a7ae-445a-87a1-608a5ea308d4'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.749,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.886483,,,,,,,,,,,,,,1e4c195a-2946-4aa1-8845-fbaa6d05c600,80,,"[95.4, 74.4]",9924,1,,,,-3.0584514,,Right Foot,,,,"[83.4, 73.4]",,Ground Pass,,12.0415945,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,4,Barcelona,217,['8832e5a3-6bd4-41fa-b6c7-8fd3d22a7f9f'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.999,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.510088,,,,,,,,,,,,,,00a51b42-1ebc-4d48-99c5-d21c9009ae58,84,,"[77.9, 69.2]",9924,1,,,,-2.935362,,Left Foot,,,,"[54.0, 64.2]",,Ground Pass,,24.417412,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,4,Barcelona,217,['3de24e75-03cf-49f7-84d9-ffecf7acd411'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.627,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.991651,,,,,,,,,,,,,,20d5ee4c-cf0d-4a8c-b924-5a124ede8af8,87,,"[52.9, 64.2]",9924,1,,,,-1.6642731,,Left Foot,,,,"[49.0, 22.6]",,Ground Pass,,41.782413,,,Samuel Yves Umtiti,5492.0,,True,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,['0dcd1536-ed03-4de3-a5bb-52026a8bdb41'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.494,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.868099,,,,,,,,,,,,,,60c9ecb2-286d-4afa-b40b-1d427fce202a,90,,"[47.9, 25.3]",9924,1,,,,0.8555531,,Left Foot,,,,"[56.5, 35.2]",,Ground Pass,,13.113733,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,4,Barcelona,217,['743fc206-a819-4354-ab45-3a0b75d52d6d'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.205,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.022944,,,,,,,,,,,,,,fe01cb9c-60fa-4ea7-8989-56d5d26e5878,93,,"[56.5, 35.2]",9924,1,,,,-1.5105518,,Right Foot,,,,"[58.4, 3.7]",,Ground Pass,,31.55725,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,4,Barcelona,217,['d3ab1fb4-46bc-4ea5-9374-8d86deede4da'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.141,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.624344,,,,,,,,,,,,,,577a6997-d462-4297-a271-efee0120fd1c,96,,"[58.0, 5.2]",9924,1,,,,2.8434863,,Left Foot,,,,"[40.1, 10.7]",,Ground Pass,,18.725918,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,['a310bf1f-73d7-4da5-a7d7-f6c5506a39c8'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.808,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.365648,,,,,,,,,,,,,,49bbbf12-c05d-4d5a-9e29-756b1e982f13,99,,"[38.0, 12.8]",9924,1,,,,2.183538,,Left Foot,,,,"[19.3, 39.4]",,Ground Pass,,32.51538,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,4,Barcelona,217,['8c39a591-50c2-4664-8f78-4608a31e5f58'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.349,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.59818,,,,,,,,,,,,,,ef370472-e90c-446e-b3f7-c2ec00501d81,102,,"[20.2, 42.4]",9924,1,,,,1.0646943,,Right Foot,,,,"[39.1, 76.5]",,Ground Pass,,38.987434,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,4,Barcelona,217,['43914634-b8ef-4498-9d7b-7e90c3950347'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.829,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.882144,,,,,,,,,,,,,,1501fd2e-e4b2-43ea-8c78-588eaaa6376e,106,,"[54.4, 69.0]",9924,1,,,,-0.8259663,,Right Foot,,,,"[67.4, 54.9]",,Ground Pass,,19.178373,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,4,Barcelona,217,['63003eaf-4ba8-4c02-9fd3-5b2e48002160'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.651,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.833466,,,,,,,,,,,,,,f6c36335-fde4-4680-ba20-4657665fbdf6,108,,"[67.4, 54.9]",9924,1,,,,0.37372681,,Left Foot,,,,"[87.8, 62.9]",,Ground Pass,,21.912554,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,4,Barcelona,217,['8845e2a2-6006-4316-884d-d171f16b6dad'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.533,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.587209,,,,,,,,,,,,,,ba8e8252-ae7d-4e68-bda3-91745c5f263f,111,,"[87.8, 62.9]",9924,1,,,,-2.5380702,,Right Foot,,,,"[77.5, 55.8]",,Ground Pass,,12.509996,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Right Midfield,4,Barcelona,217,['63b0a80d-e5ae-4aa9-acb3-bff8290d1a7b'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.593,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.590633,,,,,,,,,,,,,,672ff52f-871f-41f8-b1c4-83a461e5864a,116,,"[76.5, 38.1]",9924,2,,,,0.022218565,,Left Foot,,,,"[81.0, 38.2]",,Ground Pass,,4.501111,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,4,Barcelona,217,"['15f10a52-f0a0-4e6d-b584-4eec09aa6068', '2feb3641-0d71-441d-8b43-60ec3f07244f']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.254,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,1.157433,,,,,,,,,,,,,,13ac1af6-b1cc-4b48-ae84-e3280474790b,119,,"[81.0, 38.2]",9924,2,,,,1.549966,,Right Foot,,,,"[81.3, 52.6]",,Ground Pass,,14.403125,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,4,Barcelona,217,['acbece17-5c92-4a93-8084-2874ffeecb7b'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.525,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.179326,,,,,,,,,,,,,,e863cb2e-f229-40fe-9734-3feab47529eb,122,,"[84.3, 57.0]",9924,2,,,,0.9961517,,Right Foot,,,,"[92.2, 69.2]",,Ground Pass,,14.534442,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,4,Barcelona,217,['e445404c-89b6-4d77-97d9-327587173da7'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.931,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.862838,,,,,,,,,,,,,,8bc97c2d-2fa5-4663-9716-3bc89bc41a76,124,,"[92.2, 69.2]",9924,2,,,,-1.9853032,,Right Foot,,,,"[87.8, 59.2]",,Ground Pass,,10.9252,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,4,Barcelona,217,['077df043-e4f9-4fc9-b8b9-8d47beab0bf9'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.110,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.369977,,,,,,,,,,,,,,37e63e18-7da5-4155-848b-7af7c596a1c9,127,,"[87.8, 59.2]",9924,2,,,,-1.6180339,,Right Foot,,,,"[86.5, 31.7]",,Ground Pass,,27.53071,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,4,Barcelona,217,['441796fa-c223-41d9-8ef0-d983ac433b32'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.663,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.794675,,,,,,,,,,,,,,ef744bae-a620-414c-8688-603e4b61e009,130,,"[86.9, 29.1]",9924,2,,,,-1.1122681,,Right Foot,,,,"[98.5, 5.6]",,Ground Pass,,26.20706,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,4,Barcelona,217,['b039190d-e1e3-46d5-86b9-88d60a10a2e7'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.096,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.490828,,,,,,,,,,,,,,9931e7f6-710d-4314-aa79-176ce525e663,133,,"[98.5, 5.6]",9924,2,,,,2.6682365,,Left Foot,,,,"[90.3, 9.8]",,Ground Pass,,9.213035,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,['e533ee48-f9fe-4289-8bdd-b71c4a82366a'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.954,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.946253,,,,,,,,,,,,,,2d7ebf1a-c110-4378-96aa-028228bf3ce1,135,,"[90.3, 9.8]",9924,2,,,,0.47637677,,Right Foot,,,,"[118.4, 24.3]",,Low Pass,,31.620564,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,4,Barcelona,217,"['dc370322-2085-40e1-b2c2-7281f4e7a232', 'e44efbdd-fd84-4f06-bbb7-d3882873db43']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.445,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.879542,,,,,,,,,,,,,,298837c3-38be-4c3c-96bc-cfb197c83d5b,139,,"[8.3, 74.9]",9924,2,,,,0.289271,,Right Foot,,,,"[16.7, 77.4]",,Ground Pass,,8.764132,,,Gareth Frank Bale,6399.0,,,,,,1,Regular Play,José Ignacio Fernández Iglesias,5202.0,Right Back,5,Real Madrid,220,['7be2f9ed-09db-436b-bbfb-81037b9073be'],22,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:22.096,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.796332,,,,,,,,,,,,,,dd9d6c6d-7b19-4955-b0b4-68f2871354b1,141,,"[16.7, 77.4]",9924,2,,,,-2.763826,,Left Foot,,,,"[10.4, 74.9]",,Ground Pass,,6.7779055,,,José Ignacio Fernández Iglesias,5202.0,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,5,Real Madrid,220,['f89a3127-e8cd-4e66-9d9d-a5ff861c1617'],22,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:22.975,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.656134,,,,,,,,,,,,,,2746629b-29f0-4b29-abe0-312a9898f273,144,,"[9.2, 74.9]",9924,2,,,,-0.88885266,,Right Foot,,,,"[17.4, 64.8]",,Ground Pass,,13.009612,,,Carlos Henrique Casimiro,5539.0,,,,,,1,Regular Play,José Ignacio Fernández Iglesias,5202.0,Right Back,5,Real Madrid,220,['6df0fef6-c0e4-4383-86c6-e14ff0661d16'],24,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:24.393,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.332943,,,,,,,,,,,,,,250c52cf-118a-48f5-8f59-33fa8a325da6,153,,"[56.7, 77.2]",9924,2,,,,-1.3450207,,Right Foot,,,,"[64.9, 41.5]",,Ground Pass,,36.62963,Incomplete,,Toni Kroos,5574.0,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,5,Real Madrid,220,"['48a373b0-7114-4e7d-8dae-8315945b4919', '88594fe4-2d71-430a-8ce8-bc1b68cca1c2']",30,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:30.692,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.723721,,,,,,,,,,,,,,cf50748e-f082-4fa7-97db-beabed3abf94,157,,"[70.8, 29.8]",9924,2,,,,-1.6454239,,Left Foot,,,,"[70.0, 19.1]",,Ground Pass,,10.729865,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,6,Barcelona,217,['870fb8e1-22d6-461a-af3c-13ad23fda426'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.108,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.725573,,,,,,,,,,,,,,a50be3df-42ca-44d6-9512-adfe217c1ddd,160,,"[70.0, 19.1]",9924,2,,,,0.12546363,,Right Foot,,,,"[81.1, 20.5]",,Ground Pass,,11.18794,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,6,Barcelona,217,['f92574bc-e296-4f4f-9505-54d46beb45c2'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.320,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.74739,,,,,,,,,,,,,,6ce316f3-dbee-441e-a152-0bfeb4ddaf05,162,,"[81.1, 20.5]",9924,2,,,,3.0118902,,Left Foot,,,,"[74.2, 21.4]",,Ground Pass,,6.958448,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,6,Barcelona,217,['d13f4ee4-cca9-423d-86cb-121489fdc2b3'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.045,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.943748,,,,,,,,,,,,,,f828c25c-255e-41fa-b5ec-2504b8653a3a,165,,"[80.7, 21.1]",9924,2,,,,-0.49593303,,Right Foot,,,,"[113.6, 3.3]",,Low Pass,,37.40655,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,6,Barcelona,217,['8aa32019-fb24-408b-a043-f339a1c8fb01'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.442,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.130514,,,,,,,,,,,,,,4acb3f2f-22e3-48a6-af96-77b593eef3e8,168,,"[118.2, 8.3]",9924,2,,,,2.9191453,,Left Foot,,,,"[101.4, 12.1]",,Ground Pass,,17.224401,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['bbace855-bb5a-4e2c-b3a4-5162a9f376ab'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.312,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.976395,,,,,,,,,,,,,,6bc3f19c-458b-4c54-9937-f614fcdaaa14,171,,"[100.2, 12.1]",9924,2,,,,2.3301134,,Right Foot,,,,"[89.0, 23.9]",,Ground Pass,,16.26899,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,6,Barcelona,217,['a6e8f6db-85c1-472b-bd27-69d23c341508'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.258,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.087717,,,,,,,,,,,,,,e6a11e5b-ec95-4d7a-be87-657ed1056d9a,174,,"[89.0, 23.9]",9924,2,,,,-1.1266901,,Right Foot,,,,"[94.9, 11.5]",,Ground Pass,,13.7320795,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,6,Barcelona,217,['adef9cd2-ef21-498e-94b5-a24ab69cd2f4'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.638,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.108578,,,,,,,,,,,,,,3993ce3b-fcfb-4011-b252-394625011786,177,,"[91.4, 11.0]",9924,2,,,,2.5491652,,Right Foot,,,,"[81.0, 18.0]",,Ground Pass,,12.536347,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,6,Barcelona,217,['d3f09ee6-1065-46cc-a489-e80c9878e66b'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.749,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.203622,,,,,,,,,,,,,,8f266bd5-f67e-483f-ac84-7ca27e107f0a,180,,"[78.3, 20.5]",9924,3,,,,1.1338414,,Right Foot,,,,"[93.9, 53.9]",,Ground Pass,,36.863533,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,6,Barcelona,217,['70c6356d-ec2d-4440-ba8c-c88c176faf69'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.217,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.398448,,,,,,,,,,,,,,c381e70b-5e2d-465d-809e-348e6329271a,183,,"[93.9, 53.9]",9924,3,,,,-0.43851325,b89e1c69-a2f3-4ba4-bb18-17ede738ce9d,Left Foot,,,,"[108.4, 47.1]",,Ground Pass,,16.015305,,,Luis Alberto Suárez Díaz,5246.0,True,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,6,Barcelona,217,['fc059320-3554-48e3-9d97-bed0f806b260'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.946,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.06028,,,,,,,,,,,,,,045f0366-2323-4818-bcd5-60f0fe25901b,188,,"[120.0, 80.0]",9924,3,,,,-1.8195752,,Right Foot,,,,"[109.0, 36.7]",,High Pass,,44.675385,Incomplete,True,Gerard Piqué Bernabéu,5213.0,,True,Outswinging,,Corner,1,From Corner,Philippe Coutinho Correia,3501.0,Right Midfield,7,Barcelona,217,"['13f83e9c-6fb9-4457-b53b-459f2d53fbd7', 'c2688caa-0652-4a91-918f-136fe1efcb50']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.595,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.026831,,,,,,,,,,,,,,d1a599a8-8add-44c0-8267-33ec5281138c,195,,"[85.3, 69.2]",9924,3,,,,0.68506503,,Right Foot,,,,"[93.5, 75.9]",,Ground Pass,,10.589146,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Midfield,7,Barcelona,217,"['d4eb9bb9-3fb1-42f6-acf8-43b64cd749e8', 'fa0c16bc-8e85-4839-a8ca-39a266f4bb33']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.073,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,0.635209,,,,,,,,,,,,,,9cfe5222-1177-4548-9424-fd070a9cac92,198,,"[91.1, 74.7]",9924,3,,,,-1.4491773,,Right Foot,,,,"[92.2, 65.7]",,Ground Pass,,9.066973,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Corner,Philippe Coutinho Correia,3501.0,Right Midfield,7,Barcelona,217,['28fd0efc-4a51-4166-864f-b49a8e289d71'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.215,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.120582,,,,,,,,,,,,,,521796c9-ee4a-4484-9e26-ca9df7b6969e,204,,"[90.7, 69.0]",9924,4,,,,-0.858186,,Left Foot,True,,,"[117.4, 38.1]",,High Pass,,40.837482,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,8,Barcelona,217,['c165a1cf-e75a-43c3-9c98-6ddcdf7532f5'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.715,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.199998,,,,,,,,,,,,,,eae58d76-a259-460f-ba24-0e733b8dfb36,207,,"[13.0, 49.7]",9924,4,,,,1.0361074,,Keeper Arm,,,,"[25.2, 70.3]",,Ground Pass,,23.941595,,,José Ignacio Fernández Iglesias,5202.0,,,,,,1,From Keeper,Keylor Navas Gamboa,5597.0,Goalkeeper,9,Real Madrid,220,['aec89cb8-6a46-46c3-a013-ea33a80a1a37'],13,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:13.447,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.199996,,,,,,,,,,,,,,f7a3b7c1-7db2-4851-b910-d6319be6adb6,210,,"[29.4, 73.3]",9924,4,,,,-2.0965648,,Right Foot,,,,"[20.0, 57.1]",,Ground Pass,,18.729656,,,Raphaël Varane,5485.0,,,,,,1,From Keeper,José Ignacio Fernández Iglesias,5202.0,Right Back,9,Real Madrid,220,['86bd4601-485f-4205-aa1a-e2fb097db941'],16,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:16.537,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.38589,,,,,,,,,,,,,,64cc4dee-0088-42c8-ba79-435a11dd4046,213,,"[20.3, 39.9]",9924,4,,,,-0.35583726,,Left Foot,,,,"[57.7, 26.0]",,High Pass,,39.899498,,,Karim Benzema,19677.0,,,,,,1,From Keeper,Raphaël Varane,5485.0,Right Center Back,9,Real Madrid,220,['024f7902-5a13-412d-8bd6-75867f59ce3f'],21,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:21.175,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,3.06722,,,,,,,,,,,,,,d05eedb4-0da0-44e7-bc30-97b6445f2ff7,221,,"[72.6, 48.9]",9924,4,,,,-0.8565031,,Right Foot,,,,"[105.2, 11.3]",,Ground Pass,,49.764645,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,From Keeper,Karim Benzema,19677.0,Center Forward,9,Real Madrid,220,['d2467709-94ee-4879-b1fe-da7d5651c0b2'],28,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:28.383,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.637415,,,,,,,,,,,,,,4f46f6c3-5fb8-4b3e-a32c-2949d47d7e85,224,,"[116.9, 7.7]",9924,4,,,,1.5382634,,Left Foot,True,,,"[118.0, 41.5]",,High Pass,,33.817894,Incomplete,,,,,,,,,1,From Keeper,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,9,Real Madrid,220,['db0e9102-4f28-4a05-9f73-fe6fec28005b'],35,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:35.818,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.93318,,,,,,,,,,,,,,36d112fc-048f-4870-a425-473c1954cbc4,227,,"[2.1, 38.6]",9924,4,,,,-0.9802197,,Keeper Arm,,,,"[14.1, 20.7]",,Ground Pass,,21.550175,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,10,Barcelona,217,['a9b0bc24-b11e-4142-90ba-9933aac680c7'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.751,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.786312,,,,,,,,,,,,,,eaebca0a-f6df-40da-81a6-572b269e9170,230,,"[14.1, 20.7]",9924,4,,,,1.7619808,,Left Foot,,,,"[8.7, 48.6]",,Ground Pass,,28.417776,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,10,Barcelona,217,['4722220f-3081-4249-a447-e2821c55b836'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:04:46.563,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.841113,,,,,,,,,,,,,,28816b82-1ebb-4105-872c-6784cca67463,233,,"[14.1, 56.2]",9924,4,,,,-0.32667664,,Right Foot,,,,"[44.5, 45.9]",,Ground Pass,,32.097507,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,"['8c567941-126c-49f6-bca5-7c38a38110d2', 'cd301c91-9ec4-4253-8b52-80f6dd19d6bb']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.526,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,,9d8c4d14-87b1-4762-bab8-bcffbb57c264,239,,"[67.6, 25.4]",9924,4,,,,1.7305943,,Right Foot,,,,"[63.2, 52.7]",,Ground Pass,,27.652306,,,José Ignacio Fernández Iglesias,5202.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,11,Real Madrid,220,['7c2f56a5-58be-412d-9757-58fe98235032'],56,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:56.071,Pass,,2017/2018
