bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.085948,,,,,,,,,,,,,,f947788f-93bc-4a8e-89c2-27ccb2cdb06f,122,,"[55.9, 65.4]",267675,2,,,,,0.7764698,,Right Foot,,,,"[67.2, 76.5]",,Ground Pass,,15.839823,,,,,Martín Montoya Torralbo,6593.0,,,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,7,Barcelona,217,['fad04ab8-749c-4951-a32d-d76e29b7be53'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.582,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.6142,,,,,,,,,,,,,,e0aaa9b1-e54d-41e5-ad3c-c5c101baa56a,126,,"[61.3, 62.0]",267675,2,,,,,-1.9731175,,Right Foot,,,,"[57.3, 52.6]",,Ground Pass,,10.215674,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,7,Barcelona,217,['7cab260a-9b50-4ead-99dd-b5c92a406f1b'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.158,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.45262,,,,,,,,,,,,,,09382d08-cda8-49b2-94e0-25fbc585e1cd,131,,"[54.2, 54.2]",267675,2,,,,,-2.885225,,Right Foot,,,,"[33.6, 48.8]",,Ground Pass,,21.29601,,,,,Marc Bartra Aregall,7068.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,"['0c0824de-3a29-4957-8903-aadd6e4e9bb8', '62ebd4d5-91a1-4e59-ad62-a5867860467a']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.004,Pass,True,2013/2014
,,,,,,,,,,,,,,,,2.612289,,,,,,,,,,,,,,af93f99f-9f47-4b35-acd7-f56e45a90a4c,134,,"[44.7, 47.7]",267675,2,,,,,-1.1374425,,Right Foot,,,,"[66.4, 0.8]",,High Pass,,51.67688,,,Out,,Adriano Correia Claro,22102.0,,,True,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,7,Barcelona,217,['3d917e3d-f0c3-419c-a805-f98f6b0bbfa7'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.089,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.391966,,,,,,,,,,,,,,d8722a28-5d36-4c44-9932-a3ddff3c8cbd,136,,"[55.2, 80.0]",267675,2,,True,,,-2.75571,,,,,,"[26.4, 68.3]",,Low Pass,,31.08585,,,,,Federico Julián Fazio,6349.0,,,,,,Throw-in,1,From Throw In,Diogo José Rosário Gomes Figueiras,10881.0,Right Back,8,Sevilla,213,['06ed581e-c7b3-4b51-a3c8-19113b345fce'],27,,,,,,,,,,,,,,,,,Sevilla,213,00:02:27.212,Pass,,2013/2014
,,,,,,,,,,,,,,,,5.159982,,,,,,,,,,,,,,9d214bd7-6288-4ab8-ae9d-8543d443ab0f,138,,"[46.4, 64.8]",267675,2,,,,,-0.47909656,,Right Foot,,,,"[120.9, 26.1]",,High Pass,,83.95201,,,Out,,,,,,,,,,1,From Throw In,Federico Julián Fazio,6349.0,Right Center Back,8,Sevilla,213,,38,,,,,,,,,,,,,,,,,Sevilla,213,00:02:38.022,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.10085,,,,,,,,,,,,,,8733cb1d-47cf-4b9a-86e2-4d99d2527b79,139,,"[6.0, 36.0]",267675,2,,True,,,-1.3932002,,Right Foot,,,,"[9.5, 16.5]",,Ground Pass,,19.811613,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,9,Barcelona,217,['aabf1de5-3814-4d1f-95bb-dd18ab162470'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.202,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.596595,,,,,,,,,,,,,,98938e8a-7531-4ce7-9a15-d9767e9df50b,141,,"[9.5, 16.8]",267675,2,,,,,-0.56278867,,Right Foot,,,,"[30.9, 3.3]",,Ground Pass,,25.302372,,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,9,Barcelona,217,['524b84f4-928a-4bcf-883f-a75ab7de3de3'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.445,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.572666,,,,,,,,,,,,,,dd60b6e0-cd8c-4354-a520-bec65d2b849c,144,,"[30.9, 3.3]",267675,2,,,,,2.5065658,,Left Foot,,,,"[19.5, 11.7]",,Ground Pass,,14.160508,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Goal Kick,Adriano Correia Claro,22102.0,Left Back,9,Barcelona,217,['5a8baf29-e130-41a6-be76-4129be9c9a33'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.076,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.740541,,,,,,,,,,,,,,751075e4-93c0-4f20-b7df-4574232012bb,147,,"[24.0, 12.7]",267675,2,,,,,0.51314276,,Right Foot,,,,"[36.6, 19.8]",,Ground Pass,,14.46271,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,9,Barcelona,217,['5efbaf56-bde0-406b-933f-f4be45948d90'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.169,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.007623,,,,,,,,,,,,,,9f37d05c-bbc6-4c7b-bc94-b83b392791f3,150,,"[36.6, 19.8]",267675,3,,,,,0.7078339,,Right Foot,,,,"[47.0, 28.7]",,Ground Pass,,13.688316,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['4ad952ef-b78a-4a1e-a8a3-eff04338ea11'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.090,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.306043,,,,,,,,,,,,,,9fa0d745-bd28-488c-abba-e25992649ddd,153,,"[47.1, 31.6]",267675,3,,,,,1.3862206,,Right Foot,,,,"[54.4, 70.7]",,High Pass,,39.77562,,,,,Martín Montoya Torralbo,6593.0,,,,,,,1,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,9,Barcelona,217,['65eb8650-9fd1-4fd9-97e8-d14ad67bb941'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.086,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.161342,,,,,,,,,,,,,,5401c288-d11d-4916-96e8-0bbcb06f0530,156,,"[54.7, 70.5]",267675,3,,,,,-2.3617811,,Right Foot,,,,"[45.7, 61.6]",,Ground Pass,,12.657409,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Goal Kick,Martín Montoya Torralbo,6593.0,Right Back,9,Barcelona,217,['2b3700e0-f8fa-492d-942c-5e4f972bf01b'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.331,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.0506,,,,,,,,,,,,,,8ae801ed-2e6c-440e-82a6-c1752945713b,159,,"[51.0, 64.8]",267675,3,,,,,1.6495802,,Right Foot,,,,"[50.1, 76.2]",,Ground Pass,,11.435472,,,,,Martín Montoya Torralbo,6593.0,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,['b1a624f6-ba07-4572-ab64-d37b254bb274'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.706,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.910313,,,,,,,,,,,,,,f7891238-d5ba-4a3a-aaf7-103b846860de,162,,"[50.1, 74.2]",267675,3,,,,,-2.5629246,,Right Foot,,,,"[30.2, 61.2]",,Ground Pass,,23.76994,,,,,Marc Bartra Aregall,7068.0,,,,,,,1,From Goal Kick,Martín Montoya Torralbo,6593.0,Right Back,9,Barcelona,217,['d062476c-e046-4564-b4a5-4708260d382d'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.837,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.527211,,,,,,,,,,,,,,7064876a-450c-4536-9b86-3aa7c6aa1ea7,165,,"[29.2, 60.8]",267675,3,,,,,-2.6349006,,Right Foot,,,,"[8.3, 49.2]",,Ground Pass,,23.903347,,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,From Goal Kick,Marc Bartra Aregall,7068.0,Right Center Back,9,Barcelona,217,['6bb1f347-cd07-40a6-b9a5-83cd536e38ec'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.594,Pass,,2013/2014
,,,,,,,,,,,,,,,,3.274899,,,,,,,,,,,,,,6b8be504-2f56-4a92-a6bd-a36065ac4af1,168,,"[8.3, 50.3]",267675,3,,,,,0.70200074,,Right Foot,,,,"[43.3, 79.9]",,High Pass,,45.838413,,,Out,,Martín Montoya Torralbo,6593.0,,,,,,,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,9,Barcelona,217,['ee54347f-7673-4585-9781-ce5f820901cd'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.523,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.964278,,,,,,,,,,,,,,dd64a535-4c58-465c-9bd1-dcfe6aab4c9e,170,,"[79.6, 1.0]",267675,3,,True,,,2.7664578,,,,,,"[41.0, 16.2]",,Low Pass,,41.484936,,,,,Nicolás Martín Pareja,7909.0,,,,,,Throw-in,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,10,Sevilla,213,['64034e2e-6b81-44ad-8462-79eaf8097d9b'],21,,,,,,,,,,,,,,,,,Sevilla,213,00:03:21.783,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.0035,,,,,,,,,,,,,,26bb8a59-4528-4f47-9ccd-c2b79fc8f5e1,172,,"[42.6, 17.6]",267675,3,,,,,0.27943057,,Right Foot,,,,"[89.3, 31.0]",,High Pass,,48.58446,,,Incomplete,,Kevin Gameiro,6401.0,,,,,,,1,From Throw In,Nicolás Martín Pareja,7909.0,Left Center Back,10,Sevilla,213,"['930a5d8d-640f-4095-bc29-fa143dec49c9', 'a79c8c71-c0af-45fb-a73b-9ec44dd2f4db']",26,,,,,,,,,,,,,,,,,Sevilla,213,00:03:26.724,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.747902,,,,,,,,,,,,,,a79c8c71-c0af-45fb-a73b-9ec44dd2f4db,174,,"[31.7, 50.0]",267675,3,,,,,-1.5516903,,Head,,,,"[32.0, 34.3]",,Low Pass,,15.702866,,,Incomplete,,Adriano Correia Claro,22102.0,,,,,,Recovery,1,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,10,Sevilla,213,"['26bb8a59-4528-4f47-9ccd-c2b79fc8f5e1', '2f6ddd08-6d75-4f7b-90f0-bb57bacf9761', 'a445c628-e660-481e-b1d9-d9172c04c96c']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.728,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.2958,,,,,,,,,,,,,,3861df5d-5558-41a1-a036-273bf2d26597,179,,"[88.2, 49.1]",267675,3,,,,,-0.36314702,,Right Foot,,,,"[93.2, 47.2]",,Ground Pass,,5.3488317,,,Incomplete,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,10,Sevilla,213,"['847fa695-3687-4dce-9ca6-0259c6a0267d', '87a8c88e-1117-4096-b2b7-3928ca2869ac', 'c7d28b4a-dc7d-4865-880b-4e57d72a7fca']",30,,,,,,,,,,,,,,,,,Sevilla,213,00:03:30.971,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.651344,,,,,,,,,,,,,,fd0e15b8-b91b-4274-9efc-619a78d59299,187,,"[82.5, 32.2]",267675,3,,,,,2.0998268,,Right Foot,,,,"[78.7, 38.7]",,Ground Pass,,7.5292764,,,,,Vicente Iborra De La Fuente,3497.0,,,,,,,1,From Throw In,Víctor Machín Pérez,6841.0,Left Wing,10,Sevilla,213,"['0c7a407c-8b43-440c-a2de-3c1603d6477e', '9c941bdc-7e9a-4249-9d01-6ce794e5c061']",35,,,,,,,,,,,,,,,,,Sevilla,213,00:03:35.758,Pass,True,2013/2014
,,,,,,,,,,,,,,,,3.2331,,,,,,,,,,,,,,31276397-a1ee-4928-b6f6-c6ed42319613,190,,"[78.7, 38.7]",267675,3,,,,,-0.30690935,,Right Foot,,,,"[111.2, 28.4]",,High Pass,,34.09311,,,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,10,Sevilla,213,['107785b9-14e9-4ecb-877f-63410215aeaa'],36,,,,,,,,,,,,,,,,,Sevilla,213,00:03:36.471,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.588064,,,,,,,,,,,,,,ad7e444f-5fd0-4b0b-9a43-7763c52c95ef,194,,"[6.0, 44.0]",267675,3,,True,,,1.452628,,Right Foot,,,,"[8.6, 65.9]",,Ground Pass,,22.053799,,,,,Marc Bartra Aregall,7068.0,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,11,Barcelona,217,['279aacac-51e5-4157-a870-5be72bf9bd6f'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.933,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.904132,,,,,,,,,,,,,,5db3f1de-8467-4bac-9eb5-8da14f824c97,196,,"[22.4, 65.3]",267675,4,,,,,-2.2533143,,Right Foot,,,,"[7.2, 46.6]",,Ground Pass,,24.098341,,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,From Goal Kick,Marc Bartra Aregall,7068.0,Right Center Back,11,Barcelona,217,['763d00bc-62eb-47dd-91d3-b230c472e5c5'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.106,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.435492,,,,,,,,,,,,,,76a56e11-839f-4918-bf95-ec84fba29d62,199,,"[7.6, 46.4]",267675,4,,,,,-0.74038357,,Right Foot,,,,"[19.2, 35.8]",,Ground Pass,,15.713688,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,11,Barcelona,217,['0a2d7bc5-6494-42fa-8d39-88bb3888f6f2'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.854,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.086858,,,,,,,,,,,,,,3ff45036-b3a8-4e6d-82bd-bed0060f8b44,202,,"[19.2, 35.8]",267675,4,,,,,-0.30587888,,Right Foot,,,,"[36.3, 30.4]",,Ground Pass,,17.932373,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Goal Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,11,Barcelona,217,['bcc6327d-ef79-42be-b4da-66494f73040b'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:04:07.013,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.1687,,,,,,,,,,,,,,1bf177f4-13bf-4570-b7d7-1799ba0a8914,206,,"[50.5, 22.7]",267675,4,,,,,1.3721523,,Right Foot,,,,"[53.6, 38.1]",,Ground Pass,,15.708915,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,['41900da1-81ca-4237-bc21-b603f4aebec6'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.890,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.179282,,,,,,,,,,,,,,e0634e12-80e6-4c37-8a63-223c9e164f20,209,,"[53.6, 38.1]",267675,4,,,,,-2.6372151,,Left Foot,,,,"[41.1, 31.2]",,Ground Pass,,14.277955,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,11,Barcelona,217,['1a6d05d1-3389-4f1e-9f35-3abc59d5cecb'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.139,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.798994,,,,,,,,,,,,,,16eb72fb-c9a9-4e64-9aae-4505f23d8551,212,,"[41.1, 31.2]",267675,4,,,,,1.5443125,,Right Foot,,,,"[41.9, 61.4]",,Ground Pass,,30.210594,,,,,Marc Bartra Aregall,7068.0,,,,,,,1,From Goal Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,11,Barcelona,217,['5189d102-ab38-4237-a066-23de9dfbb0b9'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.619,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.902303,,,,,,,,,,,,,,827ad2ba-bb14-4c32-acaf-e517d9faba1d,215,,"[41.4, 64.0]",267675,4,,,,,0.63723814,,Right Foot,,,,"[56.8, 75.4]",,Ground Pass,,19.160376,,,,,Martín Montoya Torralbo,6593.0,,,,,,,1,From Goal Kick,Marc Bartra Aregall,7068.0,Right Center Back,11,Barcelona,217,['6b2598b4-e0d4-4bad-bc28-fc291d1a2bc0'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.458,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.0503,,,,,,,,,,,,,,3f0ce05a-b3dc-476e-b468-8a03544dbae9,218,,"[56.8, 75.4]",267675,4,,,,,-2.485897,,Right Foot,,,,"[36.0, 59.4]",,Ground Pass,,26.241951,,,,,Marc Bartra Aregall,7068.0,,,,,,,1,From Goal Kick,Martín Montoya Torralbo,6593.0,Right Back,11,Barcelona,217,['cdec796a-2229-423d-a092-69eaf8dadc77'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.924,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.625693,,,,,,,,,,,,,,d6f95e8f-1189-4cfa-9e59-e905da87d148,221,,"[36.0, 59.4]",267675,4,,,,,-1.920099,,Right Foot,,,,"[30.5, 44.3]",,Ground Pass,,16.070469,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,From Goal Kick,Marc Bartra Aregall,7068.0,Right Center Back,11,Barcelona,217,['ed1cc7db-0feb-4479-9891-00f4339ebea1'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.489,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.0981,,,,,,,,,,,,,,254235ed-a97d-48f9-b932-731590e56aa9,225,,"[31.1, 42.1]",267675,4,,,,,-2.9312668,,Right Foot,,,,"[13.3, 38.3]",,Ground Pass,,18.2011,,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,From Goal Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,11,Barcelona,217,['d3e0f291-ac1c-4ca3-af84-8b69ff5665f3'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.716,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.343364,,,,,,,,,,,,,,f59e4e15-5497-4df6-b792-4de711300eab,229,,"[14.1, 38.4]",267675,4,,,,,-1.1112809,,Right Foot,,,,"[28.5, 9.3]",,Low Pass,,32.467983,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,11,Barcelona,217,"['729d2583-36ac-4270-8764-b101d9eac9d4', '7de0fbc2-2f8d-407e-b38c-47aca155e719']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.854,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.695568,,,,,,,,,,,,,,1d616cc9-eb72-41e2-aa05-b794297e8682,232,,"[38.6, 7.7]",267675,4,,,,,-0.1453953,,Right Foot,,,,"[66.6, 3.6]",,Ground Pass,,28.298586,,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,11,Barcelona,217,['2c65dbc5-5c2b-40f3-814d-9cc209c03096'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.472,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.101626,,,,,,,,,,,,,,623256a0-3473-4b20-9153-c41bf1e19f01,236,,"[66.4, 3.6]",267675,4,,,,,0.79891086,,Right Foot,,,,"[73.7, 11.1]",,Ground Pass,,10.466136,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Goal Kick,Adriano Correia Claro,22102.0,Left Back,11,Barcelona,217,['41df306e-560b-4c80-9853-ba1e0a7eb93a'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.592,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.7952,,,,,,,,,,,,,,2c3c1309-c144-4c0e-a9b7-9594e4815ff0,239,,"[82.0, 14.5]",267675,4,,,,,1.4149281,,Left Foot,,,,"[83.1, 21.5]",,Ground Pass,,7.0859013,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,11,Barcelona,217,['83d61a09-20b9-4b5e-932f-f6d843f38a77'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.693,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.674912,,,,,,,,,,,,,,38fec8fe-bcd1-46a1-9c4e-312d308d50af,242,,"[83.1, 21.5]",267675,4,,,,,2.2974386,,Right Foot,,,,"[76.7, 28.7]",,Ground Pass,,9.633276,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,11,Barcelona,217,['f2fbf3bb-cd1a-4a18-8fdd-3458a92a5b36'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.521,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.771583,,,,,,,,,,,,,,4e67c2a2-25ec-4cb8-9bb7-35cebee742c3,245,,"[76.7, 28.7]",267675,4,,,,,-2.069112,,Right Foot,,,,"[73.0, 21.9]",,Ground Pass,,7.741447,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,11,Barcelona,217,['a6b28b66-3420-4611-a729-e95e630f0dd7'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.276,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.374,,,,,,,,,,,,,,930aa073-d567-4711-81ca-aa14712878fe,248,,"[73.0, 21.9]",267675,4,,,,,1.3225675,,Right Foot,,,,"[84.0, 65.3]",,High Pass,,44.772312,,,,,Martín Montoya Torralbo,6593.0,,,True,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,['31ddaa0e-bf74-4114-91fc-d8829109c43e'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.289,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.168642,,,,,,,,,,,,,,c19d766a-da4e-4abc-a72e-081583357d53,251,,"[84.0, 65.3]",267675,4,,,,,0.058755822,,Right Foot,,,,"[95.9, 66.0]",,High Pass,,11.92057,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Goal Kick,Martín Montoya Torralbo,6593.0,Right Back,11,Barcelona,217,['5129cfa5-956c-4146-85b7-33ea578c58c9'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.711,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.569835,,,,,,,,,,,,,,29bd2351-2fe3-48ab-83fd-600921fc220c,257,,"[28.7, 15.0]",267675,4,,,,,1.0278451,,Left Foot,,,,"[32.2, 20.8]",,Ground Pass,,6.7742157,,,,,Vicente Iborra De La Fuente,3497.0,,,,,,Recovery,1,From Counter,Alberto Moreno Pérez,3515.0,Left Back,12,Sevilla,213,"['0898e847-5a06-4bcf-a796-8fdb9061c003', 'e8c72603-ead2-4e3d-9387-b21d9457e59b']",48,,,,,,,,,,,,,,,,,Sevilla,213,00:04:48.235,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.68761,,,,,,,,,,,,,,dd135bb0-1995-45f1-83ba-92c6bcf3c2fc,260,,"[32.2, 20.8]",267675,4,,,,,-0.14444157,,Right Foot,,,,"[59.7, 16.8]",,High Pass,,27.789387,,,,,Ivan Rakitić,5470.0,,,,,,,1,From Counter,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,12,Sevilla,213,['5f64fd1a-c3d8-41ac-80eb-b900261363ca'],49,,,,,,,,,,,,,,,,,Sevilla,213,00:04:49.546,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.448752,,,,,,,,,,,,,,7db30fc7-a1be-4c51-9b02-7108d1b0144a,267,,"[55.9, 52.5]",267675,4,,,,,-2.0363026,,Right Foot,,,,"[45.1, 31.0]",,Ground Pass,,24.060133,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,13,Barcelona,217,['97bec3fe-05f0-4047-8d24-79983462542d'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.431,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.7043,,,,,,,,,,,,,,2e66f680-06b5-4968-9566-db88b62f1195,270,,"[52.2, 18.4]",267675,5,,,,,-0.8611152,,Right Foot,,,,"[65.6, 2.8]",,Ground Pass,,20.56502,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,13,Barcelona,217,['1fe963e2-02b3-46bd-aea5-dbd992406166'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.718,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.192368,,,,,,,,,,,,,,ada0bd43-b2f0-4f9f-a202-629c373cc568,273,,"[65.6, 2.8]",267675,5,,,,,2.4877827,,Right Foot,,,,"[57.9, 8.7]",,Ground Pass,,9.700516,,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,13,Barcelona,217,['f09f59e8-dad6-434d-970a-26c2268fb06d'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.064,Pass,,2013/2014
