bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[66.3, 62.8]",,,,,,,,,,2.216998,,,,,,,,,,,,,d63a9369-6e01-4cdd-ac55-5c0065c8c5d1,2801,,"[63.4, 68.9]",266986,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,"['243d70d9-72c6-4c65-b47e-9507614e6134', '9f4215ce-6890-4dcb-a00f-e789d4a02659']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:25:38.931,Carry,,2015/2016
,,,"[55.4, 42.6]",,,,,,,,,,0.2489,,,,,,,,,,,,,c4a2658f-21b2-42ae-83d1-40f34e7e9ea2,2804,,"[55.4, 42.6]",266986,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,"['0b10c4fb-96fa-4202-9d74-d9b8a8380633', '5f97c604-c58a-4132-aba3-a8c901ca16ff']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:25:43.050,Carry,,2015/2016
,,,"[62.5, 31.5]",,,,,,,,,,3.9608,,,,,,,,,,,,,4cbfa05d-b580-46c2-bff4-efe60d9952eb,2807,,"[55.6, 33.3]",266986,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Javier Alejandro Mascherano,5506.0,Left Center Back,118,Barcelona,217,"['df578fdf-b2ee-4b63-b68e-08772be87bd0', 'f9d8e600-b8f2-4955-91f6-4cff8d2bed86']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:25:44.192,Carry,,2015/2016
,,,"[69.7, 22.2]",,,,,,,,,,0.5082,,,,,,,,,,,,,101b05f6-d9a0-4dbb-b689-95a4f5176109,2810,,"[69.5, 22.2]",266986,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,118,Barcelona,217,"['da274733-8495-4a4b-8e28-5ec455760361', 'f11a10f8-6860-4a7b-b163-c715940a7fc4']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:25:49.287,Carry,,2015/2016
,,,"[78.9, 5.6]",,,,,,,,,,1.42,,,,,,,,,,,,,0317167f-4bb6-4343-a8d2-7dd12a9efc25,2813,,"[77.0, 7.1]",266986,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,118,Barcelona,217,"['0f04b703-6091-446f-9a57-4c4be44a6ea2', 'fc8b8272-1448-471d-92d0-fcb8e12513d9']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:25:51.736,Carry,,2015/2016
,,,"[72.4, 10.9]",,,,,,,,,,1.5206,,,,,,,,,,,,,a8c8f845-6828-4a66-bf1e-e2e5c986b6d8,2816,,"[75.8, 9.8]",266986,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,118,Barcelona,217,"['64cc5645-281a-4317-8208-ea99964a2912', 'acf0a314-1b4a-4e3f-a7b3-c661b2fda0d7']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:25:54.403,Carry,,2015/2016
,,,"[64.2, 43.9]",,,,,,,,,,0.8831,,,,,,,,,,,,,9173a14b-a1d5-4e13-a1d9-244fbb14cdea,2819,,"[65.0, 37.8]",266986,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,"['b7a0cb37-e8b4-4872-9e01-713e8b5f7a6f', 'd883916e-e92f-4358-b19e-1ee1fcdd7402']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:25:57.845,Carry,,2015/2016
,,,"[77.9, 59.0]",,,,,,,,,,1.2997,,,,,,,,,,,,,a21223a1-b49d-471f-aab9-d42f8d1591bd,2822,,"[72.8, 53.1]",266986,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,118,Barcelona,217,"['1cbbfa66-44a2-4308-b3b6-4d511ade9488', '6ae0bf3b-bf85-4b5f-8bb0-d24c2d0c1238']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:26:00.658,Carry,,2015/2016
,,,"[79.5, 54.8]",,,,,,,,,,2.3875,,,,,,,,,,,,,5f47ca30-60fd-40be-a544-ed8f8da05235,2825,,"[83.1, 67.6]",266986,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,118,Barcelona,217,"['6deb0506-2861-452f-8689-0a891c2d608a', '99caedda-c124-41a9-93a6-faca50c2a215', 'd223cd3f-5a56-4a76-9537-c6156717c4cb']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:26:02.852,Carry,True,2015/2016
,,,"[68.8, 31.0]",,,,,,,,,,1.0214,,,,,,,,,,,,,88bce177-e359-4276-89f6-75f38923e696,2829,,"[68.8, 31.0]",266986,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,118,Barcelona,217,"['3320fb68-0da0-4865-8ed0-4c9b1e096cbf', '88d1be50-b845-4039-befb-8e3823dce547']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:26:06.962,Carry,,2015/2016
,,,"[97.2, 3.7]",,,,,,,,,,0.4154,,,,,,,,,,,,,9fec37e9-053b-40d9-a1b7-6049f72afc52,2832,,"[97.2, 3.7]",266986,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,118,Barcelona,217,"['3c24e97a-8795-43df-87fd-b04a11d34b19', '99ae5242-8972-4acc-a02c-895184b575da']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:26:10.814,Carry,,2015/2016
,,,"[91.1, 7.1]",,,,,,,,,,4.0455,,,,,,,,,,,,,d2402d11-83e1-434d-9d72-3652f4b74922,2835,,"[89.2, 9.2]",266986,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,118,Barcelona,217,"['2fc25e47-d8b4-4259-9d18-75c42f9fe503', '4be071d4-5736-4519-ab42-cb6f6b06d969']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:26:12.511,Carry,,2015/2016
,,,"[83.7, 14.2]",,,,,,,,,,0.784376,,,,,,,,,,,,,fc4e65e2-53b7-4c77-9e73-9bad7520d35b,2838,,"[83.3, 12.5]",266986,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,118,Barcelona,217,"['6b8c4a70-4865-4044-a347-c2f60c7fb393', 'c04a2529-7411-4dc2-bd13-a9560e492967']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:26:17.988,Carry,,2015/2016
,,,"[104.1, 69.1]",,,,,,,,,,1.4199001,,,,,,,,,,,,,a26e2fcf-cfa3-42aa-8872-36057dac8a28,2841,,"[98.9, 70.1]",266986,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,"['177535d1-0915-4c80-be9b-479206d662df', '60ff4061-b7b8-4df8-be6e-a707c032cfce', 'd8da07cd-3139-4097-b1be-718d4422dd20']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:26:21.807,Carry,True,2015/2016
,,,"[86.3, 57.9]",,,,,,,,,,1.2999,,,,,,,,,,,,,180f61a4-46b0-48a7-b010-90835b5f9923,2846,,"[95.3, 58.4]",266986,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,"['68996d2d-29d4-4258-910a-2132577edd24', 'f71e54c3-3a0a-4616-a3e0-186f414a36bb']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:26:26.211,Carry,,2015/2016
,,,"[70.7, 48.3]",,,,,,,,,,4.175213,,,,,,,,,,,,,51b1910c-102b-466b-bae3-988d26157e21,2854,,"[69.7, 49.7]",266986,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,"['37cda232-8636-4934-940e-29e12b638d05', '3cf4a25d-c7a6-475b-82cd-847ce0e6028b']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:26:30.356,Carry,,2015/2016
,,,"[82.5, 52.3]",,,,,,,,,,0.68236,,,,,,,,,,,,,b2fc4cc3-aedc-4fb6-827c-ab5dcb3b4256,2857,,"[81.9, 54.2]",266986,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,118,Barcelona,217,"['06375ffc-3a74-41ab-91b6-93fc83135975', '7024874a-5eff-444e-80b0-2d0edc87e568']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:26:36.305,Carry,,2015/2016
,,,"[86.1, 27.7]",,,,,,,,,,1.6551,,,,,,,,,,,,,b7e43eb5-26e6-4e92-89cc-b24b5ea82b9c,2860,,"[76.8, 31.0]",266986,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,118,Barcelona,217,"['d3963b23-7ded-47dc-8b04-9dce2778531f', 'dda1b027-d5ef-4edf-ba8e-3ad9c7ea40cf']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:26:38.036,Carry,,2015/2016
,,,"[103.9, 12.5]",,,,,,,,,,2.141594,,,,,,,,,,,,,ad2d27e3-b1b1-4909-8403-8ddb6c2250ad,2863,,"[103.9, 12.5]",266986,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,118,Barcelona,217,"['0384c981-a5a2-4f52-8dc5-ef639be16e26', 'cdcb8960-f447-4d74-91bc-db6b499e9163']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:26:42.047,Carry,,2015/2016
,,,"[91.1, 20.1]",,,,,,,,,,1.066984,,,,,,,,,,,,,21930075-1730-4c2a-a623-7751f1e40fe9,2866,,"[91.5, 18.8]",266986,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,118,Barcelona,217,"['39cbf470-603c-4341-aa10-09a6b1d0107c', '5981236d-9b5d-4bc8-9380-9f03b985fea8']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:26:45.781,Carry,,2015/2016
,,,"[86.3, 64.7]",,,,,,,,,,2.7633,,,,,,,,,,,,,576331c2-0418-46ad-b141-2f53755a0d16,2869,,"[82.9, 67.2]",266986,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,118,Barcelona,217,"['31bc39fd-9473-4473-9e60-f6cd2ca1c3d8', '3c2a55a1-c531-4496-84d4-9956a6ac57eb']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:26:49.065,Carry,,2015/2016
,,,"[91.3, 61.3]",,,,,,,,,,0.9482,,,,,,,,,,,,,95c58b13-254e-4f35-90cf-7e288991a686,2873,,"[96.8, 60.2]",266986,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,118,Barcelona,217,"['29ff3452-0d57-41e1-a136-bf67a0fb640f', '45cc8468-b682-4a0e-a7f4-007a8619dcfe', '64a9d268-ead8-4812-92b7-9b405ad030d0']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:26:52.892,Carry,True,2015/2016
,,,"[79.5, 66.6]",,,,,,,,,,0.04,,,,,,,,,,,,,8e67c30b-9589-467c-8242-b732e5ddfebe,2876,,"[78.5, 66.6]",266986,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,118,Barcelona,217,"['3da436ee-96c3-435a-8a80-86a0aabcc4a1', '68e31dec-7a22-48a4-9080-5cfb92e5624a']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:26:55.051,Carry,,2015/2016
,,,"[104.3, 61.5]",,,,,,,,,,0.047000002,,,,,,,,,,,,,bbe64d2c-d5af-4a65-bd78-14842a5eff7b,2879,,"[104.1, 61.9]",266986,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,"['2152a1bc-9eda-4b80-bdfe-d547454b7ab8', '69b06f6e-1e75-4f7e-942b-73dc8709483c']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:26:56.913,Carry,,2015/2016
,,,"[10.1, 4.9]",,,,,,,,,,9.256471,,,,,,,,,,,,,1d761788-9690-41aa-9480-58486f352537,2885,,"[18.3, 13.1]",266986,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Petros Matheus dos Santos Araújo,27346.0,Right Center Midfield,118,Barcelona,217,"['b7031a37-13ba-4e24-86fd-b5c67407cdf7', 'bc4baab0-992d-4bb1-bebe-a29b1e817bcc', 'd6b29a21-e749-4a9b-9f79-06f473443dc4']",59,,,,,,,,,,,,,,,,,Real Betis,218,00:26:59.498,Carry,True,2015/2016
,,,"[110.2, 71.0]",,,,,,,,,,2.134055,,,,,,,,,,,,,3d932d4b-8144-4626-8bc9-8309a2c805a1,2892,,"[108.1, 73.7]",266986,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,"['1d569cf6-ace4-4bbd-bf71-33b1a7df8e7b', '2b5d69fc-1962-4808-b936-1ab18088fc11', 'ff7ae491-7731-4e05-96a2-b87cdcdb8024']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:27:09.023,Carry,True,2015/2016
,,,"[108.1, 75.6]",,,,,,,,,,0.0509,,,,,,,,,,,,,118f2624-2635-4111-8641-ba0b7bd0676d,2896,,"[109.4, 73.7]",266986,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,118,Barcelona,217,"['2235ab26-c5e9-4ef4-b006-3a4e4c0b0713', 'b009a456-7010-4a73-bdfd-2af94e940f88', 'eedc69e8-ed72-4dde-86ad-d47529954dcd']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:27:11.547,Carry,True,2015/2016
,,,"[108.3, 63.8]",,,,,,,,,,1.5735,,,,,,,,,,,,,7acb9635-e4bc-442d-b334-2390dda5bbd5,2899,,"[108.1, 75.6]",266986,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,118,Barcelona,217,"['2235ab26-c5e9-4ef4-b006-3a4e4c0b0713', '5d7d2d1c-39c4-4dc3-9bef-f92f83c2d52d', 'b009a456-7010-4a73-bdfd-2af94e940f88']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:27:11.598,Carry,True,2015/2016
,,,"[98.5, 46.8]",,,,,,,,,,2.0634,,,,,,,,,,,,,97ede809-7e76-4678-b509-4d839ba7658e,2903,,"[99.7, 57.9]",266986,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,118,Barcelona,217,"['223a9c6b-b84c-410c-bbf2-18d815c67518', '4fe1627c-4b9b-465e-b25c-d7a997d86488', '8b5e65aa-dddd-4902-9255-83ec3107967b']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:27:14.305,Carry,True,2015/2016
,,,"[15.1, 24.5]",,,,,,,,,,8.692615,,,,,,,,,,,,,311750ae-5fdb-4bc8-9db1-7ff0105c7d47,2910,,"[2.3, 41.5]",266986,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Antonio Adán Garrido,6654.0,Goalkeeper,119,Real Betis,218,"['523ca788-e2fb-4a9b-9bc9-8a79f110d670', 'f9eada88-1a49-42b6-90a9-069d0f441af1']",18,,,,,,,,,,,,,,,,,Real Betis,218,00:27:18.894,Carry,,2015/2016
,,,"[37.6, 27.2]",,,,,,,,,,1.282552,,,,,,,,,,,,,b26b283f-593c-4a58-8344-6ab3889f910b,2913,,"[35.9, 28.9]",266986,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alfred John Momar N''Diaye,5671.0,Left Center Midfield,119,Real Betis,218,"['cff1f609-aa53-4376-9e7b-0ad5a3c90013', 'd1f052e7-7bde-47db-abf7-7a2ff3aa3f70']",28,,,,,,,,,,,,,,,,,Real Betis,218,00:27:28.938,Carry,,2015/2016
,,,"[52.7, 33.3]",,,,,,,,,,0.778099,,,,,,,,,,,,,f5dd1d90-d53d-4493-ab4a-a154b21f636f,2917,,"[47.9, 32.3]",266986,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Francisco Portillo Soler,6873.0,Left Midfield,119,Real Betis,218,"['13b70c22-caa5-4bca-92f9-40b73c385d29', '28327e77-194b-4ba4-a390-4c5c97b69342', '97632375-57ef-4fe6-ad4a-164ced3faeb3']",30,,,,,,,,,,,,,,,,,Real Betis,218,00:27:30.892,Carry,True,2015/2016
,,,"[85.8, 44.1]",,,,,,,,,,2.141687,,,,,,,,,,,,,2d2bd632-2734-4c96-8e7f-2e843b9b8529,2923,,"[77.0, 50.8]",266986,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ivan Rakitić,5470.0,Right Center Midfield,119,Real Betis,218,"['4b858c84-d023-49c3-a7a3-6e33c915115c', '8a4cd493-11d3-4016-9fd3-d6d227d66a90']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:27:33.762,Carry,,2015/2016
,,,"[98.9, 33.8]",,,,,,,,,,1.234732,,,,,,,,,,,,,82e2243f-24e2-43f8-a85a-8f83588f09db,2926,,"[90.7, 34.6]",266986,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Neymar da Silva Santos Junior,4320.0,Left Wing,119,Real Betis,218,"['21d4c958-1d36-473e-ae1f-f66dde2f5a9a', '7ba0e492-8bde-4114-8643-974bf269f9b1', '8850184e-756d-4c2e-9c6d-9364760b4b72']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:27:37.332,Carry,True,2015/2016
,,,"[47.5, 28.5]",,,,,,,,,,4.797482,,,,,,,,,,,,,4855994e-7573-409e-8860-0853fb9c024a,2931,,"[21.2, 41.3]",266986,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Bruno González Cabrera,6872.0,Left Center Back,119,Real Betis,218,"['6612be04-16a1-4c04-8cd1-9db326c890c2', '78d8688e-a58a-4cc0-8d59-92ec071c1c2f']",39,,,,,,,,,,,,,,,,,Real Betis,218,00:27:39.539,Carry,,2015/2016
,,,"[51.5, 12.1]",,,,,,,,,,2.015131,,,,,,,,,,,,,2459234d-2475-4f40-89c8-631a41e2ce04,2934,,"[44.3, 16.5]",266986,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Francisco Portillo Soler,6873.0,Left Midfield,119,Real Betis,218,"['53f32bfa-13f3-4555-a89b-439342b07468', 'a5bced81-6c5c-4497-8aff-18194c204cb2']",45,,,,,,,,,,,,,,,,,Real Betis,218,00:27:45.537,Carry,,2015/2016
,,,"[55.3, 12.7]",,,,,,,,,,2.018546,,,,,,,,,,,,,6fbddaae-3c0b-4444-80d5-84c06fc2cd58,2937,,"[62.6, 2.4]",266986,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rubén Castro Martín,6832.0,Left Center Forward,119,Real Betis,218,"['34374fa2-3935-4f9a-8dc0-d3d9a785ca73', '82ad3b03-2a8a-43d8-8e4c-ffcc4d44a5eb', 'a0a10d2a-a30c-44b6-bf92-f10823221642']",48,,,,,,,,,,,,,,,,,Real Betis,218,00:27:48.316,Carry,True,2015/2016
,,,"[47.7, 35.2]",,,,,,,,,,1.8931971,,,,,,,,,,,,,54d90a6d-9700-475e-94d1-f695eb2f84b4,2941,,"[49.2, 21.3]",266986,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Bruno González Cabrera,6872.0,Left Center Back,119,Real Betis,218,"['16dfe7be-b4d4-44b3-9124-04d609a91133', 'c7c85f92-8d6f-4ae0-84f5-3fb6320b0c9b']",51,,,,,,,,,,,,,,,,,Real Betis,218,00:27:51.307,Carry,,2015/2016
,,,"[66.1, 16.5]",,,,,,,,,,1.874554,,,,,,,,,,,,,e35cedfc-0883-4ad8-8090-eee67bf3fd9c,2944,,"[63.6, 20.5]",266986,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,120,Barcelona,217,"['091eb6d0-60cc-4628-936f-5cff67866b2c', 'efb56ab2-5372-47cc-bb59-1087a1b0c825']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:27:55.020,Carry,,2015/2016
,,,"[91.9, 52.9]",,,,,,,,,,0.626929,,,,,,,,,,,,,38733063-33ca-4ffd-803f-d02f860e4bd1,2947,,"[91.3, 52.9]",266986,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,120,Barcelona,217,"['221a34e3-50c1-4765-8319-21499f3cc260', 'a555b0f4-5d48-4ff5-94ba-16652e2cc750']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:27:58.888,Carry,,2015/2016
,,,"[107.7, 30.2]",,,,,,,,,,1.2605,,,,,,,,,,,,,5413d5ea-1bc9-4756-b949-dbea3348d5c7,2951,,"[104.8, 28.3]",266986,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,120,Barcelona,217,"['030fbeb0-be68-49b0-b8b9-9ba3ecdc830e', '2e71e0e1-1b03-4c64-98d9-4302c4fa8118', 'f44bb184-afdb-4710-984f-801183a4a725']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:28:01.775,Carry,True,2015/2016
,,,"[36.3, 49.1]",,,,,,,,,,1.940494,,,,,,,,,,,,,fcc122cc-706d-45c1-a28e-a51d5616fd49,2964,,"[36.7, 48.5]",266986,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,123,Barcelona,217,"['1c672b88-9c35-48af-abb6-f5518266988b', 'a310cc43-9e60-41c5-bb7e-e68df58083e8']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:29:10.632,Carry,,2015/2016
,,,"[56.6, 71.2]",,,,,,,,,,1.523753,,,,,,,,,,,,,2e7539a0-b0e3-4e73-a5a7-41f91346a2af,2967,,"[49.5, 68.9]",266986,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,123,Barcelona,217,"['66c3f705-4be0-468b-b43a-3ba5cc81f479', 'dfc419c7-854f-405e-9d24-f48a8b6eae80']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:29:14.609,Carry,,2015/2016
,,,"[51.0, 51.4]",,,,,,,,,,5.404,,,,,,,,,,,,,c86220cf-6434-47fa-a3db-37263baeb3ed,2970,,"[36.3, 59.6]",266986,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,123,Barcelona,217,"['505f145a-dac9-45ff-a723-be2d894590bc', '574a4d8a-7ad7-48e6-9b94-0002f2878c29']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:29:17.873,Carry,,2015/2016
,,,"[54.5, 38.8]",,,,,,,,,,2.7931,,,,,,,,,,,,,59d5e430-9de9-47c6-b853-4f1edb8568b5,2973,,"[43.2, 39.9]",266986,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,123,Barcelona,217,"['c80a40cd-5d2c-46e6-8c80-076276459024', 'efe3ec38-1ab3-4a7e-8a31-5764831eaae3']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:29:24.797,Carry,,2015/2016
,,,"[52.0, 32.1]",,,,,,,,,,5.191515,,,,,,,,,,,,,c087bf55-9702-4f02-a0e6-061cb3789ae7,2978,,"[37.1, 7.9]",266986,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,125,Barcelona,217,"['0c445082-57ec-4822-8d45-15f21175083d', 'b83601e3-ab29-41ca-9b2d-b38ef422beaa']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:29:54.275,Carry,,2015/2016
,,,"[69.5, 73.1]",,,,,,,,,,1.891499,,,,,,,,,,,,,68c6da6a-48aa-4c4c-bc24-3da39cb99426,2981,,"[62.1, 71.2]",266986,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,125,Barcelona,217,"['c3bf5776-37c0-41af-8971-b492b3eea846', 'f14ccd24-545f-4604-ac94-37dc6ff89b56']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:30:02.677,Carry,,2015/2016
,,,"[70.5, 44.9]",,,,,,,,,,4.4449,,,,,,,,,,,,,f753182e-b453-47cc-9944-ba4524d29e1e,2984,,"[62.7, 49.5]",266986,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,125,Barcelona,217,"['869d6c65-4ad4-459b-9adc-e24e57b159be', '9dcc8148-2896-4f5b-bec6-a2b238301ef2']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:30:07.056,Carry,,2015/2016
,,,"[76.6, 18.4]",,,,,,,,,,1.0329,,,,,,,,,,,,,1c44b232-527c-4d70-9104-ec5b0d666b2f,2989,,"[68.0, 22.6]",266986,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,125,Barcelona,217,"['5b607b9c-d68f-4884-ab51-55f4bc9c483e', '60e09811-8f90-4865-ac6e-18d7ed815aea']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:30:14.595,Carry,,2015/2016
,,,"[97.6, 7.5]",,,,,,,,,,0.2571,,,,,,,,,,,,,b9a1703d-18a7-4365-81bc-ad014cfbcce9,2992,,"[96.4, 7.5]",266986,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,125,Barcelona,217,"['4119aee0-fe91-4728-9d35-c64b365877ca', 'd80f79c2-b756-437a-804e-76131d7e1ad2']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:30:17.577,Carry,,2015/2016
