50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.9569,,,,,,,,,,,,,,,e04b9e53-b66a-4076-b7b3-9076fc78e73d,118,,,"[54.1, 23.7]",69322,2,,,,-0.17498736,,Right Foot,,,"[72.2, 20.5]",,Ground Pass,,18.380697,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,6,Barcelona,217,['f1522027-1fbd-4bf0-b888-ffd090e9d0de'],10,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.212,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.880581,,,,,,,,,,,,,,,38c1d929-844d-41b6-b112-bc4777936b8b,122,,,"[72.1, 9.1]",69322,2,,,,1.2432877,,Left Foot,,,"[77.4, 24.7]",,Ground Pass,,16.47574,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,6,Barcelona,217,['bc218157-dae6-41ae-bf32-c1763b0259bc'],12,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.236,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.208893,,,,,,,,,,,,,,,020e7482-03f4-4ec2-8d32-52e40995d7f3,126,,,"[85.9, 56.7]",69322,2,,,,0.7809139,,Left Foot,,,"[97.1, 67.8]",,Ground Pass,,15.76864,,,,Juan Isaac Cuenca López,26776.0,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing Back,6,Barcelona,217,['bbf0aa72-6941-4172-bf1c-519e516ab544'],17,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.495,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.987802,,,,,,,,,,,,,,,47d21491-7d28-4f8b-ac1b-91a2fbb10ab1,129,,,"[99.9, 63.4]",69322,2,,,,-2.3888626,,Right Foot,,,"[92.0, 56.0]",,Ground Pass,,10.82451,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Juan Isaac Cuenca López,26776.0,Right Wing Back,6,Barcelona,217,['51e2f3df-ddd4-4452-a8df-dc644a12d03a'],20,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.421,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.455099,,,,,,,,,,,,,,,a329821c-dfd8-464c-a891-4d0bd6f15a5c,132,,,"[93.4, 56.3]",69322,2,,,,-0.7853982,,Left Foot,,,"[103.8, 45.9]",,Ground Pass,,14.707821,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,['ecf40d2d-3c27-4883-8384-a40f940ec323'],22,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.358,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.2012,,,,,,,,,,,,,,,542e43a5-e402-4893-a3b5-f337a1faad12,135,,,"[104.3, 46.1]",69322,2,,,,-1.0390723,,Right Foot,,,"[106.3, 42.7]",,Ground Pass,,3.9446166,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,"['2a8a3480-b923-498c-8fa6-b28ecff1ac2c', '7afda3db-1983-4fb7-bf7c-ab2e184d173c']",22,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.827,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.887245,,,,,,,,,,,,,,,6b1be660-9b45-4963-b3ca-24058b0ce2f1,142,,,"[58.0, 38.6]",69322,2,,,,-0.7527301,,Left Foot,,,"[65.9, 31.2]",,Ground Pass,,10.82451,,,,Carles Puyol i Saforcada,20125.0,,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,['b1ea6a11-8a14-4c15-9cde-e01bc6ab47cd'],28,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.809,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.060536,,,,,,,,,,,,,,,46a75fc0-3c12-485e-a49b-cab31655895c,145,,,"[65.0, 31.2]",69322,2,,,,1.7280768,,Right Foot,,,"[61.4, 53.9]",,Ground Pass,,22.98369,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,7,Barcelona,217,['a292a33c-0ecb-44db-af10-81c7ad5629b6'],30,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.020,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.3967,,,,,,,,,,,,,,,ffe59909-5b80-4c3d-9b41-1fe04db5d2e5,148,,,"[73.5, 53.6]",69322,2,,,,-0.42682216,,Right Foot,,,"[112.2, 36.0]",,High Pass,,42.514114,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Center Back,7,Barcelona,217,"['329bc4f3-615c-491f-b15b-880dc3668683', 'ecd65bae-e6c5-4e59-a5b7-b43cb0aceb97']",34,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.751,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.650101,,,,,,,,,,,,,,,e35ce3a3-64b5-4c04-bb65-2f4fb283eec6,151,,,"[13.3, 29.7]",69322,2,True,,,-0.71680367,,Keeper Arm,,,"[34.3, 11.4]",,Ground Pass,,27.854801,,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,,1,From Keeper,Mario Fernández Cuesta,26786.0,Goalkeeper,8,Racing Santander,1217,['4879cdda-aa7b-4756-94ba-0e1604b05af9'],41,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:41.384,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.320965,,,,,,,,,,,,,,,62ae58b5-5df0-4ce5-b565-ad2adf29e14c,153,,,"[28.4, 9.6]",69322,2,,,,-0.43308944,,Right Foot,,,"[47.0, 1.0]",,Ground Pass,,20.49195,,Out,,Domingo Cisma González,26238.0,,,,,,,1,From Keeper,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,8,Racing Santander,1217,['81f15424-615b-471f-b060-6e676c1af039'],52,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:52.327,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.559558,,,,,,,,,,,,,,,1f91de45-a088-45a3-90aa-82e98bcdbbbe,155,,,"[74.1, 80.0]",69322,2,True,,,-1.8349665,,,,,"[70.8, 67.8]",,Low Pass,,12.638433,,,,Francesc Fàbregas i Soler,3478.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Center Back,9,Barcelona,217,['8fef0bed-f3a7-45be-b19b-48e80d957789'],57,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.633,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.435323,,,,,,,,,,,,,,,55ee1fde-cf9a-497d-8110-026f086dad54,157,,,"[56.7, 62.4]",69322,3,True,,,-1.9957727,,Left Foot,,,"[50.5, 48.7]",,Ground Pass,,15.03762,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,9,Barcelona,217,['1d1695ec-894e-42ea-abb7-77c24ba61384'],0,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.835,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.458722,,,,,,,,,,,,,,,1215ff87-e49f-40aa-b0b8-7c0cc6f1650b,159,,,"[50.9, 48.9]",69322,3,,,,-0.77354103,,Right Foot,,,"[63.7, 36.4]",,Ground Pass,,17.89106,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['05eccb7f-c4f4-4d41-b110-e668ba0498e3'],2,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.356,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.9472,,,,,,,,,,,,,,,3ed2a0d7-071e-498d-bf77-08ee112b322b,162,,,"[72.2, 34.8]",69322,3,,,,1.016153,,Right Foot,,,"[84.9, 55.3]",,Ground Pass,,24.11514,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['ae4be77e-d4eb-4731-8e3d-8398be424106'],7,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.421,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.958,,,,,,,,,,,,,,,d2e4af39-f3cf-42f8-b4a1-376496a946e2,166,,,"[85.4, 54.1]",69322,3,,,,-2.9441972,,Left Foot,,,"[77.9, 52.6]",,Ground Pass,,7.648529,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,"['284a8fc1-83ca-435a-983f-593b6cefdf6b', 'a0d0dcf7-b024-4df2-992e-086f5c81d6b5']",8,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.408,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,1.3906,,,,,,,,,,,,,,,8f72ef19-f106-44f6-9ad8-73a376960a88,169,,,"[80.3, 58.8]",69322,3,,,,0.96850896,,Right Foot,,,"[92.4, 76.4]",,Ground Pass,,21.358137,,,,Juan Isaac Cuenca López,26776.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,9,Barcelona,217,['f1a86ca1-db41-452f-9748-1f0952e7b3ca'],10,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.231,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.6877,,,,,,,,,,,,,,,12189bb6-e2bf-4040-b3cf-2ab07350280a,172,,,"[105.6, 74.8]",69322,3,,,,-2.4270434,,Right Foot,,,"[97.3, 67.6]",,Ground Pass,,10.9877205,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Juan Isaac Cuenca López,26776.0,Right Wing Back,9,Barcelona,217,['996acf72-1584-43ea-8856-6c342cbf4d0a'],16,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.645,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.8427,,,,,,,,,,,,,,,1d2f666e-8e19-40b4-a68c-935a87d784dd,175,,,"[97.3, 67.6]",69322,3,,,,-2.0344439,,Right Foot,,,"[93.0, 59.0]",,Ground Pass,,9.615092,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,9,Barcelona,217,"['30419b1a-56dd-4af8-8791-6e3749cbb1c4', 'f73ad492-66b9-41b4-bd77-82008ad305bd']",17,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.419,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.91667,,,,,,,,,,,,,,,beb4dee2-6e78-46bb-b9e9-76ee47a63d38,179,,,"[34.8, 16.8]",69322,3,,,,-0.5959865,,Right Foot,,,"[57.8, 1.2]",,Low Pass,,27.791365,,Out,,Pedro Manuel Munitis Álvarez,19577.0,,,,,,,1,From Throw In,Papa Kouly Diop,6867.0,Center Attacking Midfield,9,Barcelona,217,['77455405-4358-4f13-90bc-eababf7ce8f5'],20,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:20.033,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.942987,,,,,,,,,,,,,,,c3ecd5a3-0814-4330-9132-34a7dcea1213,181,,,"[58.4, 80.0]",69322,3,,,,-1.6155425,,,,,"[58.1, 73.3]",,Low Pass,,6.706713,,,,Francesc Fàbregas i Soler,3478.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Center Back,10,Barcelona,217,['6c8961ab-25b2-4750-a6cd-e44dc9f435e2'],25,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.791,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.609094,,,,,,,,,,,,,,,c146b48c-c7a4-48a1-a12a-09f4d5bd9805,184,,,"[61.0, 65.8]",69322,3,,,,-1.4536875,,Right Foot,,,"[63.2, 47.1]",,Ground Pass,,18.828966,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,10,Barcelona,217,['36d01e68-3b43-44ac-a164-53bc7796d553'],28,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.478,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.7719,,,,,,,,,,,,,,,c651a8d5-9ae8-4608-8a70-e7076cd03aaa,188,,,"[68.1, 37.6]",69322,3,,,,1.1471274,,Right Foot,,,"[72.7, 47.8]",,Ground Pass,,11.1892805,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,10,Barcelona,217,['30a9a1dc-a20e-4a88-8357-c1f6a28c00e2'],34,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.723,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.608,,,,,,,,,,,,,,,b1489c27-0d04-4ef0-87a1-f98bcbc395e4,192,,,"[69.8, 42.7]",69322,3,,,,-2.6555607,,Right Foot,,,"[64.5, 39.9]",,Ground Pass,,5.994164,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['7265e0b6-f36e-41d1-a951-5f7bfd40a383'],37,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.168,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.619665,,,,,,,,,,,,,,,f63173f4-0e27-4f15-a733-766dd404dc88,195,,,"[65.2, 44.0]",69322,3,,,,1.2131331,,Right Foot,,,"[68.9, 53.9]",,Ground Pass,,10.568822,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['5cdc9d3c-986c-458e-bafe-c394721650d4'],39,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.127,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.262432,,,,,,,,,,,,,,,713e2c14-bba2-45d5-ad17-7e63f392891a,198,,,"[78.2, 64.2]",69322,3,,,,0.96163285,,Right Foot,,,"[87.2, 77.1]",,Ground Pass,,15.729272,,,,Juan Isaac Cuenca López,26776.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,10,Barcelona,217,['34e3f94d-cedb-4819-b694-145b51bdff7b'],43,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.078,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.5677,,,,,,,,,,,,,,,7f7b5838-b588-4a90-8ba0-02afa34730ec,201,,,"[87.2, 77.1]",69322,3,,,,-2.4069982,,Right Foot,,,"[77.9, 68.7]",,Ground Pass,,12.53196,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Juan Isaac Cuenca López,26776.0,Right Wing Back,10,Barcelona,217,['cf92ddd4-8be3-479e-a0cc-140de2bb8504'],45,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.454,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.6503,,,,,,,,,,,,,,,d574cef7-d8ee-453d-9c35-8f53dc673fcc,204,,,"[77.7, 65.7]",69322,3,,,,-1.4133794,,Right Foot,,,"[79.7, 53.1]",,Ground Pass,,12.757743,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,10,Barcelona,217,['29072f9f-9fd8-4046-9d90-1bd0cf7ee5ae'],49,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.070,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.3401,,,,,,,,,,,,,,,e66b045b-7fad-4d31-81c4-a430f27c8e97,206,,,"[80.2, 53.0]",69322,3,,,,2.2981203,,Right Foot,,,"[72.1, 62.1]",,Low Pass,,12.182775,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['d314aba2-54d7-4554-8ffa-f0d04464cbe9'],49,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.720,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.0344,,,,,,,,,,,,,,,4c43f07b-c2b6-4aa3-ad86-d6f3c98f10d5,209,,,"[73.1, 62.4]",69322,3,,,,-0.28532943,,Right Foot,,,"[80.6, 60.2]",,Ground Pass,,7.816009,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Center Back,10,Barcelona,217,['f1ebf446-e0a1-4490-a58c-03958cc85988'],52,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.075,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.6931,,,,,,,,,,,,,,,0124d363-5e33-4c91-81c6-2ea0136de680,213,,,"[81.5, 61.1]",69322,3,,,,-2.9026563,,Right Foot,,,"[73.7, 59.2]",,Ground Pass,,8.028076,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['02c2008e-96a9-4b93-ac25-3e64800a4a9b'],53,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.229,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.6218,,,,,,,,,,,,,,,199764a2-596c-4c86-9cb8-c24ce9795250,216,,,"[73.7, 59.2]",69322,3,,,,0.15101534,,Right Foot,,,"[82.9, 60.6]",,Ground Pass,,9.305912,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Center Back,10,Barcelona,217,"['03e763b4-e447-431c-8e7e-e959fc0062fd', '372abeef-de88-4476-8cfb-0dea4a3dfc71']",54,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.448,Pass,,2011/2012
,,,,,,,,,,,,,,,,,3.9953,,,,,,,,,,,,,,,d705f565-f2a0-474f-8888-ce2b5464927f,220,,,"[47.5, 27.4]",69322,3,,,,-0.19739556,,Left Foot,,,"[98.5, 17.2]",,High Pass,,52.01,,,,Khouma El Hadji Babacar,7125.0,,,,,,,1,From Throw In,Pedro Manuel Munitis Álvarez,19577.0,Left Wing,10,Barcelona,217,['f98e79a5-9f3e-406b-8eeb-cfe75cb5023d'],57,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:57.329,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.170396,,,,,,,,,,,,,,,a731e6a8-c716-44b9-bea4-d271da397ae5,229,,,"[31.0, 66.7]",69322,4,True,,,-1.2089729,,Right Foot,,,"[40.5, 41.6]",,Ground Pass,,26.83766,,,,Sergio Busquets i Burgos,5203.0,,,,,,Free Kick,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Back,11,Barcelona,217,['f3858e33-7d49-4c7a-b2dc-c2f64f4f1c44'],17,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.306,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.8165,,,,,,,,,,,,,,,b5766518-f33a-427a-9007-8d8a718d1065,231,,,"[40.5, 41.6]",69322,4,,,,-0.26567635,,Right Foot,,,"[55.2, 37.6]",,Ground Pass,,15.2345,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['0faabc5b-e22d-44bf-9b00-55e18704a82f'],18,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.969,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.5435,,,,,,,,,,,,,,,84cd067a-57ce-4af3-a48f-f6387124eae3,234,,,"[54.8, 37.1]",69322,4,,,,-2.6800196,,Left Foot,,,"[35.5, 27.5]",,High Pass,,21.555742,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,['b7f42515-9282-4694-b7b0-a6c03c2c6529'],20,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.785,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.029453,,,,,,,,,,,,,,,da1f54ca-4b32-4206-aac2-083b5c846399,237,,,"[29.3, 29.0]",69322,4,,,,1.7338105,,Right Foot,,,"[26.8, 44.2]",,Ground Pass,,15.404221,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,11,Barcelona,217,['5a0708a6-90bd-4464-a62c-ddb4d0eb483c'],25,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.851,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.540685,,,,,,,,,,,,,,,4b06e10f-d8b2-4b08-b734-14de2437aa44,240,,,"[25.5, 49.2]",69322,4,,,,1.1826928,,Right Foot,,,"[32.9, 67.3]",,Ground Pass,,19.554283,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Back,11,Barcelona,217,['3ba47dcc-471c-49c4-9098-34ad668b726d'],27,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.871,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.2038,,,,,,,,,,,,,,,2d992280-075b-4ea7-8e9b-01ae7af2d61a,243,,,"[46.3, 68.3]",69322,4,,,,0.93993497,,Right Foot,,,"[54.7, 79.8]",,Low Pass,,14.2411375,,Out,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Center Back,11,Barcelona,217,['87f57ef7-7b9b-4558-8a15-0908e830ad14'],32,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.863,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.4578,,,,,,,,,,,,,,,5abf6d85-b712-4e69-a0db-b489b8e1b573,245,,,"[66.9, 1.0]",69322,4,,,,0.7680086,,,,,"[78.6, 12.3]",,High Pass,,16.265915,,,,Papa Kouly Diop,6867.0,,,,,,Throw-in,1,From Throw In,Domingo Cisma González,26238.0,Left Back,12,Racing Santander,1217,['6d7822f6-2cdf-4889-adf3-2349351be386'],43,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:43.733,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.2444,,,,,,,,,,,,,,,afc6ac00-3d1a-4b27-90cb-c5c9fa131146,249,,,"[77.2, 19.9]",69322,4,,,,2.7337246,,Right Foot,,,"[61.0, 26.9]",,Ground Pass,,17.647663,,,,Gonzalo Colsa Albendea,26073.0,,,,,,,1,From Throw In,Papa Kouly Diop,6867.0,Center Attacking Midfield,12,Racing Santander,1217,['1af7c987-640b-44a9-99eb-90d02ad0b09a'],47,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:47.326,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.6336,,,,,,,,,,,,,,,0e8e7ede-7582-4508-8ace-7a5ae6084486,252,,,"[57.7, 27.6]",69322,4,,,,1.8692952,,Right Foot,,,"[52.9, 43.2]",,Ground Pass,,16.321764,,,,Álvaro González Soberón,6762.0,,,,,,,1,From Throw In,Gonzalo Colsa Albendea,26073.0,Right Defensive Midfield,12,Racing Santander,1217,['6737adc5-8895-47cc-9178-62c169b5a436'],49,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:49.721,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.5191,,,,,,,,,,,,,,,8e18b4ab-8ec2-43dc-9b77-07496b128471,255,,,"[52.9, 43.2]",69322,4,,,,0.04778967,,Right Foot,,,"[75.9, 44.3]",,Ground Pass,,23.026289,,,,Papa Kouly Diop,6867.0,,,,,,,1,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,12,Racing Santander,1217,['1ec3790e-100c-4c3c-807d-22006e3d2c6a'],51,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:51.395,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.3833,,,,,,,,,,,,,,,4b55d14f-d9da-4939-9aed-cd79f95de2c8,258,,,"[75.7, 45.5]",69322,4,,,,1.256646,,Right Foot,,,"[84.7, 73.2]",,High Pass,,29.125418,,,,Manuel Jesús Arana Rodríguez,26665.0,,,,,,,1,From Throw In,Papa Kouly Diop,6867.0,Center Attacking Midfield,12,Racing Santander,1217,['6bfbdf0f-bd54-4452-aef2-c6d94c9b1bfd'],52,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:52.914,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.4905,,,,,,,,,,,,,,,99026c14-06a0-4601-be4e-ecfc4876f172,262,,,"[92.7, 69.4]",69322,4,,,,-1.1084964,,Right Foot,True,,"[107.5, 39.7]",,High Pass,,33.183277,,Incomplete,,Khouma El Hadji Babacar,7125.0,,,,,,,1,From Throw In,Manuel Jesús Arana Rodríguez,26665.0,Right Wing,12,Racing Santander,1217,"['2ff8da3d-3e89-400b-9b28-0b7eabf0b877', 'dc204789-ea64-459f-8416-41eb752910f3']",56,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:56.348,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.235437,,,,,,,,,,,,,,,3c8f98ae-cc53-4bb5-8863-aab5d188203b,267,,,"[29.6, 14.3]",69322,5,,,,1.6240792,,Right Foot,,,"[28.8, 29.3]",,High Pass,,15.021318,,,,Andrés Iniesta Luján,5216.0,,,,,,Recovery,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing Back,13,Barcelona,217,['590bfe45-ff35-4010-b5d0-ec8e0d49f706'],0,,,,,,,,,,,,,,,,Barcelona,217,00:05:00.079,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.015614,,,,,,,,,,,,,,,c90116dd-f721-427d-9d3f-982c2af2178e,276,,,"[31.4, 48.8]",69322,5,,,,-1.2335432,,Right Foot,,,"[36.8, 33.4]",,Ground Pass,,16.319313,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,13,Barcelona,217,['f168bc47-bd34-4d5d-ae08-1c3533c563ed'],8,,,,,,,,,,,,,,,,Barcelona,217,00:05:08.776,Pass,,2011/2012
