50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.578062,,,,,,,,,,,,,615a33f6-f904-499e-88e4-39d9d850e51f,1337,,"[35.6, 42.6]",69139,45,,,,,0.9852659,,Right Foot,,,"[48.0, 61.3]",,Ground Pass,,22.43769,,,,Luis García Fernández,23916.0,,,,,,1,Regular Play,Iván De la Peña López,26105.0,Left Center Midfield,90,Espanyol,214,['30367b60-3297-4cee-b8cc-14ad4ad9bf19'],29,,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:29.342,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.428112,,,,,,,,,,,,,3e95e7c3-03d8-42f6-b678-9a0216e2e015,1340,,"[51.3, 68.5]",69139,45,,,,,-3.016043,,Right Foot,,,"[41.0, 67.2]",,Ground Pass,,10.381715,,,,Sergio Sánchez Ortega,6904.0,,,,,,1,Regular Play,Luis García Fernández,23916.0,Right Midfield,90,Espanyol,214,['b1e12e5d-15ce-4637-9729-98173667d65e'],32,,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:32.813,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.007003,,,,,,,,,,,,,16c3063b-955b-4d1d-a4e2-bdd26f6ac523,1343,,"[41.9, 67.4]",69139,45,,,,,-1.6183795,,Right Foot,,,"[41.5, 59.0]",,Ground Pass,,8.409518,,,,Iván De la Peña López,26105.0,,,,,,1,Regular Play,Sergio Sánchez Ortega,6904.0,Right Back,90,Espanyol,214,['4415956a-3805-4cd5-99e3-ab1dd437db0e'],34,,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:34.282,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,2.532719,,,,,,,,,,,,,05df0e53-abeb-4ffe-9a99-ca3da30a91ec,1346,,"[42.5, 59.0]",69139,45,,,,,0.40708408,,Right Foot,,,"[81.0, 75.6]",,High Pass,,41.926247,,,,Luis García Fernández,23916.0,,,,,,1,Regular Play,Iván De la Peña López,26105.0,Left Center Midfield,90,Espanyol,214,['57ab9968-79e8-4d8e-8db8-0d703a49025a'],36,,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:36.196,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,4.211145,,,,,,,,,,,,,d3595324-adda-41d8-83db-37175abbc64a,1349,,"[82.2, 69.3]",69139,45,,,,,-0.87434244,,Left Foot,,,"[120.5, 23.5]",,High Pass,,59.703686,,Out,,Anderson Luis de Carvalho,25764.0,,True,,,,1,Regular Play,Luis García Fernández,23916.0,Right Midfield,90,Espanyol,214,['688a3ffc-9961-4c75-a1e8-c8a9c9a2e5d2'],40,,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:40.544,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,2.9614,,,,,,,,,,,,,c0cdce9f-c6fd-48aa-8dfb-6898f808543e,1351,,"[6.0, 44.0]",69139,46,,,,,-0.16540165,,Right Foot,,,"[70.1, 33.3]",,High Pass,,64.98692,,,,Thierry Henry,15516.0,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,91,Barcelona,217,['c865132a-a9cf-485f-b31c-506ec4910a27'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:02.077,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.3783,,,,,,,,,,,,,38e11faf-9124-415e-8384-695f5e3d3335,1354,,"[68.6, 33.3]",69139,46,,,,True,0.82810724,,,,,"[79.8, 45.5]",,High Pass,,16.561401,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Thierry Henry,15516.0,Left Wing,91,Barcelona,217,"['9c529c5c-9d3e-48d8-8371-b2b773d90f1c', 'e5aa66c2-c009-498e-9db6-20b3a7472e76', 'f60949c7-cd71-4ee2-9582-11d859023fb8']",5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:05.039,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,1.5417,,,,,,,,,,,,,e5aa66c2-c009-498e-9db6-20b3a7472e76,1356,,"[41.2, 35.5]",69139,46,,,,,0.721335,,Head,,,"[55.3, 47.9]",,High Pass,,18.776848,,,,Luis García Fernández,23916.0,,,,,Recovery,1,Regular Play,Nicolás Martín Pareja,7909.0,Right Center Back,92,Espanyol,214,"['38e11faf-9124-415e-8384-695f5e3d3335', '90b4c265-aa00-4a37-8257-aece8a54922e']",6,,,,,,,,,,,,,,,,,,,Espanyol,214,00:46:06.417,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.343658,,,,,,,,,,,,,0b941427-7fc2-4a48-adb5-5e87880a9a40,1359,,"[57.0, 48.3]",69139,46,,,,,2.5608363,,Right Foot,,,"[41.0, 58.8]",,Ground Pass,,19.13766,,,,Sergio Sánchez Ortega,6904.0,,,,,,1,Regular Play,Luis García Fernández,23916.0,Right Midfield,92,Espanyol,214,['600edbf6-493c-44e8-974e-f2c73b4d6335'],7,,,,,,,,,,,,,,,,,,,Espanyol,214,00:46:07.999,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.915766,,,,,,,,,,,,,df27f049-3bf8-4680-9464-dbead850ec8d,1362,,"[42.5, 67.0]",69139,46,,,,,0.09090895,,Right Foot,,,"[78.7, 70.3]",,Ground Pass,,36.3501,,,,Luis García Fernández,23916.0,,,,,,1,Regular Play,Sergio Sánchez Ortega,6904.0,Right Back,92,Espanyol,214,['b0953b49-eae9-4880-b0f8-9009ccc518f8'],11,,,,,,,,,,,,,,,,,,,Espanyol,214,00:46:11.566,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.157387,,,,,,,,,,,,,f0d51609-fcc9-4636-bfbb-3f34c0d28a91,1366,,"[73.0, 72.7]",69139,46,,,,,-2.5666246,,Left Foot,,,"[48.0, 56.5]",,Ground Pass,,29.78993,,,,Daniel Jarque Gonzalez,26110.0,,,,,,1,Regular Play,Luis García Fernández,23916.0,Right Midfield,92,Espanyol,214,['cc6e2f3c-82cf-4c8e-be5a-414fe9ea49b1'],15,,,,,,,,,,,,,,,,,,,Espanyol,214,00:46:15.301,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.680426,,,,,,,,,,,,,7785dd13-9f54-4e37-b491-48cddf326378,1373,,"[68.6, 50.8]",69139,46,,,,,-1.2583047,,Right Foot,,,"[72.8, 37.8]",,Ground Pass,,13.661625,,,,Iván De la Peña López,26105.0,,,,,,1,Regular Play,Daniel Jarque Gonzalez,26110.0,Left Center Back,92,Espanyol,214,['f65fb2d5-6216-4bae-b002-8abbf8f1d5c8'],18,,,,,,,,,,,,,,,,,,,Espanyol,214,00:46:18.826,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,3.875236,,,,,,,,,,,,,34d63607-a8ae-4c50-848a-259d7d7749b8,1377,,"[84.1, 39.5]",69139,46,,,,,0.6600862,,Right Foot,,,"[120.3, 67.6]",,Ground Pass,,45.8263,,Out,,Iván Daniel Alonso Vallejo,26243.0,,,,,,1,Regular Play,Iván De la Peña López,26105.0,Left Center Midfield,92,Espanyol,214,['b9eeff6b-451b-4eed-b576-d2006a323044'],21,,,,,,,,,,,,,,,,,,,Espanyol,214,00:46:21.814,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,2.183782,,,,,,,,,,,,,bdad7c56-feb4-480a-8fb3-a159ce88dbeb,1379,,"[6.0, 44.0]",69139,46,,True,,,0.44903487,,Left Foot,,,"[25.3, 53.3]",,Ground Pass,,21.423819,,,,Gerard Piqué Bernabéu,5213.0,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,93,Barcelona,217,['bcdbdd86-4589-46a2-b185-2430f4a2bf63'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:32.871,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.033911,,,,,,,,,,,,,5a11cc5c-f9b9-43a2-be84-62e09a9733a9,1381,,"[25.3, 53.1]",69139,46,,,,,-0.6794138,,Right Foot,,,"[40.9, 40.5]",,Ground Pass,,20.05293,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,93,Barcelona,217,['6b1ef763-e0e3-41c0-a512-7f2fef8f03b2'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:35.055,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.953438,,,,,,,,,,,,,4b0fbd0d-e790-49f2-a4a3-17bf796e9b35,1387,,"[61.0, 54.6]",69139,47,,,,,-1.7185218,,Right Foot,,,"[58.5, 37.8]",,Ground Pass,,16.984993,,,,Xavier Hernández Creus,20131.0,,,,,Free Kick,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,94,Barcelona,217,['f9081343-4be4-4a87-a6b8-ec826b17c92e'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:20.633,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.253894,,,,,,,,,,,,,86871e86-efb2-4c5d-90a6-86d3c69c6ce8,1390,,"[67.1, 26.2]",69139,47,,,,,-0.7033907,,Right Foot,,,"[82.9, 12.8]",,Ground Pass,,20.717142,,,,Thierry Henry,15516.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,94,Barcelona,217,['8c819769-6ee0-41aa-886d-b0b544a1fae5'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:24.427,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.432443,,,,,,,,,,,,,213d7060-5c81-4375-a655-984646a9f09d,1393,,"[79.1, 10.7]",69139,47,,,,,-2.8443604,,Right Foot,,,"[68.0, 7.3]",,Ground Pass,,11.609048,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Wing,94,Barcelona,217,['caca31c6-70f5-448e-9572-cd12cc3b80f8'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:26.682,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.909906,,,,,,,,,,,,,102a9af3-59b1-4378-ae2c-53dccca2a592,1396,,"[67.8, 7.1]",69139,47,,,,,2.0852478,,Left Foot,,,"[61.3, 18.6]",,Ground Pass,,13.209845,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Back,94,Barcelona,217,['af3c1bdc-3854-411c-8584-7cf7b38db3ba'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:29.641,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,2.410707,,,,,,,,,,,,,ccf6bf82-cb76-4f98-a279-85cf747dde20,1400,,"[57.1, 23.7]",69139,47,,,,,1.790818,,Right Foot,,,"[50.1, 55.0]",,Ground Pass,,32.073196,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,94,Barcelona,217,"['036634e2-6cff-44f9-9b7f-57fced3022c7', '10ca9cde-4643-443c-a215-ba32dc6712b4']",31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:31.859,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,1.628805,,,,,,,,,,,,,ceebf5c7-8740-4a35-b54f-1ee0c7f66846,1403,,"[64.0, 59.6]",69139,47,,,,,-1.2537405,,Right Foot,,,"[68.2, 46.8]",,Ground Pass,,13.471452,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,94,Barcelona,217,['37199f2b-22d2-4795-9c7a-4878501f548a'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:37.555,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.851313,,,,,,,,,,,,,5e683605-06e3-4dd1-897d-0db7d7aefce5,1406,,"[74.5, 48.5]",69139,47,,,,,0.58595765,,Right Foot,,,"[85.8, 56.0]",,Ground Pass,,13.5624485,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,94,Barcelona,217,['5e1d9500-f362-47aa-be5a-edcbf3dc6126'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:40.872,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.274623,,,,,,,,,,,,,cc397998-e6c2-4408-b299-706abcd5f7c0,1409,,"[85.8, 56.0]",69139,47,,,,,1.3754047,,Right Foot,,,"[89.6, 75.2]",,Ground Pass,,19.57243,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,94,Barcelona,217,['960772fe-b08f-4d8c-a712-b9118a786e4f'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:41.803,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.444171,,,,,,,,,,,,,438b761c-25d5-459f-9e73-f7c24d754103,1412,,"[86.5, 66.3]",69139,47,,,,,0.34206378,,Right Foot,,,"[99.7, 71.0]",,Ground Pass,,14.011781,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,94,Barcelona,217,['096e0dec-26b9-439d-a4ea-9d23fd7d6dde'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:44.802,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.503384,,,,,,,,,,,,,c245da74-a38d-4eab-9924-95a7f8b61d0b,1415,,"[90.9, 65.7]",69139,47,,,,,2.4894211,,Left Foot,,,"[85.4, 69.9]",,Ground Pass,,6.92026,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,94,Barcelona,217,['8141bcd0-24a4-4bc3-bcbc-0d06d5338558'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:51.394,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.7508,,,,,,,,,,,,,97fba6b0-6f9b-4d65-a89f-6e2ccb5c2c61,1419,,"[84.0, 59.0]",69139,47,,,,,-0.5351976,,Right Foot,,,"[95.3, 52.3]",,High Pass,,13.1369705,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,94,Barcelona,217,"['3380dcca-198a-45b7-ba6f-f4fd6377a522', 'adb5c9f5-17db-4f5e-ba0b-3913b7fc532c']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:54.832,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.429074,,,,,,,,,,,,,3f2c7656-23c4-4ef7-9d34-79f15d3cd6fb,1424,,"[29.3, 44.1]",69139,48,,,,,-1.1019675,,Right Foot,,,"[37.1, 28.7]",,Ground Pass,,17.262676,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,94,Barcelona,217,['94710dbd-8654-4d02-be22-495fa67385e7'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:01.012,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.7804,,,,,,,,,,,,,5da6e498-7095-4169-8806-8dee89e7f0b8,1427,,"[56.2, 19.3]",69139,48,,,,,-0.61301893,,Right Foot,,,"[82.5, 0.8]",,High Pass,,32.154938,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,94,Barcelona,217,['e8cb3d7b-fc94-4c00-80e6-451eae02924a'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:08.229,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.8547,,,,,,,,,,,,,13a7a31c-a434-41c5-a9cb-e4b2147c2128,1430,,"[38.5, 80.0]",69139,48,,,,,-0.32971397,,,,,"[64.8, 71.0]",,High Pass,,27.797302,,,,Iván Daniel Alonso Vallejo,26243.0,,,,,Throw-in,1,From Throw In,Sergio Sánchez Ortega,6904.0,Right Back,95,Espanyol,214,['9e684b71-3654-4b92-9345-08d3b12431ab'],25,,,,,,,,,,,,,,,,,,,Espanyol,214,00:48:25.163,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.809662,,,,,,,,,,,,,16349370-bb40-428b-b8ad-22b38c2d2168,1437,,"[92.8, 14.2]",69139,48,,,,,-1.2235556,,Right Foot,,,"[96.6, 3.7]",,Ground Pass,,11.166468,,,,Samuel Eto''o Fils,19298.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,96,Barcelona,217,"['7655f7d2-f1ee-4473-ba98-b959f77ba430', 'dee1b1b6-0dd2-4a43-ad57-07db905240e3']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:34.354,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,0.540006,,,,,,,,,,,,,bfcf4306-5a5c-47ff-9c14-318bd9279b5d,1445,,"[76.2, 16.1]",69139,48,,,,,2.0127866,,Right Foot,,,"[70.9, 27.3]",,Ground Pass,,12.390722,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,96,Barcelona,217,['b51bbad8-a9d9-4b8b-ab87-950f334e76c0'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:42.739,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.201692,,,,,,,,,,,,,7fe28904-fcc2-4186-a6e9-78cb3a4f15bd,1449,,"[80.8, 15.5]",69139,48,,,,,-1.336541,,Right Foot,,,"[82.9, 6.7]",,Ground Pass,,9.047099,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,96,Barcelona,217,"['6bd1e908-1366-4092-bcfe-ed6132312712', 'e01b56d7-f814-48b2-9b41-a38c555b22eb']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:47.985,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,0.887811,,,,,,,,,,,,,bf583aa9-af86-44e1-9bbd-002e3dce8654,1452,,"[82.9, 6.7]",69139,48,,,,,3.1415927,,Left Foot,,,"[70.1, 6.7]",,Ground Pass,,12.8,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,96,Barcelona,217,['a66ad8f7-69e2-471b-a434-88d033fd5ac8'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:49.227,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.510342,,,,,,,,,,,,,48cfcf5b-efd4-4301-bb9d-f566657f1ec9,1456,,"[70.1, 7.7]",69139,48,,,,,2.4980915,,Left Foot,,,"[54.1, 19.7]",,Ground Pass,,20.0,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Back,96,Barcelona,217,['505f378f-cc3a-4bdc-803d-44b7e2b58caf'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:51.343,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.258724,,,,,,,,,,,,,9a50a7cd-1cee-4386-8387-9b0cbf55e81d,1459,,"[54.1, 19.9]",69139,48,,,,,0.45458442,,Right Foot,,,"[67.4, 26.4]",,Ground Pass,,14.803378,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,96,Barcelona,217,['da118553-34c4-4fed-ae35-fde01db7c6b1'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:53.173,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,2.4232,,,,,,,,,,,,,518c2d95-b1f5-472f-8f1d-f55ebd536765,1462,,"[66.3, 26.2]",69139,48,,,,,1.6986662,,Right Foot,,,"[63.6, 47.2]",,Low Pass,,21.17286,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,96,Barcelona,217,"['29e9ff53-61ce-4b13-85a8-5a6c70378568', 'f6f8be9e-eac9-4f7c-b1a4-0aa6d7b71827']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:54.519,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,2.285595,,,,,,,,,,,,,45a639aa-4e61-4b31-992e-9f1f50f7ba72,1468,,"[99.9, 80.0]",69139,49,,,,,-0.9971297,,,,,"[112.5, 60.5]",,Low Pass,,23.216589,,,,Luis García Fernández,23916.0,,,,,Throw-in,1,From Throw In,Iván De la Peña López,26105.0,Left Center Midfield,98,Espanyol,214,['ce5fe6db-f364-45df-a625-8f11b165e534'],6,,,,,,,,,,,,,,,,,,,Espanyol,214,00:49:06.180,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.688722,,,,,,,,,,,,,bfed4f96-5120-4545-83eb-d49884dae4bc,1476,,"[7.9, 17.4]",69139,49,,,,,0.18055183,,Right Foot,,,"[20.5, 19.7]",,Ground Pass,,12.808201,,,,Thierry Henry,15516.0,,,,,,1,From Counter,Rafael Márquez Álvarez,5558.0,Left Center Back,99,Barcelona,217,['3590f7ad-57fd-47d1-8bbb-40b0cc438d0a'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:49:13.408,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.887838,,,,,,,,,,,,,80dfd788-4ccc-4a57-bbb5-41f2ae6a1c33,1487,,"[88.2, 52.7]",69139,49,,,,,1.6456562,,Right Foot,,,"[87.9, 56.7]",,Ground Pass,,4.0112343,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Counter,Samuel Eto''o Fils,19298.0,Center Forward,99,Barcelona,217,['2db7165d-6fa9-47ff-ba12-2d9a0020f0ec'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:49:25.450,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.325,,,,,,,,,,,,,dec33009-867c-440b-b981-46112520bba5,1499,,"[61.0, 41.0]",69139,45,,,,,-3.0631025,,Left Foot,,,"[52.1, 40.3]",,Ground Pass,,8.927485,,,,Gnégnéri Yaya Touré,3087.0,,,,,Kick Off,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,101,Barcelona,217,['b291f0af-adaa-4c9f-9811-ecb3c69ed9e1'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:02.168,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,2.3526,,,,,,,,,,,,,af684a13-edc9-47ad-8667-058d934e347b,1503,,"[50.3, 44.3]",69139,45,,,,,1.5018368,,Right Foot,,,"[52.6, 77.6]",,Ground Pass,,33.379333,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Kick Off,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,101,Barcelona,217,"['010d0590-b7f7-41c7-8fc3-24629a4896f7', 'd469548d-054f-4982-9421-3463487ea8e4']",4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.572,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,1.408298,,,,,,,,,,,,,fe3ec708-6c07-4a9c-9fb4-c5059efa627e,1507,,"[46.4, 71.1]",69139,45,,,,,-3.0816646,,Right Foot,,,"[36.4, 70.5]",,Ground Pass,,10.017983,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,101,Barcelona,217,"['10f2860a-b76d-4dd6-8c2f-452a66f382f0', '772c24fe-f100-4578-ac7d-50dc2e956273']",10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.459,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,1.164,,,,,,,,,,,,,dec4f813-accf-4a87-aa44-ce89d0220ffc,1510,,"[36.4, 70.5]",69139,45,,,,,0.5935427,,Right Foot,,,"[44.7, 76.1]",,Ground Pass,,10.012492,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Kick Off,Rafael Márquez Álvarez,5558.0,Left Center Back,101,Barcelona,217,"['10f2860a-b76d-4dd6-8c2f-452a66f382f0', '46f861d7-4b2a-4bf0-b33c-3779b4c85f34']",12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.876,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,2.1223,,,,,,,,,,,,,88168ac3-4ceb-48ed-ab24-0f7f6dd473b5,1513,,"[50.0, 77.1]",69139,45,,,,,-0.47878033,,Right Foot,,,"[84.1, 59.4]",,High Pass,,38.420048,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,101,Barcelona,217,"['72f09bf2-66bc-4268-8fc1-bfe84240bbd1', 'fc4c7b72-fbd9-41ff-be86-7a946652af6e']",15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.458,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,1.8385,,,,,,,,,,,,,72f09bf2-66bc-4268-8fc1-bfe84240bbd1,1515,,"[36.9, 21.6]",69139,45,,,,,-1.1449459,,Head,,,"[41.3, 11.9]",,High Pass,,10.651291,,,,David García De La Cruz,26138.0,,,,,Recovery,2,Regular Play,Daniel Jarque Gonzalez,26110.0,Left Center Back,102,Espanyol,214,"['322250ec-99ef-407b-86ca-ea1f5111b676', '88168ac3-4ceb-48ed-ab24-0f7f6dd473b5']",17,,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:17.580,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,0.945,,,,,,,,,,,,,e84c6fbb-401f-4229-8a0f-590327265a42,1519,,"[40.8, 11.9]",69139,45,,,,,-0.22503829,,Left Foot,,,"[49.1, 10.0]",,Ground Pass,,8.514693,,,,Román Fernando Martínez,26242.0,,,,,,2,Regular Play,David García De La Cruz,26138.0,Left Back,102,Espanyol,214,"['0825a49b-886e-468e-af27-d17d84cbb546', '4c1219f9-8c49-4c5e-b6aa-5d35ef65499e']",20,,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:20.142,Pass,True,2008/2009
