50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.806528,,,,,,,,,,,,,,5997125b-195b-4ae7-9f55-6bde8d0cf40a,912,,"[90.1, 76.9]",69332,21,,,,,-0.084901795,,Right Foot,,,"[99.5, 76.1]",,Ground Pass,,9.433981,,,,Pedro Roberto Silva Botelho,26803.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Left Defensive Midfield,57,Rayo Vallecano,360,['c05fa63b-1fa9-4fcd-bdd4-7964dc704617'],19,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:19.601,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.1093,,,,,,,,,,,,,,f73d8ecf-1624-450c-aaaa-4b2c237292e2,918,,"[99.3, 74.4]",69332,21,,,,,-1.073021,,Left Foot,True,,"[118.7, 38.7]",,High Pass,,40.630653,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Miguel Ángel Sánchez Muñoz,26802.0,Right Wing,58,Rayo Vallecano,360,['c47d8bbf-4f2a-472d-817a-2df3cea31313'],53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:53.555,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.9779,,,,,,,,,,,,,,e856a204-8a3c-4d1a-88ca-10446e5a8f7b,920,,"[120.0, 1.0]",69332,22,,,,,1.6601634,,Left Foot,,,"[117.5, 28.9]",,High Pass,,28.011784,,,True,Pedro Roberto Silva Botelho,26803.0,,,Outswinging,,Corner,1,From Corner,Miguel Ángel Sánchez Muñoz,26802.0,Right Wing,59,Rayo Vallecano,360,['703ddc03-5991-4bc5-ac70-a8a063105473'],34,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:34.962,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.9758,,,,,,,,,,,,,,aeae6416-8a6d-43c7-a588-84d992813557,922,,"[117.5, 28.9]",69332,22,,,,,1.9584659,,Head,,,"[112.6, 40.9]",,High Pass,,12.961867,,Incomplete,,,,,,,,,1,From Corner,Pedro Roberto Silva Botelho,26803.0,Right Back,59,Rayo Vallecano,360,['47ba2993-e7ef-488f-a900-c03c7857b624'],35,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:35.980,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.707012,,,,,,,,,,,,,,07ec1eab-7c35-4f56-94ce-8a741c826337,925,,"[64.6, 48.1]",69332,22,,,,,-3.1118774,,Right Foot,,,"[17.5, 46.7]",,High Pass,,47.120804,,,,David Cobeño Iglesias,26438.0,,,,,Recovery,1,From Corner,Jose María Movilla Cubero,25920.0,Right Center Midfield,59,Rayo Vallecano,360,['7c7623e2-ba61-4427-9d8d-8081a3a1a5a1'],40,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:40.375,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.1299,,,,,,,,,,,,,,c91bf474-b499-45b3-8ea4-d292f57bfe92,928,,"[24.8, 50.8]",69332,22,,,,,-0.35016668,,Right Foot,,,"[70.8, 34.0]",,High Pass,,48.97183,,Incomplete,,,,,,,,,1,From Corner,David Cobeño Iglesias,26438.0,Goalkeeper,59,Rayo Vallecano,360,['c29be9b9-c4d9-49ca-8042-a84bafe37473'],47,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:47.463,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.732,,,,,,,,,,,,,,ffe4c32c-c1e3-40b8-aa22-ee787f9029cd,931,,"[47.0, 59.4]",69332,22,,,,,-0.56898314,,Head,,,"[55.6, 53.9]",,High Pass,,10.20833,,,,Xavier Hernández Creus,20131.0,,,,,Recovery,1,From Corner,Javier Alejandro Mascherano,5506.0,Right Center Back,59,Rayo Vallecano,360,['a15152a2-f12f-4ece-92da-a2079afec067'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:51.953,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.682462,,,,,,,,,,,,,,78822e58-eab1-45a3-82b2-7d52cd25f9f8,933,,"[55.6, 53.9]",69332,22,,,,,-0.86498433,,Head,,,"[63.1, 45.1]",,High Pass,,11.562439,,Incomplete,,Seydou Kéita,20169.0,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,59,Rayo Vallecano,360,"['4f742ccd-e913-43ca-8d89-091d721b2e49', 'af558b2f-49b3-4a09-8aab-5a2dfa76c311']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:52.725,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.731391,,,,,,,,,,,,,,71c2280d-f492-4dfb-9afa-398c09128304,940,,"[59.7, 34.2]",69332,23,,True,,,-0.103009626,,Right Foot,,,"[107.1, 29.3]",,High Pass,,47.652596,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Javier Fuego Martínez,6751.0,Left Defensive Midfield,60,Rayo Vallecano,360,['09d997bc-2184-4c79-a6af-1048b83f3dda'],17,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:17.485,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.479087,,,,,,,,,,,,,,2c1601cd-037b-4569-b77a-38ad5f788418,942,,"[12.7, 52.1]",69332,23,,,,,-1.4664152,,Keeper Arm,,,"[14.9, 31.1]",,Ground Pass,,21.114923,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,61,Barcelona,217,['02ac0f62-c85a-4ef2-b97c-ccbf2aca923a'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:21.739,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.6313,,,,,,,,,,,,,,6c3a2018-dfbe-434e-8991-c297040d0e20,946,,"[14.9, 43.9]",69332,23,,,,,0.56810474,,Right Foot,,,"[61.9, 73.9]",,High Pass,,55.758408,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,61,Barcelona,217,"['41913d71-0b3f-4f22-a785-0c38f3d2f07c', 'f4420728-856a-4bd2-af74-df1e8390ab54']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:27.000,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.761239,,,,,,,,,,,,,,42f3564c-ceb8-4caf-be92-388e89f76a21,950,,"[61.2, 9.9]",69332,23,,,,,2.6639273,,Right Foot,,,"[44.2, 18.7]",,Low Pass,,19.142622,,,,Mikel Labaka Zurriarain,26800.0,,,,,Recovery,1,Regular Play,Jose María Movilla Cubero,25920.0,Right Center Midfield,62,Rayo Vallecano,360,['7b2072ac-a41c-4d63-9994-0a58069c5511'],32,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:32.768,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.638451,,,,,,,,,,,,,,59d353d9-e6c2-457c-b240-74173ed008ac,953,,"[26.3, 25.8]",69332,23,,,,,2.7626476,,Left Foot,,,"[4.2, 34.6]",,Ground Pass,,23.787601,,,,David Cobeño Iglesias,26438.0,,,,,,1,Regular Play,Mikel Labaka Zurriarain,26800.0,Right Center Back,62,Rayo Vallecano,360,['bb8a7d1e-e4c8-4f97-9231-37968f3c0f1b'],36,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:36.622,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.0584,,,,,,,,,,,,,,58fcc896-5f98-4243-b3ef-e762051956be,956,,"[4.4, 34.6]",69332,23,,,,,-0.6105358,,Right Foot,,,"[39.7, 9.9]",,High Pass,,43.08341,,Incomplete,,,,,,,,,1,Regular Play,David Cobeño Iglesias,26438.0,Goalkeeper,62,Rayo Vallecano,360,['2dc8747f-ab96-488d-b753-bf1fda5e550b'],38,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:38.736,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.759901,,,,,,,,,,,,,,198fc196-d128-4ff8-bdd0-86ed53338f8e,960,,"[38.5, 6.0]",69332,23,,,,,3.0655067,,Right Foot,,,"[16.2, 7.7]",,Ground Pass,,22.364704,,,,Jordi Figueras Montel,26801.0,,,,,Recovery,1,Regular Play,Jose María Movilla Cubero,25920.0,Right Center Midfield,62,Rayo Vallecano,360,['ea230cbc-b28b-41dc-aad3-37a98b2891b1'],41,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:41.237,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.529544,,,,,,,,,,,,,,89cc3403-6384-4081-aa4f-f9e33d5a4f8f,964,,"[16.0, 7.9]",69332,23,,,,,-0.21943057,,Left Foot,,,"[29.9, 4.8]",,High Pass,,14.241488,,,,José Manuel Casado Bizcocho,26612.0,,,,,,1,Regular Play,Jordi Figueras Montel,26801.0,Left Back,62,Rayo Vallecano,360,['68ea7581-dfa0-4b52-9405-d5f3b373acea'],44,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:44.627,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.38289,,,,,,,,,,,,,,ff083a85-c1d0-41e0-b232-affaf057c711,967,,"[31.6, 4.8]",69332,23,,,,,1.0991808,,Left Foot,,,"[36.7, 14.8]",,Ground Pass,,11.225417,,,,Jose María Movilla Cubero,25920.0,,,,,,1,Regular Play,José Manuel Casado Bizcocho,26612.0,Left Wing,62,Rayo Vallecano,360,['647b2dde-e859-4d61-be03-a2dee4a3312e'],47,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:47.220,Pass,,2011/2012
,,,,,,,,,,,,,,,,3.3269,,,,,,,,,,,,,,cfa546b1-a8c2-4b5d-9ff6-3a3d12ee39da,970,,"[37.1, 20.1]",69332,23,,,,,1.0059725,,Right Foot,,,"[60.8, 57.5]",,High Pass,,44.27697,,Incomplete,,Pedro Roberto Silva Botelho,26803.0,,,,,,1,Regular Play,Jose María Movilla Cubero,25920.0,Right Center Midfield,62,Rayo Vallecano,360,"['0ab100c4-6b85-4cff-8652-780f5fe4b4be', '759fb1e8-f513-42b3-b7d5-05b24622a707']",49,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:49.955,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.065464,,,,,,,,,,,,,,0ab100c4-6b85-4cff-8652-780f5fe4b4be,972,,"[60.2, 23.5]",69332,23,,,,,0.9588939,,Left Foot,,,"[68.2, 34.9]",,Low Pass,,13.926952,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,62,Rayo Vallecano,360,"['cfa546b1-a8c2-4b5d-9ff6-3a3d12ee39da', 'd5884ae5-6668-4ba2-b05e-7e56d3b2369b']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:53.281,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.889533,,,,,,,,,,,,,,efddad5c-6b3b-407f-8fa1-1459743d2051,980,,"[64.6, 60.1]",69332,24,,,,,2.6563656,,Left Foot,,,"[53.6, 65.9]",,Ground Pass,,12.435433,,,,Pedro Roberto Silva Botelho,26803.0,,,,,,1,Regular Play,Miguel Ángel Sánchez Muñoz,26802.0,Right Wing,62,Rayo Vallecano,360,['a3dad77c-4337-414e-99dd-c5c726545c7b'],0,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:00.669,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.9429,,,,,,,,,,,,,,87c6a803-517f-4eec-a9cf-37bd70b320ff,984,,"[56.7, 65.2]",69332,24,,,,,-0.5880026,,Left Foot,,,"[86.7, 45.2]",,High Pass,,36.05551,,,,Alhassane Bangoura,23761.0,,,,,,1,Regular Play,Pedro Roberto Silva Botelho,26803.0,Right Back,62,Rayo Vallecano,360,"['a337b20c-d712-4acf-8bef-bcfbbedd1dc3', 'd36c34b7-4ac9-4457-9bc4-1d6f59acc88b']",7,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:07.068,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.662429,,,,,,,,,,,,,,47c4c214-bca7-4a30-b1ee-b3daf4e8e357,989,,"[86.1, 80.0]",69332,24,,,,,-2.859469,,,,,"[65.4, 74.0]",,Low Pass,,21.55203,,,,Alejandro Arribas Garrido,6869.0,,,,,Throw-in,1,From Throw In,Pedro Roberto Silva Botelho,26803.0,Right Back,63,Rayo Vallecano,360,['1a6fa7fe-7fb1-4ef6-af59-7369f4adb992'],21,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:21.232,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.521079,,,,,,,,,,,,,,f308024e-4d20-4d6a-aded-8b0d1a795977,992,,"[64.8, 65.4]",69332,24,,,,,-2.5446815,,Right Foot,,,"[44.2, 51.4]",,Ground Pass,,24.907026,,,,Mikel Labaka Zurriarain,26800.0,,,,,,1,From Throw In,Alejandro Arribas Garrido,6869.0,Left Center Back,63,Rayo Vallecano,360,['47b5bade-4b10-4b44-a5d7-664851d52421'],24,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:24.971,Pass,,2011/2012
,,,,,,,,,,,,,,,,3.0949,,,,,,,,,,,,,,a48a27aa-fd8a-4e15-9cf2-42c8eba69def,996,,"[44.2, 55.2]",69332,24,,,,,0.124354996,,Right Foot,,,"[93.8, 61.4]",,High Pass,,49.985996,,Incomplete,,Pedro Roberto Silva Botelho,26803.0,,,,,,1,From Throw In,Mikel Labaka Zurriarain,26800.0,Right Center Back,63,Rayo Vallecano,360,"['0c06fab5-efe7-47be-92e0-7c46d9fd4b75', '701e0754-708a-4b9c-8b1d-ec3f4368e2d3', 'f6a563fe-7306-4786-8160-289fa7a02dd3']",28,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:28.845,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.5082,,,,,,,,,,,,,,b6b73afb-e683-4f8d-9e0c-7e4a37b8e100,1001,,"[27.0, 21.5]",69332,24,,,,,-0.4444192,,Left Foot,,,"[41.7, 14.5]",,High Pass,,16.281584,,Incomplete,,David Villa Sánchez,12737.0,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,63,Rayo Vallecano,360,"['05bf42d0-efcc-4db4-93f8-d482b3b86621', '3a200e09-b481-47f2-9491-3fe678877ae8', '5beba488-e33d-4438-b7de-9a8045ee4e81']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:32.736,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.5539,,,,,,,,,,,,,,05bf42d0-efcc-4db4-93f8-d482b3b86621,1003,,"[79.3, 66.5]",69332,24,,,,,-0.3663944,,Head,,,"[96.5, 59.9]",,High Pass,,18.422812,,Incomplete,,Pedro Roberto Silva Botelho,26803.0,,,,,Recovery,1,From Throw In,Miguel Ángel Sánchez Muñoz,26802.0,Right Wing,63,Rayo Vallecano,360,"['376236c2-7345-42c0-a325-c5d11eb2b3fe', 'b6b73afb-e683-4f8d-9e0c-7e4a37b8e100', 'e2a6c627-190d-483c-bdc9-aab2e5d63414']",34,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:34.245,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.4002,,,,,,,,,,,,,,e2a6c627-190d-483c-bdc9-aab2e5d63414,1005,,"[24.5, 21.1]",69332,24,,,,,0.0,,Head,,,"[39.8, 21.1]",,High Pass,,15.3,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,63,Rayo Vallecano,360,"['05bf42d0-efcc-4db4-93f8-d482b3b86621', '5c210ae3-c4e6-4c91-8f6f-0f6e200a6242']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:35.799,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.880692,,,,,,,,,,,,,,8f93ef02-a5b9-4f24-9e07-7fe30e2f6c8d,1013,,"[87.9, 60.5]",69332,24,,,,,-0.31506914,,Left Foot,,,"[101.4, 56.1]",,Ground Pass,,14.198944,,,,Alhassane Bangoura,23761.0,,,,,,1,From Throw In,Miguel Ángel Sánchez Muñoz,26802.0,Right Wing,63,Rayo Vallecano,360,['3c1cee84-e9f2-4e51-a1ff-ac414b911d85'],39,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:39.077,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.5742,,,,,,,,,,,,,,7b60507f-cf65-4822-bca2-b973025d18e3,1019,,"[120.0, 80.0]",69332,25,,,,,-1.6382613,,Left Foot,,,"[117.5, 43.0]",,High Pass,True,37.084362,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Miguel Ángel Sánchez Muñoz,26802.0,Right Wing,64,Rayo Vallecano,360,['6d6d01f7-0a83-443a-8fa5-6ff21e50b4e1'],16,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:16.124,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.2866,,,,,,,,,,,,,,10f0d3f9-c825-4ad7-89c0-88fa4397793a,1026,,"[67.3, 69.1]",69332,25,,,,,-0.95521855,,Right Foot,,,"[94.6, 30.5]",,High Pass,,47.27843,,,,Alhassane Bangoura,23761.0,,,,,Recovery,1,From Corner,Jose María Movilla Cubero,25920.0,Right Center Midfield,64,Rayo Vallecano,360,['19192bbb-decc-47cd-ad73-f57b31ce8806'],25,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:25.580,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.749032,,,,,,,,,,,,,,24ae0eff-67da-45e3-9786-fb47a5de8197,1028,,"[94.6, 30.5]",69332,25,,,,True,-2.156157,,,,,"[83.0, 13.0]",,High Pass,,20.995476,,Incomplete,,,,,,,,,1,From Corner,Alhassane Bangoura,23761.0,Center Forward,64,Rayo Vallecano,360,"['dde304a7-1122-44fa-904d-d49a23d6eaa9', 'ded03637-240d-4bec-be9f-430166b60ba7']",27,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:27.907,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.993661,,,,,,,,,,,,,,71a94a1f-8372-4446-8a8b-df6f3bf738fb,1039,,"[78.5, 62.5]",69332,25,,True,,,-1.7472368,,Left Foot,,,"[76.2, 49.6]",,Ground Pass,,13.103435,,,,Xavier Hernández Creus,20131.0,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,66,Barcelona,217,['558d6f95-75b8-4922-a586-efed6c337f37'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:46.929,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.368089,,,,,,,,,,,,,,49e97d3a-0af2-48af-bfd1-b10ef921f42c,1041,,"[77.6, 48.6]",69332,25,,,,,-1.4345891,,Right Foot,,,"[80.3, 28.9]",,Ground Pass,,19.884165,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,66,Barcelona,217,['078b08f2-09a1-49ac-8e11-abeccd38cd65'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:48.280,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.498973,,,,,,,,,,,,,,854f6932-59c7-48a5-b62e-9907ea8971c0,1044,,"[84.3, 28.2]",69332,25,,,,,-0.591491,,Right Foot,,,"[104.1, 14.9]",,Ground Pass,,23.852253,,,,David Villa Sánchez,12737.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,66,Barcelona,217,['8f92f2f8-2dbc-43fa-a8c0-930ecef87932'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:50.739,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.5705,,,,,,,,,,,,,,4539dca1-db24-46a0-8945-ec5b96505ee1,1047,,"[110.7, 20.2]",69332,25,,,,,1.7599953,,Right Foot,True,,"[108.0, 34.3]",,Ground Pass,,14.356183,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,66,Barcelona,217,"['5958e2f0-516f-4c52-9c38-5d378e115484', 'da57ff5d-b1d2-4b8d-9233-8aa8c90d5df8']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:54.983,Pass,,2011/2012
,,,,,,,,,,,,,,,,3.148634,,,,,,,,,,,,,,0c69675a-449d-4fcd-839a-52c375f731cf,1051,,"[13.2, 45.2]",69332,25,,,,,1.3101939,,Right Foot,,,"[21.2, 75.2]",,High Pass,,31.04835,,,,Pedro Roberto Silva Botelho,26803.0,,,,,,1,From Free Kick,Jose María Movilla Cubero,25920.0,Right Center Midfield,66,Barcelona,217,['efbda237-b5cb-4190-8bd6-3929f37f455f'],56,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:56.689,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.016933,,,,,,,,,,,,,,45bc0caf-1687-4ce1-8358-f6a4ff3fbfa8,1060,,"[7.0, 45.0]",69332,26,,True,,,0.41689807,,Right Foot,,,"[42.0, 60.5]",,High Pass,,38.278584,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,David Cobeño Iglesias,26438.0,Goalkeeper,67,Rayo Vallecano,360,['27627d8c-cb41-457a-b94d-403265353857'],38,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:26:38.165,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.9398,,,,,,,,,,,,,,ed4963b7-6929-4050-b1f2-537950fc7bfa,1074,,"[94.7, 32.7]",69332,26,,,,,0.7437556,,Right Foot,,,"[104.7, 41.9]",,Low Pass,,13.58823,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,68,Barcelona,217,['353c3d67-fd07-4243-b687-db9d8415c75f'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:46.506,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.607611,,,,,,,,,,,,,,f9a570a0-05e3-49a8-a9ab-2453af0ceeda,1077,,"[104.7, 40.5]",69332,26,,,,,-1.6814536,,Right Foot,,,"[104.1, 35.1]",,Ground Pass,,5.433231,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,68,Barcelona,217,['b4293251-7fa3-4579-afcb-f1ad55d3157c'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:48.107,Pass,,2011/2012
,,,,,,,,,,,,,,,,5.743727,,,,,,,,,,,,,,8385c95b-2808-47c4-8933-2ed08ba6301b,1085,,"[16.0, 37.9]",69332,26,,,,,-0.39174187,,Drop Kick,,,"[104.6, 1.3]",,High Pass,,95.861984,,Out,,Alhassane Bangoura,23761.0,,,,,,1,Regular Play,David Cobeño Iglesias,26438.0,Goalkeeper,68,Barcelona,217,['53a3eba5-e25d-4025-b2dd-175d7fb5815d'],53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:26:53.856,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.149253,,,,,,,,,,,,,,168b7a41-5fb1-4fee-9fbd-71261f16228b,1087,,"[8.0, 80.0]",69332,27,,,,,-1.5707964,,,,,"[8.0, 68.0]",,Low Pass,,12.0,,,,Gerard Piqué Bernabéu,5213.0,,,,,Throw-in,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,69,Barcelona,217,['cd272cd1-fa9f-41ac-abfb-6b8ab27c540c'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:06.060,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.92503,,,,,,,,,,,,,,154b73d5-4c4d-412b-9ecc-02ca44e37ba3,1090,,"[9.6, 59.6]",69332,27,,,,,-1.2154193,,Right Foot,,,"[20.4, 30.5]",,Ground Pass,,31.039492,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,69,Barcelona,217,['310f07b4-58dc-443a-abb5-007e3213fc2e'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:10.323,Pass,,2011/2012
,,,,,,,,,,,,,,,,5.0051,,,,,,,,,,,,,,101619f0-b918-45d9-bf1f-d9d9af8f5858,1093,,"[51.9, 28.2]",69332,27,,,,,0.72750527,,Left Foot,,,"[109.4, 79.4]",,High Pass,,76.99149,,Out,,Alexis Alejandro Sánchez Sánchez,3385.0,,True,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,69,Barcelona,217,['06f23539-d70a-4fd3-9add-9b75ce3b0128'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:18.367,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.1832,,,,,,,,,,,,,,a5537845-c083-4003-a94c-742cfd5fb935,1095,,"[14.2, 1.0]",69332,27,,,,,0.11998821,,,,,"[42.4, 4.4]",,High Pass,,28.404224,,Incomplete,,Miguel Pérez Cuesta,26804.0,,,,,Throw-in,1,From Throw In,Jordi Figueras Montel,26801.0,Left Back,70,Rayo Vallecano,360,"['3d1dca36-597d-495f-9924-a3c32f1e379d', 'f32785a4-c161-4a4b-9da2-da36bff1a522']",42,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:42.328,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.0347,,,,,,,,,,,,,,3d1dca36-597d-495f-9924-a3c32f1e379d,1097,,"[78.6, 76.6]",69332,27,,,,True,-2.9304993,,,,,"[75.8, 76.0]",,High Pass,,2.8635643,,Incomplete,,,,,,,,Recovery,1,From Throw In,Seydou Kéita,20169.0,Center Defensive Midfield,70,Rayo Vallecano,360,"['206575c9-7271-42b0-8fc7-7b713a3ad8b3', '58641471-d9c3-4082-8801-84a0313a41c1', 'a5537845-c083-4003-a94c-742cfd5fb935']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:43.511,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.381144,,,,,,,,,,,,,,5580c729-f20a-40db-bed5-5c5b187adeef,1100,,"[71.9, 80.0]",69332,27,,,,,-1.9584659,,,,,"[67.0, 68.0]",,Low Pass,,12.961867,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,71,Barcelona,217,['44405a9f-6370-4f79-846f-771c850dc521'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:57.511,Pass,,2011/2012
