bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1624254a-629d-4867-9e36-1e7c49752519,132,,,"[33.3, 65.1]",69255,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,['d78fbc6e-eb90-4edc-bf40-10e3dbb869b1'],44,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.406,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,879fb10f-d37d-43ed-970d-f31f5c53df33,304,,,"[68.4, 55.7]",69255,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Torres Buigues,24162.0,Left Defensive Midfield,15,Málaga,223,['c4995494-7094-4a35-b25c-52bb4ae31559'],50,,,,,,,,,,,,,,,,Málaga,223,00:04:50.230,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4a38a30d-a1a4-4eff-9662-351e59ed4a7b,364,,,"[74.6, 18.8]",69255,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,19,Barcelona,217,['f9a4a422-1e23-42c7-a719-026b42c1aecb'],40,,,,,,,,,,,,,,,,Barcelona,217,00:06:40.346,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6790ac5b-ac02-4424-bc9a-da36d00fc56c,416,,,"[15.1, 66.2]",69255,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Right Center Back,24,Barcelona,217,['f5cdbd1b-6fcd-4d18-8d79-f2307118461e'],6,,,,,,,,,,,,,,,,Barcelona,217,00:08:06.465,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e268a4a4-3bc4-4355-9a17-1cbf154882cc,513,,,"[72.5, 63.9]",69255,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,25,Barcelona,217,['c42090e6-09f3-4a12-96ea-e3ad89a0b2a2'],52,,,,,,,,,,,,,,,,Barcelona,217,00:09:52.722,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,422fb5d1-5ad8-43fe-a006-e614891aed14,560,,,"[63.2, 30.1]",69255,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Obinna Nsofor,26678.0,Center Forward,30,Barcelona,217,['fb31019f-fb86-4565-a7f0-4a549e38f164'],35,,,,,,,,,,,,,,,,Málaga,223,00:11:35.730,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,91b4945c-9126-4cdf-b26b-468b3ff7be44,609,,,"[67.6, 4.6]",69255,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,31,Málaga,223,['244e2486-5633-40a7-b120-ebcab53c549e'],32,,,,,,,,,,,,,,,,Málaga,223,00:12:32.670,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9a0cae43-b723-40c6-b81b-eca223125a21,767,,,"[36.5, 25.9]",69255,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,39,Barcelona,217,['a800c6c5-ba11-4784-b7b8-940a23a752c0'],36,,,,,,,,,,,,,,,,Barcelona,217,00:15:36.285,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3b4e8677-b8c0-46d4-bccb-7f984e86e788,783,,,"[85.7, 58.3]",69255,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,40,Barcelona,217,['442924e1-66d4-4925-b64d-20c74dd29ba7'],1,,,,,,,,,,,,,,,,Barcelona,217,00:16:01.417,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,8362b48d-763b-4165-838d-32d7ffc035b3,878,,,"[91.1, 58.8]",69255,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,46,Barcelona,217,"['1b5c830d-2d39-469e-9c06-be708e1ec749', '94d4013e-bb3b-41a4-a1f5-8f898876d422']",11,,,,,,,,,,,,,,,,Barcelona,217,00:18:11.687,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e0e36da3-a9c8-49b3-bd4c-dcb09b978ed7,959,,,"[47.6, 7.4]",69255,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nabil Baha,26670.0,Center Attacking Midfield,52,Málaga,223,['7d33cb56-e61c-496f-a17d-ba7e7897da4c'],2,,,,,,,,,,,,,,,,Málaga,223,00:21:02.969,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,87120242-c642-4f66-8cb6-949db4c34ec7,984,,,"[75.7, 29.8]",69255,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Jesús Gutiérrez Robles,25883.0,Right Defensive Midfield,55,Málaga,223,['9dd28556-bafa-4ed3-b763-7911d12d8636'],5,,,,,,,,,,,,,,,,Málaga,223,00:22:05.019,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d122c20d-13ad-4d4d-a5c9-452cddefd1ab,1113,,,"[89.5, 68.7]",69255,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Obinna Nsofor,26678.0,Center Forward,63,Málaga,223,['c3334571-0e96-436b-baba-f80362e4528b'],56,,,,,,,,,,,,,,,,Málaga,223,00:26:56.009,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f5f65b6f-00ad-4e9e-a192-44cb10e76a79,1249,,,"[63.3, 51.8]",69255,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Obinna Nsofor,26678.0,Center Forward,70,Málaga,223,['327fc85e-49c5-408e-b8bb-68fb97a10a8d'],44,,,,,,,,,,,,,,,,Málaga,223,00:30:44.279,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,1c86be9f-ad2d-44fe-a763-7e820f6f0e7a,1252,,,"[68.4, 56.2]",69255,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Obinna Nsofor,26678.0,Center Forward,70,Málaga,223,['7ccd69dc-07fc-4d2a-819b-8bc359e5b968'],46,,,,,,,,,,,,,,,,Málaga,223,00:30:46.254,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4fe408ba-2418-4c18-b0be-686a78220ab4,1284,,,"[66.9, 56.9]",69255,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Victor Obinna Nsofor,26678.0,Center Forward,71,Málaga,223,['1783fe40-c7ce-4f9f-88a1-7fcbc899c549'],22,,,,,,,,,,,,,,,,Málaga,223,00:32:22.575,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e8bb9f89-f91a-49f7-ba46-3692600ab493,1456,,,"[59.5, 15.1]",69255,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Torres Caturla,26679.0,Left Back,75,Barcelona,217,['4f1a7a7c-1dd9-4987-b762-b80906cc5907'],13,,,,,,,,,,,,,,,,Málaga,223,00:36:13.974,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,997ec0b0-5181-4edd-af2e-17c32b69ecb2,1575,,,"[34.8, 29.0]",69255,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Torres Buigues,24162.0,Left Defensive Midfield,83,Málaga,223,['5371ae88-a227-453a-8671-f71c0ca6748c'],24,,,,,,,,,,,,,,,,Málaga,223,00:39:24.921,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2741ab3b-6cd6-40c7-9a53-74375fd00d29,1627,,,"[53.2, 66.2]",69255,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,89,Barcelona,217,['941709d9-1bde-4b74-a531-5b3bdefde1fb'],12,,,,,,,,,,,,,,,,Barcelona,217,00:41:12.983,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,07251dae-c91b-46ae-bbf4-c797faa260e5,1717,,,"[78.7, 75.6]",69255,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,94,Barcelona,217,['c9bd0b0f-8763-40a1-b7e4-cee71b1655ef'],55,,,,,,,,,,,,,,,,Barcelona,217,00:43:55.677,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,91f7ceeb-b019-4beb-9adf-fee46d427b4b,1970,,,"[56.8, 46.1]",69255,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,107,Málaga,223,['dfd0a61e-297a-488e-85d5-e74686b5aa42'],25,,,,,,,,,,,,,,,,Málaga,223,00:02:25.804,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9f94da65-9f9f-4819-b99c-4dbd17c3661c,2139,,,"[70.5, 18.1]",69255,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Torres Buigues,24162.0,Left Defensive Midfield,116,Málaga,223,['478dd7ea-2481-4f75-93e6-a4198b640b3d'],33,,,,,,,,,,,,,,,,Málaga,223,00:05:33.304,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cdfa18a2-b31a-4134-921a-54e9d3e4fb07,2175,,,"[81.4, 56.8]",69255,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,119,Barcelona,217,['a86e8e12-33b6-48c6-945d-11c1988a18d7'],42,,,,,,,,,,,,,,,,Barcelona,217,00:06:42.099,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6ca4b4c5-fe4a-4a91-a489-0c0282f76d69,2193,,,"[30.8, 63.3]",69255,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,122,Barcelona,217,['3fb4e7af-e1f4-4b22-be7a-ef66049e0cf4'],47,,,,,,,,,,,,,,,,Barcelona,217,00:07:47.299,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,de2b30ee-20f7-48ec-9a52-1cdee30237b0,2342,,,"[69.8, 19.1]",69255,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,129,Barcelona,217,['4d241a92-067e-4693-a13c-1d8634a070ad'],37,,,,,,,,,,,,,,,,Barcelona,217,00:11:37.256,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fcba4cc3-77d7-444b-87fe-6247bdeb15b4,2441,,,"[82.5, 22.5]",69255,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,132,Barcelona,217,['7ce4392a-8919-416d-b732-07d0d1785701'],47,,,,,,,,,,,,,,,,Barcelona,217,00:12:47.968,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,61163cf7-8b07-4838-81b2-a7cbbeb58c7a,2597,,,"[82.3, 8.0]",69255,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,140,Barcelona,217,['afeb92b2-a99d-443c-b134-65f63cbc7b72'],26,,,,,,,,,,,,,,,,Barcelona,217,00:17:26.600,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dc678f19-9ba6-4e3c-8344-bc064ce9254a,2604,,,"[92.2, 17.6]",69255,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,140,Barcelona,217,['c816e5d7-26e2-48fc-a6c8-67afe52df1b9'],31,,,,,,,,,,,,,,,,Barcelona,217,00:17:31.029,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,01dd9647-9fb2-4a29-ad9d-d7068504cee0,2619,,,"[45.1, 66.5]",69255,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,143,Barcelona,217,['a422ba8d-1bac-402c-9b1a-32723da14871'],40,,,,,,,,,,,,,,,,Barcelona,217,00:18:40.677,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5ef0349e-3a48-4255-80f7-998dee7df327,2635,,,"[60.3, 53.2]",69255,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,145,Málaga,223,['174f4989-809e-460b-9b12-619f6ff77fc9'],8,,,,,,,,,,,,,,,,Málaga,223,00:19:08.463,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7b0144bc-6d9f-4f17-b1c2-eb5ad13ffc53,2708,,,"[81.6, 77.1]",69255,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesús Gámez Duarte,4788.0,Right Back,149,Málaga,223,"['3440da52-e6d4-4d13-b467-862e7993c19d', 'f57b0a09-36ef-404f-8d47-b83999be458b']",34,,,,,,,,,,,,,,,,Málaga,223,00:20:34.124,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,9a6f07ac-170a-4426-96bf-8b12f521239e,2775,,,"[61.2, 27.8]",69255,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,152,Barcelona,217,['d045c953-828e-46b0-89d8-8545f6199d4b'],38,,,,,,,,,,,,,,,,Barcelona,217,00:22:38.285,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5be8d8eb-ae1a-4dc7-a5e1-60c47a313ce5,2824,,,"[71.2, 78.2]",69255,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Torres Buigues,24162.0,Left Defensive Midfield,155,Málaga,223,['4cbd131c-1d91-46d0-9455-6b1266f6f5c2'],11,,,,,,,,,,,,,,,,Málaga,223,00:25:11.182,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,ed4c357e-ada6-48b2-9980-517791d6d177,2873,,,"[54.7, 4.9]",69255,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,160,Barcelona,217,['c02d3673-0096-4d8a-bde9-4868814b7812'],29,,,,,,,,,,,,,,,,Barcelona,217,00:26:29.249,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,ddb8e846-4448-4ee5-ba16-2143eed8b71d,3008,,,"[46.3, 53.8]",69255,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Torres Buigues,24162.0,Left Defensive Midfield,168,Barcelona,217,['fcaef834-0b13-4f9f-809c-ee517fa7c59e'],45,,,,,,,,,,,,,,,,Málaga,223,00:29:45.283,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a35d32ba-ee98-4c80-bf02-a942d728bf20,3047,,,"[35.3, 49.7]",69255,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Martín Forestieri,9558.0,Center Attacking Midfield,171,Málaga,223,['4600ded0-0a20-427c-a532-0b68aab6c843'],30,,,,,,,,,,,,,,,,Málaga,223,00:30:30.318,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,a3cd662b-6965-4f7b-906f-438d1001c17b,3131,,,"[89.4, 14.8]",69255,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,175,Barcelona,217,['0e85f314-4544-4ed5-9b1f-c5529253acee'],32,,,,,,,,,,,,,,,,Barcelona,217,00:33:32.214,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,b1398989-48ff-4745-a1d6-223c15868d0f,3197,,,"[85.2, 42.3]",69255,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,175,Barcelona,217,['9678a1f4-7a9e-4cb0-8196-93a04942032c'],25,,,,,,,,,,,,,,,,Barcelona,217,00:34:25.772,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fe8d513f-6615-4a48-b79e-97eac8989a3f,3208,,,"[65.7, 74.8]",69255,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesús Gámez Duarte,4788.0,Right Back,176,Málaga,223,['30e35d3c-1350-4fb4-b9da-30d99b925afc'],44,,,,,,,,,,,,,,,,Málaga,223,00:34:44.802,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,True,True,,,,,,,ecefb5bb-c392-450d-bdda-382b9382cebb,3315,,,"[33.4, 49.7]",69255,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,182,Málaga,223,['f435a2e9-5c99-4eb5-bc7e-5089882732fc'],38,,,,,,,,,,,,,,,,Barcelona,217,00:37:38.762,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,a1c2a15b-214e-43bf-9b72-258369c00c4d,3399,,,"[69.2, 62.2]",69255,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,187,Barcelona,217,['62d7305d-86a1-4dde-b8ae-27df73b7f24e'],50,,,,,,,,,,,,,,,,Barcelona,217,00:39:50.602,Foul Won,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,78b2d76e-bf0e-4712-9abc-4fb25677fdf4,3474,,,"[98.6, 55.3]",69255,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,190,Barcelona,217,['9a4e4d3b-2299-484a-bd9a-27a47170db71'],6,,,,,,,,,,,,,,,,Barcelona,217,00:42:06.034,Foul Won,True,2009/2010
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,fd39885c-e982-478e-9a85-c6a08b60c532,177,,,"[57.1, 51.7]",69255,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,9,Málaga,223,"['74a8429d-cd80-4161-9996-172f5adc1b44', 'f41bf9c6-99bf-4851-9cc4-00bf27379a9b']",40,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.004,Dribbled Past,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b3d22017-8f99-48bb-af4a-f24ebc900dbf,284,,,"[51.4, 73.3]",69255,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Torres Buigues,24162.0,Left Defensive Midfield,14,Barcelona,217,"['26a914a0-0ad2-4c79-a38f-c8157ebf4054', '33968ddf-2b10-425c-ab42-cc46659e378a', 'a4acd290-2534-47c9-9d99-e2a04d4e8336']",37,,,,,,,,,,,,,,,,Málaga,223,00:04:37.360,Dribbled Past,,2009/2010
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,32d36079-2aad-4012-b553-b4510f240172,556,,,"[57.1, 42.3]",69255,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,30,Barcelona,217,"['205d0b0d-c265-4e21-afad-2200f9e7334a', '9b93b803-981a-4302-8b6e-9433d8b43cce', 'f154d316-1e4b-498b-b9c8-c89b563eb35f']",35,,,,,,,,,,,,,,,,Barcelona,217,00:11:35.197,Dribbled Past,,2009/2010
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,3d10e579-a788-4348-b5f0-255789c3d79d,604,,,"[69.4, 75.0]",69255,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,31,Málaga,223,"['3a0a89e9-3125-4660-8218-dd2688ba90e5', 'f759141b-ddb9-48c3-bda6-d49aff5e8aab']",28,,,,,,,,,,,,,,,,Barcelona,217,00:12:28.943,Dribbled Past,,2009/2010
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,03694d94-36f2-4060-a559-f49c37499a32,684,,,"[54.1, 75.7]",69255,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,34,Málaga,223,"['4ca27870-2330-4fe7-a17a-69c34a5c0329', 'bdeaad90-1dcb-4391-90fe-1d0b7106174c']",18,,,,,,,,,,,,,,,,Barcelona,217,00:14:18.560,Dribbled Past,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,307d2f8c-18c6-46ab-8849-cd7be53c1863,838,,,"[30.5, 9.9]",69255,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Torres Buigues,24162.0,Left Defensive Midfield,43,Barcelona,217,"['46af5cdb-9e7e-41ac-b568-f174c7e39859', 'd38c0a63-9ece-4c04-80cb-f4f5165ca87e', 'fa4b972e-5e4f-4013-b0d1-b0eed1bef912']",36,,,,,,,,,,,,,,,,Málaga,223,00:17:36.170,Dribbled Past,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1fad3212-240f-4f1d-a7a5-ff5d852cafa3,873,,,"[31.5, 20.4]",69255,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,46,Barcelona,217,"['92307d3d-6638-4f5d-afaf-4f16b7e56e8e', '9dddd3a8-a337-49cd-b3b8-c85caafeb421', 'f8ba358a-f7bf-4058-880b-e6b3381134a7']",11,,,,,,,,,,,,,,,,Málaga,223,00:18:11.330,Dribbled Past,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7517fcc7-3730-4a71-8749-e98ef51a8754,880,,,"[30.3, 27.8]",69255,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Jesús Gutiérrez Robles,25883.0,Right Defensive Midfield,46,Barcelona,217,"['08c3b328-3429-4c91-b10d-06fc93b3ea17', '0c542876-8d1f-4640-b2e5-c08715e8810d', '7058e225-9730-4875-8aeb-65c06eb7c301']",13,,,,,,,,,,,,,,,,Málaga,223,00:18:13.186,Dribbled Past,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a7f9cb08-1e65-40bd-8c16-af49feb1bf65,887,,,"[15.5, 51.2]",69255,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Torres Buigues,24162.0,Left Defensive Midfield,46,Barcelona,217,"['b4eb973b-d42c-4aa5-94ad-2cf91b9c8a42', 'e4965077-a9d1-4a96-866e-b8de33a55043']",18,,,,,,,,,,,,,,,,Málaga,223,00:18:18.062,Dribbled Past,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,34e68426-e887-4612-aed6-58d004ff722f,934,,,"[23.7, 27.2]",69255,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Jesús Gutiérrez Robles,25883.0,Right Defensive Midfield,48,Barcelona,217,"['2bb99809-3bef-43d6-90d1-84d269c4edee', '3d8f458d-47f7-4427-afb6-c17f652c8acd', '6ac179ab-8326-4832-96e3-69823ad1fa43']",21,,,,,,,,,,,,,,,,Málaga,223,00:19:21.694,Dribbled Past,,2009/2010
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,e311493b-7a4a-4f5c-be66-10a2c24a1f09,1129,,,"[64.2, 13.0]",69255,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Torres Caturla,26679.0,Left Back,65,Málaga,223,"['39f8fc6d-524a-4611-a605-5a1f9f9cba1d', '9c93a7f6-7d7f-41a2-90c6-c06be29fc6bf']",57,,,,,,,,,,,,,,,,Málaga,223,00:27:57.241,Dribbled Past,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c4f6ca24-3937-43c1-afb8-5a552348f7fe,1245,,,"[57.8, 35.2]",69255,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Right Center Back,70,Málaga,223,"['1954e66c-b707-4cb5-98af-e432e17c90fc', '6c200a00-3a1d-4de4-a134-dd789c0a262c']",43,,,,,,,,,,,,,,,,Barcelona,217,00:30:43.861,Dribbled Past,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6d313010-5474-4e88-8950-5f670323acc8,1263,,,"[39.0, 21.9]",69255,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,71,Málaga,223,['ab690ee5-9c03-4b97-9053-b6a059ed1d97'],7,,,,,,,,,,,,,,,,Barcelona,217,00:32:07.158,Dribbled Past,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f21a3088-c25d-4eca-9679-a448863c6073,1401,,,"[78.0, 23.6]",69255,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Victor Obinna Nsofor,26678.0,Center Forward,74,Barcelona,217,"['10abdffe-1251-4cb7-8903-f2cb93306ca8', 'dd5e744d-17d0-486e-8976-859e68cd683c', 'f80a428c-ad11-40dd-80e9-5883bee132b4']",12,,,,,,,,,,,,,,,,Málaga,223,00:35:12.883,Dribbled Past,,2009/2010
