ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.4744,,,,,,,,,,,,,9b0fecf3-01c8-4ccf-a1b0-bebb1507c3c1,3221,,"[92.2, 13.2]",70283,75,,,,,2.068139,,Right Foot,,,"[90.3, 16.7]",,Ground Pass,3.9824615,,Incomplete,,,,,,,,,2,From Throw In,Sergio García De La Fuente,6767.0,Center Forward,155,Espanyol,214,['c75f965b-52cf-4499-951f-319d04e71979'],30,,,,,,,,,,,,,,,,,,Espanyol,214,00:30:30.345,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.964357,,,,,,,,,,,,,de2d2e09-4b7f-4c7b-bd63-e00d8f7b04a2,3224,,"[41.0, 63.0]",70283,75,,,,,1.0545657,,Left Foot,,,"[43.1, 66.7]",,Low Pass,4.2544093,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Recovery,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,156,Barcelona,217,"['04c0535c-f40a-4113-b94b-b008cf1dcb22', 'b082dba2-bc0e-4851-9e1e-7e609ff4db54']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:32.065,Pass,True,2013/2014
,,,,,,,,,,,,,,,,4.316205,,,,,,,,,,,,,5fb0b229-14cc-47bf-99cd-af3e4a37d11c,3227,,"[65.6, 45.0]",70283,75,,,,,0.47999087,,Left Foot,,,"[92.3, 58.9]",,Low Pass,30.101496,,,,Neymar da Silva Santos Junior,4320.0,,,Through Ball,True,,2,From Counter,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,156,Barcelona,217,['b22dc082-3469-48d2-a432-f3729f5ba867'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:35.840,Pass,,2013/2014
,,,,,,,,,,,,,,,,3.5986,,,,,,,,,,,,,8a6b6eac-c859-400b-9c06-2d1accda563e,3232,,"[8.4, 37.1]",70283,75,,True,,,0.12472237,,Keeper Arm,,,"[41.9, 41.3]",,Low Pass,33.762257,,Unknown,,,,,,,,,2,From Counter,Francisco Casilla Cortés,6706.0,Goalkeeper,157,Espanyol,214,,56,,,,,,,,,,,,,,,,,,Espanyol,214,00:30:56.457,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.3569,,,,,,,,,,,,,d1dec04a-a154-490a-8fb8-c095a2de7133,3235,,"[43.5, 35.6]",70283,76,,,,,1.5707964,,Left Foot,,,"[43.5, 49.5]",,Ground Pass,13.9,,,,Sidnei Rechel da Silva Júnior,6777.0,,,,,Free Kick,2,From Free Kick,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,158,Espanyol,214,['770dac12-29cf-4dd9-8ae9-951a01642724'],15,,,,,,,,,,,,,,,,,,Espanyol,214,00:31:15.369,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.1845,,,,,,,,,,,,,251a180e-d218-42b4-b085-26c017c80af9,3238,,"[42.8, 50.2]",70283,76,,,,,0.6896915,,Right Foot,,,"[70.2, 72.8]",,High Pass,35.517883,,,,Raúl Rodríguez Navarro,26667.0,,,,,,2,From Free Kick,Sidnei Rechel da Silva Júnior,6777.0,Right Center Back,158,Espanyol,214,['ca29ca23-e5a9-4d6f-8c0e-e30c852125de'],17,,,,,,,,,,,,,,,,,,Espanyol,214,00:31:17.912,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.8378,,,,,,,,,,,,,e1b0e5c2-de00-4446-ac09-8fb3fe0f9b68,3241,,"[70.0, 72.6]",70283,76,,,,,-0.98279375,,Right Foot,,,"[75.2, 64.8]",,Low Pass,9.3744335,,Incomplete,,,,,,,,,2,From Free Kick,Raúl Rodríguez Navarro,26667.0,Right Back,158,Espanyol,214,['c45a802b-2d61-4fb6-ac21-832541ec4ace'],20,,,,,,,,,,,,,,,,,,Espanyol,214,00:31:20.141,Pass,,2013/2014
,,,,,,,,,,,,,,,,4.873432,,,,,,,,,,,,,c099eca8-3666-4e39-a139-b272d46f74ad,3251,,"[76.9, 23.4]",70283,76,,,,,-0.31204212,,Right Foot,,,"[117.2, 10.4]",,Ground Pass,42.344894,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,159,Barcelona,217,"['58b00b7f-9379-4e67-9a49-378f3db95e6f', 'c7b86f13-4f6b-43e5-b274-0e2fb0ee4042']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:25.456,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.589604,,,,,,,,,,,,,2278d31d-4d39-4210-a1b3-d97231640a2e,3254,,"[111.5, 8.6]",70283,76,,,,,1.8799952,,Right Foot,,,"[106.9, 23.0]",,Ground Pass,15.116878,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,159,Barcelona,217,['5e4a0083-4137-4d37-8767-1a62fe62689c'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:35.528,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.357197,,,,,,,,,,,,,0dd9377d-b324-41df-9a2e-c0ff28f1126e,3259,,"[4.3, 54.1]",70283,76,,,,,1.4501727,,Left Foot,,,"[4.7, 57.4]",,Ground Pass,3.3241541,,,,David López Silva,6754.0,,,,,Recovery,2,Regular Play,Jhon Andrés Córdoba Copete,8817.0,Right Wing,160,Espanyol,214,['ba432200-a9da-459c-90f1-bce1e64b574f'],39,,,,,,,,,,,,,,,,,,Espanyol,214,00:31:39.161,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.9207,,,,,,,,,,,,,13d7d63d-a0fb-4a55-9c69-b227921502a4,3262,,"[8.6, 65.6]",70283,76,,,,,-0.036569055,,Right Foot,,,"[49.6, 64.1]",,High Pass,41.02743,,,,Sergio García De La Fuente,6767.0,,,,,,2,Regular Play,David López Silva,6754.0,Center Defensive Midfield,160,Espanyol,214,['8a169772-420d-4816-a97a-4e4ce2132de9'],41,,,,,,,,,,,,,,,,,,Espanyol,214,00:31:41.896,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.951,,,,,,,,,,,,,7e01e567-d07b-4d11-888b-761d21d0693e,3269,,"[63.0, 76.5]",70283,77,,,,,-0.7528999,,Right Foot,,,"[102.7, 39.3]",,High Pass,54.40524,,Incomplete,,Jhon Andrés Córdoba Copete,8817.0,,,,,Free Kick,2,From Free Kick,Raúl Rodríguez Navarro,26667.0,Right Back,161,Espanyol,214,"['9c505ed6-8782-4438-a45f-eec1d757a1d8', 'a63dbf24-fbd9-4c44-a6c2-636e77b08c6c']",41,,,,,,,,,,,,,,,,,,Espanyol,214,00:32:41.538,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.068885,,,,,,,,,,,,,9c505ed6-8782-4438-a45f-eec1d757a1d8,3272,,"[18.3, 41.7]",70283,77,,,,True,-0.8058035,,,,,"[27.9, 31.7]",,High Pass,13.862179,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,162,Barcelona,217,"['256057d7-477a-4663-a98a-8dd047a698b5', '7e01e567-d07b-4d11-888b-761d21d0693e', 'e1baa872-6b72-4fab-a7f0-403fa248abda']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:44.489,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.364955,,,,,,,,,,,,,985ff9e6-db8f-4db5-9480-c3bb703ac9bd,3275,,"[57.5, 16.7]",70283,77,,,,,-0.8960554,,Right Foot,,,"[64.7, 7.7]",,Ground Pass,11.525623,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,162,Barcelona,217,['e7a3df21-9e15-4727-8047-3a7a04079454'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:51.130,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.340192,,,,,,,,,,,,,5905fa18-57f8-4970-8f3b-9b577a48052f,3280,,"[56.9, 13.2]",70283,77,,,,,1.9081043,,Left Foot,,,"[49.5, 34.3]",,Ground Pass,22.360008,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,162,Barcelona,217,"['83583265-6316-4790-ac7d-db02f3b2ecac', 'ad260615-bad0-4d1a-8059-18838faafbae']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:59.907,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.5846,,,,,,,,,,,,,3994e3af-1fab-4404-9439-017887ba3894,3283,,"[53.4, 40.6]",70283,78,,,,,0.3168245,,Right Foot,,,"[83.9, 50.6]",,High Pass,32.097507,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,162,Barcelona,217,"['2287634a-d2e3-48a0-82cf-e58289768166', 'f76f9d7b-8d11-40ff-959f-95660a3a8bcb']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:03.629,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.9184,,,,,,,,,,,,,f76f9d7b-8d11-40ff-959f-95660a3a8bcb,3285,,"[37.1, 30.4]",70283,78,,,,,0.78106916,,Left Foot,,,"[48.7, 41.9]",,High Pass,16.33432,,,,Jhon Andrés Córdoba Copete,8817.0,,,,,Recovery,2,Regular Play,Juan Rafael Fuentes Hernández,4741.0,Left Back,163,Espanyol,214,"['3994e3af-1fab-4404-9439-017887ba3894', '5d35de38-4084-4c79-9816-e3bac69a178c']",5,,,,,,,,,,,,,,,,,,Espanyol,214,00:33:05.213,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.0005,,,,,,,,,,,,,59f524d7-cd35-41a4-b0d3-696041d16f25,3289,,"[42.8, 48.4]",70283,78,,,,,-2.2774105,,Right Foot,,,"[35.8, 40.2]",,Ground Pass,10.781466,,,,Sidnei Rechel da Silva Júnior,6777.0,,,,,,2,Regular Play,Jhon Andrés Córdoba Copete,8817.0,Right Wing,163,Espanyol,214,"['b00c769c-9a32-485a-b38b-0dbb8b486ad3', 'dafefc26-9021-48fd-8bcd-3b7c391f91c2']",13,,,,,,,,,,,,,,,,,,Espanyol,214,00:33:13.413,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.0081,,,,,,,,,,,,,5e9cc605-b10e-4ae0-83e4-e8967da7d38c,3293,,"[43.2, 37.8]",70283,78,,,,,-0.18265462,,Right Foot,,,"[58.9, 34.9]",,Ground Pass,15.965588,,,,David López Silva,6754.0,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Right Center Back,163,Espanyol,214,['9111cc50-c38a-439a-badf-b2a65f6d0c3e'],15,,,,,,,,,,,,,,,,,,Espanyol,214,00:33:15.441,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.806965,,,,,,,,,,,,,3c21675c-1a80-47dc-8a6a-346f0e094d88,3296,,"[71.8, 28.0]",70283,78,,,,,-1.0164888,,Right Foot,,,"[86.1, 4.9]",,Ground Pass,27.167995,,,,Juan Rafael Fuentes Hernández,4741.0,,,,,,2,Regular Play,David López Silva,6754.0,Center Defensive Midfield,163,Espanyol,214,['15ab816e-5ac3-40d0-93de-153caac78dc5'],19,,,,,,,,,,,,,,,,,,Espanyol,214,00:33:19.051,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.9766,,,,,,,,,,,,,6b4aa62a-7ac8-46e6-ab31-e06ab399ee18,3299,,"[86.6, 4.9]",70283,78,,,,,2.2706892,,Left Foot,,,"[81.8, 10.6]",,Ground Pass,7.4518456,,,,David López Silva,6754.0,,,,,,2,Regular Play,Juan Rafael Fuentes Hernández,4741.0,Left Back,163,Espanyol,214,['2f4174a3-e85a-46e8-b0e9-f471d44caf4a'],22,,,,,,,,,,,,,,,,,,Espanyol,214,00:33:22.474,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.711796,,,,,,,,,,,,,2c7aaefa-7f3d-40fb-9c79-e53817a1732b,3302,,"[81.8, 10.6]",70283,78,,,,,2.0873897,,Right Foot,,,"[72.2, 27.5]",,Ground Pass,19.436306,,,,Víctor Sánchez Mata,6758.0,,,,,,2,Regular Play,David López Silva,6754.0,Center Defensive Midfield,163,Espanyol,214,['295e1eb0-17a6-432a-a54d-648f070843a4'],24,,,,,,,,,,,,,,,,,,Espanyol,214,00:33:24.855,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.2774,,,,,,,,,,,,,c34ec516-e452-49af-ae30-502a42754ccd,3305,,"[72.2, 31.2]",70283,78,,,,,1.0625987,,Right Foot,,,"[93.7, 69.8]",,Low Pass,44.18382,,,,Abraham González Casanova,27148.0,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Left Center Midfield,163,Espanyol,214,['43a4bb5f-55c5-40a8-9ade-2e24bd25e683'],27,,,,,,,,,,,,,,,,,,Espanyol,214,00:33:27.531,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.9959,,,,,,,,,,,,,eaa22af6-4c28-4a10-929b-125f6ee20ba3,3308,,"[90.0, 67.6]",70283,78,,,,,-1.6088731,,Right Foot,,,"[89.6, 57.1]",,Ground Pass,10.507616,,,,Víctor Sánchez Mata,6758.0,,,,,,2,Regular Play,Abraham González Casanova,27148.0,Right Center Midfield,163,Espanyol,214,['b0950848-405d-4321-bd2f-ad8f4999b757'],32,,,,,,,,,,,,,,,,,,Espanyol,214,00:33:32.574,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.743461,,,,,,,,,,,,,37cbfb34-73d1-4f0a-afa8-f7958f7add18,3311,,"[89.8, 56.9]",70283,78,,,,,-0.02352507,,Right Foot,,,"[98.3, 56.7]",,Ground Pass,8.502353,,,,Sergio García De La Fuente,6767.0,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Left Center Midfield,163,Espanyol,214,['5575d932-04a1-4f4b-a63f-145648f76021'],33,,,,,,,,,,,,,,,,,,Espanyol,214,00:33:33.650,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.7576,,,,,,,,,,,,,c917922b-0ab4-4218-868d-1e886d7dc275,3318,,"[22.2, 31.7]",70283,78,,,,,0.8694488,,Right Foot,,,"[34.7, 46.5]",,Low Pass,19.372402,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,163,Espanyol,214,['bc2e3bea-4b95-4653-aa20-f434bc80e6ba'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:38.701,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.6238,,,,,,,,,,,,,00b60b8c-f55f-4c69-9282-115854366aaf,3321,,"[36.6, 47.4]",70283,78,,,,,-0.58101946,,Right Foot,,,"[53.2, 36.5]",,Low Pass,19.858751,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,163,Espanyol,214,"['0b86b0af-2f7f-4a7d-9045-15e4029d491f', '9738c8f0-cfda-4ed7-a2b4-6ab07692b4af']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:42.863,Pass,,2013/2014
,,,,,,,,,,,,,,,,4.2447,,,,,,,,,,,,,9738c8f0-cfda-4ed7-a2b4-6ab07692b4af,3323,,"[67.8, 44.5]",70283,78,,,,,-3.131363,,Right Foot,,,"[28.7, 44.1]",,Low Pass,39.102047,,,,Francisco Casilla Cortés,6706.0,,,,,Recovery,2,Regular Play,Abraham González Casanova,27148.0,Right Center Midfield,163,Espanyol,214,"['00b60b8c-f55f-4c69-9282-115854366aaf', '544d0eec-b62e-4f33-bb96-e8e44221a54f']",44,,,,,,,,,,,,,,,,,,Espanyol,214,00:33:44.486,Pass,,2013/2014
,,,,,,,,,,,,,,,,3.566,,,,,,,,,,,,,c9fa45d2-b9fd-48a2-a95c-c193585ba7e6,3327,,"[32.4, 45.8]",70283,78,,,,,0.23525624,aa1edba4-67a9-4aa3-8f45-1b40be471b08,Right Foot,,,"[97.9, 61.5]",,High Pass,67.35532,,,,Sergio García De La Fuente,6767.0,True,,,,,2,Regular Play,Francisco Casilla Cortés,6706.0,Goalkeeper,163,Espanyol,214,['1fd30b19-2a04-43eb-9bb7-e64c611342c9'],49,,,,,,,,,,,,,,,,,,Espanyol,214,00:33:49.767,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.45256,,,,,,,,,,,,,587c7a41-653b-48c9-bb71-ce12b9196687,3334,,"[7.0, 37.0]",70283,79,,True,,,1.3778622,,Right Foot,,,"[12.9, 67.2]",,Ground Pass,30.770927,,,,Gerard Piqué Bernabéu,5213.0,,,,,Goal Kick,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,164,Barcelona,217,['0d935a55-4222-4caf-af88-6d6827aff5a7'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:23.313,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.304975,,,,,,,,,,,,,d523e3dc-a755-4599-ab57-7a3998270698,3336,,"[11.6, 65.9]",70283,79,,,,,-1.8826787,,Right Foot,,,"[5.7, 47.6]",,Ground Pass,19.227585,,,,Víctor Valdés Arribas,20176.0,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,164,Barcelona,217,['fc36d3e9-df20-4e7d-8ab5-3ac813fde623'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:26.228,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.726047,,,,,,,,,,,,,425deb02-23dd-473b-bcf8-6424a8f2b9ec,3339,,"[5.7, 47.6]",70283,79,,,,,-0.29883194,,Right Foot,,,"[26.8, 41.1]",,Ground Pass,22.078497,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,164,Barcelona,217,['a38fc1a0-b7b5-47be-b529-ff4b5d3ed77a'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:28.010,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.266167,,,,,,,,,,,,,2b7c6c61-1bce-4e66-8c66-7828f616af95,3342,,"[30.1, 42.1]",70283,79,,,,,0.94779706,,Right Foot,,,"[37.5, 52.4]",,Ground Pass,12.682665,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,164,Barcelona,217,['2ebda2a8-c296-4689-ac8e-fd471d599bc3'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:30.693,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.807925,,,,,,,,,,,,,6cadd549-b58e-4d9d-906b-9aa7f3b78863,3345,,"[37.5, 52.4]",70283,79,,,,,-0.19739556,,Right Foot,,,"[50.5, 49.8]",,Ground Pass,13.257451,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,164,Barcelona,217,['df91819e-b7f8-4d60-95b4-9bda51315836'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:32.210,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.465785,,,,,,,,,,,,,4cb43c96-5864-45ea-9d39-29a1cd3d2cc7,3348,,"[50.3, 58.0]",70283,79,,,,,1.2475687,,Left Foot,,,"[57.1, 78.3]",,Ground Pass,21.408644,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,164,Barcelona,217,['069982dd-ac49-4802-bcc7-1a00f172e1d9'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:34.444,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.13232,,,,,,,,,,,,,5c2b1afd-1c1c-4ced-a26e-b9c831c25051,3351,,"[58.0, 77.4]",70283,79,,,,,-0.8519663,,Right Foot,,,"[67.1, 67.0]",,Ground Pass,13.81919,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,164,Barcelona,217,['89d8af97-e89a-49e6-8b88-64d42035eade'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:36.736,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.887309,,,,,,,,,,,,,fe5cfece-bca4-4aca-ac86-6e73f7de0d51,3354,,"[72.3, 62.6]",70283,79,,,,,-0.9963573,,Right Foot,,,"[92.3, 31.7]",,High Pass,36.807743,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,164,Barcelona,217,"['2756a577-b138-4f4d-b1a5-2912f2c00526', '9b2c6fc1-a973-4f79-8d37-054734576145']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:39.290,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.090801,,,,,,,,,,,,,9025962c-c2b4-4bf2-93da-64eada5fd9c4,3359,,"[27.8, 51.0]",70283,79,,,,,0.18286555,,Right Foot,,,"[42.4, 53.7]",,Ground Pass,14.847559,,,,Abraham González Casanova,27148.0,,,,,,2,Regular Play,Raúl Rodríguez Navarro,26667.0,Right Back,165,Espanyol,214,"['5ebb17ce-79ef-47e2-902a-5f1950d67fd9', '76a22239-64c9-4e14-8cf0-cea454191800']",42,,,,,,,,,,,,,,,,,,Espanyol,214,00:34:42.204,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.2086,,,,,,,,,,,,,d1bdf68a-7bde-4812-b51d-0ddeb3935a77,3363,,"[41.5, 55.6]",70283,79,,,,,2.5406756,,Right Foot,,,"[29.1, 64.1]",,Low Pass,15.033629,,,,Raúl Rodríguez Navarro,26667.0,,,,,,2,Regular Play,Abraham González Casanova,27148.0,Right Center Midfield,165,Espanyol,214,['bc9e742e-ecfb-44f8-af22-c2e5d6808871'],43,,,,,,,,,,,,,,,,,,Espanyol,214,00:34:43.375,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.5182,,,,,,,,,,,,,cf28a442-3340-4568-ab7f-da8d919d23ce,3367,,"[29.3, 74.3]",70283,79,,,,,0.019888878,,Right Foot,,,"[84.6, 75.4]",,High Pass,55.31094,,Incomplete,,,,,,,,,2,Regular Play,Raúl Rodríguez Navarro,26667.0,Right Back,165,Espanyol,214,"['4b0ed7c7-2c74-4374-8f68-7e69875e2ae0', 'a0b98654-d42f-4c34-9f51-2f44e08c4be0']",46,,,,,,,,,,,,,,,,,,Espanyol,214,00:34:46.450,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.940599,,,,,,,,,,,,,445559fc-30bf-484f-969c-2be0db8f9cff,3369,,"[88.1, 80.0]",70283,80,,True,,,-0.49542177,,,,,"[104.2, 71.3]",,High Pass,18.300274,,Incomplete,,,,,,,,Throw-in,2,From Throw In,Abraham González Casanova,27148.0,Right Center Midfield,166,Espanyol,214,['70e7ba1a-387e-4211-b45a-8bd3b9794b11'],3,,,,,,,,,,,,,,,,,,Espanyol,214,00:35:03.213,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.061157,,,,,,,,,,,,,71b62ed8-33b4-4198-93ef-fae0cb48fdce,3374,,"[23.8, 11.9]",70283,80,,True,,,-0.21608497,,Right Foot,,,"[32.0, 10.1]",,Ground Pass,8.395237,,,,Sergio Busquets i Burgos,5203.0,,,,,Free Kick,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,167,Barcelona,217,['a34a1773-7807-432b-9ccc-fffd73bab86f'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:22.137,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.705497,,,,,,,,,,,,,f9093c39-e6c1-4984-90e9-634a797a39be,3376,,"[34.0, 8.6]",70283,80,,,,,0.67842555,,Left Foot,,,"[50.5, 21.9]",,Ground Pass,21.192923,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,167,Barcelona,217,['cd230928-10b2-4016-8653-7820c2f214cf'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:24.831,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.521005,,,,,,,,,,,,,4f2a7484-4788-4d38-bbe6-203722e44c22,3383,,"[43.8, 23.9]",70283,80,,,,,1.6380026,,Right Foot,,,"[43.1, 34.3]",,Ground Pass,10.423532,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,167,Barcelona,217,['ba9b041d-c5cf-4aaa-aa69-5581f840f3d7'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:28.405,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.840765,,,,,,,,,,,,,599e9788-1874-41cc-bb21-ab41dacae9c4,3387,,"[39.0, 32.3]",70283,80,,,,,-2.8509934,,Right Foot,,,"[28.3, 29.1]",,Ground Pass,11.168259,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,167,Barcelona,217,['ad142a4f-173f-425a-90b4-b055a411d488'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:30.238,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.200582,,,,,,,,,,,,,9a0979f1-9630-4d7c-915a-1a6260f9118e,3390,,"[29.2, 28.4]",70283,80,,,,,-0.7145492,,Right Foot,,,"[37.5, 21.2]",,Ground Pass,10.9877205,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,167,Barcelona,217,['0bd28711-0de4-4203-adc9-7c32faa2deaa'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:31.158,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.164476,,,,,,,,,,,,,9bf705ef-9196-41bd-b90f-00e07e379b28,3393,,"[37.5, 21.2]",70283,80,,,,,-0.04230279,,Right Foot,,,"[56.4, 20.4]",,Ground Pass,18.916924,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,167,Barcelona,217,['9237dfea-3b5b-4563-b187-f4a02123144c'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:32.439,Pass,,2013/2014
