50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.142537,,,,,,,,,,,439225f7-b536-47ed-9c61-24a902c3b9c2,94,,"[90.3, 67.1]",3773656,1,,,,-2.172251,,Left Foot,,,,"[83.3, 56.9]",,Ground Pass,,12.370934,,,,Miralem Pjanić,6947.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,3,Barcelona,217,['56cfae0e-79b7-4b6a-83ae-06860caa5779'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.029,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.48917,,,,,,,,,,,57cbbb42-de3d-4ec7-bf72-6942f2d574c4,97,,"[82.4, 66.2]",3773656,1,,,,2.4159522,,Right Foot,,,,"[76.2, 71.7]",,Ground Pass,,8.287943,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Miralem Pjanić,6947.0,Right Defensive Midfield,3,Barcelona,217,['c38aa019-a2ea-4c81-8aef-c91cd6f58707'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.725,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.354423,,,,,,,,,,,28863130-03d2-4f55-a16a-da055d28d67e,100,,"[76.2, 71.7]",3773656,1,,,,-2.1463342,,Right Foot,,,,"[65.3, 54.9]",,Ground Pass,,20.026234,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,3,Barcelona,217,['5453fae4-1a43-498e-a9f8-b32d5ac8ee13'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:01:28.294,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.806818,,,,,,,,,,,6aaef437-4439-429a-af95-b64b413d1fe8,103,,"[65.3, 46.4]",3773656,1,,,,-1.2797723,,Right Foot,,,,"[78.0, 4.0]",,Low Pass,,44.261158,,,,Jordi Alba Ramos,5211.0,,True,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['ded314c9-d4ca-42c7-9ca0-c98b6c117b83'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.948,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.790221,,,,,,,,,,,bfcf604f-02da-4c5e-84ff-574f3b12e492,106,,"[78.0, 5.5]",3773656,1,,,,2.4407382,,Left Foot,,,,"[68.4, 13.6]",,Ground Pass,,12.560653,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,['e3c51d83-a30d-41a9-b78b-410c0f6bb1a1'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.920,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.274439,,,,,,,,,,,1c1d3de3-4806-4d74-90aa-7715bc6763d7,109,,"[68.4, 14.8]",3773656,1,,,,2.1298382,,Left Foot,,,,"[55.7, 35.1]",,Ground Pass,,23.945354,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,3,Barcelona,217,['629d5c78-0014-4750-8b7d-df28cbbfcc0d'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.175,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.296036,,,,,,,,,,,89c9c092-4c35-405b-87d4-329d2a25a26b,113,,"[48.7, 43.3]",3773656,1,,,,1.1557215,,Right Foot,,,,"[56.5, 61.0]",,Ground Pass,,19.34244,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['6966a6a6-d94c-4733-afc5-cc217eb074b4'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.429,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.283198,,,,,,,,,,,0810d54a-f8bd-4ef1-9c68-3623a5c73963,116,,"[51.0, 58.3]",3773656,1,,,,-2.1143837,,Right Foot,,,,"[42.6, 44.4]",,Ground Pass,,16.240997,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,3,Barcelona,217,['bf6ca3b8-b8d7-492b-be0a-fead78bd5162'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.865,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.686337,,,,,,,,,,,aaaf0ba3-04d0-4f5c-89ed-34d2d1413e33,119,,"[44.6, 44.1]",3773656,1,,,,-1.2822089,,Right Foot,,,,"[52.2, 18.5]",,Ground Pass,,26.704308,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['3b8ed3c8-5737-4fc8-a79a-d3de2e82beb2'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.496,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.848527,,,,,,,,,,,2e45ec0c-fe4c-46c8-a351-ed444a959d6b,122,,"[72.3, 13.0]",3773656,1,,,,-0.74276996,,Left Foot,,,,"[83.3, 2.9]",,Ground Pass,,14.933519,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,3,Barcelona,217,['579b3981-8d26-432e-81b2-a345d93891de'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.319,Pass,,2020/2021
,,,,,,,,,,,,,,,,2.297033,,,,,,,,,,,9727cc16-3bc1-47ae-a9ec-7c43bc42400a,126,,"[83.3, 15.7]",3773656,1,,,,1.7015595,,Left Foot,,,,"[78.0, 56.0]",,High Pass,,40.64702,,,,Sergi Roberto Carnicer,6379.0,,True,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,['fc52ae69-f457-4909-9689-a6e40d384141'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.152,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.593619,,,,,,,,,,,1a3f8644-73e2-472d-97ca-442eac1c70a1,129,,"[85.4, 59.2]",3773656,2,,,,0.69473827,,Left Foot,,,,"[100.4, 71.7]",,Low Pass,,19.525623,,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,3,Barcelona,217,['3605ef09-dfb2-4a8a-bac6-578939c4e787'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.937,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.12512,,,,,,,,,,,fb974ccf-4225-466b-9585-abc385f32318,133,,"[104.5, 71.7]",3773656,2,,,,-2.7233684,,Left Foot,,,,"[92.8, 66.5]",,Ground Pass,,12.803515,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,3,Barcelona,217,"['1f9dace6-db50-4648-aa53-fc3351bc178b', '4bda3b7f-1062-486b-ab95-1d2b7e4321e3']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.277,Pass,True,2020/2021
,,,,,,,,,,,,,,,,0.784523,,,,,,,,,,,d4c4b0bc-3567-4c36-885c-374c1449ce1d,136,,"[95.7, 64.5]",3773656,2,,,,0.24795485,,Left Foot,,,,"[103.6, 66.5]",,Ground Pass,,8.149233,,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,3,Barcelona,217,['0367c19f-a917-47ad-afca-bdcf6b6a2f45'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.267,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.482386,,,,,,,,,,,bfa493e4-c14f-47d6-bacf-898c58ea2882,143,,"[112.0, 59.2]",3773656,2,,,,-1.3660154,e3dcd73c-9f2e-4995-98c5-e6ec478e9e28,Right Foot,True,,,"[114.7, 46.2]",,Low Pass,,13.277425,,,,Antoine Griezmann,5487.0,True,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,3,Barcelona,217,['26b5b10a-cb14-423c-a641-a19f3386703a'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.821,Pass,,2020/2021
,,,,,,,,,,,,,,,,3.633239,,,,,,,,,,,2268696c-8dee-446f-a99e-5f91f59af54b,148,,"[7.0, 36.1]",3773656,2,True,,,-0.49214345,,Right Foot,,,,"[73.4, 0.5]",,High Pass,,75.341354,,Out,,Saúl Ñíguez Esclapez,6381.0,,,,,Goal Kick,1,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,4,Atlético Madrid,212,['37246223-37ca-4e6d-b559-123aff3d6b53'],37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:37.845,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.969803,,,,,,,,,,,93fd8c71-6fdb-452e-9233-e3b77f8925b1,150,,"[48.7, 80.0]",3773656,2,True,,,-2.266733,,,,,,"[35.0, 63.6]",,Low Pass,,21.369371,,,,Gerard Piqué Bernabéu,5213.0,,,,,Throw-in,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,['b03efad0-0047-43d4-8771-37b0948c4a3e'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.321,Pass,,2020/2021
,,,,,,,,,,,,,,,,2.003553,,,,,,,,,,,341cad33-f7ed-4b35-af49-890d7c2d8ae1,152,,"[35.0, 63.6]",3773656,2,True,,,-2.2053492,,Right Foot,,,,"[13.8, 34.8]",,Ground Pass,,35.761433,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['56940d63-4ffc-4d0d-85fe-1e04888a75c4'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.854,Pass,,2020/2021
,,,,,,,,,,,,,,,,2.086486,,,,,,,,,,,cd5be51c-1e5e-47de-a73a-7b491f6c53e2,154,,"[15.3, 34.5]",3773656,2,,,,-0.88751525,,Right Foot,,,,"[28.0, 18.9]",,Ground Pass,,20.115913,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,5,Barcelona,217,['4e7e6d01-d31d-4232-8afc-3292f854410b'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.858,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.191814,,,,,,,,,,,92f97144-5a5e-40fc-96f2-1378b5b3ddc8,157,,"[29.2, 12.2]",3773656,2,,,,-0.94305325,,Left Foot,,,,"[37.4, 0.9]",,Ground Pass,,13.961734,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,5,Barcelona,217,['bc77ccfc-961b-4718-8d1b-58b8c088875f'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.423,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.490299,,,,,,,,,,,1a1e7b1c-77c6-43f2-b4c9-a87a032f7acd,160,,"[37.4, 0.9]",3773656,2,,,,2.6914577,,Left Foot,,,,"[22.5, 8.1]",,Ground Pass,,16.548414,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,['0eff1fdf-b2c1-4cce-b860-d1a43200c55e'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.375,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.959788,,,,,,,,,,,70e14cf8-0255-4dde-8066-8a107c89ad13,163,,"[20.2, 12.2]",3773656,2,,,,2.2241755,,Left Foot,,,,"[4.2, 33.1]",,Ground Pass,,26.321283,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,5,Barcelona,217,['2c378b35-4c78-4da7-99ae-bf3d8dfef0cd'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.266,Pass,,2020/2021
,,,,,,,,,,,,,,,,2.339732,,,,,,,,,,,f385d5e8-f481-48be-8353-6d375cce3496,166,,"[5.7, 36.2]",3773656,2,,,,0.83960855,,Right Foot,,,,"[36.2, 70.2]",,Ground Pass,,45.675488,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,5,Barcelona,217,['ead81aba-fa1f-4976-81a6-1b62363d87e8'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.377,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.037043,,,,,,,,,,,94e6ab72-6c5f-47fd-bccf-ee4150ba8923,169,,"[49.9, 63.3]",3773656,3,,,,-1.616741,,Left Foot,,,,"[49.5, 54.6]",,Ground Pass,,8.70919,,,,Miralem Pjanić,6947.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,['cb8528f2-3cdc-426e-9616-b7b1dcc59074'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.034,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.053489,,,,,,,,,,,45fd2213-a6e7-429b-aba9-848b4b6ff6ca,172,,"[50.4, 52.8]",3773656,3,,,,-0.98981935,,Right Foot,,,,"[56.9, 42.9]",,Ground Pass,,11.843142,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Miralem Pjanić,6947.0,Right Defensive Midfield,5,Barcelona,217,['bc27644a-8491-45bf-b8bd-1a3bcf10bb13'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.548,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.959603,,,,,,,,,,,33f28139-acd6-4d89-8681-864ebb549f8a,180,,"[76.2, 57.1]",3773656,3,,,,1.1100727,,Left Foot,,,,"[83.0, 70.8]",,Ground Pass,,15.29477,,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,5,Barcelona,217,"['499023fc-e966-49c4-ac17-0bc3eb820970', 'b3f48d0d-cc53-4b28-8375-35ef58b346dc']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.130,Pass,True,2020/2021
,,,,,,,,,,,,,,,,1.240833,,,,,,,,,,,40597e6e-97cb-4a98-a57b-47d773db6a08,184,,"[85.0, 72.0]",3773656,3,,,,0.54428047,,Left Foot,,,,"[92.6, 76.6]",,Ground Pass,,8.883693,,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Center Forward,5,Barcelona,217,"['206b390f-fa3f-412f-80f5-513158d6b87e', '61ced633-3017-4327-9b97-6bdb05fed457']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.239,Pass,True,2020/2021
,,,,,,,,,,,,,,,,1.843662,,,,,,,,,,,604eab24-90f4-452d-982b-0e30b830cecf,187,,"[92.6, 75.8]",3773656,3,,,,-2.3561945,,Right Foot,,,,"[84.4, 67.6]",,Ground Pass,,11.596551,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,5,Barcelona,217,"['0a8c4c57-2828-43b7-a3b2-317856d992a0', '54cee2e1-598f-4461-9e8d-78da57924811']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.480,Pass,True,2020/2021
,,,,,,,,,,,,,,,,0.803602,,,,,,,,,,,0fba18ac-c140-4e45-b5b7-75a78a7298a4,190,,"[86.4, 62.4]",3773656,3,,,,-1.3344233,,Right Foot,,,,"[89.7, 48.7]",,Ground Pass,,14.091842,,Incomplete,,Frenkie de Jong,8118.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,"['d81be9f8-97cf-44b7-acc2-62da69863cbb', 'dd429265-bef2-4895-842c-b203f61f90ba']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.560,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.088796,,,,,,,,,,,d81be9f8-97cf-44b7-acc2-62da69863cbb,192,,"[30.4, 31.4]",3773656,3,,,,-1.7995951,,Left Foot,,,,"[28.7, 24.1]",,Ground Pass,,7.495332,,,,Jorge Resurrección Merodio,5199.0,,,,,Interception,1,From Throw In,Ángel Martín Correa,6377.0,Right Center Forward,5,Barcelona,217,"['0fba18ac-c140-4e45-b5b7-75a78a7298a4', '9c2007a4-0bc2-4ddd-b07b-c8607c92deaf']",18,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:18.364,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.972318,,,,,,,,,,,12a0e1b6-191d-44a2-9cc8-7954386903b3,196,,"[29.0, 23.8]",3773656,3,,,,-0.7631796,,Right Foot,,,,"[38.2, 15.0]",,Ground Pass,,12.731065,,Incomplete,,João Félix Sequeira,12041.0,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Center Defensive Midfield,5,Barcelona,217,"['0c9ceb61-1c2d-4aa9-8417-a77f6f683169', '13d6dc37-fe97-486c-8fbc-ea6696a8bd40', '3119e73e-e1f6-47cb-9fb2-de50a8dc5f8a']",20,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:20.072,Pass,True,2020/2021
,,,,,,,,,,,True,,,,,0.680306,,,,,,,,,,,0c9ceb61-1c2d-4aa9-8417-a77f6f683169,198,,"[81.9, 65.1]",3773656,3,,,,0.8826514,,Right Foot,,,,"[85.6, 69.6]",,Low Pass,,5.8258047,,,,Ousmane Dembélé,5477.0,,,,,Interception,1,From Throw In,Miralem Pjanić,6947.0,Right Defensive Midfield,5,Barcelona,217,"['12a0e1b6-191d-44a2-9cc8-7954386903b3', '8988995c-aa44-4e8f-8124-7a447def74bd']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.044,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.39062,,,,,,,,,,,94db1716-5a3b-4a5e-95b9-1d082fb057d2,202,,"[84.2, 70.6]",3773656,3,,,,-2.7595477,,Left Foot,,,,"[61.8, 61.6]",,Ground Pass,,24.140423,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,5,Barcelona,217,['ea383096-a54c-49a0-a4e6-bea0320e7865'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.939,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.930056,,,,,,,,,,,870224bf-43ff-41cd-8107-82dcc2df2482,205,,"[63.5, 60.4]",3773656,3,,,,-0.6061353,,Right Foot,,,,"[72.3, 54.3]",,Ground Pass,,10.707474,,,,Frenkie de Jong,8118.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['45c00901-4b89-4277-bba0-73627f369fa4'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.416,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.315381,,,,,,,,,,,767e691d-b6ed-4230-ae28-74515e593476,208,,"[72.3, 56.0]",3773656,3,,,,1.1296169,,Right Foot,,,,"[77.4, 66.8]",,Ground Pass,,11.943618,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,5,Barcelona,217,['70a88099-6a7f-4193-877b-8f329a8c378c'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.817,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.059125,,,,,,,,,,,9eddb9be-1b1e-4b9a-8f50-0d179b5dd006,210,,"[77.4, 67.1]",3773656,3,,,,-2.1112158,,Right Foot,,,,"[69.9, 54.6]",,Ground Pass,,14.57738,,,,Miralem Pjanić,6947.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,['680aaef9-1fb8-493e-b6a7-103c80414900'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.132,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.261288,,,,,,,,,,,3d15f7c1-a37d-451e-af7b-e531ced1126c,213,,"[71.1, 50.5]",3773656,3,,,,-1.54527,,Right Foot,,,,"[71.7, 27.0]",,Ground Pass,,23.507658,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Miralem Pjanić,6947.0,Right Defensive Midfield,5,Barcelona,217,['45548222-3ae8-4b61-b5ab-bad08a15de30'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.917,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.712016,,,,,,,,,,,7fa22c2e-ae1b-4012-9c97-5624863d93bb,216,,"[69.6, 27.3]",3773656,3,,,,0.82537687,,Left Foot,,,,"[76.8, 35.1]",,Ground Pass,,10.615084,,,,Frenkie de Jong,8118.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,5,Barcelona,217,['7434fc42-a89b-41f1-bff8-583f2314585b'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.435,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.692762,,,,,,,,,,,fcaab5b1-3ffc-481a-8a55-f19f7e344cc9,219,,"[71.9, 33.9]",3773656,3,,,,1.4354286,,Right Foot,,,,"[75.7, 61.8]",,Ground Pass,,28.157593,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,5,Barcelona,217,['b07dd57e-f1dd-40ff-bfc7-7588295973a0'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.691,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.534014,,,,,,,,,,,b7807876-3b28-4dbe-a745-d571a321621a,222,,"[76.8, 64.1]",3773656,3,,,,0.5819051,,Right Foot,,,,"[92.0, 74.1]",,Ground Pass,,18.194504,,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,['822ef647-d330-454a-8231-a1760aff5119'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.050,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.139458,,,,,,,,,,,04d815f4-77e2-44e8-8a3b-4fde029ac887,225,,"[97.8, 69.6]",3773656,3,,,,3.0137227,,Left Foot,,,,"[83.8, 71.4]",,Ground Pass,,14.11524,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,5,Barcelona,217,['467e3dd7-59ba-4c30-85e0-ea9c332cf476'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.850,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.672151,,,,,,,,,,,87c48969-4d53-4ee2-a76d-732d21048985,228,,"[83.3, 67.6]",3773656,3,,,,-2.1475127,,Right Foot,,,,"[69.9, 47.0]",,Ground Pass,,24.574783,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,['cb2961d5-9a51-4923-9481-72403328cb3e'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.069,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.031398,,,,,,,,,,,24f2caf5-ee39-4219-bdbe-70e57eaf8240,231,,"[70.2, 45.0]",3773656,3,,,,-1.6025317,,Right Foot,,,,"[69.6, 26.1]",,Ground Pass,,18.909521,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['52ce361b-10bb-49de-b8ec-35e060230bd9'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.978,Pass,,2020/2021
,,,,,,,,,,,,,,,,4.183762,,,,,,,,,,,e2fd626d-96e8-4365-9271-038b2785cba4,235,,"[68.4, 25.3]",3773656,3,,,,-0.5569374,,Left Foot,,,,"[106.3, 1.7]",,Ground Pass,,44.64717,,Incomplete,,Pedro González López,30486.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,5,Barcelona,217,"['3db6d46f-99c7-4392-b397-c2fe0aa2140d', 'cac39de4-5d48-4f20-b1a7-c0fad32f71e2']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.922,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.933424,,,,,,,,,,,3db6d46f-99c7-4392-b397-c2fe0aa2140d,238,,"[13.8, 78.4]",3773656,3,,,,-0.41129375,,Left Foot,,,,"[23.2, 74.3]",,Ground Pass,,10.255242,,,,Marcos Llorente Moreno,6840.0,,,,,Recovery,1,Regular Play,Stefan Savić,6376.0,Right Center Back,6,Atlético Madrid,212,"['c8de444e-e82a-46ee-a420-f45d792b746c', 'e2fd626d-96e8-4365-9271-038b2785cba4', 'fe63ddf2-4556-48ec-b1ab-13c4e0f19c06']",54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:54.105,Pass,True,2020/2021
,,,,,,,,,,,,,,,,0.579268,,,,,,,,,,,b6de3423-0485-4f33-8f80-5962533b9939,241,,"[26.1, 71.2]",3773656,3,,,,1.2230294,,Right Foot,,,,"[29.0, 79.2]",,Ground Pass,,8.509406,,,,Kieran Trippier,3308.0,,,,,,1,Regular Play,Marcos Llorente Moreno,6840.0,Right Center Midfield,6,Atlético Madrid,212,['eedaf94b-7308-4c89-abee-c6f815966e61'],56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:56.335,Pass,,2020/2021
,,,,,,,,,,,,,,,,2.429293,,,,,,,,,,,f2fcb6c3-805a-4b10-ae34-e0cd5b352daa,244,,"[29.0, 79.2]",3773656,3,,,,-2.1878042,,Right Foot,,,,"[12.4, 55.8]",,Ground Pass,,28.690067,,,,José María Giménez de Vargas,5259.0,,,,,,1,Regular Play,Kieran Trippier,3308.0,Right Wing Back,6,Atlético Madrid,212,['a5849ed8-dca6-4281-91f9-d599b27d56f0'],56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:56.978,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.248975,,,,,,,,,,,d5854537-b7a6-4862-806b-29c1b1e3befb,247,,"[13.0, 45.6]",3773656,4,,,,0.15012248,,Left Foot,,,,"[24.9, 47.4]",,Ground Pass,,12.035364,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Center Back,6,Atlético Madrid,212,['7db4e4fc-f831-49e7-932c-4ff3d6f5c865'],0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:00.670,Pass,,2020/2021
