bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.563475,,,,,,,,,,,,,9d0d1827-ae31-45bc-ba00-1bde831803e9,87,,,"[60.6, 6.7]",69338,1,,,,2.6299338,,Right Foot,,,,"[47.6, 14.0]",Low Pass,,14.909393,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,6,Barcelona,217,['676704dd-cdfb-4bf3-aa8b-7679cf298cac'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.126,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.9553,,,,,,,,,,,,,74ca78df-6b9a-4eb9-8ea5-1af047d7de97,90,,,"[55.4, 11.3]",69338,1,,,,-0.5491529,,Left Foot,,,,"[68.8, 3.1]",Ground Pass,,15.709869,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,6,Barcelona,217,['639273cc-acec-4dfa-9497-687be7d5dad5'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.231,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.002,,,,,,,,,,,,,cd49939d-50f6-441e-81ba-a11e1d5b53d3,94,,,"[64.9, 2.1]",69338,1,,,,1.8275046,,Right Foot,,,,"[60.7, 18.1]",Ground Pass,,16.542068,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,6,Barcelona,217,['f77d32f1-198c-41f5-867e-ba1b445c10ec'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.600,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.801164,,,,,,,,,,,,,0918e8af-9f63-445b-b1e5-c275a47fe30b,98,,,"[74.3, 31.7]",69338,1,,,,1.4724749,,Left Foot,,,,"[77.2, 61.1]",Low Pass,,29.54268,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,6,Barcelona,217,"['8208fbdb-d254-4d05-8b2e-c6c9251bb025', '937ca6bc-ba1e-44cd-b2eb-dcf814fdef81']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.589,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.6137,,,,,,,,,,,,,58aabbf3-97b1-4e89-a19c-4834bbb3c63c,101,,,"[77.0, 60.7]",69338,2,,,,-1.2341216,,Left Foot,,,,"[81.2, 48.7]",Ground Pass,,12.713772,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,['96f502f9-9297-47b4-bfe4-0b586deafb91'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.452,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.2911,,,,,,,,,,,,,8cc21f83-d43f-4e72-928e-472fd26fcac7,103,,,"[81.9, 51.4]",69338,2,,,,2.9627337,,Right Foot,,,,"[64.2, 54.6]",Ground Pass,,17.98694,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Center Attacking Midfield,6,Barcelona,217,['b649ca3d-d536-48c2-ae6a-d025afa0bb02'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.066,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.6849,,,,,,,,,,,,,d6eb9dbb-8e46-4ac4-af30-e8b195bde685,105,,,"[64.2, 54.6]",69338,2,,,,1.5208379,,Right Foot,,,,"[64.6, 62.6]",Ground Pass,,8.009994,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Midfield,6,Barcelona,217,['b26d4768-c5d9-4fd1-9d8f-7e9486c8093f'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.357,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.8286,,,,,,,,,,,,,1cbc2bea-36d8-480c-8c33-070aec9deda2,107,,,"[64.6, 62.6]",69338,2,,,,-2.368242,,Right Foot,,,,"[47.8, 46.2]",Ground Pass,,23.47765,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,6,Barcelona,217,['725fdf44-0cc0-4833-b90d-1d5d000095b4'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.042,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.417811,,,,,,,,,,,,,cd84936a-36f4-4882-82ad-807ff53243c1,110,,,"[65.0, 38.2]",69338,2,,,,-1.5551726,,Right Foot,,,,"[65.5, 6.2]",Low Pass,,32.003906,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,6,Barcelona,217,['c91fb25f-f314-43f1-85bf-278ac7e75fdc'],9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.097,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.436939,,,,,,,,,,,,,200c4386-17a7-4e3c-a470-b84752a31f88,113,,,"[66.4, 6.4]",69338,2,,,,-0.21050957,,Right Foot,,,,"[78.1, 3.9]",Ground Pass,,11.964113,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,6,Barcelona,217,['2ae47940-cbef-400f-a727-a2c2b2789c68'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.396,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.9834,,,,,,,,,,,,,f0b6fe72-4088-4afe-8a6e-b376b1138373,117,,,"[85.7, 4.9]",69338,2,,,,-0.25255427,,Right Foot,,,,"[98.1, 1.7]",Ground Pass,,12.806249,,,,Adriano Correia Claro,22102.0,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,6,Barcelona,217,['a1433449-d995-4e15-998f-b1f325962c1a'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.925,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.9623,,,,,,,,,,,,,bca60b1c-03d1-492d-b5cf-cad2c95694fc,124,,,"[115.7, 3.9]",69338,2,,,,1.8364261,,Left Foot,True,,,"[104.6, 44.7]",High Pass,,42.282974,,,,Lionel Andrés Messi Cuccittini,5503.0,,True,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Wing Back,6,Barcelona,217,['3141428c-0f15-4599-9109-b82f18a9eb72'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.679,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.3309,,,,,,,,,,,,,e57a7996-072a-40ec-879b-76db292f16f9,126,,,"[104.6, 44.7]",69338,2,,,,-2.1501224,,Head,,,,"[97.6, 34.0]",Low Pass,,12.786321,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,['057ccfcf-c696-473e-96b6-b0343e549d76'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.641,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.6963,,,,,,,,,,,,,051ff16c-cf6d-4712-a942-e45633a5fb08,130,,,"[95.7, 39.2]",69338,2,,,,0.6959366,425f2c9c-76c5-4fec-bd19-74d31696d81f,Right Foot,,,,"[112.1, 52.9]",High Pass,,21.369371,,,,Daniel Alves da Silva,4324.0,True,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Center Attacking Midfield,6,Barcelona,217,['a8405e66-fc65-4b15-b68b-c763c3ecea37'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.759,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.842195,,,,,,,,,,,,,cf654fc8-eeb0-4a61-8f7d-4307d9c552a2,136,,,"[120.0, 80.0]",69338,2,,,,-2.317253,,Left Foot,,,,"[116.3, 76.0]",Ground Pass,,5.448853,,,,Xavier Hernández Creus,20131.0,,,,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,7,Barcelona,217,['8fdf2428-34cf-41e7-9151-bec4b5bd29aa'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.342,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.39554,,,,,,,,,,,,,55b97442-390a-4e5d-89c7-c71066c5a709,139,,,"[116.3, 76.0]",69338,2,,,,-2.278338,,Keeper Arm,,,,"[109.8, 68.4]",Ground Pass,,10.0005,,Incomplete,,Daniel Alves da Silva,4324.0,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Center Attacking Midfield,7,Barcelona,217,"['1026fd45-d94f-4973-98be-74dae3a42e72', 'a049dd36-297d-49fd-a68f-81580a6c193f']",45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.281,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.8364,,,,,,,,,,,,,3059f3de-60e0-4702-b7f0-2aae728948cb,144,,,"[10.3, 15.5]",69338,2,,,,0.268703,,Right Foot,,,,"[17.2, 17.4]",Ground Pass,,7.156815,,,,Mateo Pablo Musacchio,7034.0,,,,,,1,From Counter,Borja Valero Iglesias,6997.0,Left Midfield,8,Villarreal,222,"['22d92be3-2889-4223-9d42-0c2529e46674', 'f8849c17-1f6e-4e3d-a72e-a9daed125b12']",47,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:47.007,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.850377,,,,,,,,,,,,,eed2854c-bf9e-417a-8457-2fe092c5ff00,148,,,"[55.0, 11.7]",69338,2,,,,-0.87459177,,Left Foot,,,,"[60.6, 5.0]",Ground Pass,,8.732124,,,,José Luis Moreno Barroso,24068.0,,,,,,1,From Counter,Mateo Pablo Musacchio,7034.0,Left Center Back,8,Villarreal,222,"['388f7b6b-a82c-4d4e-a2a2-1fcdbfb0dc46', '6bf0f0fa-c011-4a07-84b4-f03788434be4']",52,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:52.236,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.2186,,,,,,,,,,,,,54471817-3491-4cf0-bf6e-076807e6f3d7,151,,,"[60.6, 5.0]",69338,2,,,,2.5609756,,Right Foot,,,,"[44.9, 15.3]",Low Pass,,18.777113,,Incomplete,,Joan Oriol i Gràcia,26721.0,,,,,,1,From Counter,José Luis Moreno Barroso,24068.0,Right Center Forward,8,Villarreal,222,"['78f607c6-f089-426b-b42f-d9cfaa810fbf', 'e230f245-0cd4-4328-b949-2b21cec22ee7']",53,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:53.139,Pass,,2011/2012
,,,,,,,,,,,True,,,,,1.231,,,,,,,,,,,,,78f607c6-f089-426b-b42f-d9cfaa810fbf,153,,,"[76.1, 65.7]",69338,2,,,,0.91421455,,Right Foot,,,,"[84.5, 76.6]",Low Pass,,13.761177,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Interception,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,9,Barcelona,217,"['54471817-3491-4cf0-bf6e-076807e6f3d7', 'ae5f269d-6f18-4f97-9574-83e4a85c1b66']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.358,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.9242,,,,,,,,,,,,,e7d0374c-b1bb-405f-9e0d-01b093ce06d0,155,,,"[84.5, 76.6]",69338,2,,,,-2.5875769,,Left Foot,,,,"[72.7, 69.3]",Ground Pass,,13.875518,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['81a7697d-61ff-4235-88df-345a9b8a326a'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.589,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,e11fa766-6f62-405c-a09a-6edfcb6795da,158,,,"[72.0, 70.5]",69338,2,,,,1.0747527,,Right Foot,,,,"[76.6, 79.0]",Ground Pass,,9.664885,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,9,Barcelona,217,"['6685e1bb-3e28-40de-8bd3-c6612b5416ea', '9394d18e-6ab3-47e0-bf5b-2cbaef944414']",56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.513,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.5758,,,,,,,,,,,,,6d411388-a235-444e-9820-281ecba33a1c,162,,,"[77.2, 77.7]",69338,2,,,,-1.1404697,,Left Foot,,,,"[80.0, 71.6]",Ground Pass,,6.71193,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,"['19dd5d19-6fd8-4943-8990-97ea6501cf5a', '808c5405-67b0-426f-a85a-e26d6092682d']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.430,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.3917,,,,,,,,,,,,,896d41c6-9015-4237-aa19-be6d0bf87b25,164,,,"[79.3, 71.6]",69338,2,,,,2.7985687,,Right Foot,,,,"[75.1, 73.1]",Ground Pass,,4.4598207,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,9,Barcelona,217,['ace263d5-b8e2-422b-a7a9-b8a4457f1c63'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.005,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.2433,,,,,,,,,,,,,c7134f6e-b1b3-4baa-9ffb-a7006e82257c,169,,,"[78.1, 59.8]",69338,3,,,,-2.3086114,,Left Foot,,,,"[70.1, 51.0]",Ground Pass,,11.892855,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['01a17fad-1fca-4fdc-ae86-394cc4fa48ab'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.827,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.4865,,,,,,,,,,,,,d99f193b-58d6-4a9d-a54b-8777f270e20e,171,,,"[70.1, 51.0]",69338,3,,,,-1.2102304,,Right Foot,,,,"[74.7, 38.8]",Ground Pass,,13.038404,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Attacking Midfield,9,Barcelona,217,['473545bd-d677-4d63-843c-dd6c17adff1f'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.070,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.6236,,,,,,,,,,,,,fa2669ee-d7e2-491e-93f9-4b7f0d4ff917,179,,,"[76.4, 44.5]",69338,3,,,,2.808973,,Right Foot,,,,"[70.9, 46.4]",Ground Pass,,5.8189344,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,9,Barcelona,217,['02e4c010-a3ed-401d-82c5-5bbf3c302c90'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.809,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.878,,,,,,,,,,,,,2560f4bd-78cc-4943-aa74-d8df4636e6ef,183,,,"[70.3, 48.5]",69338,3,,,,1.9715898,,Left Foot,,,,"[67.8, 54.4]",Ground Pass,,6.407808,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Attacking Midfield,9,Barcelona,217,"['522a6ee8-87bd-4e69-952c-613a2424ae47', 'ca099f1d-54e6-49c1-8667-8b25b092d351']",5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.769,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.042981,,,,,,,,,,,,,d949e392-5390-4e48-a4db-e9a9fbf0631f,186,,,"[68.8, 55.4]",69338,3,,,,1.3016288,,Left Foot,,,,"[72.0, 67.0]",Ground Pass,,12.033287,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,9,Barcelona,217,['46d7acdc-1fe9-4ae9-96ca-7899869c777b'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.040,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.7172,,,,,,,,,,,,,9640022f-32d5-482a-a7d1-5036410d8d2f,189,,,"[77.0, 67.4]",69338,3,,,,0.6121525,,Right Foot,,,,"[91.1, 77.3]",Ground Pass,,17.228464,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,9,Barcelona,217,['f06ff320-c9eb-42f8-a6e0-d9c7a06a6b41'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.522,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.8146,,,,,,,,,,,,,42f43e7a-6d36-4226-bd95-e2aace270d93,192,,,"[91.5, 75.2]",69338,3,,,,-1.993183,,Right Foot,,,,"[87.5, 66.3]",Ground Pass,,9.757561,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,9,Barcelona,217,['05c16840-b83d-4317-a13b-79ad663d303b'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.098,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.256,,,,,,,,,,,,,d448cb9e-2495-4e63-b7a5-6ff15e8eab4c,195,,,"[88.6, 67.6]",69338,3,,,,2.4934475,,Right Foot,,,,"[78.3, 75.4]",Ground Pass,,12.920139,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,9,Barcelona,217,"['09555136-3afd-4f4c-b15c-147d909e1f81', '3d406bb8-f647-4cd7-8c4d-9bacd7bba96d']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.913,Pass,True,2011/2012
,,,,,,,,,,,,,,,,2.285978,,,,,,,,,,,,,3f09c786-9822-4b22-85d2-2d7950213135,198,,,"[74.3, 61.7]",69338,3,,,,-1.8458363,,Right Foot,,,,"[64.0, 25.2]",High Pass,,37.925453,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,9,Barcelona,217,['3a0ccedb-eec0-4dc1-bd9e-cd1956d36ab5'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.281,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.487535,,,,,,,,,,,,,1ea176d2-0123-4e46-961c-dc729b542a21,201,,,"[65.3, 24.7]",69338,3,,,,-0.9265969,,Left Foot,,,,"[82.5, 1.8]",Ground Pass,,28.640007,,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,9,Barcelona,217,['f93171a6-04bf-4ae9-a73e-f6b72d549fd2'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.463,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.1544,,,,,,,,,,,,,dfca8dfc-89ac-4279-a0fe-71d820801928,204,,,"[82.5, 1.8]",69338,3,,,,1.693703,,Left Foot,,,,"[80.4, 18.8]",Ground Pass,,17.129215,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Wing Back,9,Barcelona,217,['db4bd6ea-9a8f-4b29-b1eb-fd14c08275fa'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.179,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.1787,,,,,,,,,,,,,4c3c1e87-3716-4a20-82e0-c4dfa1bf1bcf,207,,,"[79.1, 17.8]",69338,3,,,,-2.27441,,Right Foot,,,,"[70.7, 7.9]",Ground Pass,,12.983451,,Incomplete,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,9,Barcelona,217,"['09641300-bb9e-4c5f-ab18-fc7adadae451', '9f7140cb-eb23-4a96-bbb0-b0416746ee8e', 'd5b350e8-51b0-40ff-90fa-df8dcfc18a72']",23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.333,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.4434,,,,,,,,,,,,,f054cc1f-8b56-4a85-b93c-755782b0762d,211,,,"[43.8, 79.0]",69338,3,,,,-2.1910458,,Right Foot,,,,"[37.3, 69.9]",Ground Pass,,11.1830225,,,,Ángel Domingo López Ruano,25984.0,,,,,,1,Regular Play,Marco Gastón Ruben Rodríguez,25426.0,Left Center Forward,10,Villarreal,222,['7d396060-3ab9-4719-aa1f-19384bc1af54'],25,,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:25.772,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.7529,,,,,,,,,,,,,d6219a25-3cd2-46ef-b2be-0b6d9845256e,214,,,"[38.5, 68.2]",69338,3,,,,-1.2722974,,Right Foot,,,,"[42.1, 56.5]",Ground Pass,,12.241323,,,,Bruno Soriano Llido,22819.0,,,,,,1,Regular Play,Ángel Domingo López Ruano,25984.0,Right Back,10,Villarreal,222,['7cb0da57-7444-4c55-9a73-3bcf6dfb5328'],28,,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:28.482,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.673701,,,,,,,,,,,,,b9769840-c0ab-4e16-87e0-6bf024166293,218,,,"[41.0, 55.4]",69338,3,,,,-1.6898882,,Left Foot,,,,"[39.6, 43.7]",Ground Pass,,11.783463,,,,Borja Valero Iglesias,6997.0,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,10,Villarreal,222,"['62b4b670-3492-4290-8ad3-e52e9ff2cfec', '6e364455-a6d9-4bcd-b90e-ddc9547210c0']",29,,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:29.956,Pass,True,2011/2012
,,,,,,,,,,,,,,,,2.096891,,,,,,,,,,,,,2093dee0-cd81-4c39-afa2-4b0c0396abea,222,,,"[36.4, 46.2]",69338,3,,,,-1.685498,,Right Foot,,,,"[33.9, 24.5]",Ground Pass,,21.843534,,,,Mateo Pablo Musacchio,7034.0,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Midfield,10,Villarreal,222,['b8aa59cc-4390-4bda-ad51-643e50e3a1e2'],34,,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:34.232,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.0287,,,,,,,,,,,,,00f15652-9433-4805-8284-846aae8f5433,225,,,"[41.7, 17.8]",69338,3,,,,-0.6053252,,Right Foot,,,,"[65.4, 1.4]",Ground Pass,,28.821,,Out,,Joan Oriol i Gràcia,26721.0,,,,,,1,Regular Play,Mateo Pablo Musacchio,7034.0,Left Center Back,10,Villarreal,222,['3a2ebbef-599f-43a6-a641-a72883020086'],37,,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:37.835,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.2592,,,,,,,,,,,,,7730bbdc-16ab-4672-9b38-945a796aba92,227,,,"[53.5, 80.0]",69338,3,,,,-0.9600704,,,,,,"[61.9, 68.0]",High Pass,,14.647867,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,11,Barcelona,217,['de3cb572-50de-488d-8568-0f76ea43438a'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.936,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.7034,,,,,,,,,,,,,a26521d5-1a13-4194-8ba8-9f53def0231b,231,,,"[58.1, 71.0]",69338,4,,,,-3.0115614,,Left Foot,,,,"[45.1, 69.3]",Low Pass,,13.1106825,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,11,Barcelona,217,['50da8d4a-0c92-4130-b49a-5e0e2ba9e57f'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.836,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.864,,,,,,,,,,,,,63ad591c-e389-473b-9028-cab88dfc7f35,235,,,"[48.2, 72.2]",69338,4,,,,2.0807683,,Right Foot,,,,"[44.9, 78.1]",Ground Pass,,6.7601776,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Center Attacking Midfield,11,Barcelona,217,['698c31b6-6c39-482d-b16f-ac9aaa5172bf'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.312,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.156132,,,,,,,,,,,,,911376c7-d557-48a5-8360-cc224e74d46b,237,,,"[42.8, 76.0]",69338,4,,,,-2.1212697,,Right Foot,,,,"[31.2, 57.1]",Ground Pass,,22.175888,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,11,Barcelona,217,['1392b13a-0e40-4a6d-ba08-0b36652ed1f7'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.176,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.060456,,,,,,,,,,,,,6d7ed177-9531-4f8b-bd46-7bc3d7fac81b,240,,,"[38.8, 51.8]",69338,4,,,,-1.4865277,,Right Foot,,,,"[41.9, 15.1]",Ground Pass,,36.830692,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,11,Barcelona,217,['76fd89c7-5c71-4930-bc0f-c2d2a4c6296a'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.251,Pass,,2011/2012
