50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.887946,,,,,,,,,,,,,8ff72925-a580-4832-bdb6-3cbba548fa1f,150,,"[53.1, 22.0]",9642,2,,,,2.3276308,,Left Foot,,,"[46.3, 29.2]",,Ground Pass,9.903535,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,6,Barcelona,217,['0524be65-9159-4163-897b-a04c9ffbf04f'],35,,,,,,,,,,,,,,,Barcelona,217,00:02:35.177,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.01894,,,,,,,,,,,,,b53d4ae3-aae5-47af-82b0-086cebecd1c0,153,,"[46.3, 29.2]",9642,2,,,,1.0498866,,Right Foot,,,"[53.3, 41.4]",,Ground Pass,14.06556,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,6,Barcelona,217,['4a603a5c-046e-4e91-b3cb-bf56cb79dc18'],36,,,,,,,,,,,,,,,Barcelona,217,00:02:36.808,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.424039,,,,,,,,,,,,,2102100d-6ec7-4905-b08c-8359d52def29,156,,"[60.8, 51.5]",9642,2,,,,0.8947167,,Right Foot,,,"[75.4, 69.7]",,Ground Pass,23.33238,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,6,Barcelona,217,['cde9b105-9d49-4068-a222-769802b54356'],40,,,,,,,,,,,,,,,Barcelona,217,00:02:40.261,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.854867,,,,,,,,,,,,,bc8ce07b-dcc1-4fc1-b428-6aa3a1836202,159,,"[83.5, 68.4]",9642,2,,,,0.5971767,,Right Foot,,,"[91.0, 73.5]",,Ground Pass,9.06973,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,6,Barcelona,217,['5be56ef2-c9b5-4e42-a5de-12e3cc970fa6'],43,,,,,,,,,,,,,,,Barcelona,217,00:02:43.387,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.412243,,,,,,,,,,,,,8bb8c146-e34f-452b-8ff4-b4b79fb2e8f8,161,,"[91.2, 73.5]",9642,2,,,,-2.4659214,,Right Foot,,,"[78.1, 63.0]",,Ground Pass,16.788687,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Right Midfield,6,Barcelona,217,['a2f520f0-b0b0-4826-a9ab-3f1ffa28e152'],44,,,,,,,,,,,,,,,Barcelona,217,00:02:44.241,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.576629,,,,,,,,,,,,,8eb46bda-6df9-49be-ab7e-0bf700b13b2a,164,,"[78.1, 63.0]",9642,2,,,,-0.8312376,,Right Foot,,,"[83.3, 57.3]",,Ground Pass,7.7155685,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,6,Barcelona,217,['f8c8fb26-cfe7-4ba7-b21b-79d76119b8f9'],45,,,,,,,,,,,,,,,Barcelona,217,00:02:45.914,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.215207,,,,,,,,,,,,,71b8d5ed-33af-4328-8f8c-5733431fa3b0,168,,"[84.3, 51.9]",9642,2,,,,-1.35144,,Left Foot,,,"[94.6, 5.7]",,High Pass,47.334236,,,,Jordi Alba Ramos,5211.0,,True,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,6,Barcelona,217,"['37dc2629-7ceb-4a48-ae8c-c1ffa258f38b', 'bcedf568-f5cf-4149-b308-f68092c00225']",48,,,,,,,,,,,,,,,Barcelona,217,00:02:48.431,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,0.93839,,,,,,,,,,,,,87822055-323f-4127-b8db-3944618297cc,171,,"[94.0, 5.7]",9642,2,,,,2.6684666,,Left Foot,,,"[85.6, 10.0]",,Ground Pass,9.436631,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['b6028764-32b5-48a2-a60d-f0c013b8b789'],52,,,,,,,,,,,,,,,Barcelona,217,00:02:52.289,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.746342,,,,,,,,,,,,,f0c0d347-ca75-4c82-a643-2f5488bd57f7,191,,"[6.5, 37.6]",9642,3,True,,,-0.9615203,,Keeper Arm,,,"[25.9, 9.8]",,Ground Pass,33.899853,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Keeper,Jan Oblak,6378.0,Goalkeeper,8,Atlético Madrid,212,['339fca1a-5c81-460e-8ba5-c3e1ff500148'],15,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:15.294,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.559842,,,,,,,,,,,,,25abf929-7a23-463b-98c2-ea9d63661291,193,,"[28.1, 7.9]",9642,3,,,,-0.027125128,,Left Foot,,,"[53.9, 7.2]",,Ground Pass,25.809494,,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,9,Atlético Madrid,212,['ff7b5f80-c584-41ed-83ac-bcefdee414e8'],18,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:18.425,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.733799,,,,,,,,,,,,,58a5e657-a9a4-4cc8-8ed0-24a33d221efb,196,,"[34.9, 80.0]",9642,3,,,,-2.2651427,,,,,"[14.0, 54.9]",,Low Pass,32.662212,,,,Marc-André ter Stegen,20055.0,,,,,Throw-in,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['03aa6f96-b4c8-4287-b564-823f5cf8ff94'],25,,,,,,,,,,,,,,,Barcelona,217,00:03:25.125,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.380552,,,,,,,,,,,,,1312afd1-9ed8-4216-bb84-e4b3536be903,199,,"[14.2, 50.4]",9642,3,,,,-1.2569612,,Right Foot,,,"[25.3, 16.2]",,Ground Pass,35.956223,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,10,Barcelona,217,['04e44cf5-187c-4816-b381-c1bb4c81a917'],29,,,,,,,,,,,,,,,Barcelona,217,00:03:29.334,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.879008,,,,,,,,,,,,,ae3c49c6-b703-490f-85f8-75149cc36131,203,,"[30.0, 11.3]",9642,3,,,,-0.7695265,,Right Foot,,,"[36.4, 5.1]",,Ground Pass,8.910667,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,10,Barcelona,217,"['5414a28c-f35a-40bf-af77-dc5cdec91226', '6c22166b-f28b-49ad-9aea-f88787a9d3b4']",33,,,,,,,,,,,,,,,Barcelona,217,00:03:33.821,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,1.370056,,,,,,,,,,,,,8399c0f4-40df-4a35-b59c-18f17537796a,205,,"[36.4, 5.1]",9642,3,,,,-3.0279899,,Left Foot,,,"[21.5, 3.4]",,Ground Pass,14.996666,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['74a704ac-3f89-42a0-b357-919c5e697a09'],34,,,,,,,,,,,,,,,Barcelona,217,00:03:34.700,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.685662,,,,,,,,,,,,,539c241e-8685-4a33-88f2-d49a93515fed,208,,"[20.4, 3.6]",9642,3,,,,2.1654718,,Right Foot,,,"[4.1, 27.7]",,Ground Pass,29.094673,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,10,Barcelona,217,['cf36136f-a77a-453b-ad50-d11d442100ba'],36,,,,,,,,,,,,,,,Barcelona,217,00:03:36.795,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.805016,,,,,,,,,,,,,559a1b05-b1ad-4733-94cb-ad8d8015ef49,212,,"[3.9, 27.5]",9642,3,,,,1.1887851,,Right Foot,,,"[22.3, 73.3]",,Ground Pass,49.357876,,,,Nélson Cabral Semedo,6374.0,,True,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,10,Barcelona,217,"['1aacbed6-979d-4cc2-bad8-e0de6904f3aa', '945cc2f8-a0e8-42b7-abc6-915b9becf592']",39,,,,,,,,,,,,,,,Barcelona,217,00:03:39.927,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,1.192924,,,,,,,,,,,,,a238c835-febc-443c-9b6a-29b291137f31,215,,"[22.3, 73.3]",9642,3,,,,-2.822597,,Right Foot,,,"[11.4, 69.7]",,Ground Pass,11.479112,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,10,Barcelona,217,['52906230-cefb-4791-ab33-a06ffc34210f'],42,,,,,,,,,,,,,,,Barcelona,217,00:03:42.969,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.96251,,,,,,,,,,,,,15baf044-1782-4ab6-97d5-00d7d2a32693,219,,"[10.3, 70.7]",9642,3,,,,-0.55806726,,Right Foot,,,"[44.1, 49.6]",,High Pass,39.845325,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,"['8c2c3e9d-2e18-41a9-b613-27f05b6f76e1', '9c82d4a0-b48d-4b0d-af72-39aa6f4a56b5', 'f5573e83-28cb-4464-96ee-4cf86823db1d']",45,,,,,,,,,,,,,,,Barcelona,217,00:03:45.023,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,1.8687,,,,,,,,,,,,,9c82d4a0-b48d-4b0d-af72-39aa6f4a56b5,221,,"[76.0, 30.5]",9642,3,,,,0.15748332,,Head,,,"[99.3, 34.2]",,Low Pass,23.591948,,,,Ángel Martín Correa,6377.0,,,,,Interception,1,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,10,Barcelona,217,"['15baf044-1782-4ab6-97d5-00d7d2a32693', 'd9292509-280d-4384-bcf9-b534514bc967']",46,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:46.985,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.410762,,,,,,,,,,,,,cee6ccc1-9270-48bf-a9ea-21324f4618db,229,,"[4.6, 58.8]",9642,3,,,,0.9352859,,Right Foot,,,"[15.0, 72.9]",,Ground Pass,17.52056,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['90d1e133-7968-4fdf-b2bb-87802cdc47cd'],52,,,,,,,,,,,,,,,Barcelona,217,00:03:52.434,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.866083,,,,,,,,,,,,,fd8592dd-783c-4f12-bde8-21ca44e1da69,232,,"[17.2, 74.6]",9642,3,,,,-0.10664348,,Right Foot,,,"[55.5, 70.5]",,High Pass,38.518826,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,10,Barcelona,217,['7be06eb4-84f0-46cd-b15f-4e56060b0942'],57,,,,,,,,,,,,,,,Barcelona,217,00:03:57.933,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,3.156852,,,,,,,,,,,,,e6eaae3b-3d33-412f-90d0-9dc65770e478,236,,"[54.4, 71.4]",9642,4,,,,-1.2858881,,Left Foot,,,"[65.5, 33.5]",,High Pass,39.492023,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,10,Barcelona,217,"['453653c6-755e-493d-a072-4ea25e067f0d', '4af656d4-f711-460d-af86-4d30ce44d346', 'b3ccbd96-246d-434f-9570-cb8754d9871d']",0,,,,,,,,,,,,,,,Barcelona,217,00:04:00.632,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,1.696722,,,,,,,,,,,,,4af656d4-f711-460d-af86-4d30ce44d346,238,,"[54.6, 46.6]",9642,4,,,,-1.4583693,,Right Foot,,,"[56.7, 28.0]",,High Pass,18.718172,,Incomplete,,Gabriel Fernández Arenas,6384.0,,,,,Recovery,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,10,Barcelona,217,"['37322360-9bf2-4184-a8c1-849dfc7f181d', '8eae9959-f79b-490f-a672-5cf07feec1e7', 'e6eaae3b-3d33-412f-90d0-9dc65770e478']",3,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:03.789,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.359935,,,,,,,,,,,,,8517e362-23a8-49f3-b231-abb7ee5f56bd,242,,"[70.9, 53.4]",9642,4,,,,0.8898327,,Left Foot,,,"[86.7, 72.9]",,Low Pass,25.097609,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Right Midfield,10,Barcelona,217,['78a7fffc-1cb9-4c10-b6dd-e01a8f6cbceb'],6,,,,,,,,,,,,,,,Barcelona,217,00:04:06.714,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.054898,,,,,,,,,,,,,627db7b0-d21f-4633-bb45-896ec77d9554,245,,"[93.7, 71.2]",9642,4,,,,-0.17852987,,Right Foot,,,"[107.0, 68.8]",,Ground Pass,13.514807,,Incomplete,,André Filipe Tavares Gomes,10802.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,10,Barcelona,217,"['cbd1006b-edca-4ed4-9bce-e698cf6e1e36', 'ed859ff8-0726-4405-927e-d6af23072487']",9,,,,,,,,,,,,,,,Barcelona,217,00:04:09.694,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.654954,,,,,,,,,,,,,83b3bbdb-a314-4dae-ae62-2ff34509b922,250,,"[14.6, 7.4]",9642,4,,,,1.6270748,,Right Foot,,,"[14.2, 14.5]",,Ground Pass,7.1112585,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,11,Atlético Madrid,212,['2f2d7339-1bf4-4892-a797-c2e4a5a19e9f'],13,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:13.621,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.824108,,,,,,,,,,,,,1ce2df83-5ab2-4bd7-b65f-e2407e133177,253,,"[14.4, 15.4]",9642,4,,,,1.3768371,,Left Foot,,,"[19.9, 43.4]",,Ground Pass,28.535067,,,,Jorge Resurrección Merodio,5199.0,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,11,Atlético Madrid,212,['855d7f21-451f-422e-a79d-da148df021a0'],15,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:15.090,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.535124,,,,,,,,,,,,,91c93e80-b336-483a-be2d-bf9a03b82395,256,,"[44.1, 51.3]",9642,4,,,,1.0776434,,Right Foot,,,"[56.3, 74.0]",,Ground Pass,25.77072,,,,Juan Francisco Torres Belén,6375.0,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Midfield,11,Atlético Madrid,212,['68998b03-e6ae-45c0-8b7f-08d65472eeca'],23,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:23.649,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.84605,,,,,,,,,,,,,1d87cd03-6912-429a-95f8-d7c552ad722b,259,,"[71.1, 75.9]",9642,4,,,,-2.9335365,,Right Foot,,,"[62.1, 74.0]",,Ground Pass,9.198369,,,,Jorge Resurrección Merodio,5199.0,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,11,Atlético Madrid,212,['26fb773d-ded4-4a54-a7ee-6de6edd7da91'],29,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:29.465,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.835747,,,,,,,,,,,,,da71980c-0ae5-4876-b158-052ea242b5af,262,,"[57.2, 73.7]",9642,4,,,,-2.729623,,Right Foot,,,"[33.4, 63.3]",,Ground Pass,25.973063,,,,Stefan Savić,6376.0,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Midfield,11,Atlético Madrid,212,['ba7517be-5ccb-4571-a605-3bd666e57068'],33,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:33.166,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,2.554087,,,,,,,,,,,,,5a68651c-76b8-4b46-b0bc-5aa215b05e67,265,,"[35.1, 59.2]",9642,4,,,,-1.3628378,,Right Foot,,,"[44.3, 15.6]",,Ground Pass,44.56007,,,,Diego Roberto Godín Leal,5249.0,,True,,,,1,Regular Play,Stefan Savić,6376.0,Right Center Back,11,Atlético Madrid,212,['4626ef67-1010-414f-b965-8a95cbe56861'],36,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:36.708,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.353829,,,,,,,,,,,,,29cbd4cc-9938-4f6e-8781-f5f6d93f3696,268,,"[45.4, 19.4]",9642,4,,,,1.9430656,,Right Foot,,,"[41.3, 29.9]",,Ground Pass,11.272089,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,11,Atlético Madrid,212,['28bbd54f-d39b-4b63-8d96-f1724553af0b'],41,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:41.826,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.215975,,,,,,,,,,,,,696d27ec-2882-47bb-bf98-3ade4918d629,271,,"[46.2, 23.7]",9642,4,,,,-1.1788487,,Left Foot,,,"[52.4, 8.7]",,Ground Pass,16.230835,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,11,Atlético Madrid,212,['822b9a2b-3ce8-4b2c-83b7-aceabf12f07c'],45,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:45.649,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.853073,,,,,,,,,,,,,245666ad-4d58-4dca-9792-db9f6444ffb4,274,,"[51.4, 14.7]",9642,4,,,,2.6962917,,Left Foot,,,"[33.8, 23.1]",,Ground Pass,19.501795,,,,Diego Roberto Godín Leal,5249.0,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,11,Atlético Madrid,212,['f59550a3-a92a-434d-9bab-799e49a20acd'],49,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:49.186,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.689413,,,,,,,,,,,,,dbb2fe77-f012-4534-8af9-9a5ee7e5f682,277,,"[32.6, 24.1]",9642,4,,,,1.7544186,,Left Foot,,,"[27.4, 52.1]",,Ground Pass,28.478764,,,,Stefan Savić,6376.0,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,11,Atlético Madrid,212,['ca5b79c2-c96c-440a-babd-e2d971d15879'],52,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:52.108,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,3.086983,,,,,,,,,,,,,87523784-16a7-4e8e-9217-7fe1be46ec87,280,,"[43.9, 38.0]",9642,5,,,,-0.42353535,,Right Foot,,,"[92.7, 16.0]",,High Pass,53.529804,,Incomplete,,Yannick Ferreira Carrasco,5633.0,,,,,,1,Regular Play,Stefan Savić,6376.0,Right Center Back,11,Atlético Madrid,212,"['11e6e765-0429-4452-8287-a631efe52bb6', '513e2251-cb9a-46e9-9594-8af7fdeed659']",0,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:00.731,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.287241,,,,,,,,,,,,,c7176971-864c-45be-8477-5fe2e5af41c6,283,,"[98.0, 0.1]",9642,5,,,,2.2129953,,,,,"[88.8, 12.4]",,High Pass,15.360013,,,,Saúl Ñíguez Esclapez,6381.0,,,,,Throw-in,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,12,Atlético Madrid,212,['5d0ff59c-af2a-4179-809b-75391a267274'],22,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:22.476,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.004319,,,,,,,,,,,,,77a0a1d3-c1e0-4c6d-80da-2652fe1fa79e,285,,"[88.6, 12.4]",9642,5,,,,-1.0058919,,Left Foot,,,"[93.1, 5.3]",,Ground Pass,8.405951,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,12,Atlético Madrid,212,['711ce069-8a0a-42f8-bb48-d9512dd61aa7'],23,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:23.763,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.386385,,,,,,,,,,,,,30e925d8-65c0-4ec9-8a79-120b4edcb3f0,291,,"[30.6, 80.0]",9642,5,True,,,-1.377912,,,,,"[38.1, 41.6]",,High Pass,39.12557,,,,Andrés Iniesta Luján,5216.0,,,,,Throw-in,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,13,Barcelona,217,['144d50d5-77da-4590-8ab7-f605d4060b52'],40,,,,,,,,,,,,,,,Barcelona,217,00:05:40.519,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,4.692749,,,,,,,,,,,,,a4f42e98-2d88-4049-81ae-e6dd2bc4e573,293,,"[38.1, 41.6]",9642,5,True,,,-1.7726862,,Right Foot,,,"[31.1, 7.4]",,Ground Pass,34.909023,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,13,Barcelona,217,['9350e616-092f-4210-879f-0cafebadef62'],45,,,,,,,,,,,,,,,Barcelona,217,00:05:45.285,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.612591,,,,,,,,,,,,,b35248cb-48e3-4929-bf54-5463e51ab70b,295,,"[58.0, 5.3]",9642,5,,,,0.18386458,,Left Foot,,,"[86.5, 10.6]",,Low Pass,28.988619,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,13,Barcelona,217,"['72e80f17-3367-4d8f-89c1-353ce8926007', 'aad316b4-886d-405f-a3fa-2fdd16688a4f']",51,,,,,,,,,,,,,,,Barcelona,217,00:05:51.078,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,1.025993,,,,,,,,,,,,,ab12c8f6-27cd-4b3f-925f-e55cabb07efc,299,,"[35.5, 75.5]",9642,5,,,,-0.9272952,,Right Foot,,,"[41.8, 67.1]",,Ground Pass,10.5,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Throw In,Stefan Savić,6376.0,Right Center Back,13,Barcelona,217,['de3a911e-fd5e-4346-96f8-173077aba341'],54,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:54.290,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,3.183521,,,,,,,,,,,,,f52e25f3-8599-4a5b-a9af-b05e0609ff43,302,,"[52.9, 64.6]",9642,5,,,,-0.006976631,,Right Foot,,,"[95.9, 64.3]",,High Pass,43.001045,,Incomplete,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,13,Barcelona,217,"['dcd89f02-9a83-4d47-93d8-1450e663d37e', 'e2e5aa25-7d01-421b-9717-4607688c8b78']",56,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:56.907,Pass,,2017/2018
,,,,,,,,,,,,True,,,,,,2.148607,,,,,,,,,,,,,dcd89f02-9a83-4d47-93d8-1450e663d37e,305,,"[24.2, 15.8]",9642,6,,,,2.2181141,,Right Foot,,,"[8.4, 36.7]",,Ground Pass,26.200191,,,,Marc-André ter Stegen,20055.0,,,,,Interception,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,13,Barcelona,217,"['d3dfdfab-864f-499f-8537-0f42a9800c96', 'f00e9e61-e7ee-4bb0-bcf2-8bd4edbf6766', 'f52e25f3-8599-4a5b-a9af-b05e0609ff43']",0,,,,,,,,,,,,,,,Barcelona,217,00:06:00.090,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,2.593802,,,,,,,,,,,,,1402287a-5d96-43cf-9244-106f0ead7f92,309,,"[11.2, 42.7]",9642,6,,,,-0.54571396,,Right Foot,,,"[55.5, 15.8]",,High Pass,51.8276,,Incomplete,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,13,Barcelona,217,"['32cdef27-2dc6-4e40-8dad-8c59b846b17c', '83b3e16b-7d2c-4f13-ad59-29dc2be619f4']",3,,,,,,,,,,,,,,,Barcelona,217,00:06:03.847,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,0.62319,,,,,,,,,,,,,6d03be8b-65af-4c5c-b0d5-f735f20d6f97,312,,"[66.1, 64.1]",9642,6,,,,-1.5091462,,Right Foot,,,"[66.6, 56.0]",,Ground Pass,8.1154175,,,,Jorge Resurrección Merodio,5199.0,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,14,Atlético Madrid,212,['3276f08a-f7d6-4406-a6f0-9990966e53a6'],7,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:07.800,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,0.607296,,,,,,,,,,,,,6130d126-7ab0-4e8e-8849-c4c9c2706da6,315,,"[71.1, 56.6]",9642,6,,,,-1.7454685,,Right Foot,,,"[70.2, 51.5]",,Ground Pass,5.178803,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Midfield,14,Atlético Madrid,212,['c0fd99a3-06bc-47a8-913d-5564d773f04f'],10,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:10.189,Pass,,2017/2018
