50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.367816,,,,,,,,,,,,,1506df97-53d5-497b-bdf1-0fa4e6339d6b,140,,"[58.7, 75.0]",69237,2,,,,,-1.6876327,,Left Foot,,,,"[56.2, 53.7]",,Ground Pass,,21.44621,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['32a5a81b-34a2-4e08-a32a-b157bda6e8b0'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.189,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.290691,,,,,,,,,,,,,872bc07d-1d1b-4afd-b00f-5f72193cf31d,143,,"[64.8, 43.2]",69237,2,,,,,-0.66682345,,Right Foot,,,,"[80.3, 31.0]",,Ground Pass,,19.725365,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['5b38390f-db5e-4695-9b51-7360cf53435c'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.405,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.945555,,,,,,,,,,,,,460703d9-6f32-4c7f-97b1-b194b1108e5e,146,,"[83.7, 29.4]",69237,2,,,,,-1.0789871,,Left Foot,,,,"[94.2, 9.8]",,Ground Pass,,22.235332,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,6,Barcelona,217,['ad815c7b-2b4b-4b59-ba69-9f8125ea448e'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.957,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.086864,,,,,,,,,,,,,b751cce8-bb1b-4371-80f9-79bc0f5052ca,149,,"[101.4, 8.1]",69237,2,,,,,3.0780942,,Left Foot,,,,"[84.1, 9.2]",,Ground Pass,,17.334936,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,6,Barcelona,217,['7f229eeb-bed3-45d7-ac1f-341edcdb92bd'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.708,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.110391,,,,,,,,,,,,,60f499d4-7ba3-4502-b55c-801e65aa0d24,153,,"[79.7, 9.2]",69237,2,,,,,1.6891221,,Right Foot,,,,"[78.0, 23.5]",,Ground Pass,,14.400695,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,6,Barcelona,217,"['34c9b207-0146-4f4c-bddc-4d25a7c2afdf', 'ea9398a6-9866-4c83-a804-a1196658f789']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.134,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.304703,,,,,,,,,,,,,aae951ac-bc06-4a89-a67b-967a0316f223,157,,"[58.3, 38.0]",69237,2,,,,,-1.7483925,,Left Foot,,,,"[55.5, 22.4]",,Ground Pass,,15.84929,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,"['1d2608ac-b3a0-4b81-a857-057c19ab8e87', '92ba6a73-4766-4c3a-b348-4f2dda196e78']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.872,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,3.2471,,,,,,,,,,,,,751c52eb-9a63-4528-a3fb-cf6cb4368112,160,,"[58.9, 22.9]",69237,2,,,,,1.2338876,,Left Foot,,,,"[78.9, 80.0]",,High Pass,,60.501324,,Out,,Lionel Andrés Messi Cuccittini,5503.0,,,True,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,6,Barcelona,217,['6707affc-88a7-4ded-bd74-7c2fe1b52b47'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.392,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.4173,,,,,,,,,,,,,d1fa1fdd-55eb-46c6-916a-65ed4aec7bf6,162,,"[42.3, 1.0]",69237,2,,True,,,1.3193992,,,,,,"[47.0, 19.3]",,High Pass,,18.893915,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Antonio López Guerrero,26118.0,Left Back,7,Atlético Madrid,212,['4eded5ff-6a28-4385-a3d9-17c648eeb785'],51,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:51.131,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.117681,,,,,,,,,,,,,4eded5ff-6a28-4385-a3d9-17c648eeb785,163,,"[74.0, 61.7]",69237,2,,,,,2.0250983,,Left Foot,,,,"[69.8, 70.3]",,Ground Pass,,9.570789,,,,Jeffren Isaac Suárez Bermúdez,26624.0,,,,,,Recovery,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Atlético Madrid,212,"['19106cc4-f49d-45a8-8e67-31e1f62635a8', 'd1fa1fdd-55eb-46c6-916a-65ed4aec7bf6']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.549,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.169577,,,,,,,,,,,,,6236710b-023d-4107-a335-4571662e836d,166,,"[71.3, 71.0]",69237,2,,,,,-0.43897918,,Right Foot,,,,"[99.2, 57.9]",,High Pass,,30.822395,,Pass Offside,,Zlatan Ibrahimović,3672.0,,,,,,,1,From Throw In,Jeffren Isaac Suárez Bermúdez,26624.0,Right Back,7,Atlético Madrid,212,['14cb20f0-fdcc-42ce-a1ab-f69a40e7aeb4'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.384,Pass,,2009/2010
,,,,,,,,,,,,,,,,,3.565,,,,,,,,,,,,,af3e5d79-ebbc-4c29-9a23-7fee521ef36e,169,,"[25.1, 22.6]",69237,3,,True,,,0.5217639,,Left Foot,,,,"[78.5, 53.3]",,High Pass,,61.59586,,Incomplete,,José Antonio Reyes Calderón,23816.0,,,,,,Free Kick,1,From Free Kick,Antonio López Guerrero,26118.0,Left Back,8,Atlético Madrid,212,"['0b951267-bb6c-4859-a782-5670b27f34c5', 'af013da8-7356-48c8-806f-f130fe00d577']",30,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:30.200,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.96165,,,,,,,,,,,,,0ef0efd8-313d-4df3-be01-b4e84f7ec9b3,174,,"[76.0, 56.9]",69237,3,,,,True,-3.1103528,,,,,,"[63.2, 56.5]",,High Pass,,12.806249,,,,Luis Amaranto Perea Mosquera,26120.0,,,,,,Recovery,1,From Free Kick,Tiago Cardoso Mendes,20669.0,Right Center Midfield,8,Atlético Madrid,212,"['1e4c97af-d8f4-4db1-a7ae-c744994b3b41', '3521722b-7b7a-420a-b9aa-c1704d0cfd06']",35,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:35.837,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.087835,,,,,,,,,,,,,d9d94dad-e76a-4cba-bdc5-546278998e03,177,,"[61.7, 56.0]",69237,3,,,,,1.8092647,,Right Foot,,,,"[57.3, 74.1]",,Ground Pass,,18.62713,,,,Tomáš Ujfaluši,19731.0,,,,,,,1,From Free Kick,Luis Amaranto Perea Mosquera,26120.0,Right Center Back,8,Atlético Madrid,212,['b1391a77-e37f-4df5-a8bd-fb0d9b3441c3'],39,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:39.701,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.923884,,,,,,,,,,,,,2a406d89-a8e6-4f7b-a9dd-206b111a3164,181,,"[56.6, 75.0]",69237,3,,,,,0.14189705,,Right Foot,,,,"[71.3, 77.1]",,Ground Pass,,14.849242,,,,Tiago Cardoso Mendes,20669.0,,,,,,,1,From Free Kick,Tomáš Ujfaluši,19731.0,Right Back,8,Atlético Madrid,212,"['5f1453e0-c2dd-4a1b-812c-e7ebebf3e7f6', 'fd583e76-24c5-4c5e-a75b-1cbc7ec11778']",41,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:41.495,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.030566,,,,,,,,,,,,,763869bb-0bd4-45e7-8b58-7d76bd55f4df,185,,"[74.3, 77.1]",69237,3,,,,,-1.2508541,,Right Foot,,,,"[79.8, 60.5]",,Ground Pass,,17.487425,,Incomplete,,Diego Forlán Corazo,26199.0,,,,,,,1,From Free Kick,Tiago Cardoso Mendes,20669.0,Right Center Midfield,8,Atlético Madrid,212,"['46de6df3-fcc4-4b89-89e0-b990f6633988', '88ac774c-0e1c-432c-8d9e-a76b36a2f0e8']",43,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:43.672,Pass,,2009/2010
,,,,,,,,,,,True,,,,,,0.855717,,,,,,,,,,,,,88ac774c-0e1c-432c-8d9e-a76b36a2f0e8,187,,"[41.2, 20.5]",69237,3,,,,,-1.3588387,,Left Foot,,,,"[42.9, 12.6]",,Ground Pass,,8.080841,,,,Andrés Iniesta Luján,5216.0,,,,,,Interception,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,"['007eb7ed-6f15-48ce-aea6-270cb15ea6c8', '763869bb-0bd4-45e7-8b58-7d76bd55f4df']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.703,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.016285,,,,,,,,,,,,,504afa64-ae55-417e-9c75-a4155a000e23,190,,"[43.6, 13.8]",69237,3,,,,,1.4335432,,Right Foot,,,,"[46.1, 31.9]",,Ground Pass,,18.271835,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,9,Barcelona,217,['be82f3b2-1238-4011-9080-72ce3f00d873'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.858,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.797172,,,,,,,,,,,,,e2382f6d-aa65-4df5-850a-46909fb86312,194,,"[42.5, 30.8]",69237,3,,,,,-1.9247937,,Right Foot,,,,"[40.8, 26.2]",,Ground Pass,,4.90408,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,9,Barcelona,217,['0a992902-0804-4206-a2e3-d0eb689c66c8'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.976,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.245915,,,,,,,,,,,,,eb25d4ea-e9f4-42fb-9d9c-b3799689438e,197,,"[37.7, 29.2]",69237,3,,,,,2.761718,,Right Foot,,,,"[10.4, 40.1]",,Ground Pass,,29.395578,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['2834cbfd-6a3b-4b7e-9a3b-24d025a410a7'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.264,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.274833,,,,,,,,,,,,,d384788a-4b80-4211-8770-e08ade651c66,200,,"[11.8, 40.3]",69237,3,,,,,-1.1742746,,Right Foot,,,,"[22.1, 15.7]",,Ground Pass,,26.669271,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,9,Barcelona,217,['d2240619-59b3-4855-9306-71eec5e4a7ee'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.338,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.270412,,,,,,,,,,,,,c5de3078-01a4-4b63-a4e1-7e1667cf22e5,203,,"[29.1, 15.5]",69237,3,,,,,0.53581125,,Left Foot,,,,"[38.7, 21.2]",,Ground Pass,,11.164677,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,9,Barcelona,217,['22da5889-d435-417f-8e01-473a742cd271'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.107,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.953039,,,,,,,,,,,,,d898d871-161a-4025-8e49-0b5a2475d14f,206,,"[38.7, 22.9]",69237,3,,,,,-1.8925469,,Left Foot,,,,"[34.9, 11.5]",,Low Pass,,12.016655,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,9,Barcelona,217,['5e09c96b-2340-449c-8faa-dfb4c3931099'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.417,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.245906,,,,,,,,,,,,,1fd31eaa-14e9-45a2-9b58-59633e5e9fb6,209,,"[37.7, 16.1]",69237,4,,,,,2.144463,,Left Foot,,,,"[33.5, 22.6]",,Ground Pass,,7.738863,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,9,Barcelona,217,['c6645be7-5387-4684-8319-9dfc93b1faf5'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.389,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.071137,,,,,,,,,,,,,6e9d0f74-c964-4ca7-93e1-01a42a709eba,212,,"[36.6, 19.3]",69237,4,,,,,-1.0880253,,Right Foot,,,,"[44.2, 4.8]",,Ground Pass,,16.371012,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,9,Barcelona,217,['08fb0cf6-0d96-4e64-96de-07a1a2b97d15'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.309,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.141462,,,,,,,,,,,,,a3a5ccd9-0190-4747-be08-a4b19dcbdf0d,219,,"[22.4, 56.3]",69237,4,,True,,,-1.3985076,,Right Foot,,,,"[29.9, 13.2]",,Low Pass,,43.747684,,,,Antonio López Guerrero,26118.0,,,True,,,,1,Regular Play,Luis Amaranto Perea Mosquera,26120.0,Right Center Back,10,Atlético Madrid,212,['b61bf84e-b86c-459e-be0b-26d9dacd6b05'],12,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:12.355,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.142316,,,,,,,,,,,,,f84edb72-ef16-4f36-8675-21d124f894c8,221,,"[29.3, 12.8]",69237,4,,True,,,-0.27341926,,Left Foot,,,,"[56.4, 5.2]",,Ground Pass,,28.145515,,,,Simão Pedro Fonseca Sabrosa,19765.0,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,10,Atlético Madrid,212,['99223a11-dc37-4fdb-a154-b23ac56f7b43'],20,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:20.035,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.759734,,,,,,,,,,,,,08991d08-a158-4a18-9f5c-960001ff6c04,223,,"[56.4, 9.4]",69237,4,,,,,-2.158799,,Left Foot,,,,"[51.8, 2.5]",,Ground Pass,,8.292768,,,,Antonio López Guerrero,26118.0,,,,,,,1,Regular Play,Simão Pedro Fonseca Sabrosa,19765.0,Left Midfield,10,Atlético Madrid,212,['ec709014-2788-4381-ab56-7cf4a333e28b'],23,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:23.257,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.975373,,,,,,,,,,,,,22e53aa8-1481-40db-b088-d9cdc5b81689,226,,"[54.1, 3.1]",69237,4,,,,,0.0,,Left Foot,,,,"[68.2, 3.1]",,Ground Pass,,14.1,,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,10,Atlético Madrid,212,['55cc629d-b6a8-4898-84ee-8b3e394e1e82'],24,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:24.341,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.902,,,,,,,,,,,,,cff26749-ab00-40f3-bdfd-2f33370bfea1,229,,"[68.2, 3.1]",69237,4,,,,,1.3258177,,Right Foot,,,,"[69.5, 8.3]",,Ground Pass,,5.3600373,,Incomplete,,Simão Pedro Fonseca Sabrosa,19765.0,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,10,Atlético Madrid,212,"['08a47cf4-3986-4454-a850-9ffe90c9965c', '097a5fa7-0a38-4aa4-9d3d-64bb76c19da9']",25,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:25.376,Pass,,2009/2010
,,,,,,,,,,,True,,,,,,0.6517,,,,,,,,,,,,,08a47cf4-3986-4454-a850-9ffe90c9965c,231,,"[51.5, 72.7]",69237,4,,,,,1.9995743,,Right Foot,,,,"[49.9, 76.2]",,Ground Pass,,3.8483763,,,,Jeffren Isaac Suárez Bermúdez,26624.0,,,,,,Interception,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,"['58fcb236-43bb-466a-ae95-5be488ad6cef', 'cff26749-ab00-40f3-bdfd-2f33370bfea1']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.278,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.8676,,,,,,,,,,,,,42ae7eca-5bf4-4952-a3fb-159899d70b5b,235,,"[49.7, 76.0]",69237,4,,,,,-0.025968187,,Right Foot,,,,"[57.4, 75.8]",,Ground Pass,,7.702597,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Jeffren Isaac Suárez Bermúdez,26624.0,Right Back,11,Barcelona,217,"['29860a5d-bd28-4686-957a-3adac85b2159', 'd4403941-7502-4f50-b03e-f8c8771475ca']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.049,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.654478,,,,,,,,,,,,,64c5b0a8-d2bc-4bb1-aa5c-805ca1bddf51,240,,"[57.0, 69.9]",69237,4,,,,,-0.91716045,,Right Foot,,,True,"[64.2, 60.5]",,Ground Pass,,11.840608,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,11,Barcelona,217,"['bb5d6721-190b-4d4f-a3e5-5efa026b9c60', 'fa2d201d-1ff2-4e54-8a2d-fca644af9b73']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.985,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,0.998626,,,,,,,,,,,,,1468660b-ec6a-472f-83b3-9296aed3b1fe,244,,"[65.0, 58.2]",69237,4,,,,,-2.2130363,,Left Foot,,,,"[55.5, 45.5]",,Ground Pass,,15.860013,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Barcelona,217,['c5f62535-2a57-496b-8831-b57a258d4589'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.781,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.860099,,,,,,,,,,,,,8ffab875-6aa5-495d-b9be-156d2a6c1fb8,247,,"[63.7, 44.9]",69237,4,,,,,-0.45458442,,Right Foot,,,,"[77.0, 38.4]",,Ground Pass,,14.803378,,,,Zlatan Ibrahimović,3672.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,11,Barcelona,217,['2abacf35-45c0-4d35-aa23-ed800970bcea'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.736,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.627322,,,,,,,,,,,,,799b5b48-0661-40b2-8e85-59e7cc8e0273,250,,"[77.0, 38.4]",69237,4,,,,,3.0810606,,Right Foot,,,,"[67.1, 39.0]",,Low Pass,,9.918165,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,11,Barcelona,217,"['1e9f3163-43d6-494e-8b38-feb8bf70cdaf', '56740e44-0f2c-4e52-8581-026c614facc7']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.652,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.022204,,,,,,,,,,,,,d39075c6-fbd0-4e79-a189-b6620bbc3bb2,254,,"[54.7, 46.0]",69237,4,,,,,2.1189878,,Right Foot,,,,"[47.8, 57.3]",,Ground Pass,,13.24009,,,,José Antonio Reyes Calderón,23816.0,,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Right Center Midfield,12,Atlético Madrid,212,['024047cf-6b1d-4839-9919-d31feff573d3'],38,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:38.365,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.636151,,,,,,,,,,,,,388d3fda-d3f3-4b6c-a71f-1b3c8d349524,258,,"[88.8, 50.0]",69237,4,,,,,0.66384715,,Left Foot,,,,"[115.9, 71.2]",,Ground Pass,,34.40712,,,,Tomáš Ujfaluši,19731.0,,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Midfield,12,Atlético Madrid,212,['0c5c5e3d-3eed-41a4-a738-ba6516745eb8'],45,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:45.343,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.8353,,,,,,,,,,,,,6f9dc952-2d8b-4c47-84fc-458085fdec08,261,,"[115.9, 71.2]",69237,4,,,,,-1.6544516,,Right Foot,True,,,"[113.2, 39.0]",,High Pass,,32.313,,Incomplete,,Diego Forlán Corazo,26199.0,,,,,,,1,Regular Play,Tomáš Ujfaluši,19731.0,Right Back,12,Atlético Madrid,212,"['10a5ebe2-f949-45cd-83ed-83089b28025b', '5e2d9a3a-c65f-48f7-ab8c-515c54955ef9']",48,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:48.059,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.2846,,,,,,,,,,,,,f670f831-8c9a-48a0-ad13-954cb8fe9d2b,265,,"[16.2, 43.0]",69237,4,,,,,-0.01754206,,Keeper Arm,,,,"[27.6, 42.8]",,Ground Pass,,11.401754,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,13,Barcelona,217,['03d29403-3183-476d-a93f-20777eebfdcf'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.342,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.318711,,,,,,,,,,,,,106d4081-cda7-4c43-b54d-191b5e13e877,268,,"[29.7, 44.7]",69237,4,,,,,0.9020536,,Right Foot,,,,"[41.0, 59.0]",,Ground Pass,,18.225805,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Keeper,Xavier Hernández Creus,20131.0,Left Center Midfield,13,Barcelona,217,"['727498ec-3c3f-4104-93bb-1640b63997e8', '7861ddcd-05dd-4cf4-bb39-6e8ac9cd5ec2']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.010,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.883059,,,,,,,,,,,,,8769cf2d-261e-4a1d-b3bc-c2411f906455,274,,"[28.8, 58.8]",69237,4,,,,,-2.4686217,,Left Foot,,,,"[21.9, 53.3]",,Ground Pass,,8.823832,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Keeper,Jeffren Isaac Suárez Bermúdez,26624.0,Right Back,13,Barcelona,217,"['10a19ef0-ed2b-4564-9cb7-a2e4c00e54df', 'd981a592-71dd-4c40-b45e-d35dfb36e467']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.809,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.252082,,,,,,,,,,,,,ea7f3b28-ae50-45d5-9fc0-7fcd77d40b54,277,,"[22.3, 52.7]",69237,4,,,,,-1.5707964,,Right Foot,,,,"[22.3, 32.1]",,Ground Pass,,20.6,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,From Keeper,Carles Puyol i Saforcada,20125.0,Right Center Back,13,Barcelona,217,['f97810b4-e827-4bf3-8694-724ee941fec8'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.186,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.9692,,,,,,,,,,,,,4302d11a-7663-4eb1-b4e4-42eab81fb100,281,,"[20.7, 31.3]",69237,5,,,,,-0.5599953,,Left Foot,,,,"[59.3, 7.1]",,High Pass,,45.558754,,,,Zlatan Ibrahimović,3672.0,,,,,,,1,From Keeper,Gabriel Alejandro Milito,25919.0,Left Center Back,13,Barcelona,217,"['8578b45c-8c52-4db4-bad9-773115f4225a', '86ce10ea-6c1f-4df0-b8a2-cb16f9e25886']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.750,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.2263,,,,,,,,,,,,,0e16ece3-0889-4a12-88cb-d57e43063f2c,284,,"[59.3, 7.1]",69237,5,,,,,1.670465,,Other,,,,"[58.5, 15.1]",,Low Pass,,8.039901,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Keeper,Zlatan Ibrahimović,3672.0,Center Forward,13,Barcelona,217,['d87b72ac-c89a-4e31-b7d3-a17740461a01'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:04.759,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.138159,,,,,,,,,,,,,bf25b203-897d-45a4-a7ba-efe59131fdb4,288,,"[63.7, 5.0]",69237,5,,,,,0.33517256,,Left Foot,,,,"[72.6, 8.1]",,Ground Pass,,9.424437,,,,Zlatan Ibrahimović,3672.0,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,13,Barcelona,217,['8f5386cc-2ab4-49d0-9948-737c738b1521'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.916,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.891065,,,,,,,,,,,,,463d0392-53c7-48f5-8787-ace5204d6fed,291,,"[76.8, 30.6]",69237,5,,,,,2.7915478,,Right Foot,,,,"[70.5, 32.9]",,Ground Pass,,6.706713,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Keeper,Zlatan Ibrahimović,3672.0,Center Forward,13,Barcelona,217,['715da1ee-67aa-41f0-bde2-32d397c49316'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:13.777,Pass,,2009/2010
