ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.676386,,,,,,,,,,16daa5ca-c576-407b-b3a6-c86314782bb3,114,,"[79.1, 54.9]",69155,1,,,,,1.560044,,Left Foot,,,"[79.2, 64.2]",,Ground Pass,,9.300538,,,,Rubén Gracia Calmache,25921.0,,,,,,1,Regular Play,Marcos Antonio Senna da Silva,20135.0,Right Defensive Midfield,3,Villarreal,222,['cfb95679-7f12-47ea-861c-d6452a6ed39a'],30,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:30.280,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.75211,,,,,,,,,,63cba252-4db3-4c9f-b0e1-8ffb60c7b6db,117,,"[79.2, 64.2]",69155,1,,,,,-0.31954306,,Right Foot,,,"[92.8, 59.7]",,Ground Pass,,14.325152,,,,Robert Pirès,19312.0,,,,,,1,Regular Play,Rubén Gracia Calmache,25921.0,Right Wing,3,Villarreal,222,['b78aae87-6535-4265-b245-ddf36b80ae89'],32,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:32.155,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.1915,,,,,,,,,,eb34d58e-5107-4f7e-943e-4ff218c712f4,120,,"[92.8, 59.7]",69155,1,,,,,0.8842485,,Right Foot,,,"[103.7, 73.0]",,Ground Pass,,17.19593,,,,Javier Rodríguez Venta,25937.0,,,,,,1,Regular Play,Robert Pirès,19312.0,Center Attacking Midfield,3,Villarreal,222,['8f0a0051-7eda-42e2-a33b-f92db020d181'],33,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:33.799,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.7636,,,,,,,,,,f9e57b5d-7842-481e-8c8c-a3b6107f1ac2,125,,"[11.6, 0.1]",69155,1,,,,,0.0,,,,,"[41.5, 0.1]",,High Pass,,29.9,,Out,,Samuel Eto''o Fils,19298.0,,,,,Throw-in,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,4,Barcelona,217,['67717ae1-e06a-4e9f-8dc5-174c5fc21bcf'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.322,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.3345,,,,,,,,,,e97350c7-d7dd-40fd-907d-b158337cd034,127,,"[89.5, 80.0]",69155,2,,,,,-1.1983348,,,,,"[97.9, 58.5]",,Low Pass,,23.082678,,,,Diego Forlán Corazo,26199.0,,,,,Throw-in,1,From Throw In,Javier Rodríguez Venta,25937.0,Right Back,5,Villarreal,222,['8982f57b-e86b-473b-a10e-3c2d7a93fd5f'],12,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:12.578,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.676433,,,,,,,,,,6bdee794-553f-4e19-bbfb-e75eb6b615f6,130,,"[97.9, 58.5]",69155,2,,,,,3.0379195,,Left Foot,,,"[80.6, 60.3]",,Low Pass,,17.393389,,,,Marcos Antonio Senna da Silva,20135.0,,,,,,1,From Throw In,Diego Forlán Corazo,26199.0,Center Forward,5,Villarreal,222,['a4e8fc6d-0f33-4373-a210-c41748a951e4'],13,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:13.952,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.162526,,,,,,,,,,5a400e6c-796c-4b98-96b2-1d548a6c56eb,134,,"[79.8, 59.6]",69155,2,,,,,-2.2836576,,Right Foot,,,"[66.4, 44.1]",,Ground Pass,,20.489265,,,,Pascal Cygan,26194.0,,,,,,1,From Throw In,Marcos Antonio Senna da Silva,20135.0,Right Defensive Midfield,5,Villarreal,222,['caed39c7-466c-4167-945e-4645f0c9069e'],16,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:16.308,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.7008,,,,,,,,,,fb5d3e50-e136-4457-9762-5c5f0b8bb042,137,,"[66.4, 44.1]",69155,2,,,,,1.4016951,,Left Foot,,,"[67.8, 52.3]",,Ground Pass,,8.318654,,Incomplete,,Fabricio Fabio Fuentes,26196.0,,,,,,1,From Throw In,Pascal Cygan,26194.0,Left Center Back,5,Villarreal,222,"['74bcad2d-28b7-438b-b858-a2b73b3113fe', 'df37ec9f-8c74-4a85-b237-59fc7fd30a72']",17,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:17.631,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.062,,,,,,,,,,1fd11eec-361b-4d2b-aecf-c0dd3f76bac2,144,,"[74.8, 32.9]",69155,3,,,,,0.08941611,,Right Foot,,,"[103.8, 35.5]",,High Pass,,29.116318,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,6,Barcelona,217,['9ae13716-2664-482d-a089-8f6780de32c2'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.201,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.162878,,,,,,,,,,18aa4eb4-2e36-4452-9348-665f78be0cf6,148,,"[30.9, 45.2]",69155,3,,,,,-1.0255692,,Right Foot,,,"[42.0, 26.9]",,Ground Pass,,21.40327,,,,Marcos García Barreno,7669.0,,,,,,1,From Free Kick,Marcos Antonio Senna da Silva,20135.0,Right Defensive Midfield,6,Barcelona,217,['4dbf99f2-0856-4ba2-b14d-40fd3360ebb8'],3,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:03.581,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.4253,,,,,,,,,,d3c777f9-a6a6-41e7-bcef-68affccadf8e,151,,"[42.0, 26.9]",69155,3,,,,,0.9129077,,Left Foot,,,"[52.2, 40.1]",,Low Pass,,16.681726,,Incomplete,,Robert Pirès,19312.0,,,,,,1,From Free Kick,Marcos García Barreno,7669.0,Left Wing,6,Barcelona,217,"['31b451c8-a7c0-446e-bde5-98c1e1967e57', '376d007f-7c54-45f8-967a-9377e9558f81']",4,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:04.784,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.9457,,,,,,,,,,d4d4114e-a88d-4f1c-9339-6bfa50c2ec6c,156,,"[67.9, 39.8]",69155,3,,,,,-1.3352513,,Right Foot,,,"[69.7, 32.3]",,Ground Pass,,7.712976,,,,Anderson Luís de Souza,19757.0,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,6,Barcelona,217,"['4e2ff804-749c-40b7-87b1-0bc8c8ed443f', '7b484a47-c7f7-4ce2-b97c-45ac3db646d6']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.060,Pass,True,2006/2007
,,,,,,,,,,,,,,,,1.8987,,,,,,,,,,1cf62552-4255-48f5-bfbf-a591011efc80,160,,"[70.7, 32.7]",69155,3,,,,,-0.95630336,,Right Foot,,,"[87.0, 9.6]",,Ground Pass,,28.271894,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,6,Barcelona,217,['56c10ff3-5202-417d-8ac6-8c41aa94f142'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.545,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.3089,,,,,,,,,,ea6398ab-2ad1-4e70-8afa-bc92e05ac7f2,166,,"[120.0, 0.1]",69155,3,,,,,2.4149504,,Right Foot,,,"[112.8, 6.5]",,Ground Pass,,9.633276,,,,Xavier Hernández Creus,20131.0,,,,,Corner,1,From Corner,Anderson Luís de Souza,19757.0,Left Center Midfield,7,Barcelona,217,['b15aa5a2-2b4d-4510-a3dc-60d32259f20e'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.404,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.4434,,,,,,,,,,8bee9e4f-4b6c-4cec-b89a-275dd4e17302,169,,"[113.7, 5.9]",69155,3,,,,,3.0185068,,Right Foot,,,"[104.0, 7.1]",,Ground Pass,,9.773945,,,,Anderson Luís de Souza,19757.0,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Center Defensive Midfield,7,Barcelona,217,['1d86a6f5-e98f-46a9-a625-d42001f7a8f0'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.339,Pass,,2006/2007
,,,,,,,,,,,,,,,,3.5754,,,,,,,,,,4f096f16-716c-464f-9372-559149dfac76,172,,"[104.0, 7.1]",69155,3,,,,,1.6729327,,Right Foot,,,"[100.3, 43.2]",,High Pass,,36.289116,,Incomplete,,,,,,,,,1,From Corner,Anderson Luís de Souza,19757.0,Left Center Midfield,7,Barcelona,217,['e9b8b231-c8de-4eeb-ba7d-3a8c029647f5'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.863,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.682259,,,,,,,,,,43ca4336-b04d-4c33-85ea-4ad0398bf0fd,179,,"[24.5, 12.4]",69155,3,,,,,0.53614604,,Right Foot,,,"[31.4, 16.5]",,Ground Pass,,8.026207,,,,Marcos García Barreno,7669.0,,,,,Recovery,1,Regular Play,José Joaquín Moreno Verdú,25939.0,Left Defensive Midfield,8,Villarreal,222,['f36832a4-46a0-4325-a39b-c11002af0d84'],50,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:50.280,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.9448,,,,,,,,,,751f5018-0dc0-4be3-b5d1-34a6530ef4af,183,,"[33.1, 18.4]",69155,3,,,,,0.35766324,,Left Foot,,,"[43.0, 22.1]",,Ground Pass,,10.568822,,,,Diego Forlán Corazo,26199.0,,,,,,1,Regular Play,Marcos García Barreno,7669.0,Left Wing,8,Villarreal,222,['e0341597-ef98-49fa-85a2-03d595fa99c5'],51,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:51.882,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.662404,,,,,,,,,,96292768-8702-4cf2-9658-2604eac933a1,186,,"[43.0, 22.1]",69155,3,,,,,-1.5185184,,Left Foot,,,"[43.9, 4.9]",,Ground Pass,,17.22353,,,,José Enrique de la Sánchez Diaz,26418.0,,,,,,1,Regular Play,Diego Forlán Corazo,26199.0,Center Forward,8,Villarreal,222,['77e40b32-d4af-4835-afea-0e27b4c9f3cc'],52,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:52.866,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.876738,,,,,,,,,,6eb064a9-6619-4e62-9de2-5aafc27148c4,189,,"[44.5, 6.8]",69155,3,,,,,1.0333036,,Right Foot,,,"[53.5, 21.9]",,Ground Pass,,17.57868,,,,Diego Forlán Corazo,26199.0,,,,,,1,Regular Play,José Enrique de la Sánchez Diaz,26418.0,Left Back,8,Villarreal,222,['683def8a-0e1f-404b-a741-6d5b245dd264'],56,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:56.324,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.26272,,,,,,,,,,b646008d-9947-4d3a-8bea-b8c38e5605ba,193,,"[54.2, 19.8]",69155,3,,,,,2.6161346,,Right Foot,,,"[42.3, 26.7]",,Ground Pass,,13.755726,,,,Pascal Cygan,26194.0,,,,,,1,Regular Play,Diego Forlán Corazo,26199.0,Center Forward,8,Villarreal,222,['4faf44bc-dd31-4992-968e-d3e556b149dd'],57,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:57.361,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.960546,,,,,,,,,,889ab8a6-7db8-4fd0-9c20-8d03209010fc,196,,"[42.5, 26.2]",69155,3,,,,,1.367205,,Left Foot,,,"[45.7, 41.7]",,Ground Pass,,15.826876,,,,Marcos Antonio Senna da Silva,20135.0,,,,,,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,8,Villarreal,222,['29f6541f-b538-4731-97d3-fdbb8e61ed6f'],58,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:58.704,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.992736,,,,,,,,,,18d0e83c-e01c-48ea-892b-db3a01f52888,200,,"[45.1, 39.0]",69155,3,,,,,-2.61282,,Right Foot,,,"[36.2, 33.8]",,Ground Pass,,10.307764,,,,Fabricio Fabio Fuentes,26196.0,,,,,,1,Regular Play,Marcos Antonio Senna da Silva,20135.0,Right Defensive Midfield,8,Villarreal,222,"['675e4c31-8090-45a8-a6c3-190dc0892980', '9f5dc9f4-5186-47a5-8e0a-467233ef5365']",59,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:59.784,Pass,True,2006/2007
,,,,,,,,,,,,,,,,0.982773,,,,,,,,,,a7a80385-85f3-484a-b49f-f835fd398807,203,,"[36.0, 35.0]",69155,4,,,,,1.3723414,,Right Foot,,,"[43.3, 71.3]",,Low Pass,,37.02675,,,,Javier Rodríguez Venta,25937.0,,,,,,1,Regular Play,Fabricio Fabio Fuentes,26196.0,Right Center Back,8,Villarreal,222,['74d93407-d74f-4c1f-9eac-4dfd507c36f7'],2,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:02.191,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.9941,,,,,,,,,,3c961599-08fc-46d4-926e-9b1c84d75825,207,,"[79.6, 0.1]",69155,4,,,,,2.6041,,,,,"[64.5, 9.1]",,Low Pass,,17.57868,,,,Anderson Luís de Souza,19757.0,,,,,Throw-in,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,9,Barcelona,217,['46dead80-26f8-434d-8dad-32d72664bca3'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:07.403,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.8284,,,,,,,,,,4818293e-9032-42ef-944f-561e308b265a,210,,"[73.0, 9.0]",69155,4,,,,,-0.5989113,,Right Foot,,,"[79.3, 4.7]",,Low Pass,,7.6275816,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,9,Barcelona,217,"['ba6787b3-1fa3-453c-ae12-b53d866c5015', 'f1858b4c-201a-40ce-9e46-6bfd1cdb3314']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.378,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.2519,,,,,,,,,,f8302e23-bcce-4c60-a0ac-62d22e6f8eda,213,,"[79.3, 0.1]",69155,4,,,,,2.6472943,,,,,"[62.6, 9.1]",,High Pass,,18.970766,,,,Andrés Iniesta Luján,5216.0,,,,,Throw-in,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,10,Barcelona,217,['f456c0a5-a1fe-4165-85be-c6e93473897e'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.629,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.2802,,,,,,,,,,6a34cfb4-533d-406f-92e0-0796a429c8e7,216,,"[62.9, 11.1]",69155,4,,,,,1.2955567,,Right Foot,,,"[69.0, 32.7]",,Ground Pass,,22.44482,,,,Anderson Luís de Souza,19757.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,10,Barcelona,217,['23f7bd4f-e49d-49fa-9bd6-499a7e556db2'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.098,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.4938,,,,,,,,,,76eef3e7-349d-4aa0-8300-af90eb5f9a2b,220,,"[71.0, 39.1]",69155,4,,,,,1.2610934,,Right Foot,,,"[82.2, 74.1]",,High Pass,,36.748333,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,10,Barcelona,217,['8bc3267e-7b30-48b7-b901-55f9c4e08787'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.614,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.6648,,,,,,,,,,d47179ba-e0c4-48cd-ad34-ed381adb39e0,224,,"[79.6, 68.4]",69155,4,,,,,-2.6888142,,Left Foot,,,"[68.5, 63.0]",,Ground Pass,,12.343824,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,['143dc7c3-5a65-4003-b53c-e14925c7394c'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.549,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.9929,,,,,,,,,,c262c924-b2dd-4ebb-a930-3399823cd61f,227,,"[71.6, 60.0]",69155,4,,,,,-0.40249944,,Left Foot,,,"[91.8, 51.4]",,Ground Pass,,21.954498,,,,Anderson Luís de Souza,19757.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,10,Barcelona,217,['721a851c-b385-4a86-8cb6-15980ed5b31a'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.886,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.386194,,,,,,,,,,5396eacd-c4a9-4b1e-aa3d-c2a81e3c79b7,232,,"[21.4, 28.4]",69155,4,,,,,0.5767986,,Left Foot,,,"[29.7, 33.8]",,Ground Pass,,9.90202,,,,Marcos Antonio Senna da Silva,20135.0,,,,,Recovery,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,11,Villarreal,222,['3e37a825-545a-4203-b2be-0e0f58013b6f'],31,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:31.277,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.896392,,,,,,,,,,883c8632-ef51-452d-bc3e-396be5613f31,236,,"[32.8, 32.6]",69155,4,,,,,0.5093011,,Right Foot,,,"[40.5, 36.9]",,Low Pass,,8.819297,,,,Robert Pirès,19312.0,,,,,,1,Regular Play,Marcos Antonio Senna da Silva,20135.0,Right Defensive Midfield,11,Villarreal,222,['772ca92f-1ed0-489d-9eb7-d7a0246c73af'],32,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:32.259,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.548076,,,,,,,,,,b425e6cf-4dc2-4eeb-84fe-80e62dab349d,239,,"[40.5, 36.9]",69155,4,,,,,-1.8058085,,Right Foot,,,"[38.8, 29.8]",,Ground Pass,,7.300685,,,,José Joaquín Moreno Verdú,25939.0,,,,,,1,Regular Play,Robert Pirès,19312.0,Center Attacking Midfield,11,Villarreal,222,['3d3ca923-74ec-482d-ac86-466bbd4d4c44'],33,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:33.195,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.145168,,,,,,,,,,e8922e42-7f37-4463-aac5-e47ceeed8897,242,,"[38.8, 29.8]",69155,4,,,,,0.49642277,,Right Foot,,,"[48.4, 35.0]",,Low Pass,,10.917875,,,,Diego Forlán Corazo,26199.0,,,,,,1,Regular Play,José Joaquín Moreno Verdú,25939.0,Left Defensive Midfield,11,Villarreal,222,['048864dc-874e-42f6-a7db-686255629b38'],34,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:34.068,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.1128,,,,,,,,,,8ba8a5e9-5a3f-437e-962a-dcb764fa4f35,245,,"[51.0, 33.0]",69155,4,,,,,-0.30092025,,Right Foot,,,"[56.8, 31.2]",,Ground Pass,,6.0728908,,Incomplete,,Robert Pirès,19312.0,,,,,,1,Regular Play,Diego Forlán Corazo,26199.0,Center Forward,11,Villarreal,222,"['4597bcd0-2534-44f1-8e80-77a4f6f83eac', 'a9fc2e68-819c-464d-ba51-6379d3ffbb00']",36,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:36.638,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.3397,,,,,,,,,,8f676125-c561-405b-aa76-766bd1fe6eea,253,,"[77.4, 46.3]",69155,4,,,,,-1.1341692,,Right Foot,,,"[85.8, 28.3]",,Ground Pass,,19.863535,,,,Samuel Eto''o Fils,19298.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,12,Barcelona,217,['5aa9283a-162e-4341-9db9-bd673e45e267'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.194,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.0393,,,,,,,,,,cf0585e1-686f-40dc-b82b-97f30122bef6,256,,"[84.8, 30.9]",69155,4,,,,,0.9398469,,Right Foot,,,"[98.9, 50.2]",,High Pass,,23.901882,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,12,Barcelona,217,['9c826af6-a76c-4ae7-8a8e-33521eca8618'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.574,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.858787,,,,,,,,,,ca331f4e-516d-4a4f-980f-8adbc72a8e17,263,,"[9.8, 26.1]",69155,4,,,,,-0.5529106,,Keeper Arm,,,"[32.0, 12.4]",,Low Pass,,26.08697,,,,José Joaquín Moreno Verdú,25939.0,,,,,,1,Regular Play,Mario Sebastián Viera Galain,25936.0,Goalkeeper,13,Villarreal,222,['48667881-5dcd-41c1-b2bc-570898f3e1fe'],46,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:46.717,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.977491,,,,,,,,,,5df5633e-4a5d-41d9-afcb-81717323363d,266,,"[49.8, 12.4]",69155,4,,,,,1.801118,,Left Foot,,,"[46.4, 26.9]",,Ground Pass,,14.893287,,,,Marcos Antonio Senna da Silva,20135.0,,,,,,1,Regular Play,José Joaquín Moreno Verdú,25939.0,Left Defensive Midfield,13,Villarreal,222,['4975abc3-e3c9-40e6-a1e8-c61378990337'],52,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:52.789,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.106753,,,,,,,,,,bb6ad6f7-9466-407f-b2a2-b833a7366d86,270,,"[47.9, 27.5]",69155,4,,,,,2.8246498,,Right Foot,,,"[35.4, 31.6]",,Ground Pass,,13.155227,,,,Pascal Cygan,26194.0,,,,,,1,Regular Play,Marcos Antonio Senna da Silva,20135.0,Right Defensive Midfield,13,Villarreal,222,['052222dd-3c9c-4fb4-9419-823e9f4984b6'],55,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:55.158,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.157282,,,,,,,,,,2c65e899-ccf0-4997-8aef-cac080c151de,273,,"[40.5, 31.6]",69155,4,,,,,0.0,,Left Foot,,,"[57.2, 31.6]",,Ground Pass,,16.7,,,,Marcos Antonio Senna da Silva,20135.0,,,,,,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,13,Villarreal,222,['2ea27d9f-ca0c-49fa-a9d5-587eb6fbc61c'],58,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:58.713,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.0846,,,,,,,,,,5c614f87-f7a7-4d14-9c97-c5afb0f904c9,277,,"[80.6, 51.4]",69155,5,,,,,0.113150984,,Right Foot,,,"[111.4, 54.9]",,Ground Pass,,30.998226,,Incomplete,,Javier Rodríguez Venta,25937.0,,,,,,1,Regular Play,Marcos Antonio Senna da Silva,20135.0,Right Defensive Midfield,13,Villarreal,222,"['6c2aef99-52ef-46ef-9283-58c78b9948c7', 'a4c70bfe-4da8-4461-bf8c-ef538bb5414f']",8,,,,,,,,,,,,,,,,,,Villarreal,222,00:05:08.482,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.2894,,,,,,,,,,f16f641f-a71c-483c-9ee5-1348db920b73,286,,"[117.9, 62.2]",69155,5,,,,,-1.706324,,Right Foot,True,,"[115.5, 44.6]",,Ground Pass,,17.762882,,Incomplete,,,,,,,,,1,Regular Play,Robert Pirès,19312.0,Center Attacking Midfield,13,Villarreal,222,"['7cd3ce3a-ad44-4860-b5de-a63a534bafa8', 'f2e6f980-0102-4052-8129-fb8b81a0cb20']",14,,,,,,,,,,,,,,,,,,Villarreal,222,00:05:14.762,Pass,True,2006/2007
,,,,,,,,,,,,,,,,2.1603,,,,,,,,,,96363b24-734d-4503-a6ac-a1720d052176,289,,"[9.3, 31.0]",69155,5,,,,,-0.68948346,,Keeper Arm,,,"[28.1, 15.5]",,Ground Pass,,24.365755,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,14,Barcelona,217,['5f80a559-a7d1-4c18-9e43-35a540528e3e'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.221,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.2217,,,,,,,,,,2d709ab3-cb09-4b85-9d2e-ec86aef3f868,292,,"[31.0, 16.2]",69155,5,,,,,1.5597471,,Left Foot,,,"[31.2, 34.3]",,Ground Pass,,18.101105,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,14,Barcelona,217,['ded6ac1d-c587-404b-9e26-69ccdff53e2d'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.833,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.1065,,,,,,,,,,a210b628-2fcb-41dd-b4b1-d58302d6441e,295,,"[31.2, 34.3]",69155,5,,,,,-2.282045,,Right Foot,,,"[15.0, 15.5]",,Ground Pass,,24.816929,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,14,Barcelona,217,['a4669e41-defe-4b68-88a8-7e6f53a759b8'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.117,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.9772,,,,,,,,,,a2fb96ea-3a08-407d-839d-0a55a9442c4d,298,,"[15.1, 15.6]",69155,5,,,,,1.5482438,,Left Foot,,,"[15.4, 28.9]",,Ground Pass,,13.303383,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,14,Barcelona,217,['14b26d0e-b9c8-4788-826d-8de0e242efa6'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.648,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.353,,,,,,,,,,ac003f9d-992f-41f6-a22d-d3a1f2abcc40,301,,"[15.4, 28.9]",69155,5,,,,,-1.3150818,,Right Foot,,,"[19.4, 13.6]",,Ground Pass,,15.814234,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,14,Barcelona,217,['8c882e7a-7f8f-4946-af01-b3cf948db049'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.263,Pass,,2006/2007
