ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.670437,,,,,,,,,,,,785616c4-138c-45ea-8924-bce7a6a59993,99,,"[97.6, 10.0]",69302,1,,,,-2.5127964,,Left Foot,,,,"[92.1, 6.0]",,Low Pass,,6.8007355,,,,Alberto De La Bella Madureño,6674.0,,,,,,,1,From Throw In,Diego Rivas Gutiérrez,26060.0,Center Defensive Midfield,7,Real Sociedad,210,['fedfa6e6-702f-412e-824f-3fd818332fb4'],41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:41.263,Pass,,2010/2011
,,,,,,,,,,,,,,,2.611482,,,,,,,,,,,,278ce671-d94c-447a-8f24-6c7cf61186ff,102,,"[86.0, 3.9]",69302,1,,,,2.8651862,,Left Foot,,,,"[51.1, 13.8]",,Ground Pass,,36.27699,,,,Jon Ansotegi Gorostola,26764.0,,,,,,,1,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,7,Real Sociedad,210,['4396a22e-ab26-4d38-a23a-80b5a1aef368'],43,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:43.053,Pass,,2010/2011
,,,,,,,,,,,,,,,1.704602,,,,,,,,,,,,8540c2f1-8480-475a-ac63-112ffbf37bb9,105,,"[49.9, 15.3]",69302,1,,,,1.5608217,,Right Foot,,,,"[50.3, 55.4]",,Ground Pass,,40.101994,,,,Mikel González de Martín Martínez,16622.0,,,True,,,,1,From Throw In,Jon Ansotegi Gorostola,26764.0,Right Center Back,7,Real Sociedad,210,['0a3369ef-6a8c-48ff-a6f6-8ba07acdffba'],46,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:46.901,Pass,,2010/2011
,,,,,,,,,,,,,,,2.3108,,,,,,,,,,,,9be7f88b-16f0-4676-9fd8-c8a9a7903e2c,108,,"[50.9, 61.1]",69302,1,,,,0.41428852,,Right Foot,,,,"[81.6, 74.6]",,High Pass,,33.537144,,,,Carlos Martínez Díez,8724.0,,,,,,,1,From Throw In,Mikel González de Martín Martínez,16622.0,Left Center Back,7,Real Sociedad,210,['a03aa8b4-ffa3-4fca-bb57-dcb3b7da0637'],52,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:52.054,Pass,,2010/2011
,,,,,,,,,,,,,,,2.8198,,,,,,,,,,,,e3b3e73c-59a3-4635-ba09-022b4b99d63a,111,,"[81.4, 74.6]",69302,1,,,,-0.027770637,,Right Foot,,,,"[106.6, 73.9]",,Low Pass,,25.20972,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,,,1,From Throw In,Carlos Martínez Díez,8724.0,Right Back,7,Real Sociedad,210,"['d1b602ea-9ff4-4c50-8372-245bd9c93086', 'f4daf189-5c22-4879-a2d4-c3b53675e80f']",56,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:56.805,Pass,,2010/2011
,,,,,,,,,,,,,,,1.481372,,,,,,,,,,,,bcd7fe76-0cd9-4d11-b4be-b66fa34ba077,114,,"[102.2, 80.0]",69302,2,,,,-1.8230388,,,,,,"[99.7, 70.3]",,High Pass,,10.016986,,,,Xabier Prieto Argarate,6690.0,,,,,,Throw-in,1,From Throw In,Carlos Martínez Díez,8724.0,Right Back,8,Real Sociedad,210,['750f21e9-271c-4baa-85c0-329cb919ca18'],5,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:05.996,Pass,,2010/2011
,,,,,,,,,,,,,,,0.429034,,,,,,,,,,,,4e34bdc2-4b1d-4280-8d76-612050f0b02a,117,,"[101.6, 69.7]",69302,2,,,,1.5940479,,Right Foot,,,,"[101.4, 78.3]",,Low Pass,,8.602325,,,,Carlos Martínez Díez,8724.0,,,,,,,1,From Throw In,Xabier Prieto Argarate,6690.0,Right Midfield,8,Real Sociedad,210,['495aa0f2-eecd-4b2a-a786-a9c8173c6de4'],7,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:07.826,Pass,,2010/2011
,,,,,,,,,,,,,,,1.783,,,,,,,,,,,,3ec0480f-7787-4c38-9d02-9c76b2c5462a,120,,"[104.3, 76.7]",69302,2,,,,-1.2928698,,Left Foot,True,,,"[114.4, 41.3]",,High Pass,,36.812634,,Unknown,,Joseba Llorente Etxarri,26191.0,,,,,,,1,From Throw In,Carlos Martínez Díez,8724.0,Right Back,8,Real Sociedad,210,['f76ae4bb-5e3b-46b3-ba77-2da56781bb5a'],10,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:10.668,Pass,,2010/2011
,,,,,,,,,,,,,,,3.3145,,,,,,,,,,,,e1775b35-f514-4dac-aae4-6d49ac732988,124,,"[6.8, 40.3]",69302,2,True,,,0.5006026,,Right Foot,,,,"[51.4, 64.7]",,High Pass,,50.838173,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,9,Barcelona,217,['b136a90e-ee29-419a-8b96-b7bccd0ff68f'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.399,Pass,,2010/2011
,,,,,,,,,,,,,,,0.967488,,,,,,,,,,,,b136a90e-ee29-419a-8b96-b7bccd0ff68f,125,,"[69.6, 16.3]",69302,2,True,,,-0.61629695,,Right Foot,,,,"[86.4, 4.4]",,Low Pass,,20.587618,,,,Antoine Griezmann,5487.0,,,,,,Recovery,1,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,10,Real Sociedad,210,"['423fa226-858e-414e-80f9-efc9090442eb', 'e1775b35-f514-4dac-aae4-6d49ac732988']",32,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:32.714,Pass,,2010/2011
,,,,,,,,,,,,,,,1.345221,,,,,,,,,,,,2980b744-eba9-4ab1-8510-38f1b86c10e4,131,,"[15.2, 70.3]",69302,2,,,,-0.66104317,,Right Foot,,,,"[28.7, 59.8]",,Ground Pass,,17.10263,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,11,Barcelona,217,['f768b853-7de6-4737-9c4c-3e710a4bb695'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.633,Pass,,2010/2011
,,,,,,,,,,,,,,,1.5107,,,,,,,,,,,,fbf46379-22b8-4a95-abb9-06879dbc4a82,135,,"[33.9, 57.3]",69302,2,,,,1.4918243,,Right Foot,,,,"[35.0, 71.2]",,Ground Pass,,13.943458,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,"['464a565c-86e1-4868-8f21-0b86c4655821', 'd1cec4f8-ecee-4b0d-ada0-4be13ae86249']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.838,Pass,True,2010/2011
,,,,,,,,,,,,,,,1.451276,,,,,,,,,,,,2fc47877-c282-49c8-b56a-f420939f38b0,138,,"[41.5, 72.4]",69302,2,,,,0.013422012,,Right Foot,,,,"[56.4, 72.6]",,Ground Pass,,14.901342,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,11,Barcelona,217,['7f504943-8615-4a34-9aeb-4f5f31290564'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.061,Pass,,2010/2011
,,,,,,,,,,,,,,,0.6588,,,,,,,,,,,,8418ca3a-a665-4788-9214-9461ff3acab3,141,,"[56.4, 72.6]",69302,2,,,,-0.45430207,,Left Foot,,,,"[65.0, 68.4]",,Ground Pass,,9.570789,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,11,Barcelona,217,['495596f8-55e4-4640-b1a1-5bc2615c7704'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.858,Pass,,2010/2011
,,,,,,,,,,,,,,,0.187406,,,,,,,,,,,,85488034-9527-465f-9cbc-8b890022b9ad,144,,"[69.2, 76.9]",69302,2,,,,-0.8224183,,Right Foot,,,,"[71.8, 74.1]",,Ground Pass,,3.8209946,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,"['098013ff-e597-4aa8-8274-48042b293568', '1581fcf7-a298-47ef-9f90-602dd949ed4b']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.547,Pass,,2010/2011
,,,,,,,,,,,,,,,1.384085,,,,,,,,,,,,44481c4c-695f-44a8-b780-d6997ed38246,147,,"[70.9, 80.0]",69302,2,,,,-1.5828439,,,,,,"[70.7, 63.4]",,High Pass,,16.601204,,,,Xavier Hernández Creus,20131.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['3386cf34-0a22-406d-b743-81cf1c6a0592'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.830,Pass,,2010/2011
,,,,,,,,,,,,,,,1.903751,,,,,,,,,,,,24731fa4-1d15-4c12-9532-350f02b65654,150,,"[70.7, 63.4]",69302,2,,,,1.6753092,,Right Foot,,,,"[69.2, 77.7]",,Low Pass,,14.378456,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,12,Barcelona,217,['cd05caf5-d73d-417e-9f31-decd7dbf09dd'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.802,Pass,,2010/2011
,,,,,,,,,,,,,,,1.864359,,,,,,,,,,,,cdbd911f-39db-489a-8a0c-4fa97c3af1ee,153,,"[69.2, 77.7]",69302,2,,,,-2.7146258,,Left Foot,,,,"[47.0, 67.6]",,Ground Pass,,24.389547,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['eaae7841-e6d1-43b8-9f10-8691aafc8e81'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.745,Pass,,2010/2011
,,,,,,,,,,,,,,,0.9736,,,,,,,,,,,,74c83ce8-91ed-4736-8141-9536bbfe19b7,156,,"[47.8, 67.6]",69302,3,,,,-1.4349476,,Right Foot,,,,"[49.7, 53.7]",,Ground Pass,,14.029255,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,12,Barcelona,217,['5f7528f9-ce19-4692-bb43-a05450fb71e4'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.582,Pass,,2010/2011
,,,,,,,,,,,,,,,1.655514,,,,,,,,,,,,2a4b6e45-6294-4c27-9b75-326c2fdb5630,159,,"[49.7, 53.7]",69302,3,,,,-1.4889483,,Right Foot,,,,"[51.8, 28.1]",,Ground Pass,,25.685987,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,12,Barcelona,217,['820405d7-864d-490b-9986-99fcda1d60e0'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.867,Pass,,2010/2011
,,,,,,,,,,,,,,,1.425611,,,,,,,,,,,,851219c0-870f-479e-8236-d51e3be8af52,162,,"[63.8, 27.9]",69302,3,,,,-1.2439697,,Right Foot,,,,"[71.8, 4.3]",,Ground Pass,,24.91907,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,12,Barcelona,217,['f45a03db-0240-4590-8e2e-92351c52f13d'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.214,Pass,,2010/2011
,,,,,,,,,,,,,,,1.7712,,,,,,,,,,,,0c16a8bc-be3a-4d20-b23e-c40fb0034955,165,,"[76.4, 5.0]",69302,3,,,,1.9264323,,Left Foot,,,,"[68.6, 26.0]",,Ground Pass,,22.401785,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,12,Barcelona,217,['c5277b96-9171-4264-b4f2-00e4f59a3b9f'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.746,Pass,,2010/2011
,,,,,,,,,,,,,,,1.392703,,,,,,,,,,,,f0b39554-1861-4549-a894-6c59d93164af,168,,"[68.6, 26.0]",69302,3,,,,1.6997072,,Right Foot,,,,"[66.5, 42.2]",,Ground Pass,,16.335545,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,12,Barcelona,217,['39d1d9c3-f51e-44a3-bb8d-efd0774003d3'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.224,Pass,,2010/2011
,,,,,,,,,,,,,,,1.400047,,,,,,,,,,,,af9219cc-7a44-470a-9c9a-abf579523c2a,171,,"[66.5, 42.2]",69302,3,,,,1.6614562,,Right Foot,,,,"[64.8, 60.9]",,Ground Pass,,18.777113,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,12,Barcelona,217,['f4d580b5-278e-47e6-a1b8-858533e46d58'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.177,Pass,,2010/2011
,,,,,,,,,,,,,,,1.184608,,,,,,,,,,,,2e0507c0-bf5d-40e4-91a5-c42d5e77ac19,175,,"[64.0, 57.7]",69302,3,,,,-2.5699017,,Right Foot,,,,"[49.7, 48.5]",,Ground Pass,,17.003822,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,"['4e85d5b4-3b9d-4866-be4d-65bada5849d2', 'f9dc5339-6319-4e31-b23b-0d052e66f077']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.907,Pass,True,2010/2011
,,,,,,,,,,,,,,,1.601652,,,,,,,,,,,,c141268c-a6fb-4c3f-86e8-5efddfb28e3a,178,,"[50.8, 46.6]",69302,3,,,,-1.3049873,,Left Foot,,,,"[56.0, 27.5]",,Ground Pass,,19.795202,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,12,Barcelona,217,['eddc6263-a326-420e-b111-88391cd14c34'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.888,Pass,,2010/2011
,,,,,,,,,,,,,,,0.593361,,,,,,,,,,,,62e39106-bfa8-49df-bdf0-c25d72647e94,181,,"[69.2, 26.6]",69302,3,,,,-1.552726,,Right Foot,,,,"[69.5, 10.0]",,Ground Pass,,16.60271,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,12,Barcelona,217,['24fe9530-ddf3-45bc-acc4-7dc5f03958b8'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.831,Pass,,2010/2011
,,,,,,,,,,,,,,,1.801593,,,,,,,,,,,,c56de666-b505-4d0b-ab6d-a71145caa444,184,,"[68.8, 17.2]",69302,3,,,,2.1282666,,Right Foot,,,,"[53.9, 41.1]",,Ground Pass,,28.164162,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,12,Barcelona,217,['f2712ee9-1673-4e5c-83d3-b4ef6b5a18b3'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.657,Pass,,2010/2011
,,,,,,,,,,,,,,,1.30887,,,,,,,,,,,,909d373a-0e0e-4a3d-bbf2-5323f878c66d,187,,"[56.2, 41.1]",69302,3,,,,1.4842551,,Right Foot,,,,"[58.1, 63.0]",,Ground Pass,,21.982265,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,12,Barcelona,217,['ec2ba2b6-fb9f-4822-b0bb-29506acc31d3'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.496,Pass,,2010/2011
,,,,,,,,,,,,,,,2.4478,,,,,,,,,,,,afcc6dca-61d9-43bf-84e1-e100a7f1ce51,191,,"[64.0, 60.0]",69302,3,,,,1.0358412,,Right Foot,,,,"[72.0, 73.5]",,Ground Pass,,15.692355,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['531aca44-b484-4c47-80d2-799e5c272650'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.635,Pass,,2010/2011
,,,,,,,,,,,,,,,1.0889,,,,,,,,,,,,56eebaa6-f2f7-425f-99e4-a8c8896181d7,195,,"[69.7, 75.2]",69302,3,,,,-2.4289823,,Left Foot,,,,"[59.4, 66.3]",,Ground Pass,,13.612494,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,12,Barcelona,217,['123f3d04-9e8b-4d91-9c1c-80e37501494b'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.123,Pass,,2010/2011
,,,,,,,,,,,,,,,0.794495,,,,,,,,,,,,2f5c091e-1113-4d72-8851-5156444d55d5,198,,"[64.4, 63.0]",69302,3,,,,-1.0630133,,Right Foot,,,,"[71.3, 50.6]",,Ground Pass,,14.19049,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['f18fd50a-c372-4389-a55c-b4db11e587d3'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.353,Pass,,2010/2011
,,,,,,,,,,,,,,,1.7478,,,,,,,,,,,,d155a80b-4d9f-4f4a-9f56-597d2e6478cf,201,,"[70.7, 50.8]",69302,3,,,,0.08178438,,Right Foot,,,,"[82.9, 51.8]",,Ground Pass,,12.240915,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,12,Barcelona,217,"['01b4045c-cc27-4f7a-b331-a9ef9f70a9e9', '02f0406f-df81-4890-8506-2b7d3c575247', '982b5c8a-c1da-4278-b6a1-72967835d6be']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.147,Pass,True,2010/2011
,,,,,,,,,,,,,,,0.776207,,,,,,,,,,,,2661ea4a-654a-422a-8864-c874093f55ae,205,,"[37.9, 27.9]",69302,3,,,,-0.06548002,,Right Foot,,,,"[44.0, 27.5]",,Ground Pass,,6.1131005,,,,Mikel Aranburu Eizagirre,26449.0,,,,,,,1,Regular Play,Diego Rivas Gutiérrez,26060.0,Center Defensive Midfield,13,Real Sociedad,210,['4714f84b-83c0-4385-add0-d4d8dc98a329'],46,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:46.854,Pass,,2010/2011
,,,,,,,,,,,,,,,2.976727,,,,,,,,,,,,d3760b9c-c00e-421f-a72f-092669fc3b1f,210,,"[46.1, 31.9]",69302,3,,,,1.4762919,,Right Foot,,,,"[50.1, 74.1]",,Ground Pass,,42.38915,,,,Carlos Martínez Díez,8724.0,,,True,,,,1,Regular Play,Mikel Aranburu Eizagirre,26449.0,Left Center Midfield,13,Real Sociedad,210,['fe7c6507-e5a2-4c29-bbe3-f72444869efe'],49,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:49.040,Pass,,2010/2011
,,,,,,,,,,,,,,,1.8122,,,,,,,,,,,,cb2c63ae-7775-44e7-9316-529762361a87,213,,"[79.5, 75.2]",69302,3,,,,-1.049763,,Right Foot,,,,"[102.4, 35.3]",,High Pass,,46.004566,,Incomplete,,Joseba Llorente Etxarri,26191.0,,,,,,,1,Regular Play,Carlos Martínez Díez,8724.0,Right Back,13,Real Sociedad,210,"['2f0f3c7c-f22d-4ce5-8114-9c8d6bd27037', '4d138d3c-9eec-44e0-94dd-cf12ab903163']",56,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:56.994,Pass,,2010/2011
,,,,,,,,,,,,,,,1.231659,,,,,,,,,,,,1dd536e7-8d91-464c-8677-104cda5e692d,216,,"[92.5, 57.1]",69302,4,,,,-1.4111496,,Head,,,,"[94.4, 45.3]",,High Pass,,11.951987,,,,Joseba Llorente Etxarri,26191.0,,,,,,Recovery,1,Regular Play,Xabier Prieto Argarate,6690.0,Right Midfield,13,Real Sociedad,210,['8b8beffa-eebc-4103-9953-6ce29f8de438'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:00.498,Pass,,2010/2011
,,,,,,,,,,,,,,,1.6246,,,,,,,,,,,,213e80ec-00e4-4a5a-932c-ab22ca0c2f2a,218,,"[94.4, 45.3]",69302,4,,,,0.6958182,,Head,,,,"[103.5, 52.9]",,High Pass,,11.856222,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,,,1,Regular Play,Joseba Llorente Etxarri,26191.0,Center Forward,13,Real Sociedad,210,"['757e8792-d4aa-4845-baf8-59ce292e53f1', 'f957103d-191a-4181-a5ca-8dc24d15afbb']",1,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:01.869,Pass,,2010/2011
,,,,,,,,,,,,,,,1.247588,,,,,,,,,,,,757e8792-d4aa-4845-baf8-59ce292e53f1,220,,"[17.5, 28.1]",69302,4,,,,0.30854604,,Head,,,,"[42.6, 36.1]",,High Pass,,26.34407,,,,Xavier Hernández Creus,20131.0,,,,,,Recovery,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,13,Real Sociedad,210,"['213e80ec-00e4-4a5a-932c-ab22ca0c2f2a', '9b4f347d-4d46-4668-a913-4a7cb636848d']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.493,Pass,,2010/2011
,,,,,,,,,,,,,,,0.925058,,,,,,,,,,,,467e41b3-64ab-44e3-93b1-09bf6095c706,225,,"[83.1, 45.5]",69302,4,,,,-3.0397563,,Left Foot,,,,"[69.4, 44.1]",,Ground Pass,,13.771347,,,,Diego Rivas Gutiérrez,26060.0,,,,,,Recovery,1,Regular Play,Mikel Aranburu Eizagirre,26449.0,Left Center Midfield,13,Real Sociedad,210,['d0a76658-f0b3-4b8b-adb0-03eedf844bce'],5,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:05.811,Pass,,2010/2011
,,,,,,,,,,,,,,,2.670624,,,,,,,,,,,,56a23402-8324-45cd-a14a-ebc2b908d50b,228,,"[71.7, 45.1]",69302,4,,,,-1.4093076,,Right Foot,,,,"[78.2, 5.2]",,Ground Pass,,40.425983,,,,Antoine Griezmann,5487.0,,,,,,,1,Regular Play,Diego Rivas Gutiérrez,26060.0,Center Defensive Midfield,13,Real Sociedad,210,['d1005052-ad89-4216-a89e-c91299f0c945'],7,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:07.751,Pass,,2010/2011
,,,,,,,,,,,,,,,1.772183,,,,,,,,,,,,c7b8c9a5-5781-4a9e-b0f6-bfbe6fb1ff45,231,,"[78.2, 5.2]",69302,4,,,,0.60400796,,Left Foot,,,,"[105.3, 23.9]",,Low Pass,,32.925674,,Incomplete,,Joseba Llorente Etxarri,26191.0,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Midfield,13,Real Sociedad,210,"['159d0a54-bd92-4cd8-8bcb-7b7597c198d2', '282541fb-0190-4070-8b2f-48c1d9899989']",13,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:13.175,Pass,,2010/2011
,,,,,,,,,,,,,,,0.400121,,,,,,,,,,,,0d5bbb75-df35-440b-ab5c-19b7b6cf05c1,236,,"[6.2, 60.2]",69302,4,,,,0.19739556,,Right Foot,,,,"[8.7, 60.7]",,Ground Pass,,2.5495098,,Incomplete,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,14,Barcelona,217,['a91a3fcd-9593-4b40-8ed6-0c4c1e6632bc'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.462,Pass,,2010/2011
,,,,,,,,,,,,,,,1.357053,,,,,,,,,,,,b5442ebe-4b7e-4d66-bead-f18b263f35aa,238,,"[17.1, 80.0]",69302,4,True,,,-1.5707964,,,,,,"[17.1, 71.2]",,Low Pass,,8.8,,,,Javier Alejandro Mascherano,5506.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,['c3bbb209-72b4-4222-b44c-39fafea995fe'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.355,Pass,,2010/2011
,,,,,,,,,,,,,,,0.776151,,,,,,,,,,,,49de43c1-1b75-4680-8907-e383d8067d17,240,,"[13.1, 69.9]",69302,4,True,,,1.2670618,,Right Foot,,,,"[15.2, 76.6]",,Ground Pass,,7.0213957,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,15,Barcelona,217,['077165b6-ccb7-4793-8de9-f078c562bd0b'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.415,Pass,,2010/2011
,,,,,,,,,,,,,,,0.637329,,,,,,,,,,,,e3fbdb61-9811-483d-8628-7abfbab66e8c,247,,"[15.9, 74.5]",69302,4,,,,-1.5308176,,Right Foot,,,,"[16.1, 69.5]",,Low Pass,,5.0039983,,Incomplete,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,"['1ad1759e-d557-47bf-9271-7cbc49c326df', '2f83f544-3535-49a0-a721-9d7e34a8cf1a']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.679,Pass,,2010/2011
,,,,,,,,,,,,,,,0.624552,,,,,,,,,,,,1cbb16cb-0638-4a38-a1c5-7ae1a160b418,250,,"[105.6, 13.2]",69302,4,,,,-2.9216783,,Right Foot,,,,"[97.1, 11.3]",,Ground Pass,,8.7097645,,,,Antoine Griezmann,5487.0,,,,,,Recovery,1,Regular Play,Gorka Elustondo Urkola,12191.0,Right Center Midfield,16,Real Sociedad,210,['9870876b-9de0-4831-ac84-d2beca395611'],31,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:31.994,Pass,,2010/2011
,,,,,,,,,,,,,,,0.671245,,,,,,,,,,,,a6cfb5cb-f32a-4a4b-b63d-a0cc50daa53e,253,,"[97.1, 11.3]",69302,4,,,,1.4288993,,Left Foot,,,,"[99.2, 26.0]",,Ground Pass,,14.849242,,,,Xabier Prieto Argarate,6690.0,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Midfield,16,Real Sociedad,210,['1cac3727-de69-4426-86c7-abcadd41eb0f'],32,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:32.994,Pass,,2010/2011
